,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,ORLANDO_ACTION,MEMPHIS_SCORE,ORLANDO_SCORE
26,1,7:29.0,,A. Gordon makes 2-pt jump shot from 19 ft,6,13
27,1,7:08.0,T. Allen makes 2-pt layup from 1 ft (assist by M. Conley),,8,13
28,1,6:58.0,,S. Ibaka makes 2-pt jump shot from 18 ft,8,15
29,1,6:48.0,T. Allen misses 2-pt layup from 3 ft,,8,15
30,1,6:48.0,,Defensive rebound by B. Biyombo,8,15
31,1,6:44.0,,D. Augustin makes 2-pt layup from 1 ft,8,17
32,1,6:33.0,Turnover by J. Green (bad pass; steal by J. Meeks),,8,17
33,1,6:25.0,,S. Ibaka misses 3-pt jump shot from 27 ft,8,17
34,1,6:25.0,Defensive rebound by M. Gasol,,8,17
35,1,6:07.0,C. Parsons misses 3-pt jump shot from 24 ft,,8,17
36,1,6:06.0,,Defensive rebound by S. Ibaka,8,17
37,1,5:55.0,,J. Meeks makes 2-pt layup at rim (assist by D. Augustin),8,19
38,1,5:51.0,Memphis full timeout,,8,19
39,1,5:51.0,J. Ennis enters the game for C. Parsons,,8,19
40,1,5:40.0,M. Gasol misses 3-pt jump shot from 25 ft,,8,19
41,1,5:39.0,,Defensive rebound by S. Ibaka,8,19
42,1,5:26.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by D. Augustin),8,21
43,1,5:19.0,Turnover by M. Conley (bad pass; steal by J. Meeks),,8,21
44,1,5:15.0,,J. Meeks makes 2-pt layup from 1 ft,8,23
45,1,4:52.0,J. Green makes 3-pt jump shot from 27 ft (assist by M. Conley),,11,23
46,1,4:42.0,,D. Augustin misses 2-pt jump shot from 20 ft,11,23
47,1,4:38.0,Defensive rebound by T. Allen,,11,23
48,1,4:28.0,V. Carter enters the game for T. Allen,,11,23
49,1,4:28.0,A. Harrison enters the game for M. Conley,,11,23
50,1,4:19.0,Shooting foul by B. Biyombo (drawn by M. Gasol),,11,23
51,1,4:19.0,M. Gasol makes free throw 1 of 2,,12,23
52,1,4:19.0,,E. Payton enters the game for D. Augustin,12,23
53,1,4:19.0,,N. Vučević enters the game for B. Biyombo,12,23
54,1,4:19.0,M. Gasol makes free throw 2 of 2,,13,23
55,1,4:06.0,,S. Ibaka misses 3-pt jump shot from 24 ft,13,23
56,1,4:06.0,Defensive rebound by A. Harrison,,13,23
57,1,3:51.0,M. Gasol misses 2-pt jump shot from 20 ft,,13,23
58,1,3:50.0,,Defensive rebound by J. Meeks,13,23
59,1,3:36.0,,Shooting foul by J. Green (drawn by S. Ibaka),13,23
60,1,3:36.0,,S. Ibaka makes free throw 1 of 2,13,24
61,1,3:36.0,Z. Randolph enters the game for J. Green,,13,24
62,1,3:36.0,J. Martin enters the game for M. Gasol,,13,24
63,1,3:36.0,,J. Green enters the game for A. Gordon,13,24
64,1,3:36.0,,S. Ibaka makes free throw 2 of 2,13,25
65,1,3:25.0,Shooting foul by S. Ibaka (drawn by J. Ennis),,13,25
66,1,3:25.0,J. Ennis misses free throw 1 of 2,,13,25
67,1,3:25.0,Offensive rebound by Team,,13,25
68,1,3:25.0,J. Ennis makes free throw 2 of 2,,14,25
69,1,3:08.0,,N. Vučević makes 2-pt hook shot from 9 ft,14,27
70,1,2:54.0,V. Carter misses 3-pt jump shot from 25 ft,,14,27
71,1,2:53.0,,Defensive rebound by N. Vučević,14,27
72,1,2:40.0,,J. Green misses 2-pt jump shot from 6 ft,14,27
73,1,2:40.0,Defensive rebound by Z. Randolph,,14,27
74,1,2:23.0,Shooting foul by S. Ibaka (drawn by A. Harrison),,14,27
75,1,2:23.0,,Orlando full timeout,14,27
76,1,2:23.0,A. Harrison misses free throw 1 of 2,,14,27
77,1,2:23.0,Offensive rebound by Team,,14,27
78,1,2:23.0,,C. Watson enters the game for S. Ibaka,14,27
79,1,2:23.0,A. Harrison makes free throw 2 of 2,,15,27
80,1,2:05.0,,J. Meeks makes 3-pt jump shot from 26 ft (assist by J. Green),15,30
81,1,1:46.0,Z. Randolph misses 2-pt layup from 1 ft,,15,30
82,1,1:46.0,,Defensive rebound by N. Vučević,15,30
83,1,1:42.0,,Shooting foul by V. Carter (drawn by E. Payton),15,30
84,1,1:42.0,,E. Payton misses free throw 1 of 2,15,30
85,1,1:42.0,,Offensive rebound by Team,15,30
86,1,1:42.0,,E. Payton makes free throw 2 of 2,15,31
87,1,1:27.0,V. Carter misses 2-pt jump shot from 13 ft,,15,31
88,1,1:26.0,,Defensive rebound by E. Payton,15,31
89,1,1:21.0,,J. Meeks makes 3-pt jump shot from 24 ft (assist by E. Payton),15,34
90,1,1:15.0,Memphis full timeout,,15,34
91,1,1:08.0,V. Carter makes 3-pt jump shot from 25 ft (assist by Z. Randolph),,18,34
92,1,0:51.0,,J. Meeks misses 3-pt jump shot from 25 ft,18,34
93,1,0:51.0,Defensive rebound by J. Martin,,18,34
94,1,0:40.0,Z. Randolph misses 2-pt jump shot from 22 ft,,18,34
95,1,0:37.0,,Defensive rebound by Team,18,34
96,1,0:31.0,,J. Green misses 2-pt jump shot from 13 ft,18,34
97,1,0:28.0,Defensive rebound by Z. Randolph,,18,34
98,1,0:09.0,A. Harrison misses 2-pt layup from 3 ft,,18,34
99,1,0:08.0,,Defensive rebound by N. Vučević,18,34
100,1,0:04.0,,E. Payton makes 2-pt layup from 2 ft,18,36
101,1,0:00.0,Z. Randolph misses 3-pt jump shot from 30 ft,,18,36
102,1,0:00.0,Offensive rebound by Team,,18,36
103,2,11:37.0,V. Carter misses 3-pt jump shot from 26 ft,,18,36
104,2,11:35.0,,Defensive rebound by J. Meeks,18,36
105,2,11:24.0,,J. Green makes 2-pt layup from 2 ft,18,38
106,2,11:07.0,Z. Randolph makes 2-pt jump shot from 14 ft,,20,38
107,2,10:49.0,,N. Vučević misses 2-pt jump shot from 8 ft,20,38
108,2,10:49.0,Defensive rebound by V. Carter,,20,38
109,2,10:37.0,A. Harrison makes 2-pt layup at rim (assist by Z. Randolph),,22,38
110,2,10:15.0,,J. Green misses 2-pt jump shot from 22 ft,22,38
111,2,10:14.0,Defensive rebound by A. Harrison,,22,38
112,2,10:04.0,Z. Randolph misses 2-pt layup from 3 ft (block by N. Vučević),,22,38
113,2,10:03.0,,Defensive rebound by E. Payton,22,38
114,2,9:57.0,,J. Green misses 2-pt layup from 2 ft,22,38
115,2,9:56.0,,Offensive rebound by J. Green,22,38
116,2,9:56.0,,J. Green misses 2-pt layup from 2 ft,22,38
117,2,9:56.0,Defensive rebound by Team,,22,38
118,2,9:56.0,M. Gasol enters the game for J. Ennis,,22,38
119,2,9:40.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Gasol),,24,38
120,2,9:25.0,,Turnover by E. Payton (traveling),24,38
121,2,9:25.0,T. Daniels enters the game for V. Carter,,24,38
122,2,9:25.0,,B. Biyombo enters the game for J. Meeks,24,38
123,2,9:07.0,Z. Randolph misses 2-pt hook shot from 6 ft,,24,38
124,2,9:07.0,,Defensive rebound by E. Payton,24,38
125,2,9:02.0,,Shooting foul by C. Parsons (drawn by E. Payton),24,38
126,2,9:02.0,,E. Payton makes free throw 1 of 2,24,39
127,2,9:02.0,,E. Payton misses free throw 2 of 2,24,39
128,2,9:00.0,Defensive rebound by C. Parsons,,24,39
129,2,8:42.0,Shooting foul by E. Payton (drawn by A. Harrison),,24,39
130,2,8:42.0,Official timeout,,24,39
131,2,8:42.0,A. Harrison makes free throw 1 of 2,,25,39
132,2,8:42.0,A. Harrison misses free throw 2 of 2,,25,39
133,2,8:41.0,,Defensive rebound by B. Biyombo,25,39
134,2,8:34.0,,E. Payton makes 2-pt layup from 3 ft,25,41
135,2,8:34.0,,Shooting foul by A. Harrison (drawn by E. Payton),25,41
136,2,8:34.0,,E. Payton makes free throw 1 of 1,25,42
137,2,8:09.0,M. Gasol misses 2-pt jump shot from 19 ft,,25,42
138,2,8:09.0,,Defensive rebound by J. Green,25,42
139,2,8:06.0,M. Conley enters the game for A. Harrison,,25,42
140,2,7:55.0,,J. Green makes 2-pt hook shot from 7 ft (assist by E. Payton),25,44
141,2,7:34.0,C. Parsons misses 2-pt jump shot from 10 ft,,25,44
142,2,7:33.0,,Defensive rebound by N. Vučević,25,44
143,2,7:16.0,,E. Payton makes 3-pt jump shot from 25 ft (assist by N. Vučević),25,47
144,2,6:56.0,Personal foul by C. Watson (drawn by T. Daniels),,25,47
145,2,6:56.0,J. Green enters the game for Z. Randolph,,25,47
146,2,6:41.0,T. Daniels misses 2-pt jump shot from 12 ft,,25,47
147,2,6:39.0,Offensive rebound by T. Daniels,,25,47
148,2,6:39.0,T. Daniels misses 2-pt layup from 1 ft,,25,47
149,2,6:37.0,,Defensive rebound by B. Biyombo,25,47
150,2,6:33.0,,E. Payton misses 2-pt layup from 1 ft (block by J. Green),25,47
151,2,6:33.0,,Offensive rebound by Team,25,47
152,2,6:29.0,,C. Watson misses 2-pt jump shot from 17 ft,25,47
153,2,6:29.0,,Offensive rebound by B. Biyombo,25,47
154,2,6:24.0,,B. Biyombo makes 2-pt dunk at rim (assist by E. Payton),25,49
155,2,6:08.0,M. Gasol misses 2-pt jump shot from 11 ft,,25,49
156,2,6:07.0,,Defensive rebound by N. Vučević,25,49
157,2,5:49.0,,N. Vučević makes 2-pt hook shot from 3 ft,25,51
158,2,5:44.0,Memphis full timeout,,25,51
159,2,5:44.0,T. Allen enters the game for C. Parsons,,25,51
160,2,5:28.0,Shooting foul by E. Payton (drawn by M. Conley),,25,51
161,2,5:28.0,M. Conley makes free throw 1 of 2,,26,51
162,2,5:28.0,,D. Augustin enters the game for E. Payton,26,51
163,2,5:28.0,M. Conley makes free throw 2 of 2,,27,51
164,2,5:11.0,,Orlando full timeout,27,51
165,2,5:07.0,,C. Watson misses 2-pt jump shot from 21 ft,27,51
166,2,5:06.0,Defensive rebound by M. Gasol,,27,51
167,2,4:58.0,M. Conley makes 2-pt layup from 1 ft,,29,51
168,2,4:42.0,,N. Vučević misses 2-pt jump shot from 16 ft,29,51
169,2,4:42.0,Defensive rebound by J. Green,,29,51
170,2,4:27.0,Shooting foul by N. Vučević (drawn by M. Gasol),,29,51
171,2,4:27.0,M. Gasol misses free throw 1 of 2,,29,51
172,2,4:27.0,Offensive rebound by Team,,29,51
173,2,4:27.0,,J. Meeks enters the game for J. Green,29,51
174,2,4:27.0,,A. Gordon enters the game for N. Vučević,29,51
175,2,4:27.0,,S. Ibaka enters the game for C. Watson,29,51
176,2,4:27.0,M. Gasol makes free throw 2 of 2,,30,51
177,2,4:10.0,Violation by J. Green (def goaltending),,30,51
178,2,4:10.0,,A. Gordon makes 2-pt layup from 2 ft (assist by S. Ibaka),30,53
179,2,4:04.0,M. Conley makes 2-pt layup from 2 ft,,32,53
180,2,4:04.0,Shooting foul by D. Augustin (drawn by M. Conley),,32,53
181,2,4:04.0,M. Conley makes free throw 1 of 1,,33,53
182,2,3:52.0,,S. Ibaka misses 3-pt jump shot from 24 ft,33,53
183,2,3:52.0,,Offensive rebound by B. Biyombo,33,53
184,2,3:52.0,,Personal foul by T. Allen (drawn by B. Biyombo),33,53
185,2,3:49.0,,Personal foul by M. Conley (drawn by D. Augustin),33,53
186,2,3:42.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by D. Augustin),33,56
187,2,3:30.0,J. Green misses 3-pt jump shot from 23 ft,,33,56
188,2,3:30.0,,Defensive rebound by J. Meeks,33,56
189,2,3:13.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by J. Meeks),33,59
190,2,2:50.0,M. Gasol misses 2-pt jump shot from 15 ft,,33,59
191,2,2:49.0,,Defensive rebound by S. Ibaka,33,59
192,2,2:45.0,,D. Augustin misses 2-pt layup from 1 ft,33,59
193,2,2:45.0,,Offensive rebound by B. Biyombo,33,59
194,2,2:45.0,,Shooting foul by M. Gasol (drawn by B. Biyombo),33,59
195,2,2:45.0,,B. Biyombo makes free throw 1 of 2,33,60
196,2,2:45.0,V. Carter enters the game for T. Daniels,,33,60
197,2,2:45.0,,B. Biyombo makes free throw 2 of 2,33,61
198,2,2:34.0,M. Conley makes 2-pt jump shot from 7 ft,,35,61
199,2,2:10.0,,A. Gordon makes 2-pt jump shot from 11 ft,35,63
200,2,2:10.0,,Shooting foul by T. Allen (drawn by A. Gordon),35,63
201,2,2:10.0,,A. Gordon makes free throw 1 of 1,35,64
202,2,1:55.0,J. Green makes 3-pt jump shot from 24 ft (assist by V. Carter),,38,64
203,2,1:45.0,Violation by M. Conley (kicked ball),,38,64
204,2,1:45.0,,Orlando full timeout,38,64
205,2,1:35.0,,Shooting foul by M. Gasol (drawn by B. Biyombo),38,64
206,2,1:35.0,,B. Biyombo misses free throw 1 of 2,38,64
207,2,1:35.0,,Offensive rebound by Team,38,64
208,2,1:35.0,,B. Biyombo misses free throw 2 of 2,38,64
209,2,1:35.0,,N. Vučević enters the game for S. Ibaka,38,64
210,2,1:33.0,Defensive rebound by T. Allen,,38,64
211,2,1:20.0,M. Conley makes 2-pt jump shot from 19 ft,,40,64
212,2,1:06.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by D. Augustin),40,66
213,2,0:53.0,Shooting foul by N. Vučević (drawn by J. Green),,40,66
214,2,0:53.0,J. Green misses free throw 1 of 2,,40,66
215,2,0:53.0,Offensive rebound by Team,,40,66
216,2,0:53.0,,J. Green enters the game for N. Vučević,40,66
217,2,0:53.0,J. Green makes free throw 2 of 2,,41,66
218,2,0:31.0,,B. Biyombo makes 2-pt hook shot from 5 ft (assist by D. Augustin),41,68
219,2,0:14.0,M. Conley makes 2-pt jump shot from 17 ft,,43,68
220,2,0:01.0,,D. Augustin misses 2-pt jump shot from 14 ft (block by J. Green),43,68
221,2,0:00.0,,Offensive rebound by Team,43,68
222,3,11:42.0,M. Gasol makes 2-pt jump shot from 10 ft,,45,68
223,3,11:24.0,,S. Ibaka misses 3-pt jump shot from 25 ft,45,68
224,3,11:24.0,,Offensive rebound by B. Biyombo,45,68
225,3,11:16.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by D. Augustin),45,70
226,3,10:51.0,Shooting foul by B. Biyombo (drawn by T. Allen),,45,70
227,3,10:51.0,T. Allen makes free throw 1 of 2,,46,70
228,3,10:51.0,T. Allen makes free throw 2 of 2,,47,70
229,3,10:45.0,,Personal foul by J. Ennis (drawn by A. Gordon),47,70
230,3,10:29.0,,B. Biyombo makes 2-pt jump shot from 6 ft,47,72
231,3,10:09.0,J. Green misses 3-pt jump shot from 25 ft,,47,72
232,3,10:07.0,Offensive rebound by J. Ennis,,47,72
233,3,10:03.0,T. Allen misses 2-pt layup from 2 ft,,47,72
234,3,10:02.0,,Defensive rebound by S. Ibaka,47,72
235,3,9:49.0,,J. Meeks misses 2-pt jump shot from 10 ft,47,72
236,3,9:49.0,Defensive rebound by M. Gasol,,47,72
237,3,9:38.0,M. Conley misses 2-pt layup from 2 ft,,47,72
238,3,9:38.0,,Defensive rebound by Team,47,72
239,3,9:17.0,,Turnover by D. Augustin (bad pass; steal by T. Allen),47,72
240,3,9:11.0,J. Ennis makes 2-pt layup from 1 ft (assist by J. Green),,49,72
241,3,8:55.0,,D. Augustin makes 3-pt jump shot from 26 ft,49,75
242,3,8:31.0,Turnover by M. Gasol (lost ball; steal by A. Gordon),,49,75
243,3,8:28.0,,D. Augustin makes 2-pt layup from 2 ft (assist by A. Gordon),49,77
244,3,8:28.0,Memphis full timeout,,49,77
245,3,8:09.0,Shooting foul by S. Ibaka (drawn by M. Conley),,49,77
246,3,8:09.0,M. Conley makes free throw 1 of 2,,50,77
247,3,8:09.0,V. Carter enters the game for J. Green,,50,77
248,3,8:09.0,M. Conley makes free throw 2 of 2,,51,77
249,3,7:52.0,,J. Meeks misses 3-pt jump shot from 26 ft,51,77
250,3,7:51.0,Defensive rebound by J. Ennis,,51,77
251,3,7:41.0,Personal foul by A. Gordon (drawn by J. Ennis),,51,77
252,3,7:31.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,53,77
253,3,7:05.0,,A. Gordon makes 3-pt jump shot from 25 ft,53,80
254,3,6:58.0,Personal foul by D. Augustin (drawn by M. Conley),,53,80
255,3,6:40.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by M. Conley),,55,80
256,3,6:21.0,,B. Biyombo misses 2-pt hook shot from 6 ft,55,80
257,3,6:19.0,,Offensive rebound by B. Biyombo,55,80
258,3,6:19.0,,Orlando full timeout,55,80
259,3,6:16.0,,Turnover by B. Biyombo (bad pass; steal by M. Gasol),55,80
260,3,6:07.0,J. Ennis makes 3-pt jump shot from 25 ft (assist by M. Conley),,58,80
261,3,5:40.0,,B. Biyombo misses 2-pt hook shot from 6 ft,58,80
262,3,5:40.0,Defensive rebound by M. Conley,,58,80
263,3,5:30.0,J. Ennis makes 3-pt jump shot from 22 ft (assist by V. Carter),,61,80
264,3,5:15.0,,Personal foul by T. Allen (drawn by D. Augustin),61,80
265,3,5:15.0,,N. Vučević enters the game for B. Biyombo,61,80
266,3,5:15.0,,E. Payton enters the game for D. Augustin,61,80
267,3,5:04.0,,N. Vučević makes 2-pt jump shot from 15 ft,61,82
268,3,4:38.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,63,82
269,3,4:14.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by J. Meeks),63,85
270,3,4:01.0,M. Conley makes 2-pt jump shot from 6 ft,,65,85
271,3,3:45.0,,Shooting foul by V. Carter (drawn by A. Gordon),65,85
272,3,3:45.0,,A. Gordon makes free throw 1 of 2,65,86
273,3,3:45.0,A. Harrison enters the game for J. Ennis,,65,86
274,3,3:45.0,,A. Gordon makes free throw 2 of 2,65,87
275,3,3:26.0,M. Gasol makes 2-pt jump shot from 10 ft,,67,87
276,3,3:05.0,,A. Gordon makes 2-pt jump shot from 22 ft,67,89
277,3,2:49.0,Turnover by M. Conley (bad pass; steal by E. Payton),,67,89
278,3,2:40.0,,S. Ibaka misses 2-pt jump shot from 5 ft (block by V. Carter),67,89
279,3,2:38.0,Defensive rebound by M. Gasol,,67,89
280,3,2:29.0,T. Allen misses 2-pt layup from 2 ft,,67,89
281,3,2:29.0,,Defensive rebound by S. Ibaka,67,89
282,3,2:29.0,,Personal foul by A. Harrison (drawn by S. Ibaka),67,89
283,3,2:29.0,J. Green enters the game for V. Carter,,67,89
284,3,2:29.0,,J. Green enters the game for J. Meeks,67,89
285,3,2:29.0,Z. Randolph enters the game for M. Gasol,,67,89
286,3,2:29.0,J. Martin enters the game for T. Allen,,67,89
287,3,2:11.0,,A. Gordon misses 2-pt jump shot from 20 ft,67,89
288,3,2:09.0,,Offensive rebound by Team,67,89
289,3,2:04.0,,A. Gordon misses 2-pt jump shot from 17 ft,67,89
290,3,2:03.0,Defensive rebound by J. Martin,,67,89
291,3,1:56.0,J. Martin makes 2-pt layup from 1 ft,,69,89
292,3,1:40.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by E. Payton),69,92
293,3,1:26.0,Z. Randolph misses 2-pt jump shot from 19 ft,,69,92
294,3,1:25.0,,Defensive rebound by N. Vučević,69,92
295,3,1:13.0,,A. Gordon makes 2-pt jump shot from 11 ft (assist by E. Payton),69,94
296,3,1:06.0,Memphis full timeout,,69,94
297,3,1:06.0,T. Daniels enters the game for M. Conley,,69,94
298,3,0:58.0,T. Daniels misses 2-pt jump shot from 20 ft,,69,94
299,3,0:57.0,,Defensive rebound by Team,69,94
300,3,0:35.0,,E. Payton misses 2-pt jump shot from 10 ft,69,94
301,3,0:34.0,,Offensive rebound by S. Ibaka,69,94
302,3,0:33.0,,S. Ibaka makes 2-pt hook shot from 5 ft,69,96
303,3,0:27.0,Personal foul by E. Payton (drawn by A. Harrison),,69,96
304,3,0:27.0,A. Harrison makes free throw 1 of 2,,70,96
305,3,0:27.0,A. Harrison makes free throw 2 of 2,,71,96
306,3,0:06.0,,J. Green misses 3-pt jump shot from 27 ft,71,96
307,3,0:01.0,Defensive rebound by J. Green,,71,96
308,4,11:42.0,,Turnover by N. Vučević (lost ball; steal by Z. Randolph),71,96
309,4,11:36.0,T. Daniels makes 3-pt jump shot from 26 ft,,74,96
310,4,11:22.0,,E. Payton misses 2-pt layup from 2 ft (block by Z. Randolph),74,96
311,4,11:21.0,Defensive rebound by T. Daniels,,74,96
312,4,11:14.0,Z. Randolph makes 3-pt jump shot from 24 ft (assist by A. Harrison),,77,96
313,4,10:54.0,,Personal foul by Z. Randolph (drawn by N. Vučević),77,96
314,4,10:39.0,,J. Green misses 2-pt jump shot from 16 ft,77,96
315,4,10:39.0,Defensive rebound by Z. Randolph,,77,96
316,4,10:30.0,T. Daniels misses 3-pt jump shot from 25 ft,,77,96
317,4,10:29.0,,Defensive rebound by N. Vučević,77,96
318,4,10:21.0,,J. Green misses 2-pt layup from 2 ft,77,96
319,4,10:19.0,Defensive rebound by J. Martin,,77,96
320,4,10:07.0,Z. Randolph makes 2-pt jump shot from 15 ft,,79,96
321,4,10:07.0,,Orlando full timeout,79,96
322,4,9:52.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by C. Watson),79,98
323,4,9:39.0,Offensive foul by J. Green (drawn by C. Watson),,79,98
324,4,9:39.0,Turnover by J. Green (offensive foul),,79,98
325,4,9:26.0,,E. Payton misses 3-pt jump shot from 27 ft,79,98
326,4,9:26.0,,Offensive rebound by A. Gordon,79,98
327,4,9:18.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by E. Payton),79,101
328,4,9:01.0,Z. Randolph misses 2-pt jump shot from 18 ft,,79,101
329,4,9:01.0,,Defensive rebound by C. Watson,79,101
330,4,8:54.0,,J. Green misses 3-pt jump shot from 22 ft,79,101
331,4,8:52.0,Defensive rebound by J. Martin,,79,101
332,4,8:43.0,A. Harrison misses 2-pt layup from 1 ft,,79,101
333,4,8:42.0,,Defensive rebound by N. Vučević,79,101
334,4,8:39.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),79,103
335,4,8:38.0,Memphis full timeout,,79,103
336,4,8:38.0,J. Ennis enters the game for J. Green,,79,103
337,4,8:25.0,Shooting foul by A. Gordon (drawn by J. Ennis),,79,103
338,4,8:25.0,J. Ennis makes free throw 1 of 2,,80,103
339,4,8:25.0,J. Ennis makes free throw 2 of 2,,81,103
340,4,8:10.0,,A. Gordon misses 2-pt jump shot from 17 ft,81,103
341,4,8:10.0,Defensive rebound by J. Martin,,81,103
342,4,8:06.0,Personal foul by A. Gordon (drawn by A. Harrison),,81,103
343,4,7:54.0,J. Martin makes 2-pt dunk at rim (assist by T. Daniels),,83,103
344,4,7:32.0,,N. Vučević misses 2-pt jump shot from 17 ft,83,103
345,4,7:32.0,Defensive rebound by T. Daniels,,83,103
346,4,7:12.0,Z. Randolph misses 2-pt jump shot from 9 ft,,83,103
347,4,7:11.0,Offensive rebound by Z. Randolph,,83,103
348,4,7:11.0,,Violation by A. Gordon (def goaltending),83,103
349,4,7:11.0,Z. Randolph makes 2-pt layup from 2 ft,,85,103
350,4,6:53.0,,C. Watson misses 3-pt jump shot from 24 ft,85,103
351,4,6:53.0,Defensive rebound by T. Daniels,,85,103
352,4,6:41.0,Z. Randolph misses 3-pt jump shot from 26 ft,,85,103
353,4,6:39.0,,Defensive rebound by E. Payton,85,103
354,4,6:31.0,,E. Payton makes 2-pt jump shot from 6 ft,85,105
355,4,6:14.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Harrison),,88,105
356,4,5:58.0,,E. Payton makes 2-pt jump shot from 21 ft,88,107
357,4,5:42.0,T. Daniels makes 2-pt jump shot from 23 ft,,90,107
358,4,5:23.0,,E. Payton makes 2-pt jump shot from 5 ft,90,109
359,4,5:11.0,J. Ennis misses 2-pt layup from 2 ft (block by A. Gordon),,90,109
360,4,5:10.0,,Defensive rebound by J. Green,90,109
361,4,4:55.0,,N. Vučević misses 2-pt layup from 2 ft,90,109
362,4,4:54.0,Defensive rebound by J. Martin,,90,109
363,4,4:49.0,T. Daniels misses 3-pt jump shot from 26 ft,,90,109
364,4,4:48.0,,Defensive rebound by N. Vučević,90,109
365,4,4:31.0,,Personal foul by A. Harrison (drawn by E. Payton),90,109
366,4,4:31.0,Official timeout,,90,109
367,4,4:31.0,J. Green enters the game for J. Martin,,90,109
368,4,4:31.0,,M. Hezonja enters the game for C. Watson,90,109
369,4,4:26.0,,Personal foul by J. Ennis (drawn by A. Gordon),90,109
370,4,4:12.0,,N. Vučević misses 2-pt jump shot from 21 ft,90,109
371,4,4:11.0,Defensive rebound by A. Harrison,,90,109
372,4,4:08.0,Shooting foul by N. Vučević (drawn by A. Harrison),,90,109
373,4,4:08.0,A. Harrison makes free throw 1 of 2,,91,109
374,4,4:08.0,A. Harrison makes free throw 2 of 2,,92,109
375,4,3:49.0,,M. Hezonja misses 3-pt jump shot from 26 ft,92,109
376,4,3:49.0,Defensive rebound by Z. Randolph,,92,109
377,4,3:28.0,T. Daniels misses 3-pt jump shot from 27 ft,,92,109
378,4,3:27.0,,Defensive rebound by M. Hezonja,92,109
379,4,3:21.0,,Turnover by M. Hezonja (lost ball; steal by J. Ennis),92,109
380,4,3:15.0,Z. Randolph makes 2-pt hook shot from 4 ft (assist by J. Ennis),,94,109
381,4,2:47.0,,A. Gordon makes 3-pt jump shot from 28 ft,94,112
382,4,2:38.0,Memphis full timeout,,94,112
383,4,2:38.0,J. Martin enters the game for J. Ennis,,94,112
384,4,2:38.0,,C. Watson enters the game for A. Gordon,94,112
385,4,2:38.0,,D. Rudež enters the game for E. Payton,94,112
386,4,2:38.0,,S. Zimmerman enters the game for N. Vučević,94,112
387,4,2:38.0,,C. Wilcox enters the game for J. Green,94,112
