,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
40,1,6:18.0,T. Ariza misses 3-pt jump shot from 24 ft,,13,14
41,1,6:17.0,Offensive rebound by Team,,13,14
42,1,6:10.0,Turnover by C. Capela (lost ball; steal by D. Green),,13,14
43,1,5:53.0,,K. Leonard misses 2-pt jump shot from 8 ft (block by C. Capela),13,14
44,1,5:51.0,Defensive rebound by T. Ariza,,13,14
45,1,5:48.0,E. Gordon makes 2-pt jump shot from 3 ft (assist by J. Harden),,15,14
46,1,5:35.0,,Personal foul by C. Capela (drawn by P. Gasol),15,14
47,1,5:35.0,N. Hilário enters the game for C. Capela,,15,14
48,1,5:28.0,,D. Green misses 3-pt jump shot from 25 ft,15,14
49,1,5:26.0,Defensive rebound by T. Ariza,,15,14
50,1,5:10.0,R. Anderson misses 2-pt jump shot from 18 ft,,15,14
51,1,5:09.0,,Defensive rebound by K. Leonard,15,14
52,1,5:01.0,,K. Leonard makes 2-pt jump shot from 7 ft,15,16
53,1,4:52.0,Turnover by T. Ariza (bad pass; steal by L. Aldridge),,15,16
54,1,4:46.0,,P. Mills misses 3-pt jump shot from 27 ft,15,16
55,1,4:45.0,Defensive rebound by J. Harden,,15,16
56,1,4:38.0,Shooting foul by K. Leonard (drawn by E. Gordon),,15,16
57,1,4:38.0,E. Gordon makes free throw 1 of 3,,16,16
58,1,4:38.0,E. Gordon makes free throw 2 of 3,,17,16
59,1,4:38.0,,D. Dedmon enters the game for P. Gasol,17,16
60,1,4:38.0,,M. Ginóbili enters the game for D. Green,17,16
61,1,4:38.0,E. Gordon makes free throw 3 of 3,,18,16
62,1,4:11.0,,K. Leonard misses 3-pt jump shot from 27 ft,18,16
63,1,4:10.0,Defensive rebound by E. Gordon,,18,16
64,1,3:57.0,J. Harden makes 2-pt jump shot from 4 ft,,20,16
65,1,3:39.0,,L. Aldridge misses 2-pt jump shot from 7 ft,20,16
66,1,3:38.0,Defensive rebound by R. Anderson,,20,16
67,1,3:29.0,J. Harden misses 3-pt jump shot from 25 ft,,20,16
68,1,3:28.0,,Defensive rebound by M. Ginóbili,20,16
69,1,3:25.0,,Shooting foul by N. Hilário (drawn by M. Ginóbili),20,16
70,1,3:25.0,Houston full timeout,,20,16
71,1,3:25.0,,M. Ginóbili makes free throw 1 of 2,20,17
72,1,3:25.0,,N. Laprovíttola enters the game for P. Mills,20,16
73,1,3:25.0,,D. Lee enters the game for L. Aldridge,20,16
74,1,3:25.0,S. Dekker enters the game for R. Anderson,,20,16
75,1,3:25.0,,M. Ginóbili makes free throw 2 of 2,20,18
76,1,3:06.0,E. Gordon makes 2-pt jump shot from 20 ft (assist by S. Dekker),,22,18
77,1,2:45.0,,N. Laprovíttola misses 2-pt jump shot from 8 ft,22,18
78,1,2:43.0,Defensive rebound by N. Hilário,,22,18
79,1,2:37.0,S. Dekker makes 2-pt layup from 1 ft (assist by J. Harden),,24,18
80,1,2:18.0,,K. Leonard misses 3-pt jump shot from 25 ft,24,18
81,1,2:16.0,Defensive rebound by S. Dekker,,24,18
82,1,2:03.0,S. Dekker makes 3-pt jump shot from 25 ft (assist by E. Gordon),,27,18
83,1,1:42.0,,K. Leonard misses 2-pt jump shot from 10 ft,27,18
84,1,1:41.0,Defensive rebound by S. Dekker,,27,18
85,1,1:31.0,S. Dekker makes 2-pt layup from 1 ft (assist by J. Harden),,29,18
86,1,1:30.0,,Personal foul by N. Hilário (drawn by N. Laprovíttola),29,18
87,1,1:11.0,,Personal foul by E. Gordon (drawn by M. Ginóbili),29,18
88,1,1:11.0,,M. Ginóbili makes free throw 1 of 2,29,19
89,1,1:11.0,,M. Ginóbili makes free throw 2 of 2,29,20
90,1,1:01.0,T. Ariza makes 2-pt dunk at rim (assist by N. Hilário),,31,20
91,1,0:47.0,,D. Lee misses 2-pt jump shot from 8 ft,31,20
92,1,0:47.0,,Offensive rebound by Team,31,20
93,1,0:47.0,Loose ball foul by N. Hilário (drawn by D. Dedmon),,31,20
94,1,0:47.0,,D. Dedmon misses free throw 1 of 2,31,20
95,1,0:47.0,,Offensive rebound by Team,31,20
96,1,0:47.0,M. Harrell enters the game for N. Hilário,,31,20
97,1,0:47.0,,D. Dedmon makes free throw 2 of 2,31,21
98,1,0:29.0,Shooting foul by M. Ginóbili (drawn by J. Harden),,31,21
99,1,0:29.0,J. Harden makes free throw 1 of 2,,32,21
100,1,0:29.0,,D. Bertāns enters the game for D. Dedmon,32,21
101,1,0:29.0,J. Harden makes free throw 2 of 2,,33,21
102,1,0:06.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),33,24
103,1,0:00.0,J. Harden misses 2-pt jump shot from 13 ft,,33,24
104,1,0:00.0,Offensive rebound by Team,,33,24
105,2,11:42.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,33,24
106,2,11:41.0,Defensive rebound by S. Dekker,,33,24
107,2,11:30.0,,Offensive charge foul by S. Dekker (drawn by D. Lee),33,24
108,2,11:30.0,Turnover by S. Dekker (offensive foul),,33,24
109,2,11:08.0,,M. Ginóbili misses 2-pt jump shot from 10 ft,33,24
110,2,11:07.0,Defensive rebound by S. Dekker,,33,24
111,2,10:54.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Ennis),,36,24
112,2,10:43.0,,N. Laprovíttola makes 3-pt jump shot from 25 ft (assist by D. Lee),36,27
113,2,10:27.0,T. Ennis makes 2-pt layup from 5 ft (assist by M. Harrell),,38,27
114,2,10:13.0,,Personal foul by T. Ennis (drawn by N. Laprovíttola),38,27
115,2,10:04.0,,Shooting foul by M. Harrell (drawn by D. Lee),38,27
116,2,10:04.0,,D. Lee misses free throw 1 of 2,38,27
117,2,10:04.0,,Offensive rebound by Team,38,27
118,2,10:04.0,,D. Green enters the game for M. Ginóbili,38,27
119,2,10:04.0,,D. Lee makes free throw 2 of 2,38,28
120,2,9:55.0,Turnover by E. Gordon (bad pass; steal by D. Lee),,38,28
121,2,9:51.0,,Turnover by D. Lee (bad pass),38,28
122,2,9:51.0,,P. Mills enters the game for N. Laprovíttola,38,28
123,2,9:36.0,E. Gordon misses 2-pt jump shot from 17 ft,,38,28
124,2,9:35.0,Offensive rebound by M. Harrell,,38,28
125,2,9:34.0,M. Harrell makes 2-pt jump shot from 3 ft,,40,28
126,2,9:34.0,Shooting foul by D. Bertāns (drawn by M. Harrell),,40,28
127,2,9:34.0,M. Harrell makes free throw 1 of 1,,41,28
128,2,9:14.0,,D. Green misses 3-pt jump shot from 25 ft,41,28
129,2,9:14.0,,Offensive rebound by D. Lee,41,28
130,2,8:59.0,,D. Lee makes 2-pt layup from 3 ft (assist by P. Mills),41,30
131,2,8:39.0,T. Ennis makes 2-pt jump shot from 8 ft,,43,30
132,2,8:35.0,,Shooting block foul by E. Gordon (drawn by D. Lee),43,30
133,2,8:35.0,Official timeout,,43,30
134,2,8:35.0,,D. Lee makes free throw 1 of 2,43,31
135,2,8:35.0,,K. Anderson enters the game for D. Bertāns,43,30
136,2,8:35.0,C. Capela enters the game for M. Harrell,,43,31
137,2,8:35.0,,D. Lee misses free throw 2 of 2,43,31
138,2,8:35.0,Defensive rebound by C. Capela,,43,31
139,2,8:20.0,T. Ennis misses 3-pt jump shot from 24 ft,,43,31
140,2,8:19.0,,Defensive rebound by K. Anderson,43,31
141,2,8:08.0,,D. Lee makes 2-pt jump shot from 12 ft,43,33
142,2,7:53.0,C. Capela misses 2-pt jump shot from 8 ft,,43,33
143,2,7:51.0,Offensive rebound by T. Ennis,,43,33
144,2,7:48.0,E. Gordon misses 3-pt jump shot from 25 ft,,43,33
145,2,7:46.0,,Defensive rebound by D. Lee,43,33
146,2,7:32.0,,D. Lee makes 2-pt layup from 2 ft (assist by J. Simmons),43,35
147,2,7:14.0,E. Gordon misses 3-pt jump shot from 25 ft,,43,35
148,2,7:13.0,,Defensive rebound by J. Simmons,43,35
149,2,7:11.0,,J. Simmons makes 2-pt layup from 2 ft,43,37
150,2,7:11.0,,Shooting foul by T. Ennis (drawn by J. Simmons),43,37
151,2,7:11.0,Houston full timeout,,43,37
152,2,7:11.0,,L. Aldridge enters the game for D. Lee,43,37
153,2,7:11.0,J. Harden enters the game for S. Dekker,,43,37
154,2,7:11.0,R. Anderson enters the game for T. Ennis,,43,37
155,2,7:11.0,T. Ariza enters the game for K. McDaniels,,43,37
156,2,7:11.0,,J. Simmons makes free throw 1 of 1,43,38
157,2,7:00.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,45,38
158,2,6:36.0,Violation by C. Capela (def goaltending),,45,38
159,2,6:36.0,,L. Aldridge makes 2-pt jump shot from 5 ft (assist by D. Green),45,40
160,2,6:18.0,E. Gordon misses 2-pt jump shot from 10 ft,,45,40
161,2,6:18.0,,Defensive rebound by D. Green,45,40
162,2,6:06.0,,P. Mills misses 3-pt jump shot from 25 ft,45,40
163,2,6:06.0,,Offensive rebound by Team,45,40
164,2,6:06.0,Loose ball foul by C. Capela (drawn by L. Aldridge),,45,40
165,2,6:06.0,,L. Aldridge makes free throw 1 of 2,45,41
166,2,6:06.0,,L. Aldridge makes free throw 2 of 2,45,42
167,2,5:55.0,T. Ariza makes 2-pt layup from 2 ft (assist by E. Gordon),,47,42
168,2,5:32.0,,Turnover by D. Green (bad pass; steal by T. Ariza),47,42
169,2,5:30.0,Personal block foul by J. Simmons (drawn by J. Harden),,47,42
170,2,5:30.0,,K. Leonard enters the game for J. Simmons,47,42
171,2,5:17.0,J. Harden misses 2-pt jump shot from 18 ft,,47,42
172,2,5:15.0,Offensive rebound by C. Capela,,47,42
173,2,5:15.0,C. Capela misses 2-pt layup from 3 ft,,47,42
174,2,5:13.0,,Defensive rebound by D. Green,47,42
175,2,4:59.0,,K. Leonard makes 2-pt jump shot from 6 ft (assist by L. Aldridge),47,44
176,2,4:50.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by T. Ariza),,50,44
177,2,4:37.0,,L. Aldridge makes 2-pt jump shot from 5 ft (assist by P. Mills),50,46
178,2,4:37.0,,Shooting foul by C. Capela (drawn by L. Aldridge),50,46
179,2,4:37.0,M. Harrell enters the game for C. Capela,,50,46
180,2,4:37.0,,L. Aldridge makes free throw 1 of 1,50,47
181,2,4:23.0,J. Harden misses 2-pt jump shot from 11 ft,,50,47
182,2,4:22.0,,Defensive rebound by L. Aldridge,50,47
183,2,4:04.0,,Shooting foul by E. Gordon (drawn by K. Leonard),50,47
184,2,4:04.0,,K. Leonard makes free throw 1 of 2,50,48
185,2,4:04.0,C. Brewer enters the game for E. Gordon,,50,48
186,2,4:04.0,,M. Ginóbili enters the game for K. Anderson,50,48
187,2,4:04.0,,K. Leonard makes free throw 2 of 2,50,49
188,2,3:51.0,R. Anderson misses 2-pt jump shot from 5 ft (block by L. Aldridge),,50,49
189,2,3:51.0,Offensive rebound by Team,,50,49
190,2,3:51.0,S. Dekker enters the game for M. Harrell,,50,49
191,2,3:40.0,Turnover by J. Harden (bad pass),,50,49
192,2,3:20.0,,L. Aldridge makes 2-pt jump shot from 10 ft,50,51
193,2,3:07.0,Turnover by J. Harden (lost ball; steal by D. Green),,50,51
194,2,3:07.0,Violation by J. Harden (kicked ball),,50,51
195,2,2:53.0,,L. Aldridge misses 2-pt jump shot from 12 ft,50,51
196,2,2:52.0,Defensive rebound by S. Dekker,,50,51
197,2,2:36.0,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),,53,51
198,2,2:35.0,,San Antonio full timeout,53,51
199,2,2:35.0,,J. Simmons enters the game for D. Green,53,51
200,2,2:12.0,,J. Simmons misses 2-pt layup from 4 ft (block by S. Dekker),53,51
201,2,2:11.0,Defensive rebound by S. Dekker,,53,51
202,2,2:07.0,S. Dekker misses 2-pt layup from 3 ft (block by K. Leonard),,53,51
203,2,2:07.0,,Defensive rebound by Team,53,51
204,2,1:51.0,,K. Leonard makes 2-pt jump shot from 5 ft,53,53
205,2,1:31.0,Shooting foul by L. Aldridge (drawn by R. Anderson),,53,53
206,2,1:31.0,R. Anderson makes free throw 1 of 2,,54,53
207,2,1:31.0,R. Anderson makes free throw 2 of 2,,55,53
208,2,1:20.0,,M. Ginóbili makes 2-pt layup from 3 ft (assist by P. Mills),55,55
209,2,1:07.0,J. Harden misses 2-pt jump shot from 8 ft,,55,55
210,2,1:06.0,,Defensive rebound by K. Leonard,55,55
211,2,1:02.0,,J. Simmons makes 2-pt layup from 1 ft (assist by P. Mills),55,57
212,2,0:46.0,J. Harden makes 2-pt jump shot from 3 ft,,57,57
213,2,0:38.0,,Turnover by M. Ginóbili (bad pass),57,57
214,2,0:29.0,Shooting foul by L. Aldridge (drawn by J. Harden),,57,57
215,2,0:29.0,J. Harden makes free throw 1 of 3,,58,57
216,2,0:29.0,J. Harden makes free throw 2 of 3,,59,57
217,2,0:29.0,J. Harden makes free throw 3 of 3,,60,57
218,2,0:07.0,,K. Leonard makes 3-pt jump shot from 33 ft (assist by M. Ginóbili),60,60
219,2,0:00.0,S. Dekker makes 3-pt jump shot from 26 ft (assist by J. Harden),,63,60
220,3,11:46.0,,L. Aldridge misses 3-pt jump shot from 25 ft,63,60
221,3,11:44.0,,Offensive rebound by P. Mills,63,60
222,3,11:32.0,,P. Gasol misses 2-pt hook shot from 10 ft,63,60
223,3,11:30.0,Defensive rebound by T. Ariza,,63,60
224,3,11:23.0,C. Brewer misses 3-pt jump shot from 22 ft,,63,60
225,3,11:20.0,Offensive rebound by C. Brewer,,63,60
226,3,11:15.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by J. Harden),,66,60
227,3,10:56.0,,D. Green misses 3-pt jump shot from 25 ft,66,60
228,3,10:55.0,,Offensive rebound by P. Gasol,66,60
229,3,10:47.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),66,63
230,3,10:24.0,Turnover by J. Harden (bad pass; steal by L. Aldridge),,66,63
231,3,10:13.0,,Shooting foul by C. Capela (drawn by L. Aldridge),66,63
232,3,10:13.0,,L. Aldridge misses free throw 1 of 2,66,63
233,3,10:13.0,,Offensive rebound by Team,66,63
234,3,10:13.0,N. Hilário enters the game for C. Capela,,66,63
235,3,10:13.0,,L. Aldridge makes free throw 2 of 2,66,64
236,3,9:57.0,J. Harden makes 2-pt jump shot from 13 ft,,68,64
237,3,9:40.0,,Turnover by L. Aldridge (bad pass; steal by J. Harden),68,64
238,3,9:23.0,J. Harden misses 2-pt jump shot from 15 ft,,68,64
239,3,9:22.0,,Defensive rebound by P. Gasol,68,64
240,3,9:11.0,,Shooting foul by C. Brewer (drawn by P. Mills),68,64
241,3,9:11.0,,P. Mills makes free throw 1 of 2,68,65
242,3,9:11.0,,P. Mills makes free throw 2 of 2,68,66
243,3,8:52.0,R. Anderson misses 3-pt jump shot from 23 ft,,68,66
244,3,8:51.0,,Defensive rebound by P. Gasol,68,66
245,3,8:39.0,,Turnover by P. Gasol (bad pass; steal by T. Ariza),68,66
246,3,8:32.0,Shooting foul by L. Aldridge (drawn by R. Anderson),,68,66
247,3,8:32.0,R. Anderson makes free throw 1 of 2,,69,66
248,3,8:32.0,,D. Bertāns enters the game for L. Aldridge,69,66
249,3,8:32.0,R. Anderson makes free throw 2 of 2,,70,66
250,3,8:18.0,,Turnover by K. Leonard (lost ball; steal by T. Ariza),70,66
251,3,8:10.0,T. Ariza makes 2-pt layup from 1 ft (assist by C. Brewer),,72,66
252,3,7:56.0,,K. Leonard misses 2-pt jump shot from 24 ft,72,66
253,3,7:55.0,Defensive rebound by R. Anderson,,72,66
254,3,7:47.0,C. Brewer misses 3-pt jump shot from 23 ft,,72,66
255,3,7:46.0,,Defensive rebound by P. Gasol,72,66
256,3,7:33.0,,K. Leonard makes 2-pt layup at rim (assist by P. Mills),72,68
257,3,7:09.0,C. Brewer misses 3-pt jump shot from 23 ft,,72,68
258,3,7:08.0,,Defensive rebound by P. Gasol,72,68
259,3,6:48.0,,D. Green misses 3-pt jump shot from 25 ft,72,68
260,3,6:47.0,Defensive rebound by J. Harden,,72,68
261,3,6:33.0,Shooting foul by P. Gasol (drawn by R. Anderson),,72,68
262,3,6:33.0,R. Anderson makes 2-pt layup from 1 ft (assist by T. Ariza),,74,68
263,3,6:33.0,E. Gordon enters the game for C. Brewer,,74,68
264,3,6:33.0,,M. Ginóbili enters the game for D. Green,74,68
265,3,6:33.0,,D. Lee enters the game for P. Gasol,74,68
266,3,6:33.0,R. Anderson makes free throw 1 of 1,,75,68
267,3,6:18.0,,D. Lee makes 2-pt layup from 1 ft (assist by M. Ginóbili),75,70
268,3,6:08.0,T. Ariza misses 3-pt jump shot from 23 ft,,75,70
269,3,6:07.0,,Defensive rebound by D. Lee,75,70
270,3,6:00.0,,Shooting foul by T. Ariza (drawn by K. Leonard),75,70
271,3,6:00.0,,K. Leonard makes free throw 1 of 2,75,71
272,3,6:00.0,,K. Leonard makes free throw 2 of 2,75,72
273,3,5:50.0,E. Gordon makes 2-pt dunk at rim (assist by J. Harden),,77,72
274,3,5:48.0,,San Antonio full timeout,77,72
275,3,5:29.0,,K. Leonard misses 2-pt jump shot from 22 ft,77,72
276,3,5:28.0,Defensive rebound by J. Harden,,77,72
277,3,5:22.0,E. Gordon misses 3-pt jump shot from 23 ft,,77,72
278,3,5:20.0,,Defensive rebound by D. Bertāns,77,72
279,3,5:02.0,,P. Mills misses 2-pt layup from 1 ft,77,72
280,3,5:00.0,Defensive rebound by T. Ariza,,77,72
281,3,4:46.0,J. Harden makes 2-pt layup from 1 ft,,79,72
282,3,4:35.0,,K. Leonard misses 2-pt jump shot from 9 ft,79,72
283,3,4:34.0,Defensive rebound by R. Anderson,,79,72
284,3,4:21.0,N. Hilário makes 2-pt jump shot from 17 ft (assist by J. Harden),,81,72
285,3,4:04.0,,Shooting foul by T. Ariza (drawn by K. Leonard),81,72
286,3,4:04.0,,K. Leonard makes free throw 1 of 2,81,73
287,3,4:04.0,,N. Laprovíttola enters the game for P. Mills,81,73
288,3,4:04.0,,K. Leonard makes free throw 2 of 2,81,74
289,3,3:41.0,R. Anderson misses 3-pt jump shot from 24 ft,,81,74
290,3,3:40.0,,Defensive rebound by K. Leonard,81,74
291,3,3:30.0,,K. Leonard misses 2-pt jump shot from 11 ft,81,74
292,3,3:29.0,Defensive rebound by R. Anderson,,81,74
293,3,3:21.0,J. Harden makes 2-pt layup from 1 ft,,83,74
294,3,3:21.0,,San Antonio full timeout,83,74
295,3,3:21.0,S. Dekker enters the game for R. Anderson,,83,74
296,3,3:10.0,,N. Laprovíttola misses 2-pt layup from 3 ft (block by E. Gordon),83,74
297,3,3:10.0,,Offensive rebound by Team,83,74
298,3,3:01.0,,M. Ginóbili misses 2-pt jump shot from 6 ft (block by N. Hilário),83,74
299,3,3:01.0,,Offensive rebound by Team,83,74
300,3,2:56.0,,N. Laprovíttola misses 3-pt jump shot from 24 ft,83,74
301,3,2:56.0,Defensive rebound by Team,,83,74
302,3,2:56.0,,Loose ball foul by D. Lee (drawn by N. Hilário),83,74
303,3,2:56.0,Houston full timeout,,83,74
304,3,2:56.0,,L. Aldridge enters the game for D. Lee,83,74
305,3,2:56.0,,J. Simmons enters the game for D. Bertāns,83,74
306,3,2:37.0,N. Hilário makes 2-pt hook shot from 5 ft,,85,74
307,3,2:14.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,85,74
308,3,2:14.0,Defensive rebound by J. Harden,,85,74
309,3,2:05.0,N. Hilário misses 2-pt jump shot from 6 ft (block by K. Leonard),,85,74
310,3,2:05.0,Offensive rebound by Team,,85,74
311,3,2:00.0,Turnover by T. Ariza (lost ball; steal by M. Ginóbili),,85,74
312,3,2:00.0,Loose ball foul by T. Ariza (drawn by M. Ginóbili),,85,74
313,3,2:00.0,,M. Ginóbili makes free throw 1 of 2,85,75
314,3,2:00.0,,M. Ginóbili makes free throw 2 of 2,85,76
315,3,1:51.0,Turnover by J. Harden (lost ball; steal by M. Ginóbili),,85,76
316,3,1:43.0,,N. Laprovíttola makes 2-pt jump shot from 5 ft,85,78
317,3,1:23.0,T. Ariza misses 3-pt jump shot from 24 ft,,85,78
318,3,1:22.0,,Defensive rebound by J. Simmons,85,78
319,3,1:14.0,,M. Ginóbili misses 2-pt layup from 2 ft,85,78
320,3,1:13.0,Defensive rebound by S. Dekker,,85,78
321,3,0:51.0,Turnover by Team (shot clock),,85,78
322,3,0:39.0,,Turnover by L. Aldridge (bad pass; steal by S. Dekker),85,78
323,3,0:31.0,,Violation by M. Ginóbili (kicked ball),85,78
324,3,0:15.0,J. Harden misses 3-pt jump shot from 25 ft,,85,78
325,3,0:15.0,,Defensive rebound by K. Leonard,85,78
326,3,0:03.0,,K. Leonard makes 2-pt jump shot from 15 ft,85,80
327,3,0:00.0,E. Gordon misses 3-pt jump shot from 50 ft,,85,80
328,3,0:00.0,Offensive rebound by Team,,85,80
329,4,11:43.0,Turnover by E. Gordon (bad pass; steal by N. Laprovíttola),,85,80
330,4,11:40.0,,Shooting foul by T. Ennis (drawn by J. Simmons),85,80
331,4,11:40.0,,J. Simmons makes free throw 1 of 2,85,81
332,4,11:40.0,,J. Simmons makes free throw 2 of 2,85,82
333,4,11:32.0,Personal foul by D. Green (drawn by E. Gordon),,85,82
334,4,11:24.0,T. Ennis misses 2-pt jump shot from 10 ft,,85,82
335,4,11:23.0,,Defensive rebound by K. Anderson,85,82
336,4,11:06.0,,J. Simmons makes 2-pt dunk at rim (assist by D. Green),85,84
337,4,10:51.0,Shooting foul by K. Anderson (drawn by C. Capela),,85,84
338,4,10:51.0,C. Capela makes free throw 1 of 2,,86,84
339,4,10:51.0,C. Capela misses free throw 2 of 2,,86,84
340,4,10:50.0,,Defensive rebound by J. Simmons,86,84
341,4,10:32.0,,L. Aldridge misses 2-pt jump shot from 16 ft,86,84
342,4,10:31.0,Defensive rebound by R. Anderson,,86,84
343,4,10:11.0,E. Gordon misses 3-pt jump shot from 24 ft (block by D. Green),,86,84
344,4,10:09.0,,Defensive rebound by K. Anderson,86,84
345,4,9:54.0,,L. Aldridge makes 2-pt hook shot from 6 ft,86,86
346,4,9:43.0,Turnover by C. Capela (bad pass; steal by D. Green),,86,86
347,4,9:39.0,,D. Green makes 2-pt dunk at rim,86,88
348,4,9:39.0,Houston full timeout,,86,88
349,4,9:39.0,J. Harden enters the game for T. Ennis,,86,88
350,4,9:29.0,Shooting foul by J. Simmons (drawn by C. Capela),,86,88
351,4,9:29.0,C. Capela makes free throw 1 of 2,,87,88
352,4,9:29.0,C. Capela misses free throw 2 of 2,,87,88
353,4,9:29.0,,Defensive rebound by K. Anderson,87,88
354,4,9:29.0,,K. Leonard enters the game for D. Green,87,88
355,4,9:29.0,T. Ariza enters the game for S. Dekker,,87,88
356,4,9:10.0,,L. Aldridge misses 2-pt jump shot from 8 ft,87,88
357,4,9:09.0,Defensive rebound by J. Harden,,87,88
358,4,9:03.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),,89,88
359,4,8:47.0,,K. Anderson misses 2-pt jump shot from 8 ft,89,88
360,4,8:46.0,,Offensive rebound by L. Aldridge,89,88
361,4,8:43.0,,L. Aldridge makes 2-pt layup at rim,89,90
362,4,8:28.0,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),,92,90
363,4,8:11.0,,L. Aldridge misses 2-pt jump shot from 9 ft,92,90
364,4,8:11.0,Defensive rebound by C. Capela,,92,90
365,4,7:49.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,94,90
366,4,7:30.0,,Turnover by N. Laprovíttola (bad pass; steal by R. Anderson),94,90
367,4,7:18.0,J. Harden makes 2-pt jump shot from 8 ft,,96,90
368,4,7:18.0,,San Antonio full timeout,96,90
369,4,7:18.0,,P. Mills enters the game for N. Laprovíttola,96,90
370,4,7:18.0,,D. Lee enters the game for L. Aldridge,96,90
371,4,7:03.0,,K. Leonard misses 2-pt jump shot from 7 ft,96,90
372,4,7:02.0,Defensive rebound by R. Anderson,,96,90
373,4,6:56.0,Turnover by J. Harden (lost ball; steal by J. Simmons),,96,90
374,4,6:36.0,,P. Mills misses 2-pt jump shot from 23 ft,96,90
375,4,6:35.0,,Offensive rebound by P. Mills,96,90
376,4,6:33.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. Mills),96,93
377,4,6:19.0,C. Capela misses 2-pt layup from 1 ft (block by J. Simmons),,96,93
378,4,6:19.0,Offensive rebound by Team,,96,93
379,4,6:19.0,N. Hilário enters the game for C. Capela,,96,93
380,4,6:10.0,E. Gordon misses 2-pt jump shot from 17 ft,,96,93
381,4,6:09.0,Offensive rebound by R. Anderson,,96,93
