,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
39,1,6:57.0,,Defensive rebound by M. Harrell,13,15
40,1,6:35.0,,T. Ariza misses 3-pt jump shot from 24 ft,13,15
41,1,6:33.0,Defensive rebound by M. Gasol,,13,15
42,1,6:20.0,J. Green makes 3-pt jump shot from 26 ft (assist by M. Conley),,16,15
43,1,6:00.0,,J. Harden misses 2-pt jump shot from 14 ft,16,15
44,1,5:59.0,Defensive rebound by M. Gasol,,16,15
45,1,5:51.0,T. Allen makes 2-pt layup from 1 ft,,18,15
46,1,5:34.0,,Turnover by J. Harden (bad pass; steal by M. Conley),18,15
47,1,5:29.0,M. Conley makes 2-pt layup from 3 ft,,20,15
48,1,5:19.0,,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),20,18
49,1,5:02.0,J. Ennis enters the game for T. Allen,,20,18
50,1,5:02.0,,E. Gordon enters the game for P. Beverley,20,18
51,1,5:02.0,Z. Randolph enters the game for J. Green,,20,18
52,1,5:02.0,,N. Hilário enters the game for M. Harrell,20,18
53,1,4:50.0,C. Parsons misses 2-pt jump shot from 14 ft,,20,18
54,1,4:49.0,,Defensive rebound by T. Ariza,20,18
55,1,4:42.0,,J. Harden misses 2-pt layup from 3 ft (block by J. Ennis),20,18
56,1,4:41.0,Defensive rebound by C. Parsons,,20,18
57,1,4:35.0,M. Conley misses 3-pt jump shot from 24 ft,,20,18
58,1,4:34.0,,Defensive rebound by T. Ariza,20,18
59,1,4:26.0,,J. Harden makes 2-pt layup from 2 ft,20,20
60,1,4:13.0,Turnover by Z. Randolph (bad pass),,20,20
61,1,4:01.0,,J. Harden makes 2-pt layup from 3 ft,20,22
62,1,3:46.0,Shooting foul by R. Anderson (drawn by M. Gasol),,20,22
63,1,3:46.0,M. Gasol misses free throw 1 of 2,,20,22
64,1,3:46.0,Offensive rebound by Team,,20,22
65,1,3:46.0,V. Carter enters the game for C. Parsons,,20,22
66,1,3:46.0,,S. Dekker enters the game for R. Anderson,20,22
67,1,3:46.0,M. Gasol makes free throw 2 of 2,,21,22
68,1,3:36.0,,Shooting foul by Z. Randolph (drawn by N. Hilário),21,22
69,1,3:36.0,,N. Hilário makes free throw 1 of 2,21,23
70,1,3:36.0,,N. Hilário makes free throw 2 of 2,21,24
71,1,3:26.0,Offensive foul by M. Gasol (drawn by N. Hilário),,21,24
72,1,3:26.0,Turnover by M. Gasol (offensive foul),,21,24
73,1,3:13.0,,S. Dekker misses 3-pt jump shot from 24 ft,21,24
74,1,3:12.0,Defensive rebound by Z. Randolph,,21,24
75,1,2:58.0,M. Conley misses 3-pt jump shot from 27 ft,,21,24
76,1,2:56.0,,Defensive rebound by T. Ariza,21,24
77,1,2:53.0,,Shooting foul by V. Carter (drawn by J. Harden),21,24
78,1,2:53.0,,Houston full timeout,21,24
79,1,2:53.0,,J. Harden makes free throw 1 of 2,21,25
80,1,2:53.0,,J. Harden makes free throw 2 of 2,21,26
81,1,2:38.0,M. Conley makes 2-pt jump shot from 19 ft (assist by M. Gasol),,23,26
82,1,2:20.0,,Turnover by J. Harden (traveling),23,26
83,1,2:20.0,T. Allen enters the game for M. Conley,,23,26
84,1,2:20.0,,C. Brewer enters the game for T. Ariza,23,26
85,1,2:05.0,J. Ennis misses 2-pt layup from 3 ft,,23,26
86,1,2:03.0,,Defensive rebound by C. Brewer,23,26
87,1,1:59.0,,S. Dekker misses 2-pt layup from 3 ft,23,26
88,1,1:57.0,,Offensive rebound by N. Hilário,23,26
89,1,1:54.0,,C. Brewer makes 2-pt dunk at rim (assist by N. Hilário),23,28
90,1,1:43.0,Shooting foul by N. Hilário (drawn by V. Carter),,23,28
91,1,1:43.0,V. Carter misses free throw 1 of 2,,23,28
92,1,1:43.0,Offensive rebound by Team,,23,28
93,1,1:43.0,J. Green enters the game for M. Gasol,,23,28
94,1,1:43.0,V. Carter makes free throw 2 of 2,,24,28
95,1,1:33.0,,C. Brewer misses 3-pt jump shot from 26 ft,24,28
96,1,1:32.0,Defensive rebound by J. Ennis,,24,28
97,1,1:20.0,Z. Randolph misses 2-pt jump shot from 16 ft,,24,28
98,1,1:19.0,,Defensive rebound by C. Brewer,24,28
99,1,1:07.0,,S. Dekker makes 3-pt jump shot from 23 ft (assist by N. Hilário),24,31
100,1,0:50.0,Personal foul by S. Dekker (drawn by J. Green),,24,31
101,1,0:50.0,J. Green misses free throw 1 of 2,,24,31
102,1,0:50.0,Offensive rebound by Team,,24,31
103,1,0:50.0,J. Green makes free throw 2 of 2,,25,31
104,1,0:37.0,,Turnover by J. Harden (bad pass),25,31
105,1,0:28.0,V. Carter misses 3-pt jump shot from 25 ft,,25,31
106,1,0:27.0,,Defensive rebound by N. Hilário,25,31
107,1,0:04.0,,J. Harden misses 3-pt jump shot from 25 ft,25,31
108,1,0:03.0,Defensive rebound by Z. Randolph,,25,31
109,2,11:44.0,,C. Brewer misses 3-pt jump shot from 24 ft,25,31
110,2,11:43.0,Defensive rebound by Z. Randolph,,25,31
111,2,11:26.0,T. Daniels misses 3-pt jump shot from 28 ft,,25,31
112,2,11:25.0,Offensive rebound by Z. Randolph,,25,31
113,2,11:17.0,Z. Randolph misses 2-pt jump shot from 14 ft,,25,31
114,2,11:16.0,Offensive rebound by Team,,25,31
115,2,11:16.0,Inbound foul by E. Gordon,,25,31
116,2,11:16.0,T. Daniels makes free throw 1 of 1,,26,31
117,2,11:16.0,,Technical foul by Team,26,31
118,2,11:16.0,T. Daniels makes technical free throw,,27,31
119,2,11:01.0,Z. Randolph misses 2-pt jump shot from 7 ft (block by N. Hilário),,27,31
120,2,10:59.0,,Defensive rebound by S. Dekker,27,31
121,2,10:58.0,,Shooting foul by T. Daniels (drawn by C. Brewer),27,31
122,2,10:58.0,,C. Brewer misses free throw 1 of 2,27,31
123,2,10:58.0,,Offensive rebound by Team,27,31
124,2,10:58.0,,C. Brewer makes free throw 2 of 2,27,32
125,2,10:44.0,T. Allen makes 2-pt layup from 3 ft,,29,32
126,2,10:35.0,,E. Gordon misses 3-pt jump shot from 27 ft,29,32
127,2,10:34.0,Defensive rebound by Z. Randolph,,29,32
128,2,10:20.0,Z. Randolph misses 2-pt layup from 1 ft,,29,32
129,2,10:19.0,,Defensive rebound by C. Brewer,29,32
130,2,10:11.0,,S. Dekker makes 3-pt jump shot from 24 ft (assist by P. Beverley),29,35
131,2,9:47.0,Z. Randolph misses 2-pt jump shot from 6 ft,,29,35
132,2,9:46.0,,Defensive rebound by Team,29,35
133,2,9:31.0,,Shooting block foul by T. Allen (drawn by S. Dekker),29,35
134,2,9:31.0,,S. Dekker misses free throw 1 of 2,29,35
135,2,9:31.0,,Offensive rebound by Team,29,35
136,2,9:31.0,M. Conley enters the game for T. Allen,,29,35
137,2,9:31.0,,S. Dekker makes free throw 2 of 2,29,36
138,2,9:15.0,V. Carter makes 2-pt jump shot from 8 ft (assist by M. Conley),,31,36
139,2,9:04.0,,P. Beverley makes 2-pt layup from 4 ft,31,38
140,2,8:52.0,Def 3 sec tech foul by S. Dekker,,31,38
141,2,8:52.0,Official timeout,,31,38
142,2,8:52.0,Z. Randolph misses technical free throw,,31,38
143,2,8:52.0,Offensive rebound by Team,,31,38
144,2,8:43.0,J. Green makes 2-pt dunk at rim (assist by Z. Randolph),,33,38
145,2,8:24.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by S. Dekker),33,41
146,2,8:07.0,M. Conley makes 2-pt layup from 3 ft,,35,41
147,2,7:49.0,,E. Gordon misses 3-pt jump shot from 26 ft,35,41
148,2,7:48.0,Defensive rebound by J. Green,,35,41
149,2,7:40.0,Turnover by M. Conley (bad pass),,35,41
150,2,7:28.0,,E. Gordon misses 2-pt layup from 4 ft (block by M. Conley),35,41
151,2,7:28.0,Defensive rebound by Team,,35,41
152,2,7:28.0,J. Ennis enters the game for V. Carter,,35,41
153,2,7:28.0,M. Gasol enters the game for Z. Randolph,,35,41
154,2,7:15.0,Shooting foul by C. Brewer (drawn by J. Ennis),,35,41
155,2,7:15.0,J. Ennis misses free throw 1 of 2,,35,41
156,2,7:15.0,Offensive rebound by Team,,35,41
157,2,7:15.0,,M. Harrell enters the game for N. Hilário,35,41
158,2,7:15.0,,R. Anderson enters the game for S. Dekker,35,41
159,2,7:15.0,C. Parsons enters the game for T. Daniels,,35,41
160,2,7:15.0,J. Ennis makes free throw 2 of 2,,36,41
161,2,7:08.0,,Personal foul by J. Ennis (drawn by E. Gordon),36,41
162,2,7:01.0,,M. Harrell makes 2-pt layup from 3 ft,36,43
163,2,6:47.0,Turnover by J. Ennis (bad pass),,36,43
164,2,6:37.0,,Shooting foul by J. Green (drawn by R. Anderson),36,43
165,2,6:37.0,,R. Anderson makes free throw 1 of 2,36,44
166,2,6:37.0,,R. Anderson makes free throw 2 of 2,36,45
167,2,6:31.0,Memphis full timeout,,36,45
168,2,6:31.0,,J. Harden enters the game for E. Gordon,36,45
169,2,6:31.0,,T. Ariza enters the game for C. Brewer,36,45
170,2,6:19.0,J. Ennis makes 2-pt dunk at rim (assist by M. Gasol),,38,45
171,2,6:02.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by M. Harrell),38,48
172,2,5:40.0,C. Parsons misses 3-pt jump shot from 26 ft,,38,48
173,2,5:38.0,Offensive rebound by J. Ennis,,38,48
174,2,5:24.0,J. Ennis makes 2-pt layup from 3 ft (assist by J. Green),,40,48
175,2,5:10.0,,R. Anderson makes 2-pt jump shot from 20 ft (assist by J. Harden),40,50
176,2,4:59.0,,Violation by J. Harden (kicked ball),40,50
177,2,4:47.0,Turnover by M. Gasol (bad pass; steal by M. Harrell),,40,50
178,2,4:41.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),40,53
179,2,4:08.0,J. Ennis misses 3-pt jump shot from 24 ft,,40,53
180,2,4:07.0,,Defensive rebound by M. Harrell,40,53
181,2,3:50.0,,J. Harden makes 2-pt layup from 3 ft,40,55
182,2,3:40.0,Memphis full timeout,,40,55
183,2,3:40.0,,E. Gordon enters the game for P. Beverley,40,55
184,2,3:31.0,Personal foul by M. Harrell (drawn by M. Gasol),,40,55
185,2,3:23.0,M. Gasol makes 2-pt jump shot from 20 ft (assist by M. Conley),,42,55
186,2,3:01.0,,M. Harrell misses 2-pt layup from 3 ft,42,55
187,2,3:00.0,Defensive rebound by C. Parsons,,42,55
188,2,2:52.0,M. Gasol makes 2-pt dunk at rim (assist by J. Ennis),,44,55
189,2,2:42.0,,M. Harrell makes 2-pt dunk at rim (assist by T. Ariza),44,57
190,2,2:31.0,M. Gasol misses 2-pt layup from 2 ft,,44,57
191,2,2:29.0,,Defensive rebound by J. Harden,44,57
192,2,2:28.0,,Personal foul by J. Ennis (drawn by T. Ariza),44,57
193,2,2:28.0,,Houston full timeout,44,57
194,2,2:28.0,,T. Ariza makes free throw 1 of 2,44,58
195,2,2:28.0,,P. Beverley enters the game for R. Anderson,44,57
196,2,2:28.0,Z. Randolph enters the game for J. Green,,44,57
197,2,2:28.0,,T. Ariza makes free throw 2 of 2,44,59
198,2,2:08.0,Z. Randolph misses 2-pt jump shot from 5 ft,,44,59
199,2,2:07.0,Offensive rebound by Z. Randolph,,44,59
200,2,2:04.0,Z. Randolph makes 2-pt layup from 2 ft,,46,59
201,2,1:47.0,,M. Harrell makes 2-pt layup from 3 ft,46,61
202,2,1:31.0,C. Parsons misses 3-pt jump shot from 25 ft,,46,61
203,2,1:31.0,,Defensive rebound by Team,46,61
204,2,1:31.0,Loose ball foul by Z. Randolph (drawn by T. Ariza),,46,61
205,2,1:31.0,,T. Ariza makes free throw 1 of 2,46,62
206,2,1:31.0,,T. Ariza misses free throw 2 of 2,46,62
207,2,1:31.0,Defensive rebound by M. Gasol,,46,62
208,2,1:31.0,,N. Hilário enters the game for M. Harrell,46,62
209,2,1:11.0,C. Parsons makes 3-pt jump shot from 25 ft,,49,62
210,2,1:02.0,,Shooting foul by C. Parsons (drawn by N. Hilário),49,62
211,2,1:02.0,,N. Hilário makes free throw 1 of 2,49,63
212,2,1:02.0,,N. Hilário makes free throw 2 of 2,49,64
213,2,0:50.0,M. Conley misses 2-pt jump shot from 6 ft,,49,64
214,2,0:50.0,,Defensive rebound by Team,49,64
215,2,0:33.0,,Turnover by J. Harden (lost ball; steal by Z. Randolph),49,64
216,2,0:29.0,Shooting foul by P. Beverley (drawn by J. Ennis),,49,64
217,2,0:29.0,J. Ennis makes free throw 1 of 2,,50,64
218,2,0:29.0,V. Carter enters the game for M. Conley,,50,64
219,2,0:29.0,J. Green enters the game for Z. Randolph,,50,64
220,2,0:29.0,J. Ennis makes free throw 2 of 2,,51,64
221,2,0:06.0,,J. Harden misses 3-pt jump shot from 25 ft,51,64
222,2,0:04.0,Defensive rebound by J. Ennis,,51,64
223,3,11:49.0,,R. Anderson misses 3-pt jump shot from 29 ft,51,64
224,3,11:48.0,Defensive rebound by M. Conley,,51,64
225,3,11:34.0,C. Parsons misses 3-pt jump shot from 26 ft,,51,64
226,3,11:33.0,,Defensive rebound by M. Harrell,51,64
227,3,11:22.0,,R. Anderson misses 2-pt jump shot from 19 ft,51,64
228,3,11:21.0,Defensive rebound by M. Conley,,51,64
229,3,11:11.0,Turnover by M. Gasol (bad pass),,51,64
230,3,10:58.0,,R. Anderson misses 3-pt jump shot from 27 ft,51,64
231,3,10:57.0,,Offensive rebound by M. Harrell,51,64
232,3,10:57.0,,M. Harrell misses 2-pt layup from 3 ft,51,64
233,3,10:56.0,Defensive rebound by J. Green,,51,64
234,3,10:43.0,T. Allen makes 2-pt layup from 3 ft (assist by M. Gasol),,53,64
235,3,10:28.0,,Shooting foul by M. Gasol (drawn by J. Harden),53,64
236,3,10:28.0,,J. Harden makes free throw 1 of 2,53,65
237,3,10:28.0,,J. Harden makes free throw 2 of 2,53,66
238,3,10:22.0,Personal foul by P. Beverley (drawn by M. Conley),,53,66
239,3,10:13.0,Turnover by M. Conley (bad pass; steal by J. Harden),,53,66
240,3,10:12.0,,Personal foul by M. Conley (drawn by T. Ariza),53,66
241,3,9:53.0,,M. Harrell misses 2-pt jump shot from 5 ft,53,66
242,3,9:52.0,,Offensive rebound by T. Ariza,53,66
243,3,9:52.0,,T. Ariza makes 2-pt layup from 1 ft,53,68
244,3,9:52.0,Memphis full timeout,,53,68
245,3,9:39.0,Turnover by M. Conley (lost ball; steal by P. Beverley),,53,68
246,3,9:37.0,,Turnover by R. Anderson (lost ball; steal by C. Parsons),53,68
247,3,9:23.0,M. Conley misses 3-pt jump shot from 26 ft,,53,68
248,3,9:20.0,Offensive rebound by J. Green,,53,68
249,3,9:18.0,T. Allen makes 2-pt layup from 2 ft,,55,68
250,3,9:01.0,,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),55,70
251,3,8:48.0,Offensive foul by J. Green (drawn by P. Beverley),,55,70
252,3,8:48.0,Turnover by J. Green (offensive foul),,55,70
253,3,8:48.0,V. Carter enters the game for C. Parsons,,55,70
254,3,8:48.0,Violation by Team (jump ball),,55,70
255,3,8:22.0,,R. Anderson misses 3-pt jump shot from 43 ft,55,70
256,3,8:21.0,Defensive rebound by T. Allen,,55,70
257,3,8:17.0,Turnover by T. Allen (bad pass),,55,70
258,3,8:09.0,,Turnover by J. Harden (bad pass; steal by T. Allen),55,70
259,3,8:04.0,T. Allen makes 2-pt layup from 1 ft,,57,70
260,3,7:51.0,,Shooting foul by J. Green (drawn by R. Anderson),57,70
261,3,7:51.0,,R. Anderson makes free throw 1 of 2,57,71
262,3,7:51.0,,R. Anderson misses free throw 2 of 2,57,71
263,3,7:51.0,J. Ennis enters the game for J. Green,,57,71
264,3,7:48.0,Defensive rebound by M. Conley,,57,71
265,3,7:37.0,Turnover by M. Gasol (bad pass),,57,71
266,3,7:37.0,Violation by T. Allen (kicked ball),,57,71
267,3,7:13.0,,P. Beverley misses 3-pt jump shot from 26 ft,57,71
268,3,7:12.0,Defensive rebound by M. Conley,,57,71
269,3,7:06.0,M. Gasol misses 3-pt jump shot from 27 ft,,57,71
270,3,7:05.0,Offensive rebound by V. Carter,,57,71
271,3,7:02.0,V. Carter misses 2-pt layup from 2 ft,,57,71
272,3,7:01.0,,Defensive rebound by P. Beverley,57,71
273,3,6:54.0,,R. Anderson misses 3-pt jump shot from 26 ft,57,71
274,3,6:53.0,Defensive rebound by M. Gasol,,57,71
275,3,6:42.0,J. Ennis makes 3-pt jump shot from 26 ft (assist by V. Carter),,60,71
276,3,6:33.0,,P. Beverley misses 3-pt jump shot from 26 ft,60,71
277,3,6:33.0,Defensive rebound by Team,,60,71
278,3,6:14.0,M. Conley makes 2-pt layup from 2 ft (assist by T. Allen),,62,71
279,3,6:07.0,,J. Harden misses 3-pt jump shot from 25 ft,62,71
280,3,6:06.0,Defensive rebound by M. Gasol,,62,71
281,3,5:53.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,64,71
282,3,5:52.0,,Houston full timeout,64,71
283,3,5:52.0,T. Daniels enters the game for M. Conley,,64,71
284,3,5:52.0,,E. Gordon enters the game for P. Beverley,64,71
285,3,5:41.0,,T. Ariza misses 2-pt jump shot from 6 ft,64,71
286,3,5:40.0,,Offensive rebound by T. Ariza,64,71
287,3,5:40.0,,T. Ariza misses 2-pt layup from 2 ft,64,71
288,3,5:39.0,,Offensive rebound by T. Ariza,64,71
289,3,5:37.0,,Personal foul by V. Carter (drawn by T. Ariza),64,71
290,3,5:19.0,,M. Harrell makes 2-pt jump shot from 6 ft (assist by E. Gordon),64,73
291,3,5:03.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,66,73
292,3,4:47.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),66,76
293,3,4:22.0,M. Gasol makes 2-pt layup from 1 ft,,68,76
294,3,4:03.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),68,79
295,3,3:49.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by T. Allen),,71,79
296,3,3:35.0,,T. Ariza misses 3-pt jump shot from 26 ft,71,79
297,3,3:34.0,Defensive rebound by T. Allen,,71,79
298,3,3:29.0,Shooting foul by J. Harden (drawn by T. Allen),,71,79
299,3,3:29.0,T. Allen misses free throw 1 of 2,,71,79
300,3,3:29.0,Offensive rebound by Team,,71,79
301,3,3:29.0,T. Allen misses free throw 2 of 2,,71,79
302,3,3:29.0,,Defensive rebound by S. Dekker,71,79
303,3,3:29.0,,N. Hilário enters the game for M. Harrell,71,79
304,3,3:29.0,,S. Dekker enters the game for R. Anderson,71,79
305,3,3:09.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),71,81
306,3,2:53.0,Memphis full timeout,,71,81
307,3,2:53.0,Z. Randolph enters the game for M. Gasol,,71,81
308,3,2:53.0,M. Conley enters the game for T. Allen,,71,81
309,3,2:53.0,,C. Brewer enters the game for N. Hilário,71,81
310,3,2:44.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by Z. Randolph),,74,81
311,3,2:17.0,,S. Dekker misses 3-pt jump shot from 23 ft,74,81
312,3,2:15.0,Defensive rebound by V. Carter,,74,81
313,3,2:09.0,M. Conley makes 2-pt layup from 3 ft,,76,81
314,3,2:09.0,Shooting foul by J. Harden (drawn by M. Conley),,76,81
315,3,2:09.0,M. Conley makes free throw 1 of 1,,77,81
316,3,1:58.0,,E. Gordon misses 3-pt jump shot from 26 ft,77,81
317,3,1:57.0,Defensive rebound by Z. Randolph,,77,81
318,3,1:47.0,Z. Randolph makes 3-pt jump shot from 26 ft (assist by T. Daniels),,80,81
319,3,1:39.0,,Personal foul by Z. Randolph (drawn by J. Harden),80,81
320,3,1:39.0,,J. Harden makes free throw 1 of 2,80,82
321,3,1:39.0,,J. Harden makes free throw 2 of 2,80,83
322,3,1:23.0,T. Daniels misses 3-pt jump shot from 28 ft,,80,83
323,3,1:22.0,,Defensive rebound by Team,80,83
324,3,1:22.0,Loose ball foul by J. Ennis (drawn by S. Dekker),,80,83
325,3,1:22.0,,S. Dekker makes free throw 1 of 2,80,84
326,3,1:22.0,,S. Dekker misses free throw 2 of 2,80,84
327,3,1:22.0,Defensive rebound by Z. Randolph,,80,84
328,3,1:22.0,,N. Hilário enters the game for T. Ariza,80,84
329,3,1:07.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by M. Conley),,83,84
330,3,0:47.0,,N. Hilário misses 2-pt jump shot from 15 ft,83,84
331,3,0:46.0,,Offensive rebound by S. Dekker,83,84
332,3,0:42.0,,Shooting foul by J. Ennis (drawn by S. Dekker),83,84
333,3,0:42.0,,S. Dekker makes free throw 1 of 2,83,85
334,3,0:42.0,,S. Dekker misses free throw 2 of 2,83,85
335,3,0:42.0,Defensive rebound by Z. Randolph,,83,85
336,3,0:42.0,J. Green enters the game for J. Ennis,,83,85
337,3,0:31.0,M. Conley misses 2-pt jump shot from 20 ft,,83,85
338,3,0:30.0,,Defensive rebound by J. Harden,83,85
339,3,0:26.0,,J. Harden misses 3-pt jump shot from 26 ft,83,85
340,3,0:25.0,,Offensive rebound by S. Dekker,83,85
341,3,0:21.0,,E. Gordon misses 3-pt jump shot from 26 ft,83,85
342,3,0:20.0,Defensive rebound by Z. Randolph,,83,85
343,3,0:07.0,Personal foul by E. Gordon (drawn by M. Conley),,83,85
344,3,0:00.0,J. Green misses 3-pt jump shot from 24 ft,,83,85
345,3,0:00.0,Offensive rebound by Team,,83,85
346,4,11:40.0,J. Ennis misses 2-pt layup from 4 ft (block by P. Beverley),,83,85
347,4,11:40.0,Offensive rebound by Team,,83,85
348,4,11:39.0,Turnover by J. Ennis (bad pass; steal by P. Beverley),,83,85
349,4,11:35.0,,Turnover by E. Gordon (discontinued dribble),83,85
350,4,11:26.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),,85,85
351,4,11:11.0,,E. Gordon misses 3-pt jump shot from 26 ft,85,85
352,4,11:10.0,,Offensive rebound by C. Brewer,85,85
353,4,11:06.0,,C. Brewer misses 2-pt jump shot from 3 ft,85,85
354,4,11:05.0,Defensive rebound by T. Daniels,,85,85
355,4,11:01.0,Shooting block foul by N. Hilário (drawn by T. Daniels),,85,85
356,4,11:01.0,T. Daniels makes free throw 1 of 2,,86,85
357,4,11:01.0,T. Daniels makes free throw 2 of 2,,87,85
358,4,10:47.0,,Turnover by E. Gordon (lost ball; steal by Z. Randolph),87,85
359,4,10:28.0,Z. Randolph makes 2-pt jump shot from 11 ft,,89,85
360,4,10:13.0,,S. Dekker misses 2-pt layup from 2 ft,89,85
361,4,10:10.0,Defensive rebound by M. Conley,,89,85
362,4,9:54.0,Z. Randolph misses 3-pt jump shot from 26 ft,,89,85
363,4,9:53.0,Offensive rebound by J. Ennis,,89,85
364,4,9:48.0,T. Daniels misses 3-pt jump shot from 26 ft,,89,85
365,4,9:47.0,Offensive rebound by Z. Randolph,,89,85
366,4,9:42.0,Personal foul by N. Hilário (drawn by Z. Randolph),,89,85
367,4,9:42.0,,T. Ariza enters the game for S. Dekker,89,85
368,4,9:32.0,Shooting block foul by E. Gordon (drawn by Z. Randolph),,89,85
369,4,9:32.0,Z. Randolph makes 2-pt jump shot from 7 ft,,91,85
370,4,9:32.0,V. Carter enters the game for J. Ennis,,91,85
371,4,9:32.0,Z. Randolph makes free throw 1 of 1,,92,85
372,4,9:20.0,,P. Beverley misses 2-pt layup from 2 ft,92,85
373,4,9:19.0,Defensive rebound by T. Daniels,,92,85
374,4,9:18.0,Turnover by T. Daniels (bad pass; steal by N. Hilário),,92,85
375,4,9:15.0,,N. Hilário makes 2-pt jump shot from 5 ft,92,87
376,4,8:46.0,Z. Randolph misses 2-pt jump shot from 17 ft,,92,87
377,4,8:44.0,,Defensive rebound by T. Ariza,92,87
378,4,8:40.0,,Shooting block foul by T. Daniels (drawn by E. Gordon),92,87
379,4,8:40.0,Official timeout,,92,87
380,4,8:40.0,,E. Gordon makes free throw 1 of 2,92,88
381,4,8:40.0,,E. Gordon makes free throw 2 of 2,92,89
382,4,8:23.0,Z. Randolph misses 2-pt jump shot from 10 ft,,92,89
383,4,8:22.0,,Defensive rebound by P. Beverley,92,89
384,4,8:08.0,,C. Brewer makes 3-pt jump shot from 24 ft (assist by P. Beverley),92,92
385,4,7:54.0,M. Conley misses 2-pt jump shot from 10 ft,,92,92
386,4,7:53.0,,Defensive rebound by E. Gordon,92,92
387,4,7:37.0,,T. Ariza misses 3-pt jump shot from 26 ft,92,92
388,4,7:34.0,Defensive rebound by T. Daniels,,92,92
389,4,7:26.0,Z. Randolph makes 2-pt layup from 4 ft (assist by M. Conley),,94,92
390,4,7:14.0,,Personal foul by T. Daniels (drawn by E. Gordon),94,92
391,4,7:14.0,M. Gasol enters the game for J. Green,,94,92
