,QUARTER,TIME_REMAINING,HOUSTON_ACTION,CHARLOTTE_ACTION,HOUSTON_SCORE,CHARLOTTE_SCORE
26,1,8:07.0,Shooting foul by M. Williams (drawn by J. Harden),,6,10
27,1,8:07.0,J. Harden makes free throw 1 of 2,,7,10
28,1,8:07.0,J. Harden makes free throw 2 of 2,,8,10
29,1,7:50.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 15 ft,8,10
30,1,7:49.0,Defensive rebound by Team,,8,10
31,1,7:35.0,R. Anderson makes 2-pt jump shot from 9 ft,,10,10
32,1,7:17.0,,C. Zeller misses 2-pt layup from 1 ft,10,10
33,1,7:16.0,Defensive rebound by T. Ariza,,10,10
34,1,7:07.0,J. Harden misses 2-pt layup from 3 ft,,10,10
35,1,7:03.0,Offensive rebound by C. Capela,,10,10
36,1,7:03.0,C. Capela makes 2-pt layup from 1 ft,,12,10
37,1,6:47.0,,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by N. Batum),12,12
38,1,6:33.0,P. Beverley misses 2-pt layup at rim,,12,12
39,1,6:31.0,,Defensive rebound by M. Kidd-Gilchrist,12,12
40,1,6:25.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),12,15
41,1,6:03.0,J. Harden misses 2-pt jump shot from 13 ft,,12,15
42,1,6:02.0,,Defensive rebound by K. Walker,12,15
43,1,5:54.0,,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),12,17
44,1,5:54.0,,Shooting foul by C. Capela (drawn by C. Zeller),12,17
45,1,5:54.0,,Charlotte full timeout,12,17
46,1,5:54.0,C. Brewer enters the game for P. Beverley,,12,17
47,1,5:54.0,,J. Lamb enters the game for N. Batum,12,17
48,1,5:54.0,,C. Zeller makes free throw 1 of 1,12,18
49,1,5:33.0,J. Harden misses 2-pt jump shot from 15 ft,,12,18
50,1,5:32.0,,Defensive rebound by J. Lamb,12,18
51,1,5:23.0,,Turnover by K. Walker (bad pass; steal by J. Harden),12,18
52,1,5:18.0,Turnover by C. Capela (bad pass),,12,18
53,1,5:07.0,,Turnover by K. Walker (bad pass; steal by C. Brewer),12,18
54,1,4:59.0,J. Harden misses 2-pt layup from 1 ft,,12,18
55,1,4:57.0,,Defensive rebound by M. Kidd-Gilchrist,12,18
56,1,4:53.0,,J. Lamb makes 2-pt jump shot from 12 ft (assist by M. Kidd-Gilchrist),12,20
57,1,4:38.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,14,20
58,1,4:16.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 10 ft,14,20
59,1,4:14.0,,Offensive rebound by C. Zeller,14,20
60,1,4:14.0,,C. Zeller misses 2-pt layup from 1 ft,14,20
61,1,4:12.0,,Offensive rebound by C. Zeller,14,20
62,1,4:08.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by C. Zeller),14,23
63,1,3:41.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by T. Ariza),,17,23
64,1,3:28.0,,M. Williams misses 3-pt jump shot from 26 ft,17,23
65,1,3:27.0,Defensive rebound by J. Harden,,17,23
66,1,3:21.0,,Violation by M. Williams (def goaltending),17,23
67,1,3:21.0,J. Harden makes 2-pt layup from 2 ft,,19,23
68,1,3:00.0,,M. Williams misses 3-pt jump shot from 22 ft,19,23
69,1,2:59.0,,Offensive rebound by M. Kidd-Gilchrist,19,23
70,1,2:54.0,,J. Lamb misses 2-pt jump shot from 19 ft,19,23
71,1,2:53.0,Defensive rebound by C. Capela,,19,23
72,1,2:45.0,R. Anderson misses 3-pt jump shot from 25 ft,,19,23
73,1,2:43.0,,Defensive rebound by M. Williams,19,23
74,1,2:41.0,,Personal block foul by C. Capela (drawn by K. Walker),19,23
75,1,2:41.0,Houston full timeout,,19,23
76,1,2:41.0,M. Harrell enters the game for T. Ariza,,19,23
77,1,2:41.0,S. Dekker enters the game for C. Capela,,19,23
78,1,2:41.0,,B. Roberts enters the game for M. Williams,19,23
79,1,2:41.0,,F. Kaminsky enters the game for C. Zeller,19,23
80,1,2:41.0,,M. Plumlee enters the game for K. Walker,19,23
81,1,2:35.0,,Turnover by M. Plumlee (lost ball),19,23
82,1,2:16.0,M. Harrell makes 2-pt layup from 1 ft (assist by J. Harden),,21,23
83,1,1:53.0,,J. Lamb makes 2-pt layup from 2 ft (assist by F. Kaminsky),21,25
84,1,1:43.0,R. Anderson makes 2-pt jump shot from 11 ft (assist by J. Harden),,23,25
85,1,1:26.0,,J. Lamb misses 3-pt jump shot from 25 ft,23,25
86,1,1:25.0,Defensive rebound by J. Harden,,23,25
87,1,1:16.0,R. Anderson misses 2-pt jump shot from 20 ft,,23,25
88,1,1:15.0,,Defensive rebound by M. Plumlee,23,25
89,1,1:02.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by J. Lamb),23,27
90,1,0:52.0,Turnover by J. Harden (offensive foul),,23,27
91,1,0:52.0,,Offensive charge foul by J. Harden (drawn by B. Roberts),23,27
92,1,0:52.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,23,27
93,1,0:29.0,,J. Lamb misses 2-pt layup from 1 ft,23,27
94,1,0:28.0,Defensive rebound by J. Harden,,23,27
95,1,0:07.0,J. Harden misses 2-pt jump shot from 22 ft,,23,27
96,1,0:06.0,,Defensive rebound by Team,23,27
97,1,0:04.0,,Personal foul by C. Brewer (drawn by B. Roberts),23,27
98,1,0:03.0,,Personal foul by C. Brewer (drawn by B. Roberts),23,27
99,1,0:03.0,,F. Kaminsky makes free throw 1 of 2,23,28
100,1,0:03.0,,F. Kaminsky makes free throw 2 of 2,23,29
101,2,11:55.0,Turnover by M. Harrell (bad pass; steal by N. Batum),,23,29
102,2,11:51.0,,Shooting foul by M. Harrell (drawn by N. Batum),23,29
103,2,11:51.0,,N. Batum makes free throw 1 of 2,23,30
104,2,11:51.0,,N. Batum makes free throw 2 of 2,23,31
105,2,11:38.0,S. Dekker misses 3-pt jump shot from 22 ft,,23,31
106,2,11:37.0,,Defensive rebound by F. Kaminsky,23,31
107,2,11:35.0,,Turnover by F. Kaminsky (bad pass; steal by C. Brewer),23,31
108,2,11:29.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by S. Dekker),,26,31
109,2,11:08.0,,M. Belinelli makes 2-pt jump shot from 21 ft,26,33
110,2,10:59.0,C. Brewer misses 3-pt jump shot from 24 ft,,26,33
111,2,10:58.0,,Defensive rebound by F. Kaminsky,26,33
112,2,10:49.0,,Personal foul by T. Ariza (drawn by M. Plumlee),26,33
113,2,10:39.0,,Turnover by B. Roberts (bad pass; steal by M. Harrell),26,33
114,2,10:34.0,S. Dekker makes 2-pt dunk at rim (assist by P. Beverley),,28,33
115,2,10:15.0,,F. Kaminsky makes 2-pt layup from 2 ft,28,35
116,2,10:15.0,,Shooting foul by M. Harrell (drawn by F. Kaminsky),28,35
117,2,10:15.0,,F. Kaminsky makes free throw 1 of 1,28,36
118,2,9:59.0,S. Dekker misses 2-pt dunk at rim (block by M. Plumlee),,28,36
119,2,9:55.0,Offensive rebound by S. Dekker,,28,36
120,2,9:55.0,S. Dekker misses 2-pt layup from 1 ft,,28,36
121,2,9:52.0,Offensive rebound by M. Harrell,,28,36
122,2,9:52.0,M. Harrell makes 2-pt dunk at rim,,30,36
123,2,9:37.0,,M. Belinelli makes 2-pt jump shot from 18 ft (assist by B. Roberts),30,38
124,2,9:16.0,S. Dekker makes 2-pt jump shot from 7 ft (assist by C. Brewer),,32,38
125,2,8:59.0,,M. Belinelli misses 2-pt layup from 1 ft,32,38
126,2,8:58.0,Defensive rebound by C. Brewer,,32,38
127,2,8:53.0,P. Beverley misses 3-pt jump shot from 25 ft,,32,38
128,2,8:51.0,,Defensive rebound by F. Kaminsky,32,38
129,2,8:47.0,,Charlotte full timeout,32,38
130,2,8:47.0,J. Harden enters the game for C. Brewer,,32,38
131,2,8:47.0,,K. Walker enters the game for M. Plumlee,32,38
132,2,8:47.0,,M. Williams enters the game for B. Roberts,32,38
133,2,8:40.0,,Offensive foul by K. Walker (drawn by S. Dekker),32,38
134,2,8:40.0,,Turnover by K. Walker (offensive foul),32,38
135,2,8:24.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by M. Harrell),,35,38
136,2,8:00.0,,K. Walker misses 3-pt jump shot from 25 ft,35,38
137,2,7:58.0,Defensive rebound by J. Harden,,35,38
138,2,7:49.0,P. Beverley misses 3-pt jump shot from 25 ft,,35,38
139,2,7:49.0,,Defensive rebound by N. Batum,35,38
140,2,7:38.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by N. Batum),35,40
141,2,7:26.0,Personal foul by M. Belinelli (drawn by T. Ariza),,35,40
142,2,7:12.0,T. Ariza makes 2-pt dunk at rim,,37,40
143,2,6:45.0,,M. Belinelli misses 2-pt jump shot from 17 ft,37,40
144,2,6:42.0,Defensive rebound by T. Ariza,,37,40
145,2,6:39.0,Shooting foul by N. Batum (drawn by J. Harden),,37,40
146,2,6:39.0,J. Harden makes free throw 1 of 3,,38,40
147,2,6:39.0,J. Harden makes free throw 2 of 3,,39,40
148,2,6:39.0,J. Harden makes free throw 3 of 3,,40,40
149,2,6:17.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by N. Batum),40,42
150,2,6:07.0,Turnover by J. Harden (lost ball; steal by K. Walker),,40,42
151,2,6:04.0,,K. Walker misses 2-pt layup from 2 ft (block by S. Dekker),40,42
152,2,6:04.0,,Offensive rebound by Team,40,42
153,2,6:04.0,,C. Zeller enters the game for F. Kaminsky,40,42
154,2,5:54.0,,Turnover by C. Zeller (bad pass; steal by P. Beverley),40,42
155,2,5:50.0,P. Beverley makes 2-pt layup from 1 ft,,42,42
156,2,5:48.0,,Turnover by K. Walker (lost ball),42,42
157,2,5:48.0,,Technical foul by K. Walker,42,42
158,2,5:48.0,Official timeout,,42,42
159,2,5:48.0,J. Harden misses technical free throw,,42,42
160,2,5:48.0,Offensive rebound by Team,,42,42
161,2,5:48.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,42,42
162,2,5:42.0,S. Dekker misses 3-pt jump shot from 25 ft,,42,42
163,2,5:41.0,,Defensive rebound by C. Zeller,42,42
164,2,5:35.0,,Turnover by K. Walker (lost ball),42,42
165,2,5:12.0,M. Harrell misses 2-pt jump shot from 16 ft,,42,42
166,2,5:11.0,,Defensive rebound by M. Kidd-Gilchrist,42,42
167,2,5:04.0,,Personal block foul by M. Harrell (drawn by M. Williams),42,42
168,2,5:04.0,R. Anderson enters the game for S. Dekker,,42,42
169,2,5:04.0,C. Capela enters the game for M. Harrell,,42,42
170,2,4:52.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),42,45
171,2,4:38.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),,44,45
172,2,4:38.0,Shooting foul by N. Batum (drawn by C. Capela),,44,45
173,2,4:38.0,C. Capela misses free throw 1 of 1,,44,45
174,2,4:38.0,C. Brewer enters the game for P. Beverley,,44,45
175,2,4:35.0,,Defensive rebound by M. Kidd-Gilchrist,44,45
176,2,4:14.0,,K. Walker misses 2-pt layup from 1 ft (block by C. Capela),44,45
177,2,4:12.0,Defensive rebound by C. Brewer,,44,45
178,2,4:06.0,Def 3 sec tech foul by C. Zeller,,44,45
179,2,4:06.0,J. Harden makes technical free throw,,45,45
180,2,4:00.0,J. Harden misses 3-pt jump shot from 25 ft,,45,45
181,2,3:59.0,,Defensive rebound by N. Batum,45,45
182,2,3:39.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),45,48
183,2,3:28.0,J. Harden makes 2-pt layup from 1 ft,,47,48
184,2,3:13.0,,M. Williams misses 2-pt jump shot from 22 ft,47,48
185,2,3:11.0,Defensive rebound by R. Anderson,,47,48
186,2,3:06.0,Turnover by J. Harden (bad pass; steal by C. Zeller),,47,48
187,2,3:02.0,Offensive charge foul by C. Zeller (drawn by J. Harden),,47,48
188,2,3:02.0,,Turnover by C. Zeller (offensive foul),47,48
189,2,2:38.0,J. Harden misses 3-pt jump shot from 25 ft,,47,48
190,2,2:37.0,Offensive rebound by R. Anderson,,47,48
191,2,2:37.0,R. Anderson misses 2-pt layup from 1 ft,,47,48
192,2,2:35.0,,Defensive rebound by C. Zeller,47,48
193,2,2:20.0,,C. Zeller makes 2-pt layup from 2 ft (assist by N. Batum),47,50
194,2,2:06.0,T. Ariza misses 3-pt jump shot from 25 ft,,47,50
195,2,2:06.0,,Defensive rebound by Team,47,50
196,2,2:06.0,Loose ball foul by C. Brewer (drawn by M. Williams),,47,50
197,2,2:06.0,Houston full timeout,,47,50
198,2,2:06.0,,M. Williams makes free throw 1 of 2,47,51
199,2,2:06.0,P. Beverley enters the game for C. Brewer,,47,50
200,2,2:06.0,,M. Belinelli enters the game for C. Zeller,47,50
201,2,2:06.0,,F. Kaminsky enters the game for N. Batum,47,50
202,2,2:06.0,,M. Williams makes free throw 2 of 2,47,52
203,2,1:47.0,J. Harden misses 3-pt jump shot from 28 ft,,47,52
204,2,1:46.0,,Defensive rebound by M. Belinelli,47,52
205,2,1:32.0,,F. Kaminsky misses 2-pt layup from 3 ft,47,52
206,2,1:31.0,Defensive rebound by C. Capela,,47,52
207,2,1:27.0,Turnover by C. Capela (offensive foul),,47,52
208,2,1:27.0,,Offensive charge foul by C. Capela (drawn by K. Walker),47,52
209,2,1:27.0,M. Harrell enters the game for C. Capela,,47,52
210,2,1:07.0,,K. Walker misses 2-pt jump shot from 19 ft,47,52
211,2,1:05.0,,Offensive rebound by M. Kidd-Gilchrist,47,52
212,2,1:01.0,,K. Walker misses 3-pt jump shot from 25 ft,47,52
213,2,1:00.0,Defensive rebound by J. Harden,,47,52
214,2,0:53.0,Turnover by J. Harden (bad pass; steal by M. Williams),,47,52
215,2,0:47.0,,Turnover by M. Belinelli (bad pass; steal by T. Ariza),47,52
216,2,0:43.0,Turnover by J. Harden (offensive foul),,47,52
217,2,0:43.0,,Offensive charge foul by J. Harden (drawn by K. Walker),47,52
218,2,0:29.0,,K. Walker makes 2-pt jump shot from 16 ft,47,54
219,2,0:07.0,J. Harden makes 3-pt jump shot from 25 ft,,50,54
220,3,11:49.0,Turnover by P. Beverley (bad pass),,50,54
221,3,11:35.0,,Shooting foul by R. Anderson (drawn by M. Williams),50,54
222,3,11:35.0,,M. Williams makes free throw 1 of 2,50,55
223,3,11:35.0,,M. Williams makes free throw 2 of 2,50,56
224,3,11:12.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by C. Capela),,53,56
225,3,10:51.0,,C. Zeller makes 2-pt dunk at rim (assist by M. Kidd-Gilchrist),53,58
226,3,10:42.0,R. Anderson misses 3-pt jump shot from 25 ft,,53,58
227,3,10:41.0,,Defensive rebound by N. Batum,53,58
228,3,10:32.0,,N. Batum misses 2-pt jump shot from 17 ft,53,58
229,3,10:31.0,Defensive rebound by J. Harden,,53,58
230,3,10:23.0,P. Beverley misses 3-pt jump shot from 25 ft,,53,58
231,3,10:22.0,,Defensive rebound by M. Kidd-Gilchrist,53,58
232,3,10:04.0,,K. Walker makes 2-pt jump shot from 19 ft,53,60
233,3,9:43.0,Personal block foul by C. Zeller (drawn by P. Beverley),,53,60
234,3,9:38.0,J. Harden misses 3-pt jump shot from 26 ft,,53,60
235,3,9:38.0,Offensive rebound by Team,,53,60
236,3,9:34.0,C. Capela makes 2-pt jump shot from 6 ft (assist by T. Ariza),,55,60
237,3,9:16.0,,N. Batum makes 2-pt jump shot from 20 ft (assist by M. Kidd-Gilchrist),55,62
238,3,9:04.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,58,62
239,3,8:49.0,,Def 3 sec tech foul by C. Capela,58,62
240,3,8:49.0,,N. Batum makes technical free throw,58,63
241,3,8:33.0,,N. Batum misses 3-pt jump shot from 27 ft,58,63
242,3,8:33.0,,Offensive rebound by Team,58,63
243,3,8:33.0,,Turnover by Team (shot clock),58,63
244,3,8:25.0,Shooting foul by M. Kidd-Gilchrist (drawn by J. Harden),,58,63
245,3,8:25.0,J. Harden misses free throw 1 of 3,,58,63
246,3,8:25.0,Offensive rebound by Team,,58,63
247,3,8:25.0,J. Harden makes free throw 2 of 3,,59,63
248,3,8:25.0,J. Harden makes free throw 3 of 3,,60,63
249,3,8:06.0,,Turnover by N. Batum (bad pass; steal by C. Capela),60,63
250,3,8:00.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by T. Ariza),,63,63
251,3,7:46.0,,Turnover by K. Walker (bad pass; steal by C. Capela),63,63
252,3,7:39.0,J. Harden misses 2-pt layup from 1 ft,,63,63
253,3,7:38.0,,Defensive rebound by K. Walker,63,63
254,3,7:26.0,,M. Williams misses 3-pt jump shot from 26 ft,63,63
255,3,7:25.0,Defensive rebound by T. Ariza,,63,63
256,3,7:14.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by J. Harden),,66,63
257,3,7:14.0,,Charlotte full timeout,66,63
258,3,6:55.0,,Turnover by N. Batum (bad pass; steal by P. Beverley),66,63
259,3,6:40.0,P. Beverley misses 2-pt jump shot from 19 ft,,66,63
260,3,6:39.0,,Defensive rebound by N. Batum,66,63
261,3,6:22.0,,K. Walker makes 2-pt jump shot from 18 ft,66,65
262,3,5:53.0,J. Harden makes 3-pt jump shot from 24 ft (assist by C. Capela),,69,65
263,3,5:31.0,,C. Zeller misses 2-pt jump shot from 20 ft,69,65
264,3,5:30.0,Defensive rebound by J. Harden,,69,65
265,3,5:25.0,Shooting foul by M. Williams (drawn by C. Capela),,69,65
266,3,5:25.0,,Charlotte full timeout,69,65
267,3,5:25.0,C. Capela makes free throw 1 of 2,,70,65
268,3,5:25.0,C. Brewer enters the game for P. Beverley,,69,65
269,3,5:25.0,,J. Lamb enters the game for N. Batum,69,65
270,3,5:25.0,C. Capela misses free throw 2 of 2,,70,65
271,3,5:22.0,,Defensive rebound by M. Williams,70,65
272,3,5:08.0,,Personal foul by T. Ariza (drawn by J. Lamb),70,65
273,3,4:57.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,70,65
274,3,4:56.0,Defensive rebound by T. Ariza,,70,65
275,3,4:44.0,J. Harden makes 3-pt jump shot from 24 ft,,73,65
276,3,4:23.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by K. Walker),73,67
277,3,4:11.0,Turnover by J. Harden (bad pass; steal by C. Zeller),,73,67
278,3,4:05.0,,J. Lamb misses 3-pt jump shot from 25 ft,73,67
279,3,4:02.0,Defensive rebound by J. Harden,,73,67
280,3,3:59.0,T. Ariza misses 3-pt jump shot from 25 ft,,73,67
281,3,3:57.0,,Defensive rebound by M. Williams,73,67
282,3,3:47.0,,Shooting foul by R. Anderson (drawn by M. Williams),73,67
283,3,3:47.0,,M. Williams misses free throw 1 of 2,73,67
284,3,3:47.0,,Offensive rebound by Team,73,67
285,3,3:47.0,M. Harrell enters the game for C. Capela,,73,67
286,3,3:47.0,S. Dekker enters the game for T. Ariza,,73,67
287,3,3:47.0,,M. Plumlee enters the game for C. Zeller,73,67
288,3,3:47.0,,M. Williams makes free throw 2 of 2,73,68
289,3,3:38.0,Offensive foul by J. Harden (drawn by M. Plumlee),,73,68
290,3,3:38.0,Turnover by J. Harden (offensive foul),,73,68
291,3,3:38.0,,F. Kaminsky enters the game for M. Williams,73,68
292,3,3:25.0,,F. Kaminsky misses 2-pt hook shot from 8 ft,73,68
293,3,3:24.0,Defensive rebound by J. Harden,,73,68
294,3,3:08.0,J. Harden makes 2-pt jump shot from 7 ft,,75,68
295,3,2:52.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,75,68
296,3,2:51.0,Defensive rebound by C. Brewer,,75,68
297,3,2:48.0,Shooting foul by J. Lamb (drawn by R. Anderson),,75,68
298,3,2:48.0,Houston full timeout,,75,68
299,3,2:48.0,R. Anderson makes free throw 1 of 2,,76,68
300,3,2:48.0,,B. Roberts enters the game for K. Walker,75,68
301,3,2:48.0,R. Anderson makes free throw 2 of 2,,77,68
302,3,2:35.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by B. Roberts),77,71
303,3,2:21.0,R. Anderson makes 3-pt jump shot from 23 ft (assist by S. Dekker),,80,71
304,3,2:05.0,,Turnover by J. Lamb (lost ball),80,71
305,3,1:54.0,J. Harden makes 2-pt layup from 1 ft,,82,71
306,3,1:27.0,,J. Lamb misses 2-pt jump shot from 16 ft,82,71
307,3,1:26.0,,Offensive rebound by M. Plumlee,82,71
308,3,1:22.0,,M. Plumlee makes 2-pt dunk at rim,82,73
309,3,1:07.0,R. Anderson misses 3-pt jump shot from 25 ft,,82,73
310,3,1:06.0,,Defensive rebound by J. Lamb,82,73
311,3,0:50.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 6 ft,82,73
312,3,0:50.0,,Offensive rebound by M. Kidd-Gilchrist,82,73
313,3,0:50.0,,M. Kidd-Gilchrist makes 2-pt layup from 6 ft,82,75
314,3,0:34.0,M. Harrell misses 2-pt layup from 1 ft,,82,75
315,3,0:32.0,,Defensive rebound by J. Lamb,82,75
316,3,0:25.0,,Turnover by J. Lamb (bad pass; steal by C. Brewer),82,75
317,3,0:21.0,M. Harrell makes 2-pt layup from 2 ft (assist by C. Brewer),,84,75
318,3,0:21.0,Technical foul by M. Harrell,,84,75
319,3,0:21.0,,J. Lamb makes technical free throw,84,76
320,3,0:05.0,,Turnover by J. Lamb (traveling),84,76
321,3,0:02.0,Personal foul by M. Plumlee (drawn by J. Harden),,84,76
322,3,0:02.0,J. Harden makes free throw 1 of 2,,85,76
323,3,0:02.0,J. Harden makes free throw 2 of 2,,86,76
324,4,11:46.0,,M. Belinelli misses 2-pt layup from 1 ft,86,76
325,4,11:46.0,,Offensive rebound by Team,86,76
326,4,11:46.0,Loose ball foul by C. Brewer (drawn by M. Plumlee),,86,76
327,4,11:38.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by N. Batum),86,78
328,4,11:22.0,T. Ariza misses 3-pt jump shot from 25 ft,,86,78
329,4,11:21.0,,Defensive rebound by M. Plumlee,86,78
330,4,11:14.0,,M. Belinelli misses 3-pt jump shot from 25 ft,86,78
331,4,11:13.0,Defensive rebound by T. Ariza,,86,78
332,4,11:09.0,Shooting foul by F. Kaminsky (drawn by C. Brewer),,86,78
333,4,11:09.0,C. Brewer makes free throw 1 of 2,,87,78
334,4,11:09.0,C. Brewer makes free throw 2 of 2,,88,78
335,4,10:50.0,,B. Roberts makes 3-pt jump shot from 27 ft (assist by M. Belinelli),88,81
336,4,10:34.0,S. Dekker misses 3-pt jump shot from 25 ft,,88,81
337,4,10:33.0,,Defensive rebound by M. Belinelli,88,81
338,4,10:28.0,,Turnover by M. Belinelli (lost ball; steal by P. Beverley),88,81
339,4,10:23.0,M. Harrell makes 2-pt dunk at rim (assist by P. Beverley),,90,81
340,4,10:01.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,90,81
341,4,9:59.0,Defensive rebound by C. Brewer,,90,81
342,4,9:35.0,Turnover by M. Harrell (bad pass),,90,81
343,4,9:29.0,,B. Roberts misses 3-pt jump shot from 24 ft,90,81
344,4,9:27.0,Defensive rebound by S. Dekker,,90,81
345,4,9:17.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by P. Beverley),,93,81
346,4,8:52.0,,B. Roberts makes 3-pt jump shot from 23 ft (assist by M. Plumlee),93,84
347,4,8:43.0,T. Ariza misses 3-pt jump shot from 25 ft,,93,84
348,4,8:42.0,,Defensive rebound by M. Plumlee,93,84
349,4,8:32.0,,B. Roberts misses 2-pt layup from 2 ft (block by T. Ariza),93,84
350,4,8:30.0,Defensive rebound by M. Harrell,,93,84
351,4,8:25.0,C. Brewer misses 3-pt jump shot from 23 ft,,93,84
352,4,8:24.0,,Defensive rebound by N. Batum,93,84
353,4,8:23.0,Official timeout,,93,84
354,4,8:23.0,C. Capela enters the game for M. Harrell,,93,84
355,4,8:23.0,,M. Williams enters the game for M. Plumlee,93,84
356,4,8:23.0,,K. Walker enters the game for B. Roberts,93,84
357,4,8:02.0,,M. Belinelli misses 2-pt jump shot from 18 ft,93,84
358,4,8:01.0,Defensive rebound by P. Beverley,,93,84
359,4,7:45.0,C. Capela misses 2-pt layup from 2 ft (block by K. Walker),,93,84
360,4,7:43.0,,Defensive rebound by K. Walker,93,84
361,4,7:37.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,93,84
362,4,7:35.0,Defensive rebound by P. Beverley,,93,84
363,4,7:20.0,P. Beverley makes 2-pt layup from 3 ft,,95,84
364,4,6:56.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by N. Batum),95,86
365,4,6:40.0,Personal foul by M. Belinelli (drawn by C. Brewer),,95,86
366,4,6:40.0,J. Harden enters the game for P. Beverley,,95,86
367,4,6:34.0,Offensive foul by C. Capela (drawn by F. Kaminsky),,95,86
368,4,6:34.0,Turnover by C. Capela (offensive foul),,95,86
369,4,6:24.0,,Turnover by N. Batum (bad pass; steal by C. Capela),95,86
370,4,6:17.0,T. Ariza misses 3-pt jump shot from 25 ft,,95,86
371,4,6:15.0,,Defensive rebound by K. Walker,95,86
372,4,6:04.0,,F. Kaminsky misses 2-pt layup from 1 ft,95,86
373,4,6:02.0,Defensive rebound by C. Capela,,95,86
374,4,5:55.0,Turnover by J. Harden (bad pass; steal by F. Kaminsky),,95,86
375,4,5:54.0,,Personal foul by J. Harden (drawn by K. Walker),95,86
376,4,5:54.0,,Charlotte full timeout,95,86
377,4,5:54.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,95,86
378,4,5:54.0,R. Anderson enters the game for S. Dekker,,95,86
379,4,5:43.0,,K. Walker misses 3-pt jump shot from 26 ft,95,86
