,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,SACRAMENTO_ACTION,BROOKLYN_SCORE,SACRAMENTO_SCORE
26,1,8:08.0,,D. Collison misses 2-pt jump shot from 18 ft,14,4
27,1,8:08.0,Defensive rebound by R. Hollis-Jefferson,,14,4
28,1,7:55.0,Turnover by J. Lin (bad pass; steal by A. Afflalo),,14,4
29,1,7:50.0,,A. Afflalo makes 2-pt layup from 3 ft,14,6
30,1,7:43.0,Personal foul by K. Koufos (drawn by B. Lopez),,14,6
31,1,7:36.0,J. Lin makes 2-pt jump shot from 12 ft,,16,6
32,1,7:23.0,,B. McLemore misses 2-pt jump shot from 18 ft,16,6
33,1,7:23.0,Defensive rebound by Team,,16,6
34,1,7:23.0,,Loose ball foul by S. Labissière (drawn by C. LeVert),16,6
35,1,7:23.0,S. Dinwiddie enters the game for J. Lin,,16,6
36,1,7:13.0,C. LeVert makes 2-pt jump shot from 13 ft (assist by R. Foye),,18,6
37,1,7:03.0,,Personal foul by R. Foye (drawn by S. Labissière),18,6
38,1,6:55.0,,Turnover by S. Labissière (lost ball; steal by R. Hollis-Jefferson),18,6
39,1,6:48.0,C. LeVert makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,21,6
40,1,6:21.0,,K. Koufos misses 2-pt jump shot from 11 ft,21,6
41,1,6:21.0,,Offensive rebound by S. Labissière,21,6
42,1,6:16.0,,S. Labissière makes 2-pt hook shot from 5 ft,21,8
43,1,5:59.0,B. Lopez misses 3-pt jump shot from 27 ft,,21,8
44,1,5:59.0,,Defensive rebound by S. Labissière,21,8
45,1,5:47.0,,S. Labissière makes 2-pt jump shot from 19 ft (assist by D. Collison),21,10
46,1,5:29.0,R. Hollis-Jefferson makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,24,10
47,1,5:29.0,,Sacramento full timeout,24,10
48,1,5:29.0,,T. Lawson enters the game for S. Labissière,24,10
49,1,5:29.0,,A. Tolliver enters the game for B. McLemore,24,10
50,1,5:29.0,S. Kilpatrick enters the game for R. Foye,,24,10
51,1,5:29.0,J. Harris enters the game for C. LeVert,,24,10
52,1,5:15.0,,T. Lawson misses 3-pt jump shot from 25 ft,24,10
53,1,5:15.0,Defensive rebound by S. Kilpatrick,,24,10
54,1,5:05.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,24,10
55,1,5:05.0,,Defensive rebound by A. Afflalo,24,10
56,1,4:56.0,,D. Collison makes 2-pt jump shot from 16 ft,24,12
57,1,4:50.0,Shooting foul by T. Lawson (drawn by S. Dinwiddie),,24,12
58,1,4:50.0,S. Dinwiddie makes free throw 1 of 2,,25,12
59,1,4:50.0,T. Booker enters the game for R. Hollis-Jefferson,,25,12
60,1,4:50.0,,W. Cauley-Stein enters the game for K. Koufos,25,12
61,1,4:50.0,S. Dinwiddie makes free throw 2 of 2,,26,12
62,1,4:24.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,26,12
63,1,4:23.0,,Offensive rebound by T. Lawson,26,12
64,1,4:18.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by T. Lawson),26,15
65,1,4:08.0,B. Lopez makes 2-pt jump shot from 5 ft,,28,15
66,1,4:08.0,Shooting foul by A. Tolliver (drawn by B. Lopez),,28,15
67,1,4:08.0,B. Lopez misses free throw 1 of 1,,28,15
68,1,4:06.0,Offensive rebound by B. Lopez,,28,15
69,1,4:05.0,B. Lopez misses 2-pt jump shot from 11 ft,,28,15
70,1,4:04.0,,Defensive rebound by D. Collison,28,15
71,1,4:04.0,,Sacramento full timeout,28,15
72,1,4:04.0,J. Hamilton enters the game for B. Lopez,,28,15
73,1,3:53.0,,D. Collison makes 3-pt jump shot from 26 ft,28,18
74,1,3:43.0,J. Harris misses 3-pt jump shot from 26 ft,,28,18
75,1,3:42.0,,Defensive rebound by A. Tolliver,28,18
76,1,3:29.0,,T. Lawson makes 2-pt layup from 3 ft,28,20
77,1,3:16.0,J. Hamilton misses 3-pt jump shot from 26 ft,,28,20
78,1,3:15.0,Offensive rebound by T. Booker,,28,20
79,1,3:14.0,T. Booker makes 2-pt layup from 2 ft,,30,20
80,1,2:58.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by T. Lawson),30,23
81,1,2:42.0,T. Booker misses 2-pt jump shot from 17 ft,,30,23
82,1,2:41.0,,Defensive rebound by D. Collison,30,23
83,1,2:36.0,I. Whitehead enters the game for S. Dinwiddie,,30,23
84,1,2:36.0,,B. Hield enters the game for A. Afflalo,30,23
85,1,2:17.0,,W. Cauley-Stein misses 2-pt jump shot from 15 ft,30,23
86,1,2:16.0,Defensive rebound by T. Booker,,30,23
87,1,2:07.0,Turnover by I. Whitehead (bad pass; steal by W. Cauley-Stein),,30,23
88,1,1:49.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by T. Lawson),30,26
89,1,1:49.0,Brooklyn full timeout,,30,26
90,1,1:33.0,I. Whitehead misses 3-pt jump shot from 24 ft,,30,26
91,1,1:33.0,,Defensive rebound by D. Collison,30,26
92,1,1:19.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Collison),30,29
93,1,1:02.0,I. Whitehead makes 3-pt jump shot from 25 ft,,33,29
94,1,0:48.0,,Shooting foul by J. Hamilton (drawn by W. Cauley-Stein),33,29
95,1,0:48.0,,W. Cauley-Stein makes free throw 1 of 2,33,30
96,1,0:48.0,,W. Cauley-Stein makes free throw 2 of 2,33,31
97,1,0:41.0,J. Harris misses 3-pt jump shot from 26 ft,,33,31
98,1,0:41.0,,Defensive rebound by D. Collison,33,31
99,1,0:33.0,,D. Collison misses 2-pt jump shot from 15 ft,33,31
100,1,0:32.0,Defensive rebound by I. Whitehead,,33,31
101,1,0:28.0,Shooting block foul by A. Tolliver (drawn by I. Whitehead),,33,31
102,1,0:28.0,I. Whitehead makes free throw 1 of 2,,34,31
103,1,0:28.0,S. Dinwiddie enters the game for S. Kilpatrick,,34,31
104,1,0:28.0,I. Whitehead makes free throw 2 of 2,,35,31
105,1,0:10.0,,Turnover by T. Lawson (bad pass; steal by T. Booker),35,31
106,2,11:49.0,J. Harris misses 3-pt jump shot from 25 ft,,35,31
107,2,11:47.0,,Defensive rebound by A. Tolliver,35,31
108,2,11:33.0,,Shooting foul by T. Booker (drawn by A. Tolliver),35,31
109,2,11:33.0,,A. Tolliver makes free throw 1 of 2,35,32
110,2,11:33.0,,A. Tolliver makes free throw 2 of 2,35,33
111,2,11:17.0,S. Dinwiddie misses 2-pt jump shot from 7 ft,,35,33
112,2,11:16.0,,Defensive rebound by W. Cauley-Stein,35,33
113,2,10:57.0,,B. Hield makes 2-pt layup from 3 ft,35,35
114,2,10:44.0,J. Harris makes 3-pt jump shot from 24 ft (assist by T. Booker),,38,35
115,2,10:19.0,,A. Tolliver misses 3-pt jump shot from 24 ft,38,35
116,2,10:18.0,Defensive rebound by S. Dinwiddie,,38,35
117,2,10:02.0,Turnover by I. Whitehead (lost ball; steal by B. Hield),,38,35
118,2,9:55.0,,Shooting foul by J. Hamilton (drawn by W. Cauley-Stein),38,35
119,2,9:55.0,,W. Cauley-Stein misses free throw 1 of 2,38,35
120,2,9:55.0,,Offensive rebound by Team,38,35
121,2,9:55.0,Q. Acy enters the game for J. Hamilton,,38,35
122,2,9:55.0,,W. Cauley-Stein makes free throw 2 of 2,38,36
123,2,9:44.0,I. Whitehead makes 2-pt layup from 4 ft,,40,36
124,2,9:44.0,Shooting foul by T. Lawson (drawn by I. Whitehead),,40,36
125,2,9:44.0,I. Whitehead makes free throw 1 of 1,,41,36
126,2,9:20.0,,B. Hield misses 2-pt jump shot from 19 ft,41,36
127,2,9:19.0,Defensive rebound by J. Harris,,41,36
128,2,9:02.0,S. Dinwiddie misses 2-pt jump shot from 19 ft,,41,36
129,2,9:00.0,Offensive rebound by Team,,41,36
130,2,8:42.0,Turnover by T. Booker (lost ball),,41,36
131,2,8:42.0,Official timeout,,41,36
132,2,8:26.0,,Turnover by W. Cauley-Stein (dbl dribble),41,36
133,2,8:01.0,T. Booker makes 2-pt jump shot from 13 ft,,43,36
134,2,7:43.0,,T. Evans makes 3-pt jump shot from 25 ft,43,39
135,2,7:32.0,S. Dinwiddie misses 2-pt jump shot from 9 ft (block by T. Evans),,43,39
136,2,7:31.0,Offensive rebound by S. Dinwiddie,,43,39
137,2,7:24.0,Q. Acy misses 3-pt jump shot from 24 ft,,43,39
138,2,7:24.0,,Defensive rebound by Team,43,39
139,2,7:24.0,B. Lopez enters the game for T. Booker,,43,39
140,2,7:04.0,,T. Evans misses 2-pt jump shot from 14 ft,43,39
141,2,7:03.0,Defensive rebound by Q. Acy,,43,39
142,2,6:55.0,S. Dinwiddie makes 2-pt layup from 2 ft,,45,39
143,2,6:37.0,,A. Tolliver misses 3-pt jump shot from 25 ft,45,39
144,2,6:37.0,Defensive rebound by I. Whitehead,,45,39
145,2,6:27.0,I. Whitehead makes 2-pt jump shot from 5 ft,,47,39
146,2,6:21.0,,Sacramento full timeout,47,39
147,2,6:21.0,S. Kilpatrick enters the game for I. Whitehead,,47,39
148,2,6:06.0,,A. Tolliver misses 3-pt jump shot from 25 ft,47,39
149,2,6:06.0,,Offensive rebound by Team,47,39
150,2,6:06.0,Loose ball foul by J. Harris (drawn by W. Cauley-Stein),,47,39
151,2,5:53.0,,B. Hield misses 2-pt jump shot from 11 ft,47,39
152,2,5:53.0,Defensive rebound by Q. Acy,,47,39
153,2,5:40.0,S. Dinwiddie misses 2-pt layup from 2 ft,,47,39
154,2,5:39.0,,Defensive rebound by T. Evans,47,39
155,2,5:21.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by T. Lawson),47,42
156,2,5:10.0,B. Lopez misses 3-pt jump shot from 28 ft,,47,42
157,2,5:09.0,,Defensive rebound by A. Tolliver,47,42
158,2,5:02.0,,Turnover by B. Hield (lost ball),47,42
159,2,5:02.0,J. Lin enters the game for S. Dinwiddie,,47,42
160,2,5:02.0,C. LeVert enters the game for J. Harris,,47,42
161,2,5:02.0,,D. Collison enters the game for T. Lawson,47,42
162,2,5:02.0,,A. Afflalo enters the game for B. Hield,47,42
163,2,4:46.0,C. LeVert misses 2-pt jump shot from 18 ft,,47,42
164,2,4:46.0,,Defensive rebound by A. Tolliver,47,42
165,2,4:36.0,,Personal foul by S. Kilpatrick (drawn by A. Afflalo),47,42
166,2,4:36.0,,K. Koufos enters the game for A. Tolliver,47,42
167,2,4:36.0,R. Hollis-Jefferson enters the game for Q. Acy,,47,42
168,2,4:28.0,,T. Evans makes 3-pt jump shot from 25 ft,47,45
169,2,4:17.0,B. Lopez makes 2-pt dunk at rim (assist by J. Lin),,49,45
170,2,4:03.0,,T. Evans misses 3-pt jump shot from 22 ft,49,45
171,2,4:03.0,Defensive rebound by Team,,49,45
172,2,4:03.0,Personal foul by W. Cauley-Stein (drawn by R. Hollis-Jefferson),,49,45
173,2,3:38.0,B. Lopez misses 3-pt jump shot from 26 ft,,49,45
174,2,3:38.0,,Defensive rebound by T. Evans,49,45
175,2,3:28.0,,K. Koufos misses 2-pt jump shot from 7 ft,49,45
176,2,3:26.0,,Offensive rebound by K. Koufos,49,45
177,2,3:26.0,,K. Koufos misses 2-pt layup from 1 ft,49,45
178,2,3:25.0,Defensive rebound by B. Lopez,,49,45
179,2,3:23.0,Shooting foul by D. Collison (drawn by R. Hollis-Jefferson),,49,45
180,2,3:23.0,R. Hollis-Jefferson makes free throw 1 of 2,,50,45
181,2,3:23.0,R. Hollis-Jefferson makes free throw 2 of 2,,51,45
182,2,3:11.0,,Turnover by W. Cauley-Stein (bad pass; steal by R. Hollis-Jefferson),51,45
183,2,3:07.0,J. Lin misses 2-pt layup from 2 ft,,51,45
184,2,3:07.0,,Defensive rebound by Team,51,45
185,2,2:56.0,,D. Collison makes 2-pt jump shot from 15 ft,51,47
186,2,2:52.0,Turnover by J. Lin (bad pass),,51,47
187,2,2:52.0,Brooklyn full timeout,,51,47
188,2,2:52.0,,T. Lawson enters the game for W. Cauley-Stein,51,47
189,2,2:52.0,,A. Tolliver enters the game for T. Evans,51,47
190,2,2:27.0,,D. Collison misses 2-pt layup from 4 ft,51,47
191,2,2:27.0,Defensive rebound by B. Lopez,,51,47
192,2,2:17.0,J. Lin makes 3-pt jump shot from 25 ft,,54,47
193,2,1:51.0,,T. Lawson makes 3-pt jump shot from 26 ft,54,50
194,2,1:35.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,54,50
195,2,1:35.0,,Defensive rebound by A. Tolliver,54,50
196,2,1:24.0,,T. Lawson makes 2-pt jump shot from 14 ft,54,52
197,2,1:08.0,B. Lopez makes 2-pt jump shot from 13 ft (assist by C. LeVert),,56,52
198,2,1:00.0,,T. Lawson makes 2-pt jump shot from 15 ft,56,54
199,2,0:48.0,B. Lopez misses 2-pt jump shot from 10 ft,,56,54
200,2,0:47.0,,Defensive rebound by A. Tolliver,56,54
201,2,0:36.0,,Turnover by T. Lawson (bad pass; steal by C. LeVert),56,54
202,2,0:32.0,Personal foul by T. Lawson (drawn by S. Kilpatrick),,56,54
203,2,0:27.0,Shooting foul by A. Tolliver (drawn by B. Lopez),,56,54
204,2,0:27.0,B. Lopez makes free throw 1 of 2,,57,54
205,2,0:27.0,B. Lopez misses free throw 2 of 2,,57,54
206,2,0:25.0,Offensive rebound by C. LeVert,,57,54
207,2,0:01.0,Turnover by Team (shot clock),,57,54
208,3,12:00.0,C. LeVert misses 2-pt layup from 3 ft (block by S. Labissière),,57,54
209,3,12:00.0,Offensive rebound by Team,,57,54
210,3,11:40.0,J. Lin misses 2-pt jump shot from 21 ft,,57,54
211,3,11:39.0,,Defensive rebound by S. Labissière,57,54
212,3,11:24.0,,B. McLemore makes 2-pt jump shot from 19 ft,57,56
213,3,11:03.0,B. Lopez misses 2-pt jump shot from 9 ft,,57,56
214,3,11:02.0,,Defensive rebound by B. McLemore,57,56
215,3,10:52.0,,K. Koufos misses 2-pt hook shot from 10 ft,57,56
216,3,10:51.0,Defensive rebound by B. Lopez,,57,56
217,3,10:41.0,J. Lin makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),,59,56
218,3,10:26.0,,Personal foul by J. Lin (drawn by K. Koufos),59,56
219,3,10:14.0,,Offensive foul by D. Collison (drawn by J. Lin),59,56
220,3,10:14.0,,Turnover by D. Collison (offensive foul),59,56
221,3,10:01.0,R. Foye makes 3-pt jump shot from 23 ft (assist by J. Lin),,62,56
222,3,9:45.0,,B. McLemore misses 2-pt jump shot from 4 ft,62,56
223,3,9:45.0,Defensive rebound by B. Lopez,,62,56
224,3,9:39.0,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,,62,56
225,3,9:39.0,Offensive rebound by C. LeVert,,62,56
226,3,9:37.0,C. LeVert makes 2-pt layup from 1 ft,,64,56
227,3,9:19.0,,Shooting foul by R. Hollis-Jefferson (drawn by S. Labissière),64,56
228,3,9:19.0,,S. Labissière makes free throw 1 of 2,64,57
229,3,9:19.0,,S. Labissière makes free throw 2 of 2,64,58
230,3,9:04.0,Turnover by C. LeVert (bad pass; steal by S. Labissière),,64,58
231,3,8:49.0,,A. Afflalo misses 2-pt jump shot from 6 ft,64,58
232,3,8:49.0,Defensive rebound by R. Hollis-Jefferson,,64,58
233,3,8:34.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,64,58
234,3,8:33.0,,Defensive rebound by K. Koufos,64,58
235,3,8:22.0,,Turnover by D. Collison (bad pass; steal by C. LeVert),64,58
236,3,8:17.0,C. LeVert makes 2-pt dunk at rim,,66,58
237,3,7:57.0,,Shooting block foul by C. LeVert (drawn by B. McLemore),66,58
238,3,7:57.0,,B. McLemore makes free throw 1 of 2,66,59
239,3,7:57.0,,B. McLemore makes free throw 2 of 2,66,60
240,3,7:47.0,Offensive foul by B. Lopez (drawn by A. Afflalo),,66,60
241,3,7:47.0,Turnover by B. Lopez (offensive foul),,66,60
242,3,7:35.0,,D. Collison misses 2-pt jump shot from 16 ft,66,60
243,3,7:35.0,Defensive rebound by R. Foye,,66,60
244,3,7:32.0,Personal foul by K. Koufos (drawn by B. Lopez),,66,60
245,3,7:19.0,R. Hollis-Jefferson misses 2-pt jump shot from 6 ft (block by D. Collison),,66,60
246,3,7:19.0,Offensive rebound by Team,,66,60
247,3,7:16.0,Shooting foul by B. McLemore (drawn by J. Lin),,66,60
248,3,7:16.0,J. Lin misses free throw 1 of 2,,66,60
249,3,7:16.0,Offensive rebound by Team,,66,60
250,3,7:16.0,J. Lin makes free throw 2 of 2,,67,60
251,3,7:01.0,,Personal foul by R. Foye (drawn by S. Labissière),67,60
252,3,7:01.0,,Sacramento full timeout,67,60
253,3,7:01.0,S. Dinwiddie enters the game for J. Lin,,67,60
254,3,6:48.0,,D. Collison makes 2-pt jump shot from 19 ft,67,62
255,3,6:35.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,67,62
256,3,6:34.0,,Defensive rebound by A. Afflalo,67,62
257,3,6:17.0,,Shooting foul by R. Foye (drawn by A. Afflalo),67,62
258,3,6:17.0,,A. Afflalo makes free throw 1 of 2,67,63
259,3,6:17.0,,A. Afflalo makes free throw 2 of 2,67,64
260,3,6:11.0,Shooting foul by S. Labissière (drawn by R. Hollis-Jefferson),,67,64
261,3,6:11.0,R. Hollis-Jefferson makes free throw 1 of 2,,68,64
262,3,6:11.0,R. Hollis-Jefferson misses free throw 2 of 2,,68,64
263,3,6:10.0,,Defensive rebound by K. Koufos,68,64
264,3,5:55.0,,B. McLemore misses 2-pt jump shot from 22 ft,68,64
265,3,5:54.0,Defensive rebound by C. LeVert,,68,64
266,3,5:40.0,C. LeVert makes 2-pt jump shot from 15 ft,,70,64
267,3,5:17.0,,B. McLemore misses 2-pt jump shot from 5 ft,70,64
268,3,5:17.0,Defensive rebound by Team,,70,64
269,3,5:17.0,,A. Tolliver enters the game for S. Labissière,70,64
270,3,5:17.0,,W. Cauley-Stein enters the game for K. Koufos,70,64
271,3,5:11.0,Personal foul by W. Cauley-Stein (drawn by B. Lopez),,70,64
272,3,5:11.0,S. Kilpatrick enters the game for R. Foye,,70,64
273,3,5:11.0,J. Harris enters the game for C. LeVert,,70,64
274,3,5:11.0,T. Booker enters the game for R. Hollis-Jefferson,,70,64
275,3,5:00.0,B. Lopez makes 2-pt jump shot from 10 ft,,72,64
276,3,4:45.0,,Shooting foul by J. Harris (drawn by A. Tolliver),72,64
277,3,4:45.0,,A. Tolliver makes free throw 1 of 2,72,65
278,3,4:45.0,,A. Tolliver misses free throw 2 of 2,72,65
279,3,4:45.0,,T. Lawson enters the game for B. McLemore,72,65
280,3,4:45.0,,B. Hield enters the game for D. Collison,72,65
281,3,4:44.0,Defensive rebound by T. Booker,,72,65
282,3,4:36.0,Offensive foul by J. Harris (drawn by T. Lawson),,72,65
283,3,4:36.0,Turnover by J. Harris (offensive foul),,72,65
284,3,4:22.0,,Turnover by B. Hield (bad pass),72,65
285,3,4:10.0,Offensive foul by B. Lopez (drawn by W. Cauley-Stein),,72,65
286,3,4:10.0,Turnover by B. Lopez (offensive foul),,72,65
287,3,4:10.0,J. Hamilton enters the game for B. Lopez,,72,65
288,3,3:55.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by T. Lawson),72,68
289,3,3:37.0,J. Harris misses 3-pt jump shot from 26 ft,,72,68
290,3,3:37.0,,Defensive rebound by W. Cauley-Stein,72,68
291,3,3:37.0,,Personal foul by T. Booker (drawn by W. Cauley-Stein),72,68
292,3,3:37.0,,W. Cauley-Stein makes free throw 1 of 2,72,69
293,3,3:37.0,,W. Cauley-Stein makes free throw 2 of 2,72,70
294,3,3:13.0,T. Booker makes 2-pt jump shot from 10 ft,,74,70
295,3,2:57.0,,Turnover by T. Lawson (bad pass; steal by J. Hamilton),74,70
296,3,2:55.0,Personal foul by B. Hield (drawn by S. Kilpatrick),,74,70
297,3,2:55.0,Brooklyn full timeout,,74,70
298,3,2:55.0,S. Kilpatrick makes free throw 1 of 2,,75,70
299,3,2:55.0,I. Whitehead enters the game for S. Dinwiddie,,74,70
300,3,2:55.0,S. Kilpatrick makes free throw 2 of 2,,76,70
301,3,2:37.0,,A. Afflalo misses 2-pt jump shot from 8 ft,76,70
302,3,2:36.0,Defensive rebound by J. Harris,,76,70
303,3,2:24.0,Turnover by S. Kilpatrick (bad pass),,76,70
304,3,2:09.0,,B. Hield misses 2-pt jump shot from 12 ft,76,70
305,3,2:08.0,Defensive rebound by S. Kilpatrick,,76,70
306,3,2:02.0,Turnover by S. Kilpatrick (lost ball; steal by W. Cauley-Stein),,76,70
307,3,1:50.0,,T. Lawson misses 2-pt jump shot from 19 ft,76,70
308,3,1:47.0,Defensive rebound by T. Booker,,76,70
309,3,1:42.0,T. Booker misses 2-pt layup from 3 ft,,76,70
310,3,1:41.0,,Defensive rebound by T. Lawson,76,70
311,3,1:35.0,,A. Tolliver misses 3-pt jump shot from 26 ft,76,70
312,3,1:33.0,,Offensive rebound by B. Hield,76,70
313,3,1:26.0,,B. Hield misses 3-pt jump shot from 23 ft,76,70
314,3,1:25.0,Defensive rebound by T. Booker,,76,70
315,3,1:18.0,J. Harris makes 3-pt jump shot from 25 ft (assist by T. Booker),,79,70
316,3,1:18.0,,Sacramento full timeout,79,70
317,3,1:08.0,,Personal foul by J. Harris (drawn by A. Afflalo),79,70
318,3,1:08.0,,A. Afflalo makes free throw 1 of 2,79,71
319,3,1:08.0,,A. Afflalo makes free throw 2 of 2,79,72
320,3,1:01.0,Offensive foul by I. Whitehead (drawn by A. Afflalo),,79,72
321,3,1:01.0,Turnover by I. Whitehead (offensive foul),,79,72
322,3,0:41.0,,A. Tolliver misses 3-pt jump shot from 27 ft,79,72
323,3,0:40.0,Defensive rebound by S. Kilpatrick,,79,72
324,3,0:28.0,S. Kilpatrick makes 2-pt layup from 2 ft,,81,72
325,3,0:05.0,,Turnover by T. Lawson (lost ball),81,72
326,3,0:00.0,T. Booker misses 2-pt layup from 3 ft,,81,72
327,3,0:00.0,Offensive rebound by Team,,81,72
328,4,11:37.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by A. Tolliver),81,74
329,4,11:27.0,J. Hamilton misses 3-pt jump shot from 27 ft,,81,74
330,4,11:26.0,,Defensive rebound by T. Evans,81,74
331,4,11:16.0,,A. Tolliver misses 3-pt jump shot from 25 ft,81,74
332,4,11:15.0,,Offensive rebound by W. Cauley-Stein,81,74
333,4,11:14.0,,Personal foul by S. Dinwiddie (drawn by W. Cauley-Stein),81,74
334,4,11:06.0,,W. Cauley-Stein makes 2-pt jump shot from 12 ft (assist by T. Lawson),81,76
335,4,10:45.0,Shooting foul by A. Tolliver (drawn by S. Dinwiddie),,81,76
336,4,10:45.0,S. Dinwiddie makes free throw 1 of 2,,82,76
337,4,10:45.0,S. Dinwiddie makes free throw 2 of 2,,83,76
338,4,10:22.0,,B. Hield makes 2-pt layup from 4 ft,83,78
339,4,10:13.0,Q. Acy enters the game for J. Hamilton,,83,78
340,4,10:06.0,Offensive foul by I. Whitehead (drawn by T. Lawson),,83,78
341,4,10:06.0,Turnover by I. Whitehead (offensive foul),,83,78
342,4,9:41.0,,T. Lawson misses 2-pt layup from 5 ft,83,78
343,4,9:40.0,Defensive rebound by J. Harris,,83,78
344,4,9:37.0,Shooting foul by T. Evans (drawn by I. Whitehead),,83,78
345,4,9:37.0,I. Whitehead makes free throw 1 of 2,,84,78
346,4,9:37.0,I. Whitehead makes free throw 2 of 2,,85,78
347,4,9:21.0,,T. Evans misses 2-pt jump shot from 5 ft,85,78
348,4,9:20.0,,Offensive rebound by T. Evans,85,78
349,4,9:20.0,,T. Evans misses 2-pt layup from 2 ft,85,78
350,4,9:19.0,,Offensive rebound by W. Cauley-Stein,85,78
351,4,9:18.0,,W. Cauley-Stein misses 2-pt jump shot from 5 ft,85,78
352,4,9:17.0,Defensive rebound by S. Dinwiddie,,85,78
353,4,9:04.0,Shooting foul by W. Cauley-Stein (drawn by I. Whitehead),,85,78
354,4,9:04.0,I. Whitehead makes free throw 1 of 2,,86,78
355,4,9:04.0,S. Kilpatrick enters the game for J. Harris,,86,78
356,4,9:04.0,I. Whitehead makes free throw 2 of 2,,87,78
357,4,8:56.0,,Offensive foul by W. Cauley-Stein (drawn by Q. Acy),87,78
358,4,8:56.0,,Turnover by W. Cauley-Stein (offensive foul),87,78
359,4,8:56.0,Official timeout,,87,78
360,4,8:49.0,Turnover by T. Booker (lost ball),,87,78
361,4,8:31.0,,T. Evans misses 3-pt jump shot from 25 ft,87,78
362,4,8:30.0,Defensive rebound by S. Dinwiddie,,87,78
363,4,8:18.0,Q. Acy makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,90,78
364,4,8:08.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,90,78
365,4,8:08.0,Defensive rebound by Q. Acy,,90,78
366,4,7:56.0,Shooting foul by T. Lawson (drawn by Q. Acy),,90,78
367,4,7:56.0,Q. Acy misses free throw 1 of 2,,90,78
368,4,7:56.0,Offensive rebound by Team,,90,78
369,4,7:56.0,,S. Labissière enters the game for A. Tolliver,90,78
370,4,7:56.0,Q. Acy makes free throw 2 of 2,,91,78
371,4,7:32.0,,S. Labissière makes 2-pt jump shot from 12 ft (assist by T. Lawson),91,80
372,4,7:20.0,S. Kilpatrick misses 2-pt layup from 2 ft,,91,80
373,4,7:19.0,Offensive rebound by T. Booker,,91,80
374,4,7:19.0,T. Booker misses 2-pt layup from 1 ft,,91,80
375,4,7:18.0,,Defensive rebound by W. Cauley-Stein,91,80
376,4,7:08.0,,S. Labissière makes 2-pt jump shot from 12 ft,91,82
377,4,6:42.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,91,82
