,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
0,1,11:41.0,,Turnover by J. Nurkić (bad pass; steal by K. Thompson),0,0
1,1,11:21.0,Turnover by K. Thompson (bad pass; steal by C. McCollum),,0,0
2,1,11:12.0,,C. McCollum makes 2-pt jump shot from 18 ft,0,2
3,1,10:56.0,D. Green makes 3-pt jump shot from 25 ft (assist by P. McCaw),,3,2
4,1,10:39.0,,D. Lillard makes 2-pt jump shot from 5 ft (assist by J. Nurkić),3,4
5,1,10:20.0,S. Curry misses 3-pt jump shot from 26 ft,,3,4
6,1,10:19.0,,Defensive rebound by E. Turner,3,4
7,1,10:05.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by M. Harkless),3,7
8,1,9:49.0,K. Thompson misses 2-pt jump shot from 7 ft,,3,7
9,1,9:48.0,,Defensive rebound by E. Turner,3,7
10,1,9:35.0,,J. Nurkić makes 2-pt hook shot from 7 ft,3,9
11,1,9:23.0,K. Thompson misses 2-pt jump shot from 20 ft,,3,9
12,1,9:21.0,,Defensive rebound by J. Nurkić,3,9
13,1,9:12.0,,E. Turner makes 2-pt jump shot from 12 ft,3,11
14,1,9:11.0,Golden State full timeout,,3,11
15,1,8:59.0,S. Curry makes 2-pt jump shot from 16 ft,,5,11
16,1,8:40.0,,Turnover by D. Lillard (bad pass),5,11
17,1,8:32.0,K. Thompson misses 3-pt jump shot from 25 ft,,5,11
18,1,8:31.0,,Defensive rebound by D. Lillard,5,11
19,1,8:21.0,,D. Lillard misses 3-pt jump shot from 26 ft (block by D. Green),5,11
20,1,8:18.0,Defensive rebound by S. Curry,,5,11
21,1,8:18.0,D. Green misses 2-pt layup from 1 ft (block by J. Nurkić),,5,11
22,1,8:16.0,Offensive rebound by Team,,5,11
23,1,8:15.0,Z. Pachulia misses 2-pt jump shot from 19 ft,,5,11
24,1,8:14.0,,Defensive rebound by J. Nurkić,5,11
25,1,7:58.0,,Turnover by J. Nurkić (lost ball; steal by P. McCaw),5,11
26,1,7:44.0,S. Curry misses 3-pt jump shot from 27 ft,,5,11
27,1,7:43.0,,Defensive rebound by C. McCollum,5,11
28,1,7:38.0,,Turnover by C. McCollum (bad pass),5,11
29,1,7:28.0,S. Curry misses 3-pt jump shot from 25 ft,,5,11
30,1,7:27.0,,Defensive rebound by J. Nurkić,5,11
31,1,7:10.0,,E. Turner misses 3-pt jump shot from 26 ft,5,11
32,1,7:09.0,Defensive rebound by Z. Pachulia,,5,11
33,1,7:06.0,S. Curry makes 2-pt jump shot from 4 ft,,7,11
34,1,7:06.0,Shooting foul by C. McCollum (drawn by S. Curry),,7,11
35,1,7:06.0,S. Curry misses free throw 1 of 1,,7,11
36,1,7:06.0,,N. Vonleh enters the game for J. Nurkić,7,11
37,1,7:05.0,,Defensive rebound by E. Turner,7,11
38,1,6:53.0,,C. McCollum makes 3-pt jump shot from 26 ft,7,14
39,1,6:40.0,Z. Pachulia misses 2-pt layup from 3 ft (block by E. Turner),,7,14
40,1,6:40.0,Offensive rebound by Team,,7,14
41,1,6:37.0,P. McCaw makes 2-pt layup at rim (assist by S. Curry),,9,14
42,1,6:25.0,,C. McCollum misses 3-pt jump shot from 26 ft,9,14
43,1,6:23.0,,Offensive rebound by Team,9,14
44,1,6:20.0,,D. Lillard misses 2-pt layup from 3 ft (block by Z. Pachulia),9,14
45,1,6:20.0,,Offensive rebound by Team,9,14
46,1,6:17.0,,N. Vonleh misses 2-pt jump shot from 17 ft,9,14
47,1,6:16.0,Defensive rebound by Z. Pachulia,,9,14
48,1,6:08.0,Z. Pachulia misses 2-pt layup from 3 ft (block by N. Vonleh),,9,14
49,1,6:06.0,,Defensive rebound by D. Lillard,9,14
50,1,6:04.0,,Shooting block foul by D. Green (drawn by M. Harkless),9,14
51,1,6:04.0,,M. Harkless makes free throw 1 of 2,9,15
52,1,6:04.0,,M. Harkless misses free throw 2 of 2,9,15
53,1,6:04.0,A. Iguodala enters the game for D. Green,,9,15
54,1,6:03.0,,Offensive rebound by N. Vonleh,9,15
55,1,5:51.0,,M. Harkless misses 2-pt layup from 2 ft,9,15
56,1,5:50.0,,Offensive rebound by N. Vonleh,9,15
57,1,5:50.0,,N. Vonleh makes 2-pt dunk at rim,9,17
58,1,5:34.0,S. Curry misses 3-pt jump shot from 27 ft,,9,17
59,1,5:33.0,,Defensive rebound by D. Lillard,9,17
60,1,5:26.0,,E. Turner misses 2-pt jump shot from 15 ft,9,17
61,1,5:26.0,Defensive rebound by Z. Pachulia,,9,17
62,1,5:26.0,Personal foul by N. Vonleh (drawn by Z. Pachulia),,9,17
63,1,5:26.0,J. McGee enters the game for Z. Pachulia,,9,17
64,1,5:26.0,,A. Aminu enters the game for M. Harkless,9,17
65,1,5:26.0,,A. Crabbe enters the game for E. Turner,9,17
66,1,5:16.0,Shooting foul by A. Aminu (drawn by P. McCaw),,9,17
67,1,5:16.0,P. McCaw misses free throw 1 of 2,,9,17
68,1,5:16.0,Offensive rebound by Team,,9,17
69,1,5:16.0,P. McCaw makes free throw 2 of 2,,10,17
70,1,5:06.0,,D. Lillard makes 3-pt jump shot from 28 ft,10,20
71,1,4:49.0,K. Thompson makes 2-pt layup from 2 ft,,12,20
72,1,4:35.0,,C. McCollum misses 2-pt layup from 1 ft,12,20
73,1,4:35.0,,Offensive rebound by Team,12,20
74,1,4:30.0,,N. Vonleh misses 2-pt jump shot from 20 ft,12,20
75,1,4:29.0,Defensive rebound by J. McGee,,12,20
76,1,4:22.0,A. Iguodala makes 2-pt layup from 2 ft,,14,20
77,1,4:22.0,Shooting foul by C. McCollum (drawn by A. Iguodala),,14,20
78,1,4:22.0,A. Iguodala misses free throw 1 of 1,,14,20
79,1,4:22.0,,S. Napier enters the game for C. McCollum,14,20
80,1,4:20.0,,Defensive rebound by A. Aminu,14,20
81,1,4:18.0,,Turnover by A. Aminu (lost ball; steal by P. McCaw),14,20
82,1,4:16.0,J. McGee makes 2-pt dunk at rim (assist by P. McCaw),,16,20
83,1,4:16.0,,Portland full timeout,16,20
84,1,3:56.0,,D. Lillard misses 2-pt layup from 3 ft,16,20
85,1,3:54.0,,Offensive rebound by N. Vonleh,16,20
86,1,3:54.0,,N. Vonleh makes 2-pt dunk at rim,16,22
87,1,3:31.0,P. McCaw makes 3-pt jump shot from 22 ft (assist by A. Iguodala),,19,22
88,1,3:20.0,,A. Crabbe makes 2-pt jump shot from 11 ft (assist by D. Lillard),19,24
89,1,3:04.0,A. Iguodala misses 3-pt jump shot from 25 ft,,19,24
90,1,3:03.0,,Defensive rebound by A. Aminu,19,24
91,1,2:48.0,,A. Aminu misses 2-pt layup from 2 ft (block by P. McCaw),19,24
92,1,2:47.0,,Offensive rebound by A. Aminu,19,24
93,1,2:45.0,,Turnover by A. Aminu (lost ball; steal by S. Curry),19,24
94,1,2:37.0,J. McGee makes 2-pt layup from 1 ft (assist by P. McCaw),,21,24
95,1,2:23.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by N. Vonleh),21,27
96,1,2:08.0,S. Curry misses 2-pt layup from 2 ft,,21,27
97,1,2:06.0,Offensive rebound by J. McGee,,21,27
98,1,2:06.0,J. McGee misses 2-pt layup from 2 ft,,21,27
99,1,2:05.0,,Defensive rebound by N. Vonleh,21,27
100,1,1:57.0,,D. Lillard makes 2-pt jump shot from 18 ft,21,29
101,1,1:57.0,Golden State full timeout,,21,29
102,1,1:57.0,I. Clark enters the game for P. McCaw,,21,29
103,1,1:57.0,D. Green enters the game for K. Thompson,,21,29
104,1,1:40.0,A. Iguodala misses 3-pt jump shot from 24 ft,,21,29
105,1,1:40.0,Offensive rebound by Team,,21,29
106,1,1:40.0,,Loose ball foul by S. Napier (drawn by J. McGee),21,29
107,1,1:40.0,J. McGee makes free throw 1 of 2,,22,29
108,1,1:40.0,J. McGee makes free throw 2 of 2,,23,29
109,1,1:26.0,,D. Lillard makes 3-pt jump shot from 26 ft,23,32
110,1,1:08.0,D. Green makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,26,32
111,1,0:57.0,,A. Aminu makes 2-pt jump shot from 18 ft (assist by N. Vonleh),26,34
112,1,0:57.0,,Shooting block foul by D. Green (drawn by A. Aminu),26,34
113,1,0:57.0,,A. Aminu makes free throw 1 of 1,26,35
114,1,0:49.0,Personal foul by D. Lillard (drawn by A. Iguodala),,26,35
115,1,0:49.0,A. Iguodala makes free throw 1 of 2,,27,35
116,1,0:49.0,A. Iguodala makes free throw 2 of 2,,28,35
117,1,0:33.0,,Turnover by D. Lillard (bad pass),28,35
118,1,0:29.0,Personal foul by S. Napier (drawn by S. Curry),,28,35
119,1,0:29.0,S. Curry makes free throw 1 of 2,,29,35
120,1,0:29.0,,C. McCollum enters the game for A. Aminu,29,35
121,1,0:29.0,K. Thompson enters the game for J. McGee,,29,35
122,1,0:29.0,S. Curry makes free throw 2 of 2,,30,35
123,1,0:05.0,,D. Lillard makes 2-pt jump shot from 10 ft,30,37
124,1,0:00.0,A. Iguodala misses 3-pt jump shot from 27 ft,,30,37
125,1,0:00.0,Offensive rebound by Team,,30,37
126,2,11:41.0,Turnover by D. West (bad pass; steal by A. Aminu),,30,37
127,2,11:36.0,,Shooting foul by I. Clark (drawn by C. McCollum),30,37
128,2,11:36.0,,C. McCollum makes free throw 1 of 2,30,38
129,2,11:36.0,,J. Nurkić enters the game for N. Vonleh,30,38
130,2,11:36.0,,C. McCollum makes free throw 2 of 2,30,39
131,2,11:22.0,D. West makes 2-pt layup from 2 ft (assist by D. Green),,32,39
132,2,10:54.0,,A. Aminu makes 2-pt jump shot from 19 ft (assist by E. Turner),32,41
133,2,10:44.0,Turnover by D. West (bad pass; steal by C. McCollum),,32,41
134,2,10:36.0,,C. McCollum makes 2-pt layup from 3 ft,32,43
135,2,10:24.0,K. Thompson misses 3-pt jump shot from 26 ft,,32,43
136,2,10:24.0,Offensive rebound by D. West,,32,43
137,2,10:12.0,I. Clark misses 2-pt layup at rim,,32,43
138,2,10:11.0,,Defensive rebound by J. Nurkić,32,43
139,2,9:58.0,,C. McCollum misses 2-pt jump shot from 21 ft (block by D. West),32,43
140,2,9:56.0,Defensive rebound by A. Iguodala,,32,43
141,2,9:50.0,Shooting foul by A. Crabbe (drawn by K. Thompson),,32,43
142,2,9:50.0,K. Thompson misses free throw 1 of 2,,32,43
143,2,9:50.0,Offensive rebound by Team,,32,43
144,2,9:50.0,K. Thompson makes free throw 2 of 2,,33,43
145,2,9:37.0,,A. Aminu makes 2-pt dunk at rim,33,45
146,2,9:26.0,Turnover by D. Green (lost ball; steal by E. Turner),,33,45
147,2,9:17.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by A. Aminu),33,48
148,2,9:17.0,,Shooting foul by I. Clark (drawn by A. Crabbe),33,48
149,2,9:17.0,Golden State full timeout,,33,48
150,2,9:17.0,,M. Harkless enters the game for A. Aminu,33,48
151,2,9:17.0,,A. Crabbe makes free throw 1 of 1,33,49
152,2,8:57.0,K. Thompson makes 2-pt jump shot from 14 ft,,35,49
153,2,8:33.0,,E. Turner makes 2-pt dunk at rim (assist by J. Nurkić),35,51
154,2,8:13.0,K. Thompson makes 2-pt jump shot from 17 ft,,37,51
155,2,7:54.0,,M. Harkless misses 2-pt layup from 1 ft (block by D. Green),37,51
156,2,7:52.0,Defensive rebound by D. West,,37,51
157,2,7:54.0,,A. Aminu enters the game for J. Nurkić,37,51
158,2,7:54.0,P. McCaw enters the game for D. Green,,37,51
159,2,7:38.0,K. Thompson misses 2-pt layup from 2 ft,,37,51
160,2,7:37.0,,Defensive rebound by A. Aminu,37,51
161,2,7:30.0,,C. McCollum misses 2-pt jump shot from 17 ft,37,51
162,2,7:29.0,Defensive rebound by I. Clark,,37,51
163,2,7:23.0,K. Thompson misses 2-pt jump shot from 20 ft,,37,51
164,2,7:22.0,,Defensive rebound by A. Crabbe,37,51
165,2,7:10.0,,Personal block foul by K. Thompson,37,51
166,2,7:10.0,S. Curry enters the game for K. Thompson,,37,51
167,2,7:02.0,,C. McCollum misses 2-pt jump shot from 14 ft,37,51
168,2,7:00.0,Defensive rebound by I. Clark,,37,51
169,2,6:53.0,I. Clark makes 2-pt jump shot from 5 ft,,39,51
