,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
417,4,2:57.0,Personal foul by T. Douglas (drawn by A. Rivers),,107,90
418,4,2:57.0,LA Clippers full timeout,,107,90
419,4,2:57.0,A. Rivers misses free throw 1 of 2,,107,90
420,4,2:57.0,Offensive rebound by Team,,107,90
421,4,2:57.0,A. Rivers makes free throw 2 of 2,,108,90
422,4,2:40.0,,J. Green misses 2-pt jump shot from 10 ft,108,90
423,4,2:39.0,Defensive rebound by R. Felton,,108,90
424,4,2:26.0,W. Johnson misses 3-pt jump shot from 24 ft,,108,90
425,4,2:25.0,,Defensive rebound by T. Douglas,108,90
426,4,2:14.0,,A. Harrison makes 3-pt jump shot from 24 ft (assist by T. Douglas),108,93
427,4,1:55.0,Turnover by A. Rivers (bad pass),,108,93
428,4,1:39.0,,B. Wright makes 2-pt jump shot from 13 ft (assist by A. Harrison),108,95
429,4,1:26.0,W. Johnson makes 2-pt jump shot from 19 ft (assist by R. Felton),,110,95
430,4,1:17.0,,T. Douglas misses 2-pt jump shot from 16 ft,110,95
431,4,1:14.0,Defensive rebound by A. Rivers,,110,95
432,4,0:57.0,B. Bass makes 2-pt jump shot from 12 ft,,112,95
433,4,0:49.0,,B. Wright misses 2-pt jump shot from 10 ft,112,95
434,4,0:48.0,Defensive rebound by B. Bass,,112,95
435,4,0:31.0,B. Bass makes 2-pt layup from 1 ft (assist by R. Felton),,114,95
436,4,0:20.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Harrison),114,98
