,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
177,2,2:57.0,Shooting foul by D. Green (drawn by D. Booker),,48,61
178,2,2:57.0,D. Booker makes free throw 1 of 1,,49,61
179,2,2:39.0,,K. Thompson misses 2-pt jump shot from 16 ft,49,61
180,2,2:38.0,Defensive rebound by T. Chandler,,49,61
181,2,2:20.0,Offensive foul by T. Chandler (drawn by D. Green),,49,61
182,2,2:20.0,Turnover by T. Chandler (offensive foul),,49,61
183,2,2:03.0,,K. Thompson misses 2-pt jump shot from 19 ft,49,61
184,2,2:03.0,Defensive rebound by T. Chandler,,49,61
185,2,1:55.0,P. Tucker misses 3-pt jump shot from 24 ft,,49,61
186,2,1:53.0,,Defensive rebound by A. Iguodala,49,61
187,2,1:45.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),49,64
188,2,1:26.0,D. Booker makes 2-pt jump shot from 8 ft,,51,64
189,2,1:26.0,Shooting foul by S. Curry (drawn by D. Booker),,51,64
190,2,1:26.0,D. Booker makes free throw 1 of 1,,52,64
191,2,1:03.0,,Turnover by D. Green (bad pass; steal by E. Bledsoe),52,64
192,2,0:58.0,E. Bledsoe misses 2-pt layup at rim,,52,64
193,2,0:58.0,Offensive rebound by P. Tucker,,52,64
194,2,0:58.0,P. Tucker misses 2-pt layup at rim,,52,64
195,2,0:58.0,Offensive rebound by P. Tucker,,52,64
196,2,0:58.0,P. Tucker makes 2-pt layup at rim,,54,64
197,2,0:46.0,,D. Green misses 3-pt jump shot from 26 ft,54,64
198,2,0:46.0,Defensive rebound by E. Bledsoe,,54,64
199,2,0:40.0,E. Bledsoe makes 3-pt jump shot from 28 ft (assist by T. Chandler),,57,64
200,2,0:29.0,,S. Curry makes 2-pt layup from 2 ft,57,66
201,2,0:08.0,E. Bledsoe misses 2-pt jump shot from 23 ft,,57,66
202,2,0:05.0,Offensive rebound by T. Chandler,,57,66
203,2,0:03.0,E. Bledsoe misses 3-pt jump shot from 28 ft,,57,66
204,2,0:01.0,Offensive rebound by P. Tucker,,57,66
205,3,11:49.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Durant),57,68
206,3,11:49.0,,Shooting foul by M. Chriss (drawn by Z. Pachulia),57,68
207,3,11:49.0,,Z. Pachulia misses free throw 1 of 1,57,68
208,3,11:47.0,Defensive rebound by M. Chriss,,57,68
209,3,11:31.0,D. Booker misses 2-pt jump shot from 7 ft (block by K. Thompson),,57,68
210,3,11:29.0,Offensive rebound by D. Booker,,57,68
211,3,11:26.0,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by D. Booker),,60,68
212,3,11:16.0,,Turnover by S. Curry (lost ball),60,68
213,3,11:00.0,E. Bledsoe misses 2-pt jump shot from 12 ft,,60,68
214,3,11:00.0,,Defensive rebound by Z. Pachulia,60,68
215,3,10:54.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),60,70
216,3,10:40.0,Turnover by D. Booker (lost ball; steal by Z. Pachulia),,60,70
217,3,10:37.0,Loose ball foul by D. Booker (drawn by Z. Pachulia),,60,70
218,3,10:29.0,,S. Curry misses 3-pt jump shot from 26 ft,60,70
219,3,10:28.0,Defensive rebound by E. Bledsoe,,60,70
220,3,10:11.0,Turnover by T. Chandler (bad pass),,60,70
221,3,10:11.0,,Personal foul by P. Tucker (drawn by K. Durant),60,70
222,3,10:11.0,Technical foul by P. Tucker,,60,70
223,3,10:11.0,,S. Curry makes technical free throw,60,71
224,3,10:11.0,J. Dudley enters the game for M. Chriss,,60,71
225,3,10:02.0,,K. Durant misses 2-pt layup from 1 ft,60,71
226,3,10:02.0,Defensive rebound by T. Chandler,,60,71
227,3,9:54.0,J. Dudley misses 3-pt jump shot from 24 ft,,60,71
228,3,9:52.0,Offensive rebound by T. Chandler,,60,71
229,3,9:52.0,T. Chandler makes 2-pt layup from 1 ft,,62,71
230,3,9:39.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by S. Curry),62,73
231,3,9:22.0,D. Booker misses 2-pt jump shot from 20 ft,,62,73
232,3,9:22.0,,Defensive rebound by Team,62,73
233,3,9:22.0,Loose ball foul by T. Chandler (drawn by D. Green),,62,73
234,3,9:14.0,Violation by E. Bledsoe (def goaltending),,62,73
235,3,9:14.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),62,75
236,3,8:57.0,J. Dudley makes 2-pt jump shot from 23 ft (assist by D. Booker),,64,75
237,3,8:41.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),64,78
238,3,8:19.0,J. Dudley misses 2-pt jump shot from 4 ft,,64,78
239,3,8:19.0,,Defensive rebound by Z. Pachulia,64,78
240,3,8:14.0,,K. Thompson misses 2-pt layup from 2 ft,64,78
241,3,8:14.0,Defensive rebound by Team,,64,78
242,3,8:00.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,64,78
243,3,8:00.0,,Defensive rebound by K. Durant,64,78
244,3,7:48.0,,S. Curry makes 3-pt jump shot from 26 ft,64,81
245,3,7:42.0,Phoenix full timeout,,64,81
246,3,7:27.0,P. Tucker misses 3-pt jump shot from 24 ft,,64,81
247,3,7:24.0,,Defensive rebound by D. Green,64,81
248,3,7:18.0,,Turnover by K. Thompson (lost ball; steal by E. Bledsoe),64,81
249,3,7:12.0,Turnover by J. Dudley (bad pass; steal by K. Thompson),,64,81
250,3,7:07.0,,K. Durant makes 2-pt dunk at rim (assist by K. Thompson),64,83
251,3,6:45.0,Turnover by D. Booker (bad pass; steal by D. Green),,64,83
252,3,6:38.0,,Turnover by D. Green (bad pass),64,83
253,3,6:38.0,D. Bender enters the game for J. Dudley,,64,83
254,3,6:23.0,Turnover by T. Chandler (3 sec),,64,83
255,3,6:09.0,,Turnover by S. Curry (bad pass; steal by P. Tucker),64,83
256,3,5:57.0,D. Bender misses 3-pt jump shot from 23 ft,,64,83
257,3,5:56.0,Offensive rebound by T. Chandler,,64,83
258,3,5:51.0,P. Tucker makes 3-pt jump shot from 26 ft (assist by T. Chandler),,67,83
259,3,5:42.0,,Personal foul by P. Tucker (drawn by K. Durant),67,83
260,3,5:42.0,,K. Durant makes free throw 1 of 2,67,84
261,3,5:42.0,B. Knight enters the game for D. Booker,,67,84
262,3,5:42.0,,K. Durant makes free throw 2 of 2,67,85
263,3,5:35.0,Turnover by B. Knight (bad pass; steal by Z. Pachulia),,67,85
264,3,5:28.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),67,88
265,3,5:13.0,Turnover by B. Knight (lost ball; steal by D. Green),,67,88
266,3,5:07.0,,K. Thompson misses 3-pt jump shot from 26 ft,67,88
267,3,5:07.0,,Offensive rebound by D. Green,67,88
268,3,4:57.0,,Turnover by Z. Pachulia (bad pass; steal by E. Bledsoe),67,88
269,3,4:52.0,E. Bledsoe misses 2-pt layup from 1 ft (block by K. Durant),,67,88
270,3,4:51.0,,Defensive rebound by K. Durant,67,88
271,3,4:43.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),67,91
272,3,4:42.0,Phoenix full timeout,,67,91
273,3,4:42.0,D. Bender enters the game for T. Chandler,,67,91
274,3,4:42.0,A. Len enters the game for D. Bender,,67,91
275,3,4:42.0,,A. Iguodala enters the game for K. Durant,67,91
276,3,4:42.0,,J. McGee enters the game for Z. Pachulia,67,91
277,3,4:22.0,E. Bledsoe makes 2-pt jump shot from 18 ft,,69,91
278,3,4:14.0,,Personal foul by E. Bledsoe (drawn by S. Curry),69,91
279,3,4:14.0,,S. Curry makes free throw 1 of 2,69,92
280,3,4:14.0,,S. Curry makes free throw 2 of 2,69,93
281,3,4:02.0,E. Bledsoe makes 2-pt jump shot from 15 ft,,71,93
282,3,3:46.0,,S. Curry makes 2-pt jump shot from 10 ft (assist by D. Green),71,95
283,3,3:46.0,,Shooting foul by P. Tucker (drawn by S. Curry),71,95
284,3,3:46.0,,I. Clark enters the game for K. Thompson,71,95
285,3,3:46.0,,S. Curry makes free throw 1 of 1,71,96
286,3,3:35.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,71,96
287,3,3:34.0,,Defensive rebound by A. Iguodala,71,96
288,3,3:29.0,,Personal foul by B. Knight (drawn by I. Clark),71,96
289,3,3:29.0,,I. Clark misses free throw 1 of 2,71,96
290,3,3:29.0,,Offensive rebound by Team,71,96
291,3,3:29.0,,I. Clark makes free throw 2 of 2,71,97
292,3,3:21.0,Personal foul by J. McGee (drawn by B. Knight),,71,97
293,3,3:17.0,Offensive foul by B. Knight (drawn by I. Clark),,71,97
294,3,3:17.0,Turnover by B. Knight (offensive foul),,71,97
295,3,3:05.0,,S. Curry misses 2-pt jump shot from 9 ft,71,97
296,3,3:05.0,Defensive rebound by A. Len,,71,97
297,3,3:00.0,Turnover by A. Len (lost ball; steal by D. Green),,71,97
298,3,3:00.0,,Personal foul by P. Tucker (drawn by D. Green),71,97
299,3,3:00.0,,D. Green makes free throw 1 of 2,71,98
300,3,3:00.0,,D. Green misses free throw 2 of 2,71,98
301,3,2:57.0,Defensive rebound by P. Tucker,,71,98
302,3,2:38.0,A. Len misses 2-pt jump shot from 11 ft,,71,98
303,3,2:37.0,,Defensive rebound by D. Green,71,98
304,3,2:30.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),71,101
305,3,2:22.0,Personal foul by I. Clark (drawn by E. Bledsoe),,71,101
306,3,2:12.0,D. Bender makes 3-pt jump shot from 27 ft (assist by P. Tucker),,74,101
307,3,2:00.0,,Turnover by D. Green (traveling),74,101
308,3,1:49.0,Shooting foul by D. Green (drawn by A. Len),,74,101
309,3,1:49.0,A. Len misses free throw 1 of 2,,74,101
310,3,1:49.0,Offensive rebound by Team,,74,101
311,3,1:49.0,D. Booker enters the game for P. Tucker,,74,101
312,3,1:49.0,A. Len makes free throw 2 of 2,,75,101
313,3,1:36.0,,S. Curry makes 2-pt jump shot from 5 ft,75,103
314,3,1:36.0,,Shooting foul by A. Len (drawn by S. Curry),75,103
315,3,1:36.0,,S. Curry makes free throw 1 of 1,75,104
316,3,1:28.0,Shooting foul by D. Green (drawn by B. Knight),,75,104
317,3,1:28.0,B. Knight makes free throw 1 of 2,,76,104
318,3,1:28.0,B. Knight makes free throw 2 of 2,,77,104
319,3,1:17.0,,D. Green misses 3-pt jump shot from 27 ft,77,104
320,3,1:16.0,Defensive rebound by E. Bledsoe,,77,104
321,3,1:09.0,D. Booker makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,80,104
322,3,0:53.0,,I. Clark makes 2-pt layup from 2 ft (assist by A. Iguodala),80,106
323,3,0:44.0,B. Knight makes 2-pt layup from 3 ft (assist by D. Booker),,82,106
324,3,0:34.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),82,108
325,3,0:16.0,D. Booker makes 2-pt jump shot from 13 ft (assist by B. Knight),,84,108
326,3,0:02.0,,S. Curry misses 2-pt jump shot from 10 ft,84,108
327,3,0:00.0,Defensive rebound by D. Bender,,84,108
328,4,11:47.0,Personal foul by K. Durant (drawn by A. Len),,84,108
329,4,11:47.0,,Technical foul by K. Durant,84,108
330,4,11:47.0,D. Booker makes technical free throw,,85,108
331,4,11:33.0,B. Knight misses 2-pt jump shot from 6 ft,,85,108
332,4,11:33.0,,Defensive rebound by D. West,85,108
333,4,11:10.0,,A. Iguodala makes 3-pt jump shot from 27 ft (assist by D. West),85,111
334,4,10:46.0,D. Booker misses 2-pt jump shot from 12 ft (block by K. Durant),,85,111
335,4,10:46.0,Offensive rebound by Team,,85,111
336,4,10:45.0,Shooting foul by A. Iguodala (drawn by D. Booker),,85,111
337,4,10:45.0,D. Booker misses free throw 1 of 2,,85,111
338,4,10:45.0,Offensive rebound by Team,,85,111
339,4,10:45.0,M. Chriss enters the game for A. Len,,85,111
340,4,10:45.0,D. Booker makes free throw 2 of 2,,86,111
341,4,10:24.0,,S. Livingston misses 2-pt jump shot from 16 ft,86,111
342,4,10:24.0,Defensive rebound by B. Knight,,86,111
343,4,10:17.0,T. Ulis makes 3-pt jump shot from 26 ft (assist by B. Knight),,89,111
344,4,10:01.0,,K. Thompson makes 2-pt layup from 1 ft,89,113
345,4,9:46.0,Personal foul by S. Livingston (drawn by M. Chriss),,89,113
346,4,9:38.0,D. Booker misses 2-pt jump shot from 16 ft,,89,113
347,4,9:37.0,Offensive rebound by M. Chriss,,89,113
348,4,9:37.0,M. Chriss makes 2-pt dunk at rim,,91,113
349,4,9:19.0,,Shooting foul by M. Chriss (drawn by K. Durant),91,113
350,4,9:19.0,,K. Durant makes free throw 1 of 3,91,114
351,4,9:19.0,,K. Durant makes free throw 2 of 3,91,115
352,4,9:19.0,,K. Durant makes free throw 3 of 3,91,116
353,4,9:06.0,D. Bender makes 3-pt jump shot from 25 ft (assist by D. Booker),,94,116
354,4,8:52.0,,Offensive foul by K. Thompson (drawn by M. Chriss),94,116
355,4,8:52.0,,Turnover by K. Thompson (offensive foul),94,116
356,4,8:52.0,Official timeout,,94,116
357,4,8:33.0,D. Bender makes 2-pt layup from 3 ft (assist by T. Ulis),,96,116
358,4,8:13.0,,Shooting foul by D. Booker (drawn by K. Durant),96,116
359,4,8:13.0,,K. Durant makes free throw 1 of 2,96,117
360,4,8:13.0,,K. Durant makes free throw 2 of 2,96,118
361,4,8:03.0,Personal foul by A. Iguodala (drawn by D. Booker),,96,118
362,4,7:51.0,D. Booker misses 3-pt jump shot from 25 ft,,96,118
363,4,7:51.0,,Defensive rebound by K. Thompson,96,118
364,4,7:43.0,,D. West misses 2-pt jump shot from 12 ft (block by D. Bender),96,118
365,4,7:42.0,,Offensive rebound by Team,96,118
366,4,7:41.0,Loose ball foul by T. Ulis (drawn by K. Durant),,96,118
367,4,7:35.0,,K. Thompson misses 2-pt jump shot from 12 ft,96,118
368,4,7:34.0,Defensive rebound by M. Chriss,,96,118
369,4,7:31.0,M. Chriss misses 3-pt jump shot from 26 ft,,96,118
370,4,7:30.0,,Defensive rebound by S. Livingston,96,118
371,4,7:17.0,,D. West makes 2-pt dunk at rim (assist by K. Thompson),96,120
372,4,7:03.0,Shooting foul by D. West (drawn by M. Chriss),,96,120
373,4,7:03.0,M. Chriss makes free throw 1 of 2,,97,120
374,4,7:03.0,,I. Clark enters the game for A. Iguodala,97,120
375,4,7:03.0,M. Chriss makes free throw 2 of 2,,98,120
376,4,6:56.0,,S. Livingston makes 2-pt jump shot from 9 ft,98,122
377,4,6:56.0,,Shooting foul by M. Chriss (drawn by S. Livingston),98,122
378,4,6:56.0,,S. Livingston misses free throw 1 of 1,98,122
379,4,6:56.0,Defensive rebound by D. Bender,,98,122
380,4,6:56.0,,K. Looney enters the game for D. West,98,122
381,4,6:29.0,T. Ulis misses 2-pt jump shot from 18 ft,,98,122
382,4,6:29.0,,Defensive rebound by K. Durant,98,122
383,4,6:27.0,,Turnover by K. Durant (bad pass),98,122
