,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
107,1,1:47.0,,Defensive rebound by E. Fournier,17,22
108,1,1:41.0,R. McGruder enters the game for D. Waiters,,17,22
109,1,1:38.0,,E. Fournier makes 2-pt jump shot from 15 ft (assist by M. Hezonja),17,24
110,1,1:25.0,J. Johnson makes 2-pt layup from 1 ft (assist by T. Johnson),,19,24
111,1,1:04.0,,Shooting block foul by W. Reed (drawn by J. Green),19,24
112,1,1:04.0,,J. Green misses free throw 1 of 2,19,24
113,1,1:04.0,,Offensive rebound by Team,19,24
114,1,1:04.0,,S. Ibaka enters the game for N. Vučević,19,24
115,1,1:04.0,,J. Green makes free throw 2 of 2,19,25
116,1,0:54.0,W. Reed makes 2-pt hook shot from 5 ft (assist by J. Winslow),,21,25
117,1,0:42.0,,Personal foul by R. McGruder (drawn by E. Fournier),21,25
118,1,0:42.0,,E. Fournier makes free throw 1 of 2,21,26
119,1,0:42.0,,E. Fournier makes free throw 2 of 2,21,27
120,1,0:28.0,T. Johnson misses 2-pt layup from 2 ft,,21,27
121,1,0:27.0,Offensive rebound by W. Reed,,21,27
122,1,0:27.0,W. Reed makes 2-pt layup from 1 ft,,23,27
123,1,0:06.0,,S. Ibaka misses 3-pt jump shot from 27 ft,23,27
124,1,0:05.0,Defensive rebound by J. Winslow,,23,27
125,2,11:42.0,,S. Ibaka misses 2-pt jump shot from 13 ft,23,27
126,2,11:40.0,Defensive rebound by T. Johnson,,23,27
127,2,11:33.0,T. Johnson misses 2-pt jump shot from 18 ft,,23,27
128,2,11:31.0,,Defensive rebound by A. Gordon,23,27
129,2,11:26.0,,J. Green misses 2-pt layup from 1 ft,23,27
130,2,11:24.0,Defensive rebound by W. Reed,,23,27
131,2,11:02.0,J. Winslow misses 3-pt jump shot from 25 ft,,23,27
132,2,11:00.0,,Defensive rebound by M. Hezonja,23,27
133,2,10:51.0,,D. Augustin makes 2-pt jump shot from 13 ft,23,29
134,2,10:33.0,T. Johnson makes 2-pt layup from 1 ft (assist by J. Johnson),,25,29
135,2,10:19.0,,M. Hezonja misses 2-pt jump shot from 20 ft,25,29
136,2,10:18.0,Defensive rebound by W. Reed,,25,29
137,2,10:02.0,J. Winslow makes 2-pt jump shot from 5 ft,,27,29
138,2,9:43.0,,Shooting foul by R. McGruder (drawn by M. Hezonja),27,29
139,2,9:43.0,,M. Hezonja misses free throw 1 of 2,27,29
140,2,9:43.0,,Offensive rebound by Team,27,29
141,2,9:43.0,,M. Hezonja makes free throw 2 of 2,27,30
142,2,9:30.0,T. Johnson makes 2-pt jump shot from 21 ft (assist by J. Winslow),,29,30
143,2,9:07.0,,A. Gordon misses 2-pt jump shot from 17 ft,29,30
144,2,9:06.0,,Offensive rebound by M. Hezonja,29,30
145,2,8:55.0,,M. Hezonja misses 2-pt layup from 3 ft (block by J. Winslow),29,30
146,2,8:55.0,Defensive rebound by J. Winslow,,29,30
147,2,8:55.0,Official timeout,,29,30
148,2,8:41.0,J. Winslow misses 2-pt jump shot from 7 ft (block by A. Gordon),,29,30
149,2,8:40.0,,Defensive rebound by A. Gordon,29,30
150,2,8:33.0,,Turnover by A. Gordon (bad pass; steal by T. Johnson),29,30
151,2,8:30.0,T. Johnson makes 2-pt dunk at rim,,31,30
152,2,8:10.0,,S. Ibaka misses 2-pt jump shot from 9 ft,31,30
153,2,8:09.0,Defensive rebound by T. Johnson,,31,30
154,2,8:01.0,J. Winslow misses 3-pt jump shot from 26 ft,,31,30
155,2,7:59.0,Offensive rebound by W. Reed,,31,30
156,2,7:44.0,R. McGruder misses 2-pt jump shot from 12 ft,,31,30
157,2,7:43.0,,Defensive rebound by D. Augustin,31,30
158,2,7:36.0,,J. Green makes 2-pt layup from 1 ft (assist by D. Augustin),31,32
159,2,7:22.0,J. Winslow makes 2-pt layup from 2 ft,,33,32
160,2,7:04.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by A. Gordon),33,34
161,2,6:40.0,J. Winslow misses 2-pt jump shot from 20 ft,,33,34
162,2,6:40.0,,Defensive rebound by Team,33,34
163,2,6:40.0,G. Dragić enters the game for J. Winslow,,33,34
164,2,6:40.0,D. Waiters enters the game for T. Johnson,,33,34
165,2,6:40.0,,E. Payton enters the game for D. Augustin,33,34
166,2,6:19.0,Offensive charge foul by A. Gordon (drawn by W. Reed),,33,34
167,2,6:19.0,,Turnover by A. Gordon (offensive foul),33,34
168,2,6:19.0,H. Whiteside enters the game for W. Reed,,33,34
169,2,6:09.0,Shooting foul by M. Hezonja (drawn by R. McGruder),,33,34
170,2,6:09.0,,Orlando full timeout,33,34
171,2,6:09.0,R. McGruder misses free throw 1 of 2,,33,34
172,2,6:09.0,Offensive rebound by Team,,33,34
173,2,6:09.0,R. McGruder makes free throw 2 of 2,,34,34
174,2,5:54.0,,E. Payton misses 3-pt jump shot from 24 ft (block by H. Whiteside),34,34
175,2,5:52.0,,Offensive rebound by E. Payton,34,34
176,2,5:49.0,,S. Ibaka misses 2-pt hook shot from 5 ft,34,34
177,2,5:48.0,Defensive rebound by D. Waiters,,34,34
178,2,5:40.0,D. Waiters misses 2-pt jump shot from 3 ft,,34,34
179,2,5:38.0,Offensive rebound by H. Whiteside,,34,34
180,2,5:36.0,H. Whiteside makes 2-pt dunk at rim,,36,34
181,2,5:21.0,,M. Hezonja makes 2-pt jump shot from 21 ft,36,36
182,2,5:04.0,H. Whiteside misses 2-pt hook shot from 5 ft,,36,36
183,2,5:02.0,,Defensive rebound by A. Gordon,36,36
184,2,4:54.0,,J. Green makes 2-pt hook shot from 6 ft (assist by A. Gordon),36,38
185,2,4:54.0,Violation by H. Whiteside (def goaltending),,36,38
186,2,4:43.0,G. Dragić makes 2-pt layup from 1 ft,,38,38
187,2,4:35.0,,Shooting foul by G. Dragić (drawn by S. Ibaka),38,38
188,2,4:35.0,,E. Payton makes free throw 1 of 2,38,39
189,2,4:35.0,,E. Fournier enters the game for M. Hezonja,38,39
190,2,4:35.0,,N. Vučević enters the game for J. Green,38,39
191,2,4:35.0,,E. Payton makes free throw 2 of 2,38,40
192,2,4:23.0,R. McGruder misses 3-pt jump shot from 25 ft,,38,40
193,2,4:21.0,,Defensive rebound by S. Ibaka,38,40
194,2,4:15.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by A. Gordon),38,43
195,2,4:04.0,J. Johnson makes 2-pt layup from 3 ft,,40,43
196,2,4:04.0,Shooting foul by S. Ibaka (drawn by J. Johnson),,40,43
197,2,4:04.0,,J. Green enters the game for S. Ibaka,40,43
198,2,4:04.0,J. Johnson makes free throw 1 of 1,,41,43
199,2,3:55.0,,Turnover by E. Payton (bad pass; steal by R. McGruder),41,43
200,2,3:55.0,Personal foul by E. Payton (drawn by R. McGruder),,41,43
201,2,3:46.0,G. Dragić makes 2-pt layup from 2 ft (assist by J. Johnson),,43,43
202,2,3:33.0,,E. Payton misses 2-pt layup from 2 ft,43,43
203,2,3:31.0,,Offensive rebound by J. Green,43,43
204,2,3:31.0,,J. Green misses 2-pt layup from 1 ft,43,43
205,2,3:29.0,Defensive rebound by H. Whiteside,,43,43
206,2,3:18.0,H. Whiteside misses 2-pt jump shot from 18 ft,,43,43
207,2,3:17.0,,Defensive rebound by J. Green,43,43
208,2,3:12.0,,Personal foul by J. Johnson (drawn by J. Green),43,43
209,2,3:07.0,,E. Fournier misses 2-pt jump shot from 7 ft,43,43
210,2,3:06.0,Defensive rebound by H. Whiteside,,43,43
211,2,2:47.0,G. Dragić makes 2-pt jump shot from 16 ft,,45,43
212,2,2:43.0,,Shooting block foul by G. Dragić (drawn by E. Payton),45,43
213,2,2:43.0,Miami full timeout,,45,43
214,2,2:43.0,,E. Payton makes free throw 1 of 2,45,44
215,2,2:43.0,J. Winslow enters the game for G. Dragić,,45,43
216,2,2:43.0,T. Johnson enters the game for R. McGruder,,45,43
217,2,2:43.0,,S. Ibaka enters the game for J. Green,45,43
218,2,2:43.0,,E. Payton makes free throw 2 of 2,45,45
219,2,2:25.0,H. Whiteside makes 2-pt jump shot from 7 ft (assist by T. Johnson),,47,45
220,2,2:04.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by A. Gordon),47,47
221,2,1:45.0,J. Winslow misses 2-pt jump shot from 21 ft,,47,47
222,2,1:41.0,,Defensive rebound by E. Payton,47,47
223,2,1:40.0,,Shooting foul by J. Winslow (drawn by E. Payton),47,47
224,2,1:40.0,,E. Payton makes free throw 1 of 2,47,48
225,2,1:40.0,W. Reed enters the game for H. Whiteside,,47,48
226,2,1:40.0,,E. Payton makes free throw 2 of 2,47,49
227,2,1:34.0,Personal foul by E. Fournier (drawn by D. Waiters),,47,49
228,2,1:26.0,W. Reed misses 2-pt jump shot from 16 ft,,47,49
229,2,1:25.0,,Defensive rebound by S. Ibaka,47,49
230,2,1:15.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Payton),47,51
231,2,1:04.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by T. Johnson),,50,51
232,2,0:52.0,,N. Vučević makes 2-pt jump shot from 11 ft,50,53
233,2,0:36.0,T. Johnson misses 3-pt jump shot from 29 ft,,50,53
234,2,0:34.0,,Defensive rebound by S. Ibaka,50,53
235,2,0:27.0,,E. Payton misses 2-pt jump shot from 9 ft,50,53
236,2,0:25.0,Defensive rebound by W. Reed,,50,53
237,2,0:21.0,Miami full timeout,,50,53
238,2,0:21.0,,D. Augustin enters the game for S. Ibaka,50,53
239,2,0:21.0,R. McGruder enters the game for J. Winslow,,50,53
240,2,0:21.0,L. Babbitt enters the game for J. Johnson,,50,53
241,2,0:01.0,L. Babbitt misses 2-pt jump shot from 4 ft,,50,53
242,2,0:00.0,,Defensive rebound by N. Vučević,50,53
243,3,11:38.0,,E. Fournier misses 2-pt layup from 3 ft,50,53
244,3,11:36.0,Defensive rebound by H. Whiteside,,50,53
245,3,11:13.0,Turnover by Team (shot clock),,50,53
246,3,10:58.0,,S. Ibaka misses 2-pt jump shot from 18 ft,50,53
247,3,10:57.0,Defensive rebound by D. Waiters,,50,53
248,3,10:49.0,Shooting foul by E. Fournier (drawn by D. Waiters),,50,53
249,3,10:49.0,D. Waiters makes free throw 1 of 2,,51,53
250,3,10:49.0,D. Waiters misses free throw 2 of 2,,51,53
251,3,10:48.0,,Defensive rebound by N. Vučević,51,53
252,3,10:34.0,,Turnover by A. Gordon (lost ball; steal by J. Winslow),51,53
253,3,10:30.0,D. Waiters misses 2-pt layup from 2 ft,,51,53
254,3,10:26.0,Offensive rebound by G. Dragić,,51,53
255,3,10:26.0,G. Dragić makes 2-pt layup from 1 ft,,53,53
256,3,10:11.0,,N. Vučević misses 2-pt hook shot from 6 ft,53,53
257,3,10:11.0,Defensive rebound by Team,,53,53
258,3,10:11.0,,Loose ball foul by S. Ibaka (drawn by H. Whiteside),53,53
259,3,10:00.0,D. Waiters makes 2-pt layup from 2 ft (assist by L. Babbitt),,55,53
260,3,10:00.0,Technical foul by D. Waiters,,55,53
261,3,10:00.0,,E. Fournier makes technical free throw,55,54
262,3,9:49.0,,E. Payton misses 2-pt layup from 1 ft (block by H. Whiteside),55,54
263,3,9:46.0,Defensive rebound by H. Whiteside,,55,54
264,3,9:43.0,G. Dragić makes 2-pt layup from 2 ft,,57,54
265,3,9:43.0,,Orlando full timeout,57,54
266,3,9:26.0,Violation by H. Whiteside (def goaltending),,57,54
267,3,9:26.0,,A. Gordon makes 2-pt layup from 1 ft (assist by E. Payton),57,56
268,3,9:26.0,Technical foul by H. Whiteside,,57,56
269,3,9:26.0,,E. Fournier misses technical free throw,57,56
270,3,9:26.0,Offensive rebound by Team,,57,56
271,3,9:13.0,L. Babbitt misses 2-pt jump shot from 21 ft,,57,56
272,3,9:08.0,Offensive rebound by J. Winslow,,57,56
273,3,9:03.0,D. Waiters misses 2-pt layup from 1 ft,,57,56
274,3,8:56.0,Offensive rebound by D. Waiters,,57,56
275,3,8:56.0,D. Waiters makes 2-pt layup from 1 ft,,59,56
276,3,8:39.0,,S. Ibaka misses 2-pt hook shot from 4 ft,59,56
277,3,8:37.0,Defensive rebound by L. Babbitt,,59,56
278,3,8:28.0,L. Babbitt misses 3-pt jump shot from 26 ft,,59,56
279,3,8:26.0,,Defensive rebound by S. Ibaka,59,56
280,3,8:18.0,,N. Vučević makes 2-pt jump shot from 22 ft (assist by E. Payton),59,58
281,3,7:53.0,G. Dragić misses 2-pt jump shot from 17 ft,,59,58
282,3,7:51.0,,Defensive rebound by S. Ibaka,59,58
283,3,7:41.0,,E. Fournier misses 2-pt layup from 3 ft (block by H. Whiteside),59,58
284,3,7:38.0,Defensive rebound by G. Dragić,,59,58
285,3,7:35.0,J. Winslow makes 2-pt dunk from 2 ft (assist by G. Dragić),,61,58
286,3,7:15.0,,Personal foul by D. Waiters (drawn by E. Fournier),61,58
287,3,7:07.0,,A. Gordon misses 2-pt jump shot from 20 ft,61,58
288,3,7:04.0,Defensive rebound by D. Waiters,,61,58
289,3,6:54.0,H. Whiteside makes 2-pt dunk at rim (assist by D. Waiters),,63,58
290,3,6:43.0,,N. Vučević misses 2-pt layup from 1 ft,63,58
291,3,6:41.0,,Offensive rebound by A. Gordon,63,58
292,3,6:41.0,,A. Gordon misses 2-pt layup from 2 ft,63,58
293,3,6:39.0,Defensive rebound by H. Whiteside,,63,58
294,3,6:31.0,L. Babbitt makes 3-pt jump shot from 26 ft (assist by D. Waiters),,66,58
295,3,6:30.0,,Orlando full timeout,66,58
296,3,6:30.0,,D. Augustin enters the game for A. Gordon,66,58
297,3,6:30.0,T. Johnson enters the game for J. Winslow,,66,58
298,3,6:13.0,,Shooting foul by G. Dragić (drawn by D. Augustin),66,58
299,3,6:13.0,,D. Augustin makes free throw 1 of 2,66,59
300,3,6:13.0,R. McGruder enters the game for G. Dragić,,66,59
301,3,6:13.0,,D. Augustin makes free throw 2 of 2,66,60
302,3,6:01.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by D. Waiters),,69,60
303,3,5:47.0,,S. Ibaka misses 2-pt hook shot from 5 ft,69,60
304,3,5:45.0,,Offensive rebound by N. Vučević,69,60
305,3,5:45.0,,N. Vučević misses 2-pt layup from 1 ft,69,60
306,3,5:45.0,Defensive rebound by T. Johnson,,69,60
307,3,5:41.0,,Offensive charge foul by T. Johnson (drawn by D. Augustin),69,60
308,3,5:41.0,Turnover by T. Johnson (offensive foul),,69,60
309,3,5:24.0,,E. Fournier misses 3-pt jump shot from 28 ft,69,60
310,3,5:23.0,Defensive rebound by Team,,69,60
311,3,5:11.0,Turnover by R. McGruder (bad pass; steal by E. Fournier),,69,60
312,3,5:01.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by E. Fournier),69,63
313,3,5:00.0,Miami full timeout,,69,63
314,3,5:00.0,,J. Green enters the game for S. Ibaka,69,63
315,3,4:47.0,T. Johnson misses 2-pt layup from 1 ft,,69,63
316,3,4:46.0,,Defensive rebound by N. Vučević,69,63
317,3,4:33.0,,J. Green misses 3-pt jump shot from 24 ft,69,63
318,3,4:32.0,Defensive rebound by D. Waiters,,69,63
319,3,4:24.0,H. Whiteside misses 2-pt layup from 2 ft,,69,63
320,3,4:23.0,Offensive rebound by Team,,69,63
321,3,4:18.0,H. Whiteside makes 2-pt dunk at rim (assist by D. Waiters),,71,63
322,3,3:56.0,,N. Vučević makes 2-pt hook shot from 5 ft (assist by E. Fournier),71,65
323,3,3:36.0,L. Babbitt misses 3-pt jump shot from 28 ft,,71,65
324,3,3:33.0,Offensive rebound by R. McGruder,,71,65
325,3,3:25.0,Shooting foul by D. Augustin (drawn by R. McGruder),,71,65
326,3,3:25.0,R. McGruder makes free throw 1 of 3,,72,65
327,3,3:25.0,R. McGruder makes free throw 2 of 3,,73,65
328,3,3:25.0,R. McGruder makes free throw 3 of 3,,74,65
329,3,3:05.0,,E. Fournier misses 3-pt jump shot from 26 ft,74,65
330,3,3:04.0,Defensive rebound by R. McGruder,,74,65
331,3,2:47.0,L. Babbitt misses 3-pt jump shot from 28 ft,,74,65
332,3,2:46.0,,Defensive rebound by N. Vučević,74,65
333,3,2:38.0,,D. Augustin misses 3-pt jump shot from 27 ft,74,65
334,3,2:37.0,Defensive rebound by H. Whiteside,,74,65
335,3,2:20.0,D. Waiters misses 2-pt jump shot from 3 ft,,74,65
336,3,2:18.0,Offensive rebound by H. Whiteside,,74,65
337,3,2:18.0,H. Whiteside makes 2-pt layup from 1 ft,,76,65
338,3,1:44.0,,Turnover by E. Payton (lost ball; steal by R. McGruder),76,65
339,3,1:33.0,H. Whiteside makes 2-pt layup from 2 ft (assist by L. Babbitt),,78,65
340,3,1:23.0,,Turnover by J. Green (bad pass),78,65
341,3,1:23.0,J. Winslow enters the game for L. Babbitt,,78,65
342,3,1:23.0,J. Johnson enters the game for D. Waiters,,78,65
343,3,1:23.0,,M. Hezonja enters the game for E. Payton,78,65
344,3,1:15.0,Turnover by H. Whiteside (bad pass),,78,65
345,3,1:03.0,,Personal foul by R. McGruder (drawn by E. Fournier),78,65
346,3,1:00.0,,E. Fournier makes 2-pt jump shot from 13 ft (assist by M. Hezonja),78,67
347,3,0:48.0,J. Winslow misses 2-pt jump shot from 17 ft,,78,67
348,3,0:46.0,Offensive rebound by J. Winslow,,78,67
349,3,0:35.0,H. Whiteside misses 2-pt jump shot from 12 ft,,78,67
350,3,0:34.0,Offensive rebound by Team,,78,67
351,3,0:34.0,,Loose ball foul by E. Fournier (drawn by R. McGruder),78,67
352,3,0:34.0,,S. Ibaka enters the game for N. Vučević,78,67
353,3,0:32.0,R. McGruder makes 2-pt layup from 2 ft (assist by H. Whiteside),,80,67
354,3,0:16.0,,Shooting foul by J. Winslow (drawn by J. Green),80,67
355,3,0:16.0,,J. Green makes free throw 1 of 2,80,68
356,3,0:16.0,W. Reed enters the game for H. Whiteside,,80,68
357,3,0:16.0,,J. Green makes free throw 2 of 2,80,69
358,4,11:50.0,J. Winslow makes 2-pt dunk at rim (assist by J. Johnson),,82,69
359,4,11:34.0,,J. Green misses 3-pt jump shot from 28 ft,82,69
360,4,11:32.0,Defensive rebound by R. McGruder,,82,69
361,4,11:26.0,T. Johnson makes 2-pt dunk at rim (assist by J. Winslow),,84,69
362,4,11:26.0,Shooting foul by J. Green (drawn by T. Johnson),,84,69
363,4,11:26.0,T. Johnson makes free throw 1 of 1,,85,69
364,4,11:21.0,,Personal foul by T. Johnson (drawn by D. Augustin),85,69
365,4,11:09.0,,M. Hezonja misses 2-pt jump shot from 18 ft,85,69
366,4,11:08.0,Defensive rebound by J. Winslow,,85,69
367,4,11:00.0,W. Reed makes 2-pt dunk at rim (assist by J. Johnson),,87,69
368,4,11:00.0,,Orlando full timeout,87,69
369,4,10:48.0,,Offensive foul by D. Augustin (drawn by T. Johnson),87,69
370,4,10:48.0,,Turnover by D. Augustin (offensive foul),87,69
371,4,10:48.0,,E. Payton enters the game for M. Hezonja,87,69
372,4,10:48.0,,E. Fournier enters the game for D. Augustin,87,69
373,4,10:31.0,J. Johnson misses 2-pt jump shot from 21 ft,,87,69
374,4,10:30.0,,Defensive rebound by A. Gordon,87,69
375,4,10:23.0,,S. Ibaka misses 3-pt jump shot from 26 ft,87,69
376,4,10:22.0,Defensive rebound by T. Johnson,,87,69
377,4,10:12.0,J. Johnson misses 2-pt layup from 2 ft (block by S. Ibaka),,87,69
378,4,10:10.0,,Defensive rebound by E. Payton,87,69
379,4,10:08.0,,Shooting foul by R. McGruder (drawn by E. Fournier),87,69
380,4,10:08.0,,E. Fournier makes free throw 1 of 2,87,70
381,4,10:08.0,,E. Fournier misses free throw 2 of 2,87,70
382,4,10:05.0,Defensive rebound by J. Johnson,,87,70
383,4,9:54.0,T. Johnson makes 2-pt jump shot from 20 ft (assist by J. Winslow),,89,70
384,4,9:35.0,,S. Ibaka makes 2-pt layup from 1 ft,89,72
385,4,9:13.0,J. Winslow misses 2-pt jump shot from 18 ft,,89,72
386,4,9:10.0,Offensive rebound by W. Reed,,89,72
387,4,9:04.0,W. Reed makes 2-pt dunk at rim (assist by J. Johnson),,91,72
388,4,8:53.0,,E. Payton misses 2-pt layup from 1 ft (block by J. Winslow),91,72
