,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
32,1,7:34.0,R. Lopez makes 2-pt jump shot from 17 ft (assist by R. Rondo),,9,10
33,1,7:15.0,,M. Morris makes 2-pt jump shot from 20 ft (assist by R. Jackson),9,12
34,1,7:00.0,Personal foul by R. Jackson (drawn by R. Rondo),,9,12
35,1,6:53.0,J. Butler misses 2-pt jump shot from 12 ft,,9,12
36,1,6:53.0,Offensive rebound by T. Gibson,,9,12
37,1,6:42.0,R. Rondo misses 2-pt layup at rim,,9,12
38,1,6:40.0,,Defensive rebound by R. Jackson,9,12
39,1,6:37.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),9,14
40,1,6:36.0,Chicago full timeout,,9,14
41,1,6:14.0,R. Rondo misses 2-pt jump shot from 6 ft (block by T. Harris),,9,14
42,1,6:14.0,Offensive rebound by Team,,9,14
43,1,6:12.0,Turnover by R. Rondo (bad pass; steal by A. Drummond),,9,14
44,1,6:01.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),9,16
45,1,5:56.0,Personal foul by R. Jackson (drawn by R. Rondo),,9,16
46,1,5:56.0,,I. Smith enters the game for R. Jackson,9,16
47,1,5:49.0,D. Wade makes 2-pt jump shot from 15 ft,,11,16
48,1,5:30.0,,A. Drummond makes 2-pt dunk at rim (assist by T. Harris),11,18
49,1,5:10.0,T. Gibson misses 2-pt jump shot from 5 ft (block by A. Drummond),,11,18
50,1,5:08.0,,Defensive rebound by T. Harris,11,18
51,1,5:02.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by I. Smith),11,21
52,1,4:48.0,J. Butler misses 2-pt layup at rim,,11,21
53,1,4:45.0,,Defensive rebound by T. Harris,11,21
54,1,4:38.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,11,21
55,1,4:38.0,Defensive rebound by T. Gibson,,11,21
56,1,4:23.0,D. Wade makes 2-pt jump shot from 14 ft,,13,21
57,1,4:09.0,,T. Harris misses 2-pt jump shot from 3 ft,13,21
58,1,4:08.0,,Offensive rebound by A. Drummond,13,21
59,1,4:05.0,,A. Drummond makes 2-pt layup from 1 ft,13,23
60,1,3:57.0,Shooting foul by I. Smith (drawn by R. Rondo),,13,23
61,1,3:57.0,R. Rondo makes 2-pt jump shot from 6 ft,,15,23
62,1,3:57.0,,J. Leuer enters the game for T. Harris,15,23
63,1,3:57.0,N. Mirotić enters the game for T. Gibson,,15,23
64,1,3:57.0,I. Canaan enters the game for D. Wade,,15,23
65,1,3:57.0,R. Rondo makes free throw 1 of 1,,16,23
66,1,3:36.0,,M. Morris misses 2-pt jump shot from 14 ft,16,23
67,1,3:34.0,,Offensive rebound by J. Leuer,16,23
68,1,3:34.0,,Personal foul by I. Canaan (drawn by K. Caldwell-Pope),16,23
69,1,3:25.0,,Turnover by K. Caldwell-Pope (bad pass; steal by I. Canaan),16,23
70,1,3:10.0,Shooting foul by A. Drummond (drawn by R. Lopez),,16,23
71,1,3:10.0,R. Lopez misses free throw 1 of 2,,16,23
72,1,3:10.0,Offensive rebound by Team,,16,23
73,1,3:10.0,,D. Hilliard enters the game for K. Caldwell-Pope,16,23
74,1,3:10.0,R. Lopez makes free throw 2 of 2,,17,23
75,1,2:50.0,,I. Smith misses 2-pt jump shot from 21 ft,17,23
76,1,2:50.0,Defensive rebound by R. Lopez,,17,23
77,1,2:35.0,R. Rondo makes 2-pt layup at rim,,19,23
78,1,2:14.0,,A. Drummond misses 2-pt layup from 3 ft (block by R. Lopez),19,23
79,1,2:13.0,Defensive rebound by R. Rondo,,19,23
80,1,2:01.0,N. Mirotić misses 3-pt jump shot from 26 ft,,19,23
81,1,2:01.0,Offensive rebound by Team,,19,23
82,1,2:01.0,Personal foul by A. Drummond (drawn by R. Lopez),,19,23
83,1,2:01.0,,Detroit full timeout,19,23
84,1,2:01.0,R. Lopez misses free throw 1 of 2,,19,23
85,1,2:01.0,Offensive rebound by Team,,19,23
86,1,2:01.0,R. Lopez misses free throw 2 of 2,,19,23
87,1,2:01.0,,A. Baynes enters the game for A. Drummond,19,23
88,1,2:00.0,,Defensive rebound by M. Morris,19,23
89,1,1:37.0,,D. Hilliard makes 2-pt jump shot from 9 ft,19,25
90,1,1:22.0,J. Butler makes 2-pt jump shot from 16 ft,,21,25
91,1,1:06.0,C. Felício enters the game for R. Lopez,,21,25
92,1,1:00.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by I. Smith),21,28
93,1,0:43.0,J. Butler misses 2-pt jump shot from 6 ft,,21,28
94,1,0:42.0,,Defensive rebound by I. Smith,21,28
95,1,0:42.0,,M. Morris makes 2-pt layup at rim (assist by I. Smith),21,30
96,1,0:31.0,Turnover by R. Rondo (lost ball; steal by D. Hilliard),,21,30
97,1,0:22.0,,A. Baynes makes 2-pt jump shot from 17 ft (assist by I. Smith),21,32
98,2,11:47.0,Turnover by D. Wade (lost ball; steal by A. Baynes),,21,32
99,2,11:30.0,,T. Harris makes 2-pt jump shot from 9 ft (assist by J. Leuer),21,34
100,2,11:15.0,D. Wade misses 2-pt jump shot from 13 ft,,21,34
101,2,11:15.0,,Defensive rebound by I. Smith,21,34
102,2,11:09.0,,J. Leuer makes 2-pt dunk at rim (assist by I. Smith),21,36
103,2,11:09.0,Chicago full timeout,,21,36
104,2,10:57.0,D. Wade misses 2-pt layup from 1 ft,,21,36
105,2,10:56.0,Offensive rebound by C. Felício,,21,36
106,2,10:55.0,Turnover by C. Felício (bad pass; steal by D. Hilliard),,21,36
107,2,10:39.0,,J. Leuer makes 2-pt jump shot from 17 ft (assist by A. Baynes),21,38
108,2,10:21.0,N. Mirotić makes 2-pt jump shot from 8 ft (assist by D. Wade),,23,38
109,2,9:55.0,,Turnover by A. Baynes (lost ball; steal by N. Mirotić),23,38
110,2,9:50.0,C. Felício makes 2-pt layup from 1 ft (assist by D. Wade),,25,38
111,2,9:50.0,Shooting foul by A. Baynes (drawn by C. Felício),,25,38
112,2,9:50.0,C. Felício misses free throw 1 of 1,,25,38
113,2,9:49.0,,Defensive rebound by T. Harris,25,38
114,2,9:32.0,,A. Baynes misses 2-pt layup from 2 ft,25,38
115,2,9:31.0,,Offensive rebound by Team,25,38
116,2,9:13.0,,J. Leuer makes 2-pt jump shot from 12 ft (assist by T. Harris),25,40
117,2,8:58.0,N. Mirotić misses 2-pt jump shot from 16 ft,,25,40
118,2,8:58.0,Offensive rebound by C. Felício,,25,40
119,2,8:54.0,C. Felício misses 2-pt layup from 1 ft (block by A. Baynes),,25,40
120,2,8:53.0,,Defensive rebound by A. Baynes,25,40
121,2,8:48.0,,D. Hilliard misses 3-pt jump shot from 26 ft,25,40
122,2,8:45.0,Defensive rebound by N. Mirotić,,25,40
123,2,8:39.0,Shooting foul by D. Hilliard (drawn by D. Wade),,25,40
124,2,8:39.0,D. Wade makes free throw 1 of 2,,26,40
125,2,8:39.0,J. Butler enters the game for J. Grant,,26,40
126,2,8:39.0,T. Gibson enters the game for N. Mirotić,,26,40
127,2,8:39.0,,K. Caldwell-Pope enters the game for D. Hilliard,26,40
128,2,8:39.0,,S. Johnson enters the game for J. Leuer,26,40
129,2,8:39.0,N. Mirotić enters the game for I. Canaan,,26,40
130,2,8:39.0,D. Wade makes free throw 2 of 2,,27,40
131,2,8:26.0,,T. Harris makes 2-pt jump shot from 17 ft (assist by I. Smith),27,42
132,2,8:07.0,C. Felício misses 2-pt jump shot from 19 ft,,27,42
133,2,8:07.0,,Defensive rebound by K. Caldwell-Pope,27,42
134,2,8:00.0,,I. Smith misses 2-pt jump shot from 5 ft (block by J. Butler),27,42
135,2,7:59.0,Defensive rebound by J. Butler,,27,42
136,2,7:58.0,,A. Drummond enters the game for A. Baynes,27,42
137,2,7:53.0,Personal foul by I. Smith (drawn by N. Mirotić),,27,42
138,2,7:44.0,J. Butler misses 3-pt jump shot from 26 ft,,27,42
139,2,7:44.0,,Defensive rebound by I. Smith,27,42
140,2,7:22.0,,S. Johnson misses 2-pt jump shot from 21 ft,27,42
141,2,7:22.0,Defensive rebound by T. Gibson,,27,42
142,2,7:12.0,D. Wade misses 3-pt jump shot from 25 ft,,27,42
143,2,7:11.0,Offensive rebound by C. Felício,,27,42
144,2,7:02.0,J. Butler makes 2-pt jump shot from 16 ft (assist by D. Wade),,29,42
145,2,6:43.0,,A. Drummond makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),29,44
146,2,6:25.0,D. Wade misses 2-pt jump shot from 14 ft,,29,44
147,2,6:25.0,,Defensive rebound by S. Johnson,29,44
148,2,6:14.0,,Turnover by S. Johnson (lost ball; steal by T. Gibson),29,44
149,2,6:11.0,Shooting foul by K. Caldwell-Pope (drawn by T. Gibson),,29,44
150,2,6:11.0,T. Gibson makes free throw 1 of 2,,30,44
151,2,6:11.0,T. Gibson misses free throw 2 of 2,,30,44
152,2,6:11.0,,R. Jackson enters the game for I. Smith,30,44
153,2,6:11.0,R. Rondo enters the game for D. Wade,,30,44
154,2,6:11.0,R. Lopez enters the game for C. Felício,,30,44
155,2,6:10.0,,Defensive rebound by A. Drummond,30,44
156,2,5:57.0,,R. Jackson makes 2-pt layup at rim,30,46
157,2,5:47.0,Offensive foul by T. Gibson (drawn by R. Jackson),,30,46
158,2,5:47.0,Turnover by T. Gibson (offensive foul),,30,46
159,2,5:47.0,Official timeout,,30,46
160,2,5:47.0,I. Canaan enters the game for N. Mirotić,,30,46
161,2,5:37.0,,Shooting foul by R. Rondo (drawn by K. Caldwell-Pope),30,46
162,2,5:37.0,,K. Caldwell-Pope makes free throw 1 of 2,30,47
163,2,5:37.0,,K. Caldwell-Pope misses free throw 2 of 2,30,47
164,2,5:36.0,Defensive rebound by R. Lopez,,30,47
165,2,5:23.0,Shooting foul by S. Johnson (drawn by J. Butler),,30,47
166,2,5:23.0,J. Butler makes free throw 1 of 2,,31,47
167,2,5:23.0,J. Butler makes free throw 2 of 2,,32,47
168,2,5:11.0,,R. Jackson misses 2-pt layup from 1 ft (block by R. Lopez),32,47
169,2,5:11.0,Defensive rebound by Team,,32,47
170,2,5:11.0,,M. Morris enters the game for S. Johnson,32,47
171,2,4:54.0,Turnover by J. Butler (lost ball; steal by R. Jackson),,32,47
172,2,4:38.0,,T. Harris makes 2-pt layup from 1 ft (assist by R. Jackson),32,49
173,2,4:23.0,R. Lopez misses 2-pt jump shot from 17 ft,,32,49
174,2,4:22.0,,Defensive rebound by A. Drummond,32,49
175,2,4:13.0,,R. Jackson misses 2-pt jump shot from 8 ft,32,49
176,2,4:13.0,Defensive rebound by I. Canaan,,32,49
177,2,4:08.0,Shooting foul by M. Morris (drawn by J. Butler),,32,49
178,2,4:08.0,J. Butler makes free throw 1 of 2,,33,49
179,2,4:08.0,J. Butler makes free throw 2 of 2,,34,49
180,2,3:54.0,,R. Jackson misses 2-pt jump shot from 14 ft,34,49
181,2,3:53.0,Defensive rebound by J. Butler,,34,49
182,2,3:51.0,Turnover by J. Butler (lost ball; steal by R. Jackson),,34,49
183,2,3:47.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),34,51
184,2,3:47.0,Chicago full timeout,,34,51
185,2,3:33.0,J. Butler makes 2-pt jump shot from 17 ft,,36,51
186,2,3:08.0,,A. Drummond misses 2-pt dunk at rim,36,51
187,2,3:08.0,Defensive rebound by I. Canaan,,36,51
188,2,2:56.0,I. Canaan misses 3-pt jump shot from 25 ft (block by A. Drummond),,36,51
189,2,2:56.0,,Defensive rebound by R. Jackson,36,51
190,2,2:56.0,,Personal foul by T. Gibson (drawn by R. Jackson),36,51
191,2,2:56.0,,Detroit full timeout,36,51
192,2,2:56.0,N. Mirotić enters the game for T. Gibson,,36,51
193,2,2:56.0,D. Wade enters the game for I. Canaan,,36,51
194,2,2:46.0,,T. Harris misses 2-pt jump shot from 13 ft,36,51
195,2,2:45.0,,Offensive rebound by A. Drummond,36,51
196,2,2:42.0,,A. Drummond misses 2-pt layup at rim,36,51
197,2,2:42.0,Defensive rebound by N. Mirotić,,36,51
198,2,2:42.0,Chicago full timeout,,36,51
199,2,2:42.0,,A. Baynes enters the game for M. Morris,36,51
200,2,2:42.0,,S. Johnson enters the game for A. Drummond,36,51
201,2,2:30.0,J. Butler makes 2-pt jump shot from 17 ft,,38,51
202,2,2:13.0,,T. Harris misses 2-pt jump shot from 15 ft,38,51
203,2,2:13.0,Defensive rebound by R. Rondo,,38,51
204,2,2:07.0,Personal foul by R. Jackson (drawn by J. Butler),,38,51
205,2,2:07.0,J. Butler makes free throw 1 of 2,,39,51
206,2,2:07.0,,I. Smith enters the game for R. Jackson,39,51
207,2,2:07.0,J. Butler makes free throw 2 of 2,,40,51
208,2,1:49.0,,T. Harris misses 3-pt jump shot from 25 ft,40,51
209,2,1:49.0,,Offensive rebound by A. Baynes,40,51
210,2,1:26.0,,I. Smith misses 3-pt jump shot from 26 ft,40,51
211,2,1:26.0,,Offensive rebound by I. Smith,40,51
212,2,1:09.0,,Turnover by S. Johnson (bad pass; steal by N. Mirotić),40,51
213,2,1:01.0,N. Mirotić misses 3-pt jump shot from 26 ft,,40,51
214,2,1:00.0,Offensive rebound by R. Rondo,,40,51
215,2,0:53.0,D. Wade misses 2-pt layup at rim,,40,51
216,2,0:51.0,,Defensive rebound by A. Baynes,40,51
217,2,0:46.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,40,51
218,2,0:45.0,Defensive rebound by N. Mirotić,,40,51
219,2,0:42.0,Shooting foul by S. Johnson (drawn by D. Wade),,40,51
220,2,0:42.0,D. Wade makes free throw 1 of 2,,41,51
221,2,0:42.0,I. Canaan enters the game for R. Rondo,,41,51
222,2,0:42.0,D. Wade makes free throw 2 of 2,,42,51
223,2,0:27.0,,Turnover by K. Caldwell-Pope (lost ball; steal by D. Wade),42,51
224,2,0:21.0,J. Butler makes 2-pt dunk at rim (assist by D. Wade),,44,51
225,2,0:06.0,,Personal foul by I. Canaan (drawn by I. Smith),44,51
226,2,0:03.0,,I. Smith misses 2-pt layup at rim,44,51
227,2,0:01.0,Defensive rebound by N. Mirotić,,44,51
228,3,11:45.0,R. Lopez makes 2-pt hook shot from 8 ft,,46,51
229,3,11:32.0,Violation by D. Wade (kicked ball),,46,51
230,3,11:25.0,,Turnover by R. Jackson (bad pass),46,51
231,3,11:08.0,T. Gibson makes 2-pt hook shot from 4 ft (assist by J. Butler),,48,51
232,3,10:56.0,,R. Jackson misses 2-pt jump shot from 8 ft,48,51
233,3,10:54.0,Defensive rebound by D. Wade,,48,51
234,3,10:46.0,T. Gibson makes 2-pt jump shot from 8 ft (assist by D. Wade),,50,51
235,3,10:30.0,,M. Morris misses 2-pt jump shot from 11 ft,50,51
236,3,10:30.0,Defensive rebound by R. Lopez,,50,51
237,3,10:03.0,D. Wade misses 2-pt jump shot from 16 ft,,50,51
238,3,10:02.0,,Defensive rebound by A. Drummond,50,51
239,3,9:57.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,50,51
240,3,9:56.0,Defensive rebound by T. Gibson,,50,51
241,3,9:51.0,Turnover by R. Rondo (lost ball; steal by T. Harris),,50,51
242,3,9:43.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by R. Jackson),50,53
243,3,9:27.0,R. Rondo misses 2-pt layup from 3 ft,,50,53
244,3,9:27.0,,Defensive rebound by A. Drummond,50,53
245,3,9:17.0,,R. Jackson misses 2-pt jump shot from 16 ft,50,53
246,3,9:17.0,Defensive rebound by J. Butler,,50,53
247,3,9:01.0,Turnover by T. Gibson (traveling),,50,53
248,3,8:51.0,,Turnover by M. Morris (step out of bounds),50,53
249,3,8:39.0,Turnover by J. Butler (lost ball; steal by K. Caldwell-Pope),,50,53
250,3,8:33.0,,K. Caldwell-Pope makes 2-pt dunk at rim,50,55
251,3,8:18.0,T. Gibson makes 2-pt layup from 1 ft (assist by D. Wade),,52,55
252,3,7:57.0,,T. Harris makes 2-pt jump shot from 6 ft,52,57
253,3,7:52.0,Shooting foul by T. Harris (drawn by J. Butler),,52,57
254,3,7:52.0,J. Butler makes free throw 1 of 2,,53,57
255,3,7:52.0,J. Butler makes free throw 2 of 2,,54,57
256,3,7:40.0,,Personal foul by D. Wade (drawn by K. Caldwell-Pope),54,57
257,3,7:26.0,,T. Harris makes 2-pt jump shot from 14 ft,54,59
258,3,7:04.0,Shooting foul by K. Caldwell-Pope (drawn by D. Wade),,54,59
259,3,7:04.0,D. Wade makes free throw 1 of 2,,55,59
260,3,7:04.0,D. Wade makes free throw 2 of 2,,56,59
261,3,6:42.0,,A. Drummond misses 2-pt hook shot from 7 ft,56,59
262,3,6:41.0,Defensive rebound by D. Wade,,56,59
263,3,6:35.0,T. Gibson makes 2-pt layup from 1 ft (assist by R. Rondo),,58,59
264,3,6:35.0,,Detroit full timeout,58,59
265,3,6:18.0,,K. Caldwell-Pope makes 2-pt jump shot from 12 ft,58,61
266,3,6:02.0,R. Lopez makes 2-pt layup from 1 ft,,60,61
267,3,5:40.0,,A. Drummond misses 2-pt hook shot from 7 ft,60,61
268,3,5:39.0,Defensive rebound by T. Gibson,,60,61
269,3,5:19.0,R. Rondo makes 2-pt hook shot from 8 ft,,62,61
270,3,4:56.0,,M. Morris misses 3-pt jump shot from 24 ft,62,61
271,3,4:55.0,Defensive rebound by T. Gibson,,62,61
272,3,4:43.0,Turnover by R. Lopez (3 sec),,62,61
273,3,4:43.0,N. Mirotić enters the game for D. Wade,,62,61
274,3,4:30.0,,R. Jackson makes 3-pt jump shot from 26 ft,62,64
275,3,4:11.0,J. Butler makes 2-pt jump shot from 17 ft,,64,64
276,3,3:51.0,,Turnover by R. Jackson (lost ball; steal by T. Gibson),64,64
277,3,3:51.0,Chicago full timeout,,64,64
278,3,3:51.0,,I. Smith enters the game for T. Harris,64,64
279,3,3:51.0,,J. Leuer enters the game for R. Jackson,64,64
280,3,3:51.0,I. Canaan enters the game for T. Gibson,,64,64
281,3,3:46.0,Shooting foul by A. Drummond (drawn by J. Butler),,64,64
282,3,3:46.0,J. Butler makes free throw 1 of 2,,65,64
283,3,3:46.0,,A. Baynes enters the game for A. Drummond,65,64
284,3,3:46.0,C. Felício enters the game for R. Lopez,,65,64
285,3,3:46.0,J. Butler makes free throw 2 of 2,,66,64
286,3,3:31.0,,M. Morris misses 3-pt jump shot from 26 ft,66,64
287,3,3:31.0,Defensive rebound by C. Felício,,66,64
288,3,3:15.0,N. Mirotić misses 2-pt jump shot from 20 ft,,66,64
289,3,3:15.0,,Defensive rebound by J. Leuer,66,64
290,3,3:04.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),66,67
291,3,2:54.0,R. Rondo misses 3-pt jump shot from 27 ft,,66,67
292,3,2:53.0,,Defensive rebound by K. Caldwell-Pope,66,67
293,3,2:34.0,,I. Smith misses 2-pt jump shot from 7 ft,66,67
294,3,2:34.0,,Offensive rebound by K. Caldwell-Pope,66,67
295,3,2:33.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,66,67
296,3,2:32.0,Defensive rebound by C. Felício,,66,67
297,3,2:08.0,I. Canaan misses 2-pt layup at rim,,66,67
298,3,2:06.0,Offensive rebound by C. Felício,,66,67
299,3,2:04.0,C. Felício makes 2-pt layup from 1 ft,,68,67
300,3,1:49.0,,D. Hilliard enters the game for K. Caldwell-Pope,68,67
301,3,1:49.0,D. Wade enters the game for R. Rondo,,68,67
302,3,1:40.0,,I. Smith makes 2-pt jump shot from 6 ft,68,69
303,3,1:25.0,Personal foul by J. Leuer (drawn by D. Wade),,68,69
304,3,1:16.0,N. Mirotić misses 3-pt jump shot from 27 ft,,68,69
305,3,1:14.0,,Defensive rebound by A. Baynes,68,69
306,3,1:09.0,,I. Smith misses 2-pt layup at rim,68,69
307,3,1:09.0,Defensive rebound by Team,,68,69
308,3,0:56.0,J. Butler makes 2-pt jump shot from 19 ft,,70,69
309,3,0:42.0,,D. Hilliard makes 2-pt jump shot from 10 ft,70,71
310,3,0:24.0,D. Wade makes 2-pt layup at rim (assist by I. Canaan),,72,71
311,3,0:02.0,,J. Leuer misses 3-pt jump shot from 26 ft,72,71
312,3,0:02.0,Defensive rebound by Team,,72,71
313,4,11:45.0,,I. Smith misses 2-pt jump shot from 8 ft,72,71
314,4,11:42.0,Defensive rebound by J. Butler,,72,71
315,4,11:29.0,I. Canaan misses 3-pt jump shot from 24 ft,,72,71
316,4,11:29.0,,Defensive rebound by Team,72,71
317,4,11:29.0,Loose ball foul by C. Felício (drawn by A. Baynes),,72,71
318,4,11:12.0,,T. Harris misses 2-pt jump shot from 17 ft,72,71
319,4,11:11.0,Defensive rebound by N. Mirotić,,72,71
320,4,10:59.0,J. Butler misses 2-pt hook shot from 6 ft,,72,71
321,4,10:57.0,,Defensive rebound by T. Harris,72,71
322,4,10:44.0,,J. Leuer misses 2-pt layup at rim (block by N. Mirotić),72,71
323,4,10:42.0,Defensive rebound by N. Mirotić,,72,71
324,4,10:21.0,N. Mirotić makes 3-pt jump shot from 27 ft (assist by J. Butler),,75,71
325,4,9:54.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by I. Smith),75,74
326,4,9:30.0,D. Wade misses 3-pt jump shot from 25 ft,,75,74
327,4,9:29.0,,Defensive rebound by I. Smith,75,74
328,4,9:29.0,,Personal foul by N. Mirotić (drawn by I. Smith),75,74
329,4,9:29.0,R. Rondo enters the game for J. Butler,,75,74
330,4,9:16.0,,A. Baynes makes 2-pt dunk at rim (assist by I. Smith),75,76
331,4,8:59.0,R. Rondo misses 2-pt layup from 1 ft,,75,76
332,4,8:59.0,,Defensive rebound by A. Baynes,75,76
333,4,8:46.0,,I. Smith misses 2-pt layup from 1 ft (block by C. Felício),75,76
334,4,8:44.0,Defensive rebound by I. Canaan,,75,76
335,4,8:44.0,Shooting foul by D. Hilliard (drawn by R. Rondo),,75,76
336,4,8:44.0,Official timeout,,75,76
337,4,8:44.0,R. Rondo misses free throw 1 of 2,,75,76
338,4,8:44.0,Offensive rebound by Team,,75,76
339,4,8:44.0,R. Rondo misses free throw 2 of 2,,75,76
340,4,8:43.0,,Defensive rebound by Team,75,76
341,4,8:43.0,,Personal foul by N. Mirotić (drawn by J. Leuer),75,76
342,4,8:16.0,,A. Baynes misses 2-pt layup from 1 ft,75,76
343,4,8:15.0,,Offensive rebound by A. Baynes,75,76
344,4,8:13.0,,A. Baynes makes 2-pt layup from 1 ft,75,78
345,4,7:59.0,R. Rondo misses 2-pt hook shot from 9 ft,,75,78
346,4,7:58.0,,Defensive rebound by A. Baynes,75,78
347,4,7:45.0,,Shooting foul by D. Wade (drawn by A. Baynes),75,78
348,4,7:45.0,,A. Baynes makes free throw 1 of 2,75,79
349,4,7:45.0,J. Butler enters the game for N. Mirotić,,75,79
350,4,7:45.0,T. Gibson enters the game for D. Wade,,75,79
351,4,7:45.0,R. Lopez enters the game for C. Felício,,75,79
352,4,7:45.0,,A. Baynes makes free throw 2 of 2,75,80
353,4,7:35.0,J. Butler misses 2-pt jump shot from 18 ft,,75,80
354,4,7:35.0,,Defensive rebound by T. Harris,75,80
355,4,7:28.0,,D. Hilliard makes 3-pt jump shot from 24 ft (assist by I. Smith),75,83
356,4,7:28.0,Chicago full timeout,,75,83
357,4,7:15.0,J. Butler makes 2-pt jump shot from 13 ft (assist by R. Lopez),,77,83
358,4,7:04.0,,D. Hilliard misses 2-pt jump shot from 14 ft (block by R. Rondo),77,83
359,4,7:04.0,,Offensive rebound by Team,77,83
360,4,6:58.0,,Shooting foul by T. Gibson (drawn by J. Leuer),77,83
361,4,6:58.0,,J. Leuer makes free throw 1 of 2,77,84
362,4,6:58.0,,J. Leuer makes free throw 2 of 2,77,85
363,4,6:41.0,J. Butler makes 2-pt jump shot from 12 ft,,79,85
364,4,6:20.0,,T. Harris makes 2-pt jump shot from 7 ft,79,87
365,4,5:54.0,J. Butler misses 2-pt jump shot from 11 ft,,79,87
366,4,5:54.0,,Defensive rebound by A. Baynes,79,87
367,4,5:49.0,,D. Hilliard makes 2-pt layup at rim (assist by I. Smith),79,89
368,4,5:37.0,J. Butler makes 2-pt layup from 1 ft,,81,89
369,4,5:20.0,,J. Leuer misses 2-pt jump shot from 8 ft,81,89
370,4,5:19.0,Defensive rebound by T. Gibson,,81,89
371,4,4:57.0,I. Canaan makes 2-pt jump shot from 9 ft,,83,89
372,4,4:36.0,,D. Hilliard misses 3-pt jump shot from 23 ft,83,89
373,4,4:36.0,,Offensive rebound by A. Baynes,83,89
374,4,4:13.0,,I. Smith makes 2-pt jump shot from 19 ft,83,91
375,4,3:50.0,I. Canaan misses 2-pt jump shot from 15 ft,,83,91
376,4,3:49.0,,Defensive rebound by J. Leuer,83,91
377,4,3:38.0,,A. Baynes misses 2-pt jump shot from 8 ft,83,91
378,4,3:38.0,,Offensive rebound by Team,83,91
379,4,3:38.0,Loose ball foul by I. Canaan (drawn by J. Leuer),,83,91
380,4,3:38.0,,J. Leuer makes free throw 1 of 2,83,92
381,4,3:38.0,,J. Leuer misses free throw 2 of 2,83,92
382,4,3:38.0,D. Wade enters the game for I. Canaan,,83,92
383,4,3:38.0,,A. Drummond enters the game for A. Baynes,83,92
384,4,3:38.0,,K. Caldwell-Pope enters the game for D. Hilliard,83,92
