,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
57,1,5:07.0,,E. Davis enters the game for M. Plumlee,19,12
58,1,5:06.0,,Defensive rebound by E. Davis,19,12
59,1,4:54.0,,D. Lillard misses 2-pt layup from 3 ft,19,12
60,1,4:54.0,Defensive rebound by D. Finney-Smith,,19,12
61,1,4:45.0,J. Barea misses 2-pt layup from 2 ft,,19,12
62,1,4:44.0,,Defensive rebound by C. McCollum,19,12
63,1,4:38.0,,C. McCollum misses 2-pt layup from 2 ft,19,12
64,1,4:37.0,Defensive rebound by D. Harris,,19,12
65,1,4:32.0,J. Barea makes 2-pt layup from 2 ft (assist by D. Harris),,21,12
66,1,4:03.0,,A. Crabbe misses 3-pt jump shot from 25 ft,21,12
67,1,4:02.0,Defensive rebound by W. Matthews,,21,12
68,1,3:43.0,J. Barea misses 3-pt jump shot from 24 ft,,21,12
69,1,3:41.0,Offensive rebound by D. Finney-Smith,,21,12
70,1,3:41.0,Dallas full timeout,,21,12
71,1,3:41.0,,S. Napier enters the game for C. McCollum,21,12
72,1,3:27.0,J. Barea misses 2-pt jump shot from 10 ft,,21,12
73,1,3:26.0,Offensive rebound by D. Powell,,21,12
74,1,3:18.0,D. Harris misses 2-pt jump shot from 8 ft,,21,12
75,1,3:18.0,,Defensive rebound by Team,21,12
76,1,3:18.0,Loose ball foul by D. Powell (drawn by E. Davis),,21,12
77,1,3:06.0,,D. Lillard misses 3-pt jump shot from 26 ft,21,12
78,1,3:06.0,,Offensive rebound by E. Davis,21,12
79,1,3:02.0,,Turnover by E. Davis (lost ball; steal by D. Harris),21,12
80,1,2:56.0,W. Matthews makes 3-pt jump shot from 22 ft (assist by J. Barea),,24,12
81,1,2:44.0,,Offensive foul by E. Davis (drawn by J. Barea),24,12
82,1,2:44.0,,Turnover by E. Davis (offensive foul),24,12
83,1,2:44.0,H. Barnes enters the game for D. Finney-Smith,,24,12
84,1,2:24.0,J. Barea misses 2-pt layup from 1 ft,,24,12
85,1,2:23.0,Offensive rebound by D. Powell,,24,12
86,1,2:21.0,W. Matthews misses 3-pt jump shot from 24 ft,,24,12
87,1,2:20.0,,Defensive rebound by A. Crabbe,24,12
88,1,2:02.0,,S. Napier makes 3-pt jump shot from 27 ft (assist by M. Harkless),24,15
89,1,1:45.0,Turnover by J. Barea (bad pass; steal by S. Napier),,24,15
90,1,1:41.0,,M. Harkless makes 2-pt dunk from 2 ft (assist by S. Napier),24,17
91,1,1:40.0,Dallas full timeout,,24,17
92,1,1:31.0,Shooting foul by S. Napier (drawn by D. Powell),,24,17
93,1,1:31.0,D. Powell makes free throw 1 of 2,,25,17
94,1,1:31.0,D. Powell makes free throw 2 of 2,,26,17
95,1,1:11.0,,M. Harkless misses 3-pt jump shot from 23 ft,26,17
96,1,1:10.0,Defensive rebound by D. Harris,,26,17
97,1,1:09.0,Personal foul by M. Harkless (drawn by D. Powell),,26,17
98,1,1:09.0,D. Powell misses free throw 1 of 2,,26,17
99,1,1:09.0,Offensive rebound by Team,,26,17
100,1,1:09.0,,C. McCollum enters the game for D. Lillard,26,17
101,1,1:09.0,,A. Aminu enters the game for M. Harkless,26,17
102,1,1:09.0,D. Powell makes free throw 2 of 2,,27,17
103,1,1:00.0,,Turnover by C. McCollum (bad pass; steal by J. Barea),27,17
104,1,0:55.0,Turnover by D. Powell (traveling),,27,17
105,1,0:32.0,,C. McCollum misses 3-pt jump shot from 24 ft,27,17
106,1,0:32.0,,Offensive rebound by S. Napier,27,17
107,1,0:27.0,,S. Napier makes 3-pt jump shot from 24 ft,27,20
108,1,0:04.0,D. Powell makes 2-pt layup at rim (assist by J. Barea),,29,20
109,1,0:04.0,Shooting foul by E. Davis (drawn by D. Powell),,29,20
110,1,0:04.0,D. Finney-Smith enters the game for J. Barea,,29,20
111,1,0:04.0,D. Powell makes free throw 1 of 1,,30,20
112,2,11:39.0,J. Barea misses 2-pt jump shot from 6 ft,,30,20
113,2,11:38.0,,Defensive rebound by A. Aminu,30,20
114,2,11:26.0,,C. McCollum misses 3-pt jump shot from 27 ft,30,20
115,2,11:25.0,Defensive rebound by J. Barea,,30,20
116,2,11:16.0,D. Harris makes 2-pt layup from 2 ft (assist by J. Barea),,32,20
117,2,11:02.0,,C. McCollum makes 2-pt jump shot from 19 ft,32,22
118,2,10:45.0,S. Mejri makes 2-pt jump shot from 11 ft (assist by J. Barea),,34,22
119,2,10:20.0,,A. Aminu misses 2-pt jump shot from 10 ft,34,22
120,2,10:17.0,,Offensive rebound by E. Davis,34,22
121,2,10:12.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),34,25
122,2,9:56.0,Personal foul by E. Davis (drawn by H. Barnes),,34,25
123,2,9:56.0,,M. Plumlee enters the game for E. Davis,34,25
124,2,9:56.0,D. Williams enters the game for D. Harris,,34,25
125,2,9:40.0,H. Barnes misses 2-pt layup from 2 ft (block by M. Plumlee),,34,25
126,2,9:40.0,,Defensive rebound by A. Crabbe,34,25
127,2,9:25.0,,Turnover by M. Plumlee (lost ball; steal by D. Finney-Smith),34,25
128,2,9:09.0,J. Barea misses 3-pt jump shot from 24 ft,,34,25
129,2,9:07.0,,Defensive rebound by M. Plumlee,34,25
130,2,8:54.0,,S. Napier misses 2-pt layup from 1 ft (block by S. Mejri),34,25
131,2,8:54.0,,Offensive rebound by Team,34,25
132,2,8:54.0,Loose ball foul by H. Barnes (drawn by A. Crabbe),,34,25
133,2,8:54.0,Official timeout,,34,25
134,2,8:54.0,S. Curry enters the game for J. Barea,,34,25
135,2,8:45.0,,S. Napier misses 2-pt jump shot from 19 ft,34,25
136,2,8:44.0,Defensive rebound by Team,,34,25
137,2,8:28.0,Offensive foul by S. Mejri (drawn by S. Napier),,34,25
138,2,8:28.0,Turnover by S. Mejri (offensive foul),,34,25
139,2,8:28.0,W. Matthews enters the game for H. Barnes,,34,25
140,2,8:15.0,,C. McCollum misses 2-pt jump shot from 17 ft,34,25
141,2,8:14.0,Defensive rebound by S. Mejri,,34,25
142,2,7:59.0,D. Williams makes 2-pt jump shot from 8 ft,,36,25
143,2,7:49.0,,Turnover by C. McCollum (bad pass; steal by S. Curry),36,25
144,2,7:38.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Williams),,39,25
145,2,7:38.0,,Portland full timeout,39,25
146,2,7:38.0,,D. Lillard enters the game for C. McCollum,39,25
147,2,7:38.0,,M. Harkless enters the game for A. Aminu,39,25
148,2,7:21.0,,D. Lillard misses 2-pt jump shot from 20 ft,39,25
149,2,7:20.0,Defensive rebound by S. Mejri,,39,25
150,2,7:06.0,S. Curry makes 3-pt jump shot from 25 ft (assist by W. Matthews),,42,25
151,2,7:00.0,,Shooting block foul by S. Curry (drawn by S. Napier),42,25
152,2,7:00.0,,S. Napier makes free throw 1 of 2,42,26
153,2,7:00.0,,S. Napier makes free throw 2 of 2,42,27
154,2,6:42.0,D. Finney-Smith makes 2-pt hook shot from 5 ft,,44,27
155,2,6:31.0,,D. Lillard misses 2-pt layup from 3 ft (block by S. Mejri),44,27
156,2,6:30.0,Defensive rebound by D. Williams,,44,27
157,2,6:22.0,S. Curry misses 3-pt jump shot from 23 ft,,44,27
158,2,6:22.0,,Defensive rebound by A. Crabbe,44,27
159,2,6:11.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Lillard),44,30
160,2,5:51.0,D. Williams makes 2-pt jump shot from 20 ft,,46,30
161,2,5:35.0,,M. Harkless misses 2-pt layup at rim,46,30
162,2,5:35.0,,Offensive rebound by M. Harkless,46,30
163,2,5:35.0,,M. Harkless makes 2-pt hook shot at rim,46,32
164,2,5:07.0,W. Matthews misses 3-pt jump shot from 26 ft,,46,32
165,2,5:05.0,,Defensive rebound by M. Harkless,46,32
166,2,4:56.0,,Shooting foul by S. Mejri (drawn by M. Plumlee),46,32
167,2,4:56.0,,M. Plumlee misses free throw 1 of 2,46,32
168,2,4:56.0,,Offensive rebound by Team,46,32
169,2,4:56.0,,M. Plumlee misses free throw 2 of 2,46,32
170,2,4:56.0,D. Harris enters the game for D. Williams,,46,32
171,2,4:56.0,H. Barnes enters the game for D. Finney-Smith,,46,32
172,2,4:56.0,D. Powell enters the game for S. Mejri,,46,32
173,2,4:56.0,,C. McCollum enters the game for S. Napier,46,32
174,2,4:54.0,Defensive rebound by D. Powell,,46,32
175,2,4:38.0,Shooting foul by C. McCollum (drawn by H. Barnes),,46,32
176,2,4:38.0,H. Barnes makes free throw 1 of 2,,47,32
177,2,4:38.0,H. Barnes makes free throw 2 of 2,,48,32
178,2,4:24.0,,C. McCollum misses 2-pt jump shot from 11 ft (block by D. Powell),48,32
179,2,4:24.0,,Offensive rebound by M. Plumlee,48,32
180,2,4:24.0,,M. Plumlee makes 2-pt dunk at rim,48,34
181,2,4:08.0,H. Barnes misses 2-pt jump shot from 7 ft,,48,34
182,2,4:08.0,Offensive rebound by D. Powell,,48,34
183,2,3:48.0,S. Curry misses 2-pt jump shot from 19 ft,,48,34
184,2,3:47.0,,Defensive rebound by M. Plumlee,48,34
185,2,3:38.0,Offensive charge foul by A. Crabbe (drawn by D. Harris),,48,34
186,2,3:38.0,,Turnover by A. Crabbe (offensive foul),48,34
187,2,3:25.0,Shooting foul by M. Harkless (drawn by H. Barnes),,48,34
188,2,3:25.0,H. Barnes makes free throw 1 of 2,,49,34
189,2,3:25.0,H. Barnes makes free throw 2 of 2,,50,34
190,2,3:13.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),50,36
191,2,3:06.0,Dallas full timeout,,50,36
192,2,3:06.0,D. Williams enters the game for W. Matthews,,50,36
193,2,3:06.0,W. Matthews enters the game for D. Harris,,50,36
194,2,2:59.0,H. Barnes makes 2-pt jump shot from 19 ft (assist by W. Matthews),,52,36
195,2,2:39.0,,Turnover by D. Lillard (bad pass; steal by D. Powell),52,36
196,2,2:28.0,W. Matthews misses 2-pt layup from 2 ft,,52,36
197,2,2:28.0,Offensive rebound by D. Powell,,52,36
198,2,2:25.0,D. Williams misses 3-pt jump shot from 26 ft,,52,36
199,2,2:24.0,,Defensive rebound by C. McCollum,52,36
200,2,2:19.0,,D. Lillard misses 3-pt jump shot from 26 ft,52,36
201,2,2:18.0,Defensive rebound by H. Barnes,,52,36
202,2,1:59.0,Shooting foul by M. Harkless (drawn by H. Barnes),,52,36
203,2,1:59.0,H. Barnes makes free throw 1 of 2,,53,36
204,2,1:59.0,D. Finney-Smith enters the game for W. Matthews,,53,36
205,2,1:59.0,,A. Aminu enters the game for M. Harkless,53,36
206,2,1:59.0,H. Barnes makes free throw 2 of 2,,54,36
207,2,1:47.0,,Turnover by C. McCollum (lost ball; steal by D. Powell),54,36
208,2,1:37.0,D. Williams makes 2-pt layup from 4 ft,,56,36
209,2,1:37.0,Shooting foul by A. Crabbe (drawn by D. Williams),,56,36
210,2,1:37.0,,Portland full timeout,56,36
211,2,1:37.0,D. Williams makes free throw 1 of 1,,57,36
212,2,1:18.0,,Turnover by D. Lillard (bad pass; steal by D. Powell),57,36
213,2,0:59.0,D. Williams makes 2-pt jump shot from 19 ft,,59,36
214,2,0:47.0,,Shooting foul by D. Powell (drawn by M. Plumlee),59,36
215,2,0:47.0,,M. Plumlee misses free throw 1 of 2,59,36
216,2,0:47.0,,Offensive rebound by Team,59,36
217,2,0:47.0,,M. Plumlee misses free throw 2 of 2,59,36
218,2,0:47.0,Defensive rebound by H. Barnes,,59,36
219,2,0:47.0,S. Mejri enters the game for D. Powell,,59,36
220,2,0:47.0,W. Matthews enters the game for D. Finney-Smith,,59,36
221,2,0:31.0,D. Williams misses 2-pt jump shot from 20 ft,,59,36
222,2,0:29.0,Offensive rebound by D. Williams,,59,36
223,2,0:06.0,Turnover by D. Williams (lost ball; steal by A. Aminu),,59,36
224,2,0:03.0,,A. Crabbe makes 2-pt layup at rim,59,38
225,2,0:00.0,S. Curry makes 3-pt jump shot from 24 ft,,62,38
226,3,11:43.0,H. Barnes misses 3-pt jump shot from 25 ft,,62,38
227,3,11:42.0,,Defensive rebound by A. Aminu,62,38
228,3,11:33.0,,D. Lillard misses 2-pt jump shot from 19 ft,62,38
229,3,11:33.0,Defensive rebound by H. Barnes,,62,38
230,3,11:21.0,H. Barnes misses 2-pt jump shot from 16 ft,,62,38
231,3,11:21.0,,Defensive rebound by M. Plumlee,62,38
232,3,11:05.0,,D. Lillard makes 2-pt jump shot from 17 ft (assist by M. Plumlee),62,40
233,3,10:53.0,Personal foul by A. Aminu (drawn by H. Barnes),,62,40
234,3,10:40.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,62,40
235,3,10:39.0,Offensive rebound by H. Barnes,,62,40
236,3,10:32.0,Turnover by D. Williams (bad pass; steal by A. Aminu),,62,40
237,3,10:27.0,,Shooting foul by S. Mejri (drawn by M. Harkless),62,40
238,3,10:27.0,,M. Harkless makes free throw 1 of 2,62,41
239,3,10:27.0,,M. Harkless makes free throw 2 of 2,62,42
240,3,10:14.0,W. Matthews makes 2-pt jump shot from 16 ft,,64,42
241,3,10:02.0,,Shooting foul by D. Williams (drawn by D. Lillard),64,42
242,3,10:02.0,,D. Lillard makes free throw 1 of 2,64,43
243,3,10:02.0,,D. Lillard makes free throw 2 of 2,64,44
244,3,9:45.0,W. Matthews makes 2-pt jump shot from 18 ft,,66,44
245,3,9:27.0,,Turnover by A. Aminu (bad pass; steal by W. Matthews),66,44
246,3,9:12.0,Shooting foul by C. McCollum (drawn by W. Matthews),,66,44
247,3,9:12.0,W. Matthews misses free throw 1 of 2,,66,44
248,3,9:12.0,Offensive rebound by Team,,66,44
249,3,9:12.0,W. Matthews makes free throw 2 of 2,,67,44
250,3,9:00.0,,C. McCollum misses 2-pt jump shot from 15 ft,67,44
251,3,8:58.0,Defensive rebound by S. Mejri,,67,44
252,3,8:46.0,W. Matthews misses 3-pt jump shot from 24 ft,,67,44
253,3,8:45.0,,Defensive rebound by D. Lillard,67,44
254,3,8:29.0,,C. McCollum misses 3-pt jump shot from 25 ft,67,44
255,3,8:26.0,Defensive rebound by H. Barnes,,67,44
256,3,8:09.0,H. Barnes makes 2-pt jump shot from 18 ft,,69,44
257,3,8:09.0,,Portland full timeout,69,44
258,3,7:55.0,,Shooting foul by D. Finney-Smith (drawn by M. Plumlee),69,44
259,3,7:55.0,,M. Plumlee makes free throw 1 of 2,69,45
260,3,7:55.0,,M. Plumlee misses free throw 2 of 2,69,45
261,3,7:53.0,,Offensive rebound by Team,69,45
262,3,7:42.0,,D. Lillard makes 2-pt jump shot from 20 ft (assist by M. Plumlee),69,47
263,3,7:30.0,Personal foul by A. Aminu (drawn by D. Finney-Smith),,69,47
264,3,7:18.0,D. Williams makes 2-pt jump shot from 21 ft,,71,47
265,3,7:00.0,,C. McCollum makes 2-pt jump shot from 15 ft,71,49
266,3,6:37.0,H. Barnes makes 2-pt jump shot from 19 ft,,73,49
267,3,6:25.0,,Shooting foul by S. Mejri (drawn by D. Lillard),73,49
268,3,6:25.0,,D. Lillard makes free throw 1 of 2,73,50
269,3,6:25.0,D. Powell enters the game for S. Mejri,,73,50
270,3,6:25.0,D. Harris enters the game for D. Williams,,73,50
271,3,6:25.0,S. Curry enters the game for H. Barnes,,73,50
272,3,6:25.0,,E. Davis enters the game for M. Harkless,73,50
273,3,6:25.0,,A. Crabbe enters the game for M. Plumlee,73,50
274,3,6:25.0,,D. Lillard makes free throw 2 of 2,73,51
275,3,6:05.0,W. Matthews misses 2-pt jump shot from 15 ft,,73,51
276,3,6:04.0,,Defensive rebound by A. Aminu,73,51
277,3,5:57.0,,Personal block foul by W. Matthews (drawn by D. Lillard),73,51
278,3,5:57.0,,D. Lillard makes free throw 1 of 2,73,52
279,3,5:57.0,,D. Lillard makes free throw 2 of 2,73,53
280,3,5:32.0,Turnover by W. Matthews (lost ball; steal by D. Lillard),,73,53
281,3,5:28.0,,D. Lillard makes 2-pt layup from 1 ft,73,55
282,3,5:28.0,Dallas full timeout,,73,55
283,3,5:13.0,D. Harris misses 3-pt jump shot from 24 ft,,73,55
284,3,5:13.0,,Defensive rebound by E. Davis,73,55
285,3,5:03.0,,D. Lillard misses 3-pt jump shot from 28 ft,73,55
286,3,5:01.0,,Offensive rebound by E. Davis,73,55
287,3,4:57.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Crabbe),73,58
288,3,4:39.0,W. Matthews misses 3-pt jump shot from 24 ft,,73,58
289,3,4:38.0,,Defensive rebound by E. Davis,73,58
290,3,4:33.0,,Personal foul by D. Finney-Smith (drawn by E. Davis),73,58
291,3,4:33.0,,E. Davis misses free throw 1 of 2,73,58
292,3,4:33.0,,Offensive rebound by Team,73,58
293,3,4:33.0,,M. Harkless enters the game for A. Aminu,73,58
294,3,4:33.0,H. Barnes enters the game for D. Finney-Smith,,73,58
295,3,4:33.0,,E. Davis makes free throw 2 of 2,73,59
296,3,4:10.0,D. Harris misses 3-pt jump shot from 24 ft,,73,59
297,3,4:08.0,,Defensive rebound by D. Lillard,73,59
298,3,3:58.0,,M. Harkless misses 3-pt jump shot from 22 ft,73,59
299,3,3:57.0,Defensive rebound by W. Matthews,,73,59
300,3,3:35.0,H. Barnes misses 2-pt jump shot from 22 ft,,73,59
301,3,3:34.0,,Defensive rebound by A. Crabbe,73,59
302,3,3:25.0,,A. Crabbe misses 3-pt jump shot from 23 ft,73,59
303,3,3:23.0,Defensive rebound by W. Matthews,,73,59
304,3,3:06.0,S. Curry misses 3-pt jump shot from 25 ft,,73,59
305,3,3:05.0,,Defensive rebound by A. Crabbe,73,59
306,3,2:57.0,,D. Lillard makes 2-pt jump shot from 15 ft,73,61
307,3,2:38.0,Turnover by S. Curry (traveling),,73,61
308,3,2:38.0,,S. Napier enters the game for C. McCollum,73,61
309,3,2:28.0,,D. Lillard misses 2-pt jump shot from 19 ft,73,61
310,3,2:27.0,,Offensive rebound by E. Davis,73,61
311,3,2:25.0,,E. Davis makes 2-pt dunk at rim,73,63
312,3,2:25.0,Dallas full timeout,,73,63
313,3,2:25.0,D. Williams enters the game for D. Harris,,73,63
314,3,2:19.0,Personal foul by M. Harkless (drawn by H. Barnes),,73,63
315,3,2:01.0,S. Curry misses 3-pt jump shot from 25 ft,,73,63
316,3,2:01.0,Offensive rebound by Team,,73,63
317,3,2:01.0,,Loose ball foul by M. Harkless (drawn by H. Barnes),73,63
318,3,2:01.0,,Violation by M. Harkless (lane),73,63
319,3,2:01.0,H. Barnes makes free throw 1 of 2,,74,63
320,3,2:01.0,D. Finney-Smith enters the game for W. Matthews,,74,63
321,3,2:01.0,,A. Aminu enters the game for M. Harkless,74,63
322,3,2:01.0,H. Barnes makes free throw 2 of 2,,75,63
323,3,1:44.0,,A. Aminu misses 2-pt jump shot from 4 ft (block by D. Powell),75,63
324,3,1:41.0,,Offensive rebound by Team,75,63
325,3,1:36.0,,D. Lillard makes 3-pt jump shot from 29 ft (assist by A. Aminu),75,66
326,3,1:18.0,H. Barnes makes 2-pt jump shot from 9 ft,,77,66
327,3,1:05.0,,Personal foul by H. Barnes (drawn by E. Davis),77,66
328,3,1:05.0,,E. Davis misses free throw 1 of 2,77,66
329,3,1:05.0,,Offensive rebound by Team,77,66
330,3,1:05.0,,C. McCollum enters the game for D. Lillard,77,66
331,3,1:05.0,,E. Davis makes free throw 2 of 2,77,67
332,3,0:56.0,H. Barnes makes 2-pt jump shot from 12 ft,,79,67
333,3,0:48.0,,S. Napier makes 2-pt jump shot from 20 ft,79,69
334,3,0:25.0,H. Barnes makes 2-pt jump shot from 15 ft,,81,69
335,3,0:03.0,,C. McCollum makes 2-pt jump shot from 17 ft,81,71
336,3,0:00.0,D. Williams misses 3-pt jump shot from 43 ft,,81,71
337,3,0:00.0,Offensive rebound by Team,,81,71
338,4,11:48.0,,C. McCollum makes 2-pt layup from 1 ft,81,73
339,4,11:32.0,S. Curry misses 3-pt jump shot from 26 ft,,81,73
340,4,11:29.0,,Defensive rebound by A. Aminu,81,73
341,4,11:15.0,,Shooting foul by D. Powell (drawn by A. Aminu),81,73
342,4,11:15.0,,A. Aminu makes free throw 1 of 2,81,74
343,4,11:15.0,W. Matthews enters the game for D. Finney-Smith,,81,74
344,4,11:15.0,,A. Aminu makes free throw 2 of 2,81,75
345,4,11:01.0,H. Barnes misses 3-pt jump shot from 24 ft,,81,75
346,4,10:59.0,Offensive rebound by D. Powell,,81,75
347,4,10:51.0,S. Curry makes 3-pt jump shot from 24 ft,,84,75
348,4,10:26.0,,S. Napier misses 2-pt jump shot from 20 ft,84,75
349,4,10:25.0,Defensive rebound by D. Harris,,84,75
350,4,10:05.0,H. Barnes misses 2-pt jump shot from 16 ft,,84,75
351,4,10:04.0,,Defensive rebound by E. Davis,84,75
352,4,9:53.0,,C. McCollum misses 2-pt jump shot from 17 ft,84,75
353,4,9:52.0,Defensive rebound by H. Barnes,,84,75
354,4,9:43.0,Personal foul by S. Napier (drawn by S. Curry),,84,75
355,4,9:43.0,,D. Lillard enters the game for S. Napier,84,75
356,4,9:43.0,,M. Harkless enters the game for A. Aminu,84,75
357,4,9:43.0,D. Williams enters the game for S. Curry,,84,75
358,4,9:39.0,Shooting foul by C. McCollum (drawn by D. Powell),,84,75
359,4,9:39.0,D. Powell makes free throw 1 of 2,,85,75
360,4,9:39.0,D. Finney-Smith enters the game for H. Barnes,,85,75
361,4,9:39.0,D. Powell makes free throw 2 of 2,,86,75
362,4,9:21.0,,A. Crabbe misses 2-pt jump shot from 18 ft,86,75
363,4,9:19.0,Defensive rebound by D. Powell,,86,75
364,4,9:00.0,D. Powell misses 2-pt hook shot from 1 ft,,86,75
365,4,8:59.0,,Defensive rebound by M. Harkless,86,75
366,4,8:38.0,,Shooting foul by D. Powell (drawn by E. Davis),86,75
367,4,8:38.0,Official timeout,,86,75
368,4,8:38.0,,E. Davis makes free throw 1 of 2,86,76
369,4,8:38.0,S. Mejri enters the game for D. Powell,,86,75
370,4,8:38.0,,E. Davis makes free throw 2 of 2,86,77
371,4,8:28.0,D. Williams misses 3-pt jump shot from 25 ft (block by C. McCollum),,86,77
372,4,8:28.0,,Defensive rebound by M. Harkless,86,77
373,4,8:20.0,,D. Lillard misses 3-pt jump shot from 25 ft,86,77
374,4,8:18.0,,Offensive rebound by E. Davis,86,77
375,4,8:11.0,,C. McCollum misses 2-pt jump shot from 14 ft,86,77
376,4,8:09.0,Defensive rebound by D. Williams,,86,77
377,4,7:48.0,W. Matthews makes 2-pt jump shot from 11 ft,,88,77
378,4,7:25.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),88,80
379,4,6:57.0,D. Harris misses 3-pt jump shot from 24 ft,,88,80
380,4,6:57.0,,Defensive rebound by E. Davis,88,80
381,4,6:40.0,,Personal block foul by W. Matthews (drawn by E. Davis),88,80
382,4,6:40.0,,M. Plumlee enters the game for E. Davis,88,80
383,4,6:40.0,H. Barnes enters the game for D. Finney-Smith,,88,80
384,4,6:40.0,S. Curry enters the game for D. Harris,,88,80
385,4,6:31.0,,D. Lillard makes 2-pt layup from 2 ft,88,82
386,4,6:25.0,Dallas full timeout,,88,82
387,4,6:19.0,Turnover by D. Williams (bad pass; steal by M. Harkless),,88,82
388,4,6:19.0,,Personal foul by D. Williams (drawn by C. McCollum),88,82
389,4,6:08.0,,Turnover by M. Plumlee (lost ball),88,82
390,4,5:52.0,H. Barnes misses 2-pt jump shot from 4 ft (block by M. Harkless),,88,82
391,4,5:51.0,,Defensive rebound by M. Harkless,88,82
