,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
196,2,2:03.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Favors),37,44
197,2,1:49.0,N. Young misses 2-pt layup from 3 ft,,37,44
198,2,1:49.0,,Defensive rebound by D. Favors,37,44
199,2,1:32.0,,D. Favors misses 2-pt jump shot from 17 ft,37,44
200,2,1:31.0,,Offensive rebound by G. Hill,37,44
201,2,1:17.0,,Turnover by G. Hill (bad pass),37,44
202,2,1:04.0,N. Young makes 2-pt jump shot from 18 ft,,39,44
203,2,0:45.0,,Turnover by G. Hayward (bad pass),39,44
204,2,0:35.0,N. Young misses 3-pt jump shot from 25 ft,,39,44
205,2,0:35.0,,Defensive rebound by R. Gobert,39,44
206,2,0:14.0,,D. Favors misses 2-pt jump shot from 18 ft,39,44
207,2,0:14.0,Defensive rebound by N. Young,,39,44
208,2,0:01.0,J. Clarkson makes 2-pt jump shot from 18 ft,,41,44
209,2,0:01.0,,G. Hill misses 3-pt jump shot from 67 ft,41,44
210,2,0:00.0,,Offensive rebound by Team,41,44
211,3,11:37.0,L. Deng makes 2-pt jump shot from 9 ft,,43,44
212,3,11:18.0,,Shooting foul by J. Calderón (drawn by G. Hayward),43,44
213,3,11:18.0,,G. Hayward makes free throw 1 of 2,43,45
214,3,11:18.0,,G. Hayward misses free throw 2 of 2,43,45
215,3,11:17.0,Defensive rebound by L. Deng,,43,45
216,3,10:55.0,T. Black misses 2-pt layup from 2 ft,,43,45
217,3,10:53.0,Offensive rebound by T. Mozgov,,43,45
218,3,10:53.0,T. Mozgov makes 2-pt layup from 2 ft,,45,45
219,3,10:38.0,,G. Hayward misses 3-pt jump shot from 25 ft,45,45
220,3,10:37.0,Defensive rebound by T. Mozgov,,45,45
221,3,10:28.0,N. Young makes 2-pt jump shot from 19 ft,,47,45
222,3,10:10.0,,Shooting foul by T. Mozgov (drawn by R. Gobert),47,45
223,3,10:10.0,,R. Gobert makes free throw 1 of 2,47,46
224,3,10:10.0,,R. Gobert makes free throw 2 of 2,47,47
225,3,9:51.0,N. Young misses 2-pt jump shot from 23 ft,,47,47
226,3,9:50.0,,Defensive rebound by G. Hayward,47,47
227,3,9:34.0,,R. Gobert misses 2-pt layup from 1 ft (block by T. Mozgov),47,47
228,3,9:32.0,Defensive rebound by T. Mozgov,,47,47
229,3,9:23.0,T. Black makes 2-pt hook shot from 3 ft (assist by J. Calderón),,49,47
230,3,9:10.0,,G. Hill makes 2-pt jump shot from 13 ft,49,49
231,3,8:49.0,T. Black misses 2-pt jump shot from 8 ft,,49,49
232,3,8:48.0,Offensive rebound by L. Deng,,49,49
233,3,8:47.0,L. Deng makes 2-pt layup from 2 ft,,51,49
234,3,8:27.0,,Personal foul by J. Calderón (drawn by D. Favors),51,49
235,3,8:18.0,,Turnover by D. Favors (lost ball; steal by T. Mozgov),51,49
236,3,8:13.0,Flagrant foul type 1 by D. Favors (drawn by T. Mozgov),,51,49
237,3,8:13.0,T. Mozgov misses flagrant free throw 1 of 2,,51,49
238,3,8:13.0,Offensive rebound by Team,,51,49
239,3,8:13.0,T. Mozgov makes flagrant free throw 2 of 2,,52,49
240,3,8:13.0,,J. Ingles enters the game for R. Hood,52,49
241,3,8:13.0,,T. Lyles enters the game for D. Favors,52,49
242,3,7:56.0,T. Mozgov misses 2-pt jump shot from 5 ft,,52,49
243,3,7:55.0,,Defensive rebound by J. Ingles,52,49
244,3,7:44.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by G. Hayward),52,52
245,3,7:26.0,T. Mozgov makes 2-pt layup from 2 ft,,54,52
246,3,7:08.0,,T. Lyles misses 3-pt jump shot from 24 ft,54,52
247,3,7:07.0,Defensive rebound by L. Deng,,54,52
248,3,6:57.0,T. Mozgov makes 2-pt dunk at rim,,56,52
249,3,6:27.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by G. Hill),56,55
250,3,6:06.0,L. Deng misses 2-pt jump shot from 10 ft (block by R. Gobert),,56,55
251,3,6:06.0,Offensive rebound by Team,,56,55
252,3,6:01.0,T. Mozgov misses 2-pt jump shot from 18 ft,,56,55
253,3,6:00.0,,Defensive rebound by J. Ingles,56,55
254,3,5:47.0,,G. Hill misses 2-pt jump shot from 9 ft,56,55
255,3,5:47.0,Defensive rebound by T. Mozgov,,56,55
256,3,5:36.0,J. Calderón misses 2-pt jump shot from 18 ft,,56,55
257,3,5:36.0,,Defensive rebound by R. Gobert,56,55
258,3,5:23.0,,J. Ingles misses 3-pt jump shot from 25 ft,56,55
259,3,5:23.0,,Offensive rebound by G. Hill,56,55
260,3,5:22.0,,G. Hill makes 2-pt layup from 2 ft,56,57
261,3,5:22.0,LA Lakers full timeout,,56,57
262,3,5:22.0,,A. Burks enters the game for G. Hill,56,57
263,3,5:22.0,L. Nance enters the game for T. Mozgov,,56,57
264,3,5:22.0,J. Clarkson enters the game for J. Calderón,,56,57
265,3,5:22.0,B. Ingram enters the game for L. Deng,,56,57
266,3,5:09.0,N. Young misses 2-pt layup from 2 ft (block by R. Gobert),,56,57
267,3,5:08.0,,Defensive rebound by R. Gobert,56,57
268,3,5:01.0,,Turnover by T. Lyles (bad pass; steal by N. Young),56,57
269,3,4:45.0,B. Ingram misses 2-pt layup from 3 ft (block by R. Gobert),,56,57
270,3,4:44.0,Offensive rebound by L. Nance,,56,57
271,3,4:43.0,Turnover by L. Nance (bad pass; steal by J. Ingles),,56,57
272,3,4:43.0,,Personal foul by J. Clarkson (drawn by J. Ingles),56,57
273,3,4:36.0,,G. Hayward makes 2-pt dunk at rim (assist by T. Lyles),56,59
274,3,4:17.0,J. Clarkson misses 2-pt jump shot from 7 ft,,56,59
275,3,4:17.0,,Defensive rebound by R. Gobert,56,59
276,3,4:09.0,,Personal foul by L. Nance (drawn by J. Ingles),56,59
277,3,4:09.0,,J. Ingles makes free throw 1 of 2,56,60
278,3,4:09.0,,J. Ingles makes free throw 2 of 2,56,61
279,3,3:54.0,Turnover by J. Clarkson (bad pass; steal by J. Ingles),,56,61
280,3,3:50.0,,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),56,63
281,3,3:50.0,LA Lakers full timeout,,56,63
282,3,3:50.0,L. Williams enters the game for N. Young,,56,63
283,3,3:50.0,I. Zubac enters the game for T. Black,,56,63
284,3,3:28.0,I. Zubac misses 2-pt jump shot from 18 ft,,56,63
285,3,3:27.0,Offensive rebound by L. Nance,,56,63
286,3,3:27.0,L. Nance misses 2-pt jump shot from 6 ft,,56,63
287,3,3:26.0,Offensive rebound by Team,,56,63
288,3,3:26.0,Turnover by Team (shot clock),,56,63
289,3,3:16.0,,G. Hayward misses 3-pt jump shot from 25 ft,56,63
290,3,3:16.0,Defensive rebound by I. Zubac,,56,63
291,3,3:06.0,L. Williams misses 3-pt jump shot from 25 ft,,56,63
292,3,3:06.0,,Defensive rebound by Team,56,63
293,3,2:48.0,,Shooting foul by B. Ingram (drawn by T. Lyles),56,63
294,3,2:48.0,,Utah full timeout,56,63
295,3,2:48.0,,T. Lyles makes free throw 1 of 2,56,64
296,3,2:48.0,,J. Johnson enters the game for G. Hayward,56,63
297,3,2:48.0,,T. Lyles makes free throw 2 of 2,56,65
298,3,2:31.0,B. Ingram misses 3-pt jump shot from 25 ft,,56,65
299,3,2:30.0,,Defensive rebound by R. Gobert,56,65
300,3,2:22.0,,A. Burks misses 2-pt layup from 2 ft,56,65
301,3,2:21.0,Defensive rebound by I. Zubac,,56,65
302,3,2:09.0,J. Clarkson misses 2-pt jump shot from 17 ft,,56,65
303,3,2:09.0,,Defensive rebound by J. Johnson,56,65
304,3,1:50.0,,R. Gobert misses 2-pt layup from 3 ft,56,65
305,3,1:50.0,,Offensive rebound by Team,56,65
306,3,1:50.0,,D. Favors enters the game for R. Gobert,56,65
307,3,1:35.0,,D. Favors misses 2-pt jump shot from 7 ft,56,65
308,3,1:34.0,Defensive rebound by L. Nance,,56,65
309,3,1:32.0,Personal foul by J. Ingles (drawn by I. Zubac),,56,65
310,3,1:22.0,Turnover by J. Clarkson (bad pass),,56,65
311,3,1:04.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Favors),56,68
312,3,0:49.0,Shooting foul by T. Lyles (drawn by I. Zubac),,56,68
313,3,0:49.0,I. Zubac makes free throw 1 of 2,,57,68
314,3,0:49.0,I. Zubac makes free throw 2 of 2,,58,68
315,3,0:36.0,,A. Burks makes 2-pt jump shot from 5 ft,58,70
316,3,0:17.0,L. Williams makes 2-pt layup from 2 ft,,60,70
317,3,0:01.0,,A. Burks misses 2-pt jump shot from 17 ft,60,70
318,3,0:00.0,Defensive rebound by I. Zubac,,60,70
319,4,11:48.0,,J. Ingles misses 3-pt jump shot from 25 ft,60,70
320,4,11:47.0,Defensive rebound by J. Clarkson,,60,70
321,4,11:26.0,J. Clarkson misses 3-pt jump shot from 23 ft,,60,70
322,4,11:25.0,,Defensive rebound by T. Lyles,60,70
323,4,11:08.0,,D. Favors makes 2-pt hook shot from 5 ft,60,72
324,4,10:55.0,I. Zubac misses 2-pt jump shot from 4 ft,,60,72
325,4,10:54.0,,Defensive rebound by D. Favors,60,72
326,4,10:46.0,,G. Hill makes 2-pt layup from 2 ft,60,74
327,4,10:18.0,J. Clarkson makes 2-pt jump shot from 17 ft,,62,74
328,4,10:03.0,,B. Diaw enters the game for T. Lyles,62,74
329,4,9:53.0,,B. Diaw misses 2-pt layup from 2 ft,62,74
330,4,9:52.0,,Offensive rebound by D. Favors,62,74
331,4,9:52.0,,D. Favors makes 2-pt layup from 2 ft,62,76
332,4,9:43.0,Shooting foul by D. Favors (drawn by I. Zubac),,62,76
333,4,9:43.0,I. Zubac makes free throw 1 of 2,,63,76
334,4,9:43.0,,R. Hood enters the game for J. Ingles,63,76
335,4,9:43.0,I. Zubac makes free throw 2 of 2,,64,76
336,4,9:32.0,,Personal foul by L. Williams,64,76
337,4,9:32.0,T. Black enters the game for L. Nance,,64,76
338,4,9:23.0,,D. Favors misses 2-pt layup from 2 ft,64,76
339,4,9:23.0,Defensive rebound by I. Zubac,,64,76
340,4,9:06.0,J. Clarkson makes 2-pt layup from 3 ft,,66,76
341,4,8:43.0,,R. Hood misses 3-pt jump shot from 25 ft,66,76
342,4,8:42.0,Defensive rebound by L. Williams,,66,76
343,4,8:36.0,Offensive foul by T. Black (drawn by G. Hill),,66,76
344,4,8:36.0,Turnover by T. Black (offensive foul),,66,76
345,4,8:36.0,,Utah full timeout,66,76
346,4,8:36.0,,R. Gobert enters the game for D. Favors,66,76
347,4,8:18.0,,R. Hood misses 3-pt jump shot from 23 ft,66,76
348,4,8:18.0,Defensive rebound by I. Zubac,,66,76
349,4,7:55.0,B. Ingram misses 3-pt jump shot from 24 ft,,66,76
350,4,7:54.0,,Defensive rebound by R. Hood,66,76
351,4,7:44.0,,R. Hood makes 2-pt jump shot from 11 ft,66,78
352,4,7:28.0,I. Zubac makes 2-pt jump shot from 6 ft (assist by J. Clarkson),,68,78
353,4,7:09.0,,J. Johnson makes 2-pt jump shot from 8 ft,68,80
354,4,6:45.0,L. Williams makes 2-pt layup from 3 ft,,70,80
355,4,6:27.0,,G. Hill misses 3-pt jump shot from 24 ft,70,80
356,4,6:26.0,Defensive rebound by J. Clarkson,,70,80
357,4,6:16.0,J. Clarkson makes 2-pt layup from 2 ft,,72,80
358,4,6:16.0,,Utah full timeout,72,80
359,4,6:16.0,N. Young enters the game for B. Ingram,,72,80
360,4,6:16.0,,J. Ingles enters the game for R. Hood,72,80
361,4,6:16.0,,G. Hayward enters the game for J. Johnson,72,80
362,4,6:07.0,,Personal foul by J. Clarkson (drawn by G. Hill),72,80
363,4,5:53.0,,B. Diaw misses 2-pt jump shot from 14 ft,72,80
364,4,5:52.0,Defensive rebound by L. Williams,,72,80
365,4,5:43.0,L. Williams makes 2-pt jump shot from 12 ft,,74,80
366,4,5:30.0,,G. Hayward misses 2-pt jump shot from 19 ft,74,80
367,4,5:30.0,Defensive rebound by L. Williams,,74,80
368,4,5:19.0,T. Black misses 2-pt jump shot from 6 ft,,74,80
369,4,5:18.0,,Defensive rebound by G. Hayward,74,80
370,4,5:03.0,,Turnover by J. Ingles (traveling),74,80
371,4,4:50.0,J. Clarkson makes 2-pt jump shot from 19 ft,,76,80
372,4,4:26.0,,Shooting foul by I. Zubac (drawn by G. Hayward),76,80
373,4,4:26.0,,G. Hayward makes free throw 1 of 2,76,81
374,4,4:26.0,,G. Hayward makes free throw 2 of 2,76,82
375,4,4:01.0,I. Zubac misses 2-pt hook shot from 9 ft,,76,82
376,4,4:00.0,,Defensive rebound by G. Hill,76,82
377,4,3:45.0,,G. Hill misses 2-pt jump shot from 3 ft,76,82
378,4,3:45.0,,Offensive rebound by G. Hill,76,82
379,4,3:39.0,,G. Hill misses 3-pt jump shot from 23 ft,76,82
380,4,3:39.0,,Offensive rebound by B. Diaw,76,82
381,4,3:23.0,,G. Hayward makes 2-pt jump shot from 11 ft,76,84
382,4,3:23.0,LA Lakers full timeout,,76,84
383,4,3:23.0,L. Nance enters the game for T. Black,,76,84
384,4,3:09.0,N. Young makes 3-pt jump shot from 24 ft,,79,84
385,4,2:57.0,,Shooting foul by N. Young (drawn by R. Gobert),79,84
386,4,2:57.0,,R. Gobert makes free throw 1 of 2,79,85
387,4,2:57.0,,R. Gobert misses free throw 2 of 2,79,85
388,4,2:56.0,Defensive rebound by L. Williams,,79,85
389,4,2:33.0,J. Clarkson misses 2-pt jump shot from 12 ft,,79,85
390,4,2:32.0,,Defensive rebound by G. Hayward,79,85
391,4,2:28.0,,Turnover by G. Hayward (bad pass; steal by J. Clarkson),79,85
392,4,2:27.0,J. Clarkson makes 2-pt layup from 2 ft,,81,85
393,4,2:07.0,,G. Hill makes 3-pt jump shot from 24 ft,81,88
394,4,1:56.0,L. Williams makes 2-pt layup from 3 ft,,83,88
