,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
36,1,7:09.0,Z. Pachulia makes free throw 1 of 1,,20,3
37,1,6:55.0,,A. Aminu misses 3-pt jump shot from 25 ft,20,3
38,1,6:54.0,Defensive rebound by Z. Pachulia,,20,3
39,1,6:48.0,K. Durant makes 2-pt dunk at rim,,22,3
40,1,6:47.0,,Portland full timeout,22,3
41,1,6:38.0,,D. Lillard misses 2-pt layup from 2 ft (block by K. Durant),22,3
42,1,6:38.0,,Offensive rebound by Team,22,3
43,1,6:27.0,,Shooting foul by Z. Pachulia (drawn by E. Turner),22,3
44,1,6:27.0,,E. Turner makes free throw 1 of 2,22,4
45,1,6:27.0,,E. Turner makes free throw 2 of 2,22,5
46,1,6:02.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,25,5
47,1,5:51.0,,C. McCollum misses 3-pt jump shot from 23 ft,25,5
48,1,5:50.0,Defensive rebound by S. Curry,,25,5
49,1,5:45.0,S. Curry makes 3-pt jump shot from 29 ft,,28,5
50,1,5:28.0,,A. Crabbe misses 3-pt jump shot from 25 ft,28,5
51,1,5:26.0,Defensive rebound by K. Durant,,28,5
52,1,5:22.0,Turnover by K. Durant (bad pass; steal by A. Aminu),,28,5
53,1,5:13.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by C. McCollum),28,7
54,1,5:08.0,Shooting foul by C. McCollum (drawn by Z. Pachulia),,28,7
55,1,5:08.0,Z. Pachulia makes free throw 1 of 2,,29,7
56,1,5:08.0,A. Iguodala enters the game for D. Green,,29,7
57,1,5:08.0,Z. Pachulia makes free throw 2 of 2,,30,7
58,1,5:02.0,,D. Lillard misses 2-pt jump shot from 14 ft,30,7
59,1,5:00.0,,Offensive rebound by A. Aminu,30,7
60,1,4:57.0,,A. Aminu makes 2-pt layup from 2 ft,30,9
61,1,4:46.0,A. Iguodala makes 2-pt jump shot from 15 ft (assist by S. Curry),,32,9
62,1,4:33.0,,N. Vonleh enters the game for E. Turner,32,9
63,1,4:33.0,,Turnover by A. Aminu (lost ball; steal by Z. Pachulia),32,9
64,1,4:11.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),,35,9
65,1,3:54.0,,D. Lillard misses 2-pt layup from 2 ft,35,9
66,1,3:54.0,,Offensive rebound by N. Vonleh,35,9
67,1,3:51.0,,N. Vonleh misses 2-pt layup from 1 ft,35,9
68,1,3:51.0,,Offensive rebound by D. Lillard,35,9
69,1,3:51.0,,D. Lillard makes 2-pt layup from 2 ft,35,11
70,1,3:51.0,Golden State full timeout,,35,11
71,1,3:51.0,,S. Napier enters the game for C. McCollum,35,11
72,1,3:51.0,J. McGee enters the game for Z. Pachulia,,35,11
73,1,3:51.0,D. Green enters the game for K. Thompson,,35,11
74,1,3:51.0,P. McCaw enters the game for K. Durant,,35,11
75,1,3:41.0,S. Curry misses 2-pt jump shot from 4 ft,,35,11
76,1,3:40.0,,Defensive rebound by N. Vonleh,35,11
77,1,3:34.0,,D. Lillard misses 2-pt jump shot from 18 ft (block by D. Green),35,11
78,1,3:33.0,,Offensive rebound by Team,35,11
79,1,3:23.0,,S. Napier misses 2-pt jump shot from 20 ft,35,11
80,1,3:21.0,Defensive rebound by P. McCaw,,35,11
81,1,3:12.0,Shooting foul by S. Napier (drawn by S. Curry),,35,11
82,1,3:12.0,S. Curry makes free throw 1 of 2,,36,11
83,1,3:12.0,S. Curry misses free throw 2 of 2,,36,11
84,1,3:11.0,,Defensive rebound by A. Crabbe,36,11
85,1,2:56.0,,A. Crabbe makes 2-pt jump shot from 16 ft,36,13
86,1,2:45.0,D. Green makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,39,13
87,1,2:32.0,,S. Napier misses 2-pt layup from 1 ft (block by J. McGee),39,13
88,1,2:32.0,Defensive rebound by Team,,39,13
89,1,2:15.0,J. McGee makes 2-pt layup from 2 ft (assist by D. Green),,41,13
90,1,2:02.0,,Shooting foul by J. McGee (drawn by D. Lillard),41,13
91,1,2:02.0,,D. Lillard makes 2-pt layup from 2 ft,41,15
92,1,2:02.0,,D. Lillard makes free throw 1 of 1,41,16
93,1,1:54.0,J. McGee makes 2-pt dunk at rim (assist by D. Green),,43,16
94,1,1:54.0,Shooting foul by A. Crabbe (drawn by J. McGee),,43,16
95,1,1:54.0,J. McGee misses free throw 1 of 1,,43,16
96,1,1:53.0,,Defensive rebound by A. Aminu,43,16
97,1,1:38.0,,S. Napier makes 3-pt jump shot from 24 ft,43,19
98,1,1:21.0,A. Iguodala misses 2-pt jump shot from 14 ft,,43,19
99,1,1:20.0,Offensive rebound by S. Curry,,43,19
100,1,1:20.0,S. Curry misses 2-pt layup from 2 ft,,43,19
101,1,1:19.0,Offensive rebound by S. Curry,,43,19
102,1,1:15.0,Turnover by S. Curry (lost ball; steal by D. Lillard),,43,19
103,1,1:06.0,,S. Napier misses 3-pt jump shot from 27 ft,43,19
104,1,1:05.0,Defensive rebound by P. McCaw,,43,19
105,1,0:57.0,Personal foul by N. Vonleh (drawn by S. Curry),,43,19
106,1,0:57.0,S. Curry makes free throw 1 of 2,,44,19
107,1,0:57.0,S. Curry makes free throw 2 of 2,,45,19
108,1,0:46.0,,A. Crabbe misses 3-pt jump shot from 24 ft,45,19
109,1,0:45.0,,Offensive rebound by S. Napier,45,19
110,1,0:40.0,,Turnover by D. Lillard (lost ball; steal by S. Curry),45,19
111,1,0:35.0,S. Curry misses 3-pt jump shot from 26 ft,,45,19
112,1,0:35.0,Offensive rebound by P. McCaw,,45,19
113,1,0:35.0,P. McCaw misses 2-pt layup from 1 ft,,45,19
114,1,0:32.0,Offensive rebound by J. McGee,,45,19
115,1,0:32.0,J. McGee misses 2-pt layup at rim (block by N. Vonleh),,45,19
116,1,0:31.0,,Defensive rebound by S. Napier,45,19
117,1,0:26.0,,S. Napier misses 2-pt layup from 2 ft (block by D. Green),45,19
118,1,0:25.0,Defensive rebound by A. Iguodala,,45,19
119,1,0:22.0,Shooting foul by A. Aminu (drawn by D. Green),,45,19
120,1,0:22.0,D. Green misses free throw 1 of 2,,45,19
121,1,0:22.0,Offensive rebound by Team,,45,19
122,1,0:22.0,D. Green misses free throw 2 of 2,,45,19
123,1,0:22.0,I. Clark enters the game for S. Curry,,45,19
124,1,0:22.0,J. McAdoo enters the game for J. McGee,,45,19
125,1,0:21.0,,Defensive rebound by N. Vonleh,45,19
126,1,0:02.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),45,22
127,1,0:00.0,D. Green misses 3-pt jump shot from 59 ft,,45,22
128,1,0:00.0,Offensive rebound by Team,,45,22
129,2,11:40.0,,D. Lillard makes 3-pt jump shot from 25 ft,45,25
130,2,11:23.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. West),,48,25
131,2,11:10.0,,Offensive foul by A. Aminu (drawn by D. Green),48,25
132,2,11:10.0,,Turnover by A. Aminu (offensive foul),48,25
133,2,10:47.0,K. Thompson misses 2-pt jump shot from 16 ft,,48,25
134,2,10:46.0,,Defensive rebound by A. Crabbe,48,25
135,2,10:37.0,,D. Lillard makes 2-pt layup from 2 ft,48,27
136,2,10:18.0,D. Green misses 3-pt jump shot from 25 ft,,48,27
137,2,10:17.0,,Defensive rebound by N. Vonleh,48,27
138,2,10:08.0,,Shooting foul by D. West (drawn by D. Lillard),48,27
139,2,10:08.0,,D. Lillard makes free throw 1 of 2,48,28
140,2,10:08.0,,D. Lillard makes free throw 2 of 2,48,29
141,2,9:53.0,D. Green makes 2-pt hook shot from 3 ft (assist by D. West),,50,29
142,2,9:33.0,,D. Lillard makes 2-pt jump shot from 8 ft,50,31
143,2,9:14.0,K. Thompson misses 2-pt jump shot from 16 ft,,50,31
144,2,9:13.0,,Defensive rebound by Team,50,31
145,2,9:00.0,,Shooting foul by D. West (drawn by D. Lillard),50,31
146,2,9:00.0,,D. Lillard makes free throw 1 of 2,50,32
147,2,9:00.0,,D. Lillard misses free throw 2 of 2,50,32
148,2,9:00.0,Defensive rebound by A. Iguodala,,50,32
149,2,8:53.0,Personal foul by N. Vonleh (drawn by D. West),,50,32
150,2,8:53.0,Official timeout,,50,32
151,2,8:53.0,,C. McCollum enters the game for S. Napier,50,32
152,2,8:42.0,D. West makes 2-pt jump shot from 9 ft,,52,32
153,2,8:16.0,,A. Aminu misses 3-pt jump shot from 25 ft,52,32
154,2,8:16.0,Defensive rebound by D. Green,,52,32
155,2,7:59.0,K. Thompson misses 3-pt jump shot from 26 ft,,52,32
156,2,7:59.0,,Defensive rebound by C. McCollum,52,32
157,2,7:52.0,,C. McCollum misses 3-pt jump shot from 25 ft,52,32
158,2,7:51.0,Defensive rebound by A. Iguodala,,52,32
159,2,7:31.0,K. Thompson misses 2-pt jump shot from 3 ft (block by C. McCollum),,52,32
160,2,7:30.0,,Defensive rebound by C. McCollum,52,32
161,2,7:25.0,,Turnover by C. McCollum (lost ball; steal by D. Green),52,32
162,2,7:08.0,D. Green misses 2-pt jump shot from 3 ft,,52,32
163,2,7:08.0,,Defensive rebound by A. Aminu,52,32
164,2,7:00.0,,D. Lillard makes 2-pt layup from 2 ft,52,34
165,2,6:41.0,D. West makes 2-pt hook shot from 5 ft (assist by I. Clark),,54,34
166,2,6:22.0,,C. McCollum misses 2-pt jump shot from 12 ft,54,34
167,2,6:22.0,Defensive rebound by K. Thompson,,54,34
168,2,6:07.0,D. Green makes 3-pt jump shot from 25 ft (assist by D. West),,57,34
169,2,6:04.0,,Portland full timeout,57,34
170,2,6:04.0,,E. Turner enters the game for A. Crabbe,57,34
171,2,6:04.0,S. Curry enters the game for D. Green,,57,34
172,2,6:04.0,K. Durant enters the game for K. Thompson,,57,34
173,2,6:04.0,P. McCaw enters the game for A. Iguodala,,57,34
174,2,5:45.0,,D. Lillard misses 2-pt jump shot from 21 ft,57,34
175,2,5:44.0,Defensive rebound by D. West,,57,34
176,2,5:31.0,Turnover by S. Curry (bad pass; steal by A. Aminu),,57,34
177,2,5:29.0,,Shooting foul by P. McCaw (drawn by A. Aminu),57,34
178,2,5:29.0,,A. Aminu misses free throw 1 of 2,57,34
179,2,5:29.0,,Offensive rebound by Team,57,34
180,2,5:29.0,,A. Aminu makes free throw 2 of 2,57,35
181,2,5:15.0,S. Curry makes 2-pt jump shot from 18 ft,,59,35
182,2,5:03.0,,C. McCollum misses 3-pt jump shot from 25 ft,59,35
183,2,5:01.0,,Offensive rebound by A. Aminu,59,35
184,2,4:58.0,,E. Turner makes 2-pt layup from 2 ft (assist by A. Aminu),59,37
185,2,4:34.0,K. Durant misses 2-pt jump shot from 12 ft,,59,37
186,2,4:33.0,,Defensive rebound by N. Vonleh,59,37
187,2,4:26.0,,D. Lillard makes 2-pt jump shot from 15 ft,59,39
188,2,4:25.0,Golden State full timeout,,59,39
189,2,4:09.0,Turnover by K. Durant (bad pass; steal by E. Turner),,59,39
190,2,3:59.0,,Turnover by A. Aminu (bad pass; steal by K. Durant),59,39
191,2,3:50.0,D. West makes 2-pt jump shot from 20 ft (assist by S. Curry),,61,39
192,2,3:30.0,,C. McCollum misses 2-pt layup from 1 ft,61,39
193,2,3:28.0,,Offensive rebound by N. Vonleh,61,39
194,2,3:28.0,,N. Vonleh makes 2-pt dunk at rim,61,41
195,2,3:13.0,Turnover by K. Durant (lost ball; steal by E. Turner),,61,41
196,2,3:06.0,,D. Lillard misses 3-pt jump shot from 24 ft,61,41
197,2,3:03.0,Defensive rebound by I. Clark,,61,41
198,2,2:59.0,Turnover by I. Clark (lost ball),,61,41
199,2,2:59.0,K. Thompson enters the game for D. West,,61,41
200,2,2:59.0,J. McGee enters the game for I. Clark,,61,41
201,2,2:42.0,,A. Aminu makes 2-pt jump shot from 22 ft (assist by D. Lillard),61,43
202,2,2:14.0,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Thompson),,64,43
203,2,1:50.0,,A. Aminu misses 2-pt hook shot from 4 ft,64,43
204,2,1:50.0,Defensive rebound by J. McGee,,64,43
205,2,1:44.0,S. Curry misses 3-pt jump shot from 29 ft,,64,43
206,2,1:44.0,,Defensive rebound by A. Aminu,64,43
207,2,1:25.0,,C. McCollum misses 3-pt jump shot from 25 ft,64,43
208,2,1:24.0,Defensive rebound by Team,,64,43
209,2,1:24.0,A. Iguodala enters the game for K. Durant,,64,43
210,2,1:24.0,D. Green enters the game for P. McCaw,,64,43
211,2,1:13.0,K. Thompson makes 2-pt jump shot from 20 ft (assist by A. Iguodala),,66,43
212,2,0:58.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),66,46
213,2,0:43.0,Personal foul by D. Lillard (drawn by A. Iguodala),,66,46
214,2,0:41.0,Personal foul by C. McCollum,,66,46
215,2,0:41.0,,Technical foul by D. Lillard,66,46
216,2,0:41.0,S. Curry makes technical free throw,,67,46
217,2,0:41.0,K. Thompson makes free throw 1 of 2,,68,46
218,2,0:41.0,K. Thompson makes free throw 2 of 2,,69,46
219,2,0:36.0,,D. Lillard makes 2-pt jump shot from 13 ft,69,48
220,2,0:31.0,S. Curry makes 3-pt jump shot from 25 ft,,72,48
221,2,0:18.0,,D. Lillard misses 2-pt jump shot from 5 ft (block by J. McGee),72,48
222,2,0:16.0,Defensive rebound by A. Iguodala,,72,48
223,2,0:02.0,S. Curry misses 3-pt jump shot from 25 ft,,72,48
224,2,0:01.0,,Defensive rebound by Team,72,48
225,3,11:41.0,,D. Lillard misses 3-pt jump shot from 28 ft,72,48
226,3,11:39.0,Defensive rebound by D. Green,,72,48
227,3,11:23.0,K. Durant misses 2-pt jump shot from 15 ft,,72,48
228,3,11:22.0,,Defensive rebound by C. McCollum,72,48
229,3,11:16.0,,E. Turner misses 2-pt jump shot from 10 ft,72,48
230,3,11:15.0,Defensive rebound by D. Green,,72,48
231,3,11:04.0,Z. Pachulia makes 2-pt jump shot from 4 ft,,74,48
232,3,10:50.0,,A. Aminu misses 3-pt jump shot from 24 ft,74,48
233,3,10:49.0,Defensive rebound by S. Curry,,74,48
234,3,10:41.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),,76,48
235,3,10:19.0,,C. McCollum misses 2-pt jump shot from 9 ft,76,48
236,3,10:18.0,Defensive rebound by K. Durant,,76,48
237,3,10:08.0,S. Curry makes 2-pt jump shot from 13 ft,,78,48
238,3,10:07.0,,Portland full timeout,78,48
239,3,9:56.0,,Shooting foul by D. Green (drawn by N. Vonleh),78,48
240,3,9:56.0,,N. Vonleh misses free throw 1 of 2,78,48
241,3,9:56.0,,Offensive rebound by Team,78,48
242,3,9:56.0,,N. Vonleh makes free throw 2 of 2,78,49
243,3,9:47.0,Turnover by D. Green (bad pass; steal by E. Turner),,78,49
244,3,9:38.0,,E. Turner misses 3-pt jump shot from 25 ft,78,49
245,3,9:37.0,Defensive rebound by D. Green,,78,49
246,3,9:18.0,K. Thompson makes 2-pt jump shot from 22 ft,,80,49
247,3,9:05.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),80,52
248,3,8:52.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,83,52
249,3,8:41.0,,Shooting block foul by Z. Pachulia (drawn by D. Lillard),83,52
250,3,8:41.0,,D. Lillard makes free throw 1 of 2,83,53
251,3,8:41.0,,D. Lillard makes free throw 2 of 2,83,54
252,3,8:23.0,Z. Pachulia makes 2-pt layup from 3 ft (assist by K. Durant),,85,54
253,3,8:05.0,,D. Lillard makes 2-pt jump shot from 20 ft,85,56
254,3,7:56.0,K. Durant makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),,88,56
255,3,7:37.0,,E. Turner misses 3-pt jump shot from 23 ft,88,56
256,3,7:35.0,Defensive rebound by S. Curry,,88,56
257,3,7:28.0,D. Green misses 3-pt jump shot from 26 ft,,88,56
258,3,7:26.0,,Defensive rebound by N. Vonleh,88,56
259,3,7:10.0,,D. Lillard makes 2-pt jump shot from 3 ft,88,58
260,3,7:00.0,S. Curry makes 3-pt jump shot from 26 ft,,91,58
261,3,6:39.0,,Shooting block foul by D. Green (drawn by A. Aminu),91,58
262,3,6:39.0,,A. Aminu makes free throw 1 of 2,91,59
263,3,6:39.0,,M. Harkless enters the game for N. Vonleh,91,59
264,3,6:39.0,,A. Aminu makes free throw 2 of 2,91,60
265,3,6:23.0,K. Thompson misses 2-pt jump shot from 22 ft,,91,60
266,3,6:23.0,,Defensive rebound by E. Turner,91,60
267,3,6:13.0,,A. Aminu misses 3-pt jump shot from 24 ft,91,60
268,3,6:12.0,Defensive rebound by K. Durant,,91,60
269,3,6:01.0,Shooting foul by C. McCollum (drawn by D. Green),,91,60
270,3,6:01.0,D. Green makes free throw 1 of 2,,92,60
271,3,6:01.0,J. McGee enters the game for Z. Pachulia,,92,60
272,3,6:01.0,D. Green makes free throw 2 of 2,,93,60
273,3,5:45.0,A. Iguodala enters the game for D. Green,,93,60
274,3,5:39.0,,Shooting foul by J. McGee (drawn by A. Aminu),93,60
275,3,5:39.0,,A. Aminu makes free throw 1 of 2,93,61
276,3,5:39.0,,A. Aminu misses free throw 2 of 2,93,61
277,3,5:38.0,Defensive rebound by J. McGee,,93,61
278,3,5:25.0,K. Durant misses 2-pt jump shot from 12 ft,,93,61
279,3,5:24.0,,Defensive rebound by A. Aminu,93,61
280,3,5:17.0,,C. McCollum misses 2-pt jump shot from 15 ft,93,61
281,3,5:17.0,Defensive rebound by A. Iguodala,,93,61
282,3,5:09.0,K. Thompson misses 2-pt jump shot from 15 ft,,93,61
283,3,5:09.0,,Defensive rebound by E. Turner,93,61
284,3,5:03.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by E. Turner),93,64
285,3,4:41.0,A. Iguodala misses 3-pt jump shot from 23 ft,,93,64
286,3,4:40.0,,Defensive rebound by C. McCollum,93,64
287,3,4:33.0,,Shooting foul by A. Iguodala (drawn by C. McCollum),93,64
288,3,4:33.0,,C. McCollum makes free throw 1 of 2,93,65
289,3,4:33.0,,A. Crabbe enters the game for E. Turner,93,65
290,3,4:33.0,,C. McCollum makes free throw 2 of 2,93,66
291,3,4:27.0,Personal foul by D. Lillard (drawn by A. Iguodala),,93,66
292,3,4:27.0,P. McCaw enters the game for K. Thompson,,93,66
293,3,4:27.0,D. Green enters the game for K. Durant,,93,66
294,3,4:18.0,J. McGee misses 2-pt layup from 2 ft (block by A. Aminu),,93,66
295,3,4:17.0,,Defensive rebound by A. Aminu,93,66
296,3,4:11.0,,Personal block foul by J. McGee (drawn by D. Lillard),93,66
297,3,4:11.0,,D. Lillard makes free throw 1 of 2,93,67
298,3,4:11.0,,D. Lillard makes free throw 2 of 2,93,68
299,3,3:59.0,S. Curry makes 2-pt layup from 2 ft,,95,68
300,3,3:43.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),95,71
301,3,3:25.0,S. Curry misses 2-pt layup from 3 ft,,95,71
302,3,3:25.0,,Defensive rebound by Team,95,71
303,3,3:16.0,,D. Lillard misses 2-pt jump shot from 20 ft (block by J. McGee),95,71
304,3,3:15.0,Defensive rebound by S. Curry,,95,71
305,3,3:11.0,S. Curry misses 2-pt layup from 2 ft,,95,71
306,3,3:09.0,Offensive rebound by Team,,95,71
307,3,3:05.0,S. Curry makes 2-pt jump shot from 21 ft,,97,71
308,3,2:44.0,,Personal foul by J. McGee (drawn by A. Aminu),97,71
309,3,2:44.0,Golden State full timeout,,97,71
310,3,2:44.0,,A. Aminu makes free throw 1 of 2,97,72
311,3,2:44.0,,S. Napier enters the game for C. McCollum,97,71
312,3,2:44.0,J. McAdoo enters the game for J. McGee,,97,71
313,3,2:44.0,,A. Aminu makes free throw 2 of 2,97,73
314,3,2:31.0,S. Curry misses 3-pt jump shot from 24 ft,,97,73
315,3,2:29.0,,Defensive rebound by A. Crabbe,97,73
316,3,2:10.0,,S. Napier misses 3-pt jump shot from 25 ft,97,73
317,3,2:10.0,Defensive rebound by Team,,97,73
318,3,1:57.0,Personal foul by S. Napier (drawn by S. Curry),,97,73
319,3,1:47.0,A. Iguodala misses 2-pt jump shot from 19 ft,,97,73
320,3,1:47.0,Offensive rebound by J. McAdoo,,97,73
321,3,1:47.0,J. McAdoo makes 2-pt dunk at rim,,99,73
322,3,1:25.0,,D. Lillard misses 2-pt layup from 2 ft,99,73
323,3,1:25.0,,Offensive rebound by M. Harkless,99,73
324,3,1:25.0,,Shooting foul by J. McAdoo (drawn by M. Harkless),99,73
325,3,1:25.0,,M. Harkless makes free throw 1 of 2,99,74
326,3,1:25.0,,M. Harkless makes free throw 2 of 2,99,75
327,3,1:12.0,Turnover by S. Curry (dbl dribble),,99,75
328,3,1:04.0,,Turnover by D. Lillard (bad pass),99,75
329,3,0:53.0,Personal foul by M. Harkless (drawn by S. Curry),,99,75
330,3,0:53.0,S. Curry makes free throw 1 of 2,,100,75
331,3,0:53.0,,C. McCollum enters the game for A. Aminu,100,75
332,3,0:53.0,S. Curry makes free throw 2 of 2,,101,75
333,3,0:36.0,,D. Lillard makes 2-pt layup from 2 ft,101,77
334,3,0:30.0,S. Curry makes 3-pt jump shot from 31 ft,,104,77
335,3,0:09.0,,S. Napier makes 3-pt jump shot from 24 ft,104,80
336,3,0:03.0,S. Curry makes 2-pt layup from 1 ft,,106,80
337,3,0:00.0,,S. Napier misses 3-pt jump shot from 26 ft,106,80
338,3,0:00.0,,Offensive rebound by Team,106,80
339,4,11:42.0,D. West makes 2-pt jump shot from 3 ft (assist by A. Iguodala),,108,80
340,4,11:26.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by S. Napier),108,83
341,4,11:10.0,D. West makes 2-pt jump shot from 13 ft (assist by A. Iguodala),,110,83
342,4,10:42.0,,S. Napier makes 2-pt jump shot from 22 ft,110,85
343,4,10:15.0,D. West misses 2-pt jump shot from 7 ft,,110,85
344,4,10:14.0,,Defensive rebound by N. Vonleh,110,85
345,4,10:05.0,,D. Lillard misses 3-pt jump shot from 27 ft,110,85
346,4,10:05.0,Defensive rebound by I. Clark,,110,85
347,4,9:50.0,Shooting foul by D. Lillard (drawn by D. West),,110,85
348,4,9:50.0,D. West makes free throw 1 of 2,,111,85
349,4,9:50.0,,A. Aminu enters the game for N. Vonleh,111,85
350,4,9:50.0,D. West makes free throw 2 of 2,,112,85
351,4,9:28.0,,S. Napier misses 3-pt jump shot from 24 ft,112,85
352,4,9:27.0,,Offensive rebound by Team,112,85
353,4,9:27.0,Violation by D. West (kicked ball),,112,85
354,4,9:15.0,,M. Harkless misses 2-pt layup from 2 ft,112,85
355,4,9:14.0,Defensive rebound by D. West,,112,85
356,4,8:58.0,D. Green makes 2-pt layup from 2 ft (assist by D. West),,114,85
357,4,8:58.0,,Portland full timeout,114,85
358,4,8:58.0,,C. McCollum enters the game for S. Napier,114,85
359,4,8:42.0,,C. McCollum makes 2-pt jump shot from 19 ft,114,87
360,4,8:28.0,Turnover by D. Green (bad pass),,114,87
361,4,8:28.0,,N. Vonleh enters the game for M. Harkless,114,87
362,4,8:16.0,,Turnover by C. McCollum (bad pass; steal by A. Iguodala),114,87
363,4,8:10.0,I. Clark misses 2-pt layup from 2 ft,,114,87
364,4,8:10.0,,Defensive rebound by N. Vonleh,114,87
365,4,8:05.0,,A. Crabbe misses 2-pt jump shot from 21 ft,114,87
366,4,8:03.0,Defensive rebound by I. Clark,,114,87
367,4,7:50.0,D. Green makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,117,87
368,4,7:36.0,,Turnover by D. Lillard (lost ball; steal by D. West),117,87
369,4,7:21.0,Shooting foul by A. Aminu (drawn by A. Iguodala),,117,87
370,4,7:21.0,A. Iguodala misses free throw 1 of 2,,117,87
371,4,7:21.0,Offensive rebound by Team,,117,87
372,4,7:21.0,J. McAdoo enters the game for D. Green,,117,87
373,4,7:21.0,A. Iguodala makes free throw 2 of 2,,118,87
374,4,6:59.0,,C. McCollum makes 2-pt jump shot from 4 ft,118,89
375,4,6:38.0,A. Iguodala makes 2-pt jump shot from 14 ft,,120,89
376,4,6:26.0,,C. McCollum misses 2-pt jump shot from 6 ft,120,89
377,4,6:26.0,Defensive rebound by Team,,120,89
378,4,6:26.0,P. McCaw enters the game for A. Iguodala,,120,89
379,4,6:12.0,Shooting foul by D. Lillard (drawn by J. McAdoo),,120,89
380,4,6:12.0,J. McAdoo misses free throw 1 of 2,,120,89
381,4,6:12.0,Offensive rebound by Team,,120,89
382,4,6:12.0,J. McAdoo misses free throw 2 of 2,,120,89
383,4,6:12.0,,S. Napier enters the game for D. Lillard,120,89
384,4,6:12.0,D. Jones enters the game for K. Thompson,,120,89
385,4,6:10.0,,Defensive rebound by N. Vonleh,120,89
386,4,5:55.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by S. Napier),120,92
387,4,5:35.0,D. Jones misses 2-pt jump shot from 15 ft,,120,92
388,4,5:34.0,Offensive rebound by Team,,120,92
389,4,5:34.0,Official timeout,,120,92
