,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
230,3,10:16.0,I. Thomas misses 3-pt jump shot from 25 ft,,60,52
231,3,10:14.0,,Defensive rebound by C. Anthony,60,52
232,3,10:06.0,,C. Anthony makes 2-pt layup from 1 ft,60,54
233,3,9:51.0,Personal foul by K. Porziņģis (drawn by A. Johnson),,60,54
234,3,9:51.0,K. Olynyk enters the game for A. Johnson,,60,54
235,3,9:40.0,K. Olynyk makes 2-pt layup from 1 ft (assist by A. Bradley),,62,54
236,3,9:23.0,,D. Rose misses 2-pt jump shot from 14 ft,62,54
237,3,9:21.0,Defensive rebound by I. Thomas,,62,54
238,3,9:10.0,A. Horford makes 2-pt dunk at rim,,64,54
239,3,8:52.0,,D. Rose misses 2-pt jump shot from 6 ft,64,54
240,3,8:50.0,,Offensive rebound by J. Noah,64,54
241,3,8:49.0,,J. Noah makes 2-pt layup from 2 ft,64,56
242,3,8:41.0,Personal foul by C. Lee (drawn by I. Thomas),,64,56
243,3,8:34.0,K. Olynyk makes 2-pt layup from 1 ft (assist by I. Thomas),,66,56
244,3,8:23.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Noah),66,58
245,3,8:08.0,,Violation by Team (jump ball),66,58
246,3,8:02.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,69,58
247,3,7:54.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by D. Rose),69,61
248,3,7:41.0,I. Thomas misses 3-pt jump shot from 25 ft,,69,61
249,3,7:39.0,,Defensive rebound by J. Noah,69,61
250,3,7:32.0,,C. Anthony misses 3-pt jump shot from 24 ft,69,61
251,3,7:29.0,Defensive rebound by A. Bradley,,69,61
252,3,7:21.0,Personal foul by C. Anthony (drawn by A. Horford),,69,61
253,3,7:21.0,,Technical foul by C. Anthony,69,61
254,3,7:21.0,Technical foul by A. Horford,,69,61
255,3,7:15.0,A. Bradley misses 2-pt jump shot from 5 ft,,69,61
256,3,7:13.0,,Defensive rebound by C. Lee,69,61
257,3,7:05.0,,D. Rose makes 2-pt jump shot from 12 ft,69,63
258,3,7:03.0,Boston full timeout,,69,63
259,3,6:53.0,I. Thomas makes 2-pt layup from 2 ft,,71,63
260,3,6:44.0,,Personal foul by J. Crowder (drawn by C. Anthony),71,63
261,3,6:32.0,,C. Anthony misses 2-pt jump shot from 13 ft,71,63
262,3,6:31.0,Defensive rebound by A. Bradley,,71,63
263,3,6:22.0,Personal foul by J. Noah (drawn by I. Thomas),,71,63
264,3,6:14.0,I. Thomas makes 2-pt layup at rim,,73,63
265,3,6:04.0,,D. Rose misses 2-pt jump shot from 6 ft,73,63
266,3,6:02.0,,Offensive rebound by J. Noah,73,63
267,3,6:02.0,,J. Noah misses 2-pt layup from 1 ft,73,63
268,3,6:00.0,,Offensive rebound by D. Rose,73,63
269,3,5:55.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by C. Anthony),73,66
270,3,5:39.0,I. Thomas misses 3-pt jump shot from 25 ft,,73,66
271,3,5:37.0,,Defensive rebound by K. Porziņģis,73,66
272,3,5:30.0,,D. Rose misses 2-pt layup from 3 ft (block by A. Horford),73,66
273,3,5:27.0,Defensive rebound by A. Horford,,73,66
274,3,5:24.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by A. Horford),,76,66
275,3,5:12.0,,C. Anthony makes 2-pt layup from 1 ft,76,68
276,3,5:12.0,,Shooting foul by K. Olynyk (drawn by C. Anthony),76,68
277,3,5:12.0,,C. Anthony makes free throw 1 of 1,76,69
278,3,4:51.0,M. Smart enters the game for I. Thomas,,76,69
279,3,4:51.0,,M. Kuzminskas enters the game for K. Porziņģis,76,69
280,3,4:47.0,K. Olynyk makes 2-pt layup from 2 ft,,78,69
281,3,4:33.0,,C. Anthony makes 2-pt jump shot from 15 ft,78,71
282,3,4:12.0,K. Olynyk makes 2-pt jump shot from 14 ft,,80,71
283,3,4:02.0,,Personal foul by K. Olynyk (drawn by C. Anthony),80,71
284,3,4:02.0,,C. Anthony makes free throw 1 of 2,80,72
285,3,4:02.0,,C. Anthony makes free throw 2 of 2,80,73
286,3,3:43.0,Turnover by K. Olynyk (bad pass; steal by C. Anthony),,80,73
287,3,3:36.0,,D. Rose makes 2-pt jump shot from 14 ft,80,75
288,3,3:11.0,A. Bradley makes 2-pt layup from 3 ft,,82,75
289,3,3:00.0,,C. Anthony makes 2-pt jump shot from 21 ft,82,77
290,3,2:44.0,A. Bradley misses 2-pt hook shot from 4 ft,,82,77
291,3,2:43.0,,Defensive rebound by J. Noah,82,77
292,3,2:29.0,,C. Lee makes 3-pt jump shot from 23 ft,82,80
293,3,2:13.0,M. Smart makes 2-pt jump shot from 11 ft,,84,80
294,3,1:50.0,,D. Rose misses 2-pt jump shot from 18 ft,84,80
295,3,1:48.0,,Offensive rebound by J. Noah,84,80
296,3,1:43.0,,C. Lee misses 3-pt jump shot from 23 ft,84,80
297,3,1:41.0,,Offensive rebound by J. Noah,84,80
298,3,1:29.0,,C. Anthony misses 2-pt layup from 2 ft,84,80
299,3,1:27.0,Defensive rebound by A. Horford,,84,80
300,3,1:13.0,J. Crowder misses 2-pt jump shot from 6 ft,,84,80
301,3,1:11.0,,Defensive rebound by C. Lee,84,80
302,3,1:06.0,,Offensive foul by D. Rose (drawn by M. Smart),84,80
303,3,1:06.0,,Turnover by D. Rose (offensive foul),84,80
304,3,1:06.0,,New York full timeout,84,80
305,3,1:06.0,J. Jerebko enters the game for J. Crowder,,84,80
306,3,1:06.0,G. Green enters the game for A. Horford,,84,80
307,3,1:06.0,,B. Jennings enters the game for D. Rose,84,80
308,3,0:51.0,A. Bradley misses 2-pt jump shot from 14 ft,,84,80
309,3,0:49.0,Offensive rebound by J. Jerebko,,84,80
310,3,0:38.0,J. Jerebko makes 2-pt layup from 1 ft,,86,80
311,3,0:20.0,,C. Anthony makes 2-pt jump shot from 4 ft,86,82
312,3,0:04.0,K. Olynyk makes 2-pt layup from 3 ft (assist by M. Smart),,88,82
313,3,0:00.0,,C. Anthony misses 3-pt jump shot from 45 ft,88,82
314,3,0:00.0,,Offensive rebound by Team,88,82
315,4,11:48.0,,C. Lee misses 3-pt jump shot from 23 ft,88,82
316,4,11:46.0,,Offensive rebound by C. Lee,88,82
317,4,11:40.0,,M. Kuzminskas misses 2-pt jump shot from 4 ft (block by G. Green),88,82
318,4,11:37.0,,Offensive rebound by M. Kuzminskas,88,82
319,4,11:34.0,,C. Lee misses 3-pt jump shot from 24 ft,88,82
320,4,11:32.0,Defensive rebound by M. Smart,,88,82
321,4,11:18.0,G. Green makes 3-pt jump shot from 23 ft (assist by K. Olynyk),,91,82
322,4,11:04.0,,M. Kuzminskas misses 3-pt jump shot from 26 ft,91,82
323,4,11:02.0,Defensive rebound by K. Olynyk,,91,82
324,4,10:43.0,I. Thomas makes 2-pt jump shot from 4 ft,,93,82
325,4,10:31.0,,K. Porziņģis enters the game for C. Anthony,93,82
326,4,10:31.0,,J. Holiday enters the game for C. Lee,93,82
327,4,10:29.0,,Turnover by K. O'Quinn (offensive foul),93,82
328,4,10:29.0,,Offensive foul by K. O'Quinn (drawn by I. Thomas),93,82
329,4,10:16.0,I. Thomas misses 2-pt layup from 3 ft,,93,82
330,4,10:14.0,,Defensive rebound by K. Porziņģis,93,82
331,4,9:57.0,,M. Kuzminskas makes 3-pt jump shot from 24 ft (assist by B. Jennings),93,85
332,4,9:57.0,Loose ball foul by I. Thomas (drawn by J. Holiday),,93,85
333,4,9:57.0,,D. Rose enters the game for M. Kuzminskas,93,85
334,4,9:57.0,,J. Holiday makes free throw 1 of 1,93,86
335,4,9:38.0,J. Jerebko misses 3-pt jump shot from 24 ft,,93,86
336,4,9:36.0,,Defensive rebound by J. Holiday,93,86
337,4,9:23.0,,Turnover by K. O'Quinn (bad pass; steal by G. Green),93,86
338,4,9:06.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by I. Thomas),,96,86
339,4,8:52.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,96,86
340,4,8:50.0,,Offensive rebound by K. O'Quinn,96,86
341,4,8:48.0,,K. O'Quinn makes 2-pt layup from 2 ft,96,88
342,4,8:30.0,I. Thomas misses 2-pt jump shot from 12 ft,,96,88
343,4,8:28.0,,Defensive rebound by K. Porziņģis,96,88
344,4,8:16.0,,B. Jennings misses 3-pt jump shot from 25 ft,96,88
345,4,8:15.0,Defensive rebound by J. Jerebko,,96,88
346,4,8:15.0,,Loose ball foul by K. O'Quinn (drawn by J. Jerebko),96,88
347,4,8:15.0,,Technical foul by K. O'Quinn,96,88
348,4,8:15.0,Official timeout,,96,88
349,4,8:15.0,I. Thomas makes technical free throw,,97,88
350,4,7:55.0,Shooting foul by K. O'Quinn (drawn by I. Thomas),,97,88
351,4,7:55.0,I. Thomas makes free throw 1 of 2,,98,88
352,4,7:55.0,A. Johnson enters the game for K. Olynyk,,98,88
353,4,7:55.0,I. Thomas makes free throw 2 of 2,,99,88
354,4,7:38.0,,K. Porziņģis makes 2-pt jump shot from 12 ft,99,90
355,4,7:38.0,,Shooting foul by J. Jerebko (drawn by K. Porziņģis),99,90
356,4,7:38.0,Violation by Team (jump ball),,99,90
357,4,7:38.0,,C. Anthony enters the game for K. O'Quinn,99,90
358,4,7:38.0,J. Crowder enters the game for G. Green,,99,90
359,4,7:38.0,,K. Porziņģis makes free throw 1 of 1,99,91
360,4,7:18.0,A. Johnson misses 2-pt layup from 2 ft (block by K. Porziņģis),,99,91
361,4,7:18.0,Offensive rebound by Team,,99,91
362,4,7:11.0,I. Thomas misses 3-pt jump shot from 25 ft,,99,91
363,4,7:09.0,Offensive rebound by J. Crowder,,99,91
364,4,7:09.0,J. Crowder makes 2-pt layup from 2 ft,,101,91
365,4,6:57.0,,D. Rose makes 2-pt layup from 2 ft,101,93
366,4,6:57.0,,Shooting foul by J. Jerebko (drawn by D. Rose),101,93
367,4,6:57.0,A. Horford enters the game for J. Jerebko,,101,93
368,4,6:57.0,A. Bradley enters the game for I. Thomas,,101,93
369,4,6:57.0,,D. Rose makes free throw 1 of 1,101,94
370,4,6:40.0,A. Horford misses 2-pt layup from 2 ft (block by K. Porziņģis),,101,94
371,4,6:39.0,Offensive rebound by A. Johnson,,101,94
372,4,6:39.0,Shooting foul by C. Anthony (drawn by A. Johnson),,101,94
373,4,6:39.0,A. Johnson makes free throw 1 of 2,,102,94
374,4,6:39.0,A. Johnson makes free throw 2 of 2,,103,94
375,4,6:24.0,,D. Rose makes 2-pt layup from 2 ft,103,96
376,4,6:03.0,A. Bradley makes 2-pt layup from 2 ft (assist by M. Smart),,105,96
377,4,5:46.0,,D. Rose misses 2-pt jump shot from 9 ft,105,96
378,4,5:45.0,,Offensive rebound by K. Porziņģis,105,96
379,4,5:45.0,,Personal foul by M. Smart (drawn by K. Porziņģis),105,96
380,4,5:45.0,,New York full timeout,105,96
381,4,5:42.0,,Turnover by K. Porziņģis (traveling),105,96
382,4,5:22.0,A. Horford makes 2-pt jump shot from 9 ft,,107,96
383,4,5:09.0,,J. Holiday misses 2-pt jump shot from 14 ft,107,96
384,4,5:08.0,Defensive rebound by J. Crowder,,107,96
385,4,4:58.0,A. Johnson makes 2-pt dunk at rim (assist by M. Smart),,109,96
