,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
73,1,2:32.0,P. Tucker enters the game for T. Chandler,,15,22
74,1,2:32.0,,T. Evans enters the game for B. Hield,15,22
75,1,2:32.0,,A. Davis makes technical free throw,15,23
76,1,2:23.0,B. Knight makes 2-pt jump shot from 20 ft (assist by J. Dudley),,17,23
77,1,2:06.0,,E. Moore misses 2-pt layup from 2 ft,17,23
78,1,2:05.0,Defensive rebound by J. Dudley,,17,23
79,1,2:01.0,Personal foul by J. Holiday (drawn by D. Booker),,17,23
80,1,1:57.0,Turnover by P. Tucker (bad pass; steal by E. Moore),,17,23
81,1,1:46.0,,A. Davis makes 2-pt jump shot from 10 ft,17,25
82,1,1:28.0,B. Knight misses 3-pt jump shot from 26 ft,,17,25
83,1,1:28.0,,Defensive rebound by T. Evans,17,25
84,1,1:19.0,,T. Evans misses 2-pt layup from 2 ft (block by T. Warren),17,25
85,1,1:17.0,Defensive rebound by T. Warren,,17,25
86,1,1:02.0,T. Warren makes 2-pt jump shot from 7 ft (assist by P. Tucker),,19,25
87,1,0:53.0,,J. Holiday misses 3-pt jump shot from 26 ft,19,25
88,1,0:52.0,Defensive rebound by P. Tucker,,19,25
89,1,0:40.0,D. Booker misses 2-pt layup from 3 ft (block by D. Cunningham),,19,25
90,1,0:38.0,,Defensive rebound by A. Davis,19,25
91,1,0:36.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),19,27
92,1,0:15.0,B. Knight misses 2-pt layup from 1 ft (block by A. Davis),,19,27
93,1,0:13.0,,Defensive rebound by J. Holiday,19,27
94,1,0:11.0,,T. Evans misses 2-pt layup from 2 ft (block by T. Warren),19,27
95,1,0:09.0,,Offensive rebound by E. Moore,19,27
96,1,0:09.0,,E. Moore misses 3-pt jump shot from 23 ft,19,27
97,1,0:08.0,,Offensive rebound by D. Cunningham,19,27
98,1,0:08.0,,D. Cunningham makes 2-pt layup from 1 ft,19,29
99,1,0:00.0,D. Booker makes 2-pt layup from 2 ft,,21,29
100,2,11:31.0,L. Barbosa misses 2-pt jump shot from 13 ft,,21,29
101,2,11:30.0,,Defensive rebound by D. Motiejūnas,21,29
102,2,11:18.0,,D. Motiejūnas misses 2-pt hook shot from 7 ft,21,29
103,2,11:16.0,Defensive rebound by J. Dudley,,21,29
104,2,11:11.0,L. Barbosa makes 2-pt layup from 1 ft (assist by B. Knight),,23,29
105,2,10:53.0,,L. Galloway misses 3-pt jump shot from 25 ft,23,29
106,2,10:52.0,Defensive rebound by A. Len,,23,29
107,2,10:46.0,Personal foul by T. Evans (drawn by B. Knight),,23,29
108,2,10:34.0,J. Dudley misses 3-pt jump shot from 25 ft,,23,29
109,2,10:33.0,,Defensive rebound by T. Evans,23,29
110,2,10:24.0,,T. Evans misses 3-pt jump shot from 26 ft,23,29
111,2,10:23.0,Defensive rebound by B. Knight,,23,29
112,2,10:07.0,Turnover by B. Knight (bad pass; steal by E. Moore),,23,29
113,2,10:01.0,,L. Galloway makes 2-pt layup from 2 ft (assist by E. Moore),23,31
114,2,9:43.0,B. Knight misses 2-pt jump shot from 5 ft,,23,31
115,2,9:42.0,,Defensive rebound by T. Evans,23,31
116,2,9:38.0,,Turnover by D. Motiejūnas (offensive goaltending),23,31
117,2,9:16.0,B. Knight misses 3-pt jump shot from 27 ft,,23,31
118,2,9:15.0,,Defensive rebound by T. Evans,23,31
119,2,9:08.0,,E. Moore makes 2-pt jump shot from 23 ft (assist by T. Evans),23,33
120,2,8:57.0,Personal foul by D. Motiejūnas (drawn by A. Len),,23,33
121,2,8:57.0,Official timeout,,23,33
122,2,8:49.0,A. Len makes 2-pt jump shot from 4 ft (assist by J. Dudley),,25,33
123,2,8:36.0,,Turnover by D. Motiejūnas (bad pass; steal by L. Barbosa),25,33
124,2,8:22.0,J. Dudley misses 2-pt jump shot from 6 ft (block by E. Moore),,25,33
125,2,8:21.0,Offensive rebound by A. Len,,25,33
126,2,8:16.0,P. Tucker misses 3-pt jump shot from 24 ft,,25,33
127,2,8:16.0,Offensive rebound by P. Tucker,,25,33
128,2,7:54.0,J. Dudley makes 2-pt jump shot from 12 ft (assist by L. Barbosa),,27,33
129,2,7:43.0,,Turnover by T. Evans (bad pass),27,33
130,2,7:33.0,Turnover by P. Tucker (bad pass; steal by E. Moore),,27,33
131,2,7:26.0,,L. Galloway misses 3-pt jump shot from 26 ft,27,33
132,2,7:25.0,Defensive rebound by L. Barbosa,,27,33
133,2,7:13.0,A. Len misses 2-pt hook shot from 6 ft,,27,33
134,2,7:12.0,,Defensive rebound by L. Galloway,27,33
135,2,7:04.0,,E. Moore makes 3-pt jump shot from 26 ft (assist by L. Galloway),27,36
136,2,6:50.0,L. Barbosa makes 3-pt jump shot from 26 ft,,30,36
137,2,6:37.0,,E. Moore misses 3-pt jump shot from 27 ft,30,36
138,2,6:36.0,Defensive rebound by A. Len,,30,36
139,2,6:30.0,L. Barbosa makes 3-pt jump shot from 26 ft (assist by B. Knight),,33,36
140,2,6:29.0,,New Orleans full timeout,33,36
141,2,6:29.0,,T. Jones enters the game for D. Cunningham,33,36
142,2,6:29.0,,A. Davis enters the game for T. Evans,33,36
143,2,6:29.0,,J. Holiday enters the game for D. Motiejūnas,33,36
144,2,6:08.0,,L. Galloway misses 3-pt jump shot from 23 ft,33,36
145,2,6:07.0,Defensive rebound by A. Len,,33,36
146,2,5:59.0,J. Dudley makes 2-pt jump shot from 22 ft (assist by B. Knight),,35,36
147,2,5:36.0,,T. Jones misses 2-pt jump shot from 19 ft,35,36
148,2,5:36.0,Defensive rebound by A. Len,,35,36
149,2,5:24.0,,B. Hield enters the game for L. Galloway,35,36
150,2,5:16.0,B. Knight makes 2-pt jump shot from 21 ft,,37,36
151,2,5:02.0,,T. Jones misses 2-pt jump shot from 4 ft (block by A. Len),37,36
152,2,5:00.0,Defensive rebound by B. Knight,,37,36
153,2,4:39.0,L. Barbosa misses 2-pt jump shot from 23 ft,,37,36
154,2,4:38.0,,Defensive rebound by J. Holiday,37,36
155,2,4:25.0,,J. Holiday misses 3-pt jump shot from 26 ft,37,36
156,2,4:25.0,Defensive rebound by L. Barbosa,,37,36
157,2,4:06.0,A. Len misses 2-pt hook shot from 9 ft,,37,36
158,2,4:04.0,,Defensive rebound by T. Jones,37,36
159,2,4:00.0,,Turnover by J. Holiday (traveling),37,36
160,2,3:48.0,B. Knight makes 2-pt layup from 2 ft,,39,36
161,2,3:33.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by J. Holiday),39,39
162,2,3:10.0,A. Len misses 2-pt hook shot from 6 ft,,39,39
163,2,3:08.0,,Defensive rebound by E. Moore,39,39
164,2,3:05.0,,Turnover by J. Holiday (bad pass),39,39
165,2,3:05.0,Phoenix full timeout,,39,39
166,2,3:05.0,,S. Hill enters the game for E. Moore,39,39
167,2,3:05.0,D. Booker enters the game for B. Knight,,39,39
168,2,3:05.0,E. Bledsoe enters the game for J. Dudley,,39,39
169,2,3:05.0,T. Warren enters the game for A. Len,,39,39
170,2,3:05.0,T. Chandler enters the game for L. Barbosa,,39,39
171,2,2:52.0,T. Warren misses 2-pt jump shot from 8 ft,,39,39
172,2,2:52.0,,Defensive rebound by T. Jones,39,39
173,2,2:27.0,,T. Jones misses 2-pt layup from 2 ft (block by D. Booker),39,39
174,2,2:24.0,Defensive rebound by E. Bledsoe,,39,39
175,2,2:20.0,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),,41,39
176,2,2:01.0,,J. Holiday makes 2-pt jump shot from 15 ft,41,41
177,2,1:41.0,Turnover by D. Booker (lost ball; steal by J. Holiday),,41,41
178,2,1:33.0,,B. Hield makes 3-pt jump shot from 26 ft,41,44
179,2,1:11.0,Shooting foul by T. Jones (drawn by E. Bledsoe),,41,44
180,2,1:11.0,E. Bledsoe misses free throw 1 of 2,,41,44
181,2,1:11.0,Offensive rebound by Team,,41,44
182,2,1:11.0,E. Bledsoe makes free throw 2 of 2,,42,44
183,2,1:02.0,,Personal foul by P. Tucker (drawn by A. Davis),42,44
184,2,0:57.0,,Shooting foul by E. Bledsoe (drawn by J. Holiday),42,44
185,2,0:57.0,,J. Holiday misses free throw 1 of 2,42,44
186,2,0:57.0,,Offensive rebound by Team,42,44
187,2,0:57.0,B. Knight enters the game for E. Bledsoe,,42,44
188,2,0:57.0,,J. Holiday makes free throw 2 of 2,42,45
189,2,0:40.0,T. Warren misses 2-pt jump shot from 17 ft,,42,45
190,2,0:39.0,Offensive rebound by T. Chandler,,42,45
191,2,0:39.0,T. Chandler misses 2-pt dunk at rim,,42,45
192,2,0:39.0,,Defensive rebound by Team,42,45
193,2,0:19.0,,T. Jones misses 2-pt jump shot from 10 ft,42,45
194,2,0:19.0,,Offensive rebound by A. Davis,42,45
195,2,0:19.0,,A. Davis makes 2-pt dunk at rim,42,47
196,2,0:04.0,Offensive foul by P. Tucker (drawn by J. Holiday),,42,47
197,2,0:04.0,Turnover by P. Tucker (offensive foul),,42,47
198,2,0:04.0,,L. Galloway enters the game for T. Jones,42,47
199,2,0:04.0,,E. Moore enters the game for S. Hill,42,47
200,3,11:49.0,T. Chandler makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,44,47
201,3,11:32.0,,S. Hill misses 2-pt jump shot from 13 ft,44,47
202,3,11:31.0,Defensive rebound by T. Chandler,,44,47
203,3,11:24.0,Turnover by E. Bledsoe (bad pass),,44,47
204,3,11:15.0,,J. Holiday misses 3-pt jump shot from 25 ft,44,47
205,3,11:13.0,Defensive rebound by T. Chandler,,44,47
206,3,11:03.0,Turnover by D. Booker (bad pass; steal by T. Jones),,44,47
207,3,10:42.0,,B. Hield misses 3-pt jump shot from 27 ft,44,47
208,3,10:41.0,Defensive rebound by M. Chriss,,44,47
209,3,10:30.0,T. Warren misses 3-pt jump shot from 23 ft,,44,47
210,3,10:29.0,,Defensive rebound by T. Jones,44,47
211,3,10:12.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by J. Holiday),44,49
212,3,9:55.0,Personal foul by B. Hield,,44,49
213,3,9:48.0,T. Warren makes 2-pt jump shot from 5 ft,,46,49
214,3,9:40.0,,J. Holiday makes 2-pt layup from 1 ft,46,51
215,3,9:35.0,,Loose ball foul by J. Holiday (drawn by T. Chandler),46,51
216,3,9:34.0,Personal foul by B. Hield,,46,51
217,3,9:26.0,D. Booker misses 2-pt jump shot from 16 ft,,46,51
218,3,9:26.0,,Defensive rebound by J. Holiday,46,51
219,3,9:13.0,,A. Davis makes 2-pt jump shot from 4 ft,46,53
220,3,9:02.0,Flagrant foul type 1 by S. Hill (drawn by T. Chandler),,46,53
221,3,9:02.0,T. Chandler makes flagrant free throw 1 of 2,,47,53
222,3,9:02.0,T. Chandler makes flagrant free throw 2 of 2,,48,53
223,3,8:50.0,M. Chriss misses 3-pt jump shot from 26 ft,,48,53
224,3,8:49.0,Offensive rebound by T. Chandler,,48,53
225,3,8:48.0,T. Chandler misses 2-pt jump shot from 5 ft (block by A. Davis),,48,53
226,3,8:48.0,Offensive rebound by Team,,48,53
227,3,8:45.0,Turnover by T. Warren (lost ball; steal by S. Hill),,48,53
228,3,8:40.0,,Turnover by S. Hill (bad pass; steal by M. Chriss),48,53
229,3,8:35.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,48,53
230,3,8:33.0,,Defensive rebound by J. Holiday,48,53
231,3,8:30.0,,T. Jones makes 2-pt jump shot from 6 ft (assist by B. Hield),48,55
232,3,8:30.0,,Shooting foul by T. Warren (drawn by T. Jones),48,55
233,3,8:30.0,,T. Jones misses free throw 1 of 1,48,55
234,3,8:28.0,Defensive rebound by Team,,48,55
235,3,8:03.0,T. Chandler makes 2-pt dunk at rim (assist by M. Chriss),,50,55
236,3,7:51.0,,J. Holiday misses 2-pt jump shot from 11 ft (block by T. Warren),50,55
237,3,7:49.0,Defensive rebound by E. Bledsoe,,50,55
238,3,7:45.0,T. Warren makes 2-pt layup from 1 ft (assist by E. Bledsoe),,52,55
239,3,7:33.0,,A. Davis misses 2-pt jump shot from 15 ft,52,55
240,3,7:32.0,Defensive rebound by E. Bledsoe,,52,55
241,3,7:24.0,Shooting foul by T. Jones (drawn by T. Warren),,52,55
242,3,7:24.0,T. Warren makes free throw 1 of 2,,53,55
243,3,7:24.0,T. Warren makes free throw 2 of 2,,54,55
244,3,7:05.0,,T. Jones misses 2-pt jump shot from 6 ft,54,55
245,3,7:05.0,Defensive rebound by T. Chandler,,54,55
246,3,7:05.0,Personal foul by T. Jones (drawn by T. Chandler),,54,55
247,3,7:05.0,T. Chandler makes free throw 1 of 2,,55,55
248,3,7:05.0,T. Chandler misses free throw 2 of 2,,55,55
249,3,7:01.0,,Defensive rebound by T. Jones,55,55
250,3,6:40.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by B. Hield),55,57
251,3,6:26.0,Personal foul by A. Davis (drawn by D. Booker),,55,57
252,3,6:26.0,E. Bledsoe makes free throw 1 of 2,,56,57
253,3,6:26.0,E. Bledsoe makes free throw 2 of 2,,57,57
254,3,6:11.0,,J. Holiday misses 2-pt layup from 3 ft,57,57
255,3,6:10.0,Defensive rebound by E. Bledsoe,,57,57
256,3,6:03.0,T. Chandler misses 2-pt layup from 2 ft,,57,57
257,3,6:02.0,Offensive rebound by T. Warren,,57,57
258,3,6:02.0,T. Warren makes 2-pt layup from 2 ft,,59,57
259,3,6:02.0,,Personal foul by M. Chriss (drawn by A. Davis),59,57
260,3,5:57.0,,Personal foul by D. Booker (drawn by S. Hill),59,57
261,3,5:57.0,,New Orleans full timeout,59,57
262,3,5:45.0,,J. Holiday makes 2-pt layup from 2 ft,59,59
263,3,5:34.0,D. Booker misses 3-pt jump shot from 25 ft,,59,59
264,3,5:34.0,,Defensive rebound by B. Hield,59,59
265,3,5:22.0,,Personal foul by D. Booker (drawn by S. Hill),59,59
266,3,5:08.0,,A. Davis misses 2-pt jump shot from 6 ft,59,59
267,3,5:07.0,Defensive rebound by E. Bledsoe,,59,59
268,3,5:01.0,E. Bledsoe misses 2-pt jump shot from 11 ft,,59,59
269,3,5:00.0,,Defensive rebound by J. Holiday,59,59
270,3,4:54.0,,J. Holiday makes 2-pt dunk at rim (assist by A. Davis),59,61
271,3,4:41.0,M. Chriss makes 2-pt layup from 2 ft (assist by T. Warren),,61,61
272,3,4:41.0,Shooting foul by T. Jones (drawn by M. Chriss),,61,61
273,3,4:41.0,M. Chriss misses free throw 1 of 1,,61,61
274,3,4:41.0,,E. Moore enters the game for B. Hield,61,61
275,3,4:38.0,,Defensive rebound by T. Jones,61,61
276,3,4:27.0,,J. Holiday misses 2-pt jump shot from 13 ft,61,61
277,3,4:27.0,Defensive rebound by T. Chandler,,61,61
278,3,4:09.0,T. Warren misses 2-pt layup from 2 ft (block by A. Davis),,61,61
279,3,4:09.0,Offensive rebound by T. Chandler,,61,61
280,3,4:09.0,Shooting foul by T. Jones (drawn by T. Chandler),,61,61
281,3,4:09.0,T. Chandler makes free throw 1 of 2,,62,61
282,3,4:09.0,P. Tucker enters the game for M. Chriss,,62,61
283,3,4:09.0,,D. Cunningham enters the game for T. Jones,62,61
284,3,4:09.0,T. Chandler makes free throw 2 of 2,,63,61
285,3,3:46.0,,A. Davis makes 2-pt jump shot from 15 ft,63,63
286,3,3:24.0,P. Tucker misses 3-pt jump shot from 22 ft,,63,63
287,3,3:24.0,,Defensive rebound by J. Holiday,63,63
288,3,3:17.0,,A. Davis misses 2-pt layup from 1 ft,63,63
289,3,3:15.0,Defensive rebound by E. Bledsoe,,63,63
290,3,3:11.0,D. Booker misses 2-pt layup from 2 ft (block by J. Holiday),,63,63
291,3,3:08.0,,Defensive rebound by D. Cunningham,63,63
292,3,3:01.0,,A. Davis misses 2-pt jump shot from 15 ft (block by T. Chandler),63,63
293,3,3:00.0,Defensive rebound by E. Bledsoe,,63,63
294,3,2:57.0,D. Booker misses 2-pt layup from 2 ft (block by A. Davis),,63,63
295,3,2:57.0,Offensive rebound by Team,,63,63
296,3,2:57.0,Technical foul by D. Booker,,63,63
297,3,2:57.0,Phoenix full timeout,,63,63
298,3,2:57.0,,A. Davis makes technical free throw,63,64
299,3,2:57.0,,T. Frazier enters the game for J. Holiday,63,64
300,3,2:39.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,63,64
301,3,2:38.0,,Defensive rebound by E. Moore,63,64
302,3,2:33.0,,D. Cunningham makes 2-pt dunk at rim (assist by E. Moore),63,66
303,3,2:18.0,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),,65,66
304,3,2:07.0,,T. Frazier makes 2-pt jump shot from 19 ft,65,68
305,3,1:52.0,Turnover by P. Tucker (bad pass),,65,68
306,3,1:52.0,B. Knight enters the game for E. Bledsoe,,65,68
307,3,1:36.0,,A. Davis misses 2-pt jump shot from 20 ft,65,68
308,3,1:36.0,,Offensive rebound by D. Cunningham,65,68
309,3,1:32.0,,D. Cunningham makes 2-pt layup from 2 ft,65,70
310,3,1:26.0,D. Booker makes 2-pt jump shot from 19 ft,,67,70
311,3,1:26.0,Shooting foul by D. Cunningham (drawn by D. Booker),,67,70
312,3,1:26.0,J. Dudley enters the game for T. Chandler,,67,70
313,3,1:26.0,D. Booker makes free throw 1 of 1,,68,70
314,3,1:12.0,,A. Davis misses 2-pt layup from 1 ft,68,70
315,3,1:12.0,Defensive rebound by J. Dudley,,68,70
316,3,1:06.0,Turnover by B. Knight (bad pass; steal by E. Moore),,68,70
317,3,1:00.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by T. Frazier),68,73
318,3,0:47.0,D. Booker makes 2-pt jump shot from 17 ft,,70,73
319,3,0:31.0,,E. Moore makes 2-pt jump shot from 10 ft (assist by T. Frazier),70,75
320,3,0:09.0,B. Knight makes 2-pt jump shot from 8 ft (assist by J. Dudley),,72,75
321,3,0:04.0,,S. Hill makes 2-pt dunk at rim,72,77
322,3,0:00.0,T. Warren makes 2-pt layup from 2 ft (assist by B. Knight),,74,77
323,4,11:44.0,,Turnover by E. Moore (lost ball; steal by P. Tucker),74,77
324,4,11:38.0,D. Booker misses 2-pt jump shot from 3 ft (block by S. Hill),,74,77
325,4,11:38.0,Offensive rebound by Team,,74,77
326,4,11:26.0,Shooting foul by T. Frazier (drawn by D. Booker),,74,77
327,4,11:26.0,D. Booker makes free throw 1 of 2,,75,77
328,4,11:26.0,D. Booker misses free throw 2 of 2,,75,77
329,4,11:24.0,,Defensive rebound by D. Cunningham,75,77
330,4,11:01.0,,D. Cunningham misses 2-pt jump shot from 21 ft,75,77
331,4,11:00.0,Defensive rebound by B. Knight,,75,77
332,4,10:53.0,L. Barbosa makes 2-pt layup from 2 ft (assist by B. Knight),,77,77
333,4,10:31.0,,S. Hill misses 2-pt jump shot from 15 ft,77,77
334,4,10:30.0,Defensive rebound by J. Dudley,,77,77
335,4,10:22.0,Turnover by B. Knight (bad pass; steal by T. Jones),,77,77
336,4,10:21.0,,Personal foul by P. Tucker (drawn by T. Jones),77,77
337,4,10:13.0,,Personal foul by L. Barbosa (drawn by E. Moore),77,77
338,4,10:00.0,,Offensive foul by T. Jones (drawn by J. Dudley),77,77
339,4,10:00.0,,Turnover by T. Jones (offensive foul),77,77
340,4,10:00.0,,A. Davis enters the game for T. Jones,77,77
341,4,9:52.0,Shooting foul by S. Hill (drawn by B. Knight),,77,77
342,4,9:52.0,B. Knight makes free throw 1 of 2,,78,77
343,4,9:52.0,,J. Holiday enters the game for S. Hill,78,77
344,4,9:52.0,B. Knight makes free throw 2 of 2,,79,77
345,4,9:41.0,,J. Holiday misses 3-pt jump shot from 25 ft,79,77
346,4,9:40.0,Defensive rebound by P. Tucker,,79,77
347,4,9:33.0,Personal foul by T. Frazier (drawn by B. Knight),,79,77
348,4,9:19.0,D. Booker misses 3-pt jump shot from 23 ft,,79,77
349,4,9:19.0,,Defensive rebound by D. Cunningham,79,77
350,4,9:06.0,,E. Moore misses 3-pt jump shot from 25 ft,79,77
351,4,9:04.0,Defensive rebound by P. Tucker,,79,77
352,4,8:57.0,B. Knight misses 3-pt jump shot from 26 ft,,79,77
353,4,8:55.0,,Defensive rebound by D. Cunningham,79,77
354,4,8:44.0,,E. Moore misses 2-pt jump shot from 13 ft,79,77
355,4,8:44.0,,Offensive rebound by Team,79,77
356,4,8:44.0,Loose ball foul by D. Booker (drawn by T. Frazier),,79,77
357,4,8:44.0,Official timeout,,79,77
358,4,8:30.0,,E. Moore makes 2-pt jump shot from 4 ft,79,79
359,4,8:12.0,Personal foul by J. Holiday (drawn by D. Booker),,79,79
360,4,8:02.0,J. Dudley misses 2-pt jump shot from 12 ft,,79,79
361,4,8:01.0,,Defensive rebound by E. Moore,79,79
362,4,7:49.0,,Offensive foul by E. Moore (drawn by D. Booker),79,79
363,4,7:49.0,,Turnover by E. Moore (offensive foul),79,79
364,4,7:49.0,,Technical foul by E. Moore,79,79
365,4,7:49.0,D. Booker makes technical free throw,,80,79
366,4,7:36.0,P. Tucker makes 2-pt jump shot from 16 ft (assist by L. Barbosa),,82,79
367,4,7:23.0,,A. Davis makes 2-pt layup from 1 ft,82,81
368,4,7:23.0,,Shooting foul by P. Tucker (drawn by A. Davis),82,81
369,4,7:23.0,,A. Davis makes free throw 1 of 1,82,82
370,4,7:12.0,Turnover by D. Booker (bad pass; steal by A. Davis),,82,82
371,4,7:07.0,,Turnover by A. Davis (lost ball; steal by D. Booker),82,82
372,4,7:00.0,L. Barbosa makes 2-pt layup from 2 ft (assist by D. Booker),,84,82
373,4,6:49.0,,J. Holiday makes 2-pt layup from 2 ft,84,84
374,4,6:38.0,J. Dudley makes 3-pt jump shot from 23 ft (assist by B. Knight),,87,84
375,4,6:28.0,,J. Holiday misses 2-pt jump shot from 4 ft (block by J. Dudley),87,84
376,4,6:26.0,Defensive rebound by J. Dudley,,87,84
377,4,6:24.0,Shooting foul by E. Moore (drawn by L. Barbosa),,87,84
378,4,6:24.0,L. Barbosa makes free throw 1 of 2,,88,84
379,4,6:24.0,T. Warren enters the game for D. Booker,,88,84
380,4,6:24.0,,S. Hill enters the game for D. Cunningham,88,84
381,4,6:24.0,L. Barbosa makes free throw 2 of 2,,89,84
382,4,6:09.0,,A. Davis misses 2-pt jump shot from 9 ft,89,84
383,4,6:08.0,Defensive rebound by P. Tucker,,89,84
