,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
30,1,7:33.0,,D. Waiters misses 3-pt jump shot from 24 ft,10,11
31,1,7:32.0,Defensive rebound by Team,,10,11
32,1,7:23.0,R. Jackson makes 2-pt jump shot from 15 ft,,12,11
33,1,7:07.0,,G. Dragić makes 2-pt jump shot from 12 ft,12,13
34,1,6:53.0,J. Leuer misses 3-pt jump shot from 24 ft,,12,13
35,1,6:52.0,Offensive rebound by A. Drummond,,12,13
36,1,6:50.0,A. Drummond makes 2-pt jump shot from 5 ft,,14,13
37,1,6:37.0,,G. Dragić misses 2-pt jump shot from 16 ft,14,13
38,1,6:36.0,Defensive rebound by R. Jackson,,14,13
39,1,6:31.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),,16,13
40,1,6:29.0,Technical foul by A. Drummond,,16,13
41,1,6:29.0,,G. Dragić makes technical free throw,16,14
42,1,6:12.0,,Turnover by D. Waiters (bad pass; steal by A. Drummond),16,14
43,1,6:08.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft,,19,14
44,1,6:05.0,,Miami full timeout,19,14
45,1,6:05.0,,W. Reed enters the game for H. Whiteside,19,14
46,1,6:05.0,,W. Ellington enters the game for G. Dragić,19,14
47,1,5:48.0,,D. Waiters makes 2-pt jump shot from 19 ft,19,16
48,1,5:34.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,19,16
49,1,5:33.0,,Defensive rebound by L. Babbitt,19,16
50,1,5:22.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Waiters),19,19
51,1,5:09.0,Shooting foul by L. Babbitt (drawn by J. Leuer),,19,19
52,1,5:09.0,J. Leuer makes 2-pt layup from 1 ft (assist by R. Jackson),,21,19
53,1,5:09.0,J. Leuer misses free throw 1 of 1,,21,19
54,1,5:09.0,,J. Johnson enters the game for L. Babbitt,21,19
55,1,5:08.0,,Defensive rebound by J. Johnson,21,19
56,1,4:49.0,,D. Waiters makes 2-pt layup from 2 ft,21,21
57,1,4:37.0,R. Jackson makes 2-pt layup from 2 ft,,23,21
58,1,4:20.0,,J. Johnson misses 2-pt layup from 1 ft (block by A. Drummond),23,21
59,1,4:18.0,,Offensive rebound by R. McGruder,23,21
60,1,4:17.0,,Turnover by R. McGruder (bad pass; steal by A. Drummond),23,21
61,1,4:12.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,23,21
62,1,4:11.0,Offensive rebound by A. Drummond,,23,21
63,1,4:10.0,A. Drummond misses 2-pt jump shot from 8 ft,,23,21
64,1,4:09.0,Offensive rebound by J. Leuer,,23,21
65,1,4:08.0,J. Leuer makes 2-pt layup at rim,,25,21
66,1,3:53.0,,R. McGruder misses 3-pt jump shot from 22 ft,25,21
67,1,3:52.0,Defensive rebound by A. Drummond,,25,21
68,1,3:43.0,M. Morris misses 3-pt jump shot from 25 ft,,25,21
69,1,3:42.0,,Defensive rebound by R. McGruder,25,21
70,1,3:32.0,,J. Johnson makes 2-pt layup from 2 ft,25,23
71,1,3:32.0,,Shooting foul by J. Leuer (drawn by J. Johnson),25,23
72,1,3:32.0,I. Smith enters the game for R. Jackson,,25,23
73,1,3:32.0,T. Harris enters the game for J. Leuer,,25,23
74,1,3:32.0,,J. Johnson makes free throw 1 of 1,25,24
75,1,3:28.0,Detroit full timeout,,25,24
76,1,3:25.0,Personal foul by R. McGruder (drawn by M. Morris),,25,24
77,1,3:25.0,,O. White enters the game for R. McGruder,25,24
78,1,3:14.0,I. Smith makes 2-pt jump shot from 18 ft,,27,24
79,1,2:54.0,,W. Ellington makes 2-pt jump shot from 18 ft (assist by J. Johnson),27,26
80,1,2:33.0,K. Caldwell-Pope misses 2-pt jump shot from 12 ft,,27,26
81,1,2:32.0,,Defensive rebound by O. White,27,26
82,1,2:23.0,,O. White makes 2-pt layup from 1 ft (assist by D. Waiters),27,28
83,1,1:58.0,I. Smith misses 2-pt jump shot from 17 ft,,27,28
84,1,1:57.0,,Defensive rebound by W. Reed,27,28
85,1,1:49.0,,Shooting foul by A. Drummond (drawn by D. Waiters),27,28
86,1,1:49.0,,D. Waiters makes free throw 1 of 2,27,29
87,1,1:49.0,,D. Waiters misses free throw 2 of 2,27,29
88,1,1:49.0,S. Johnson enters the game for M. Morris,,27,29
89,1,1:48.0,Defensive rebound by A. Drummond,,27,29
90,1,1:34.0,T. Harris makes 2-pt jump shot from 16 ft,,29,29
91,1,1:19.0,,D. Waiters makes 2-pt jump shot from 20 ft,29,31
92,1,1:03.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,29,31
93,1,1:02.0,Offensive rebound by A. Drummond,,29,31
94,1,1:02.0,A. Drummond makes 2-pt hook shot from 8 ft,,31,31
95,1,0:52.0,,Personal foul by K. Caldwell-Pope (drawn by D. Waiters),31,31
96,1,0:52.0,,D. Waiters misses free throw 1 of 2,31,31
97,1,0:52.0,,Offensive rebound by Team,31,31
98,1,0:52.0,,D. Waiters makes free throw 2 of 2,31,32
99,1,0:39.0,T. Harris makes 2-pt jump shot from 13 ft,,33,32
100,1,0:22.0,,D. Waiters makes 3-pt jump shot from 24 ft,33,35
101,1,0:04.0,T. Harris misses 2-pt jump shot from 5 ft (block by J. Johnson),,33,35
102,1,0:03.0,Offensive rebound by Team,,33,35
103,1,0:00.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,33,35
104,1,0:00.0,Offensive rebound by Team,,33,35
105,2,11:43.0,,J. Johnson misses 2-pt jump shot from 9 ft,33,35
106,2,11:42.0,,Offensive rebound by W. Reed,33,35
107,2,11:38.0,,W. Ellington makes 3-pt jump shot from 25 ft,33,38
108,2,11:17.0,R. Bullock misses 2-pt jump shot from 21 ft,,33,38
109,2,11:16.0,,Defensive rebound by J. Johnson,33,38
110,2,11:09.0,,J. Johnson makes 2-pt jump shot from 18 ft,33,40
111,2,10:54.0,T. Harris misses 2-pt jump shot from 20 ft,,33,40
112,2,10:53.0,,Defensive rebound by Team,33,40
113,2,10:35.0,,G. Dragić misses 2-pt jump shot from 10 ft,33,40
114,2,10:34.0,Defensive rebound by R. Bullock,,33,40
115,2,10:25.0,S. Johnson makes 2-pt jump shot from 17 ft,,35,40
116,2,10:08.0,,J. Johnson makes 2-pt jump shot from 12 ft (assist by G. Dragić),35,42
117,2,10:08.0,,Shooting foul by I. Smith (drawn by J. Johnson),35,42
118,2,10:08.0,,H. Whiteside enters the game for W. Reed,35,42
119,2,10:08.0,,J. Johnson makes free throw 1 of 1,35,43
120,2,9:55.0,S. Johnson makes 2-pt layup from 2 ft,,37,43
121,2,9:55.0,Shooting foul by O. White (drawn by S. Johnson),,37,43
122,2,9:55.0,S. Johnson misses free throw 1 of 1,,37,43
123,2,9:54.0,,Defensive rebound by H. Whiteside,37,43
124,2,9:36.0,,H. Whiteside makes 2-pt hook shot from 9 ft,37,45
125,2,9:12.0,I. Smith misses 2-pt jump shot from 14 ft,,37,45
126,2,9:11.0,Offensive rebound by A. Baynes,,37,45
127,2,9:08.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by A. Baynes),,40,45
128,2,8:54.0,,J. Johnson makes 2-pt layup from 2 ft,40,47
129,2,8:37.0,R. Bullock misses 3-pt jump shot from 25 ft,,40,47
130,2,8:36.0,,Defensive rebound by J. Johnson,40,47
131,2,8:28.0,,G. Dragić misses 2-pt layup from 3 ft,40,47
132,2,8:27.0,,Offensive rebound by H. Whiteside,40,47
133,2,8:23.0,,H. Whiteside misses 2-pt jump shot from 3 ft,40,47
134,2,8:22.0,Defensive rebound by T. Harris,,40,47
135,2,8:16.0,T. Harris makes 2-pt jump shot from 5 ft,,42,47
136,2,7:59.0,,W. Ellington misses 3-pt jump shot from 25 ft,42,47
137,2,7:58.0,Defensive rebound by I. Smith,,42,47
138,2,7:54.0,R. Bullock makes 2-pt layup from 1 ft (assist by I. Smith),,44,47
139,2,7:54.0,,Miami full timeout,44,47
140,2,7:42.0,,Turnover by H. Whiteside (bad pass; steal by R. Bullock),44,47
141,2,7:38.0,R. Bullock misses 2-pt layup from 2 ft,,44,47
142,2,7:37.0,Offensive rebound by I. Smith,,44,47
143,2,7:36.0,I. Smith makes 2-pt layup from 1 ft,,46,47
144,2,7:11.0,,J. Johnson misses 2-pt layup from 2 ft,46,47
145,2,7:10.0,Defensive rebound by A. Baynes,,46,47
146,2,6:56.0,Shooting foul by G. Dragić (drawn by T. Harris),,46,47
147,2,6:56.0,T. Harris makes free throw 1 of 2,,47,47
148,2,6:56.0,T. Harris makes free throw 2 of 2,,48,47
149,2,6:44.0,,Personal foul by I. Smith (drawn by J. Johnson),48,47
150,2,6:32.0,,O. White makes 3-pt jump shot from 25 ft (assist by W. Ellington),48,50
151,2,6:11.0,Turnover by A. Baynes (bad pass; steal by J. Johnson),,48,50
152,2,5:51.0,,H. Whiteside makes 2-pt jump shot from 9 ft (assist by W. Ellington),48,52
153,2,5:43.0,Detroit full timeout,,48,52
154,2,5:43.0,,D. Waiters enters the game for W. Ellington,48,52
155,2,5:43.0,,R. McGruder enters the game for J. Johnson,48,52
156,2,5:43.0,A. Drummond enters the game for I. Smith,,48,52
157,2,5:43.0,K. Caldwell-Pope enters the game for S. Johnson,,48,52
158,2,5:43.0,R. Jackson enters the game for A. Baynes,,48,52
159,2,5:43.0,M. Morris enters the game for R. Bullock,,48,52
160,2,5:33.0,R. Jackson misses 2-pt layup from 1 ft,,48,52
161,2,5:32.0,Offensive rebound by A. Drummond,,48,52
162,2,5:28.0,A. Drummond makes 2-pt jump shot from 3 ft,,50,52
163,2,5:12.0,,Personal foul by T. Harris (drawn by R. McGruder),50,52
164,2,5:05.0,,G. Dragić makes 2-pt jump shot from 20 ft (assist by D. Waiters),50,54
165,2,4:51.0,Personal foul by G. Dragić (drawn by K. Caldwell-Pope),,50,54
166,2,4:45.0,T. Harris misses 2-pt layup from 1 ft,,50,54
167,2,4:44.0,Offensive rebound by A. Drummond,,50,54
168,2,4:43.0,A. Drummond makes 2-pt layup from 1 ft,,52,54
169,2,4:19.0,,D. Waiters makes 2-pt layup from 2 ft,52,56
170,2,4:01.0,M. Morris makes 2-pt jump shot from 17 ft,,54,56
171,2,3:52.0,,Offensive foul by G. Dragić (drawn by K. Caldwell-Pope),54,56
172,2,3:52.0,,Turnover by G. Dragić (offensive foul),54,56
173,2,3:52.0,,W. Ellington enters the game for G. Dragić,54,56
174,2,3:52.0,J. Leuer enters the game for T. Harris,,54,56
175,2,3:33.0,R. Jackson makes 2-pt jump shot from 8 ft,,56,56
176,2,3:15.0,,H. Whiteside misses 2-pt layup from 1 ft (block by A. Drummond),56,56
177,2,3:14.0,Defensive rebound by M. Morris,,56,56
178,2,3:09.0,Personal foul by H. Whiteside (drawn by A. Drummond),,56,56
179,2,3:09.0,,J. Johnson enters the game for O. White,56,56
180,2,3:04.0,Turnover by K. Caldwell-Pope (lost ball),,56,56
181,2,2:51.0,,W. Ellington makes 2-pt jump shot from 19 ft (assist by J. Johnson),56,58
182,2,2:27.0,R. Jackson makes 2-pt jump shot from 17 ft,,58,58
183,2,2:08.0,,Turnover by W. Ellington (bad pass; steal by K. Caldwell-Pope),58,58
184,2,1:57.0,Turnover by M. Morris (bad pass),,58,58
185,2,1:57.0,Official timeout,,58,58
186,2,1:38.0,,Turnover by H. Whiteside (lost ball; steal by A. Drummond),58,58
187,2,1:33.0,M. Morris makes 2-pt layup from 2 ft,,60,58
188,2,1:19.0,,Shooting foul by J. Leuer (drawn by J. Johnson),60,58
189,2,1:19.0,,J. Johnson makes free throw 1 of 2,60,59
190,2,1:19.0,T. Harris enters the game for J. Leuer,,60,59
191,2,1:19.0,,W. Reed enters the game for H. Whiteside,60,59
192,2,1:19.0,,J. Johnson makes free throw 2 of 2,60,60
193,2,1:11.0,Turnover by R. Jackson (bad pass; steal by J. Johnson),,60,60
194,2,1:07.0,,J. Johnson makes 2-pt layup from 1 ft,60,62
195,2,0:54.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,60,62
196,2,0:53.0,,Defensive rebound by J. Johnson,60,62
197,2,0:42.0,,D. Waiters misses 3-pt jump shot from 25 ft,60,62
198,2,0:41.0,Defensive rebound by R. Jackson,,60,62
199,2,0:34.0,Turnover by R. Jackson (lost ball),,60,62
200,2,0:33.0,Loose ball foul by R. Jackson (drawn by R. McGruder),,60,62
201,2,0:33.0,,Turnover by R. McGruder (offensive foul),60,62
202,2,0:33.0,,R. McGruder makes free throw 1 of 2,60,63
203,2,0:33.0,,R. McGruder makes free throw 2 of 2,60,64
204,2,0:20.0,,Turnover by W. Reed (lost ball; steal by T. Harris),60,64
205,2,0:00.0,A. Drummond misses 3-pt jump shot from 67 ft,,60,64
206,2,0:00.0,Offensive rebound by Team,,60,64
207,3,11:35.0,,R. McGruder misses 2-pt jump shot from 12 ft,60,64
208,3,11:34.0,Defensive rebound by A. Drummond,,60,64
209,3,11:21.0,A. Drummond makes 2-pt layup from 1 ft (assist by J. Leuer),,62,64
210,3,11:08.0,,Offensive foul by L. Babbitt (drawn by K. Caldwell-Pope),62,64
211,3,11:08.0,,Turnover by L. Babbitt (offensive foul),62,64
212,3,10:56.0,K. Caldwell-Pope makes 2-pt jump shot from 11 ft,,64,64
213,3,10:47.0,,Turnover by D. Waiters (bad pass),64,64
214,3,10:35.0,R. Jackson makes 2-pt jump shot from 8 ft,,66,64
215,3,10:19.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by D. Waiters),66,67
216,3,10:01.0,M. Morris makes 2-pt jump shot from 12 ft,,68,67
217,3,9:31.0,,D. Waiters makes 2-pt jump shot from 19 ft,68,69
218,3,9:10.0,Turnover by M. Morris (traveling),,68,69
219,3,8:59.0,,Shooting foul by K. Caldwell-Pope (drawn by G. Dragić),68,69
220,3,8:59.0,,G. Dragić makes free throw 1 of 2,68,70
221,3,8:59.0,,G. Dragić misses free throw 2 of 2,68,70
222,3,8:57.0,,Offensive rebound by H. Whiteside,68,70
223,3,8:56.0,,H. Whiteside misses 2-pt layup from 1 ft,68,70
224,3,8:55.0,Defensive rebound by A. Drummond,,68,70
225,3,8:47.0,Shooting foul by R. McGruder (drawn by R. Jackson),,68,70
226,3,8:47.0,R. Jackson makes free throw 1 of 2,,69,70
227,3,8:47.0,R. Jackson makes free throw 2 of 2,,70,70
228,3,8:37.0,,Turnover by D. Waiters (bad pass),70,70
229,3,8:14.0,M. Morris makes 2-pt jump shot from 19 ft,,72,70
230,3,8:14.0,Shooting foul by L. Babbitt (drawn by M. Morris),,72,70
231,3,8:14.0,M. Morris misses free throw 1 of 1,,72,70
232,3,8:13.0,,Defensive rebound by H. Whiteside,72,70
233,3,8:00.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by D. Waiters),72,73
234,3,7:45.0,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,,72,73
235,3,7:44.0,,Defensive rebound by H. Whiteside,72,73
236,3,7:34.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by G. Dragić),72,76
237,3,7:33.0,Detroit full timeout,,72,76
238,3,7:27.0,Personal foul by D. Waiters (drawn by M. Morris),,72,76
239,3,7:15.0,A. Drummond makes 2-pt layup from 2 ft,,74,76
240,3,6:57.0,,D. Waiters misses 2-pt jump shot from 20 ft,74,76
241,3,6:56.0,Defensive rebound by R. Jackson,,74,76
242,3,6:49.0,M. Morris makes 2-pt jump shot from 13 ft (assist by R. Jackson),,76,76
243,3,6:26.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by D. Waiters),76,79
244,3,6:08.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by M. Morris),,79,79
245,3,5:42.0,,D. Waiters misses 3-pt jump shot from 24 ft,79,79
246,3,5:41.0,Defensive rebound by R. Jackson,,79,79
247,3,5:24.0,M. Morris makes 2-pt layup from 2 ft,,81,79
248,3,5:22.0,,Miami full timeout,81,79
249,3,5:22.0,,W. Ellington enters the game for L. Babbitt,81,79
250,3,5:22.0,,J. Johnson enters the game for H. Whiteside,81,79
251,3,5:22.0,,W. Reed enters the game for G. Dragić,81,79
252,3,5:22.0,T. Harris enters the game for J. Leuer,,81,79
253,3,5:09.0,Violation by A. Drummond (def goaltending),,81,79
254,3,5:09.0,,J. Johnson makes 2-pt jump shot from 6 ft,81,81
255,3,4:49.0,Turnover by R. Jackson (bad pass; steal by R. McGruder),,81,81
256,3,4:34.0,,D. Waiters misses 3-pt jump shot from 27 ft,81,81
257,3,4:33.0,Defensive rebound by A. Drummond,,81,81
258,3,4:25.0,Offensive foul by A. Drummond (drawn by W. Ellington),,81,81
259,3,4:25.0,Turnover by A. Drummond (offensive foul),,81,81
260,3,4:12.0,,W. Reed makes 2-pt dunk at rim (assist by J. Johnson),81,83
261,3,3:52.0,T. Harris makes 2-pt jump shot from 9 ft,,83,83
262,3,3:39.0,,R. McGruder misses 3-pt jump shot from 23 ft,83,83
263,3,3:38.0,Defensive rebound by M. Morris,,83,83
264,3,3:29.0,R. Jackson makes 2-pt jump shot from 12 ft,,85,83
265,3,3:02.0,,Shooting foul by A. Drummond (drawn by R. McGruder),85,83
266,3,3:02.0,,R. McGruder makes free throw 1 of 2,85,84
267,3,3:02.0,A. Baynes enters the game for A. Drummond,,85,84
268,3,3:02.0,S. Johnson enters the game for K. Caldwell-Pope,,85,84
269,3,3:02.0,I. Smith enters the game for R. Jackson,,85,84
270,3,3:02.0,,R. McGruder makes free throw 2 of 2,85,85
271,3,2:48.0,A. Baynes misses 2-pt layup from 1 ft (block by W. Reed),,85,85
272,3,2:47.0,Offensive rebound by A. Baynes,,85,85
273,3,2:45.0,A. Baynes misses 2-pt jump shot from 5 ft (block by W. Reed),,85,85
274,3,2:44.0,Offensive rebound by A. Baynes,,85,85
275,3,2:42.0,Shooting foul by R. McGruder (drawn by A. Baynes),,85,85
276,3,2:42.0,A. Baynes makes free throw 1 of 2,,86,85
277,3,2:42.0,A. Baynes makes free throw 2 of 2,,87,85
278,3,2:23.0,,D. Waiters misses 2-pt layup from 1 ft,87,85
279,3,2:22.0,Defensive rebound by S. Johnson,,87,85
280,3,2:03.0,I. Smith makes 2-pt jump shot from 5 ft,,89,85
281,3,1:39.0,,Turnover by D. Waiters (bad pass; steal by M. Morris),89,85
282,3,1:33.0,I. Smith misses 2-pt layup from 2 ft,,89,85
283,3,1:32.0,,Defensive rebound by W. Reed,89,85
284,3,1:14.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by J. Johnson),89,88
285,3,0:54.0,T. Harris makes 2-pt layup from 2 ft,,91,88
286,3,0:37.0,,J. Johnson misses 2-pt layup from 1 ft,91,88
287,3,0:36.0,,Offensive rebound by Team,91,88
288,3,0:36.0,,G. Dragić enters the game for D. Waiters,91,88
289,3,0:19.0,,G. Dragić makes 2-pt jump shot from 4 ft,91,90
290,3,0:07.0,I. Smith misses 2-pt layup from 1 ft (block by W. Reed),,91,90
291,3,0:06.0,,Defensive rebound by R. McGruder,91,90
292,3,0:01.0,,R. McGruder misses 2-pt jump shot from 4 ft,91,90
293,3,0:00.0,,Offensive rebound by Team,91,90
294,4,11:49.0,S. Johnson misses 2-pt jump shot from 19 ft,,91,90
295,4,11:48.0,,Defensive rebound by W. Reed,91,90
296,4,11:31.0,,Shooting foul by J. Leuer (drawn by O. White),91,90
297,4,11:31.0,,O. White makes free throw 1 of 2,91,91
298,4,11:31.0,,O. White makes free throw 2 of 2,91,92
299,4,11:26.0,Personal foul by W. Reed (drawn by A. Baynes),,91,92
300,4,11:18.0,Turnover by T. Harris (lost ball; steal by W. Ellington),,91,92
301,4,11:09.0,,G. Dragić misses 2-pt jump shot from 10 ft,91,92
302,4,11:08.0,,Offensive rebound by W. Reed,91,92
303,4,10:54.0,,G. Dragić makes 2-pt jump shot from 8 ft,91,94
304,4,10:43.0,Personal foul by W. Ellington (drawn by S. Johnson),,91,94
305,4,10:35.0,T. Harris makes 2-pt jump shot from 17 ft (assist by I. Smith),,93,94
306,4,10:16.0,,G. Dragić makes 2-pt jump shot from 11 ft,93,96
307,4,10:10.0,Detroit full timeout,,93,96
308,4,9:51.0,I. Smith misses 2-pt jump shot from 20 ft,,93,96
309,4,9:50.0,,Defensive rebound by O. White,93,96
310,4,9:31.0,,Turnover by G. Dragić (lost ball),93,96
311,4,9:20.0,T. Harris misses 2-pt jump shot from 19 ft,,93,96
312,4,9:19.0,,Defensive rebound by J. Johnson,93,96
313,4,9:11.0,,J. Johnson makes 2-pt jump shot from 12 ft,93,98
314,4,8:52.0,I. Smith makes 2-pt jump shot from 12 ft,,95,98
315,4,8:38.0,,W. Reed misses 2-pt layup from 2 ft (block by S. Johnson),95,98
316,4,8:37.0,Defensive rebound by A. Baynes,,95,98
317,4,8:29.0,Turnover by I. Smith (bad pass),,95,98
318,4,8:29.0,A. Drummond enters the game for A. Baynes,,95,98
319,4,8:14.0,,W. Ellington misses 2-pt jump shot from 21 ft,95,98
320,4,8:13.0,Defensive rebound by A. Drummond,,95,98
321,4,8:05.0,J. Leuer makes 2-pt layup from 2 ft (assist by A. Drummond),,97,98
322,4,7:47.0,,Shooting foul by S. Johnson (drawn by G. Dragić),97,98
323,4,7:47.0,,G. Dragić makes free throw 1 of 3,97,99
324,4,7:47.0,,G. Dragić misses free throw 2 of 3,97,99
325,4,7:47.0,,Offensive rebound by Team,97,99
326,4,7:47.0,R. Jackson enters the game for I. Smith,,97,99
327,4,7:47.0,M. Morris enters the game for T. Harris,,97,99
328,4,7:47.0,,H. Whiteside enters the game for W. Reed,97,99
329,4,7:47.0,,G. Dragić makes free throw 3 of 3,97,100
330,4,7:35.0,R. Jackson misses 2-pt jump shot from 11 ft,,97,100
331,4,7:34.0,,Defensive rebound by G. Dragić,97,100
332,4,7:26.0,,Shooting foul by S. Johnson (drawn by H. Whiteside),97,100
333,4,7:26.0,,H. Whiteside makes free throw 1 of 2,97,101
334,4,7:26.0,,H. Whiteside misses free throw 2 of 2,97,101
335,4,7:26.0,K. Caldwell-Pope enters the game for S. Johnson,,97,101
336,4,7:25.0,Defensive rebound by A. Drummond,,97,101
337,4,7:14.0,R. Jackson misses 2-pt layup from 1 ft,,97,101
338,4,7:13.0,Offensive rebound by A. Drummond,,97,101
339,4,7:12.0,A. Drummond misses 2-pt layup from 1 ft,,97,101
340,4,7:11.0,,Defensive rebound by H. Whiteside,97,101
341,4,6:56.0,,J. Johnson misses 3-pt jump shot from 25 ft,97,101
342,4,6:55.0,,Offensive rebound by H. Whiteside,97,101
343,4,6:51.0,,H. Whiteside makes 2-pt layup from 1 ft,97,103
344,4,6:36.0,M. Morris misses 2-pt jump shot from 14 ft,,97,103
345,4,6:35.0,,Defensive rebound by J. Johnson,97,103
346,4,6:29.0,,J. Johnson misses 2-pt jump shot from 12 ft,97,103
347,4,6:28.0,,Offensive rebound by H. Whiteside,97,103
348,4,6:27.0,,H. Whiteside makes 2-pt layup from 2 ft,97,105
349,4,6:26.0,Detroit full timeout,,97,105
350,4,6:14.0,Shooting foul by J. Johnson (drawn by A. Drummond),,97,105
351,4,6:14.0,A. Drummond misses free throw 1 of 2,,97,105
352,4,6:14.0,Offensive rebound by Team,,97,105
353,4,6:14.0,A. Drummond misses free throw 2 of 2,,97,105
354,4,6:13.0,,Defensive rebound by G. Dragić,97,105
355,4,6:13.0,Personal foul by O. White (drawn by M. Morris),,97,105
356,4,6:13.0,,Personal foul by M. Morris,97,105
357,4,5:54.0,,H. Whiteside misses 2-pt jump shot from 4 ft,97,105
358,4,5:53.0,Defensive rebound by A. Drummond,,97,105
359,4,5:44.0,R. Jackson misses 2-pt jump shot from 17 ft,,97,105
360,4,5:43.0,,Defensive rebound by H. Whiteside,97,105
361,4,5:21.0,,O. White misses 3-pt jump shot from 25 ft,97,105
362,4,5:20.0,Defensive rebound by A. Drummond,,97,105
363,4,5:18.0,Personal foul by G. Dragić (drawn by R. Jackson),,97,105
364,4,5:18.0,T. Harris enters the game for J. Leuer,,97,105
365,4,5:18.0,,D. Waiters enters the game for O. White,97,105
366,4,5:09.0,R. Jackson makes 2-pt jump shot from 8 ft,,99,105
367,4,4:57.0,,G. Dragić misses 2-pt jump shot from 22 ft,99,105
368,4,4:55.0,,Offensive rebound by D. Waiters,99,105
369,4,4:38.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),99,108
370,4,4:18.0,A. Drummond misses 2-pt jump shot from 6 ft,,99,108
371,4,4:17.0,,Defensive rebound by D. Waiters,99,108
372,4,3:57.0,,D. Waiters misses 3-pt jump shot from 24 ft,99,108
373,4,3:56.0,Defensive rebound by R. Jackson,,99,108
374,4,3:50.0,R. Jackson misses 2-pt layup from 3 ft,,99,108
375,4,3:49.0,,Defensive rebound by J. Johnson,99,108
376,4,3:43.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Johnson),99,111
377,4,3:39.0,Detroit full timeout,,99,111
378,4,3:22.0,T. Harris makes 2-pt jump shot from 5 ft (assist by M. Morris),,101,111
379,4,2:55.0,,W. Ellington makes 3-pt jump shot from 25 ft,101,114
380,4,2:47.0,,Violation by G. Dragić (kicked ball),101,114
381,4,2:38.0,R. Jackson misses 2-pt jump shot from 5 ft (block by H. Whiteside),,101,114
382,4,2:37.0,,Defensive rebound by D. Waiters,101,114
383,4,2:25.0,,Miami full timeout,101,114
384,4,2:19.0,,D. Waiters misses 3-pt jump shot from 23 ft,101,114
