,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
52,1,4:38.0,,L. Aldridge makes 3-pt jump shot from 25 ft (assist by K. Leonard),14,18
53,1,4:21.0,Turnover by T. Frazier (bad pass; steal by K. Leonard),,14,18
54,1,4:13.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by K. Leonard),14,20
55,1,3:51.0,Shooting foul by K. Leonard (drawn by A. Davis),,14,20
56,1,3:51.0,A. Davis makes free throw 1 of 2,,15,20
57,1,3:51.0,,San Antonio full timeout,15,20
58,1,3:51.0,A. Davis misses free throw 2 of 2,,15,20
59,1,3:51.0,,D. Lee enters the game for P. Gasol,15,20
60,1,3:51.0,,J. Simmons enters the game for K. Anderson,15,20
61,1,3:51.0,A. Ajinça enters the game for Ö. Aşık,,15,20
62,1,3:49.0,,Defensive rebound by D. Lee,15,20
63,1,3:32.0,,K. Leonard misses 2-pt jump shot from 6 ft,15,20
64,1,3:30.0,Defensive rebound by A. Ajinça,,15,20
65,1,3:20.0,E. Moore makes 2-pt layup from 1 ft (assist by T. Frazier),,17,20
66,1,2:59.0,,L. Aldridge misses 2-pt jump shot from 16 ft,17,20
67,1,2:57.0,Defensive rebound by S. Hill,,17,20
68,1,2:33.0,E. Moore makes 2-pt jump shot from 18 ft,,19,20
69,1,2:16.0,,K. Leonard misses 3-pt jump shot from 25 ft,19,20
70,1,2:15.0,Defensive rebound by T. Frazier,,19,20
71,1,2:03.0,Turnover by A. Davis (lost ball; steal by J. Simmons),,19,20
72,1,1:58.0,,J. Simmons makes 2-pt layup from 1 ft,19,22
73,1,1:33.0,E. Moore misses 2-pt jump shot from 14 ft,,19,22
74,1,1:32.0,,Defensive rebound by L. Aldridge,19,22
75,1,1:23.0,,P. Mills misses 3-pt jump shot from 26 ft,19,22
76,1,1:22.0,Defensive rebound by A. Davis,,19,22
77,1,1:18.0,A. Davis misses 2-pt layup from 2 ft (block by L. Aldridge),,19,22
78,1,1:18.0,Offensive rebound by Team,,19,22
79,1,1:18.0,,N. Laprovíttola enters the game for P. Mills,19,22
80,1,1:18.0,,D. Dedmon enters the game for L. Aldridge,19,22
81,1,1:17.0,L. Stephenson enters the game for A. Davis,,19,22
82,1,1:17.0,T. Jones enters the game for E. Moore,,19,22
83,1,1:17.0,L. Galloway enters the game for T. Frazier,,19,22
84,1,1:04.0,T. Jones makes 2-pt jump shot from 18 ft (assist by L. Stephenson),,21,22
85,1,0:53.0,,Shooting foul by A. Ajinça (drawn by K. Leonard),21,22
86,1,0:53.0,,K. Leonard makes free throw 1 of 2,21,23
87,1,0:53.0,,K. Leonard makes free throw 2 of 2,21,24
88,1,0:45.0,A. Ajinça makes 2-pt dunk at rim (assist by L. Stephenson),,23,24
89,1,0:28.0,,D. Dedmon makes 2-pt jump shot from 16 ft (assist by N. Laprovíttola),23,26
90,1,0:08.0,Turnover by T. Jones (lost ball; steal by K. Leonard),,23,26
91,1,0:07.0,,Clear path foul by L. Stephenson,23,26
92,1,0:07.0,,N. Laprovíttola makes clear path free throw 1 of 2,23,27
93,1,0:07.0,,N. Laprovíttola makes clear path free throw 2 of 2,23,28
94,1,0:00.0,,Turnover by J. Simmons (offensive goaltending),23,28
95,1,0:00.0,T. Jones misses 3-pt jump shot from 43 ft,,23,28
96,1,0:00.0,Offensive rebound by Team,,23,28
97,2,11:48.0,,Turnover by K. Anderson (traveling),23,28
98,2,11:36.0,L. Stephenson misses 3-pt jump shot from 24 ft,,23,28
99,2,11:35.0,,Defensive rebound by D. Lee,23,28
100,2,11:23.0,,D. Lee misses 2-pt jump shot from 4 ft,23,28
101,2,11:22.0,Defensive rebound by T. Jones,,23,28
102,2,11:10.0,L. Stephenson makes 2-pt jump shot from 15 ft,,25,28
103,2,10:56.0,,K. Anderson misses 2-pt layup from 2 ft,25,28
104,2,10:55.0,Defensive rebound by A. Ajinça,,25,28
105,2,10:41.0,Turnover by A. Ajinça (lost ball; steal by K. Anderson),,25,28
106,2,10:35.0,,D. Lee makes 2-pt dunk at rim (assist by N. Laprovíttola),25,30
107,2,10:15.0,L. Galloway misses 3-pt jump shot from 25 ft,,25,30
108,2,10:13.0,,Defensive rebound by K. Anderson,25,30
109,2,10:03.0,,Shooting foul by B. Hield (drawn by D. Dedmon),25,30
110,2,10:03.0,,D. Dedmon makes free throw 1 of 2,25,31
111,2,10:03.0,,D. Dedmon misses free throw 2 of 2,25,31
112,2,10:02.0,Defensive rebound by T. Jones,,25,31
113,2,9:50.0,B. Hield misses 3-pt jump shot from 26 ft,,25,31
114,2,9:48.0,,Defensive rebound by D. Dedmon,25,31
115,2,9:34.0,,J. Simmons misses 2-pt hook shot from 4 ft,25,31
116,2,9:32.0,Defensive rebound by B. Hield,,25,31
117,2,9:21.0,A. Ajinça misses 2-pt jump shot from 19 ft,,25,31
118,2,9:20.0,,Defensive rebound by D. Dedmon,25,31
119,2,9:00.0,,K. Anderson misses 3-pt jump shot from 23 ft,25,31
120,2,8:58.0,Defensive rebound by A. Ajinça,,25,31
121,2,8:50.0,Offensive foul by A. Ajinça (drawn by K. Anderson),,25,31
122,2,8:50.0,Turnover by A. Ajinça (offensive foul),,25,31
123,2,8:50.0,Official timeout,,25,31
124,2,8:50.0,A. Davis enters the game for A. Ajinça,,25,31
125,2,8:50.0,,P. Gasol enters the game for D. Lee,25,31
126,2,8:31.0,,P. Gasol misses 2-pt jump shot from 12 ft,25,31
127,2,8:31.0,,Offensive rebound by Team,25,31
128,2,8:31.0,Loose ball foul by L. Stephenson (drawn by D. Dedmon),,25,31
129,2,8:19.0,,K. Anderson makes 3-pt jump shot from 24 ft (assist by N. Laprovíttola),25,34
130,2,8:03.0,Personal foul by J. Simmons (drawn by A. Davis),,25,34
131,2,8:03.0,S. Hill enters the game for L. Stephenson,,25,34
132,2,7:51.0,B. Hield misses 2-pt jump shot from 3 ft (block by D. Dedmon),,25,34
133,2,7:48.0,,Defensive rebound by D. Dedmon,25,34
134,2,7:35.0,,J. Simmons misses 2-pt jump shot from 20 ft,25,34
135,2,7:33.0,,Offensive rebound by D. Dedmon,25,34
136,2,7:27.0,,N. Laprovíttola misses 3-pt jump shot from 25 ft,25,34
137,2,7:25.0,Defensive rebound by L. Galloway,,25,34
138,2,7:18.0,L. Galloway misses 3-pt jump shot from 26 ft,,25,34
139,2,7:16.0,,Defensive rebound by P. Gasol,25,34
140,2,7:06.0,,Turnover by J. Simmons (bad pass; steal by T. Jones),25,34
141,2,7:01.0,B. Hield makes 2-pt dunk at rim (assist by L. Galloway),,27,34
142,2,6:37.0,,D. Dedmon makes 2-pt jump shot from 17 ft (assist by J. Simmons),27,36
143,2,6:24.0,L. Galloway makes 2-pt jump shot from 22 ft,,29,36
144,2,6:07.0,,N. Laprovíttola makes 2-pt layup from 2 ft,29,38
145,2,6:07.0,,Shooting foul by L. Galloway (drawn by N. Laprovíttola),29,38
146,2,6:07.0,,K. Leonard enters the game for J. Simmons,29,38
147,2,6:07.0,,N. Laprovíttola makes free throw 1 of 1,29,39
148,2,5:58.0,L. Galloway misses 2-pt jump shot from 20 ft,,29,39
149,2,5:57.0,,Defensive rebound by K. Anderson,29,39
150,2,5:46.0,,K. Anderson misses 2-pt jump shot from 5 ft,29,39
151,2,5:45.0,Defensive rebound by A. Davis,,29,39
152,2,5:43.0,Personal foul by N. Laprovíttola (drawn by A. Davis),,29,39
153,2,5:43.0,,San Antonio full timeout,29,39
154,2,5:43.0,,B. Forbes enters the game for K. Anderson,29,39
155,2,5:43.0,,P. Mills enters the game for N. Laprovíttola,29,39
156,2,5:43.0,D. Cunningham enters the game for T. Jones,,29,39
157,2,5:43.0,T. Frazier enters the game for L. Galloway,,29,39
158,2,5:38.0,,L. Aldridge enters the game for D. Dedmon,29,39
159,2,5:25.0,D. Cunningham makes 2-pt jump shot from 18 ft (assist by T. Frazier),,31,39
160,2,5:13.0,,Personal foul by S. Hill (drawn by P. Gasol),31,39
161,2,5:03.0,,P. Gasol misses 2-pt jump shot from 4 ft (block by A. Davis),31,39
162,2,5:00.0,Defensive rebound by T. Frazier,,31,39
163,2,4:54.0,B. Hield makes 2-pt layup from 2 ft (assist by T. Frazier),,33,39
164,2,4:46.0,,Shooting foul by D. Cunningham (drawn by P. Gasol),33,39
165,2,4:46.0,,P. Gasol makes free throw 1 of 2,33,40
166,2,4:46.0,,P. Gasol makes free throw 2 of 2,33,41
167,2,4:35.0,Turnover by B. Hield (lost ball; steal by B. Forbes),,33,41
168,2,4:33.0,,Personal foul by T. Frazier,33,41
169,2,4:33.0,,P. Mills makes free throw 1 of 2,33,42
170,2,4:33.0,,P. Mills makes free throw 2 of 2,33,43
171,2,4:16.0,A. Davis makes 2-pt jump shot from 18 ft,,35,43
172,2,3:51.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by P. Gasol),35,46
173,2,3:28.0,T. Frazier misses 3-pt jump shot from 25 ft,,35,46
174,2,3:27.0,,Defensive rebound by L. Aldridge,35,46
175,2,3:18.0,,L. Aldridge misses 3-pt jump shot from 25 ft,35,46
176,2,3:16.0,Defensive rebound by D. Cunningham,,35,46
177,2,3:08.0,A. Davis makes 2-pt jump shot from 3 ft,,37,46
178,2,3:08.0,Shooting foul by L. Aldridge (drawn by A. Davis),,37,46
179,2,3:08.0,E. Moore enters the game for B. Hield,,37,46
180,2,3:08.0,,D. Bertāns enters the game for P. Gasol,37,46
181,2,3:08.0,A. Davis makes free throw 1 of 1,,38,46
182,2,2:51.0,,Turnover by D. Bertāns (bad pass; steal by E. Moore),38,46
183,2,2:44.0,S. Hill misses 2-pt jump shot from 14 ft,,38,46
184,2,2:39.0,Offensive rebound by S. Hill,,38,46
185,2,2:34.0,A. Davis misses 2-pt jump shot from 10 ft,,38,46
186,2,2:30.0,,Defensive rebound by L. Aldridge,38,46
187,2,2:22.0,,K. Leonard makes 2-pt dunk at rim,38,48
188,2,2:13.0,Shooting foul by B. Forbes (drawn by E. Moore),,38,48
189,2,2:13.0,New Orleans full timeout,,38,48
190,2,2:13.0,E. Moore makes free throw 1 of 2,,39,48
191,2,2:13.0,E. Moore misses free throw 2 of 2,,39,48
192,2,2:12.0,,Defensive rebound by B. Forbes,39,48
193,2,2:01.0,,B. Forbes makes 2-pt jump shot from 22 ft (assist by P. Mills),39,50
194,2,1:41.0,A. Davis misses 2-pt jump shot from 10 ft,,39,50
195,2,1:39.0,Offensive rebound by D. Cunningham,,39,50
196,2,1:29.0,A. Davis makes 2-pt jump shot from 14 ft,,41,50
197,2,1:12.0,,L. Aldridge makes 2-pt jump shot from 10 ft,41,52
198,2,0:56.0,E. Moore makes 2-pt jump shot from 7 ft,,43,52
199,2,0:56.0,Shooting foul by B. Forbes (drawn by E. Moore),,43,52
200,2,0:56.0,E. Moore makes free throw 1 of 1,,44,52
201,2,0:37.0,,L. Aldridge misses 2-pt jump shot from 13 ft,44,52
202,2,0:34.0,,Offensive rebound by P. Mills,44,52
203,2,0:18.0,,L. Aldridge misses 2-pt layup from 3 ft,44,52
204,2,0:17.0,Defensive rebound by A. Davis,,44,52
205,2,0:04.0,Personal foul by L. Aldridge (drawn by A. Davis),,44,52
206,2,0:04.0,A. Davis misses free throw 1 of 2,,44,52
207,2,0:04.0,Offensive rebound by Team,,44,52
208,2,0:04.0,L. Galloway enters the game for S. Hill,,44,52
209,2,0:04.0,A. Davis makes free throw 2 of 2,,45,52
210,2,0:00.0,,P. Mills makes 3-pt jump shot from 25 ft,45,55
211,3,11:40.0,,K. Leonard misses 2-pt jump shot from 12 ft,45,55
212,3,11:38.0,Defensive rebound by Ö. Aşık,,45,55
213,3,11:27.0,Shooting foul by K. Anderson (drawn by A. Davis),,45,55
214,3,11:27.0,A. Davis makes free throw 1 of 2,,46,55
215,3,11:27.0,,J. Simmons enters the game for K. Anderson,46,55
216,3,11:27.0,A. Davis makes free throw 2 of 2,,47,55
217,3,11:04.0,,K. Leonard makes 3-pt jump shot from 26 ft (assist by P. Mills),47,58
218,3,10:48.0,A. Davis misses 2-pt jump shot from 18 ft,,47,58
219,3,10:47.0,,Defensive rebound by P. Gasol,47,58
220,3,10:35.0,,P. Mills misses 3-pt jump shot from 26 ft,47,58
221,3,10:33.0,Defensive rebound by Ö. Aşık,,47,58
222,3,10:23.0,S. Hill makes 3-pt jump shot from 24 ft (assist by T. Frazier),,50,58
223,3,10:07.0,,K. Anderson enters the game for J. Simmons,50,58
224,3,10:02.0,,P. Gasol misses 2-pt jump shot from 19 ft,50,58
225,3,10:00.0,,Offensive rebound by L. Aldridge,50,58
226,3,9:59.0,,Shooting foul by Ö. Aşık (drawn by L. Aldridge),50,58
227,3,9:59.0,,L. Aldridge makes free throw 1 of 2,50,59
228,3,9:59.0,,L. Aldridge makes free throw 2 of 2,50,60
229,3,9:40.0,A. Davis makes 2-pt layup from 2 ft,,52,60
230,3,9:28.0,,Shooting foul by S. Hill (drawn by K. Leonard),52,60
231,3,9:28.0,,K. Leonard makes free throw 1 of 2,52,61
232,3,9:28.0,,K. Leonard makes free throw 2 of 2,52,62
233,3,9:23.0,Offensive foul by T. Frazier (drawn by K. Leonard),,52,62
234,3,9:23.0,Turnover by T. Frazier (offensive foul),,52,62
235,3,9:06.0,,P. Mills misses 3-pt jump shot from 24 ft,52,62
236,3,9:05.0,Defensive rebound by Ö. Aşık,,52,62
237,3,8:55.0,E. Moore makes 2-pt layup from 3 ft,,54,62
238,3,8:28.0,,K. Leonard makes 2-pt jump shot from 5 ft,54,64
239,3,8:06.0,T. Frazier misses 2-pt jump shot from 8 ft (block by K. Anderson),,54,64
240,3,8:06.0,Offensive rebound by Team,,54,64
241,3,8:03.0,A. Davis misses 2-pt jump shot from 21 ft,,54,64
242,3,8:03.0,Offensive rebound by Team,,54,64
243,3,8:03.0,Turnover by Team (shot clock),,54,64
244,3,7:51.0,,P. Mills makes 2-pt layup from 2 ft (assist by P. Gasol),54,66
245,3,7:51.0,New Orleans full timeout,,54,66
246,3,7:37.0,A. Davis misses 2-pt jump shot from 11 ft,,54,66
247,3,7:36.0,,Defensive rebound by P. Gasol,54,66
248,3,7:26.0,,Turnover by P. Gasol (lost ball; steal by S. Hill),54,66
249,3,7:15.0,E. Moore makes 2-pt jump shot from 8 ft,,56,66
250,3,6:50.0,,L. Aldridge misses 2-pt jump shot from 18 ft,56,66
251,3,6:49.0,Defensive rebound by S. Hill,,56,66
252,3,6:37.0,T. Frazier misses 2-pt layup from 2 ft,,56,66
253,3,6:36.0,,Defensive rebound by K. Leonard,56,66
254,3,6:22.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Leonard),56,69
255,3,6:16.0,New Orleans full timeout,,56,69
256,3,6:04.0,S. Hill misses 3-pt jump shot from 27 ft,,56,69
257,3,6:03.0,,Defensive rebound by P. Gasol,56,69
258,3,5:47.0,,K. Leonard makes 2-pt layup from 3 ft,56,71
259,3,5:27.0,A. Davis misses 2-pt jump shot from 18 ft,,56,71
260,3,5:26.0,,Defensive rebound by K. Leonard,56,71
261,3,5:08.0,,Personal foul by S. Hill (drawn by L. Aldridge),56,71
262,3,5:08.0,D. Cunningham enters the game for S. Hill,,56,71
263,3,5:08.0,A. Ajinça enters the game for Ö. Aşık,,56,71
264,3,5:03.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. Mills),56,74
265,3,4:49.0,E. Moore makes 2-pt jump shot from 10 ft (assist by T. Frazier),,58,74
266,3,4:36.0,,K. Leonard makes 2-pt jump shot from 18 ft (assist by P. Gasol),58,76
267,3,4:21.0,E. Moore misses 3-pt jump shot from 25 ft,,58,76
268,3,4:19.0,,Defensive rebound by K. Leonard,58,76
269,3,4:11.0,,K. Leonard misses 3-pt jump shot from 25 ft,58,76
270,3,4:10.0,Defensive rebound by Team,,58,76
271,3,4:09.0,,J. Simmons enters the game for K. Anderson,58,76
272,3,4:09.0,,N. Laprovíttola enters the game for P. Mills,58,76
273,3,4:09.0,,D. Dedmon enters the game for P. Gasol,58,76
274,3,4:00.0,Personal foul by L. Aldridge (drawn by T. Frazier),,58,76
275,3,3:52.0,A. Davis misses 2-pt jump shot from 17 ft,,58,76
276,3,3:51.0,,Defensive rebound by L. Aldridge,58,76
277,3,3:39.0,,D. Dedmon misses 2-pt layup from 2 ft,58,76
278,3,3:38.0,Defensive rebound by T. Frazier,,58,76
279,3,3:28.0,T. Frazier misses 2-pt layup from 2 ft (block by J. Simmons),,58,76
280,3,3:27.0,,Defensive rebound by D. Dedmon,58,76
281,3,3:11.0,,Shooting foul by T. Frazier (drawn by K. Leonard),58,76
282,3,3:11.0,,K. Leonard makes free throw 1 of 2,58,77
283,3,3:11.0,T. Jones enters the game for T. Frazier,,58,77
284,3,3:11.0,L. Galloway enters the game for A. Davis,,58,77
285,3,3:11.0,,D. Lee enters the game for L. Aldridge,58,77
286,3,3:11.0,,B. Forbes enters the game for J. Simmons,58,77
287,3,3:11.0,,K. Leonard makes free throw 2 of 2,58,78
288,3,2:45.0,A. Ajinça misses 2-pt jump shot from 9 ft (block by D. Dedmon),,58,78
289,3,2:43.0,,Defensive rebound by K. Leonard,58,78
290,3,2:37.0,,B. Forbes misses 2-pt jump shot from 9 ft,58,78
291,3,2:35.0,Defensive rebound by T. Jones,,58,78
292,3,2:26.0,E. Moore makes 2-pt jump shot from 4 ft,,60,78
293,3,2:07.0,,K. Anderson enters the game for K. Leonard,60,78
294,3,2:07.0,,J. Simmons enters the game for B. Forbes,60,78
295,3,2:04.0,,N. Laprovíttola misses 3-pt jump shot from 25 ft,60,78
296,3,2:02.0,Defensive rebound by T. Jones,,60,78
297,3,1:53.0,E. Moore misses 3-pt jump shot from 23 ft,,60,78
298,3,1:52.0,,Defensive rebound by K. Anderson,60,78
299,3,1:38.0,,Shooting foul by D. Cunningham (drawn by J. Simmons),60,78
300,3,1:38.0,,J. Simmons makes free throw 1 of 2,60,79
301,3,1:38.0,,J. Simmons misses free throw 2 of 2,60,79
302,3,1:37.0,Defensive rebound by A. Ajinça,,60,79
303,3,1:14.0,T. Jones misses 2-pt jump shot from 18 ft,,60,79
304,3,1:12.0,,Defensive rebound by K. Anderson,60,79
305,3,1:02.0,,J. Simmons misses 2-pt layup from 2 ft (block by E. Moore),60,79
306,3,1:02.0,Defensive rebound by Team,,60,79
307,3,1:02.0,L. Stephenson enters the game for E. Moore,,60,79
308,3,0:50.0,T. Jones misses 2-pt jump shot from 7 ft,,60,79
309,3,0:49.0,,Defensive rebound by Team,60,79
310,3,0:36.0,,N. Laprovíttola makes 2-pt layup from 3 ft (assist by D. Lee),60,81
311,3,0:19.0,L. Stephenson misses 2-pt jump shot from 5 ft,,60,81
312,3,0:17.0,,Defensive rebound by D. Dedmon,60,81
313,3,0:03.0,,K. Anderson misses 2-pt jump shot from 7 ft,60,81
314,3,0:02.0,,Offensive rebound by D. Lee,60,81
315,3,0:02.0,,D. Lee makes 2-pt layup from 2 ft,60,83
316,3,0:00.0,L. Stephenson misses 3-pt jump shot from 47 ft,,60,83
317,3,0:00.0,Offensive rebound by Team,,60,83
318,4,11:45.0,Shooting foul by D. Dedmon (drawn by D. Cunningham),,60,83
319,4,11:45.0,D. Cunningham makes free throw 1 of 2,,61,83
320,4,11:45.0,D. Cunningham misses free throw 2 of 2,,61,83
321,4,11:44.0,,Defensive rebound by D. Lee,61,83
322,4,11:30.0,,J. Simmons makes 2-pt layup from 3 ft,61,85
323,4,11:13.0,T. Jones misses 3-pt jump shot from 25 ft,,61,85
324,4,11:12.0,,Defensive rebound by N. Laprovíttola,61,85
325,4,11:07.0,,D. Lee makes 2-pt dunk at rim (assist by N. Laprovíttola),61,87
326,4,10:50.0,T. Jones makes 2-pt jump shot from 7 ft,,63,87
327,4,10:36.0,,D. Lee misses 2-pt jump shot from 6 ft,63,87
328,4,10:34.0,Defensive rebound by D. Cunningham,,63,87
329,4,10:26.0,L. Galloway misses 3-pt jump shot from 23 ft,,63,87
330,4,10:25.0,,Defensive rebound by D. Lee,63,87
331,4,10:17.0,,Personal foul by D. Cunningham (drawn by N. Laprovíttola),63,87
332,4,10:04.0,,D. Lee misses 2-pt jump shot from 18 ft,63,87
333,4,10:03.0,Defensive rebound by Team,,63,87
334,4,9:57.0,Personal foul by N. Laprovíttola (drawn by L. Stephenson),,63,87
335,4,9:45.0,,Violation by D. Dedmon (kicked ball),63,87
336,4,9:31.0,T. Jones misses 3-pt jump shot from 26 ft,,63,87
337,4,9:30.0,,Defensive rebound by J. Simmons,63,87
338,4,9:17.0,,K. Anderson makes 2-pt layup from 3 ft,63,89
339,4,9:03.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by L. Galloway),,66,89
340,4,8:49.0,,D. Dedmon misses 2-pt jump shot from 6 ft (block by A. Davis),66,89
341,4,8:47.0,Defensive rebound by A. Davis,,66,89
342,4,8:47.0,Personal take foul by J. Simmons (drawn by A. Davis),,66,89
343,4,8:47.0,Official timeout,,66,89
344,4,8:47.0,,D. Murray enters the game for N. Laprovíttola,66,89
345,4,8:47.0,,D. Bertāns enters the game for K. Anderson,66,89
346,4,8:47.0,B. Hield enters the game for A. Davis,,66,89
347,4,8:47.0,A. Ajinça enters the game for T. Jones,,66,89
348,4,8:38.0,B. Hield misses 2-pt jump shot from 18 ft,,66,89
349,4,8:36.0,Offensive rebound by D. Cunningham,,66,89
350,4,8:33.0,Turnover by D. Cunningham (lost ball; steal by D. Dedmon),,66,89
351,4,8:27.0,,J. Simmons makes 2-pt dunk at rim,66,91
352,4,8:12.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by L. Stephenson),,69,91
353,4,7:52.0,,Shooting foul by L. Stephenson (drawn by D. Murray),69,91
354,4,7:52.0,,D. Murray misses free throw 1 of 2,69,91
355,4,7:52.0,,Offensive rebound by Team,69,91
356,4,7:52.0,,D. Murray misses free throw 2 of 2,69,91
357,4,7:52.0,,B. Forbes enters the game for D. Dedmon,69,91
358,4,7:51.0,Defensive rebound by D. Cunningham,,69,91
359,4,7:43.0,Personal foul by D. Murray (drawn by A. Ajinça),,69,91
360,4,7:31.0,B. Hield misses 2-pt jump shot from 6 ft,,69,91
361,4,7:28.0,,Defensive rebound by J. Simmons,69,91
362,4,7:17.0,,J. Simmons makes 2-pt layup from 1 ft,69,93
363,4,7:05.0,A. Ajinça misses 2-pt jump shot from 18 ft,,69,93
364,4,7:03.0,,Defensive rebound by D. Bertāns,69,93
365,4,6:53.0,,N. Laprovíttola enters the game for D. Lee,69,93
366,4,6:43.0,,J. Simmons misses 2-pt layup from 2 ft,69,93
367,4,6:41.0,,Offensive rebound by Team,69,93
368,4,6:39.0,,D. Bertāns makes 3-pt jump shot from 22 ft (assist by D. Murray),69,96
369,4,6:19.0,D. Cunningham misses 2-pt jump shot from 8 ft,,69,96
370,4,6:18.0,Offensive rebound by A. Ajinça,,69,96
371,4,6:14.0,A. Ajinça makes 2-pt layup from 1 ft,,71,96
372,4,5:56.0,,N. Laprovíttola misses 3-pt jump shot from 26 ft,71,96
373,4,5:54.0,Defensive rebound by A. Ajinça,,71,96
374,4,5:50.0,L. Galloway misses 2-pt layup from 2 ft (block by D. Bertāns),,71,96
375,4,5:47.0,Offensive rebound by B. Hield,,71,96
376,4,5:43.0,Shooting foul by D. Bertāns (drawn by B. Hield),,71,96
377,4,5:43.0,,San Antonio full timeout,71,96
378,4,5:43.0,B. Hield makes free throw 1 of 2,,72,96
379,4,5:43.0,C. Diallo enters the game for A. Ajinça,,72,96
380,4,5:43.0,B. Hield makes free throw 2 of 2,,73,96
381,4,5:28.0,,Turnover by D. Bertāns (bad pass; steal by B. Hield),73,96
382,4,5:19.0,B. Hield misses 3-pt jump shot from 26 ft,,73,96
383,4,5:16.0,,Defensive rebound by N. Laprovíttola,73,96
