,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
181,2,5:29.0,Personal foul by G. Vásquez (drawn by J. Teague),,39,38
182,2,5:29.0,,J. Lin enters the game for G. Vásquez,39,38
183,2,5:15.0,P. George misses 3-pt jump shot from 23 ft,,39,38
184,2,5:14.0,,Defensive rebound by J. Hamilton,39,38
185,2,5:06.0,,J. Hamilton makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),39,41
186,2,4:53.0,J. Teague misses 2-pt jump shot from 7 ft,,39,41
187,2,4:49.0,Offensive rebound by M. Turner,,39,41
188,2,4:46.0,T. Young makes 2-pt layup from 2 ft (assist by J. Teague),,41,41
189,2,4:33.0,,J. Hamilton misses 3-pt jump shot from 23 ft,41,41
190,2,4:31.0,Defensive rebound by M. Turner,,41,41
191,2,4:21.0,Turnover by M. Turner (offensive foul),,41,41
192,2,4:21.0,Offensive foul by M. Turner (drawn by R. Hollis-Jefferson),,41,41
193,2,4:21.0,,J. Harris enters the game for S. Kilpatrick,41,41
194,2,4:08.0,,L. Scola makes 2-pt layup from 3 ft (assist by J. Lin),41,43
195,2,3:43.0,P. George misses 2-pt jump shot from 6 ft,,41,43
196,2,3:42.0,,Defensive rebound by L. Scola,41,43
197,2,3:22.0,,L. Scola misses 3-pt jump shot from 25 ft,41,43
198,2,3:21.0,Defensive rebound by J. Teague,,41,43
199,2,3:20.0,,T. Booker enters the game for L. Scola,41,43
200,2,3:08.0,M. Ellis misses 2-pt jump shot from 18 ft,,41,43
201,2,3:07.0,,Defensive rebound by Team,41,43
202,2,2:55.0,,Personal foul by M. Ellis (drawn by J. Lin),41,43
203,2,2:55.0,Indiana full timeout,,41,43
204,2,2:41.0,,J. Lin makes 3-pt jump shot from 27 ft (assist by J. Harris),41,46
205,2,2:30.0,Personal foul by J. Hamilton (drawn by P. George),,41,46
206,2,2:30.0,P. George makes free throw 1 of 2,,42,46
207,2,2:30.0,P. George makes free throw 2 of 2,,43,46
208,2,2:08.0,,J. Hamilton misses 3-pt jump shot from 24 ft,43,46
209,2,2:07.0,,Offensive rebound by R. Hollis-Jefferson,43,46
210,2,2:03.0,,J. Lin makes 2-pt jump shot from 18 ft (assist by R. Hollis-Jefferson),43,48
211,2,1:45.0,J. Teague misses 3-pt jump shot from 25 ft,,43,48
212,2,1:44.0,,Defensive rebound by T. Booker,43,48
213,2,1:38.0,,J. Harris misses 3-pt jump shot from 25 ft,43,48
214,2,1:36.0,Defensive rebound by P. George,,43,48
215,2,1:31.0,M. Ellis misses 2-pt layup from 2 ft,,43,48
216,2,1:30.0,Offensive rebound by T. Young,,43,48
217,2,1:29.0,T. Young misses 2-pt layup from 1 ft,,43,48
218,2,1:28.0,,Defensive rebound by T. Booker,43,48
219,2,1:21.0,,T. Booker makes 2-pt dunk at rim (assist by R. Hollis-Jefferson),43,50
220,2,1:07.0,M. Turner makes 2-pt jump shot from 19 ft (assist by P. George),,45,50
221,2,0:52.0,,J. Harris misses 3-pt jump shot from 25 ft,45,50
222,2,0:46.0,Defensive rebound by J. Teague,,45,50
223,2,0:46.0,Personal foul by J. Harris (drawn by M. Ellis),,45,50
224,2,0:46.0,M. Ellis misses free throw 1 of 2,,45,50
225,2,0:46.0,Offensive rebound by Team,,45,50
226,2,0:46.0,M. Ellis makes free throw 2 of 2,,46,50
227,2,0:36.0,,Turnover by J. Harris (lost ball; steal by P. George),46,50
228,2,0:31.0,M. Turner makes 2-pt layup from 3 ft (assist by M. Ellis),,48,50
229,2,0:10.0,,J. Lin misses 2-pt layup from 1 ft (block by M. Turner),48,50
230,2,0:10.0,,Offensive rebound by Team,48,50
231,2,0:10.0,,Brooklyn full timeout,48,50
232,2,0:10.0,C. Miles enters the game for M. Ellis,,48,50
233,2,0:09.0,,T. Booker makes 2-pt dunk at rim (assist by J. Lin),48,52
234,2,0:01.0,P. George misses 3-pt jump shot from 26 ft,,48,52
235,2,0:00.0,Offensive rebound by Team,,48,52
236,3,11:48.0,,B. Lopez makes 2-pt dunk at rim (assist by T. Booker),48,54
237,3,11:25.0,P. George makes 2-pt jump shot from 10 ft,,50,54
238,3,11:09.0,,J. Lin misses 3-pt jump shot from 25 ft,50,54
239,3,11:07.0,Defensive rebound by P. George,,50,54
240,3,11:02.0,P. George misses 3-pt jump shot from 25 ft,,50,54
241,3,11:01.0,,Defensive rebound by J. Lin,50,54
242,3,10:51.0,,B. Lopez makes 2-pt layup from 3 ft (assist by J. Lin),50,56
243,3,10:35.0,J. Teague makes 2-pt jump shot from 9 ft,,52,56
244,3,10:15.0,,Turnover by B. Lopez (lost ball; steal by T. Young),52,56
245,3,10:09.0,P. George makes 2-pt layup from 3 ft,,54,56
246,3,9:54.0,,T. Booker misses 2-pt layup from 3 ft,54,56
247,3,9:53.0,Defensive rebound by M. Turner,,54,56
248,3,9:46.0,T. Young makes 2-pt layup from 1 ft (assist by M. Ellis),,56,56
249,3,9:29.0,,T. Booker misses 3-pt jump shot from 23 ft,56,56
250,3,9:28.0,Defensive rebound by J. Teague,,56,56
251,3,9:25.0,Personal foul by T. Booker (drawn by J. Teague),,56,56
252,3,9:10.0,T. Young makes 3-pt jump shot from 23 ft,,59,56
253,3,9:10.0,,Brooklyn full timeout,59,56
254,3,8:55.0,,T. Booker misses 2-pt layup from 3 ft (block by M. Turner),59,56
255,3,8:53.0,,Offensive rebound by T. Booker,59,56
256,3,8:45.0,,Turnover by B. Lopez (lost ball; steal by J. Teague),59,56
257,3,8:39.0,Turnover by J. Teague (bad pass; steal by T. Booker),,59,56
258,3,8:35.0,,Turnover by J. Lin (lost ball; steal by M. Ellis),59,56
259,3,8:32.0,M. Turner makes 2-pt dunk at rim (assist by T. Young),,61,56
260,3,8:10.0,,B. Lopez misses 2-pt hook shot from 3 ft,61,56
261,3,8:09.0,,Offensive rebound by B. Lopez,61,56
262,3,8:07.0,,B. Lopez misses 2-pt layup at rim,61,56
263,3,8:06.0,,Offensive rebound by B. Lopez,61,56
264,3,8:03.0,,B. Lopez makes 2-pt dunk at rim,61,58
265,3,7:47.0,P. George misses 2-pt jump shot from 20 ft,,61,58
266,3,7:46.0,Offensive rebound by T. Young,,61,58
267,3,7:39.0,J. Teague misses 2-pt jump shot from 4 ft,,61,58
268,3,7:38.0,Offensive rebound by T. Young,,61,58
269,3,7:37.0,Shooting foul by R. Hollis-Jefferson (drawn by T. Young),,61,58
270,3,7:37.0,T. Young misses free throw 1 of 2,,61,58
271,3,7:37.0,Offensive rebound by Team,,61,58
272,3,7:37.0,T. Young makes free throw 2 of 2,,62,58
273,3,7:25.0,,B. Lopez makes 2-pt jump shot from 6 ft (assist by J. Lin),62,60
274,3,7:06.0,J. Teague misses 3-pt jump shot from 24 ft,,62,60
275,3,7:05.0,,Defensive rebound by T. Booker,62,60
276,3,7:03.0,,Offensive foul by B. Lopez (drawn by M. Turner),62,60
277,3,7:03.0,,Turnover by B. Lopez (offensive foul),62,60
278,3,7:03.0,,J. Hamilton enters the game for B. Lopez,62,60
279,3,7:03.0,,L. Scola enters the game for T. Booker,62,60
280,3,6:53.0,M. Ellis makes 2-pt jump shot from 20 ft,,64,60
281,3,6:32.0,,Turnover by L. Scola (lost ball; steal by M. Ellis),64,60
282,3,6:29.0,M. Ellis misses 2-pt layup from 3 ft (block by J. Lin),,64,60
283,3,6:28.0,Offensive rebound by Team,,64,60
284,3,6:13.0,M. Turner misses 3-pt jump shot from 24 ft,,64,60
285,3,6:12.0,,Defensive rebound by L. Scola,64,60
286,3,5:53.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,64,60
287,3,5:52.0,,Offensive rebound by L. Scola,64,60
288,3,5:51.0,,L. Scola makes 2-pt layup from 2 ft,64,62
289,3,5:43.0,T. Young makes 2-pt layup from 3 ft (assist by J. Teague),,66,62
290,3,5:33.0,,Personal foul by P. George (drawn by J. Lin),66,62
291,3,5:33.0,,Brooklyn full timeout,66,62
292,3,5:33.0,,J. Harris enters the game for J. Lin,66,62
293,3,5:33.0,,G. Vásquez enters the game for B. Bogdanović,66,62
294,3,5:29.0,,Offensive foul by J. Hamilton (drawn by J. Teague),66,62
295,3,5:29.0,,Turnover by J. Hamilton (offensive foul),66,62
296,3,5:17.0,P. George makes 3-pt jump shot from 25 ft (assist by J. Teague),,69,62
297,3,5:02.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by G. Vásquez),69,65
298,3,4:52.0,Turnover by J. Teague (lost ball; steal by J. Harris),,69,65
299,3,4:46.0,,G. Vásquez misses 2-pt layup from 3 ft,69,65
300,3,4:45.0,,Offensive rebound by R. Hollis-Jefferson,69,65
301,3,4:41.0,,L. Scola misses 2-pt jump shot from 13 ft,69,65
302,3,4:39.0,Defensive rebound by P. George,,69,65
303,3,4:35.0,J. Teague misses 2-pt jump shot from 5 ft,,69,65
304,3,4:34.0,Offensive rebound by M. Turner,,69,65
305,3,4:33.0,Personal foul by J. Harris (drawn by M. Turner),,69,65
306,3,4:33.0,M. Turner makes free throw 1 of 2,,70,65
307,3,4:33.0,J. Young enters the game for J. Teague,,70,65
308,3,4:33.0,M. Turner makes free throw 2 of 2,,71,65
309,3,4:18.0,,Personal foul by M. Turner (drawn by L. Scola),71,65
310,3,4:18.0,C. Miles enters the game for T. Young,,71,65
311,3,4:09.0,,Shooting foul by J. Young (drawn by G. Vásquez),71,65
312,3,4:09.0,,G. Vásquez misses free throw 1 of 3,71,65
313,3,4:09.0,,Offensive rebound by Team,71,65
314,3,4:09.0,,G. Vásquez makes free throw 2 of 3,71,66
315,3,4:09.0,,T. Booker enters the game for L. Scola,71,66
316,3,4:09.0,,G. Vásquez makes free throw 3 of 3,71,67
317,3,3:57.0,M. Ellis misses 2-pt jump shot from 22 ft,,71,67
318,3,3:56.0,,Defensive rebound by R. Hollis-Jefferson,71,67
319,3,3:43.0,,T. Booker misses 2-pt jump shot from 17 ft,71,67
320,3,3:42.0,Defensive rebound by J. Young,,71,67
321,3,3:34.0,P. George misses 2-pt jump shot from 21 ft,,71,67
322,3,3:33.0,Offensive rebound by C. Miles,,71,67
323,3,3:31.0,C. Miles makes 2-pt layup from 1 ft,,73,67
324,3,3:18.0,,T. Booker misses 2-pt layup from 3 ft,73,67
325,3,3:17.0,Defensive rebound by M. Turner,,73,67
326,3,3:11.0,P. George makes 2-pt layup from 3 ft,,75,67
327,3,2:53.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by P. George),75,67
328,3,2:51.0,Indiana full timeout,,75,67
329,3,2:51.0,G. Robinson enters the game for M. Ellis,,75,67
330,3,2:38.0,C. Miles misses 3-pt jump shot from 25 ft,,75,67
331,3,2:37.0,,Defensive rebound by J. Harris,75,67
332,3,2:29.0,,Turnover by G. Vásquez (step out of bounds),75,67
333,3,2:16.0,C. Miles misses 2-pt jump shot from 23 ft,,75,67
334,3,2:15.0,,Defensive rebound by R. Hollis-Jefferson,75,67
335,3,2:09.0,,Personal foul by C. Miles (drawn by T. Booker),75,67
336,3,2:09.0,,J. Lin enters the game for G. Vásquez,75,67
337,3,2:09.0,,S. Kilpatrick enters the game for R. Hollis-Jefferson,75,67
338,3,1:58.0,,S. Kilpatrick misses 2-pt layup from 1 ft,75,67
339,3,1:57.0,Defensive rebound by G. Robinson,,75,67
340,3,1:50.0,Shooting foul by J. Lin (drawn by J. Young),,75,67
341,3,1:50.0,J. Young makes free throw 1 of 2,,76,67
342,3,1:50.0,J. Young misses free throw 2 of 2,,76,67
343,3,1:50.0,K. Séraphin enters the game for M. Turner,,76,67
344,3,1:50.0,,B. Lopez enters the game for J. Hamilton,76,67
345,3,1:49.0,,Defensive rebound by T. Booker,76,67
346,3,1:36.0,,B. Lopez makes 2-pt hook shot from 9 ft,76,69
347,3,1:18.0,P. George misses 3-pt jump shot from 25 ft,,76,69
348,3,1:17.0,Offensive rebound by Team,,76,69
349,3,0:59.0,J. Young misses 2-pt layup from 3 ft,,76,69
350,3,0:58.0,,Defensive rebound by J. Lin,76,69
351,3,0:43.0,,J. Lin misses 2-pt jump shot from 11 ft,76,69
352,3,0:42.0,Defensive rebound by K. Séraphin,,76,69
353,3,0:35.0,J. Young makes 3-pt jump shot from 25 ft (assist by P. George),,79,69
354,3,0:27.0,,Shooting foul by J. Young (drawn by J. Lin),79,69
355,3,0:27.0,,J. Lin makes free throw 1 of 2,79,70
356,3,0:27.0,,J. Lin misses free throw 2 of 2,79,70
357,3,0:27.0,M. Turner enters the game for K. Séraphin,,79,70
358,3,0:27.0,,R. Hollis-Jefferson enters the game for J. Harris,79,70
359,3,0:26.0,Defensive rebound by J. Young,,79,70
360,3,0:06.0,Turnover by P. George (lost ball; steal by R. Hollis-Jefferson),,79,70
361,3,0:02.0,,Shooting foul by M. Turner (drawn by J. Lin),79,70
362,3,0:02.0,,J. Lin makes free throw 1 of 2,79,71
363,3,0:02.0,K. Séraphin enters the game for M. Turner,,79,71
364,3,0:02.0,,J. Lin makes free throw 2 of 2,79,72
365,3,0:01.0,P. George misses 3-pt jump shot from 54 ft,,79,72
366,3,0:00.0,Offensive rebound by Team,,79,72
367,4,11:45.0,T. Young misses 3-pt jump shot from 23 ft,,79,72
368,4,11:44.0,,Defensive rebound by J. Harris,79,72
369,4,11:41.0,,Shooting foul by A. Jefferson (drawn by B. Lopez),79,72
370,4,11:41.0,,B. Lopez makes free throw 1 of 2,79,73
371,4,11:41.0,,B. Lopez makes free throw 2 of 2,79,74
372,4,11:23.0,G. Robinson misses 2-pt jump shot from 11 ft,,79,74
373,4,11:22.0,,Defensive rebound by J. Lin,79,74
374,4,11:12.0,,T. Booker misses 3-pt jump shot from 26 ft,79,74
375,4,11:11.0,Defensive rebound by C. Miles,,79,74
376,4,10:59.0,Shooting foul by T. Booker (drawn by T. Young),,79,74
377,4,10:59.0,T. Young makes free throw 1 of 2,,80,74
378,4,10:59.0,T. Young makes free throw 2 of 2,,81,74
379,4,10:50.0,,Turnover by J. Lin (lost ball),81,74
380,4,10:50.0,,B. Bogdanović enters the game for J. Harris,81,74
381,4,10:36.0,A. Jefferson misses 2-pt jump shot from 18 ft,,81,74
382,4,10:35.0,,Defensive rebound by J. Lin,81,74
383,4,10:30.0,,Personal foul by C. Miles (drawn by S. Kilpatrick),81,74
384,4,10:22.0,,J. Lin makes 2-pt layup from 3 ft,81,76
385,4,10:07.0,J. Teague misses 2-pt layup from 1 ft,,81,76
386,4,10:05.0,,Defensive rebound by T. Booker,81,76
387,4,9:58.0,,B. Bogdanović misses 2-pt jump shot from 20 ft,81,76
388,4,9:57.0,,Offensive rebound by B. Lopez,81,76
389,4,9:55.0,,B. Lopez misses 2-pt hook shot from 6 ft,81,76
390,4,9:54.0,Defensive rebound by T. Young,,81,76
391,4,9:46.0,C. Miles misses 3-pt jump shot from 24 ft,,81,76
