,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,GOLDEN STATE_ACTION,MILWAUKEE_SCORE,GOLDEN STATE_SCORE
87,1,1:32.0,,S. Curry misses 3-pt jump shot from 26 ft,27,18
88,1,1:31.0,,Offensive rebound by J. McGee,27,18
89,1,1:29.0,,J. McGee makes 2-pt layup from 1 ft,27,20
90,1,1:14.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,27,20
91,1,1:12.0,Offensive rebound by G. Monroe,,27,20
92,1,1:11.0,G. Monroe misses 2-pt layup from 3 ft,,27,20
93,1,1:10.0,,Defensive rebound by J. McGee,27,20
94,1,1:07.0,,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),27,22
95,1,0:39.0,G. Monroe makes 2-pt jump shot from 19 ft,,29,22
96,1,0:35.0,,S. Curry makes 2-pt layup from 2 ft,29,24
97,1,0:17.0,T. Snell misses 2-pt jump shot from 4 ft,,29,24
98,1,0:16.0,Offensive rebound by G. Monroe,,29,24
99,1,0:12.0,G. Monroe misses 2-pt hook shot from 3 ft,,29,24
100,1,0:11.0,,Defensive rebound by S. Curry,29,24
101,1,0:03.0,,S. Curry makes 3-pt jump shot from 26 ft,29,27
102,1,0:01.0,G. Antetokounmpo misses 3-pt jump shot from 68 ft (block by S. Curry),,29,27
103,1,0:00.0,Offensive rebound by Team,,29,27
104,2,11:35.0,,K. Thompson makes 2-pt layup from 2 ft,29,29
105,2,11:17.0,M. Dellavedova misses 2-pt jump shot from 10 ft (block by I. Clark),,29,29
106,2,11:13.0,,Defensive rebound by D. West,29,29
107,2,11:09.0,,K. Thompson makes 3-pt jump shot from 28 ft,29,32
108,2,10:52.0,M. Brogdon misses 2-pt layup from 1 ft,,29,32
109,2,10:52.0,,Defensive rebound by Team,29,32
110,2,10:35.0,,D. West makes 2-pt layup from 3 ft,29,34
111,2,10:12.0,K. Middleton misses 2-pt hook shot from 6 ft,,29,34
112,2,10:11.0,Offensive rebound by J. Henson,,29,34
113,2,10:09.0,J. Henson misses 2-pt layup from 2 ft,,29,34
114,2,10:07.0,,Defensive rebound by K. Thompson,29,34
115,2,10:03.0,,Turnover by I. Clark (step out of bounds),29,34
116,2,9:47.0,Def 3 sec tech foul by D. West,,29,34
117,2,9:47.0,K. Middleton makes technical free throw,,30,34
118,2,9:40.0,Turnover by M. Dellavedova (bad pass),,30,34
119,2,9:21.0,Violation by J. Henson (def goaltending),,30,34
120,2,9:21.0,,I. Clark makes 2-pt layup from 2 ft,30,36
121,2,8:57.0,M. Brogdon misses 3-pt jump shot from 25 ft,,30,36
122,2,8:56.0,Offensive rebound by M. Brogdon,,30,36
123,2,8:41.0,K. Middleton makes 3-pt jump shot from 26 ft,,33,36
124,2,8:19.0,,Def 3 sec tech foul by M. Dellavedova,33,36
125,2,8:19.0,Official timeout,,33,36
126,2,8:19.0,,K. Thompson misses technical free throw,33,36
127,2,8:19.0,,Offensive rebound by Team,33,36
128,2,8:19.0,T. Maker enters the game for J. Henson,,33,36
129,2,8:05.0,,K. Thompson misses 3-pt jump shot from 25 ft (block by M. Brogdon),33,36
130,2,8:04.0,,Offensive rebound by K. Thompson,33,36
131,2,8:04.0,,Turnover by Team (shot clock),33,36
132,2,7:43.0,M. Brogdon makes 3-pt jump shot from 24 ft (assist by K. Middleton),,36,36
133,2,7:17.0,,K. Thompson makes 2-pt jump shot from 15 ft,36,38
134,2,7:02.0,Turnover by G. Antetokounmpo (lost ball),,36,38
135,2,7:02.0,,D. Green enters the game for A. Iguodala,36,38
136,2,6:46.0,,D. West misses 2-pt hook shot from 4 ft,36,38
137,2,6:46.0,Defensive rebound by T. Maker,,36,38
138,2,6:27.0,Turnover by G. Antetokounmpo (3 sec),,36,38
139,2,6:17.0,,Shooting foul by G. Antetokounmpo (drawn by D. Green),36,38
140,2,6:17.0,,D. Green makes free throw 1 of 2,36,39
141,2,6:17.0,,S. Curry enters the game for K. Thompson,36,39
142,2,6:17.0,,D. Green makes free throw 2 of 2,36,40
143,2,6:06.0,Shooting foul by I. Clark (drawn by M. Brogdon),,36,40
144,2,6:06.0,M. Brogdon makes free throw 1 of 2,,37,40
145,2,6:06.0,,J. McGee enters the game for D. West,37,40
146,2,6:06.0,,P. McCaw enters the game for I. Clark,37,40
147,2,6:06.0,M. Brogdon makes free throw 2 of 2,,38,40
148,2,5:50.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),38,42
149,2,5:34.0,T. Maker misses 3-pt jump shot from 26 ft,,38,42
150,2,5:33.0,,Defensive rebound by P. McCaw,38,42
151,2,5:24.0,,Personal foul by K. Middleton (drawn by D. Green),38,42
152,2,5:24.0,,Golden State full timeout,38,42
153,2,5:24.0,J. Terry enters the game for K. Middleton,,38,42
154,2,5:24.0,M. Teletović enters the game for M. Dellavedova,,38,42
155,2,5:17.0,,Turnover by D. Green (bad pass; steal by G. Antetokounmpo),38,42
156,2,5:01.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,38,42
157,2,5:01.0,,Defensive rebound by M. Barnes,38,42
158,2,4:53.0,,Turnover by S. Curry (bad pass; steal by M. Teletović),38,42
159,2,4:48.0,M. Teletović misses 2-pt jump shot from 21 ft,,38,42
160,2,4:48.0,,Defensive rebound by M. Barnes,38,42
161,2,4:43.0,,D. Green makes 2-pt dunk at rim (assist by M. Barnes),38,44
162,2,4:25.0,T. Maker misses 3-pt jump shot from 26 ft,,38,44
163,2,4:25.0,,Defensive rebound by S. Curry,38,44
164,2,4:18.0,,J. McGee makes 2-pt hook shot from 5 ft (assist by S. Curry),38,46
165,2,4:18.0,Milwaukee full timeout,,38,46
166,2,4:18.0,T. Snell enters the game for T. Maker,,38,46
167,2,4:18.0,G. Monroe enters the game for M. Teletović,,38,46
168,2,4:17.0,,K. Thompson enters the game for P. McCaw,38,46
169,2,3:55.0,G. Monroe makes 2-pt jump shot from 16 ft,,40,46
170,2,3:38.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by K. Thompson),40,49
171,2,3:20.0,,A. Iguodala enters the game for J. McGee,40,49
172,2,3:12.0,M. Brogdon misses 3-pt jump shot from 24 ft,,40,49
173,2,3:12.0,,Defensive rebound by D. Green,40,49
174,2,3:08.0,,Turnover by D. Green (bad pass; steal by M. Brogdon),40,49
175,2,2:55.0,J. Terry misses 3-pt jump shot from 23 ft,,40,49
176,2,2:55.0,,Defensive rebound by A. Iguodala,40,49
177,2,2:40.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by S. Curry),40,52
178,2,2:11.0,G. Monroe misses 2-pt jump shot from 12 ft,,40,52
179,2,2:11.0,,Defensive rebound by D. Green,40,52
180,2,1:55.0,,Shooting foul by G. Monroe (drawn by M. Barnes),40,52
181,2,1:55.0,,M. Barnes makes free throw 1 of 2,40,53
182,2,1:55.0,,M. Barnes misses free throw 2 of 2,40,53
183,2,1:55.0,K. Middleton enters the game for G. Monroe,,40,53
184,2,1:54.0,,Offensive rebound by D. Green,40,53
185,2,1:53.0,,D. Green misses 2-pt layup from 2 ft,40,53
186,2,1:51.0,,Offensive rebound by D. Green,40,53
187,2,1:47.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),40,56
188,2,1:20.0,M. Brogdon misses 2-pt layup from 1 ft,,40,56
189,2,1:20.0,,Defensive rebound by M. Barnes,40,56
190,2,1:14.0,,K. Thompson makes 2-pt jump shot from 15 ft (assist by M. Barnes),40,58
191,2,0:57.0,J. Terry misses 3-pt jump shot from 23 ft,,40,58
192,2,0:57.0,,Defensive rebound by A. Iguodala,40,58
193,2,0:54.0,,Turnover by A. Iguodala (lost ball; steal by J. Terry),40,58
194,2,0:54.0,T. Snell makes 2-pt layup from 2 ft,,42,58
195,2,0:54.0,Shooting foul by D. Green (drawn by T. Snell),,42,58
196,2,0:54.0,T. Snell misses free throw 1 of 1,,42,58
197,2,0:49.0,,Defensive rebound by M. Barnes,42,58
198,2,0:38.0,,S. Curry makes 2-pt layup from 1 ft,42,60
199,2,0:32.0,K. Middleton makes 2-pt layup from 1 ft,,44,60
200,2,0:27.0,,S. Curry makes 3-pt jump shot from 33 ft,44,63
201,2,0:07.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,44,63
202,2,0:04.0,Offensive rebound by J. Terry,,44,63
203,2,0:04.0,J. Terry misses 2-pt jump shot from 16 ft,,44,63
204,2,0:01.0,,Defensive rebound by S. Curry,44,63
205,3,11:51.0,,Shooting foul by G. Antetokounmpo (drawn by D. Green),44,63
206,3,11:51.0,,D. Green makes free throw 1 of 2,44,64
207,3,11:51.0,,D. Green makes free throw 2 of 2,44,65
208,3,11:30.0,M. Brogdon misses 2-pt jump shot from 10 ft,,44,65
209,3,11:30.0,,Defensive rebound by Z. Pachulia,44,65
210,3,11:12.0,,Offensive foul by Z. Pachulia (drawn by G. Antetokounmpo),44,65
211,3,11:12.0,,Turnover by Z. Pachulia (offensive foul),44,65
212,3,11:12.0,,A. Iguodala enters the game for D. Green,44,65
213,3,11:03.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,44,65
214,3,11:03.0,Offensive rebound by T. Maker,,44,65
215,3,11:00.0,T. Maker makes 2-pt hook shot from 6 ft,,46,65
216,3,10:43.0,,K. Thompson misses 2-pt jump shot from 18 ft,46,65
217,3,10:41.0,Defensive rebound by T. Snell,,46,65
218,3,10:32.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,46,65
219,3,10:32.0,,Defensive rebound by Z. Pachulia,46,65
220,3,10:08.0,,A. Iguodala makes 2-pt jump shot from 21 ft,46,67
221,3,9:42.0,M. Brogdon misses 3-pt jump shot from 25 ft,,46,67
222,3,9:42.0,,Defensive rebound by Z. Pachulia,46,67
223,3,9:28.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by A. Iguodala),46,69
224,3,9:06.0,,Violation by S. Curry (kicked ball),46,69
225,3,9:02.0,K. Middleton misses 2-pt jump shot from 15 ft,,46,69
226,3,9:01.0,,Defensive rebound by A. Iguodala,46,69
227,3,8:56.0,,Shooting foul by M. Brogdon (drawn by Z. Pachulia),46,69
228,3,8:56.0,,Z. Pachulia misses free throw 1 of 2,46,69
229,3,8:56.0,,Offensive rebound by Team,46,69
230,3,8:56.0,,Z. Pachulia makes free throw 2 of 2,46,70
231,3,8:48.0,M. Brogdon misses 3-pt jump shot from 25 ft,,46,70
232,3,8:46.0,Offensive rebound by T. Snell,,46,70
233,3,8:46.0,T. Snell makes 2-pt dunk at rim,,48,70
234,3,8:31.0,,Turnover by Z. Pachulia (bad pass; steal by T. Maker),48,70
235,3,8:29.0,Personal foul by A. Iguodala (drawn by G. Antetokounmpo),,48,70
236,3,8:29.0,,D. Green enters the game for A. Iguodala,48,70
237,3,8:13.0,Shooting foul by Z. Pachulia (drawn by T. Maker),,48,70
238,3,8:13.0,T. Maker makes free throw 1 of 2,,49,70
239,3,8:13.0,T. Maker misses free throw 2 of 2,,49,70
240,3,8:11.0,,Defensive rebound by D. Green,49,70
241,3,7:57.0,,P. McCaw makes 2-pt layup from 1 ft (assist by Z. Pachulia),49,72
242,3,7:57.0,,Shooting foul by K. Middleton (drawn by P. McCaw),49,72
243,3,7:57.0,,P. McCaw makes free throw 1 of 1,49,73
244,3,7:46.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,49,73
245,3,7:46.0,,Defensive rebound by Z. Pachulia,49,73
246,3,7:36.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),49,76
247,3,7:35.0,Milwaukee full timeout,,49,76
248,3,7:35.0,M. Teletović enters the game for G. Antetokounmpo,,49,76
249,3,7:31.0,G. Monroe enters the game for T. Maker,,49,76
250,3,7:13.0,Turnover by K. Middleton (bad pass; steal by Z. Pachulia),,49,76
251,3,7:07.0,,K. Thompson misses 3-pt jump shot from 25 ft,49,76
252,3,7:06.0,Defensive rebound by G. Monroe,,49,76
253,3,6:51.0,M. Teletović makes 2-pt layup from 1 ft (assist by G. Monroe),,51,76
254,3,6:37.0,,K. Thompson misses 3-pt jump shot from 27 ft,51,76
255,3,6:36.0,Defensive rebound by M. Teletović,,51,76
256,3,6:15.0,G. Monroe misses 2-pt jump shot from 8 ft,,51,76
257,3,6:15.0,Offensive rebound by Team,,51,76
258,3,6:15.0,,Loose ball foul by P. McCaw (drawn by M. Teletović),51,76
259,3,6:15.0,,S. Livingston enters the game for P. McCaw,51,76
260,3,6:15.0,,A. Iguodala enters the game for Z. Pachulia,51,76
261,3,6:09.0,G. Monroe misses 2-pt layup from 3 ft,,51,76
262,3,6:09.0,,Defensive rebound by D. Green,51,76
263,3,6:03.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),51,78
264,3,5:40.0,M. Teletović makes 2-pt jump shot from 13 ft,,53,78
265,3,5:26.0,,Personal foul by M. Teletović (drawn by S. Curry),53,78
266,3,5:16.0,,S. Curry misses 2-pt layup from 1 ft,53,78
267,3,5:15.0,Defensive rebound by M. Brogdon,,53,78
268,3,4:58.0,G. Monroe makes 2-pt jump shot from 4 ft (assist by M. Brogdon),,55,78
269,3,4:40.0,,S. Livingston misses 2-pt jump shot from 12 ft,55,78
270,3,4:40.0,Defensive rebound by G. Monroe,,55,78
271,3,4:32.0,K. Middleton misses 2-pt layup from 2 ft (block by K. Thompson),,55,78
272,3,4:31.0,Offensive rebound by Team,,55,78
273,3,4:21.0,G. Monroe misses 2-pt hook shot from 6 ft,,55,78
274,3,4:21.0,,Defensive rebound by S. Livingston,55,78
275,3,4:07.0,,A. Iguodala makes 2-pt jump shot from 17 ft (assist by S. Livingston),55,80
276,3,3:47.0,M. Brogdon makes 2-pt jump shot from 20 ft,,57,80
277,3,3:35.0,,S. Livingston makes 2-pt hook shot from 6 ft (assist by A. Iguodala),57,82
278,3,3:29.0,Personal foul by S. Livingston (drawn by K. Middleton),,57,82
279,3,3:29.0,M. Dellavedova enters the game for M. Brogdon,,57,82
280,3,3:29.0,,J. McGee enters the game for K. Thompson,57,82
281,3,3:22.0,Shooting block foul by S. Curry (drawn by M. Teletović),,57,82
282,3,3:22.0,M. Teletović makes free throw 1 of 2,,58,82
283,3,3:22.0,,Golden State full timeout,58,82
284,3,3:22.0,M. Teletović makes free throw 2 of 2,,59,82
285,3,3:08.0,,Offensive foul by S. Curry (drawn by K. Middleton),59,82
286,3,3:08.0,,Turnover by S. Curry (offensive foul),59,82
287,3,2:53.0,M. Teletović makes 2-pt layup from 1 ft (assist by K. Middleton),,61,82
288,3,2:41.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by S. Curry),61,85
289,3,2:24.0,M. Teletović misses 2-pt jump shot from 11 ft,,61,85
290,3,2:23.0,,Defensive rebound by J. McGee,61,85
291,3,2:18.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),61,88
292,3,1:59.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,64,88
293,3,1:45.0,,A. Iguodala misses 3-pt jump shot from 23 ft,64,88
294,3,1:45.0,Defensive rebound by M. Teletović,,64,88
295,3,1:31.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by T. Snell),,67,88
296,3,1:19.0,,Personal foul by M. Teletović (drawn by S. Curry),67,88
297,3,1:19.0,,S. Curry makes free throw 1 of 2,67,89
298,3,1:19.0,,S. Curry makes free throw 2 of 2,67,90
299,3,0:58.0,M. Dellavedova misses 2-pt layup from 2 ft,,67,90
300,3,0:57.0,,Defensive rebound by A. Iguodala,67,90
301,3,0:53.0,,Turnover by D. Green (bad pass),67,90
302,3,0:36.0,Turnover by K. Middleton (bad pass; steal by A. Iguodala),,67,90
303,3,0:35.0,,Personal foul by G. Monroe (drawn by A. Iguodala),67,90
304,3,0:35.0,,A. Iguodala makes free throw 1 of 2,67,91
305,3,0:35.0,,A. Iguodala makes free throw 2 of 2,67,92
306,3,0:13.0,T. Snell makes 3-pt jump shot from 25 ft (assist by G. Monroe),,70,92
307,3,0:04.0,,Personal foul by M. Dellavedova (drawn by S. Curry),70,92
308,3,0:04.0,,S. Curry makes free throw 1 of 2,70,93
309,3,0:04.0,,M. Barnes enters the game for J. McGee,70,93
310,3,0:04.0,,S. Curry makes free throw 2 of 2,70,94
311,3,0:01.0,T. Snell misses 3-pt jump shot from 25 ft (block by A. Iguodala),,70,94
312,3,0:00.0,,Defensive rebound by M. Barnes,70,94
313,4,11:38.0,M. Dellavedova misses 2-pt layup from 1 ft,,70,94
314,4,11:37.0,Offensive rebound by G. Antetokounmpo,,70,94
315,4,11:36.0,G. Antetokounmpo makes 2-pt dunk at rim,,72,94
316,4,11:14.0,,K. Thompson makes 2-pt jump shot from 23 ft (assist by M. Barnes),72,96
317,4,11:08.0,Personal foul by M. Barnes (drawn by G. Antetokounmpo),,72,96
318,4,11:02.0,Personal foul by I. Clark (drawn by G. Antetokounmpo),,72,96
319,4,10:54.0,Turnover by M. Dellavedova (bad pass),,72,96
320,4,10:29.0,,M. Barnes misses 3-pt jump shot from 28 ft,72,96
321,4,10:27.0,Defensive rebound by J. Henson,,72,96
322,4,10:19.0,R. Vaughn makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,75,96
323,4,9:58.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. West),75,98
324,4,9:33.0,R. Vaughn misses 3-pt jump shot from 29 ft,,75,98
325,4,9:32.0,,Defensive rebound by M. Barnes,75,98
326,4,9:19.0,,K. Thompson makes 3-pt jump shot from 31 ft (assist by D. West),75,101
327,4,8:56.0,J. Henson misses 2-pt jump shot from 5 ft (block by A. Iguodala),,75,101
328,4,8:55.0,,Defensive rebound by I. Clark,75,101
329,4,8:55.0,,Personal foul by M. Dellavedova (drawn by I. Clark),75,101
330,4,8:47.0,,Personal foul by J. Henson (drawn by D. West),75,101
331,4,8:42.0,,K. Thompson misses 2-pt jump shot from 17 ft,75,101
332,4,8:42.0,Defensive rebound by G. Antetokounmpo,,75,101
333,4,8:35.0,G. Antetokounmpo makes 2-pt dunk at rim,,77,101
334,4,8:11.0,,A. Iguodala misses 2-pt jump shot from 3 ft (block by R. Vaughn),77,101
335,4,8:09.0,Defensive rebound by M. Brogdon,,77,101
336,4,7:53.0,R. Vaughn makes 3-pt jump shot from 27 ft,,80,101
337,4,7:26.0,,D. West makes 2-pt hook shot from 7 ft,80,103
338,4,7:05.0,M. Brogdon makes 2-pt layup from 2 ft (assist by M. Dellavedova),,82,103
339,4,7:04.0,,Golden State full timeout,82,103
340,4,7:04.0,,D. Green enters the game for A. Iguodala,82,103
341,4,6:49.0,,Turnover by D. Green (bad pass; steal by J. Henson),82,103
342,4,6:41.0,R. Vaughn misses 3-pt jump shot from 25 ft,,82,103
343,4,6:40.0,,Defensive rebound by D. Green,82,103
344,4,6:23.0,,K. Thompson misses 2-pt jump shot from 3 ft (block by G. Antetokounmpo),82,103
345,4,6:22.0,,Offensive rebound by K. Thompson,82,103
346,4,6:21.0,,K. Thompson makes 2-pt jump shot from 8 ft,82,105
347,4,5:58.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,82,105
348,4,5:57.0,,Defensive rebound by D. Green,82,105
349,4,5:47.0,,D. Green misses 2-pt layup from 2 ft (block by G. Antetokounmpo),82,105
350,4,5:46.0,Defensive rebound by R. Vaughn,,82,105
351,4,5:41.0,Turnover by R. Vaughn (bad pass),,82,105
352,4,5:41.0,Milwaukee full timeout,,82,105
353,4,5:41.0,,S. Livingston enters the game for D. West,82,105
354,4,5:41.0,M. Teletović enters the game for G. Antetokounmpo,,82,105
355,4,5:41.0,S. Hawes enters the game for J. Henson,,82,105
356,4,5:21.0,,M. Barnes misses 3-pt jump shot from 25 ft,82,105
357,4,5:19.0,Defensive rebound by R. Vaughn,,82,105
358,4,5:04.0,M. Teletović makes 2-pt hook shot from 10 ft,,84,105
359,4,4:47.0,,I. Clark misses 2-pt jump shot from 8 ft (block by R. Vaughn),84,105
360,4,4:46.0,,Offensive rebound by I. Clark,84,105
361,4,4:41.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),84,108
362,4,4:22.0,M. Brogdon makes 2-pt layup from 1 ft,,86,108
363,4,4:05.0,,I. Clark makes 2-pt layup from 1 ft (assist by D. Green),86,110
364,4,4:05.0,,Shooting foul by M. Teletović (drawn by I. Clark),86,110
365,4,4:05.0,,J. McAdoo enters the game for D. Green,86,110
366,4,4:05.0,,P. McCaw enters the game for K. Thompson,86,110
367,4,4:05.0,,I. Clark makes free throw 1 of 1,86,111
368,4,3:52.0,S. Hawes misses 2-pt jump shot from 10 ft,,86,111
369,4,3:51.0,,Defensive rebound by M. Barnes,86,111
370,4,3:42.0,,I. Clark misses 3-pt jump shot from 26 ft,86,111
371,4,3:41.0,Defensive rebound by R. Vaughn,,86,111
372,4,3:31.0,S. Hawes misses 3-pt jump shot from 27 ft,,86,111
373,4,3:31.0,,Defensive rebound by J. McAdoo,86,111
374,4,3:16.0,,S. Livingston misses 2-pt jump shot from 10 ft,86,111
375,4,3:15.0,Defensive rebound by S. Hawes,,86,111
376,4,3:06.0,S. Hawes misses 2-pt hook shot from 10 ft,,86,111
377,4,3:05.0,,Defensive rebound by M. Barnes,86,111
