,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
27,1,8:26.0,,M. Gasol makes 2-pt hook shot from 9 ft,5,9
28,1,8:12.0,T. Frazier misses 2-pt jump shot from 6 ft (block by M. Gasol),,5,9
29,1,8:12.0,Offensive rebound by Team,,5,9
30,1,8:06.0,D. Cunningham misses 3-pt jump shot from 27 ft,,5,9
31,1,8:06.0,,Defensive rebound by J. Ennis,5,9
32,1,7:58.0,,Offensive foul by M. Conley (drawn by T. Frazier),5,9
33,1,7:58.0,,Turnover by M. Conley (offensive foul),5,9
34,1,7:45.0,Turnover by D. Cunningham (bad pass; steal by M. Conley),,5,9
35,1,7:39.0,,M. Conley misses 2-pt layup from 1 ft (block by A. Davis),5,9
36,1,7:35.0,Defensive rebound by T. Frazier,,5,9
37,1,7:23.0,T. Frazier makes 2-pt layup from 2 ft,,7,9
38,1,7:07.0,,J. Ennis makes 2-pt layup from 1 ft (assist by J. Green),7,11
39,1,6:53.0,D. Cunningham misses 3-pt jump shot from 25 ft,,7,11
40,1,6:52.0,,Defensive rebound by M. Gasol,7,11
41,1,6:45.0,Violation by T. Frazier (kicked ball),,7,11
42,1,6:45.0,,J. Martin enters the game for J. Green,7,11
43,1,6:45.0,T. Jones enters the game for D. Cunningham,,7,11
44,1,6:36.0,,J. Martin makes 2-pt layup from 1 ft (assist by M. Gasol),7,13
45,1,6:23.0,A. Davis makes 2-pt jump shot from 6 ft (assist by T. Frazier),,9,13
46,1,6:03.0,,T. Allen misses 2-pt layup from 2 ft,9,13
47,1,6:01.0,,Offensive rebound by J. Martin,9,13
48,1,6:01.0,,J. Martin makes 2-pt layup from 1 ft,9,15
49,1,5:57.0,New Orleans full timeout,,9,15
50,1,5:57.0,,W. Baldwin enters the game for T. Allen,9,15
51,1,5:57.0,,V. Carter enters the game for M. Conley,9,15
52,1,5:37.0,T. Jones misses 2-pt jump shot from 4 ft,,9,15
53,1,5:34.0,,Defensive rebound by M. Gasol,9,15
54,1,5:23.0,,M. Gasol misses 2-pt jump shot from 22 ft,9,15
55,1,5:23.0,Defensive rebound by L. Stephenson,,9,15
56,1,5:04.0,A. Davis misses 2-pt jump shot from 15 ft,,9,15
57,1,5:02.0,,Defensive rebound by J. Ennis,9,15
58,1,4:44.0,,V. Carter misses 3-pt jump shot from 26 ft,9,15
59,1,4:43.0,Defensive rebound by E. Moore,,9,15
60,1,4:38.0,L. Stephenson misses 2-pt jump shot from 20 ft,,9,15
61,1,4:36.0,,Defensive rebound by J. Martin,9,15
62,1,4:22.0,,J. Ennis makes 2-pt layup at rim (assist by M. Gasol),9,17
63,1,4:12.0,Shooting foul by W. Baldwin (drawn by T. Frazier),,9,17
64,1,4:12.0,T. Frazier makes free throw 1 of 2,,10,17
65,1,4:12.0,T. Frazier makes free throw 2 of 2,,11,17
66,1,3:48.0,,M. Gasol misses 3-pt jump shot from 27 ft,11,17
67,1,3:48.0,,Offensive rebound by Team,11,17
68,1,3:48.0,,Turnover by Team (shot clock),11,17
69,1,3:48.0,B. Hield enters the game for T. Frazier,,11,17
70,1,3:33.0,A. Davis misses 2-pt jump shot from 8 ft,,11,17
71,1,3:31.0,,Defensive rebound by V. Carter,11,17
72,1,3:25.0,,M. Gasol misses 2-pt layup from 2 ft (block by A. Davis),11,17
73,1,3:25.0,,Offensive rebound by Team,11,17
74,1,3:25.0,,Z. Randolph enters the game for M. Gasol,11,17
75,1,3:25.0,,M. Conley enters the game for J. Ennis,11,17
76,1,3:19.0,,Z. Randolph misses 2-pt jump shot from 17 ft,11,17
77,1,3:18.0,Defensive rebound by A. Davis,,11,17
78,1,3:13.0,,Offensive charge foul by L. Stephenson (drawn by M. Conley),11,17
79,1,3:13.0,Turnover by L. Stephenson (offensive foul),,11,17
80,1,2:57.0,,Z. Randolph misses 2-pt jump shot from 17 ft,11,17
81,1,2:56.0,Defensive rebound by B. Hield,,11,17
82,1,2:48.0,Turnover by B. Hield (bad pass; steal by J. Martin),,11,17
83,1,2:42.0,,W. Baldwin makes 2-pt layup from 1 ft (assist by V. Carter),11,19
84,1,2:28.0,Turnover by T. Jones (bad pass),,11,19
85,1,2:16.0,,W. Baldwin makes 2-pt jump shot from 13 ft,11,21
86,1,2:01.0,L. Stephenson makes 2-pt layup from 2 ft,,13,21
87,1,1:51.0,,Turnover by M. Conley (lost ball),13,21
88,1,1:51.0,Ö. Aşık enters the game for A. Davis,,13,21
89,1,1:34.0,B. Hield misses 3-pt jump shot from 26 ft,,13,21
90,1,1:33.0,,Defensive rebound by W. Baldwin,13,21
91,1,1:26.0,,M. Conley misses 3-pt jump shot from 27 ft,13,21
92,1,1:24.0,Defensive rebound by Ö. Aşık,,13,21
93,1,1:13.0,E. Moore misses 3-pt jump shot from 23 ft,,13,21
94,1,1:13.0,,Defensive rebound by J. Martin,13,21
95,1,1:05.0,,W. Baldwin misses 2-pt jump shot from 17 ft,13,21
96,1,1:02.0,Defensive rebound by Ö. Aşık,,13,21
97,1,0:56.0,L. Stephenson misses 2-pt jump shot from 19 ft,,13,21
98,1,0:54.0,,Defensive rebound by Z. Randolph,13,21
99,1,0:46.0,,Z. Randolph misses 2-pt jump shot from 8 ft (block by E. Moore),13,21
100,1,0:43.0,,Offensive rebound by Z. Randolph,13,21
101,1,0:42.0,,Z. Randolph misses 2-pt hook shot from 5 ft,13,21
102,1,0:40.0,Defensive rebound by T. Jones,,13,21
103,1,0:35.0,Turnover by E. Moore (traveling),,13,21
104,1,0:32.0,,Memphis full timeout,13,21
105,1,0:32.0,L. Galloway enters the game for E. Moore,,13,21
106,1,0:18.0,,V. Carter misses 3-pt jump shot from 26 ft,13,21
107,1,0:17.0,Defensive rebound by Ö. Aşık,,13,21
108,1,0:05.0,Personal foul by V. Carter (drawn by B. Hield),,13,21
109,1,0:02.0,Turnover by T. Jones (bad pass; steal by J. Martin),,13,21
110,1,0:00.0,,J. Martin misses 3-pt jump shot from 55 ft,13,21
111,1,0:00.0,,Offensive rebound by Team,13,21
112,2,11:44.0,,Turnover by V. Carter (bad pass),13,21
113,2,11:34.0,L. Galloway misses 2-pt jump shot from 21 ft,,13,21
114,2,11:34.0,,Defensive rebound by Z. Randolph,13,21
115,2,11:24.0,,M. Conley makes 2-pt jump shot from 16 ft,13,23
116,2,11:07.0,L. Galloway misses 3-pt jump shot from 26 ft,,13,23
117,2,11:07.0,Offensive rebound by T. Jones,,13,23
118,2,11:01.0,L. Stephenson makes 2-pt dunk at rim (assist by B. Hield),,15,23
119,2,10:44.0,,Turnover by Z. Randolph (bad pass),15,23
120,2,10:27.0,L. Galloway misses 2-pt jump shot from 22 ft,,15,23
121,2,10:26.0,,Defensive rebound by Z. Randolph,15,23
122,2,10:17.0,,Z. Randolph misses 2-pt jump shot from 12 ft,15,23
123,2,10:17.0,Defensive rebound by Ö. Aşık,,15,23
124,2,9:58.0,B. Hield makes 3-pt jump shot from 26 ft,,18,23
125,2,9:35.0,,Z. Randolph misses 2-pt jump shot from 13 ft,18,23
126,2,9:35.0,Defensive rebound by T. Jones,,18,23
127,2,9:27.0,L. Galloway misses 3-pt jump shot from 23 ft,,18,23
128,2,9:25.0,,Defensive rebound by Z. Randolph,18,23
129,2,9:16.0,,Z. Randolph misses 2-pt jump shot from 6 ft,18,23
130,2,9:15.0,Defensive rebound by T. Jones,,18,23
131,2,9:15.0,Personal foul by Z. Randolph (drawn by T. Jones),,18,23
132,2,9:15.0,,T. Allen enters the game for V. Carter,18,23
133,2,9:01.0,T. Jones misses 2-pt jump shot from 14 ft,,18,23
134,2,9:01.0,,Defensive rebound by Z. Randolph,18,23
135,2,8:56.0,,Memphis full timeout,18,23
136,2,8:48.0,,M. Conley misses 2-pt jump shot from 22 ft,18,23
137,2,8:48.0,Defensive rebound by Team,,18,23
138,2,8:40.0,Personal foul by Z. Randolph (drawn by Ö. Aşık),,18,23
139,2,8:28.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by T. Jones),,21,23
140,2,8:07.0,,J. Martin misses 2-pt jump shot from 6 ft,21,23
141,2,8:06.0,Defensive rebound by B. Hield,,21,23
142,2,7:48.0,B. Hield makes 2-pt jump shot from 9 ft,,23,23
143,2,7:29.0,,Z. Randolph makes 2-pt jump shot from 6 ft,23,25
144,2,7:13.0,B. Hield makes 3-pt jump shot from 24 ft (assist by Ö. Aşık),,26,25
145,2,7:00.0,,Turnover by T. Allen (bad pass; steal by L. Galloway),26,25
146,2,6:56.0,L. Stephenson makes 2-pt layup from 1 ft (assist by L. Galloway),,28,25
147,2,6:38.0,,M. Conley misses 2-pt layup from 1 ft,28,25
148,2,6:35.0,Defensive rebound by Ö. Aşık,,28,25
149,2,6:33.0,L. Stephenson makes 2-pt layup at rim,,30,25
150,2,6:33.0,,Memphis full timeout,30,25
151,2,6:33.0,,J. Green enters the game for M. Conley,30,25
152,2,6:33.0,,M. Gasol enters the game for J. Martin,30,25
153,2,6:33.0,,J. Ennis enters the game for Z. Randolph,30,25
154,2,6:19.0,,Personal foul by Ö. Aşık (drawn by M. Gasol),30,25
155,2,6:10.0,,W. Baldwin misses 2-pt jump shot from 4 ft,30,25
156,2,6:08.0,,Offensive rebound by T. Allen,30,25
157,2,6:08.0,,T. Allen misses 2-pt jump shot from 4 ft,30,25
158,2,6:05.0,Defensive rebound by Ö. Aşık,,30,25
159,2,6:00.0,B. Hield misses 3-pt jump shot from 25 ft,,30,25
160,2,5:59.0,,Defensive rebound by W. Baldwin,30,25
161,2,5:57.0,,Personal foul by B. Hield (drawn by T. Allen),30,25
162,2,5:49.0,,J. Ennis makes 3-pt jump shot from 24 ft (assist by W. Baldwin),30,28
163,2,5:31.0,Turnover by T. Jones (lost ball; steal by J. Ennis),,30,28
164,2,5:26.0,,T. Allen misses 2-pt jump shot from 5 ft,30,28
165,2,5:23.0,,Offensive rebound by J. Green,30,28
166,2,5:23.0,,J. Green makes 2-pt layup from 1 ft,30,30
167,2,4:58.0,E. Moore enters the game for B. Hield,,30,30
168,2,4:58.0,A. Davis enters the game for T. Jones,,30,30
169,2,4:52.0,L. Stephenson makes 3-pt jump shot from 24 ft,,33,30
170,2,4:32.0,,J. Green makes 3-pt jump shot from 26 ft (assist by M. Gasol),33,33
171,2,4:08.0,L. Stephenson makes 2-pt jump shot from 19 ft,,35,33
172,2,3:57.0,,Personal foul by L. Galloway (drawn by W. Baldwin),35,33
173,2,3:57.0,S. Hill enters the game for L. Galloway,,35,33
174,2,3:47.0,,J. Ennis misses 3-pt jump shot from 25 ft,35,33
175,2,3:47.0,Defensive rebound by Ö. Aşık,,35,33
176,2,3:34.0,S. Hill misses 3-pt jump shot from 26 ft,,35,33
177,2,3:33.0,,Defensive rebound by J. Ennis,35,33
178,2,3:23.0,,T. Allen makes 2-pt layup from 1 ft (assist by W. Baldwin),35,35
179,2,3:06.0,Turnover by E. Moore (lost ball; steal by J. Green),,35,35
180,2,2:55.0,,T. Allen misses 3-pt jump shot from 25 ft,35,35
181,2,2:54.0,Defensive rebound by S. Hill,,35,35
182,2,2:48.0,Personal foul by T. Allen (drawn by L. Stephenson),,35,35
183,2,2:48.0,New Orleans full timeout,,35,35
184,2,2:48.0,,M. Conley enters the game for T. Allen,35,35
185,2,2:48.0,,V. Carter enters the game for W. Baldwin,35,35
186,2,2:48.0,L. Galloway enters the game for S. Hill,,35,35
187,2,2:39.0,A. Davis makes 3-pt jump shot from 26 ft (assist by L. Stephenson),,38,35
188,2,2:29.0,,Personal foul by Ö. Aşık (drawn by M. Gasol),38,35
189,2,2:16.0,,Turnover by J. Ennis (bad pass),38,35
190,2,2:04.0,L. Galloway makes 3-pt jump shot from 27 ft,,41,35
191,2,1:51.0,,M. Gasol misses 2-pt layup from 1 ft (block by L. Galloway),41,35
192,2,1:51.0,,Offensive rebound by Team,41,35
193,2,1:43.0,,J. Green makes 2-pt jump shot from 13 ft,41,37
194,2,1:34.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by L. Stephenson),,44,37
195,2,1:16.0,,Turnover by M. Gasol (lost ball; steal by A. Davis),44,37
196,2,1:13.0,,Offensive charge foul by A. Davis (drawn by J. Green),44,37
197,2,1:13.0,Turnover by A. Davis (offensive foul),,44,37
198,2,1:00.0,,M. Gasol makes 2-pt jump shot from 16 ft (assist by M. Conley),44,39
199,2,0:43.0,L. Galloway makes 2-pt jump shot from 7 ft,,46,39
200,2,0:35.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),46,41
201,2,0:18.0,L. Galloway makes 2-pt layup from 1 ft (assist by Ö. Aşık),,48,41
202,2,0:01.0,,M. Gasol misses 3-pt jump shot from 27 ft,48,41
203,2,0:00.0,,Offensive rebound by Team,48,41
204,3,11:34.0,,M. Conley makes 2-pt jump shot from 16 ft,48,43
205,3,11:23.0,Personal foul by J. Green (drawn by A. Davis),,48,43
206,3,11:08.0,T. Frazier misses 2-pt jump shot from 10 ft,,48,43
207,3,11:08.0,Offensive rebound by Team,,48,43
208,3,11:08.0,Turnover by Team (shot clock),,48,43
209,3,10:57.0,,M. Gasol misses 2-pt jump shot from 20 ft,48,43
210,3,10:57.0,,Offensive rebound by J. Ennis,48,43
211,3,10:55.0,,Turnover by J. Ennis (lost ball; steal by S. Hill),48,43
212,3,10:53.0,Personal take foul by T. Allen (drawn by S. Hill),,48,43
213,3,10:45.0,A. Davis misses 2-pt jump shot from 20 ft,,48,43
214,3,10:45.0,,Defensive rebound by J. Ennis,48,43
215,3,10:33.0,,M. Gasol misses 2-pt layup from 1 ft,48,43
216,3,10:32.0,,Offensive rebound by M. Gasol,48,43
217,3,10:32.0,,Shooting foul by E. Moore (drawn by M. Gasol),48,43
218,3,10:32.0,,M. Gasol misses free throw 1 of 2,48,43
219,3,10:32.0,,Offensive rebound by Team,48,43
220,3,10:32.0,,M. Gasol makes free throw 2 of 2,48,44
221,3,10:18.0,S. Hill misses 2-pt jump shot from 6 ft,,48,44
222,3,10:17.0,Offensive rebound by Ö. Aşık,,48,44
223,3,10:17.0,Ö. Aşık misses 2-pt layup at rim,,48,44
224,3,10:17.0,,Defensive rebound by Team,48,44
225,3,10:01.0,,Turnover by M. Conley (lost ball),48,44
226,3,9:46.0,E. Moore misses 2-pt jump shot from 10 ft,,48,44
227,3,9:45.0,,Defensive rebound by J. Green,48,44
228,3,9:39.0,Violation by E. Moore (kicked ball),,48,44
229,3,9:26.0,,J. Green misses 2-pt hook shot from 9 ft,48,44
230,3,9:24.0,Defensive rebound by Ö. Aşık,,48,44
231,3,9:16.0,A. Davis misses 3-pt jump shot from 26 ft,,48,44
232,3,9:15.0,,Defensive rebound by M. Gasol,48,44
233,3,9:05.0,,Shooting foul by T. Frazier (drawn by T. Allen),48,44
234,3,9:05.0,,T. Allen misses free throw 1 of 2,48,44
235,3,9:05.0,,Offensive rebound by Team,48,44
236,3,9:05.0,,Violation by Team (double lane),48,44
237,3,8:48.0,,M. Gasol misses 2-pt jump shot from 16 ft,48,44
238,3,8:48.0,Defensive rebound by E. Moore,,48,44
239,3,8:24.0,T. Frazier misses 3-pt jump shot from 27 ft,,48,44
240,3,8:24.0,,Defensive rebound by M. Gasol,48,44
241,3,8:06.0,,J. Green makes 3-pt jump shot from 23 ft (assist by M. Gasol),48,47
242,3,8:01.0,New Orleans full timeout,,48,47
243,3,8:01.0,T. Jones enters the game for Ö. Aşık,,48,47
244,3,7:43.0,T. Jones makes 2-pt jump shot from 4 ft (assist by T. Frazier),,50,47
245,3,7:32.0,,Turnover by M. Gasol (traveling),50,47
246,3,7:23.0,Offensive foul by A. Davis (drawn by M. Conley),,50,47
247,3,7:23.0,Turnover by A. Davis (offensive foul),,50,47
248,3,7:09.0,,Turnover by M. Gasol (bad pass; steal by A. Davis),50,47
249,3,7:00.0,Personal foul by T. Allen (drawn by T. Frazier),,50,47
250,3,7:00.0,,J. Martin enters the game for J. Green,50,47
251,3,6:49.0,Turnover by T. Jones (lost ball; steal by T. Allen),,50,47
252,3,6:28.0,,M. Conley makes 3-pt jump shot from 26 ft,50,50
253,3,6:14.0,Turnover by T. Frazier (lost ball; steal by T. Allen),,50,50
254,3,6:10.0,,Shooting foul by T. Frazier (drawn by T. Allen),50,50
255,3,6:10.0,,T. Allen makes free throw 1 of 2,50,51
256,3,6:10.0,,T. Allen misses free throw 2 of 2,50,51
257,3,6:10.0,L. Stephenson enters the game for S. Hill,,50,51
258,3,6:09.0,Defensive rebound by A. Davis,,50,51
259,3,5:56.0,A. Davis misses 2-pt layup from 2 ft (block by J. Martin),,50,51
260,3,5:53.0,,Defensive rebound by M. Conley,50,51
261,3,5:48.0,,Personal foul by T. Jones (drawn by M. Conley),50,51
262,3,5:48.0,,V. Carter enters the game for T. Allen,50,51
263,3,5:48.0,,Z. Randolph enters the game for M. Gasol,50,51
264,3,5:38.0,,J. Martin misses 2-pt layup from 1 ft,50,51
265,3,5:38.0,Defensive rebound by Team,,50,51
266,3,5:32.0,Personal foul by J. Martin (drawn by A. Davis),,50,51
267,3,5:32.0,B. Hield enters the game for T. Frazier,,50,51
268,3,5:22.0,T. Jones misses 2-pt jump shot from 13 ft,,50,51
269,3,5:20.0,,Defensive rebound by J. Martin,50,51
270,3,5:05.0,,Shooting block foul by A. Davis (drawn by J. Martin),50,51
271,3,5:05.0,,J. Martin makes free throw 1 of 2,50,52
272,3,5:05.0,,J. Martin makes free throw 2 of 2,50,53
273,3,4:53.0,A. Davis makes 2-pt layup from 2 ft (assist by L. Stephenson),,52,53
274,3,4:43.0,,Personal foul by E. Moore (drawn by M. Conley),52,53
275,3,4:43.0,,M. Conley makes free throw 1 of 2,52,54
276,3,4:43.0,,M. Conley makes free throw 2 of 2,52,55
277,3,4:32.0,E. Moore misses 3-pt jump shot from 26 ft,,52,55
278,3,4:32.0,,Defensive rebound by J. Ennis,52,55
279,3,4:20.0,,J. Ennis makes 3-pt jump shot from 27 ft (assist by J. Martin),52,58
280,3,4:00.0,E. Moore misses 3-pt jump shot from 23 ft,,52,58
281,3,3:59.0,,Defensive rebound by Z. Randolph,52,58
282,3,3:40.0,,J. Martin misses 2-pt layup from 2 ft (block by B. Hield),52,58
283,3,3:40.0,,Offensive rebound by Team,52,58
284,3,3:40.0,L. Galloway enters the game for E. Moore,,52,58
285,3,3:39.0,,Offensive foul by J. Martin (drawn by L. Galloway),52,58
286,3,3:39.0,,Turnover by J. Martin (offensive foul),52,58
287,3,3:27.0,B. Hield misses 2-pt jump shot from 7 ft,,52,58
288,3,3:25.0,,Defensive rebound by Z. Randolph,52,58
289,3,3:18.0,,M. Conley misses 2-pt layup from 3 ft,52,58
290,3,3:17.0,,Offensive rebound by Team,52,58
291,3,3:17.0,,Memphis full timeout,52,58
292,3,3:04.0,,Z. Randolph makes 2-pt hook shot from 4 ft,52,60
293,3,2:47.0,B. Hield misses 3-pt jump shot from 25 ft,,52,60
294,3,2:47.0,,Defensive rebound by Team,52,60
295,3,2:32.0,,M. Conley misses 3-pt jump shot from 25 ft,52,60
296,3,2:31.0,Defensive rebound by A. Davis,,52,60
297,3,2:17.0,B. Hield makes 2-pt layup at rim (assist by L. Stephenson),,54,60
298,3,1:58.0,,Z. Randolph misses 2-pt layup from 1 ft (block by T. Jones),54,60
299,3,1:56.0,,Offensive rebound by Z. Randolph,54,60
300,3,1:56.0,,Z. Randolph makes 2-pt layup from 1 ft,54,62
301,3,1:56.0,,Shooting foul by A. Davis (drawn by Z. Randolph),54,62
302,3,1:56.0,,Z. Randolph misses free throw 1 of 1,54,62
303,3,1:56.0,Ö. Aşık enters the game for A. Davis,,54,62
304,3,1:56.0,,W. Baldwin enters the game for M. Conley,54,62
305,3,1:56.0,,M. Gasol enters the game for J. Martin,54,62
306,3,1:55.0,Defensive rebound by T. Jones,,54,62
307,3,1:39.0,B. Hield misses 2-pt layup from 2 ft (block by M. Gasol),,54,62
308,3,1:38.0,,Defensive rebound by J. Ennis,54,62
309,3,1:24.0,,Turnover by Z. Randolph (bad pass; steal by B. Hield),54,62
310,3,1:18.0,L. Stephenson misses 2-pt layup from 1 ft,,54,62
311,3,1:17.0,Offensive rebound by T. Jones,,54,62
312,3,1:17.0,T. Jones makes 2-pt dunk at rim,,56,62
313,3,0:58.0,,Z. Randolph makes 2-pt jump shot from 8 ft (assist by V. Carter),56,64
314,3,0:49.0,T. Jones makes 3-pt jump shot from 26 ft (assist by L. Stephenson),,59,64
315,3,0:38.0,,Z. Randolph misses 3-pt jump shot from 25 ft,59,64
316,3,0:37.0,Defensive rebound by B. Hield,,59,64
317,3,0:27.0,B. Hield misses 2-pt layup from 1 ft (block by V. Carter),,59,64
318,3,0:25.0,,Defensive rebound by M. Gasol,59,64
319,3,0:22.0,,J. Ennis makes 2-pt layup from 1 ft (assist by W. Baldwin),59,66
320,3,0:01.0,L. Stephenson misses 3-pt jump shot from 26 ft,,59,66
321,3,0:00.0,Offensive rebound by Team,,59,66
322,4,11:42.0,Turnover by B. Hield (bad pass; steal by M. Gasol),,59,66
323,4,11:36.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by W. Baldwin),59,68
324,4,11:19.0,L. Stephenson makes 2-pt layup from 2 ft,,61,68
325,4,11:08.0,,Personal foul by L. Galloway (drawn by W. Baldwin),61,68
326,4,10:58.0,,T. Allen misses 2-pt jump shot from 5 ft,61,68
327,4,10:56.0,,Offensive rebound by Z. Randolph,61,68
328,4,10:54.0,,Z. Randolph misses 2-pt jump shot from 4 ft,61,68
329,4,10:52.0,Defensive rebound by L. Stephenson,,61,68
330,4,10:47.0,Personal foul by T. Allen (drawn by L. Stephenson),,61,68
331,4,10:29.0,L. Stephenson misses 3-pt jump shot from 25 ft,,61,68
332,4,10:27.0,,Defensive rebound by W. Baldwin,61,68
333,4,10:23.0,,T. Allen misses 2-pt layup from 2 ft,61,68
334,4,10:21.0,Defensive rebound by T. Jones,,61,68
335,4,10:16.0,Personal foul by Z. Randolph (drawn by T. Jones),,61,68
336,4,10:12.0,Personal foul by T. Allen (drawn by L. Stephenson),,61,68
337,4,9:59.0,T. Jones misses 3-pt jump shot from 23 ft,,61,68
338,4,9:59.0,,Defensive rebound by V. Carter,61,68
339,4,9:49.0,,Z. Randolph misses 2-pt jump shot from 5 ft (block by T. Jones),61,68
340,4,9:48.0,,Offensive rebound by Z. Randolph,61,68
341,4,9:37.0,,Z. Randolph misses 3-pt jump shot from 25 ft,61,68
342,4,9:37.0,Defensive rebound by L. Galloway,,61,68
343,4,9:30.0,Shooting foul by W. Baldwin (drawn by L. Galloway),,61,68
344,4,9:30.0,L. Galloway makes free throw 1 of 3,,62,68
345,4,9:30.0,L. Galloway misses free throw 2 of 3,,62,68
346,4,9:30.0,Offensive rebound by Team,,62,68
347,4,9:30.0,L. Galloway makes free throw 3 of 3,,63,68
348,4,9:12.0,,V. Carter misses 2-pt jump shot from 7 ft,63,68
349,4,9:09.0,Defensive rebound by T. Jones,,63,68
350,4,9:02.0,Turnover by L. Stephenson (bad pass; steal by V. Carter),,63,68
351,4,8:59.0,,Turnover by V. Carter (bad pass; steal by L. Galloway),63,68
352,4,8:54.0,B. Hield makes 3-pt jump shot from 25 ft (assist by L. Galloway),,66,68
353,4,8:54.0,,Memphis full timeout,66,68
354,4,8:54.0,,J. Green enters the game for Z. Randolph,66,68
355,4,8:43.0,,Personal foul by L. Galloway (drawn by V. Carter),66,68
356,4,8:36.0,,J. Green misses 3-pt jump shot from 26 ft,66,68
357,4,8:35.0,Defensive rebound by Ö. Aşık,,66,68
358,4,8:14.0,B. Hield misses 3-pt jump shot from 27 ft,,66,68
359,4,8:13.0,,Defensive rebound by M. Gasol,66,68
360,4,7:53.0,,M. Gasol misses 2-pt jump shot from 10 ft,66,68
361,4,7:53.0,,Offensive rebound by Team,66,68
362,4,7:53.0,,Personal foul by B. Hield (drawn by V. Carter),66,68
363,4,7:42.0,,M. Gasol misses 2-pt jump shot from 10 ft,66,68
364,4,7:40.0,Defensive rebound by L. Galloway,,66,68
365,4,7:27.0,L. Galloway misses 2-pt jump shot from 23 ft,,66,68
366,4,7:27.0,,Defensive rebound by M. Gasol,66,68
367,4,7:14.0,,W. Baldwin misses 2-pt jump shot from 14 ft,66,68
368,4,7:13.0,Defensive rebound by T. Jones,,66,68
369,4,6:59.0,T. Jones misses 3-pt jump shot from 23 ft,,66,68
370,4,6:59.0,,Defensive rebound by M. Gasol,66,68
371,4,6:46.0,,Turnover by J. Green (lost ball; steal by L. Stephenson),66,68
372,4,6:35.0,B. Hield makes 3-pt jump shot from 25 ft (assist by T. Jones),,69,68
373,4,6:11.0,,J. Green makes 2-pt jump shot from 17 ft (assist by W. Baldwin),69,70
374,4,5:52.0,L. Stephenson makes 2-pt jump shot from 10 ft,,71,70
375,4,5:29.0,,Memphis full timeout,71,70
376,4,5:29.0,,J. Ennis enters the game for M. Gasol,71,70
377,4,5:29.0,,M. Conley enters the game for W. Baldwin,71,70
378,4,5:29.0,,Z. Randolph enters the game for V. Carter,71,70
379,4,5:29.0,A. Davis enters the game for T. Jones,,71,70
380,4,5:26.0,,Turnover by Team (shot clock),71,70
381,4,5:14.0,B. Hield misses 3-pt jump shot from 25 ft,,71,70
382,4,5:14.0,,Defensive rebound by J. Green,71,70
383,4,4:58.0,,J. Ennis misses 2-pt layup from 1 ft (block by A. Davis),71,70
384,4,4:58.0,,Offensive rebound by Team,71,70
385,4,4:55.0,,M. Conley makes 2-pt jump shot from 9 ft (assist by T. Allen),71,72
386,4,4:39.0,Turnover by L. Stephenson (offensive foul),,71,72
387,4,4:39.0,,Offensive charge foul by L. Stephenson (drawn by Z. Randolph),71,72
388,4,4:26.0,,J. Green misses 3-pt jump shot from 23 ft,71,72
