,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
61,1,4:50.0,,I. Thomas misses 3-pt jump shot from 25 ft,17,11
62,1,4:49.0,Defensive rebound by R. McGruder,,17,11
63,1,4:35.0,Turnover by T. Johnson (bad pass; steal by A. Johnson),,17,11
64,1,4:25.0,,A. Bradley makes 2-pt jump shot from 4 ft (assist by I. Thomas),17,13
65,1,4:19.0,Miami full timeout,,17,13
66,1,4:19.0,,J. Jerebko enters the game for A. Horford,17,13
67,1,4:19.0,,M. Smart enters the game for A. Bradley,17,13
68,1,4:19.0,J. Johnson enters the game for L. Babbitt,,17,13
69,1,4:16.0,T. Johnson misses 2-pt jump shot from 21 ft,,17,13
70,1,4:15.0,,Defensive rebound by J. Jerebko,17,13
71,1,4:06.0,,Turnover by I. Thomas (lost ball),17,13
72,1,3:53.0,T. Johnson misses 3-pt jump shot from 25 ft,,17,13
73,1,3:52.0,,Defensive rebound by Team,17,13
74,1,3:32.0,,J. Crowder misses 2-pt jump shot from 19 ft,17,13
75,1,3:31.0,Defensive rebound by T. Johnson,,17,13
76,1,3:23.0,Personal foul by J. Crowder (drawn by J. Johnson),,17,13
77,1,3:23.0,,K. Olynyk enters the game for A. Johnson,17,13
78,1,3:10.0,H. Whiteside makes 2-pt layup from 2 ft (assist by J. Richardson),,19,13
79,1,3:03.0,,Personal block foul by H. Whiteside (drawn by I. Thomas),19,13
80,1,3:03.0,W. Ellington enters the game for R. McGruder,,19,13
81,1,2:58.0,,K. Olynyk makes 2-pt jump shot from 19 ft (assist by M. Smart),19,15
82,1,2:42.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Johnson),,22,15
83,1,2:28.0,,M. Smart misses 2-pt layup from 2 ft (block by J. Richardson),22,15
84,1,2:27.0,Defensive rebound by H. Whiteside,,22,15
85,1,2:15.0,Turnover by J. Johnson (bad pass),,22,15
86,1,2:15.0,,J. Brown enters the game for I. Thomas,22,15
87,1,2:15.0,W. Reed enters the game for H. Whiteside,,22,15
88,1,1:57.0,,J. Brown makes 2-pt jump shot from 13 ft (assist by J. Jerebko),22,17
89,1,1:44.0,W. Reed makes 2-pt dunk at rim (assist by J. Richardson),,24,17
90,1,1:24.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Crowder),24,19
91,1,1:12.0,W. Ellington misses 3-pt jump shot from 26 ft,,24,19
92,1,1:11.0,,Defensive rebound by K. Olynyk,24,19
93,1,1:00.0,,K. Olynyk misses 2-pt layup from 2 ft (block by J. Johnson),24,19
94,1,1:00.0,Defensive rebound by W. Reed,,24,19
95,1,0:40.0,J. Richardson misses 2-pt jump shot from 20 ft,,24,19
96,1,0:39.0,,Defensive rebound by M. Smart,24,19
97,1,0:36.0,,Turnover by M. Smart (bad pass; steal by J. Richardson),24,19
98,1,0:24.0,Shooting foul by K. Olynyk (drawn by W. Reed),,24,19
99,1,0:24.0,W. Reed makes free throw 1 of 2,,25,19
100,1,0:24.0,W. Reed misses free throw 2 of 2,,25,19
101,1,0:24.0,Offensive rebound by J. Johnson,,25,19
102,1,0:24.0,R. McGruder enters the game for J. Richardson,,25,19
103,1,0:05.0,Shooting foul by K. Olynyk (drawn by T. Johnson),,25,19
104,1,0:05.0,T. Johnson makes free throw 1 of 2,,26,19
105,1,0:05.0,,A. Johnson enters the game for K. Olynyk,26,19
106,1,0:05.0,,A. Horford enters the game for J. Jerebko,26,19
107,1,0:05.0,,I. Thomas enters the game for J. Crowder,26,19
108,1,0:05.0,T. Johnson makes free throw 2 of 2,,27,19
109,1,0:00.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by A. Johnson),27,22
110,2,11:46.0,,Personal foul by T. Johnson (drawn by M. Smart),27,22
111,2,11:39.0,,Turnover by G. Green (bad pass; steal by T. Johnson),27,22
112,2,11:37.0,Shooting foul by M. Smart (drawn by T. Johnson),,27,22
113,2,11:37.0,T. Johnson makes free throw 1 of 2,,28,22
114,2,11:37.0,T. Johnson makes free throw 2 of 2,,29,22
115,2,11:22.0,,Shooting foul by J. Johnson (drawn by A. Horford),29,22
116,2,11:22.0,,A. Horford makes free throw 1 of 2,29,23
117,2,11:22.0,,A. Horford makes free throw 2 of 2,29,24
118,2,11:10.0,T. Johnson makes 2-pt jump shot from 21 ft (assist by J. Johnson),,31,24
119,2,10:52.0,,G. Green misses 2-pt jump shot from 19 ft,31,24
120,2,10:50.0,Defensive rebound by W. Reed,,31,24
121,2,10:28.0,J. Johnson misses 3-pt jump shot from 26 ft,,31,24
122,2,10:27.0,,Defensive rebound by J. Brown,31,24
123,2,10:21.0,,M. Smart misses 3-pt jump shot from 24 ft,31,24
124,2,10:19.0,Defensive rebound by W. Reed,,31,24
125,2,10:13.0,Personal foul by M. Smart (drawn by T. Johnson),,31,24
126,2,10:07.0,W. Ellington misses 2-pt jump shot from 19 ft,,31,24
127,2,10:06.0,,Defensive rebound by A. Horford,31,24
128,2,9:55.0,,J. Brown makes 2-pt jump shot from 16 ft (assist by A. Horford),31,26
129,2,9:40.0,J. Johnson makes 2-pt layup from 2 ft,,33,26
130,2,9:18.0,,G. Green misses 3-pt jump shot from 24 ft,33,26
131,2,9:16.0,Defensive rebound by W. Reed,,33,26
132,2,9:04.0,R. McGruder makes 3-pt jump shot from 23 ft (assist by J. Johnson),,36,26
133,2,9:04.0,,Boston full timeout,36,26
134,2,9:04.0,G. Dragić enters the game for R. McGruder,,36,26
135,2,8:43.0,,A. Horford misses 2-pt jump shot from 8 ft (block by J. Johnson),36,26
136,2,8:42.0,,Offensive rebound by A. Horford,36,26
137,2,8:42.0,,A. Horford misses 2-pt jump shot from 5 ft,36,26
138,2,8:41.0,,Offensive rebound by K. Olynyk,36,26
139,2,8:40.0,,Turnover by Team (shot clock),36,26
140,2,8:25.0,J. Johnson makes 2-pt dunk at rim (assist by T. Johnson),,38,26
141,2,8:11.0,,J. Brown misses 3-pt jump shot from 25 ft,38,26
142,2,8:10.0,,Offensive rebound by A. Horford,38,26
143,2,8:04.0,,A. Bradley enters the game for G. Green,38,26
144,2,8:04.0,,A. Johnson enters the game for K. Olynyk,38,26
145,2,8:00.0,,A. Bradley makes 2-pt jump shot from 6 ft (assist by J. Brown),38,28
146,2,7:46.0,W. Reed makes 2-pt dunk at rim (assist by G. Dragić),,40,28
147,2,7:32.0,,Turnover by A. Bradley (bad pass),40,28
148,2,7:25.0,Offensive foul by J. Johnson (drawn by M. Smart),,40,28
149,2,7:25.0,Turnover by J. Johnson (offensive foul),,40,28
150,2,7:25.0,,I. Thomas enters the game for M. Smart,40,28
151,2,7:25.0,L. Babbitt enters the game for J. Johnson,,40,28
152,2,7:22.0,,Turnover by A. Bradley (bad pass),40,28
153,2,7:10.0,L. Babbitt makes 3-pt jump shot from 27 ft (assist by G. Dragić),,43,28
154,2,6:48.0,,A. Bradley makes 2-pt jump shot from 5 ft (assist by A. Horford),43,30
155,2,6:29.0,Turnover by G. Dragić (lost ball; steal by A. Horford),,43,30
156,2,6:15.0,,A. Horford makes 2-pt jump shot from 4 ft (assist by A. Bradley),43,32
157,2,6:09.0,Miami full timeout,,43,32
158,2,6:09.0,,J. Crowder enters the game for A. Horford,43,32
159,2,6:09.0,J. Richardson enters the game for T. Johnson,,43,32
160,2,6:09.0,H. Whiteside enters the game for W. Reed,,43,32
161,2,6:01.0,W. Ellington misses 3-pt jump shot from 26 ft,,43,32
162,2,6:00.0,,Defensive rebound by I. Thomas,43,32
163,2,5:55.0,,Shooting foul by W. Ellington (drawn by I. Thomas),43,32
164,2,5:55.0,,I. Thomas makes free throw 1 of 2,43,33
165,2,5:55.0,,I. Thomas makes free throw 2 of 2,43,34
166,2,5:43.0,G. Dragić misses 3-pt jump shot from 26 ft,,43,34
167,2,5:41.0,Offensive rebound by W. Ellington,,43,34
168,2,5:32.0,Personal foul by A. Bradley (drawn by J. Richardson),,43,34
169,2,5:20.0,H. Whiteside makes 2-pt hook shot from 12 ft,,45,34
170,2,5:03.0,,A. Johnson makes 2-pt layup from 1 ft (assist by A. Bradley),45,36
171,2,4:46.0,Turnover by J. Richardson (bad pass; steal by J. Brown),,45,36
172,2,4:40.0,,Shooting foul by H. Whiteside (drawn by I. Thomas),45,36
173,2,4:40.0,,I. Thomas makes free throw 1 of 2,45,37
174,2,4:40.0,,I. Thomas makes free throw 2 of 2,45,38
175,2,4:31.0,Turnover by G. Dragić (lost ball; steal by J. Crowder),,45,38
176,2,4:26.0,,M. Smart enters the game for J. Brown,45,38
177,2,4:26.0,J. Johnson enters the game for L. Babbitt,,45,38
178,2,4:26.0,T. Johnson enters the game for W. Ellington,,45,38
179,2,4:26.0,,Turnover by I. Thomas (lost ball; steal by G. Dragić),45,38
180,2,4:01.0,Turnover by J. Johnson (bad pass),,45,38
181,2,3:56.0,,Shooting foul by J. Richardson (drawn by I. Thomas),45,38
182,2,3:56.0,,I. Thomas makes free throw 1 of 3,45,39
183,2,3:56.0,,I. Thomas makes free throw 2 of 3,45,40
184,2,3:56.0,,I. Thomas misses free throw 3 of 3,45,40
185,2,3:56.0,Defensive rebound by H. Whiteside,,45,40
186,2,3:37.0,J. Johnson misses 2-pt jump shot from 7 ft,,45,40
187,2,3:35.0,,Defensive rebound by Team,45,40
188,2,3:23.0,,Turnover by I. Thomas (lost ball; steal by T. Johnson),45,40
189,2,3:19.0,G. Dragić makes 2-pt layup at rim (assist by J. Richardson),,47,40
190,2,3:08.0,,Turnover by A. Johnson (bad pass; steal by J. Johnson),47,40
191,2,3:02.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,50,40
192,2,2:49.0,,A. Johnson makes 2-pt layup from 2 ft (assist by I. Thomas),50,42
193,2,2:49.0,,Shooting foul by T. Johnson (drawn by A. Johnson),50,42
194,2,2:49.0,Official timeout,,50,42
195,2,2:49.0,,A. Johnson makes free throw 1 of 1,50,43
196,2,2:26.0,G. Dragić misses 2-pt jump shot from 8 ft,,50,43
197,2,2:25.0,,Defensive rebound by A. Johnson,50,43
198,2,2:17.0,,A. Bradley misses 3-pt jump shot from 25 ft,50,43
199,2,2:16.0,Defensive rebound by H. Whiteside,,50,43
200,2,2:09.0,G. Dragić makes 2-pt layup from 2 ft (assist by J. Johnson),,52,43
201,2,1:48.0,,A. Johnson makes 3-pt jump shot from 25 ft (assist by M. Smart),52,46
202,2,1:29.0,J. Richardson misses 2-pt hook shot from 8 ft,,52,46
203,2,1:28.0,Offensive rebound by T. Johnson,,52,46
204,2,1:28.0,T. Johnson makes 2-pt layup at rim,,54,46
205,2,1:09.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by M. Smart),54,49
206,2,0:48.0,J. Johnson makes 2-pt jump shot from 19 ft,,56,49
207,2,0:42.0,,I. Thomas makes 2-pt layup from 1 ft,56,51
208,2,0:33.0,Miami full timeout,,56,51
209,2,0:33.0,,A. Horford enters the game for A. Johnson,56,51
210,2,0:33.0,R. McGruder enters the game for H. Whiteside,,56,51
211,2,0:33.0,W. Reed enters the game for G. Dragić,,56,51
212,2,0:21.0,T. Johnson makes 2-pt jump shot from 21 ft,,58,51
213,2,0:06.0,,J. Crowder makes 2-pt dunk at rim (assist by A. Horford),58,53
214,2,0:00.0,J. Johnson misses 3-pt jump shot from 26 ft,,58,53
215,2,0:00.0,Offensive rebound by Team,,58,53
216,3,11:54.0,,I. Thomas misses 2-pt layup from 2 ft,58,53
217,3,11:53.0,,Offensive rebound by A. Johnson,58,53
218,3,11:53.0,,A. Johnson makes 2-pt layup from 2 ft,58,55
219,3,11:25.0,Turnover by J. Richardson (bad pass),,58,55
220,3,11:17.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by A. Johnson),58,58
221,3,10:51.0,J. Richardson misses 3-pt jump shot from 28 ft,,58,58
222,3,10:50.0,,Defensive rebound by A. Horford,58,58
223,3,10:37.0,,A. Horford misses 2-pt hook shot from 7 ft,58,58
224,3,10:36.0,Defensive rebound by R. McGruder,,58,58
225,3,10:17.0,L. Babbitt misses 2-pt jump shot from 11 ft,,58,58
226,3,10:16.0,,Defensive rebound by A. Horford,58,58
227,3,10:10.0,,A. Bradley misses 3-pt jump shot from 26 ft,58,58
228,3,10:09.0,Defensive rebound by J. Richardson,,58,58
229,3,9:58.0,J. Richardson misses 2-pt layup from 3 ft,,58,58
230,3,9:58.0,Offensive rebound by Team,,58,58
231,3,9:58.0,,Loose ball foul by J. Crowder (drawn by H. Whiteside),58,58
232,3,9:51.0,G. Dragić makes 2-pt jump shot from 11 ft (assist by J. Richardson),,60,58
233,3,9:28.0,,I. Thomas misses 3-pt jump shot from 26 ft,60,58
234,3,9:26.0,,Offensive rebound by Team,60,58
235,3,9:26.0,,Turnover by J. Crowder (bad pass),60,58
236,3,9:13.0,G. Dragić misses 2-pt jump shot from 12 ft,,60,58
237,3,9:12.0,,Defensive rebound by A. Horford,60,58
238,3,9:06.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by A. Horford),60,61
239,3,8:49.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,62,61
240,3,8:34.0,,I. Thomas makes 2-pt layup at rim (assist by A. Johnson),62,63
241,3,8:19.0,R. McGruder misses 3-pt jump shot from 23 ft,,62,63
242,3,8:18.0,Offensive rebound by H. Whiteside,,62,63
243,3,8:10.0,R. McGruder misses 3-pt jump shot from 23 ft,,62,63
244,3,8:09.0,Offensive rebound by Team,,62,63
245,3,8:04.0,H. Whiteside misses 2-pt jump shot from 8 ft,,62,63
246,3,8:03.0,Offensive rebound by R. McGruder,,62,63
247,3,8:02.0,R. McGruder misses 2-pt layup from 2 ft,,62,63
248,3,8:01.0,Offensive rebound by H. Whiteside,,62,63
249,3,8:00.0,H. Whiteside misses 2-pt dunk at rim,,62,63
250,3,7:59.0,Offensive rebound by H. Whiteside,,62,63
251,3,7:58.0,H. Whiteside misses 2-pt layup at rim (block by J. Crowder),,62,63
252,3,7:57.0,Offensive rebound by Team,,62,63
253,3,7:53.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by J. Richardson),,65,63
254,3,7:32.0,,A. Horford makes 2-pt layup from 1 ft,65,65
255,3,7:13.0,L. Babbitt misses 3-pt jump shot from 26 ft,,65,65
256,3,7:12.0,,Defensive rebound by A. Horford,65,65
257,3,7:07.0,,A. Johnson makes 2-pt dunk from 1 ft (assist by A. Horford),65,67
258,3,7:04.0,Miami full timeout,,65,67
259,3,6:50.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,67,67
260,3,6:31.0,,A. Bradley misses 2-pt layup from 2 ft (block by H. Whiteside),67,67
261,3,6:30.0,Defensive rebound by H. Whiteside,,67,67
262,3,6:22.0,G. Dragić makes 2-pt layup from 3 ft,,69,67
263,3,6:06.0,,J. Crowder makes 2-pt jump shot from 18 ft,69,69
264,3,6:06.0,,Shooting foul by G. Dragić (drawn by J. Crowder),69,69
265,3,6:06.0,,J. Crowder makes free throw 1 of 1,69,70
266,3,5:56.0,J. Richardson misses 3-pt jump shot from 26 ft,,69,70
267,3,5:55.0,,Defensive rebound by J. Crowder,69,70
268,3,5:47.0,,Turnover by I. Thomas (lost ball; steal by H. Whiteside),69,70
269,3,5:28.0,H. Whiteside makes 2-pt jump shot from 9 ft,,71,70
270,3,5:09.0,,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),71,72
271,3,4:50.0,G. Dragić misses 3-pt jump shot from 26 ft,,71,72
272,3,4:49.0,,Defensive rebound by Team,71,72
273,3,4:49.0,,J. Jerebko enters the game for A. Horford,71,72
274,3,4:49.0,,M. Smart enters the game for A. Bradley,71,72
275,3,4:40.0,,I. Thomas makes 2-pt layup from 2 ft,71,74
276,3,4:21.0,J. Richardson misses 2-pt layup from 3 ft,,71,74
277,3,4:20.0,Offensive rebound by H. Whiteside,,71,74
278,3,4:20.0,H. Whiteside makes 2-pt dunk at rim,,73,74
279,3,4:03.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Johnson),73,77
280,3,3:45.0,Turnover by G. Dragić (bad pass; steal by M. Smart),,73,77
281,3,3:39.0,,I. Thomas makes 2-pt layup from 2 ft,73,79
282,3,3:28.0,L. Babbitt misses 3-pt jump shot from 27 ft,,73,79
283,3,3:27.0,Offensive rebound by H. Whiteside,,73,79
284,3,3:26.0,Shooting foul by J. Jerebko (drawn by H. Whiteside),,73,79
285,3,3:26.0,H. Whiteside misses free throw 1 of 2,,73,79
286,3,3:26.0,Offensive rebound by Team,,73,79
287,3,3:26.0,H. Whiteside misses free throw 2 of 2,,73,79
288,3,3:26.0,,Defensive rebound by J. Crowder,73,79
289,3,3:26.0,J. Johnson enters the game for L. Babbitt,,73,79
290,3,3:26.0,T. Johnson enters the game for G. Dragić,,73,79
291,3,3:13.0,,M. Smart misses 2-pt jump shot from 5 ft,73,79
292,3,3:13.0,,Offensive rebound by Team,73,79
293,3,3:13.0,W. Reed enters the game for H. Whiteside,,73,79
294,3,3:13.0,,Boston full timeout,73,79
295,3,3:05.0,,J. Jerebko misses 3-pt jump shot from 24 ft,73,79
296,3,3:05.0,,Offensive rebound by J. Crowder,73,79
297,3,3:03.0,,Shooting foul by R. McGruder (drawn by J. Crowder),73,79
298,3,3:03.0,,J. Crowder makes free throw 1 of 2,73,80
299,3,3:03.0,,J. Crowder makes free throw 2 of 2,73,81
300,3,2:45.0,J. Johnson misses 2-pt jump shot from 3 ft,,73,81
301,3,2:43.0,,Defensive rebound by A. Johnson,73,81
302,3,2:33.0,,J. Crowder misses 3-pt jump shot from 28 ft,73,81
303,3,2:32.0,Defensive rebound by W. Reed,,73,81
304,3,2:13.0,Turnover by T. Johnson (bad pass; steal by A. Johnson),,73,81
305,3,2:02.0,,I. Thomas misses 2-pt jump shot from 22 ft,73,81
306,3,2:01.0,Defensive rebound by J. Johnson,,73,81
307,3,1:41.0,R. McGruder misses 3-pt jump shot from 26 ft,,73,81
308,3,1:40.0,,Defensive rebound by A. Johnson,73,81
309,3,1:27.0,,I. Thomas misses 2-pt jump shot from 15 ft,73,81
310,3,1:26.0,Defensive rebound by R. McGruder,,73,81
311,3,1:05.0,J. Richardson misses 2-pt jump shot from 19 ft,,73,81
312,3,1:04.0,,Defensive rebound by Team,73,81
313,3,1:04.0,Loose ball foul by R. McGruder (drawn by A. Johnson),,73,81
314,3,1:04.0,,K. Olynyk enters the game for A. Johnson,73,81
315,3,1:04.0,,J. Brown enters the game for I. Thomas,73,81
316,3,1:04.0,W. Ellington enters the game for R. McGruder,,73,81
317,3,0:41.0,,J. Jerebko makes 2-pt jump shot from 19 ft (assist by J. Brown),73,83
318,3,0:30.0,J. Johnson makes 2-pt dunk at rim (assist by T. Johnson),,75,83
319,3,0:06.0,,J. Brown makes 2-pt jump shot from 17 ft (assist by M. Smart),75,85
320,3,0:01.0,J. Johnson misses 3-pt jump shot from 27 ft,,75,85
321,3,0:00.0,Offensive rebound by Team,,75,85
322,4,11:42.0,J. Johnson makes 2-pt hook shot from 3 ft,,77,85
323,4,11:17.0,,M. Smart misses 3-pt jump shot from 22 ft,77,85
324,4,11:16.0,Defensive rebound by T. Johnson,,77,85
325,4,11:10.0,T. Johnson makes 2-pt layup from 1 ft,,79,85
326,4,11:10.0,Shooting foul by K. Olynyk (drawn by T. Johnson),,79,85
327,4,11:10.0,T. Johnson makes free throw 1 of 1,,80,85
328,4,10:51.0,,K. Olynyk makes 2-pt layup from 3 ft (assist by M. Smart),80,87
329,4,10:33.0,T. Johnson makes 2-pt layup from 2 ft,,82,87
330,4,10:20.0,,J. Jerebko makes 2-pt hook shot from 4 ft (assist by M. Smart),82,89
331,4,10:05.0,T. Johnson misses 3-pt jump shot from 28 ft,,82,89
332,4,10:04.0,,Defensive rebound by J. Brown,82,89
333,4,9:50.0,,J. Brown makes 2-pt dunk at rim (assist by J. Jerebko),82,91
334,4,9:40.0,Shooting foul by J. Jerebko (drawn by J. Johnson),,82,91
335,4,9:40.0,J. Johnson makes 2-pt layup from 3 ft,,84,91
336,4,9:40.0,J. Johnson makes free throw 1 of 1,,85,91
337,4,9:22.0,,K. Olynyk misses 2-pt jump shot from 22 ft,85,91
338,4,9:21.0,Defensive rebound by Team,,85,91
339,4,9:21.0,,Loose ball foul by J. Brown (drawn by W. Ellington),85,91
340,4,9:21.0,,A. Horford enters the game for J. Jerebko,85,91
341,4,9:08.0,Shooting foul by K. Olynyk (drawn by J. Johnson),,85,91
342,4,9:08.0,J. Johnson makes free throw 1 of 2,,86,91
343,4,9:08.0,J. Johnson makes free throw 2 of 2,,87,91
344,4,8:51.0,,Personal foul by W. Reed (drawn by M. Smart),87,91
345,4,8:51.0,Official timeout,,87,91
346,4,8:44.0,,K. Olynyk makes 3-pt jump shot from 23 ft (assist by M. Smart),87,94
347,4,8:18.0,J. Johnson misses 2-pt jump shot from 9 ft,,87,94
348,4,8:17.0,,Defensive rebound by T. Rozier,87,94
349,4,8:07.0,,T. Rozier misses 3-pt jump shot from 25 ft,87,94
350,4,8:06.0,Defensive rebound by W. Reed,,87,94
351,4,7:56.0,Turnover by J. Johnson (bad pass; steal by J. Brown),,87,94
352,4,7:55.0,,Personal foul by T. Johnson (drawn by J. Brown),87,94
353,4,7:55.0,,A. Bradley enters the game for T. Rozier,87,94
354,4,7:47.0,,K. Olynyk misses 2-pt jump shot from 16 ft,87,94
355,4,7:46.0,Defensive rebound by T. Johnson,,87,94
356,4,7:31.0,T. Johnson makes 2-pt layup at rim,,89,94
357,4,7:31.0,Shooting foul by J. Brown (drawn by T. Johnson),,89,94
358,4,7:31.0,T. Johnson makes free throw 1 of 1,,90,94
359,4,7:20.0,,Turnover by M. Smart (bad pass; steal by T. Johnson),90,94
360,4,7:13.0,W. Reed makes 2-pt dunk at rim (assist by J. Johnson),,92,94
361,4,6:58.0,,Personal foul by W. Reed (drawn by K. Olynyk),92,94
362,4,6:58.0,,I. Thomas enters the game for J. Brown,92,94
363,4,6:58.0,J. Richardson enters the game for T. Johnson,,92,94
364,4,6:45.0,,A. Bradley misses 2-pt jump shot from 21 ft,92,94
365,4,6:44.0,,Offensive rebound by Team,92,94
366,4,6:44.0,,Turnover by Team (shot clock),92,94
367,4,6:21.0,G. Dragić makes 3-pt jump shot from 26 ft,,95,94
368,4,6:11.0,,Personal foul by W. Reed (drawn by I. Thomas),95,94
369,4,6:11.0,H. Whiteside enters the game for W. Reed,,95,94
370,4,6:08.0,,Personal foul by G. Dragić (drawn by M. Smart),95,94
371,4,6:08.0,,M. Smart makes free throw 1 of 2,95,95
372,4,6:08.0,,J. Crowder enters the game for K. Olynyk,95,95
373,4,6:08.0,,M. Smart makes free throw 2 of 2,95,96
374,4,5:57.0,Turnover by G. Dragić (lost ball),,95,96
375,4,5:57.0,,Boston full timeout,95,96
376,4,5:43.0,,Loose ball foul by I. Thomas (drawn by J. Richardson),95,96
377,4,5:43.0,,Turnover by I. Thomas (offensive foul),95,96
378,4,5:43.0,J. Richardson makes free throw 1 of 2,,96,96
379,4,5:43.0,T. Johnson enters the game for W. Ellington,,96,96
380,4,5:43.0,J. Richardson makes free throw 2 of 2,,97,96
381,4,5:30.0,,Personal foul by J. Richardson (drawn by A. Horford),97,96
382,4,5:30.0,,A. Horford misses free throw 1 of 2,97,96
383,4,5:30.0,,Offensive rebound by Team,97,96
