,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
124,2,8:09.0,,Turnover by K. Oubre (lost ball; steal by K. Porziņģis),26,34
125,2,8:03.0,M. Kuzminskas makes 3-pt jump shot from 26 ft (assist by B. Jennings),,29,34
126,2,7:48.0,J. Noah enters the game for W. Hernangómez,,29,34
127,2,7:39.0,,J. Wall misses 3-pt jump shot from 29 ft,29,34
128,2,7:37.0,Defensive rebound by M. Kuzminskas,,29,34
129,2,7:32.0,Turnover by J. Noah (lost ball),,29,34
130,2,7:32.0,,M. Gortat enters the game for A. Nicholson,29,34
131,2,7:21.0,,Personal foul by K. Porziņģis (drawn by J. Wall),29,34
132,2,7:21.0,D. Rose enters the game for B. Jennings,,29,34
133,2,7:11.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),29,36
134,2,6:56.0,K. Porziņģis makes 2-pt jump shot from 19 ft (assist by M. Kuzminskas),,31,36
135,2,6:41.0,,J. Wall misses 3-pt jump shot from 26 ft,31,36
136,2,6:40.0,Defensive rebound by Team,,31,36
137,2,6:39.0,,B. Beal enters the game for M. Thornton,31,36
138,2,6:23.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,31,36
139,2,6:22.0,Offensive rebound by Team,,31,36
140,2,6:16.0,M. Kuzminskas misses 3-pt jump shot from 25 ft,,31,36
141,2,6:16.0,,Defensive rebound by J. Wall,31,36
142,2,6:08.0,,J. Wall makes 2-pt jump shot from 16 ft,31,38
143,2,5:55.0,M. Kuzminskas misses 2-pt jump shot from 4 ft,,31,38
144,2,5:54.0,,Defensive rebound by M. Gortat,31,38
145,2,5:48.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),31,41
146,2,5:41.0,New York full timeout,,31,41
147,2,5:40.0,,M. Morris enters the game for K. Oubre,31,41
148,2,5:40.0,C. Anthony enters the game for M. Kuzminskas,,31,41
149,2,5:30.0,Shooting foul by M. Gortat (drawn by D. Rose),,31,41
150,2,5:30.0,D. Rose makes free throw 1 of 2,,32,41
151,2,5:30.0,D. Rose makes free throw 2 of 2,,33,41
152,2,5:14.0,,M. Gortat makes 2-pt layup from 3 ft (assist by J. Wall),33,43
153,2,5:04.0,C. Anthony misses 2-pt jump shot from 19 ft,,33,43
154,2,5:03.0,,Defensive rebound by M. Gortat,33,43
155,2,4:45.0,,O. Porter makes 3-pt jump shot from 22 ft (assist by B. Beal),33,46
156,2,4:30.0,D. Rose misses 2-pt layup from 2 ft,,33,46
157,2,4:30.0,Offensive rebound by J. Noah,,33,46
158,2,4:28.0,J. Noah misses 2-pt layup from 1 ft,,33,46
159,2,4:27.0,,Defensive rebound by O. Porter,33,46
160,2,4:10.0,,Turnover by J. Wall (bad pass; steal by K. Porziņģis),33,46
161,2,3:59.0,Shooting foul by M. Gortat (drawn by C. Anthony),,33,46
162,2,3:59.0,C. Anthony makes free throw 1 of 2,,34,46
163,2,3:59.0,C. Anthony makes free throw 2 of 2,,35,46
164,2,3:43.0,,Personal foul by J. Noah (drawn by M. Gortat),35,46
165,2,3:43.0,,Personal foul by J. Holiday (drawn by B. Beal),35,46
166,2,3:35.0,,M. Morris misses 2-pt jump shot from 16 ft,35,46
167,2,3:34.0,Defensive rebound by J. Holiday,,35,46
168,2,3:28.0,Turnover by J. Holiday (bad pass; steal by O. Porter),,35,46
169,2,3:22.0,,O. Porter misses 2-pt layup from 1 ft,35,46
170,2,3:20.0,Defensive rebound by C. Anthony,,35,46
171,2,3:15.0,Shooting foul by M. Gortat (drawn by J. Holiday),,35,46
172,2,3:15.0,J. Holiday makes free throw 1 of 2,,36,46
173,2,3:15.0,J. Holiday misses free throw 2 of 2,,36,46
174,2,3:15.0,Offensive rebound by J. Noah,,36,46
175,2,3:15.0,,J. Smith enters the game for M. Gortat,36,46
176,2,3:01.0,C. Anthony makes 2-pt jump shot from 15 ft,,38,46
177,2,2:34.0,,M. Morris misses 2-pt jump shot from 20 ft,38,46
178,2,2:33.0,Defensive rebound by J. Noah,,38,46
179,2,2:25.0,Personal foul by J. Wall (drawn by C. Anthony),,38,46
180,2,2:25.0,Official timeout,,38,46
181,2,2:25.0,C. Anthony makes free throw 1 of 2,,39,46
182,2,2:25.0,C. Anthony makes free throw 2 of 2,,40,46
183,2,2:01.0,,O. Porter misses 2-pt jump shot from 22 ft,40,46
184,2,1:59.0,Defensive rebound by J. Holiday,,40,46
185,2,1:42.0,K. Porziņģis makes 2-pt jump shot from 18 ft,,42,46
186,2,1:25.0,,Shooting foul by J. Holiday (drawn by B. Beal),42,46
187,2,1:25.0,,B. Beal makes free throw 1 of 2,42,47
188,2,1:25.0,,B. Beal makes free throw 2 of 2,42,48
189,2,1:12.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,42,48
190,2,1:11.0,,Defensive rebound by J. Wall,42,48
191,2,1:02.0,,J. Wall misses 2-pt layup from 1 ft,42,48
192,2,0:59.0,,Offensive rebound by J. Smith,42,48
193,2,0:58.0,,O. Porter makes 2-pt jump shot from 9 ft,42,50
194,2,0:34.0,New York full timeout,,42,50
195,2,0:33.0,Turnover by Team (shot clock),,42,50
196,2,0:24.0,,M. Morris makes 2-pt jump shot from 10 ft,42,52
197,2,0:04.0,D. Rose misses 2-pt jump shot from 11 ft,,42,52
198,2,0:04.0,,Defensive rebound by J. Smith,42,52
199,2,0:00.0,,B. Beal misses 3-pt jump shot from 27 ft,42,52
200,2,0:00.0,,Offensive rebound by Team,42,52
201,3,11:49.0,,Personal foul by C. Lee (drawn by B. Beal),42,52
202,3,11:43.0,,B. Beal misses 2-pt jump shot from 4 ft,42,52
203,3,11:42.0,,Offensive rebound by M. Gortat,42,52
204,3,11:41.0,,M. Gortat misses 2-pt layup from 2 ft,42,52
205,3,11:40.0,Defensive rebound by K. Porziņģis,,42,52
206,3,11:26.0,C. Lee misses 2-pt jump shot from 16 ft,,42,52
207,3,11:24.0,,Defensive rebound by M. Gortat,42,52
208,3,11:17.0,,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),42,54
209,3,11:01.0,C. Anthony misses 3-pt jump shot from 27 ft,,42,54
210,3,10:59.0,,Defensive rebound by O. Porter,42,54
211,3,10:51.0,,Turnover by B. Beal (bad pass; steal by K. Porziņģis),42,54
212,3,10:44.0,C. Anthony misses 3-pt jump shot from 27 ft,,42,54
213,3,10:43.0,,Defensive rebound by Team,42,54
214,3,10:43.0,Loose ball foul by K. Porziņģis (drawn by M. Gortat),,42,54
215,3,10:24.0,,B. Beal misses 3-pt jump shot from 24 ft,42,54
216,3,10:23.0,Defensive rebound by K. Porziņģis,,42,54
217,3,10:15.0,D. Rose makes 3-pt jump shot from 27 ft,,45,54
218,3,9:58.0,,O. Porter makes 2-pt jump shot from 8 ft,45,56
219,3,9:58.0,,Shooting foul by C. Anthony (drawn by O. Porter),45,56
220,3,9:58.0,,O. Porter makes free throw 1 of 1,45,57
221,3,9:49.0,Personal foul by J. Wall (drawn by J. Noah),,45,57
222,3,9:47.0,Personal foul by O. Porter (drawn by D. Rose),,45,57
223,3,9:32.0,C. Lee misses 2-pt jump shot from 20 ft,,45,57
224,3,9:31.0,Offensive rebound by J. Noah,,45,57
225,3,9:28.0,C. Lee misses 2-pt layup from 1 ft (block by M. Gortat),,45,57
226,3,9:27.0,,Defensive rebound by Team,45,57
227,3,9:18.0,,Turnover by M. Morris (bad pass; steal by D. Rose),45,57
228,3,9:14.0,D. Rose makes 2-pt dunk at rim,,47,57
229,3,8:51.0,,O. Porter makes 2-pt hook shot from 7 ft (assist by B. Beal),47,59
230,3,8:40.0,Turnover by K. Porziņģis (bad pass; steal by J. Wall),,47,59
231,3,8:34.0,,M. Morris makes 2-pt jump shot from 4 ft (assist by B. Beal),47,61
232,3,8:22.0,New York full timeout,,47,61
233,3,8:22.0,S. Vujačić enters the game for C. Lee,,47,61
234,3,8:19.0,Shooting foul by J. Wall (drawn by D. Rose),,47,61
235,3,8:19.0,D. Rose makes free throw 1 of 2,,48,61
236,3,8:19.0,D. Rose makes free throw 2 of 2,,49,61
237,3,8:01.0,,J. Wall misses 2-pt jump shot from 10 ft,49,61
238,3,8:01.0,Defensive rebound by S. Vujačić,,49,61
239,3,7:57.0,Turnover by C. Anthony (offensive foul),,49,61
240,3,7:57.0,Offensive foul by C. Anthony (drawn by O. Porter),,49,61
241,3,7:45.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),49,64
242,3,7:28.0,J. Noah makes 2-pt layup from 2 ft (assist by C. Anthony),,51,64
243,3,7:17.0,,M. Gortat misses 2-pt dunk at rim,51,64
244,3,7:14.0,Defensive rebound by J. Noah,,51,64
245,3,7:11.0,D. Rose misses 2-pt jump shot from 18 ft,,51,64
246,3,7:09.0,,Defensive rebound by O. Porter,51,64
247,3,7:08.0,Technical foul by J. Noah,,51,64
248,3,7:08.0,,B. Beal makes technical free throw,51,65
249,3,6:54.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by B. Beal),51,68
250,3,6:44.0,J. Noah misses 2-pt jump shot from 7 ft,,51,68
251,3,6:43.0,,Defensive rebound by M. Morris,51,68
252,3,6:38.0,,J. Wall makes 2-pt layup from 2 ft (assist by M. Morris),51,70
253,3,6:37.0,Turnover by D. Rose (traveling),,51,70
254,3,6:37.0,K. O'Quinn enters the game for J. Noah,,51,70
255,3,6:37.0,C. Lee enters the game for S. Vujačić,,51,70
256,3,6:24.0,,M. Morris misses 2-pt jump shot from 19 ft,51,70
257,3,6:23.0,Defensive rebound by C. Lee,,51,70
258,3,6:10.0,K. O'Quinn makes 2-pt jump shot from 17 ft (assist by K. Porziņģis),,53,70
259,3,5:52.0,,B. Beal makes 2-pt jump shot from 15 ft,53,72
260,3,5:37.0,New York full timeout,,53,72
261,3,5:29.0,C. Anthony makes 2-pt jump shot from 19 ft (assist by K. Porziņģis),,55,72
262,3,5:13.0,,Shooting foul by K. O'Quinn (drawn by M. Gortat),55,72
263,3,5:13.0,,M. Gortat makes free throw 1 of 2,55,73
264,3,5:13.0,,M. Gortat misses free throw 2 of 2,55,73
265,3,5:12.0,Defensive rebound by K. Porziņģis,,55,73
266,3,4:54.0,Turnover by K. O'Quinn (3 sec),,55,73
267,3,4:39.0,,O. Porter misses 3-pt jump shot from 26 ft,55,73
268,3,4:39.0,Defensive rebound by C. Lee,,55,73
269,3,4:28.0,Turnover by K. O'Quinn (bad pass),,55,73
270,3,4:08.0,,M. Gortat makes 2-pt jump shot from 17 ft (assist by J. Wall),55,75
271,3,3:53.0,C. Anthony misses 2-pt jump shot from 4 ft,,55,75
272,3,3:52.0,,Defensive rebound by B. Beal,55,75
273,3,3:46.0,,J. Wall makes 3-pt jump shot from 27 ft,55,78
274,3,3:24.0,D. Rose makes 3-pt jump shot from 27 ft,,58,78
275,3,3:11.0,,J. Wall makes 3-pt jump shot from 26 ft,58,81
276,3,3:03.0,Turnover by D. Rose (lost ball; steal by M. Morris),,58,81
277,3,3:01.0,,Personal foul by K. Porziņģis (drawn by J. Wall),58,81
278,3,3:01.0,,J. Wall makes free throw 1 of 2,58,82
279,3,3:01.0,,T. Satoranský enters the game for B. Beal,58,82
280,3,3:01.0,B. Jennings enters the game for K. Porziņģis,,58,82
281,3,3:01.0,,J. Wall makes free throw 2 of 2,58,83
282,3,2:41.0,Turnover by K. O'Quinn (bad pass; steal by T. Satoranský),,58,83
283,3,2:36.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),58,85
284,3,2:13.0,C. Anthony makes 2-pt layup from 1 ft (assist by B. Jennings),,60,85
285,3,2:11.0,,Washington full timeout,60,85
286,3,2:11.0,,M. Thornton enters the game for J. Wall,60,85
287,3,1:50.0,,Turnover by O. Porter (bad pass),60,85
288,3,1:40.0,Personal foul by M. Morris (drawn by C. Anthony),,60,85
289,3,1:40.0,,K. Oubre enters the game for O. Porter,60,85
290,3,1:36.0,D. Rose misses 2-pt jump shot from 14 ft,,60,85
291,3,1:35.0,Offensive rebound by D. Rose,,60,85
292,3,1:30.0,C. Anthony misses 3-pt jump shot from 25 ft,,60,85
293,3,1:28.0,Offensive rebound by Team,,60,85
294,3,1:22.0,C. Lee misses 2-pt jump shot from 21 ft,,60,85
295,3,1:20.0,Offensive rebound by Team,,60,85
296,3,1:09.0,B. Jennings misses 2-pt jump shot from 12 ft,,60,85
297,3,1:08.0,,Defensive rebound by M. Gortat,60,85
298,3,0:52.0,,M. Thornton makes 2-pt layup at rim,60,87
299,3,0:39.0,D. Rose makes 3-pt jump shot from 27 ft (assist by C. Anthony),,63,87
300,3,0:15.0,,M. Gortat misses 2-pt jump shot from 15 ft,63,87
301,3,0:15.0,,Offensive rebound by Team,63,87
302,3,0:15.0,,Turnover by Team (shot clock),63,87
303,3,0:01.0,B. Jennings makes 2-pt layup from 1 ft,,65,87
304,4,11:47.0,D. Rose makes 2-pt jump shot from 12 ft,,67,87
305,4,11:27.0,,Shooting foul by M. Ndour (drawn by J. Smith),67,87
306,4,11:27.0,,J. Smith makes free throw 1 of 2,67,88
307,4,11:27.0,,J. Smith makes free throw 2 of 2,67,89
308,4,11:16.0,M. Ndour makes 2-pt jump shot from 16 ft (assist by D. Rose),,69,89
309,4,11:02.0,,M. Morris misses 3-pt jump shot from 25 ft,69,89
310,4,11:01.0,Defensive rebound by M. Ndour,,69,89
311,4,10:51.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,69,89
312,4,10:50.0,,Defensive rebound by T. Satoranský,69,89
313,4,10:26.0,,K. Oubre misses 3-pt jump shot from 26 ft,69,89
314,4,10:25.0,,Offensive rebound by J. Smith,69,89
315,4,10:23.0,,J. Smith makes 2-pt layup from 2 ft,69,91
316,4,10:14.0,Shooting block foul by M. Thornton (drawn by D. Rose),,69,91
317,4,10:14.0,D. Rose makes free throw 1 of 2,,70,91
318,4,10:14.0,D. Rose makes free throw 2 of 2,,71,91
319,4,10:03.0,,Personal foul by K. Porziņģis (drawn by M. Morris),71,91
320,4,9:50.0,,M. Thornton makes 3-pt jump shot from 28 ft,71,94
321,4,9:33.0,D. Rose makes 2-pt jump shot from 15 ft,,73,94
322,4,9:12.0,,M. Thornton makes 3-pt jump shot from 28 ft (assist by M. Morris),73,97
323,4,8:57.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by D. Rose),,76,97
324,4,8:44.0,,M. Thornton misses 2-pt layup at rim,76,97
325,4,8:44.0,,Offensive rebound by M. Morris,76,97
326,4,8:43.0,,M. Morris makes 2-pt layup from 1 ft,76,99
327,4,8:34.0,Official timeout,,76,99
328,4,8:22.0,D. Rose misses 2-pt jump shot from 19 ft,,76,99
329,4,8:21.0,Offensive rebound by B. Jennings,,76,99
330,4,8:18.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Holiday),,79,99
331,4,7:53.0,,J. Smith makes 2-pt jump shot from 16 ft (assist by T. Satoranský),79,101
332,4,7:45.0,Personal foul by M. Morris (drawn by B. Jennings),,79,101
333,4,7:34.0,K. Porziņģis misses 2-pt jump shot from 19 ft,,79,101
334,4,7:33.0,,Defensive rebound by M. Morris,79,101
335,4,7:17.0,,M. Morris misses 3-pt jump shot from 26 ft,79,101
336,4,7:17.0,Defensive rebound by Team,,79,101
337,4,7:10.0,B. Jennings makes 2-pt layup from 2 ft,,81,101
338,4,7:07.0,,Washington full timeout,81,101
339,4,7:07.0,C. Anthony enters the game for M. Ndour,,81,101
340,4,7:04.0,,O. Porter enters the game for M. Morris,81,101
341,4,6:48.0,,Personal foul by C. Anthony (drawn by O. Porter),81,101
342,4,6:44.0,,T. Satoranský makes 2-pt layup from 1 ft (assist by K. Oubre),81,103
343,4,6:23.0,D. Rose misses 3-pt jump shot from 26 ft,,81,103
344,4,6:22.0,,Defensive rebound by K. Oubre,81,103
345,4,6:12.0,,Turnover by M. Thornton (lost ball; steal by J. Holiday),81,103
346,4,6:12.0,Personal foul by M. Thornton (drawn by J. Holiday),,81,103
347,4,5:59.0,K. Porziņģis misses 3-pt jump shot from 28 ft,,81,103
348,4,5:57.0,,Defensive rebound by O. Porter,81,103
349,4,5:43.0,,K. Oubre misses 2-pt layup from 1 ft,81,103
350,4,5:42.0,Defensive rebound by B. Jennings,,81,103
351,4,5:29.0,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by B. Jennings),,83,103
352,4,5:14.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by T. Satoranský),83,106
353,4,4:54.0,B. Jennings makes 3-pt jump shot from 27 ft (assist by C. Anthony),,86,106
354,4,4:33.0,,K. Oubre makes 2-pt jump shot from 19 ft,86,108
355,4,4:24.0,B. Jennings makes 3-pt jump shot from 26 ft,,89,108
356,4,4:14.0,,Offensive foul by T. Satoranský (drawn by B. Jennings),89,108
357,4,4:14.0,,Turnover by T. Satoranský (offensive foul),89,108
358,4,4:07.0,B. Jennings makes 3-pt jump shot from 26 ft,,92,108
359,4,4:07.0,,Washington full timeout,92,108
360,4,4:07.0,,J. Wall enters the game for T. Satoranský,92,108
361,4,4:07.0,,M. Gortat enters the game for M. Thornton,92,108
362,4,4:07.0,,B. Beal enters the game for J. Smith,92,108
363,4,3:44.0,,K. Oubre misses 3-pt jump shot from 26 ft,92,108
364,4,3:42.0,,Offensive rebound by O. Porter,92,108
365,4,3:41.0,,O. Porter misses 2-pt layup from 1 ft,92,108
366,4,3:40.0,Defensive rebound by J. Holiday,,92,108
367,4,3:24.0,B. Jennings makes 2-pt layup from 1 ft,,94,108
368,4,3:11.0,,Personal foul by B. Jennings (drawn by J. Wall),94,108
369,4,3:01.0,,B. Beal misses 3-pt jump shot from 25 ft,94,108
370,4,3:00.0,Defensive rebound by C. Anthony,,94,108
371,4,2:54.0,J. Holiday makes 2-pt dunk at rim (assist by B. Jennings),,96,108
372,4,2:41.0,,Turnover by O. Porter (lost ball; steal by C. Anthony),96,108
373,4,2:41.0,Personal foul by K. Oubre (drawn by C. Anthony),,96,108
374,4,2:41.0,,M. Morris enters the game for K. Oubre,96,108
375,4,2:37.0,C. Anthony makes 2-pt jump shot from 17 ft (assist by B. Jennings),,98,108
376,4,2:20.0,,J. Wall makes 2-pt layup from 3 ft,98,110
377,4,2:08.0,C. Anthony misses 3-pt jump shot from 30 ft,,98,110
378,4,2:07.0,Offensive rebound by K. Porziņģis,,98,110
379,4,2:04.0,D. Rose misses 3-pt jump shot from 26 ft,,98,110
380,4,2:03.0,Offensive rebound by D. Rose,,98,110
381,4,1:59.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by D. Rose),,101,110
382,4,1:44.0,,J. Wall makes 2-pt jump shot from 14 ft,101,112
