,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
382,4,2:15.0,,Defensive rebound by J. Johnson,109,112
383,4,2:00.0,,Turnover by R. Gobert (lost ball; steal by O. Casspi),109,112
384,4,1:43.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,111,112
385,4,1:31.0,,G. Hayward makes 2-pt jump shot from 16 ft (assist by J. Ingles),111,114
386,4,1:31.0,Minnesota full timeout,,111,114
387,4,1:24.0,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Rubio),,113,114
388,4,1:15.0,,G. Hayward makes 2-pt jump shot from 11 ft,113,116
389,4,1:15.0,,Shooting foul by B. Rush (drawn by G. Hayward),113,116
390,4,1:15.0,,G. Hayward makes free throw 1 of 1,113,117
391,4,1:15.0,Minnesota full timeout,,113,117
392,4,1:11.0,A. Wiggins misses 2-pt layup from 3 ft,,113,117
393,4,1:11.0,,Defensive rebound by S. Mack,113,117
394,4,0:55.0,,R. Gobert misses 2-pt layup from 2 ft,113,117
395,4,0:54.0,Defensive rebound by K. Towns,,113,117
396,4,0:40.0,K. Towns misses 2-pt jump shot from 11 ft,,113,117
397,4,0:39.0,Offensive rebound by Team,,113,117
398,4,0:35.0,Turnover by B. Rush (bad pass; steal by J. Ingles),,113,117
399,4,0:33.0,,Personal foul by O. Casspi (drawn by J. Ingles),113,117
400,4,0:33.0,,J. Ingles misses free throw 1 of 2,113,117
401,4,0:33.0,,Offensive rebound by Team,113,117
402,4,0:33.0,,J. Ingles makes free throw 2 of 2,113,118
403,4,0:17.0,A. Wiggins misses 3-pt jump shot from 25 ft,,113,118
404,4,0:16.0,,Defensive rebound by R. Gobert,113,118
405,4,0:04.0,,Personal foul by K. Towns (drawn by G. Hayward),113,118
406,4,0:04.0,,G. Hayward makes free throw 1 of 2,113,119
407,4,0:04.0,,G. Hayward makes free throw 2 of 2,113,120
408,4,0:00.0,A. Wiggins misses 3-pt jump shot from 31 ft,,113,120
409,4,0:00.0,Offensive rebound by Team,,113,120
