,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
129,2,9:20.0,,M. Ellis misses 2-pt jump shot from 12 ft,32,29
130,2,9:19.0,Defensive rebound by L. James,,32,29
131,2,9:13.0,L. James misses 2-pt layup from 1 ft (block by K. Séraphin),,32,29
132,2,9:12.0,Offensive rebound by D. Williams,,32,29
133,2,9:12.0,Personal foul by G. Robinson (drawn by D. Williams),,32,29
134,2,9:03.0,D. Williams makes 3-pt jump shot from 25 ft (assist by L. James),,35,29
135,2,8:44.0,,L. Stephenson makes 3-pt jump shot from 28 ft,35,32
136,2,8:18.0,L. James makes 2-pt layup from 1 ft,,37,32
137,2,8:03.0,,M. Ellis misses 3-pt jump shot from 24 ft,37,32
138,2,8:02.0,,Offensive rebound by K. Séraphin,37,32
139,2,8:00.0,,K. Séraphin misses 2-pt layup at rim (block by C. Frye),37,32
140,2,7:59.0,Defensive rebound by D. Williams,,37,32
141,2,7:55.0,Shooting block foul by P. George (drawn by D. Williams),,37,32
142,2,7:55.0,Official timeout,,37,32
143,2,7:55.0,D. Williams misses free throw 1 of 2,,37,32
144,2,7:55.0,Offensive rebound by Team,,37,32
145,2,7:55.0,,C. Miles enters the game for K. Séraphin,37,32
146,2,7:55.0,,M. Turner enters the game for M. Ellis,37,32
147,2,7:55.0,D. Williams makes free throw 2 of 2,,38,32
148,2,7:44.0,,P. George misses 3-pt jump shot from 27 ft,38,32
149,2,7:44.0,Defensive rebound by L. James,,38,32
150,2,7:44.0,Personal foul by C. Miles,,38,32
151,2,7:31.0,Turnover by K. Korver (bad pass),,38,32
152,2,7:19.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by L. Stephenson),38,34
153,2,7:09.0,C. Frye misses 3-pt jump shot from 27 ft,,38,34
154,2,7:09.0,,Defensive rebound by P. George,38,34
155,2,7:00.0,,L. Stephenson makes 3-pt jump shot from 25 ft (assist by P. George),38,37
156,2,6:48.0,Shooting foul by L. Stephenson (drawn by D. Williams),,38,37
157,2,6:48.0,D. Williams makes free throw 1 of 3,,39,37
158,2,6:48.0,D. Williams makes free throw 2 of 3,,40,37
159,2,6:48.0,,J. Teague enters the game for G. Robinson,40,37
160,2,6:48.0,D. Williams makes free throw 3 of 3,,41,37
161,2,6:39.0,,M. Turner makes 2-pt layup from 1 ft (assist by J. Teague),41,39
162,2,6:21.0,D. Williams makes 2-pt layup from 2 ft,,43,39
163,2,6:04.0,,Shooting foul by I. Shumpert (drawn by P. George),43,39
164,2,6:04.0,,P. George makes free throw 1 of 2,43,40
165,2,6:04.0,,P. George misses free throw 2 of 2,43,40
166,2,6:04.0,Defensive rebound by L. James,,43,40
167,2,5:51.0,K. Korver makes 3-pt jump shot from 27 ft (assist by L. James),,46,40
168,2,5:32.0,,M. Turner makes 2-pt jump shot from 23 ft (assist by J. Teague),46,42
169,2,5:16.0,L. James makes 2-pt layup from 1 ft (assist by D. Williams),,48,42
170,2,5:07.0,,Shooting foul by D. Williams (drawn by J. Teague),48,42
171,2,5:07.0,,Indiana full timeout,48,42
172,2,5:07.0,,J. Teague makes free throw 1 of 2,48,43
173,2,5:07.0,,J. Teague makes free throw 2 of 2,48,44
174,2,4:57.0,K. Korver misses 3-pt jump shot from 25 ft,,48,44
175,2,4:56.0,,Defensive rebound by M. Turner,48,44
176,2,4:46.0,,L. Stephenson makes 3-pt jump shot from 27 ft (assist by J. Teague),48,47
177,2,4:32.0,Shooting foul by L. Stephenson (drawn by L. James),,48,47
178,2,4:32.0,L. James makes free throw 1 of 2,,49,47
179,2,4:32.0,,T. Young enters the game for C. Miles,49,47
180,2,4:32.0,K. Love enters the game for C. Frye,,49,47
181,2,4:32.0,T. Thompson enters the game for K. Korver,,49,47
182,2,4:32.0,J. Smith enters the game for I. Shumpert,,49,47
183,2,4:32.0,K. Irving enters the game for D. Williams,,49,47
184,2,4:32.0,L. James makes free throw 2 of 2,,50,47
185,2,4:22.0,,J. Teague misses 2-pt jump shot from 18 ft,50,47
186,2,4:21.0,Defensive rebound by K. Love,,50,47
187,2,4:12.0,T. Thompson misses 2-pt jump shot from 8 ft,,50,47
188,2,4:11.0,,Defensive rebound by M. Turner,50,47
189,2,4:04.0,Offensive charge foul by L. Stephenson (drawn by K. Love),,50,47
190,2,4:04.0,,Turnover by L. Stephenson (offensive foul),50,47
191,2,4:04.0,,C. Miles enters the game for L. Stephenson,50,47
192,2,3:44.0,K. Irving misses 2-pt jump shot from 5 ft,,50,47
193,2,3:44.0,,Defensive rebound by C. Miles,50,47
194,2,3:38.0,,Personal foul by J. Smith,50,47
195,2,3:36.0,,Personal foul by J. Smith,50,47
196,2,3:36.0,,M. Turner misses free throw 1 of 2,50,47
197,2,3:36.0,,Offensive rebound by Team,50,47
198,2,3:36.0,I. Shumpert enters the game for J. Smith,,50,47
199,2,3:36.0,,M. Turner makes free throw 2 of 2,50,48
200,2,3:25.0,K. Love misses 2-pt jump shot from 4 ft,,50,48
201,2,3:23.0,,Defensive rebound by T. Young,50,48
202,2,3:12.0,,T. Young makes 2-pt hook shot from 6 ft (assist by J. Teague),50,50
203,2,2:52.0,L. James makes 2-pt layup from 3 ft (assist by T. Thompson),,52,50
204,2,2:45.0,,P. George misses 3-pt jump shot from 25 ft,52,50
205,2,2:44.0,Defensive rebound by T. Thompson,,52,50
206,2,2:33.0,L. James makes 2-pt layup from 1 ft (assist by K. Love),,54,50
207,2,2:23.0,,J. Teague misses 3-pt jump shot from 26 ft,54,50
208,2,2:23.0,,Offensive rebound by C. Miles,54,50
209,2,2:18.0,Offensive charge foul by M. Turner (drawn by L. James),,54,50
210,2,2:18.0,,Turnover by M. Turner (offensive foul),54,50
211,2,2:18.0,Cleveland full timeout,,54,50
212,2,2:18.0,,K. Séraphin enters the game for M. Turner,54,50
213,2,2:03.0,K. Love misses 2-pt layup from 1 ft (block by P. George),,54,50
214,2,2:02.0,,Defensive rebound by T. Young,54,50
215,2,1:55.0,,Indiana full timeout,54,50
216,2,1:44.0,,K. Séraphin misses 2-pt jump shot from 14 ft,54,50
217,2,1:42.0,,Offensive rebound by T. Young,54,50
218,2,1:36.0,,C. Miles misses 3-pt jump shot from 24 ft,54,50
219,2,1:34.0,Defensive rebound by T. Thompson,,54,50
220,2,1:12.0,I. Shumpert misses 3-pt jump shot from 23 ft,,54,50
221,2,1:12.0,Offensive rebound by K. Love,,54,50
222,2,1:09.0,K. Love makes 2-pt layup from 3 ft,,56,50
223,2,0:55.0,,P. George misses 2-pt jump shot from 19 ft,56,50
224,2,0:55.0,Defensive rebound by K. Love,,56,50
225,2,0:49.0,L. James makes 2-pt layup from 1 ft (assist by K. Love),,58,50
226,2,0:49.0,Shooting foul by P. George (drawn by L. James),,58,50
227,2,0:49.0,L. James misses free throw 1 of 1,,58,50
228,2,0:49.0,,Defensive rebound by T. Young,58,50
229,2,0:49.0,,G. Robinson enters the game for P. George,58,50
230,2,0:38.0,,J. Teague makes 2-pt layup from 4 ft,58,52
231,2,0:28.0,L. James misses 3-pt jump shot from 23 ft,,58,52
232,2,0:27.0,,Defensive rebound by J. Teague,58,52
233,2,0:23.0,,T. Young misses 2-pt layup from 2 ft (block by K. Irving),58,52
234,2,0:22.0,Defensive rebound by I. Shumpert,,58,52
235,3,11:48.0,T. Thompson misses 2-pt jump shot from 9 ft,,58,52
236,3,11:47.0,,Defensive rebound by M. Turner,58,52
237,3,11:34.0,Violation by T. Thompson (def goaltending),,58,52
238,3,11:34.0,,T. Young makes 2-pt jump shot from 4 ft (assist by P. George),58,54
239,3,11:22.0,,Violation by P. George (kicked ball),58,54
240,3,11:12.0,K. Love misses 2-pt jump shot from 11 ft,,58,54
241,3,11:10.0,Offensive rebound by T. Thompson,,58,54
242,3,11:10.0,T. Thompson makes 2-pt dunk at rim,,60,54
243,3,10:57.0,,T. Young makes 2-pt layup from 4 ft (assist by J. Teague),60,56
244,3,10:43.0,K. Irving makes 2-pt layup from 3 ft,,62,56
245,3,10:30.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by J. Teague),62,58
246,3,10:05.0,J. Smith misses 3-pt jump shot from 28 ft,,62,58
247,3,10:04.0,,Defensive rebound by M. Turner,62,58
248,3,9:52.0,,Turnover by J. Teague (bad pass; steal by L. James),62,58
249,3,9:36.0,Turnover by T. Thompson (bad pass; steal by J. Teague),,62,58
250,3,9:18.0,,T. Young misses 2-pt dunk from 1 ft,62,58
251,3,9:17.0,Defensive rebound by J. Smith,,62,58
252,3,9:10.0,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),,65,58
253,3,8:52.0,,M. Turner makes 2-pt jump shot from 7 ft (assist by J. Teague),65,60
254,3,8:29.0,K. Love misses 3-pt jump shot from 23 ft,,65,60
255,3,8:28.0,,Defensive rebound by P. George,65,60
256,3,8:20.0,,P. George makes 3-pt jump shot from 25 ft,65,63
257,3,8:19.0,Cleveland full timeout,,65,63
258,3,8:02.0,K. Irving makes 3-pt jump shot from 26 ft,,68,63
259,3,7:43.0,,J. Teague makes 2-pt layup from 2 ft,68,65
260,3,7:43.0,,Shooting foul by T. Thompson (drawn by J. Teague),68,65
261,3,7:43.0,,J. Teague misses free throw 1 of 1,68,65
262,3,7:43.0,Defensive rebound by K. Love,,68,65
263,3,7:28.0,K. Irving makes 2-pt jump shot from 20 ft,,70,65
264,3,7:13.0,,M. Turner misses 3-pt jump shot from 26 ft,70,65
265,3,7:12.0,Defensive rebound by K. Love,,70,65
266,3,7:04.0,K. Irving misses 2-pt layup from 2 ft,,70,65
267,3,7:03.0,Offensive rebound by T. Thompson,,70,65
268,3,7:03.0,T. Thompson misses 2-pt dunk at rim,,70,65
269,3,7:03.0,Offensive rebound by T. Thompson,,70,65
270,3,6:46.0,L. James makes 2-pt layup from 1 ft,,72,65
271,3,6:28.0,,Shooting foul by K. Irving (drawn by M. Turner),72,65
272,3,6:28.0,,M. Turner makes free throw 1 of 2,72,66
273,3,6:28.0,,M. Turner misses free throw 2 of 2,72,66
274,3,6:27.0,Defensive rebound by Team,,72,66
275,3,6:10.0,Turnover by L. James (bad pass; steal by T. Young),,72,66
276,3,6:06.0,,T. Young misses 2-pt layup from 1 ft (block by L. James),72,66
277,3,6:06.0,,Offensive rebound by Team,72,66
278,3,6:01.0,,T. Young misses 2-pt hook shot from 8 ft,72,66
279,3,5:59.0,Defensive rebound by L. James,,72,66
280,3,5:51.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,75,66
281,3,5:36.0,,P. George makes 2-pt layup from 2 ft,75,68
282,3,5:36.0,,Shooting foul by T. Thompson (drawn by P. George),75,68
283,3,5:36.0,,L. Stephenson enters the game for C. Miles,75,68
284,3,5:36.0,,P. George makes free throw 1 of 1,75,69
285,3,5:34.0,L. James makes 2-pt layup from 1 ft (assist by K. Love),,77,69
286,3,5:15.0,,P. George misses 2-pt layup from 1 ft (block by J. Smith),77,69
287,3,5:12.0,,Offensive rebound by Team,77,69
288,3,5:09.0,,P. George misses 3-pt jump shot from 26 ft,77,69
289,3,5:09.0,,Offensive rebound by Team,77,69
290,3,5:09.0,,Turnover by Team (shot clock),77,69
291,3,5:00.0,L. James misses 2-pt layup from 2 ft,,77,69
292,3,4:59.0,Offensive rebound by T. Thompson,,77,69
293,3,4:46.0,K. Irving makes 2-pt layup from 4 ft,,79,69
294,3,4:46.0,Shooting foul by J. Teague (drawn by K. Irving),,79,69
295,3,4:46.0,,Technical foul by J. Teague,79,69
296,3,4:46.0,K. Irving makes technical free throw,,80,69
297,3,4:46.0,K. Irving makes free throw 1 of 1,,81,69
298,3,4:46.0,,Indiana full timeout,81,69
299,3,4:31.0,,L. Stephenson makes 2-pt layup from 1 ft,81,71
300,3,4:12.0,K. Love misses 2-pt hook shot from 7 ft,,81,71
301,3,4:11.0,Offensive rebound by T. Thompson,,81,71
302,3,4:07.0,J. Smith misses 3-pt jump shot from 24 ft,,81,71
303,3,4:07.0,,Defensive rebound by T. Young,81,71
304,3,4:07.0,Loose ball foul by K. Love (drawn by T. Young),,81,71
305,3,3:49.0,,L. Stephenson misses 3-pt jump shot from 24 ft,81,71
306,3,3:49.0,Defensive rebound by T. Thompson,,81,71
307,3,3:34.0,K. Irving makes 2-pt jump shot from 14 ft,,83,71
308,3,3:08.0,,L. Stephenson makes 2-pt layup from 2 ft,83,73
309,3,2:50.0,Offensive foul by L. James (drawn by J. Teague),,83,73
310,3,2:50.0,Turnover by L. James (offensive foul),,83,73
311,3,2:50.0,,K. Séraphin enters the game for M. Turner,83,73
312,3,2:39.0,,L. Stephenson misses 3-pt jump shot from 24 ft,83,73
313,3,2:39.0,Defensive rebound by T. Thompson,,83,73
314,3,2:28.0,L. James makes 2-pt layup from 4 ft,,85,73
315,3,2:16.0,,P. George misses 2-pt layup from 2 ft (block by L. James),85,73
316,3,2:16.0,,Offensive rebound by Team,85,73
317,3,2:07.0,,K. Séraphin makes 2-pt jump shot from 11 ft,85,75
318,3,1:51.0,K. Irving misses 2-pt jump shot from 11 ft,,85,75
319,3,1:51.0,Offensive rebound by Team,,85,75
320,3,1:51.0,,Loose ball foul by K. Séraphin (drawn by T. Thompson),85,75
321,3,1:51.0,,Technical foul by K. Séraphin,85,75
322,3,1:51.0,K. Irving makes technical free throw,,86,75
323,3,1:51.0,K. Korver enters the game for L. James,,86,75
324,3,1:51.0,D. Williams enters the game for J. Smith,,86,75
325,3,1:51.0,,G. Robinson enters the game for P. George,86,75
326,3,1:40.0,K. Irving misses 3-pt jump shot from 26 ft,,86,75
327,3,1:39.0,,Defensive rebound by Team,86,75
328,3,1:32.0,,J. Teague misses 2-pt jump shot from 4 ft,86,75
329,3,1:30.0,,Offensive rebound by T. Young,86,75
330,3,1:27.0,,T. Young makes 2-pt hook shot from 6 ft,86,77
331,3,1:07.0,Turnover by K. Love (lost ball; steal by T. Young),,86,77
332,3,1:00.0,,T. Young misses 2-pt layup from 1 ft,86,77
333,3,1:00.0,Defensive rebound by Team,,86,77
334,3,1:00.0,,Loose ball foul by G. Robinson (drawn by K. Irving),86,77
335,3,1:00.0,K. Irving makes free throw 1 of 2,,87,77
336,3,1:00.0,K. Irving makes free throw 2 of 2,,88,77
337,3,0:49.0,,J. Teague misses 2-pt jump shot from 4 ft (block by K. Irving),88,77
338,3,0:48.0,Defensive rebound by Team,,88,77
339,3,0:30.0,Turnover by K. Love (lost ball),,88,77
340,3,0:19.0,,K. Séraphin misses 2-pt jump shot from 19 ft,88,77
341,3,0:18.0,Defensive rebound by K. Korver,,88,77
342,3,0:00.0,K. Irving misses 2-pt jump shot from 17 ft,,88,77
343,3,0:00.0,Offensive rebound by Team,,88,77
344,4,11:47.0,,M. Turner makes 2-pt jump shot from 17 ft (assist by P. George),88,79
345,4,11:28.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by C. Frye),,91,79
346,4,11:15.0,,P. George misses 2-pt jump shot from 13 ft,91,79
347,4,11:14.0,Defensive rebound by L. James,,91,79
348,4,11:07.0,C. Frye misses 3-pt jump shot from 26 ft,,91,79
349,4,11:07.0,,Defensive rebound by L. Stephenson,91,79
350,4,10:51.0,,P. George misses 3-pt jump shot from 25 ft,91,79
351,4,10:50.0,Defensive rebound by L. James,,91,79
352,4,10:26.0,I. Shumpert misses 3-pt jump shot from 23 ft,,91,79
353,4,10:25.0,,Defensive rebound by L. Stephenson,91,79
354,4,10:19.0,,Shooting foul by D. Williams (drawn by M. Turner),91,79
355,4,10:19.0,,M. Turner makes free throw 1 of 2,91,80
356,4,10:19.0,,M. Turner makes free throw 2 of 2,91,81
357,4,9:57.0,D. Williams makes 2-pt jump shot from 17 ft (assist by C. Frye),,93,81
358,4,9:41.0,,L. Stephenson makes 2-pt layup from 3 ft,93,83
359,4,9:29.0,L. James makes 2-pt layup from 1 ft,,95,83
360,4,9:29.0,Shooting foul by C. Miles (drawn by L. James),,95,83
361,4,9:29.0,L. James makes free throw 1 of 1,,96,83
362,4,9:17.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by L. Stephenson),96,86
363,4,8:55.0,L. James misses 2-pt layup from 1 ft (block by C. Miles),,96,86
364,4,8:55.0,Offensive rebound by Team,,96,86
365,4,8:55.0,Official timeout,,96,86
366,4,8:51.0,K. Korver misses 3-pt jump shot from 27 ft,,96,86
367,4,8:51.0,,Defensive rebound by Team,96,86
368,4,8:37.0,,G. Robinson makes 2-pt jump shot from 8 ft,96,88
369,4,8:16.0,I. Shumpert misses 2-pt jump shot from 17 ft,,96,88
370,4,8:15.0,,Defensive rebound by M. Turner,96,88
371,4,8:09.0,,L. Stephenson makes 2-pt layup from 3 ft,96,90
372,4,8:09.0,,Shooting foul by D. Williams (drawn by L. Stephenson),96,90
373,4,8:09.0,,L. Stephenson misses free throw 1 of 1,96,90
374,4,8:09.0,Defensive rebound by K. Korver,,96,90
375,4,8:09.0,,J. Teague enters the game for C. Miles,96,90
376,4,8:09.0,K. Love enters the game for C. Frye,,96,90
377,4,8:09.0,K. Irving enters the game for I. Shumpert,,96,90
378,4,8:09.0,T. Thompson enters the game for D. Williams,,96,90
379,4,8:09.0,,T. Young enters the game for G. Robinson,96,90
380,4,7:54.0,Personal foul by L. Stephenson (drawn by L. James),,96,90
381,4,7:43.0,K. Korver misses 3-pt jump shot from 30 ft,,96,90
382,4,7:41.0,,Defensive rebound by J. Teague,96,90
383,4,7:32.0,,Turnover by P. George (bad pass; steal by L. James),96,90
384,4,7:25.0,Shooting foul by T. Young (drawn by T. Thompson),,96,90
385,4,7:25.0,T. Thompson makes free throw 1 of 2,,97,90
386,4,7:25.0,T. Thompson makes free throw 2 of 2,,98,90
387,4,7:09.0,J. Smith enters the game for K. Korver,,98,90
388,4,6:54.0,,Turnover by L. Stephenson (lost ball; steal by L. James),98,90
389,4,6:52.0,Personal foul by L. Stephenson (drawn by L. James),,98,90
390,4,6:36.0,K. Irving misses 2-pt layup from 4 ft,,98,90
391,4,6:35.0,,Defensive rebound by M. Turner,98,90
392,4,6:26.0,,P. George makes 3-pt jump shot from 28 ft (assist by J. Teague),98,93
393,4,6:26.0,Cleveland full timeout,,98,93
394,4,6:02.0,K. Irving makes 2-pt jump shot from 11 ft,,100,93
395,4,5:46.0,,T. Young misses 3-pt jump shot from 24 ft,100,93
396,4,5:46.0,,Offensive rebound by Team,100,93
397,4,5:33.0,,J. Teague makes 3-pt jump shot from 29 ft,100,96
398,4,5:12.0,K. Irving misses 2-pt jump shot from 17 ft (block by J. Teague),,100,96
399,4,5:11.0,Offensive rebound by K. Irving,,100,96
400,4,5:06.0,K. Irving misses 3-pt jump shot from 24 ft,,100,96
401,4,5:05.0,,Defensive rebound by L. Stephenson,100,96
402,4,4:46.0,,P. George misses 2-pt jump shot from 21 ft,100,96
403,4,4:44.0,,Offensive rebound by Team,100,96
404,4,4:44.0,,Turnover by P. George (traveling),100,96
