,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MINNESOTA_ACTION,SAN ANTONIO_SCORE,MINNESOTA_SCORE
38,1,7:12.0,,A. Wiggins makes free throw 2 of 2,7,9
39,1,6:59.0,K. Leonard misses 2-pt jump shot from 20 ft,,7,9
40,1,6:57.0,,Defensive rebound by K. Towns,7,9
41,1,6:36.0,,A. Wiggins misses 2-pt layup from 2 ft (block by K. Leonard),7,9
42,1,6:34.0,Defensive rebound by D. Green,,7,9
43,1,6:27.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Green),,9,9
44,1,6:03.0,,B. Rush misses 3-pt jump shot from 24 ft,9,9
45,1,6:02.0,Defensive rebound by D. Dedmon,,9,9
46,1,5:54.0,T. Parker misses 2-pt jump shot from 7 ft,,9,9
47,1,5:53.0,,Defensive rebound by K. Towns,9,9
48,1,5:40.0,,K. Towns misses 2-pt jump shot from 18 ft (block by L. Aldridge),9,9
49,1,5:38.0,Defensive rebound by D. Dedmon,,9,9
50,1,5:27.0,D. Dedmon misses 2-pt jump shot from 15 ft,,9,9
51,1,5:26.0,Offensive rebound by Team,,9,9
52,1,5:26.0,,Loose ball foul by B. Rush (drawn by L. Aldridge),9,9
53,1,5:26.0,P. Gasol enters the game for D. Dedmon,,9,9
54,1,5:26.0,M. Ginóbili enters the game for D. Green,,9,9
55,1,5:26.0,P. Mills enters the game for T. Parker,,9,9
56,1,5:20.0,L. Aldridge makes 2-pt dunk at rim (assist by P. Gasol),,11,9
57,1,4:57.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),11,11
58,1,4:39.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,11,11
59,1,4:37.0,,Defensive rebound by A. Wiggins,11,11
60,1,4:31.0,,Shooting foul by P. Gasol (drawn by R. Rubio),11,11
61,1,4:31.0,,R. Rubio makes free throw 1 of 2,11,12
62,1,4:31.0,,C. Aldrich enters the game for K. Towns,11,12
63,1,4:31.0,,R. Rubio makes free throw 2 of 2,11,13
64,1,4:13.0,L. Aldridge makes 2-pt layup from 2 ft (assist by K. Leonard),,13,13
65,1,3:58.0,,C. Aldrich misses 2-pt hook shot at rim,13,13
66,1,3:57.0,Defensive rebound by P. Gasol,,13,13
67,1,3:47.0,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Gasol),,15,13
68,1,3:20.0,,B. Rush misses 2-pt jump shot from 22 ft,15,13
69,1,3:18.0,Defensive rebound by P. Mills,,15,13
70,1,3:15.0,Turnover by P. Mills (bad pass; steal by A. Wiggins),,15,13
71,1,3:12.0,,G. Dieng makes 2-pt dunk at rim (assist by A. Wiggins),15,15
72,1,2:56.0,L. Aldridge makes 2-pt dunk at rim (assist by K. Leonard),,17,15
73,1,2:33.0,,Offensive foul by C. Aldrich (drawn by M. Ginóbili),17,15
74,1,2:33.0,,Turnover by C. Aldrich (offensive foul),17,15
75,1,2:33.0,,Minnesota full timeout,17,15
76,1,2:33.0,,K. Dunn enters the game for R. Rubio,17,15
77,1,2:33.0,,S. Muhammad enters the game for B. Rush,17,15
78,1,2:33.0,,O. Casspi enters the game for C. Aldrich,17,15
79,1,2:33.0,J. Simmons enters the game for K. Leonard,,17,15
80,1,2:18.0,L. Aldridge misses 2-pt hook shot from 7 ft,,17,15
81,1,2:17.0,,Defensive rebound by O. Casspi,17,15
82,1,2:02.0,,A. Wiggins makes 2-pt jump shot from 16 ft,17,17
83,1,1:42.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,17,17
84,1,1:40.0,Offensive rebound by L. Aldridge,,17,17
85,1,1:37.0,P. Gasol makes 2-pt jump shot from 15 ft (assist by L. Aldridge),,19,17
86,1,1:21.0,,Offensive foul by K. Dunn (drawn by P. Mills),19,17
87,1,1:21.0,,Turnover by K. Dunn (offensive foul),19,17
88,1,1:21.0,D. Bertāns enters the game for L. Aldridge,,19,17
89,1,1:07.0,J. Simmons misses 3-pt jump shot from 23 ft,,19,17
90,1,1:06.0,Offensive rebound by M. Ginóbili,,19,17
91,1,1:03.0,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,22,17
92,1,0:44.0,,Shooting foul by J. Simmons (drawn by A. Wiggins),22,17
93,1,0:44.0,,A. Wiggins makes 2-pt layup at rim,22,19
94,1,0:44.0,,A. Wiggins makes free throw 1 of 1,22,20
95,1,0:20.0,J. Simmons makes 3-pt jump shot from 26 ft (assist by P. Mills),,25,20
96,1,0:01.0,,G. Dieng makes 3-pt jump shot from 24 ft,25,23
97,2,11:46.0,Turnover by P. Gasol (lost ball; steal by T. Jones),,25,23
98,2,11:37.0,,S. Muhammad misses 2-pt jump shot from 10 ft,25,23
99,2,11:36.0,,Offensive rebound by K. Towns,25,23
100,2,11:35.0,,K. Towns misses 2-pt layup from 2 ft,25,23
101,2,11:33.0,Defensive rebound by J. Simmons,,25,23
102,2,11:14.0,P. Gasol makes 2-pt hook shot from 4 ft,,27,23
103,2,10:59.0,,Shooting foul by P. Gasol (drawn by K. Towns),27,23
104,2,10:59.0,,K. Towns misses free throw 1 of 2,27,23
105,2,10:59.0,,Offensive rebound by Team,27,23
106,2,10:59.0,T. Parker enters the game for P. Mills,,27,23
107,2,10:59.0,,K. Towns makes free throw 2 of 2,27,24
108,2,10:38.0,M. Ginóbili misses 2-pt jump shot from 19 ft,,27,24
109,2,10:37.0,,Defensive rebound by T. Jones,27,24
110,2,10:20.0,,T. Jones misses 2-pt jump shot from 17 ft,27,24
111,2,10:18.0,,Offensive rebound by Team,27,24
112,2,10:18.0,D. Green enters the game for M. Ginóbili,,27,24
113,2,10:14.0,,K. Towns misses 2-pt layup at rim,27,24
114,2,10:13.0,,Offensive rebound by S. Muhammad,27,24
115,2,10:11.0,,S. Muhammad makes 2-pt layup at rim,27,26
116,2,9:58.0,P. Gasol makes 3-pt jump shot from 25 ft (assist by T. Parker),,30,26
117,2,9:37.0,,K. Towns makes 2-pt layup from 1 ft,30,28
118,2,9:22.0,Turnover by T. Parker (bad pass; steal by T. Jones),,30,28
119,2,9:10.0,Offensive charge foul by O. Casspi (drawn by D. Bertāns),,30,28
120,2,9:10.0,,Turnover by O. Casspi (offensive foul),30,28
121,2,9:10.0,D. Dedmon enters the game for P. Gasol,,30,28
122,2,8:49.0,J. Simmons misses 2-pt jump shot from 7 ft (block by K. Towns),,30,28
123,2,8:48.0,Offensive rebound by D. Bertāns,,30,28
124,2,8:47.0,D. Bertāns misses 2-pt jump shot from 23 ft,,30,28
125,2,8:46.0,Offensive rebound by Team,,30,28
126,2,8:46.0,Turnover by Team (shot clock),,30,28
127,2,8:46.0,,Minnesota full timeout,30,28
128,2,8:46.0,K. Leonard enters the game for J. Simmons,,30,28
129,2,8:32.0,,S. Muhammad makes 3-pt jump shot from 26 ft (assist by T. Jones),30,31
130,2,8:18.0,Turnover by D. Bertāns (bad pass),,30,31
131,2,8:07.0,,K. Dunn misses 3-pt jump shot from 24 ft,30,31
132,2,8:06.0,,Offensive rebound by K. Towns,30,31
133,2,7:57.0,,K. Towns misses 2-pt jump shot from 15 ft,30,31
134,2,7:55.0,,Offensive rebound by S. Muhammad,30,31
135,2,7:54.0,,S. Muhammad makes 2-pt layup from 1 ft,30,33
136,2,7:43.0,Personal foul by K. Dunn (drawn by T. Parker),,30,33
137,2,7:32.0,Turnover by K. Leonard (bad pass; steal by T. Jones),,30,33
138,2,7:20.0,,S. Muhammad misses 2-pt jump shot from 11 ft,30,33
139,2,7:19.0,,Offensive rebound by Team,30,33
140,2,7:19.0,Loose ball foul by T. Parker (drawn by S. Muhammad),,30,33
141,2,7:19.0,L. Aldridge enters the game for D. Bertāns,,30,33
142,2,7:07.0,,S. Muhammad misses 2-pt layup from 2 ft,30,33
143,2,7:06.0,,Offensive rebound by K. Towns,30,33
144,2,7:06.0,,K. Towns makes 2-pt layup from 2 ft,30,35
145,2,6:46.0,Turnover by K. Leonard (dbl dribble),,30,35
146,2,6:28.0,,S. Muhammad makes 3-pt jump shot from 24 ft (assist by T. Jones),30,38
147,2,6:11.0,T. Parker misses 3-pt jump shot from 24 ft,,30,38
148,2,6:09.0,,Defensive rebound by T. Jones,30,38
149,2,6:00.0,,O. Casspi makes 2-pt layup at rim (assist by K. Towns),30,40
150,2,5:59.0,San Antonio full timeout,,30,40
151,2,5:59.0,K. Anderson enters the game for K. Leonard,,30,40
152,2,5:59.0,P. Mills enters the game for D. Green,,30,40
153,2,5:59.0,M. Ginóbili enters the game for T. Parker,,30,40
154,2,5:59.0,J. Simmons enters the game for D. Dedmon,,30,40
155,2,5:34.0,L. Aldridge misses 2-pt jump shot from 20 ft,,30,40
156,2,5:33.0,,Defensive rebound by K. Dunn,30,40
157,2,5:23.0,,Offensive foul by T. Jones (drawn by P. Mills),30,40
158,2,5:23.0,,Turnover by T. Jones (offensive foul),30,40
159,2,5:10.0,M. Ginóbili makes 2-pt layup from 1 ft,,32,40
160,2,4:50.0,,Turnover by T. Jones (bad pass),32,40
161,2,4:32.0,P. Mills misses 3-pt jump shot from 25 ft,,32,40
162,2,4:31.0,,Defensive rebound by K. Towns,32,40
163,2,4:17.0,,Personal foul by M. Ginóbili (drawn by K. Towns),32,40
164,2,4:17.0,,R. Rubio enters the game for K. Dunn,32,40
165,2,4:17.0,,A. Wiggins enters the game for T. Jones,32,40
166,2,4:08.0,,Turnover by S. Muhammad (lost ball; steal by M. Ginóbili),32,40
167,2,4:02.0,M. Ginóbili makes 2-pt jump shot from 12 ft,,34,40
168,2,4:00.0,,Minnesota full timeout,34,40
169,2,3:49.0,,Shooting foul by K. Anderson (drawn by A. Wiggins),34,40
170,2,3:49.0,,A. Wiggins makes free throw 1 of 2,34,41
171,2,3:49.0,,A. Wiggins makes free throw 2 of 2,34,42
172,2,3:26.0,P. Mills misses 3-pt jump shot from 22 ft,,34,42
173,2,3:25.0,,Defensive rebound by K. Towns,34,42
174,2,3:19.0,,S. Muhammad makes 2-pt dunk at rim (assist by A. Wiggins),34,44
175,2,3:15.0,San Antonio full timeout,,34,44
176,2,2:56.0,L. Aldridge makes 2-pt jump shot from 6 ft,,36,44
177,2,2:43.0,,Turnover by O. Casspi (lost ball),36,44
178,2,2:43.0,D. Green enters the game for M. Ginóbili,,36,44
179,2,2:25.0,D. Green makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,39,44
180,2,2:03.0,,A. Wiggins misses 2-pt jump shot from 15 ft,39,44
181,2,2:01.0,,Offensive rebound by S. Muhammad,39,44
182,2,1:58.0,,R. Rubio misses 3-pt jump shot from 24 ft,39,44
183,2,1:56.0,Defensive rebound by K. Anderson,,39,44
184,2,1:40.0,D. Green misses 3-pt jump shot from 25 ft,,39,44
185,2,1:38.0,Offensive rebound by P. Mills,,39,44
186,2,1:37.0,Turnover by P. Mills (back court),,39,44
187,2,1:37.0,K. Leonard enters the game for K. Anderson,,39,44
188,2,1:22.0,,S. Muhammad makes 2-pt jump shot from 13 ft (assist by R. Rubio),39,46
189,2,1:03.0,J. Simmons misses 2-pt jump shot from 12 ft,,39,46
190,2,1:02.0,,Defensive rebound by K. Towns,39,46
191,2,0:56.0,,S. Muhammad makes 2-pt layup from 2 ft (assist by R. Rubio),39,48
192,2,0:40.0,L. Aldridge misses 2-pt jump shot from 13 ft,,39,48
193,2,0:39.0,,Defensive rebound by R. Rubio,39,48
194,2,0:27.0,,S. Muhammad misses 2-pt jump shot from 16 ft,39,48
195,2,0:25.0,,Offensive rebound by R. Rubio,39,48
196,2,0:21.0,,O. Casspi makes 3-pt jump shot from 26 ft (assist by A. Wiggins),39,51
197,2,0:09.0,Personal foul by A. Wiggins (drawn by K. Leonard),,39,51
198,2,0:06.0,,Violation by K. Towns (kicked ball),39,51
199,2,0:00.0,J. Simmons makes 3-pt jump shot from 23 ft (assist by P. Mills),,42,51
200,3,11:42.0,P. Gasol misses 2-pt jump shot from 4 ft,,42,51
201,3,11:41.0,,Defensive rebound by R. Rubio,42,51
202,3,11:27.0,,K. Towns misses 2-pt hook shot from 6 ft,42,51
203,3,11:25.0,Defensive rebound by L. Aldridge,,42,51
204,3,11:08.0,L. Aldridge misses 2-pt jump shot from 18 ft,,42,51
205,3,11:07.0,,Defensive rebound by K. Towns,42,51
206,3,10:57.0,,Turnover by A. Wiggins (lost ball),42,51
207,3,10:42.0,Personal foul by R. Rubio (drawn by T. Parker),,42,51
208,3,10:31.0,Turnover by P. Gasol (bad pass; steal by R. Rubio),,42,51
209,3,10:27.0,,R. Rubio makes 2-pt layup from 1 ft,42,53
210,3,10:09.0,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Parker),,44,53
211,3,9:54.0,,Turnover by B. Rush (bad pass; steal by K. Leonard),44,53
212,3,9:51.0,K. Leonard makes 2-pt dunk at rim,,46,53
213,3,9:29.0,,R. Rubio misses 2-pt jump shot from 5 ft,46,53
214,3,9:28.0,Defensive rebound by P. Gasol,,46,53
215,3,9:20.0,D. Green makes 2-pt jump shot from 14 ft (assist by T. Parker),,48,53
216,3,9:02.0,,Shooting foul by K. Leonard (drawn by A. Wiggins),48,53
217,3,9:02.0,,A. Wiggins misses free throw 1 of 2,48,53
218,3,9:02.0,,Offensive rebound by Team,48,53
219,3,9:02.0,,A. Wiggins misses free throw 2 of 2,48,53
220,3,9:02.0,,Offensive rebound by G. Dieng,48,53
221,3,8:45.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by B. Rush),48,56
222,3,8:23.0,Shooting foul by B. Rush (drawn by T. Parker),,48,56
223,3,8:23.0,T. Parker makes free throw 1 of 2,,49,56
224,3,8:23.0,T. Parker makes free throw 2 of 2,,50,56
225,3,8:18.0,,R. Rubio misses 2-pt layup from 1 ft (block by L. Aldridge),50,56
226,3,8:16.0,Defensive rebound by P. Gasol,,50,56
227,3,7:59.0,L. Aldridge misses 2-pt hook shot at rim,,50,56
228,3,7:58.0,,Defensive rebound by K. Towns,50,56
229,3,7:44.0,,A. Wiggins makes 2-pt jump shot from 15 ft (assist by R. Rubio),50,58
230,3,7:28.0,P. Gasol misses 3-pt jump shot from 25 ft,,50,58
231,3,7:27.0,,Defensive rebound by A. Wiggins,50,58
232,3,7:16.0,,K. Towns misses 2-pt jump shot from 17 ft,50,58
233,3,7:14.0,,Offensive rebound by K. Towns,50,58
234,3,7:12.0,,K. Towns misses 2-pt layup from 1 ft,50,58
235,3,7:11.0,Defensive rebound by P. Gasol,,50,58
236,3,7:04.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Green),,52,58
237,3,6:47.0,,Turnover by R. Rubio (bad pass; steal by L. Aldridge),52,58
238,3,6:42.0,K. Leonard makes 2-pt dunk at rim (assist by T. Parker),,54,58
239,3,6:40.0,,Minnesota full timeout,54,58
240,3,6:40.0,D. Dedmon enters the game for P. Gasol,,54,58
241,3,6:28.0,,Personal foul by K. Leonard (drawn by A. Wiggins),54,58
242,3,6:14.0,,Turnover by G. Dieng (lost ball; steal by K. Leonard),54,58
243,3,5:55.0,Shooting foul by G. Dieng (drawn by L. Aldridge),,54,58
244,3,5:55.0,L. Aldridge makes free throw 1 of 2,,55,58
245,3,5:55.0,L. Aldridge makes free throw 2 of 2,,56,58
246,3,5:51.0,,Turnover by A. Wiggins (traveling),56,58
247,3,5:36.0,L. Aldridge makes 2-pt hook shot from 10 ft,,58,58
248,3,5:21.0,,Turnover by K. Towns (lost ball; steal by D. Green),58,58
249,3,5:18.0,Shooting foul by A. Wiggins (drawn by K. Leonard),,58,58
250,3,5:18.0,K. Leonard makes free throw 1 of 2,,59,58
251,3,5:18.0,K. Leonard makes free throw 2 of 2,,60,58
252,3,5:09.0,,Shooting foul by D. Green (drawn by A. Wiggins),60,58
253,3,5:09.0,,A. Wiggins makes free throw 1 of 2,60,59
254,3,5:09.0,,A. Wiggins makes free throw 2 of 2,60,60
255,3,4:56.0,K. Leonard misses 3-pt jump shot from 25 ft,,60,60
256,3,4:55.0,,Defensive rebound by B. Rush,60,60
257,3,4:41.0,,R. Rubio misses 2-pt jump shot from 19 ft,60,60
258,3,4:41.0,Defensive rebound by Team,,60,60
259,3,4:41.0,,Loose ball foul by K. Towns (drawn by D. Dedmon),60,60
260,3,4:41.0,D. Dedmon misses free throw 1 of 2,,60,60
261,3,4:41.0,Offensive rebound by Team,,60,60
262,3,4:41.0,D. Dedmon makes free throw 2 of 2,,61,60
263,3,4:27.0,,G. Dieng makes 2-pt jump shot from 17 ft (assist by A. Wiggins),61,62
264,3,4:05.0,L. Aldridge misses 2-pt jump shot from 12 ft,,61,62
265,3,4:05.0,Offensive rebound by Team,,61,62
266,3,4:05.0,,Loose ball foul by K. Towns (drawn by D. Dedmon),61,62
267,3,4:05.0,D. Dedmon misses free throw 1 of 2,,61,62
268,3,4:05.0,Offensive rebound by Team,,61,62
269,3,4:05.0,,O. Casspi enters the game for K. Towns,61,62
270,3,4:05.0,D. Dedmon makes free throw 2 of 2,,62,62
271,3,3:52.0,,Turnover by G. Dieng (lost ball),62,62
272,3,3:29.0,Shooting foul by A. Wiggins (drawn by K. Leonard),,62,62
273,3,3:29.0,K. Leonard misses free throw 1 of 3,,62,62
274,3,3:29.0,Offensive rebound by Team,,62,62
275,3,3:29.0,K. Leonard makes free throw 2 of 3,,63,62
276,3,3:29.0,P. Mills enters the game for T. Parker,,63,62
277,3,3:29.0,M. Ginóbili enters the game for D. Green,,63,62
278,3,3:29.0,P. Gasol enters the game for L. Aldridge,,63,62
279,3,3:29.0,,S. Muhammad enters the game for B. Rush,63,62
280,3,3:29.0,K. Leonard makes free throw 3 of 3,,64,62
281,3,3:14.0,,A. Wiggins misses 2-pt jump shot from 15 ft,64,62
282,3,3:12.0,Defensive rebound by K. Leonard,,64,62
283,3,3:06.0,P. Mills makes 2-pt layup from 1 ft (assist by K. Leonard),,66,62
284,3,2:41.0,,A. Wiggins misses 3-pt jump shot from 24 ft,66,62
285,3,2:40.0,Defensive rebound by M. Ginóbili,,66,62
286,3,2:31.0,Shooting foul by G. Dieng (drawn by K. Leonard),,66,62
287,3,2:31.0,San Antonio full timeout,,66,62
288,3,2:31.0,K. Leonard makes free throw 1 of 2,,67,62
289,3,2:31.0,,K. Dunn enters the game for R. Rubio,66,62
290,3,2:31.0,K. Leonard makes free throw 2 of 2,,68,62
291,3,2:18.0,,Turnover by O. Casspi (lost ball; steal by D. Dedmon),68,62
292,3,2:10.0,Turnover by D. Dedmon (bad pass; steal by S. Muhammad),,68,62
293,3,2:06.0,,S. Muhammad misses 2-pt jump shot from 14 ft,68,62
294,3,2:05.0,Defensive rebound by P. Gasol,,68,62
295,3,1:56.0,K. Leonard misses 3-pt jump shot from 25 ft,,68,62
296,3,1:54.0,,Defensive rebound by S. Muhammad,68,62
297,3,1:48.0,,Turnover by O. Casspi (lost ball; steal by M. Ginóbili),68,62
298,3,1:32.0,K. Leonard makes 2-pt jump shot from 16 ft (assist by P. Mills),,70,62
299,3,1:32.0,Shooting foul by K. Dunn (drawn by K. Leonard),,70,62
300,3,1:32.0,K. Leonard misses free throw 1 of 1,,70,62
301,3,1:31.0,,Defensive rebound by Team,70,62
302,3,1:17.0,,S. Muhammad misses 2-pt jump shot from 12 ft,70,62
303,3,1:16.0,Defensive rebound by K. Leonard,,70,62
304,3,1:10.0,Turnover by M. Ginóbili (bad pass; steal by K. Dunn),,70,62
305,3,1:04.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by G. Dieng),70,64
306,3,0:46.0,K. Leonard misses 3-pt jump shot from 25 ft,,70,64
307,3,0:43.0,,Defensive rebound by G. Dieng,70,64
308,3,0:37.0,Offensive charge foul by K. Dunn (drawn by P. Mills),,70,64
309,3,0:37.0,,Turnover by K. Dunn (offensive foul),70,64
310,3,0:31.0,M. Ginóbili makes 3-pt jump shot from 25 ft,,73,64
311,3,0:11.0,,Shooting foul by P. Gasol (drawn by A. Wiggins),73,64
312,3,0:11.0,,A. Wiggins makes free throw 1 of 3,73,65
313,3,0:11.0,,A. Wiggins makes free throw 2 of 3,73,66
314,3,0:11.0,D. Bertāns enters the game for D. Dedmon,,73,66
315,3,0:11.0,,A. Wiggins makes free throw 3 of 3,73,67
316,3,0:02.0,Turnover by K. Leonard (bad pass),,73,67
317,3,0:00.0,,S. Muhammad misses 3-pt jump shot from 40 ft,73,67
318,3,0:00.0,,Offensive rebound by Team,73,67
319,4,11:39.0,,Shooting foul by L. Aldridge (drawn by K. Towns),73,67
320,4,11:39.0,,K. Towns makes free throw 1 of 2,73,68
321,4,11:39.0,,K. Towns makes free throw 2 of 2,73,69
322,4,11:20.0,M. Ginóbili makes 2-pt jump shot from 18 ft,,75,69
323,4,10:57.0,,Turnover by O. Casspi (lost ball; steal by M. Ginóbili),75,69
324,4,10:42.0,L. Aldridge makes 2-pt jump shot from 15 ft,,77,69
325,4,10:21.0,,Shooting foul by D. Green (drawn by K. Towns),77,69
326,4,10:21.0,,K. Towns makes free throw 1 of 2,77,70
327,4,10:21.0,,K. Towns makes free throw 2 of 2,77,71
328,4,10:05.0,L. Aldridge misses 2-pt layup from 2 ft (block by K. Towns),,77,71
329,4,10:03.0,Offensive rebound by M. Ginóbili,,77,71
330,4,10:01.0,D. Green makes 2-pt layup from 1 ft (assist by M. Ginóbili),,79,71
331,4,9:45.0,,K. Dunn makes 3-pt jump shot from 24 ft (assist by T. Jones),79,74
332,4,9:33.0,P. Mills makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,82,74
333,4,9:17.0,,K. Towns makes 2-pt jump shot from 8 ft (assist by T. Jones),82,76
334,4,9:11.0,San Antonio full timeout,,82,76
335,4,9:11.0,,G. Dieng enters the game for O. Casspi,82,76
336,4,9:03.0,L. Aldridge misses 2-pt jump shot from 19 ft,,82,76
337,4,9:01.0,,Defensive rebound by G. Dieng,82,76
338,4,8:43.0,,Personal foul by P. Mills,82,76
339,4,8:43.0,K. Leonard enters the game for M. Ginóbili,,82,76
340,4,8:33.0,,K. Towns makes 2-pt jump shot from 10 ft (assist by T. Jones),82,78
341,4,8:13.0,K. Leonard makes 2-pt layup from 1 ft,,84,78
342,4,7:49.0,,Personal foul by L. Aldridge (drawn by K. Towns),84,78
343,4,7:49.0,,A. Wiggins enters the game for T. Jones,84,78
344,4,7:49.0,P. Gasol enters the game for D. Dedmon,,84,78
345,4,7:49.0,T. Parker enters the game for P. Mills,,84,78
346,4,7:39.0,,K. Dunn makes 2-pt jump shot from 18 ft,84,80
347,4,7:20.0,K. Leonard makes 2-pt jump shot from 8 ft,,86,80
348,4,7:00.0,,A. Wiggins misses 2-pt jump shot from 21 ft,86,80
349,4,6:58.0,Defensive rebound by K. Leonard,,86,80
350,4,6:51.0,Personal foul by G. Dieng (drawn by K. Leonard),,86,80
351,4,6:51.0,,R. Rubio enters the game for K. Dunn,86,80
352,4,6:51.0,J. Simmons enters the game for K. Leonard,,86,80
353,4,6:43.0,P. Gasol makes 2-pt jump shot from 6 ft,,88,80
354,4,6:29.0,,Shooting foul by L. Aldridge (drawn by K. Towns),88,80
355,4,6:29.0,,K. Towns makes free throw 1 of 2,88,81
356,4,6:29.0,,K. Dunn enters the game for S. Muhammad,88,81
357,4,6:29.0,,K. Towns makes free throw 2 of 2,88,82
358,4,6:04.0,P. Gasol misses 3-pt jump shot from 25 ft,,88,82
359,4,6:03.0,,Defensive rebound by K. Dunn,88,82
360,4,5:58.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),88,84
361,4,5:43.0,T. Parker misses 2-pt jump shot from 13 ft,,88,84
362,4,5:42.0,,Defensive rebound by A. Wiggins,88,84
363,4,5:24.0,,G. Dieng misses 3-pt jump shot from 23 ft,88,84
364,4,5:23.0,Defensive rebound by J. Simmons,,88,84
365,4,5:05.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Green),,90,84
366,4,4:39.0,,A. Wiggins misses 2-pt layup from 1 ft,90,84
367,4,4:38.0,,Offensive rebound by K. Towns,90,84
368,4,4:38.0,,K. Towns makes 2-pt dunk at rim,90,86
369,4,4:23.0,L. Aldridge misses 2-pt jump shot from 21 ft,,90,86
370,4,4:22.0,Offensive rebound by J. Simmons,,90,86
371,4,4:22.0,J. Simmons makes 2-pt dunk at rim,,92,86
372,4,3:58.0,,G. Dieng misses 2-pt layup from 2 ft (block by P. Gasol),92,86
373,4,3:55.0,Defensive rebound by L. Aldridge,,92,86
374,4,3:40.0,L. Aldridge misses 2-pt layup from 1 ft,,92,86
375,4,3:39.0,,Defensive rebound by R. Rubio,92,86
376,4,3:23.0,,R. Rubio makes 2-pt jump shot from 17 ft,92,88
377,4,3:02.0,T. Parker misses 2-pt jump shot from 22 ft,,92,88
378,4,3:02.0,Offensive rebound by Team,,92,88
379,4,3:02.0,,Loose ball foul by G. Dieng (drawn by L. Aldridge),92,88
380,4,3:02.0,San Antonio full timeout,,92,88
381,4,3:02.0,,Minnesota full timeout,92,88
