,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
401,4,2:41.0,R. Hood misses 2-pt jump shot from 13 ft,,80,93
402,4,2:40.0,,Defensive rebound by Team,80,93
403,4,2:40.0,Loose ball foul by J. Withey (drawn by N. Vonleh),,80,93
404,4,2:40.0,Official timeout,,80,93
405,4,2:40.0,J. Ingles enters the game for R. Hood,,80,93
406,4,2:21.0,,Shooting foul by J. Ingles (drawn by D. Lillard),80,93
407,4,2:21.0,,D. Lillard makes free throw 1 of 2,80,94
408,4,2:21.0,,D. Lillard makes free throw 2 of 2,80,95
409,4,2:07.0,S. Mack misses 3-pt jump shot from 25 ft,,80,95
410,4,2:07.0,,Defensive rebound by D. Lillard,80,95
411,4,1:49.0,,D. Lillard makes 3-pt jump shot from 26 ft,80,98
412,4,1:38.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by S. Mack),,83,98
413,4,1:21.0,,Shooting foul by S. Mack (drawn by D. Lillard),83,98
414,4,1:21.0,,D. Lillard makes free throw 1 of 2,83,99
415,4,1:21.0,,J. Layman enters the game for M. Harkless,83,99
416,4,1:21.0,,P. Connaughton enters the game for C. McCollum,83,99
417,4,1:21.0,,S. Napier enters the game for A. Aminu,83,99
418,4,1:21.0,,D. Lillard makes free throw 2 of 2,83,100
419,4,1:05.0,T. Lyles misses 2-pt jump shot from 3 ft,,83,100
420,4,1:05.0,,Defensive rebound by P. Connaughton,83,100
421,4,0:45.0,,D. Lillard misses 3-pt jump shot from 28 ft,83,100
422,4,0:44.0,Defensive rebound by A. Burks,,83,100
423,4,0:40.0,S. Mack makes 2-pt layup from 1 ft (assist by A. Burks),,85,100
424,4,0:23.0,,Shooting foul by J. Ingles (drawn by D. Lillard),85,100
425,4,0:23.0,,D. Lillard misses free throw 1 of 3,85,100
426,4,0:23.0,,Offensive rebound by Team,85,100
427,4,0:23.0,,D. Lillard misses free throw 2 of 3,85,100
428,4,0:23.0,,Offensive rebound by Team,85,100
429,4,0:23.0,,D. Lillard makes free throw 3 of 3,85,101
430,4,0:22.0,Personal take foul by S. Napier (drawn by A. Burks),,85,101
431,4,0:22.0,A. Burks makes free throw 1 of 2,,86,101
432,4,0:22.0,A. Burks misses free throw 2 of 2,,86,101
433,4,0:22.0,,T. Quarterman enters the game for D. Lillard,86,101
434,4,0:21.0,,Defensive rebound by J. Layman,86,101
