,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
30,1,8:15.0,Offensive rebound by D. Jordan,,8,8
31,1,8:13.0,D. Jordan makes 2-pt dunk at rim,,10,8
32,1,7:59.0,,D. Favors misses 2-pt jump shot from 12 ft,10,8
33,1,7:58.0,Defensive rebound by J. Redick,,10,8
34,1,7:51.0,Turnover by D. Jordan (bad pass),,10,8
35,1,7:33.0,,G. Hayward misses 2-pt jump shot from 14 ft (block by L. Mbah a Moute),10,8
36,1,7:31.0,Defensive rebound by L. Mbah a Moute,,10,8
37,1,7:26.0,J. Redick makes 2-pt layup from 3 ft,,12,8
38,1,7:07.0,,Turnover by B. Diaw (bad pass; steal by C. Paul),12,8
39,1,7:02.0,Turnover by C. Paul (bad pass),,12,8
40,1,6:46.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by D. Favors),12,11
41,1,6:44.0,LA Clippers full timeout,,12,11
42,1,6:44.0,,J. Johnson enters the game for B. Diaw,12,11
43,1,6:23.0,Shooting foul by G. Hayward (drawn by D. Jordan),,12,11
44,1,6:23.0,D. Jordan misses free throw 1 of 2,,12,11
45,1,6:23.0,Offensive rebound by Team,,12,11
46,1,6:23.0,D. Jordan makes free throw 2 of 2,,13,11
47,1,6:10.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Ingles),13,14
48,1,5:57.0,D. Jordan makes 2-pt layup from 2 ft (assist by C. Paul),,15,14
49,1,5:39.0,,G. Hayward makes 2-pt jump shot from 15 ft (assist by D. Favors),15,16
50,1,5:15.0,B. Griffin misses 2-pt jump shot from 21 ft,,15,16
51,1,5:14.0,,Defensive rebound by D. Favors,15,16
52,1,5:02.0,,G. Hill makes 2-pt jump shot from 12 ft,15,18
53,1,4:50.0,L. Mbah a Moute misses 2-pt jump shot from 20 ft,,15,18
54,1,4:49.0,,Defensive rebound by J. Ingles,15,18
55,1,4:39.0,,Shooting foul by L. Mbah a Moute (drawn by G. Hayward),15,18
56,1,4:39.0,,G. Hayward makes free throw 1 of 2,15,19
57,1,4:39.0,,G. Hayward misses free throw 2 of 2,15,19
58,1,4:39.0,J. Crawford enters the game for J. Redick,,15,19
59,1,4:39.0,,S. Mack enters the game for G. Hill,15,19
60,1,4:39.0,,R. Hood enters the game for J. Ingles,15,19
61,1,4:38.0,Defensive rebound by D. Jordan,,15,19
62,1,4:23.0,B. Griffin makes 2-pt hook shot from 3 ft,,17,19
63,1,4:06.0,,J. Johnson misses 3-pt jump shot from 24 ft,17,19
64,1,4:06.0,Defensive rebound by D. Jordan,,17,19
65,1,3:56.0,C. Paul makes 2-pt jump shot from 13 ft,,19,19
66,1,3:35.0,,R. Hood makes 2-pt jump shot from 9 ft,19,21
67,1,3:19.0,L. Mbah a Moute misses 3-pt jump shot from 22 ft,,19,21
68,1,3:19.0,,Defensive rebound by S. Mack,19,21
69,1,2:56.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by J. Johnson),19,24
70,1,2:42.0,C. Paul makes 2-pt jump shot from 17 ft,,21,24
71,1,2:41.0,,Utah full timeout,21,24
72,1,2:41.0,P. Pierce enters the game for B. Griffin,,21,24
73,1,2:41.0,,B. Diaw enters the game for D. Favors,21,24
74,1,2:41.0,,G. Hill enters the game for S. Mack,21,24
75,1,2:17.0,,J. Johnson makes 3-pt jump shot from 28 ft (assist by G. Hill),21,27
76,1,1:53.0,Turnover by D. Jordan (lost ball; steal by B. Diaw),,21,27
77,1,1:43.0,,J. Johnson makes 2-pt jump shot from 16 ft,21,29
78,1,1:22.0,P. Pierce misses 3-pt jump shot from 24 ft,,21,29
79,1,1:21.0,,Defensive rebound by G. Hayward,21,29
80,1,1:13.0,,Turnover by J. Johnson (lost ball; steal by J. Crawford),21,29
81,1,1:05.0,J. Crawford misses 3-pt jump shot from 24 ft,,21,29
82,1,1:05.0,,Defensive rebound by G. Hayward,21,29
83,1,0:48.0,,G. Hayward makes 2-pt layup from 1 ft (assist by G. Hill),21,31
84,1,0:39.0,Personal foul by J. Johnson (drawn by D. Jordan),,21,31
85,1,0:39.0,D. Jordan misses free throw 1 of 2,,21,31
86,1,0:39.0,Offensive rebound by Team,,21,31
87,1,0:39.0,D. Jordan misses free throw 2 of 2,,21,31
88,1,0:39.0,,Defensive rebound by G. Hayward,21,31
89,1,0:39.0,R. Felton enters the game for C. Paul,,21,31
90,1,0:39.0,W. Johnson enters the game for L. Mbah a Moute,,21,31
91,1,0:32.0,,Shooting foul by W. Johnson (drawn by G. Hayward),21,31
92,1,0:32.0,,G. Hayward makes free throw 1 of 3,21,32
93,1,0:32.0,,G. Hayward makes free throw 2 of 3,21,33
94,1,0:32.0,M. Speights enters the game for D. Jordan,,21,33
95,1,0:32.0,,G. Hayward makes free throw 3 of 3,21,34
96,1,0:16.0,J. Crawford misses 2-pt layup from 3 ft (block by G. Hayward),,21,34
97,1,0:15.0,,Defensive rebound by G. Hayward,21,34
98,1,0:01.0,,G. Hill misses 2-pt jump shot from 15 ft,21,34
99,1,0:00.0,Defensive rebound by P. Pierce,,21,34
100,2,11:46.0,,Shooting foul by M. Speights (drawn by R. Hood),21,34
101,2,11:46.0,,R. Hood misses free throw 1 of 3,21,34
102,2,11:46.0,,Offensive rebound by Team,21,34
103,2,11:46.0,,R. Hood misses free throw 2 of 3,21,34
104,2,11:46.0,,Offensive rebound by Team,21,34
105,2,11:46.0,,R. Hood makes free throw 3 of 3,21,35
106,2,11:26.0,M. Speights makes 2-pt jump shot from 11 ft,,23,35
107,2,11:00.0,,S. Mack misses 3-pt jump shot from 24 ft,23,35
108,2,10:59.0,Defensive rebound by W. Johnson,,23,35
109,2,10:47.0,R. Felton makes 2-pt layup from 2 ft,,25,35
110,2,10:23.0,,R. Hood makes 3-pt jump shot from 25 ft,25,38
111,2,10:01.0,B. Griffin misses 2-pt jump shot from 10 ft,,25,38
112,2,10:01.0,,Defensive rebound by S. Mack,25,38
113,2,9:45.0,,R. Hood misses 3-pt jump shot from 24 ft,25,38
114,2,9:44.0,Defensive rebound by B. Griffin,,25,38
115,2,9:30.0,R. Felton makes 2-pt layup from 2 ft,,27,38
116,2,9:09.0,,Shooting foul by R. Felton (drawn by J. Johnson),27,38
117,2,9:09.0,,J. Johnson makes free throw 1 of 2,27,39
118,2,9:09.0,J. Redick enters the game for W. Johnson,,27,39
119,2,9:09.0,,J. Johnson makes free throw 2 of 2,27,40
120,2,8:48.0,Turnover by J. Crawford (bad pass; steal by B. Diaw),,27,40
121,2,8:32.0,,J. Johnson misses 2-pt jump shot from 12 ft,27,40
122,2,8:31.0,Defensive rebound by B. Griffin,,27,40
123,2,8:15.0,R. Felton makes 3-pt jump shot from 23 ft (assist by B. Griffin),,30,40
124,2,8:15.0,,Utah full timeout,30,40
125,2,8:15.0,,G. Hayward enters the game for R. Hood,30,40
126,2,8:15.0,,D. Favors enters the game for J. Johnson,30,40
127,2,8:00.0,,Turnover by B. Diaw (bad pass; steal by M. Speights),30,40
128,2,7:42.0,J. Crawford misses 2-pt jump shot from 15 ft,,30,40
129,2,7:41.0,,Defensive rebound by D. Favors,30,40
130,2,7:18.0,,G. Hayward makes 2-pt jump shot from 11 ft,30,42
131,2,7:02.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),,33,42
132,2,6:47.0,,J. Ingles misses 3-pt jump shot from 26 ft,33,42
133,2,6:47.0,Defensive rebound by B. Griffin,,33,42
134,2,6:35.0,B. Griffin misses 2-pt jump shot from 4 ft,,33,42
135,2,6:35.0,,Defensive rebound by S. Mack,33,42
136,2,6:30.0,,S. Mack misses 2-pt layup from 2 ft (block by M. Speights),33,42
137,2,6:30.0,,Offensive rebound by Team,33,42
138,2,6:30.0,,Technical foul by Team,33,42
139,2,6:30.0,J. Crawford makes technical free throw,,34,42
140,2,6:30.0,C. Paul enters the game for R. Felton,,34,42
141,2,6:30.0,L. Mbah a Moute enters the game for J. Crawford,,34,42
142,2,6:30.0,,G. Hill enters the game for S. Mack,34,42
143,2,6:26.0,,Personal foul by L. Mbah a Moute (drawn by G. Hayward),34,42
144,2,6:12.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hayward),34,45
145,2,6:12.0,,Shooting foul by J. Redick (drawn by J. Ingles),34,45
146,2,6:12.0,,J. Ingles misses free throw 1 of 1,34,45
147,2,6:11.0,Defensive rebound by B. Griffin,,34,45
148,2,5:52.0,J. Redick misses 3-pt jump shot from 24 ft,,34,45
149,2,5:51.0,,Defensive rebound by G. Hill,34,45
150,2,5:42.0,,J. Ingles misses 3-pt jump shot from 23 ft,34,45
151,2,5:41.0,Defensive rebound by B. Griffin,,34,45
152,2,5:30.0,M. Speights makes 3-pt jump shot from 25 ft (assist by C. Paul),,37,45
153,2,5:29.0,,Utah full timeout,37,45
154,2,5:29.0,,Utah full timeout,37,45
155,2,5:29.0,,R. Hood enters the game for J. Ingles,37,45
156,2,5:29.0,,J. Johnson enters the game for B. Diaw,37,45
157,2,5:17.0,,Turnover by D. Favors (bad pass; steal by L. Mbah a Moute),37,45
158,2,5:08.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by C. Paul),,39,45
159,2,4:43.0,,G. Hill makes 2-pt jump shot from 5 ft,39,47
160,2,4:19.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),,41,47
161,2,3:58.0,,Turnover by G. Hayward (bad pass; steal by B. Griffin),41,47
162,2,3:53.0,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),,43,47
163,2,3:33.0,,J. Johnson misses 3-pt jump shot from 24 ft,43,47
164,2,3:33.0,Defensive rebound by M. Speights,,43,47
165,2,3:18.0,LA Clippers full timeout,,43,47
166,2,3:18.0,D. Jordan enters the game for B. Griffin,,43,47
167,2,3:18.0,,J. Ingles enters the game for R. Hood,43,47
168,2,3:11.0,C. Paul makes 2-pt jump shot from 15 ft,,45,47
169,2,2:55.0,,G. Hayward misses 2-pt layup from 2 ft,45,47
170,2,2:54.0,Defensive rebound by D. Jordan,,45,47
171,2,2:52.0,Turnover by D. Jordan (bad pass; steal by J. Ingles),,45,47
172,2,2:47.0,,G. Hill makes 2-pt jump shot from 9 ft (assist by J. Ingles),45,49
173,2,2:33.0,Shooting foul by G. Hill (drawn by C. Paul),,45,49
174,2,2:33.0,C. Paul makes free throw 1 of 2,,46,49
175,2,2:33.0,C. Paul makes free throw 2 of 2,,47,49
176,2,2:15.0,,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),47,51
177,2,2:01.0,M. Speights misses 3-pt jump shot from 25 ft,,47,51
178,2,2:01.0,,Defensive rebound by D. Favors,47,51
179,2,1:42.0,,Turnover by J. Ingles (bad pass; steal by C. Paul),47,51
180,2,1:37.0,Personal foul by J. Johnson (drawn by C. Paul),,47,51
181,2,1:32.0,Offensive foul by J. Redick (drawn by G. Hill),,47,51
182,2,1:32.0,Turnover by J. Redick (offensive foul),,47,51
183,2,1:11.0,,J. Johnson makes 2-pt jump shot from 6 ft,47,53
184,2,0:56.0,M. Speights misses 3-pt jump shot from 23 ft,,47,53
185,2,0:55.0,Offensive rebound by D. Jordan,,47,53
186,2,0:53.0,D. Jordan misses 2-pt hook shot from 3 ft,,47,53
187,2,0:52.0,,Defensive rebound by J. Johnson,47,53
188,2,0:44.0,,J. Johnson misses 3-pt jump shot from 25 ft,47,53
189,2,0:43.0,,Offensive rebound by D. Favors,47,53
190,2,0:36.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hayward),47,56
191,2,0:21.0,D. Jordan makes 2-pt layup from 3 ft (assist by C. Paul),,49,56
192,2,0:02.0,,Shooting foul by C. Paul (drawn by G. Hayward),49,56
193,2,0:02.0,,G. Hayward makes free throw 1 of 2,49,57
194,2,0:02.0,,R. Hood enters the game for J. Johnson,49,57
195,2,0:02.0,,S. Mack enters the game for G. Hill,49,57
196,2,0:02.0,,G. Hayward makes free throw 2 of 2,49,58
197,2,0:01.0,J. Crawford enters the game for L. Mbah a Moute,,49,58
198,2,0:01.0,R. Felton enters the game for D. Jordan,,49,58
199,2,0:00.0,C. Paul misses 3-pt jump shot from 51 ft,,49,58
200,2,0:00.0,Offensive rebound by Team,,49,58
201,3,11:46.0,,Personal foul by L. Mbah a Moute (drawn by G. Hayward),49,58
202,3,11:38.0,,G. Hayward misses 3-pt jump shot from 25 ft,49,58
203,3,11:37.0,Defensive rebound by C. Paul,,49,58
204,3,11:31.0,C. Paul misses 2-pt jump shot from 18 ft,,49,58
205,3,11:30.0,,Defensive rebound by D. Favors,49,58
206,3,11:18.0,,G. Hill misses 2-pt jump shot from 13 ft,49,58
207,3,11:17.0,,Offensive rebound by G. Hill,49,58
208,3,11:17.0,,Shooting foul by J. Redick (drawn by G. Hill),49,58
209,3,11:17.0,,G. Hill misses free throw 1 of 2,49,58
210,3,11:17.0,,Offensive rebound by Team,49,58
211,3,11:17.0,,G. Hill makes free throw 2 of 2,49,59
212,3,10:59.0,Personal foul by J. Ingles (drawn by D. Jordan),,49,59
213,3,10:46.0,J. Redick misses 3-pt jump shot from 25 ft,,49,59
214,3,10:45.0,,Defensive rebound by B. Diaw,49,59
215,3,10:27.0,,G. Hill makes 2-pt jump shot from 9 ft,49,61
216,3,10:15.0,L. Mbah a Moute makes 2-pt jump shot from 22 ft (assist by D. Jordan),,51,61
217,3,9:48.0,,G. Hill misses 2-pt layup from 1 ft,51,61
218,3,9:48.0,Defensive rebound by M. Speights,,51,61
219,3,9:40.0,C. Paul makes 2-pt layup from 2 ft,,53,61
220,3,9:19.0,,J. Ingles misses 3-pt jump shot from 25 ft,53,61
221,3,9:18.0,Defensive rebound by J. Redick,,53,61
222,3,9:10.0,Shooting foul by B. Diaw (drawn by M. Speights),,53,61
223,3,9:10.0,M. Speights misses free throw 1 of 2,,53,61
224,3,9:10.0,Offensive rebound by Team,,53,61
225,3,9:10.0,M. Speights makes free throw 2 of 2,,54,61
226,3,8:51.0,,Shooting foul by M. Speights (drawn by G. Hayward),54,61
227,3,8:51.0,,G. Hayward makes 2-pt layup from 3 ft,54,63
228,3,8:51.0,,G. Hayward makes free throw 1 of 1,54,64
229,3,8:36.0,Personal foul by J. Ingles (drawn by C. Paul),,54,64
230,3,8:30.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,56,64
231,3,8:12.0,,Shooting foul by D. Jordan (drawn by B. Diaw),56,64
232,3,8:12.0,,B. Diaw makes free throw 1 of 2,56,65
233,3,8:12.0,,B. Diaw makes free throw 2 of 2,56,66
234,3,7:59.0,Personal foul by D. Favors (drawn by D. Jordan),,56,66
235,3,7:51.0,M. Speights makes 2-pt layup from 2 ft (assist by L. Mbah a Moute),,58,66
236,3,7:22.0,,J. Ingles misses 3-pt jump shot from 25 ft,58,66
237,3,7:21.0,Defensive rebound by M. Speights,,58,66
238,3,7:18.0,Personal foul by J. Ingles (drawn by L. Mbah a Moute),,58,66
239,3,7:18.0,L. Mbah a Moute misses free throw 1 of 2,,58,66
240,3,7:18.0,Offensive rebound by Team,,58,66
241,3,7:18.0,,R. Hood enters the game for J. Ingles,58,66
242,3,7:18.0,L. Mbah a Moute makes free throw 2 of 2,,59,66
243,3,6:55.0,,G. Hayward misses 3-pt jump shot from 25 ft,59,66
244,3,6:55.0,Defensive rebound by C. Paul,,59,66
245,3,6:46.0,C. Paul misses 2-pt jump shot from 15 ft,,59,66
246,3,6:45.0,Offensive rebound by Team,,59,66
247,3,6:32.0,M. Speights misses 3-pt jump shot from 25 ft,,59,66
248,3,6:32.0,,Defensive rebound by G. Hill,59,66
249,3,6:10.0,,B. Diaw misses 3-pt jump shot from 25 ft,59,66
250,3,6:09.0,Defensive rebound by C. Paul,,59,66
251,3,6:02.0,C. Paul makes 2-pt jump shot from 5 ft,,61,66
252,3,6:02.0,Shooting foul by D. Favors (drawn by C. Paul),,61,66
253,3,6:02.0,,Utah full timeout,61,66
254,3,6:02.0,,J. Johnson enters the game for B. Diaw,61,66
255,3,6:02.0,P. Pierce enters the game for M. Speights,,61,66
256,3,6:02.0,C. Paul makes free throw 1 of 1,,62,66
257,3,5:37.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by G. Hayward),62,69
258,3,5:14.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by C. Paul),,64,69
259,3,4:54.0,,Shooting foul by D. Jordan (drawn by G. Hill),64,69
260,3,4:54.0,,G. Hill misses free throw 1 of 2,64,69
261,3,4:54.0,,Offensive rebound by Team,64,69
262,3,4:54.0,J. Crawford enters the game for J. Redick,,64,69
263,3,4:54.0,,G. Hill makes free throw 2 of 2,64,70
264,3,4:41.0,C. Paul makes 3-pt jump shot from 25 ft,,67,70
265,3,4:41.0,Shooting foul by G. Hill (drawn by C. Paul),,67,70
266,3,4:41.0,C. Paul makes free throw 1 of 1,,68,70
267,3,4:19.0,,G. Hill makes 3-pt jump shot from 27 ft,68,73
268,3,4:01.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,70,73
269,3,3:46.0,,G. Hill makes 3-pt jump shot from 24 ft,70,76
270,3,3:28.0,C. Paul misses 2-pt jump shot from 13 ft,,70,76
271,3,3:28.0,Offensive rebound by C. Paul,,70,76
272,3,3:15.0,C. Paul makes 2-pt jump shot from 17 ft,,72,76
273,3,2:54.0,,G. Hayward misses 3-pt jump shot from 25 ft,72,76
274,3,2:53.0,Defensive rebound by L. Mbah a Moute,,72,76
275,3,2:50.0,Shooting foul by G. Hayward (drawn by L. Mbah a Moute),,72,76
276,3,2:50.0,LA Clippers full timeout,,72,76
277,3,2:50.0,L. Mbah a Moute makes free throw 1 of 2,,73,76
278,3,2:50.0,L. Mbah a Moute misses free throw 2 of 2,,73,76
279,3,2:47.0,,Defensive rebound by Team,73,76
280,3,2:38.0,,G. Hill misses 2-pt layup from 1 ft,73,76
281,3,2:37.0,Defensive rebound by P. Pierce,,73,76
282,3,2:21.0,Personal foul by D. Favors (drawn by D. Jordan),,73,76
283,3,2:21.0,D. Jordan makes free throw 1 of 2,,74,76
284,3,2:21.0,R. Felton enters the game for C. Paul,,74,76
285,3,2:21.0,D. Jordan makes free throw 2 of 2,,75,76
286,3,2:03.0,,G. Hayward makes 2-pt dunk at rim,75,78
287,3,2:03.0,,Shooting foul by D. Jordan (drawn by G. Hayward),75,78
288,3,2:03.0,,G. Hayward makes free throw 1 of 1,75,79
289,3,1:48.0,J. Crawford makes 2-pt layup from 2 ft,,77,79
290,3,1:30.0,,G. Hayward makes 3-pt jump shot from 24 ft,77,82
291,3,1:13.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by R. Felton),,80,82
292,3,1:02.0,,Turnover by G. Hayward (lost ball; steal by P. Pierce),80,82
293,3,0:56.0,Shooting foul by G. Hill (drawn by D. Jordan),,80,82
294,3,0:56.0,D. Jordan makes free throw 1 of 2,,81,82
295,3,0:56.0,,S. Mack enters the game for G. Hill,81,82
296,3,0:56.0,D. Jordan makes free throw 2 of 2,,82,82
297,3,0:36.0,,G. Hayward makes 2-pt jump shot from 10 ft,82,84
298,3,0:29.0,J. Crawford misses 2-pt jump shot from 14 ft,,82,84
299,3,0:29.0,,Defensive rebound by G. Hayward,82,84
300,3,0:09.0,,R. Hood misses 3-pt jump shot from 25 ft,82,84
301,3,0:08.0,Defensive rebound by P. Pierce,,82,84
302,4,11:43.0,J. Crawford makes 2-pt jump shot from 21 ft,,84,84
303,4,11:32.0,,Personal foul by P. Pierce (drawn by R. Neto),84,84
304,4,11:15.0,,J. Johnson makes 2-pt jump shot from 17 ft,84,86
305,4,11:01.0,R. Felton makes 2-pt layup from 2 ft,,86,86
306,4,10:37.0,,R. Neto makes 2-pt jump shot from 7 ft,86,88
307,4,10:21.0,Personal foul by R. Hood (drawn by J. Crawford),,86,88
308,4,10:09.0,R. Felton misses 2-pt jump shot from 18 ft,,86,88
309,4,10:08.0,,Defensive rebound by J. Ingles,86,88
310,4,9:48.0,,R. Neto makes 3-pt jump shot from 23 ft (assist by J. Ingles),86,91
311,4,9:48.0,LA Clippers full timeout,,86,91
312,4,9:48.0,,G. Hayward enters the game for R. Hood,86,91
313,4,9:36.0,Shooting foul by J. Johnson (drawn by D. Jordan),,86,91
314,4,9:36.0,D. Jordan misses free throw 1 of 2,,86,91
315,4,9:36.0,Offensive rebound by Team,,86,91
316,4,9:36.0,D. Jordan misses free throw 2 of 2,,86,91
317,4,9:35.0,,Defensive rebound by G. Hayward,86,91
318,4,9:14.0,,J. Johnson misses 3-pt jump shot from 25 ft,86,91
319,4,9:13.0,Defensive rebound by J. Redick,,86,91
320,4,9:02.0,J. Crawford makes 2-pt jump shot from 7 ft,,88,91
321,4,8:44.0,,Shooting foul by J. Redick (drawn by G. Hayward),88,91
322,4,8:44.0,,G. Hayward makes free throw 1 of 2,88,92
323,4,8:44.0,,D. Favors enters the game for B. Diaw,88,92
324,4,8:44.0,,G. Hill enters the game for R. Neto,88,92
325,4,8:44.0,C. Paul enters the game for J. Redick,,88,92
326,4,8:44.0,,G. Hayward makes free throw 2 of 2,88,93
327,4,8:20.0,R. Felton misses 2-pt jump shot from 9 ft,,88,93
328,4,8:19.0,Offensive rebound by D. Jordan,,88,93
329,4,8:18.0,D. Jordan misses 2-pt layup from 2 ft,,88,93
330,4,8:18.0,,Defensive rebound by Team,88,93
331,4,8:01.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hill),88,96
332,4,7:44.0,J. Crawford makes 2-pt jump shot from 19 ft,,90,96
333,4,7:25.0,,G. Hill misses 3-pt jump shot from 22 ft,90,96
334,4,7:24.0,Defensive rebound by D. Jordan,,90,96
335,4,7:11.0,C. Paul misses 3-pt jump shot from 25 ft,,90,96
336,4,7:11.0,,Defensive rebound by G. Hayward,90,96
337,4,6:50.0,,J. Johnson misses 2-pt jump shot from 4 ft (block by D. Jordan),90,96
338,4,6:49.0,Defensive rebound by C. Paul,,90,96
339,4,6:47.0,L. Mbah a Moute enters the game for R. Felton,,90,96
340,4,6:44.0,J. Crawford misses 2-pt jump shot from 19 ft,,90,96
341,4,6:41.0,,Defensive rebound by Team,90,96
342,4,6:41.0,Loose ball foul by C. Paul (drawn by J. Ingles),,90,96
343,4,6:20.0,,D. Favors misses 2-pt layup from 3 ft,90,96
344,4,6:19.0,Defensive rebound by D. Jordan,,90,96
345,4,6:00.0,L. Mbah a Moute makes 2-pt jump shot from 21 ft (assist by J. Crawford),,92,96
346,4,5:59.0,,Utah full timeout,92,96
347,4,5:39.0,,G. Hayward misses 2-pt jump shot from 9 ft,92,96
348,4,5:38.0,Defensive rebound by L. Mbah a Moute,,92,96
349,4,5:21.0,C. Paul misses 2-pt jump shot from 5 ft,,92,96
350,4,5:21.0,Offensive rebound by L. Mbah a Moute,,92,96
351,4,5:19.0,L. Mbah a Moute makes 2-pt layup from 1 ft,,94,96
352,4,4:57.0,,J. Johnson misses 3-pt jump shot from 24 ft,94,96
353,4,4:57.0,Defensive rebound by C. Paul,,94,96
354,4,4:38.0,J. Crawford misses 3-pt jump shot from 24 ft,,94,96
355,4,4:37.0,Offensive rebound by L. Mbah a Moute,,94,96
356,4,4:14.0,,Violation by J. Johnson (kicked ball),94,96
357,4,4:01.0,C. Paul makes 3-pt jump shot from 24 ft,,97,96
358,4,3:33.0,,G. Hill misses 3-pt jump shot from 24 ft,97,96
359,4,3:32.0,Defensive rebound by D. Jordan,,97,96
360,4,3:23.0,C. Paul makes 2-pt layup from 2 ft,,99,96
361,4,3:23.0,,Utah full timeout,99,96
362,4,3:01.0,,G. Hayward misses 2-pt jump shot from 6 ft,99,96
363,4,3:01.0,Defensive rebound by D. Jordan,,99,96
364,4,2:46.0,C. Paul makes 2-pt jump shot from 5 ft,,101,96
365,4,2:27.0,,Turnover by G. Hayward (lost ball; steal by J. Crawford),101,96
366,4,2:27.0,Personal foul by G. Hayward (drawn by D. Jordan),,101,96
367,4,2:09.0,C. Paul makes 2-pt jump shot from 6 ft,,103,96
368,4,1:54.0,,J. Johnson makes 2-pt jump shot from 4 ft,103,98
369,4,1:37.0,Turnover by C. Paul (lost ball; steal by D. Favors),,103,98
370,4,1:19.0,,J. Johnson makes 2-pt jump shot from 6 ft,103,100
371,4,1:19.0,LA Clippers full timeout,,103,100
372,4,0:58.0,C. Paul misses 2-pt jump shot from 20 ft,,103,100
373,4,0:58.0,Offensive rebound by D. Jordan,,103,100
374,4,0:57.0,Shooting foul by J. Johnson (drawn by D. Jordan),,103,100
375,4,0:57.0,D. Jordan makes free throw 1 of 2,,104,100
376,4,0:57.0,D. Jordan misses free throw 2 of 2,,104,100
377,4,0:57.0,,Defensive rebound by J. Ingles,104,100
378,4,0:57.0,R. Felton enters the game for J. Crawford,,104,100
379,4,0:44.0,,Shooting foul by D. Jordan (drawn by D. Favors),104,100
380,4,0:44.0,,D. Favors misses free throw 1 of 2,104,100
381,4,0:44.0,,Offensive rebound by Team,104,100
382,4,0:44.0,,D. Favors misses free throw 2 of 2,104,100
383,4,0:44.0,Defensive rebound by D. Jordan,,104,100
384,4,0:43.0,LA Clippers full timeout,,104,100
385,4,0:43.0,J. Crawford enters the game for R. Felton,,104,100
386,4,0:21.0,C. Paul misses 2-pt jump shot from 15 ft,,104,100
387,4,0:20.0,,Defensive rebound by G. Hayward,104,100
388,4,0:15.0,,G. Hayward misses 3-pt jump shot from 25 ft,104,100
389,4,0:14.0,,Offensive rebound by J. Johnson,104,100
