,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
385,4,5:43.0,Defensive rebound by D. Howard,,78,88
386,4,5:29.0,K. Korver misses 2-pt layup from 2 ft,,78,88
387,4,5:28.0,Offensive rebound by D. Howard,,78,88
388,4,5:22.0,D. Howard misses 2-pt hook shot from 6 ft,,78,88
389,4,5:21.0,,Defensive rebound by J. Holiday,78,88
390,4,5:15.0,,C. Anthony misses 3-pt jump shot from 26 ft,78,88
391,4,5:14.0,,Offensive rebound by W. Hernangómez,78,88
392,4,5:13.0,,Shooting foul by D. Howard (drawn by W. Hernangómez),78,88
393,4,5:13.0,,New York full timeout,78,88
394,4,5:13.0,,W. Hernangómez misses free throw 1 of 2,78,88
395,4,5:13.0,,Offensive rebound by Team,78,88
396,4,5:13.0,,W. Hernangómez misses free throw 2 of 2,78,88
397,4,5:13.0,P. Millsap enters the game for T. Prince,,78,88
398,4,5:12.0,Defensive rebound by P. Millsap,,78,88
399,4,5:01.0,D. Howard misses 2-pt jump shot from 5 ft,,78,88
400,4,5:00.0,,Defensive rebound by W. Hernangómez,78,88
401,4,4:37.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Rose),78,91
402,4,4:22.0,K. Korver makes 2-pt layup from 2 ft (assist by P. Millsap),,80,91
403,4,4:05.0,,W. Hernangómez makes 2-pt jump shot from 12 ft (assist by B. Jennings),80,93
404,4,3:52.0,K. Bazemore makes 2-pt layup from 2 ft,,82,93
405,4,3:27.0,,Turnover by D. Rose (lost ball; steal by K. Bazemore),82,93
406,4,3:25.0,Personal foul by C. Anthony (drawn by K. Bazemore),,82,93
407,4,3:25.0,M. Muscala enters the game for D. Howard,,82,93
408,4,3:25.0,,K. Porziņģis enters the game for W. Hernangómez,82,93
409,4,3:25.0,,C. Lee enters the game for J. Holiday,82,93
410,4,3:15.0,P. Millsap makes 2-pt layup from 2 ft (assist by K. Bazemore),,84,93
411,4,2:57.0,,D. Rose makes 2-pt jump shot from 19 ft,84,95
412,4,2:46.0,K. Bazemore misses 2-pt layup from 1 ft,,84,95
413,4,2:45.0,,Defensive rebound by K. Porziņģis,84,95
414,4,2:27.0,,C. Anthony misses 2-pt layup from 2 ft (block by P. Millsap),84,95
415,4,2:26.0,,Offensive rebound by C. Anthony,84,95
416,4,2:25.0,,C. Anthony misses 2-pt layup from 1 ft,84,95
417,4,2:24.0,,Offensive rebound by C. Anthony,84,95
418,4,2:23.0,,Shooting foul by P. Millsap (drawn by C. Anthony),84,95
419,4,2:23.0,Atlanta full timeout,,84,95
420,4,2:23.0,,C. Anthony makes free throw 1 of 2,84,96
421,4,2:23.0,M. Delaney enters the game for T. Hardaway,,84,95
422,4,2:23.0,,C. Anthony makes free throw 2 of 2,84,97
423,4,2:11.0,P. Millsap makes 3-pt jump shot from 25 ft,,87,97
424,4,1:46.0,,C. Anthony makes 3-pt jump shot from 26 ft,87,100
425,4,1:36.0,K. Bazemore makes 2-pt layup from 1 ft,,89,100
426,4,1:14.0,,C. Anthony misses 2-pt jump shot from 18 ft,89,100
427,4,1:13.0,Defensive rebound by M. Delaney,,89,100
428,4,1:04.0,K. Korver makes 2-pt jump shot from 12 ft,,91,100
429,4,1:04.0,Shooting foul by C. Lee (drawn by K. Korver),,91,100
430,4,1:04.0,K. Korver makes free throw 1 of 1,,92,100
431,4,1:03.0,,New York full timeout,92,100
432,4,1:03.0,,New York full timeout,92,100
433,4,0:45.0,,Turnover by D. Rose (bad pass; steal by K. Korver),92,100
434,4,0:40.0,Personal foul by B. Jennings (drawn by K. Bazemore),,92,100
435,4,0:40.0,K. Bazemore makes free throw 1 of 2,,93,100
436,4,0:40.0,K. Bazemore makes free throw 2 of 2,,94,100
437,4,0:32.0,,Personal take foul by M. Muscala (drawn by D. Rose),94,100
438,4,0:31.0,,Personal take foul by K. Bazemore (drawn by D. Rose),94,100
439,4,0:31.0,,D. Rose makes free throw 1 of 2,94,101
440,4,0:31.0,,D. Rose makes free throw 2 of 2,94,102
441,4,0:31.0,Atlanta full timeout,,94,102
442,4,0:31.0,Turnover by M. Muscala (bad pass),,94,102
443,4,0:30.0,,Personal take foul by M. Delaney (drawn by D. Rose),94,102
444,4,0:30.0,,D. Rose makes free throw 1 of 2,94,103
445,4,0:30.0,,D. Rose makes free throw 2 of 2,94,104
446,4,0:24.0,P. Millsap misses 3-pt jump shot from 25 ft,,94,104
447,4,0:23.0,,Defensive rebound by B. Jennings,94,104
