,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
83,1,3:10.0,Turnover by C. Brewer (bad pass),,18,23
84,1,2:55.0,,Turnover by W. Barton (bad pass),18,23
85,1,2:55.0,,Denver full timeout,18,23
86,1,2:55.0,,G. Harris enters the game for N. Jokić,18,23
87,1,2:55.0,,M. Plumlee enters the game for J. Nelson,18,23
88,1,2:42.0,D. Russell makes 2-pt jump shot from 17 ft (assist by L. Nance),,20,23
89,1,2:17.0,,W. Barton makes 3-pt jump shot from 23 ft (assist by D. Gallinari),20,26
90,1,1:53.0,D. Russell misses 3-pt jump shot from 24 ft,,20,26
91,1,1:52.0,,Defensive rebound by Team,20,26
92,1,1:52.0,,J. Hernangómez enters the game for D. Gallinari,20,26
93,1,1:38.0,,G. Harris misses 2-pt jump shot from 19 ft,20,26
94,1,1:38.0,,Offensive rebound by Team,20,26
95,1,1:38.0,Loose ball foul by L. Nance,,20,26
96,1,1:38.0,,J. Hernangómez makes free throw 1 of 2,20,27
97,1,1:38.0,,J. Hernangómez makes free throw 2 of 2,20,28
98,1,1:20.0,J. Clarkson misses 2-pt layup from 2 ft,,20,28
99,1,1:19.0,Offensive rebound by T. Black,,20,28
100,1,1:19.0,T. Black makes 2-pt layup from 4 ft,,22,28
101,1,1:19.0,Shooting foul by M. Plumlee (drawn by T. Black),,22,28
102,1,1:19.0,T. Black makes free throw 1 of 1,,23,28
103,1,0:55.0,,W. Barton makes 3-pt jump shot from 24 ft,23,31
104,1,0:46.0,T. Black misses 2-pt layup from 1 ft,,23,31
105,1,0:46.0,Offensive rebound by T. Black,,23,31
106,1,0:39.0,L. Nance misses 3-pt jump shot from 24 ft,,23,31
107,1,0:38.0,,Defensive rebound by Team,23,31
108,1,0:26.0,,W. Barton makes 2-pt jump shot from 19 ft,23,33
109,1,0:09.0,Turnover by D. Russell (bad pass; steal by G. Harris),,23,33
110,1,0:06.0,,G. Harris makes 2-pt dunk at rim,23,35
111,1,0:01.0,C. Brewer misses 2-pt jump shot from 8 ft (block by M. Plumlee),,23,35
112,1,0:00.0,Offensive rebound by D. Russell,,23,35
113,2,11:40.0,D. Russell makes 2-pt jump shot from 10 ft (assist by C. Brewer),,25,35
114,2,11:20.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by G. Harris),25,38
115,2,11:04.0,L. Nance misses 2-pt jump shot from 18 ft,,25,38
116,2,11:02.0,,Defensive rebound by W. Barton,25,38
117,2,10:55.0,C. Brewer makes 2-pt dunk from 2 ft,,27,38
118,2,10:55.0,,Turnover by W. Barton (bad pass; steal by L. Nance),27,38
119,2,10:37.0,,Turnover by W. Barton (bad pass; steal by C. Brewer),27,38
120,2,10:31.0,C. Brewer makes 2-pt dunk at rim,,29,38
121,2,10:13.0,,Turnover by G. Harris (bad pass; steal by L. Nance),29,38
122,2,10:10.0,L. Nance misses 2-pt layup from 2 ft,,29,38
123,2,10:09.0,,Defensive rebound by J. Hernangómez,29,38
124,2,10:09.0,Loose ball foul by T. Ennis,,29,38
125,2,9:52.0,,W. Barton misses 2-pt jump shot from 13 ft,29,38
126,2,9:52.0,Defensive rebound by T. Black,,29,38
127,2,9:49.0,Turnover by T. Ennis (lost ball; steal by G. Harris),,29,38
128,2,9:47.0,,Shooting block foul by T. Black (drawn by G. Harris),29,38
129,2,9:47.0,,G. Harris misses free throw 1 of 2,29,38
130,2,9:47.0,,Offensive rebound by Team,29,38
131,2,9:47.0,,G. Harris makes free throw 2 of 2,29,39
132,2,9:24.0,T. Ennis misses 2-pt jump shot from 18 ft,,29,39
133,2,9:24.0,,Defensive rebound by M. Plumlee,29,39
134,2,9:15.0,,G. Harris misses 2-pt layup from 1 ft,29,39
135,2,9:15.0,Defensive rebound by T. Ennis,,29,39
136,2,9:06.0,T. Black makes 2-pt dunk at rim (assist by D. Russell),,31,39
137,2,9:06.0,,Denver full timeout,31,39
138,2,9:06.0,,N. Jokić enters the game for M. Plumlee,31,39
139,2,8:55.0,,Turnover by N. Jokić (offensive foul),31,39
140,2,8:55.0,,Offensive foul by N. Jokić (drawn by C. Brewer),31,39
141,2,8:41.0,T. Black misses 2-pt hook shot from 6 ft,,31,39
142,2,8:33.0,Offensive rebound by C. Brewer,,31,39
143,2,8:24.0,C. Brewer misses 2-pt jump shot from 4 ft,,31,39
144,2,8:21.0,,Defensive rebound by J. Hernangómez,31,39
145,2,8:13.0,,N. Jokić makes 2-pt jump shot from 9 ft,31,41
146,2,8:08.0,Turnover by T. Black (lost ball),,31,41
147,2,8:08.0,J. Randle enters the game for T. Black,,31,41
148,2,7:56.0,,J. Murray makes 2-pt dunk at rim,31,43
149,2,7:41.0,C. Brewer misses 2-pt jump shot from 12 ft (block by W. Barton),,31,43
150,2,7:39.0,,Defensive rebound by J. Hernangómez,31,43
151,2,7:36.0,,G. Harris makes 2-pt dunk at rim (assist by J. Hernangómez),31,45
152,2,7:33.0,LA Lakers full timeout,,31,45
153,2,7:33.0,J. Clarkson enters the game for T. Ennis,,31,45
154,2,7:33.0,,J. Nelson enters the game for G. Harris,31,45
155,2,7:21.0,C. Brewer misses 2-pt jump shot from 7 ft,,31,45
156,2,7:19.0,,Defensive rebound by J. Hernangómez,31,45
157,2,7:12.0,,J. Murray misses 3-pt jump shot from 26 ft,31,45
158,2,7:12.0,,Offensive rebound by N. Jokić,31,45
159,2,7:07.0,,W. Barton makes 2-pt dunk at rim (assist by N. Jokić),31,47
160,2,6:56.0,Turnover by J. Clarkson (bad pass; steal by N. Jokić),,31,47
161,2,6:50.0,,J. Murray misses 2-pt layup from 2 ft (block by J. Randle),31,47
162,2,6:49.0,Defensive rebound by C. Brewer,,31,47
163,2,6:39.0,D. Russell misses 2-pt jump shot from 17 ft,,31,47
164,2,6:37.0,,Defensive rebound by N. Jokić,31,47
165,2,6:26.0,,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by W. Barton),31,50
166,2,6:10.0,J. Randle misses 3-pt jump shot from 26 ft,,31,50
167,2,6:10.0,,Defensive rebound by N. Jokić,31,50
168,2,6:01.0,,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by W. Barton),31,53
169,2,6:01.0,LA Lakers full timeout,,31,53
170,2,6:01.0,D. Nwaba enters the game for L. Nance,,31,53
171,2,5:50.0,Turnover by D. Nwaba (lost ball; steal by W. Barton),,31,53
172,2,5:49.0,,Shooting foul by D. Russell (drawn by W. Barton),31,53
173,2,5:49.0,,W. Barton makes free throw 1 of 2,31,54
174,2,5:49.0,,W. Barton makes free throw 2 of 2,31,55
175,2,5:28.0,D. Russell misses 2-pt jump shot from 7 ft,,31,55
176,2,5:26.0,,Defensive rebound by N. Jokić,31,55
177,2,5:22.0,,Turnover by J. Murray (lost ball; steal by C. Brewer),31,55
178,2,5:16.0,J. Clarkson makes 2-pt layup from 1 ft,,33,55
179,2,5:12.0,,W. Barton makes 2-pt jump shot from 5 ft (assist by J. Nelson),33,57
180,2,5:12.0,,Shooting foul by D. Nwaba (drawn by W. Barton),33,57
181,2,5:12.0,,W. Barton makes free throw 1 of 1,33,58
182,2,5:04.0,Turnover by J. Clarkson (lost ball; steal by J. Murray),,33,58
183,2,5:03.0,,Personal foul by J. Clarkson (drawn by N. Jokić),33,58
184,2,5:03.0,Technical foul by Team,,33,58
185,2,5:03.0,,J. Murray makes technical free throw,33,59
186,2,5:03.0,,N. Jokić makes free throw 1 of 2,33,60
187,2,5:03.0,T. Ennis enters the game for J. Randle,,33,60
188,2,5:03.0,L. Nance enters the game for D. Nwaba,,33,60
189,2,5:03.0,I. Zubac enters the game for C. Brewer,,33,60
190,2,5:03.0,M. World Peace enters the game for D. Russell,,33,60
191,2,5:03.0,,N. Jokić makes free throw 2 of 2,33,61
192,2,4:47.0,Shooting foul by W. Barton (drawn by M. World Peace),,33,61
193,2,4:47.0,M. World Peace misses free throw 1 of 2,,33,61
194,2,4:47.0,Offensive rebound by Team,,33,61
195,2,4:47.0,M. World Peace makes free throw 2 of 2,,34,61
196,2,4:36.0,,J. Hernangómez misses 3-pt jump shot from 24 ft,34,61
197,2,4:34.0,Defensive rebound by I. Zubac,,34,61
198,2,4:30.0,T. Ennis makes 2-pt layup from 1 ft,,36,61
199,2,4:30.0,Shooting foul by J. Murray (drawn by T. Ennis),,36,61
200,2,4:30.0,,D. Gallinari enters the game for J. Hernangómez,36,61
201,2,4:30.0,T. Ennis makes free throw 1 of 1,,37,61
202,2,4:09.0,,J. Murray misses 2-pt jump shot from 10 ft,37,61
203,2,4:09.0,Defensive rebound by L. Nance,,37,61
204,2,4:01.0,I. Zubac misses 2-pt hook shot from 4 ft,,37,61
205,2,3:59.0,,Defensive rebound by J. Nelson,37,61
206,2,3:48.0,,N. Jokić misses 2-pt layup from 3 ft (block by I. Zubac),37,61
207,2,3:46.0,Defensive rebound by L. Nance,,37,61
208,2,3:32.0,L. Nance misses 2-pt hook shot from 9 ft,,37,61
209,2,3:31.0,,Defensive rebound by W. Barton,37,61
210,2,3:25.0,,Shooting block foul by T. Ennis (drawn by W. Barton),37,61
211,2,3:25.0,,W. Barton makes free throw 1 of 2,37,62
212,2,3:25.0,,W. Barton misses free throw 2 of 2,37,62
213,2,3:25.0,,G. Harris enters the game for J. Murray,37,62
214,2,3:25.0,,M. Plumlee enters the game for N. Jokić,37,62
215,2,3:23.0,Defensive rebound by I. Zubac,,37,62
216,2,3:06.0,Personal foul by M. Plumlee (drawn by I. Zubac),,37,62
217,2,2:59.0,Turnover by L. Nance (bad pass),,37,62
218,2,2:59.0,Official timeout,,37,62
219,2,2:37.0,,M. Plumlee makes 2-pt hook shot from 4 ft,37,64
220,2,2:37.0,,Loose ball foul by W. Barton (drawn by M. World Peace),37,64
221,2,2:23.0,I. Zubac makes 2-pt hook shot from 6 ft,,39,64
222,2,2:08.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by G. Harris),39,67
223,2,1:51.0,J. Clarkson misses 3-pt jump shot from 26 ft,,39,67
224,2,1:50.0,,Defensive rebound by G. Harris,39,67
225,2,1:33.0,,D. Gallinari misses 3-pt jump shot from 24 ft,39,67
226,2,1:32.0,Defensive rebound by L. Nance,,39,67
227,2,1:18.0,Shooting foul by G. Harris (drawn by M. World Peace),,39,67
228,2,1:18.0,M. World Peace makes free throw 1 of 2,,40,67
229,2,1:18.0,M. World Peace makes free throw 2 of 2,,41,67
230,2,0:58.0,,D. Gallinari misses 3-pt jump shot from 26 ft,41,67
231,2,0:55.0,Defensive rebound by M. World Peace,,41,67
232,2,0:48.0,I. Zubac makes 2-pt dunk at rim (assist by M. World Peace),,43,67
233,2,0:30.0,,G. Harris misses 2-pt jump shot from 18 ft,43,67
234,2,0:29.0,Defensive rebound by Team,,43,67
235,2,0:10.0,J. Clarkson misses 2-pt layup from 2 ft,,43,67
236,2,0:09.0,Offensive rebound by L. Nance,,43,67
237,2,0:09.0,L. Nance misses 2-pt layup from 2 ft,,43,67
238,2,0:08.0,,Defensive rebound by D. Gallinari,43,67
239,2,0:03.0,,W. Barton misses 2-pt jump shot from 15 ft,43,67
240,2,0:01.0,Defensive rebound by M. World Peace,,43,67
241,2,0:01.0,M. World Peace misses 3-pt jump shot from 64 ft,,43,67
242,2,0:00.0,Offensive rebound by Team,,43,67
243,3,11:37.0,J. Clarkson misses 2-pt jump shot from 22 ft,,43,67
244,3,11:34.0,Offensive rebound by I. Zubac,,43,67
245,3,11:34.0,I. Zubac makes 2-pt layup from 1 ft,,45,67
246,3,11:16.0,,N. Jokić makes 2-pt jump shot from 19 ft (assist by M. Plumlee),45,69
247,3,10:57.0,D. Nwaba makes 2-pt dunk at rim (assist by B. Ingram),,47,69
248,3,10:42.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by N. Jokić),47,72
249,3,10:25.0,B. Ingram misses 2-pt jump shot from 20 ft,,47,72
250,3,10:25.0,,Defensive rebound by J. Nelson,47,72
251,3,10:09.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Nelson),47,75
252,3,9:49.0,J. Clarkson misses 3-pt jump shot from 25 ft,,47,75
253,3,9:49.0,,Defensive rebound by N. Jokić,47,75
254,3,9:40.0,,Personal foul by J. Randle (drawn by D. Gallinari),47,75
255,3,9:34.0,,N. Jokić makes 2-pt jump shot from 18 ft (assist by D. Gallinari),47,77
256,3,9:17.0,J. Clarkson misses 2-pt jump shot from 8 ft (block by J. Nelson),,47,77
257,3,9:15.0,Offensive rebound by I. Zubac,,47,77
258,3,9:14.0,Turnover by I. Zubac (lost ball; steal by J. Nelson),,47,77
259,3,9:09.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by J. Nelson),47,79
260,3,9:09.0,LA Lakers full timeout,,47,79
261,3,8:49.0,J. Clarkson makes 2-pt jump shot from 17 ft,,49,79
262,3,8:24.0,,G. Harris misses 3-pt jump shot from 23 ft,49,79
263,3,8:23.0,,Offensive rebound by Team,49,79
264,3,8:23.0,,Turnover by Team (shot clock),49,79
265,3,8:13.0,B. Ingram makes 2-pt jump shot from 20 ft,,51,79
266,3,7:56.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Gallinari),51,81
267,3,7:43.0,J. Clarkson makes 3-pt jump shot from 26 ft,,54,81
268,3,7:18.0,,G. Harris misses 3-pt jump shot from 26 ft,54,81
269,3,7:17.0,Defensive rebound by I. Zubac,,54,81
270,3,7:12.0,J. Clarkson makes 3-pt jump shot from 25 ft,,57,81
271,3,7:12.0,,Denver full timeout,57,81
272,3,6:59.0,,D. Gallinari makes 2-pt jump shot from 6 ft (assist by N. Jokić),57,83
273,3,6:59.0,,Shooting foul by D. Nwaba (drawn by D. Gallinari),57,83
274,3,6:59.0,,D. Gallinari makes free throw 1 of 1,57,84
275,3,6:39.0,B. Ingram makes 2-pt jump shot from 19 ft,,59,84
276,3,6:19.0,,D. Gallinari misses 2-pt jump shot from 17 ft,59,84
277,3,6:18.0,Defensive rebound by J. Randle,,59,84
278,3,6:06.0,J. Randle misses 2-pt jump shot from 7 ft,,59,84
279,3,6:05.0,,Defensive rebound by N. Jokić,59,84
280,3,5:57.0,,M. Plumlee misses 2-pt layup from 2 ft,59,84
281,3,5:55.0,,Offensive rebound by Team,59,84
282,3,5:48.0,,M. Plumlee makes 2-pt dunk at rim (assist by G. Harris),59,86
283,3,5:38.0,I. Zubac makes 2-pt layup from 3 ft,,61,86
284,3,5:19.0,,N. Jokić misses 3-pt jump shot from 25 ft,61,86
285,3,5:18.0,Defensive rebound by I. Zubac,,61,86
286,3,5:12.0,J. Clarkson misses 3-pt jump shot from 25 ft,,61,86
287,3,5:10.0,,Defensive rebound by N. Jokić,61,86
288,3,5:01.0,,D. Gallinari misses 2-pt layup from 2 ft (block by D. Nwaba),61,86
289,3,4:59.0,,Offensive rebound by D. Gallinari,61,86
290,3,4:48.0,,J. Nelson misses 3-pt jump shot from 23 ft,61,86
291,3,4:48.0,Defensive rebound by J. Randle,,61,86
292,3,4:29.0,B. Ingram makes 2-pt layup from 1 ft,,63,86
293,3,4:18.0,,G. Harris misses 3-pt jump shot from 24 ft,63,86
294,3,4:17.0,Defensive rebound by J. Randle,,63,86
295,3,4:13.0,Personal foul by D. Gallinari (drawn by D. Nwaba),,63,86
296,3,4:13.0,L. Nance enters the game for D. Nwaba,,63,86
297,3,4:13.0,D. Russell enters the game for J. Randle,,63,86
298,3,4:13.0,,J. Murray enters the game for M. Plumlee,63,86
299,3,4:13.0,,W. Barton enters the game for G. Harris,63,86
300,3,4:04.0,D. Russell misses 2-pt jump shot from 14 ft,,63,86
301,3,4:04.0,Offensive rebound by I. Zubac,,63,86
302,3,4:04.0,I. Zubac makes 2-pt layup from 2 ft,,65,86
303,3,4:04.0,,Denver full timeout,65,86
304,3,4:04.0,,J. Hernangómez enters the game for D. Gallinari,65,86
305,3,3:53.0,,J. Murray misses 3-pt jump shot from 27 ft,65,86
306,3,3:52.0,Defensive rebound by L. Nance,,65,86
307,3,3:41.0,I. Zubac makes 2-pt hook shot from 5 ft (assist by D. Russell),,67,86
308,3,3:27.0,,N. Jokić makes 2-pt jump shot from 19 ft (assist by J. Murray),67,88
309,3,3:11.0,J. Clarkson misses 3-pt jump shot from 24 ft,,67,88
310,3,3:10.0,Offensive rebound by I. Zubac,,67,88
311,3,3:06.0,D. Russell makes 3-pt jump shot from 25 ft (assist by I. Zubac),,70,88
312,3,2:53.0,,N. Jokić misses 3-pt jump shot from 27 ft,70,88
313,3,2:52.0,,Offensive rebound by J. Murray,70,88
314,3,2:50.0,,Turnover by J. Murray (bad pass; steal by D. Russell),70,88
315,3,2:45.0,Shooting foul by J. Nelson (drawn by D. Russell),,70,88
316,3,2:45.0,D. Russell misses free throw 1 of 2,,70,88
317,3,2:45.0,Offensive rebound by Team,,70,88
318,3,2:45.0,D. Russell misses free throw 2 of 2,,70,88
319,3,2:45.0,,M. Plumlee enters the game for N. Jokić,70,88
320,3,2:45.0,T. Black enters the game for I. Zubac,,70,88
321,3,2:43.0,,Defensive rebound by M. Plumlee,70,88
322,3,2:28.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by W. Barton),70,91
323,3,2:15.0,D. Russell misses 3-pt jump shot from 26 ft,,70,91
324,3,2:15.0,,Defensive rebound by J. Nelson,70,91
325,3,2:07.0,,J. Nelson misses 3-pt jump shot from 25 ft,70,91
326,3,2:06.0,Defensive rebound by L. Nance,,70,91
327,3,1:57.0,B. Ingram makes 2-pt jump shot from 19 ft,,72,91
328,3,1:43.0,,J. Nelson makes 2-pt layup from 2 ft (assist by W. Barton),72,93
329,3,1:35.0,Turnover by T. Black (bad pass; steal by J. Murray),,72,93
330,3,1:33.0,,Personal take foul by D. Russell (drawn by J. Murray),72,93
331,3,1:20.0,,Turnover by J. Hernangómez (traveling),72,93
332,3,0:59.0,B. Ingram misses 2-pt jump shot from 11 ft,,72,93
333,3,0:59.0,,Defensive rebound by M. Plumlee,72,93
334,3,0:44.0,,Turnover by J. Murray (bad pass; steal by L. Nance),72,93
335,3,0:36.0,J. Clarkson misses 2-pt layup from 3 ft,,72,93
336,3,0:35.0,Offensive rebound by L. Nance,,72,93
337,3,0:35.0,L. Nance makes 2-pt layup from 2 ft,,74,93
338,3,0:23.0,,W. Barton misses 3-pt jump shot from 25 ft,74,93
339,3,0:22.0,Defensive rebound by D. Russell,,74,93
340,3,0:05.0,Personal take foul by J. Nelson (drawn by J. Clarkson),,74,93
341,3,0:05.0,,G. Harris enters the game for J. Nelson,74,93
342,3,0:00.0,J. Clarkson makes 2-pt layup at rim,,76,93
343,4,11:43.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by G. Harris),76,96
344,4,11:28.0,T. Black misses 2-pt layup from 3 ft (block by D. Gallinari),,76,96
345,4,11:27.0,,Defensive rebound by G. Harris,76,96
346,4,11:24.0,,J. Murray makes 2-pt dunk at rim (assist by G. Harris),76,98
347,4,11:12.0,Turnover by B. Ingram (traveling),,76,98
348,4,10:51.0,,Shooting foul by L. Nance (drawn by M. Plumlee),76,98
349,4,10:51.0,,M. Plumlee misses free throw 1 of 2,76,98
350,4,10:51.0,,Offensive rebound by Team,76,98
351,4,10:51.0,,M. Plumlee makes free throw 2 of 2,76,99
352,4,10:42.0,Personal foul by M. Plumlee (drawn by T. Black),,76,99
353,4,10:34.0,L. Nance misses 2-pt hook shot from 10 ft,,76,99
354,4,10:33.0,,Defensive rebound by Team,76,99
355,4,10:33.0,Loose ball foul by T. Black (drawn by M. Plumlee),,76,99
356,4,10:33.0,T. Ennis enters the game for J. Clarkson,,76,99
357,4,10:19.0,,Turnover by G. Harris (bad pass; steal by B. Ingram),76,99
358,4,10:15.0,Turnover by T. Black (lost ball),,76,99
359,4,10:02.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by W. Barton),76,102
360,4,9:47.0,D. Russell misses 2-pt jump shot from 7 ft,,76,102
361,4,9:46.0,Offensive rebound by L. Nance,,76,102
362,4,9:46.0,L. Nance misses 2-pt layup from 2 ft,,76,102
363,4,9:45.0,,Defensive rebound by M. Plumlee,76,102
364,4,9:42.0,,Turnover by M. Plumlee (bad pass),76,102
365,4,9:20.0,D. Russell misses 3-pt jump shot from 25 ft,,76,102
366,4,9:19.0,,Defensive rebound by J. Murray,76,102
367,4,9:07.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Gallinari),76,104
368,4,8:54.0,Def 3 sec tech foul by M. Plumlee,,76,104
369,4,8:54.0,Official timeout,,76,104
370,4,8:54.0,C. Brewer enters the game for L. Nance,,76,104
371,4,8:54.0,I. Zubac enters the game for T. Black,,76,104
372,4,8:54.0,T. Ennis makes technical free throw,,77,104
373,4,8:43.0,I. Zubac makes 2-pt layup from 1 ft (assist by D. Russell),,79,104
374,4,8:29.0,,G. Harris misses 3-pt jump shot from 24 ft,79,104
375,4,8:28.0,Defensive rebound by I. Zubac,,79,104
376,4,8:16.0,B. Ingram misses 3-pt jump shot from 25 ft,,79,104
377,4,8:15.0,,Defensive rebound by M. Plumlee,79,104
378,4,8:03.0,,Shooting foul by T. Ennis (drawn by G. Harris),79,104
379,4,8:03.0,,G. Harris makes free throw 1 of 2,79,105
380,4,8:03.0,,G. Harris makes free throw 2 of 2,79,106
381,4,7:49.0,I. Zubac makes 2-pt jump shot from 11 ft (assist by T. Ennis),,81,106
382,4,7:28.0,,W. Barton makes 3-pt jump shot from 24 ft,81,109
383,4,7:12.0,B. Ingram makes 2-pt layup from 2 ft,,83,109
384,4,7:04.0,,J. Murray makes 3-pt jump shot from 25 ft,83,112
