,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
138,2,7:02.0,,Shooting foul by M. Morris (drawn by R. Sessions),39,32
139,2,7:02.0,,R. Sessions makes free throw 1 of 2,39,33
140,2,7:02.0,B. Beal enters the game for S. Mac,,39,33
141,2,7:02.0,,K. Walker enters the game for M. Belinelli,39,33
142,2,7:02.0,,R. Sessions makes free throw 2 of 2,39,34
143,2,6:49.0,T. Burke makes 2-pt jump shot from 17 ft (assist by M. Morris),,41,34
144,2,6:27.0,,Shooting foul by K. Oubre (drawn by K. Walker),41,34
145,2,6:27.0,,K. Walker misses free throw 1 of 2,41,34
146,2,6:27.0,,Offensive rebound by Team,41,34
147,2,6:27.0,,C. Zeller enters the game for R. Hibbert,41,34
148,2,6:27.0,O. Porter enters the game for K. Oubre,,41,34
149,2,6:27.0,J. Wall enters the game for T. Burke,,41,34
150,2,6:27.0,,K. Walker makes free throw 2 of 2,41,35
151,2,6:07.0,J. Smith makes 2-pt jump shot from 6 ft (assist by J. Wall),,43,35
152,2,5:57.0,,K. Walker misses 3-pt jump shot from 25 ft,43,35
153,2,5:55.0,Defensive rebound by O. Porter,,43,35
154,2,5:36.0,B. Beal misses 2-pt jump shot from 18 ft,,43,35
155,2,5:34.0,,Defensive rebound by F. Kaminsky,43,35
156,2,5:14.0,,F. Kaminsky makes 2-pt layup from 1 ft,43,37
157,2,5:05.0,J. Wall makes 2-pt layup from 1 ft,,45,37
158,2,5:05.0,Shooting foul by N. Batum (drawn by J. Wall),,45,37
159,2,5:05.0,,Charlotte full timeout,45,37
160,2,5:05.0,J. Wall misses free throw 1 of 1,,45,37
161,2,5:05.0,M. Gortat enters the game for J. Smith,,45,37
162,2,5:05.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,45,37
163,2,5:05.0,,M. Williams enters the game for R. Sessions,45,37
164,2,5:03.0,,Defensive rebound by K. Walker,45,37
165,2,4:43.0,,C. Zeller makes 2-pt jump shot from 18 ft (assist by K. Walker),45,39
166,2,4:26.0,J. Wall misses 2-pt layup from 1 ft,,45,39
167,2,4:24.0,Offensive rebound by M. Gortat,,45,39
168,2,4:24.0,M. Gortat makes 2-pt layup at rim,,47,39
169,2,3:58.0,,K. Walker misses 2-pt layup from 1 ft (block by M. Gortat),47,39
170,2,3:56.0,,Offensive rebound by C. Zeller,47,39
171,2,3:53.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,47,39
172,2,3:52.0,,Offensive rebound by M. Williams,47,39
173,2,3:52.0,,M. Williams makes 2-pt layup from 1 ft,47,41
174,2,3:40.0,Personal foul by M. Kidd-Gilchrist (drawn by B. Beal),,47,41
175,2,3:34.0,M. Morris makes 3-pt jump shot from 24 ft (assist by B. Beal),,50,41
176,2,3:20.0,,K. Walker misses 2-pt jump shot from 20 ft,50,41
177,2,3:18.0,Defensive rebound by O. Porter,,50,41
178,2,3:09.0,B. Beal misses 2-pt layup from 3 ft (block by M. Kidd-Gilchrist),,50,41
179,2,3:07.0,,Defensive rebound by N. Batum,50,41
180,2,3:02.0,,M. Williams makes 2-pt layup from 1 ft (assist by N. Batum),50,43
181,2,2:44.0,O. Porter makes 2-pt layup from 1 ft (assist by M. Morris),,52,43
182,2,2:25.0,,N. Batum misses 3-pt jump shot from 25 ft,52,43
183,2,2:24.0,Defensive rebound by J. Wall,,52,43
184,2,2:13.0,B. Beal makes 3-pt jump shot from 25 ft (assist by O. Porter),,55,43
185,2,2:12.0,,Charlotte full timeout,55,43
186,2,2:12.0,Washington full timeout,,55,43
187,2,2:12.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,55,43
188,2,1:53.0,,M. Williams misses 3-pt jump shot from 25 ft,55,43
189,2,1:52.0,Defensive rebound by B. Beal,,55,43
190,2,1:38.0,Turnover by B. Beal (bad pass; steal by M. Williams),,55,43
191,2,1:33.0,,K. Walker misses 2-pt layup from 1 ft,55,43
192,2,1:33.0,Defensive rebound by B. Beal,,55,43
193,2,1:33.0,Personal foul by C. Zeller (drawn by B. Beal),,55,43
194,2,1:23.0,Turnover by B. Beal (bad pass; steal by C. Zeller),,55,43
195,2,1:19.0,,Shooting foul by O. Porter (drawn by C. Zeller),55,43
196,2,1:19.0,,C. Zeller makes free throw 1 of 2,55,44
197,2,1:19.0,,C. Zeller makes free throw 2 of 2,55,45
198,2,1:08.0,Personal foul by M. Williams (drawn by M. Morris),,55,45
199,2,1:08.0,M. Morris makes free throw 1 of 2,,56,45
200,2,1:08.0,K. Oubre enters the game for B. Beal,,56,45
201,2,1:08.0,M. Morris makes free throw 2 of 2,,57,45
202,2,0:52.0,,N. Batum misses 3-pt jump shot from 24 ft,57,45
203,2,0:51.0,Defensive rebound by M. Gortat,,57,45
204,2,0:36.0,J. Wall misses 2-pt jump shot from 6 ft (block by C. Zeller),,57,45
205,2,0:36.0,Offensive rebound by Team,,57,45
206,2,0:36.0,,Technical foul by K. Walker,57,45
207,2,0:36.0,J. Wall makes technical free throw,,58,45
208,2,0:33.0,J. Wall misses 2-pt jump shot from 18 ft,,58,45
209,2,0:31.0,,Defensive rebound by N. Batum,58,45
210,2,0:27.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by N. Batum),58,48
211,2,0:02.0,J. Wall makes 2-pt jump shot from 19 ft,,60,48
212,2,0:00.0,,K. Walker misses 3-pt jump shot from 58 ft,60,48
213,2,0:00.0,,Offensive rebound by Team,60,48
214,3,11:43.0,,C. Zeller misses 2-pt hook shot from 7 ft,60,48
215,3,11:42.0,Defensive rebound by M. Morris,,60,48
216,3,11:18.0,M. Morris misses 3-pt jump shot from 25 ft,,60,48
217,3,11:18.0,Offensive rebound by Team,,60,48
218,3,11:18.0,,Loose ball foul by M. Kidd-Gilchrist (drawn by O. Porter),60,48
219,3,11:01.0,O. Porter misses 3-pt jump shot from 25 ft,,60,48
220,3,11:00.0,,Defensive rebound by N. Batum,60,48
221,3,10:53.0,,N. Batum misses 2-pt jump shot from 18 ft,60,48
222,3,10:51.0,,Offensive rebound by M. Williams,60,48
223,3,10:51.0,,M. Williams makes 2-pt layup at rim,60,50
224,3,10:31.0,J. Wall makes 2-pt jump shot from 15 ft,,62,50
225,3,10:10.0,,M. Williams misses 2-pt jump shot from 7 ft,62,50
226,3,10:09.0,Defensive rebound by M. Gortat,,62,50
227,3,10:08.0,Shooting foul by C. Zeller (drawn by M. Morris),,62,50
228,3,10:08.0,M. Morris makes free throw 1 of 2,,63,50
229,3,10:08.0,M. Morris makes free throw 2 of 2,,64,50
230,3,9:54.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by K. Walker),64,52
231,3,9:36.0,M. Morris makes 2-pt dunk at rim (assist by B. Beal),,66,52
232,3,9:35.0,,Charlotte full timeout,66,52
233,3,9:16.0,,N. Batum misses 2-pt hook shot from 6 ft,66,52
234,3,9:15.0,,Offensive rebound by N. Batum,66,52
235,3,9:12.0,,M. Williams misses 3-pt jump shot from 23 ft,66,52
236,3,9:10.0,Defensive rebound by J. Wall,,66,52
237,3,8:47.0,J. Wall misses 2-pt jump shot from 17 ft,,66,52
238,3,8:45.0,,Defensive rebound by M. Kidd-Gilchrist,66,52
239,3,8:28.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),66,54
240,3,8:00.0,B. Beal misses 2-pt layup from 1 ft (block by K. Walker),,66,54
241,3,7:58.0,,Defensive rebound by C. Zeller,66,54
242,3,7:40.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),66,57
243,3,7:21.0,B. Beal makes 3-pt jump shot from 26 ft,,69,57
244,3,6:58.0,,M. Williams misses 3-pt jump shot from 24 ft,69,57
245,3,6:57.0,Defensive rebound by O. Porter,,69,57
246,3,6:43.0,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),,72,57
247,3,6:32.0,,K. Walker makes 2-pt layup from 1 ft,72,59
248,3,6:32.0,,Shooting foul by M. Gortat (drawn by K. Walker),72,59
249,3,6:32.0,,K. Walker makes free throw 1 of 1,72,60
250,3,6:09.0,J. Wall misses 2-pt jump shot from 10 ft (block by C. Zeller),,72,60
251,3,6:07.0,Offensive rebound by B. Beal,,72,60
252,3,6:04.0,B. Beal misses 3-pt jump shot from 25 ft,,72,60
253,3,6:03.0,,Defensive rebound by M. Williams,72,60
254,3,6:00.0,,Shooting foul by J. Wall (drawn by M. Williams),72,60
255,3,6:00.0,,M. Williams makes free throw 1 of 2,72,61
256,3,6:00.0,,M. Williams makes free throw 2 of 2,72,62
257,3,5:46.0,B. Beal misses 3-pt jump shot from 30 ft,,72,62
258,3,5:44.0,,Defensive rebound by M. Williams,72,62
259,3,5:37.0,,K. Walker makes 2-pt jump shot from 13 ft,72,64
260,3,5:34.0,Washington full timeout,,72,64
261,3,5:34.0,,M. Belinelli enters the game for N. Batum,72,64
262,3,5:17.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,75,64
263,3,5:02.0,,K. Walker misses 2-pt jump shot from 18 ft,75,64
264,3,5:01.0,Defensive rebound by M. Morris,,75,64
265,3,4:55.0,B. Beal misses 3-pt jump shot from 25 ft,,75,64
266,3,4:53.0,,Defensive rebound by C. Zeller,75,64
267,3,4:32.0,,M. Williams misses 2-pt jump shot from 15 ft,75,64
268,3,4:31.0,Defensive rebound by J. Wall,,75,64
269,3,4:25.0,Offensive foul by M. Gortat (drawn by K. Walker),,75,64
270,3,4:25.0,Turnover by M. Gortat (offensive foul),,75,64
271,3,4:25.0,,F. Kaminsky enters the game for M. Williams,75,64
272,3,4:25.0,K. Oubre enters the game for M. Morris,,75,64
273,3,4:25.0,J. Smith enters the game for M. Gortat,,75,64
274,3,4:10.0,,M. Belinelli makes 2-pt jump shot from 19 ft (assist by F. Kaminsky),75,66
275,3,3:46.0,Turnover by Team (shot clock),,75,66
276,3,3:31.0,,K. Walker misses 3-pt jump shot from 25 ft,75,66
277,3,3:31.0,,Offensive rebound by Team,75,66
278,3,3:28.0,,Offensive foul by C. Zeller (drawn by O. Porter),75,66
279,3,3:28.0,,Turnover by C. Zeller (offensive foul),75,66
280,3,3:13.0,J. Smith makes 2-pt layup from 3 ft (assist by J. Wall),,77,66
281,3,3:01.0,,M. Belinelli misses 3-pt jump shot from 25 ft,77,66
282,3,2:59.0,Defensive rebound by K. Oubre,,77,66
283,3,2:51.0,O. Porter makes 3-pt jump shot from 23 ft (assist by K. Oubre),,80,66
284,3,2:34.0,,K. Walker misses 2-pt layup from 2 ft,80,66
285,3,2:33.0,Defensive rebound by O. Porter,,80,66
286,3,2:25.0,K. Oubre misses 3-pt jump shot from 24 ft,,80,66
287,3,2:24.0,,Defensive rebound by F. Kaminsky,80,66
288,3,2:18.0,,K. Walker misses 2-pt layup from 2 ft (block by K. Oubre),80,66
289,3,2:16.0,Defensive rebound by O. Porter,,80,66
290,3,2:14.0,Shooting block foul by F. Kaminsky (drawn by K. Oubre),,80,66
291,3,2:14.0,K. Oubre misses free throw 1 of 2,,80,66
292,3,2:14.0,Offensive rebound by Team,,80,66
293,3,2:14.0,K. Oubre misses free throw 2 of 2,,80,66
294,3,2:14.0,T. Burke enters the game for B. Beal,,80,66
295,3,2:14.0,,R. Sessions enters the game for K. Walker,80,66
296,3,2:11.0,,Defensive rebound by M. Kidd-Gilchrist,80,66
297,3,2:03.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by R. Sessions),80,69
298,3,2:03.0,Loose ball foul by J. Smith (drawn by C. Zeller),,80,69
299,3,2:03.0,,C. Zeller makes free throw 1 of 1,80,70
300,3,1:48.0,Turnover by J. Wall (lost ball),,80,70
301,3,1:48.0,,R. Hibbert enters the game for C. Zeller,80,70
302,3,1:38.0,,Personal foul by K. Oubre (drawn by M. Belinelli),80,70
303,3,1:29.0,,M. Belinelli misses 3-pt jump shot from 28 ft,80,70
304,3,1:26.0,,Offensive rebound by M. Kidd-Gilchrist,80,70
305,3,1:20.0,,R. Hibbert makes 2-pt hook shot from 6 ft (assist by R. Sessions),80,72
306,3,1:05.0,,Loose ball foul by M. Belinelli (drawn by J. Smith),80,72
307,3,1:05.0,M. Morris enters the game for O. Porter,,80,72
308,3,0:54.0,Turnover by J. Wall (bad pass; steal by F. Kaminsky),,80,72
309,3,0:36.0,,M. Belinelli makes 2-pt jump shot from 19 ft,80,74
310,3,0:29.0,J. Wall misses 3-pt jump shot from 24 ft,,80,74
311,3,0:27.0,,Defensive rebound by M. Belinelli,80,74
312,3,0:08.0,,Turnover by R. Hibbert (lost ball; steal by J. Smith),80,74
313,3,0:03.0,J. Wall misses 2-pt layup at rim,,80,74
314,3,0:01.0,,Defensive rebound by M. Kidd-Gilchrist,80,74
315,3,0:00.0,,R. Sessions misses 3-pt jump shot from 32 ft,80,74
316,3,0:00.0,,Offensive rebound by Team,80,74
317,4,11:46.0,M. Morris makes 2-pt jump shot from 10 ft (assist by T. Burke),,82,74
318,4,11:25.0,,Personal foul by J. Smith (drawn by N. Batum),82,74
319,4,11:13.0,,F. Kaminsky misses 2-pt layup from 2 ft,82,74
320,4,11:11.0,,Offensive rebound by F. Kaminsky,82,74
321,4,11:11.0,,F. Kaminsky misses 2-pt layup from 1 ft (block by K. Oubre),82,74
322,4,11:11.0,,Offensive rebound by R. Hibbert,82,74
323,4,11:11.0,,R. Hibbert makes 2-pt layup at rim,82,76
324,4,11:11.0,,Shooting foul by M. Morris (drawn by R. Hibbert),82,76
325,4,11:11.0,,R. Hibbert makes free throw 1 of 1,82,77
326,4,10:48.0,M. Morris misses 2-pt jump shot from 15 ft,,82,77
327,4,10:47.0,,Defensive rebound by F. Kaminsky,82,77
328,4,10:35.0,,N. Batum misses 2-pt jump shot from 15 ft,82,77
329,4,10:34.0,Defensive rebound by T. Burke,,82,77
330,4,10:23.0,J. Smith makes 2-pt layup from 1 ft (assist by T. Burke),,84,77
331,4,10:02.0,,F. Kaminsky misses 2-pt jump shot from 5 ft,84,77
332,4,10:01.0,Defensive rebound by J. Smith,,84,77
333,4,9:50.0,B. Beal misses 3-pt jump shot from 26 ft,,84,77
334,4,9:49.0,Offensive rebound by B. Beal,,84,77
335,4,9:45.0,B. Beal makes 2-pt jump shot from 10 ft,,86,77
336,4,9:27.0,,M. Belinelli misses 2-pt jump shot from 22 ft,86,77
337,4,9:26.0,Defensive rebound by J. Smith,,86,77
338,4,9:19.0,T. Burke makes 2-pt jump shot from 19 ft,,88,77
339,4,9:19.0,,Charlotte full timeout,88,77
340,4,9:01.0,,F. Kaminsky misses 2-pt hook shot from 7 ft,88,77
341,4,9:00.0,Defensive rebound by J. Smith,,88,77
342,4,8:45.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by B. Beal),,91,77
343,4,8:29.0,,Turnover by F. Kaminsky (bad pass; steal by K. Oubre),91,77
344,4,8:25.0,K. Oubre makes 2-pt dunk at rim,,93,77
345,4,8:25.0,,Charlotte full timeout,93,77
346,4,8:25.0,,C. Zeller enters the game for R. Sessions,93,77
347,4,8:25.0,,K. Walker enters the game for R. Hibbert,93,77
348,4,8:25.0,,M. Williams enters the game for F. Kaminsky,93,77
349,4,8:10.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by N. Batum),93,80
350,4,7:55.0,Turnover by B. Beal (step out of bounds),,93,80
351,4,7:48.0,,Offensive foul by C. Zeller (drawn by K. Oubre),93,80
352,4,7:48.0,,Turnover by C. Zeller (offensive foul),93,80
353,4,7:48.0,,Technical foul by Team,93,80
354,4,7:48.0,B. Beal makes technical free throw,,94,80
355,4,7:33.0,Turnover by M. Morris (lost ball; steal by M. Williams),,94,80
356,4,7:31.0,,Shooting foul by J. Smith (drawn by M. Belinelli),94,80
357,4,7:31.0,,M. Belinelli makes free throw 1 of 2,94,81
358,4,7:31.0,J. Wall enters the game for T. Burke,,94,81
359,4,7:31.0,,M. Belinelli makes free throw 2 of 2,94,82
360,4,7:10.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by B. Beal),,97,82
361,4,6:46.0,,M. Belinelli misses 3-pt jump shot from 25 ft,97,82
362,4,6:43.0,,Offensive rebound by M. Williams,97,82
363,4,6:43.0,,M. Williams makes 2-pt layup from 1 ft,97,84
364,4,6:24.0,Offensive foul by M. Morris (drawn by K. Walker),,97,84
365,4,6:24.0,Turnover by M. Morris (offensive foul),,97,84
366,4,6:24.0,M. Gortat enters the game for J. Smith,,97,84
367,4,6:12.0,,K. Walker misses 3-pt jump shot from 25 ft,97,84
368,4,6:11.0,Defensive rebound by M. Morris,,97,84
369,4,6:00.0,B. Beal makes 2-pt layup from 1 ft,,99,84
370,4,5:47.0,,Shooting foul by J. Wall (drawn by M. Belinelli),99,84
371,4,5:47.0,Official timeout,,99,84
372,4,5:47.0,,M. Belinelli makes free throw 1 of 3,99,85
373,4,5:47.0,,M. Belinelli makes free throw 2 of 3,99,86
374,4,5:47.0,,M. Belinelli makes free throw 3 of 3,99,87
375,4,5:33.0,Personal block foul by M. Williams (drawn by M. Morris),,99,87
376,4,5:27.0,Shooting foul by N. Batum (drawn by B. Beal),,99,87
377,4,5:27.0,B. Beal misses free throw 1 of 2,,99,87
378,4,5:27.0,Offensive rebound by Team,,99,87
379,4,5:27.0,O. Porter enters the game for K. Oubre,,99,87
380,4,5:27.0,B. Beal makes free throw 2 of 2,,100,87
381,4,5:04.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Williams),100,89
382,4,5:04.0,,Shooting foul by M. Morris (drawn by K. Walker),100,89
383,4,5:04.0,,K. Walker makes free throw 1 of 1,100,90
