,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
85,1,2:39.0,,Turnover by P. Tucker (3 sec),16,18
86,1,2:27.0,Personal foul by L. Barbosa (drawn by A. Tolliver),,16,18
87,1,2:20.0,B. McLemore makes 2-pt jump shot from 19 ft (assist by G. Temple),,18,18
88,1,2:07.0,,L. Barbosa misses 2-pt jump shot from 7 ft,18,18
89,1,2:07.0,Defensive rebound by Team,,18,18
90,1,1:52.0,W. Cauley-Stein makes 2-pt jump shot from 14 ft (assist by G. Temple),,20,18
91,1,1:46.0,,L. Barbosa misses 2-pt layup from 3 ft,20,18
92,1,1:43.0,Defensive rebound by M. Barnes,,20,18
93,1,1:32.0,B. McLemore makes 2-pt jump shot from 20 ft,,22,18
94,1,1:32.0,,Phoenix full timeout,22,18
95,1,1:18.0,,Personal foul by G. Temple (drawn by B. Knight),22,18
96,1,1:13.0,,B. Knight misses 2-pt jump shot from 21 ft,22,18
97,1,1:08.0,Defensive rebound by A. Tolliver,,22,18
98,1,0:57.0,B. McLemore makes 2-pt jump shot from 20 ft (assist by A. Tolliver),,24,18
99,1,0:57.0,Shooting foul by L. Barbosa (drawn by B. McLemore),,24,18
100,1,0:57.0,B. McLemore misses free throw 1 of 1,,24,18
101,1,0:56.0,Offensive rebound by A. Tolliver,,24,18
102,1,0:53.0,B. McLemore misses 3-pt jump shot from 27 ft,,24,18
103,1,0:51.0,Offensive rebound by A. Tolliver,,24,18
104,1,0:38.0,A. Tolliver makes 2-pt jump shot from 13 ft,,26,18
105,1,0:31.0,,Turnover by M. Chriss (bad pass),26,18
106,1,0:28.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by B. McLemore),,28,18
107,1,0:10.0,,Personal foul by G. Temple (drawn by B. Knight),28,18
108,1,0:10.0,,B. Knight makes free throw 1 of 2,28,19
109,1,0:10.0,,B. Knight misses free throw 2 of 2,28,19
110,1,0:09.0,Defensive rebound by A. Tolliver,,28,19
111,1,0:02.0,G. Temple makes 2-pt jump shot from 16 ft,,30,19
112,2,11:46.0,,Turnover by E. Bledsoe (traveling),30,19
113,2,11:30.0,Personal block foul by M. Chriss (drawn by T. Lawson),,30,19
114,2,11:20.0,A. Tolliver makes 2-pt jump shot from 6 ft,,32,19
115,2,11:12.0,,Turnover by M. Chriss (bad pass),32,19
116,2,10:59.0,T. Lawson misses 2-pt layup from 2 ft,,32,19
117,2,10:56.0,Offensive rebound by T. Lawson,,32,19
118,2,10:54.0,B. McLemore misses 3-pt jump shot from 25 ft,,32,19
119,2,10:52.0,,Defensive rebound by A. Len,32,19
120,2,10:47.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,32,22
121,2,10:40.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by B. McLemore),,34,22
122,2,10:17.0,,M. Chriss misses 2-pt jump shot from 19 ft,34,22
123,2,10:15.0,,Offensive rebound by A. Len,34,22
124,2,10:15.0,,A. Len makes 2-pt layup from 1 ft,34,24
125,2,9:52.0,W. Cauley-Stein misses 2-pt jump shot from 17 ft,,34,24
126,2,9:49.0,,Defensive rebound by E. Bledsoe,34,24
127,2,9:45.0,Offensive charge foul by B. Knight (drawn by W. Cauley-Stein),,34,24
128,2,9:45.0,,Turnover by B. Knight (offensive foul),34,24
129,2,9:45.0,,T. Warren enters the game for M. Chriss,34,24
130,2,9:45.0,,J. Dudley enters the game for P. Tucker,34,24
131,2,9:45.0,K. Koufos enters the game for W. Cauley-Stein,,34,24
132,2,9:45.0,R. Gay enters the game for A. Tolliver,,34,24
133,2,9:32.0,R. Gay misses 2-pt jump shot from 15 ft,,34,24
134,2,9:32.0,Offensive rebound by Team,,34,24
135,2,9:18.0,B. McLemore misses 2-pt layup from 2 ft,,34,24
136,2,9:18.0,,Defensive rebound by Team,34,24
137,2,8:58.0,,Shooting foul by R. Gay (drawn by J. Dudley),34,24
138,2,8:58.0,Official timeout,,34,24
139,2,8:58.0,,J. Dudley misses free throw 1 of 2,34,24
140,2,8:58.0,,Offensive rebound by Team,34,24
141,2,8:58.0,,J. Dudley misses free throw 2 of 2,34,24
142,2,8:57.0,Defensive rebound by O. Casspi,,34,24
143,2,8:40.0,K. Koufos misses 2-pt jump shot from 3 ft,,34,24
144,2,8:38.0,Offensive rebound by T. Lawson,,34,24
145,2,8:35.0,Personal block foul by A. Len (drawn by O. Casspi),,34,24
146,2,8:24.0,R. Gay makes 2-pt jump shot from 15 ft,,36,24
147,2,8:07.0,,Turnover by E. Bledsoe (bad pass),36,24
148,2,7:55.0,R. Gay makes 2-pt layup from 2 ft,,38,24
149,2,7:44.0,,T. Warren misses 2-pt layup from 2 ft,38,24
150,2,7:41.0,,Offensive rebound by T. Warren,38,24
151,2,7:39.0,,T. Warren misses 2-pt layup from 3 ft (block by R. Gay),38,24
152,2,7:37.0,Defensive rebound by K. Koufos,,38,24
153,2,7:30.0,K. Koufos makes 2-pt jump shot from 7 ft (assist by T. Lawson),,40,24
154,2,7:30.0,Shooting block foul by E. Bledsoe (drawn by K. Koufos),,40,24
155,2,7:30.0,K. Koufos misses free throw 1 of 1,,40,24
156,2,7:30.0,,D. Booker enters the game for B. Knight,40,24
157,2,7:30.0,,T. Chandler enters the game for A. Len,40,24
158,2,7:30.0,A. Afflalo enters the game for B. McLemore,,40,24
159,2,7:28.0,,Defensive rebound by T. Chandler,40,24
160,2,7:18.0,,T. Warren misses 2-pt layup from 3 ft,40,24
161,2,7:16.0,Defensive rebound by R. Gay,,40,24
162,2,7:09.0,T. Lawson misses 3-pt jump shot from 25 ft,,40,24
163,2,7:07.0,,Defensive rebound by T. Chandler,40,24
164,2,6:54.0,,D. Booker misses 3-pt jump shot from 25 ft,40,24
165,2,6:52.0,Defensive rebound by K. Koufos,,40,24
166,2,6:37.0,A. Afflalo misses 2-pt jump shot from 10 ft,,40,24
167,2,6:34.0,Offensive rebound by O. Casspi,,40,24
168,2,6:34.0,O. Casspi makes 2-pt layup from 2 ft,,42,24
169,2,6:11.0,,T. Warren makes 2-pt jump shot from 4 ft (assist by E. Bledsoe),42,26
170,2,5:57.0,R. Gay misses 2-pt jump shot from 16 ft,,42,26
171,2,5:55.0,,Defensive rebound by D. Booker,42,26
172,2,5:37.0,,T. Warren misses 2-pt jump shot from 7 ft,42,26
173,2,5:35.0,Defensive rebound by O. Casspi,,42,26
174,2,5:31.0,Turnover by O. Casspi (back court),,42,26
175,2,5:31.0,,Phoenix full timeout,42,26
176,2,5:31.0,D. Cousins enters the game for K. Koufos,,42,26
177,2,5:07.0,,Turnover by D. Booker (bad pass; steal by O. Casspi),42,26
178,2,5:05.0,Turnover by O. Casspi (bad pass; steal by E. Bledsoe),,42,26
179,2,5:03.0,,E. Bledsoe misses 2-pt layup from 3 ft,42,26
180,2,4:59.0,,Offensive rebound by T. Chandler,42,26
181,2,4:59.0,,T. Chandler makes 2-pt dunk at rim,42,28
182,2,4:33.0,O. Casspi makes 2-pt jump shot from 7 ft,,44,28
183,2,4:19.0,,D. Booker makes 2-pt jump shot from 19 ft,44,30
184,2,4:03.0,A. Afflalo makes 3-pt jump shot from 25 ft (assist by T. Lawson),,47,30
185,2,3:49.0,,D. Booker makes 2-pt jump shot from 8 ft (assist by T. Warren),47,32
186,2,3:28.0,R. Gay makes 2-pt layup from 2 ft,,49,32
187,2,3:28.0,Shooting foul by T. Warren (drawn by R. Gay),,49,32
188,2,3:28.0,M. Barnes enters the game for O. Casspi,,49,32
189,2,3:28.0,R. Gay makes free throw 1 of 1,,50,32
190,2,3:11.0,,T. Warren misses 3-pt jump shot from 24 ft,50,32
191,2,3:09.0,,Offensive rebound by T. Chandler,50,32
192,2,3:08.0,,Personal block foul by A. Afflalo (drawn by D. Booker),50,32
193,2,3:08.0,G. Temple enters the game for T. Lawson,,50,32
194,2,2:58.0,,D. Booker makes 2-pt jump shot from 13 ft,50,34
195,2,2:40.0,G. Temple makes 2-pt jump shot from 18 ft,,52,34
196,2,2:25.0,,T. Warren makes 2-pt jump shot from 15 ft,52,36
197,2,2:03.0,M. Barnes misses 3-pt jump shot from 25 ft,,52,36
198,2,2:01.0,,Defensive rebound by E. Bledsoe,52,36
199,2,1:42.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,52,36
200,2,1:41.0,Defensive rebound by M. Barnes,,52,36
201,2,1:37.0,R. Gay makes 2-pt layup from 2 ft (assist by M. Barnes),,54,36
202,2,1:28.0,,T. Chandler makes 2-pt hook shot from 5 ft (assist by D. Booker),54,38
203,2,1:08.0,Personal foul by D. Booker (drawn by D. Cousins),,54,38
204,2,1:08.0,Sacramento full timeout,,54,38
205,2,1:08.0,D. Cousins makes free throw 1 of 2,,55,38
206,2,1:08.0,,B. Knight enters the game for D. Booker,54,38
207,2,1:08.0,D. Cousins misses free throw 2 of 2,,55,38
208,2,1:07.0,,Defensive rebound by T. Chandler,55,38
209,2,0:44.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,55,38
210,2,0:42.0,,Offensive rebound by T. Warren,55,38
211,2,0:41.0,Offensive charge foul by T. Chandler (drawn by D. Cousins),,55,38
212,2,0:41.0,,Turnover by T. Chandler (offensive foul),55,38
213,2,0:26.0,A. Afflalo misses 2-pt jump shot from 14 ft,,55,38
214,2,0:24.0,,Defensive rebound by T. Chandler,55,38
215,2,0:16.0,,T. Chandler misses 2-pt layup from 2 ft,55,38
216,2,0:14.0,Defensive rebound by D. Cousins,,55,38
217,2,0:03.0,G. Temple makes 2-pt jump shot from 17 ft,,57,38
218,2,0:00.0,,E. Bledsoe misses 3-pt jump shot from 49 ft,57,38
219,2,0:00.0,,Offensive rebound by Team,57,38
220,3,11:44.0,,Shooting foul by A. Afflalo (drawn by D. Booker),57,38
221,3,11:44.0,,D. Booker misses free throw 1 of 2,57,38
222,3,11:44.0,,Offensive rebound by Team,57,38
223,3,11:44.0,,D. Booker makes free throw 2 of 2,57,39
224,3,11:24.0,D. Cousins misses 2-pt hook shot from 9 ft,,57,39
225,3,11:22.0,,Defensive rebound by E. Bledsoe,57,39
226,3,11:13.0,,Turnover by E. Bledsoe (bad pass; steal by A. Afflalo),57,39
227,3,11:08.0,Turnover by T. Lawson (lost ball),,57,39
228,3,10:51.0,,J. Dudley misses 2-pt jump shot from 16 ft,57,39
229,3,10:49.0,Defensive rebound by K. Koufos,,57,39
230,3,10:34.0,D. Cousins makes 2-pt layup from 2 ft,,59,39
231,3,10:34.0,Shooting block foul by T. Chandler (drawn by D. Cousins),,59,39
232,3,10:34.0,D. Cousins makes free throw 1 of 1,,60,39
233,3,10:18.0,,Shooting foul by A. Afflalo (drawn by D. Booker),60,39
234,3,10:18.0,,D. Booker misses free throw 1 of 2,60,39
235,3,10:18.0,,Offensive rebound by Team,60,39
236,3,10:18.0,,D. Booker misses free throw 2 of 2,60,39
237,3,10:16.0,Defensive rebound by K. Koufos,,60,39
238,3,10:05.0,Turnover by D. Cousins (bad pass),,60,39
239,3,9:43.0,,T. Warren makes 2-pt jump shot from 5 ft (assist by E. Bledsoe),60,41
240,3,9:21.0,Turnover by D. Cousins (bad pass; steal by T. Warren),,60,41
241,3,9:17.0,,D. Booker makes 2-pt dunk at rim (assist by E. Bledsoe),60,43
242,3,9:15.0,Sacramento full timeout,,60,43
243,3,8:51.0,R. Gay misses 2-pt jump shot from 17 ft,,60,43
244,3,8:49.0,,Defensive rebound by T. Chandler,60,43
245,3,8:45.0,,Turnover by E. Bledsoe (bad pass; steal by D. Cousins),60,43
246,3,8:39.0,T. Lawson makes 2-pt jump shot from 15 ft (assist by D. Cousins),,62,43
247,3,8:32.0,,D. Booker misses 2-pt layup from 2 ft,62,43
248,3,8:30.0,Defensive rebound by D. Cousins,,62,43
249,3,8:21.0,Shooting foul by D. Booker (drawn by A. Afflalo),,62,43
250,3,8:21.0,A. Afflalo makes free throw 1 of 2,,63,43
251,3,8:21.0,,B. Knight enters the game for D. Booker,63,43
252,3,8:21.0,A. Afflalo makes free throw 2 of 2,,64,43
253,3,8:09.0,,Shooting foul by T. Lawson (drawn by E. Bledsoe),64,43
254,3,8:09.0,,E. Bledsoe makes free throw 1 of 2,64,44
255,3,8:09.0,,E. Bledsoe makes free throw 2 of 2,64,45
256,3,7:53.0,Personal foul by E. Bledsoe (drawn by R. Gay),,64,45
257,3,7:48.0,Personal block foul by E. Bledsoe (drawn by T. Lawson),,64,45
258,3,7:46.0,Turnover by K. Koufos (offensive foul),,64,45
259,3,7:46.0,Offensive foul by K. Koufos (drawn by E. Bledsoe),,64,45
260,3,7:33.0,,B. Knight misses 2-pt layup from 2 ft,64,45
261,3,7:30.0,Defensive rebound by A. Afflalo,,64,45
262,3,7:23.0,K. Koufos misses 2-pt hook shot from 7 ft,,64,45
263,3,7:23.0,Offensive rebound by D. Cousins,,64,45
264,3,7:23.0,D. Cousins makes 2-pt layup from 2 ft,,66,45
265,3,7:23.0,Shooting foul by J. Dudley (drawn by D. Cousins),,66,45
266,3,7:23.0,M. Barnes enters the game for K. Koufos,,66,45
267,3,7:23.0,D. Cousins makes free throw 1 of 1,,67,45
268,3,7:05.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by B. Knight),67,48
269,3,6:55.0,Shooting block foul by T. Chandler (drawn by R. Gay),,67,48
270,3,6:55.0,R. Gay misses free throw 1 of 2,,67,48
271,3,6:55.0,Offensive rebound by Team,,67,48
272,3,6:55.0,,M. Chriss enters the game for J. Dudley,67,48
273,3,6:55.0,R. Gay makes free throw 2 of 2,,68,48
274,3,6:44.0,,Personal block foul by M. Barnes (drawn by E. Bledsoe),68,48
275,3,6:37.0,,M. Chriss makes 2-pt layup from 1 ft (assist by E. Bledsoe),68,50
276,3,6:21.0,D. Cousins misses 2-pt layup from 2 ft,,68,50
277,3,6:18.0,,Defensive rebound by E. Bledsoe,68,50
278,3,6:14.0,,B. Knight misses 3-pt jump shot from 24 ft,68,50
279,3,6:09.0,,Offensive rebound by T. Chandler,68,50
280,3,6:09.0,,T. Chandler makes 2-pt layup from 1 ft,68,52
281,3,5:58.0,G. Temple enters the game for T. Lawson,,68,52
282,3,5:55.0,M. Barnes makes 2-pt jump shot from 20 ft (assist by G. Temple),,70,52
283,3,5:45.0,,B. Knight misses 2-pt jump shot from 5 ft,70,52
284,3,5:41.0,Defensive rebound by D. Cousins,,70,52
285,3,5:37.0,Flagrant foul type 1 by M. Chriss (drawn by D. Cousins),,70,52
286,3,5:37.0,D. Cousins misses flagrant free throw 1 of 2,,70,52
287,3,5:37.0,Offensive rebound by Team,,70,52
288,3,5:37.0,D. Cousins misses flagrant free throw 2 of 2,,70,52
289,3,5:37.0,Offensive rebound by Team,,70,52
290,3,5:37.0,,A. Len enters the game for T. Chandler,70,52
291,3,5:37.0,,T. Ulis enters the game for E. Bledsoe,70,52
292,3,5:35.0,Turnover by G. Temple (traveling),,70,52
293,3,5:24.0,,T. Warren misses 2-pt jump shot from 13 ft (block by R. Gay),70,52
294,3,5:21.0,,Offensive rebound by M. Chriss,70,52
295,3,5:20.0,,M. Chriss misses 2-pt jump shot from 5 ft (block by R. Gay),70,52
296,3,5:17.0,Defensive rebound by G. Temple,,70,52
297,3,5:12.0,A. Afflalo misses 2-pt layup from 2 ft,,70,52
298,3,5:11.0,Offensive rebound by M. Barnes,,70,52
299,3,5:11.0,M. Barnes makes 2-pt layup from 1 ft,,72,52
300,3,5:04.0,,T. Ulis misses 2-pt jump shot from 17 ft,72,52
301,3,5:01.0,Defensive rebound by R. Gay,,72,52
302,3,4:54.0,D. Cousins makes 2-pt dunk at rim (assist by R. Gay),,74,52
303,3,4:46.0,,Shooting block foul by D. Cousins (drawn by T. Warren),74,52
304,3,4:46.0,,T. Warren makes free throw 1 of 2,74,53
305,3,4:46.0,,T. Warren makes free throw 2 of 2,74,54
306,3,4:31.0,Personal foul by A. Len (drawn by D. Cousins),,74,54
307,3,4:31.0,D. Cousins makes free throw 1 of 2,,75,54
308,3,4:31.0,B. McLemore enters the game for A. Afflalo,,75,54
309,3,4:31.0,D. Cousins makes free throw 2 of 2,,76,54
310,3,4:14.0,,B. Knight misses 3-pt jump shot from 26 ft,76,54
311,3,4:14.0,Defensive rebound by Team,,76,54
312,3,3:54.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by M. Barnes),,78,54
313,3,3:39.0,,D. Bender enters the game for T. Warren,78,54
314,3,3:38.0,,Turnover by T. Ulis (bad pass),78,54
315,3,3:21.0,Shooting foul by A. Len (drawn by D. Cousins),,78,54
316,3,3:21.0,D. Cousins makes free throw 1 of 2,,79,54
317,3,3:21.0,A. Tolliver enters the game for R. Gay,,79,54
318,3,3:21.0,D. Cousins makes free throw 2 of 2,,80,54
319,3,3:07.0,,B. Knight makes 2-pt layup from 3 ft (assist by M. Chriss),80,56
320,3,2:43.0,D. Cousins makes 2-pt jump shot from 20 ft (assist by A. Tolliver),,82,56
321,3,2:36.0,,Shooting foul by D. Cousins (drawn by B. Knight),82,56
322,3,2:36.0,,Phoenix full timeout,82,56
323,3,2:36.0,,B. Knight makes free throw 1 of 2,82,57
324,3,2:36.0,W. Cauley-Stein enters the game for D. Cousins,,82,56
325,3,2:36.0,,B. Knight makes free throw 2 of 2,82,58
326,3,2:25.0,W. Cauley-Stein misses 2-pt jump shot from 6 ft (block by M. Chriss),,82,58
327,3,2:23.0,,Defensive rebound by B. Knight,82,58
328,3,2:11.0,,D. Bender makes 2-pt layup from 2 ft (assist by A. Len),82,60
329,3,1:52.0,B. McLemore misses 2-pt jump shot from 17 ft,,82,60
330,3,1:51.0,Offensive rebound by W. Cauley-Stein,,82,60
331,3,1:37.0,A. Tolliver misses 3-pt jump shot from 25 ft,,82,60
332,3,1:35.0,,Defensive rebound by A. Len,82,60
333,3,1:28.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by B. Knight),82,63
334,3,1:10.0,W. Cauley-Stein misses 2-pt jump shot from 17 ft,,82,63
335,3,1:07.0,,Defensive rebound by M. Chriss,82,63
336,3,1:00.0,,A. Len makes 2-pt dunk at rim (assist by B. Knight),82,65
337,3,0:47.0,G. Temple makes 2-pt jump shot from 16 ft,,84,65
338,3,0:32.0,Violation by M. Barnes (kicked ball),,84,65
339,3,0:32.0,T. Lawson enters the game for B. McLemore,,84,65
340,3,0:26.0,,T. Ulis makes 2-pt jump shot from 17 ft (assist by B. Knight),84,67
341,3,0:04.0,T. Lawson misses 2-pt jump shot from 10 ft,,84,67
342,3,0:02.0,,Defensive rebound by M. Chriss,84,67
343,3,0:01.0,,Turnover by M. Chriss (bad pass),84,67
344,4,11:46.0,Turnover by T. Lawson (lost ball; steal by T. Ulis),,84,67
345,4,11:43.0,,T. Ulis misses 2-pt layup from 2 ft (block by T. Lawson),84,67
346,4,11:43.0,,Offensive rebound by Team,84,67
347,4,11:36.0,,A. Len misses 2-pt hook shot from 4 ft,84,67
348,4,11:34.0,,Offensive rebound by D. Bender,84,67
349,4,11:26.0,,A. Len makes 2-pt dunk at rim (assist by M. Chriss),84,69
350,4,11:00.0,G. Temple misses 2-pt jump shot from 18 ft (block by T. Ulis),,84,69
351,4,10:58.0,Offensive rebound by G. Temple,,84,69
352,4,10:58.0,G. Temple misses 3-pt jump shot from 26 ft,,84,69
353,4,10:58.0,Offensive rebound by Team,,84,69
354,4,10:58.0,Turnover by Team (shot clock),,84,69
355,4,10:45.0,,B. Knight misses 2-pt jump shot from 15 ft,84,69
356,4,10:43.0,Defensive rebound by W. Cauley-Stein,,84,69
357,4,10:37.0,A. Tolliver makes 2-pt layup from 2 ft (assist by T. Lawson),,86,69
358,4,10:06.0,,A. Len misses 2-pt hook shot from 8 ft,86,69
359,4,10:02.0,Defensive rebound by M. Barnes,,86,69
360,4,9:49.0,Turnover by W. Cauley-Stein (lost ball; steal by D. Bender),,86,69
361,4,9:46.0,,Flagrant foul type 1 by M. Barnes (drawn by B. Knight),86,69
362,4,9:46.0,,B. Knight makes flagrant free throw 1 of 2,86,70
363,4,9:46.0,,B. Knight makes flagrant free throw 2 of 2,86,71
364,4,9:46.0,B. McLemore enters the game for A. Tolliver,,86,71
365,4,9:46.0,R. Gay enters the game for G. Temple,,86,71
366,4,9:39.0,,D. Bender makes 3-pt jump shot from 24 ft (assist by B. Knight),86,74
367,4,9:19.0,M. Barnes misses 3-pt jump shot from 25 ft,,86,74
368,4,9:17.0,,Defensive rebound by A. Len,86,74
369,4,9:07.0,,M. Chriss misses 2-pt jump shot from 5 ft (block by R. Gay),86,74
370,4,9:02.0,,Offensive rebound by M. Chriss,86,74
371,4,9:00.0,,M. Chriss makes 2-pt layup from 2 ft,86,76
372,4,8:40.0,R. Gay makes 2-pt dunk at rim,,88,76
373,4,8:21.0,,Turnover by A. Len (lost ball),88,76
374,4,8:21.0,Official timeout,,88,76
375,4,8:11.0,Personal foul by T. Ulis (drawn by R. Gay),,88,76
376,4,7:59.0,M. Barnes makes 3-pt jump shot from 26 ft,,91,76
377,4,7:45.0,,Shooting foul by W. Cauley-Stein (drawn by M. Chriss),91,76
378,4,7:45.0,,M. Chriss misses free throw 1 of 2,91,76
379,4,7:45.0,,Offensive rebound by Team,91,76
380,4,7:45.0,,M. Chriss makes free throw 2 of 2,91,77
381,4,7:23.0,R. Gay makes 3-pt jump shot from 25 ft (assist by T. Lawson),,94,77
382,4,7:08.0,,M. Chriss misses 2-pt jump shot from 17 ft,94,77
383,4,7:06.0,Defensive rebound by T. Lawson,,94,77
384,4,6:55.0,R. Gay misses 3-pt jump shot from 26 ft,,94,77
385,4,6:53.0,,Defensive rebound by T. Ulis,94,77
