,QUARTER,TIME_REMAINING,INDIANA_ACTION,MINNESOTA_ACTION,INDIANA_SCORE,MINNESOTA_SCORE
72,1,1:51.0,,K. Towns misses 2-pt layup from 2 ft,20,18
73,1,1:50.0,Defensive rebound by A. Brooks,,20,18
74,1,1:30.0,P. George makes 2-pt jump shot from 19 ft,,22,18
75,1,1:15.0,,N. Bjelica misses 2-pt jump shot from 6 ft,22,18
76,1,1:14.0,Defensive rebound by L. Allen,,22,18
77,1,1:08.0,Personal foul by S. Muhammad (drawn by P. George),,22,18
78,1,1:08.0,,K. Dunn enters the game for R. Rubio,22,18
79,1,1:02.0,Offensive foul by M. Turner (drawn by K. Dunn),,22,18
80,1,1:02.0,Turnover by M. Turner (offensive foul),,22,18
81,1,0:45.0,,S. Muhammad misses 2-pt jump shot from 14 ft,22,18
82,1,0:44.0,Defensive rebound by M. Turner,,22,18
83,1,0:35.0,M. Turner misses 3-pt jump shot from 24 ft,,22,18
84,1,0:34.0,Offensive rebound by Team,,22,18
85,1,0:20.0,,Violation by K. Towns (kicked ball),22,18
86,1,0:06.0,M. Turner makes 3-pt jump shot from 25 ft (assist by P. George),,25,18
87,1,0:02.0,,Shooting foul by P. George (drawn by S. Muhammad),25,18
88,1,0:02.0,,S. Muhammad makes free throw 1 of 2,25,19
89,1,0:02.0,G. Robinson enters the game for P. George,,25,19
90,1,0:02.0,A. Jefferson enters the game for M. Turner,,25,19
91,1,0:02.0,,S. Muhammad makes free throw 2 of 2,25,20
92,1,0:01.0,Turnover by M. Ellis (bad pass; steal by S. Muhammad),,25,20
93,2,11:45.0,Turnover by A. Jefferson (lost ball; steal by C. Aldrich),,25,20
94,2,11:29.0,,Shooting foul by G. Robinson (drawn by S. Muhammad),25,20
95,2,11:29.0,,S. Muhammad makes free throw 1 of 2,25,21
96,2,11:29.0,,S. Muhammad makes free throw 2 of 2,25,22
97,2,11:05.0,A. Brooks misses 2-pt jump shot from 6 ft,,25,22
98,2,11:04.0,Offensive rebound by A. Jefferson,,25,22
99,2,11:02.0,A. Jefferson makes 2-pt hook shot from 5 ft,,27,22
100,2,10:47.0,,Personal foul by M. Ellis (drawn by Z. LaVine),27,22
101,2,10:40.0,,Z. LaVine misses 3-pt jump shot from 25 ft,27,22
102,2,10:39.0,Defensive rebound by A. Brooks,,27,22
103,2,10:31.0,Personal block foul by Z. LaVine (drawn by M. Ellis),,27,22
104,2,10:23.0,L. Allen misses 2-pt layup from 2 ft (block by Z. LaVine),,27,22
105,2,10:22.0,,Defensive rebound by N. Bjelica,27,22
106,2,10:13.0,,N. Bjelica misses 3-pt jump shot from 25 ft,27,22
107,2,10:12.0,,Offensive rebound by S. Muhammad,27,22
108,2,10:09.0,,S. Muhammad misses 2-pt hook shot from 9 ft,27,22
109,2,10:08.0,Defensive rebound by A. Jefferson,,27,22
110,2,9:56.0,Shooting foul by C. Aldrich (drawn by G. Robinson),,27,22
111,2,9:56.0,G. Robinson makes free throw 1 of 2,,28,22
112,2,9:56.0,G. Robinson makes free throw 2 of 2,,29,22
113,2,9:47.0,,Turnover by Z. LaVine (step out of bounds),29,22
114,2,9:36.0,M. Ellis misses 2-pt jump shot from 3 ft,,29,22
115,2,9:35.0,,Defensive rebound by N. Bjelica,29,22
116,2,9:32.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by K. Dunn),29,24
117,2,9:20.0,Personal foul by C. Aldrich (drawn by A. Jefferson),,29,24
118,2,9:14.0,A. Jefferson makes 2-pt jump shot from 5 ft,,31,24
119,2,9:00.0,,N. Bjelica misses 3-pt jump shot from 24 ft,31,24
120,2,8:58.0,Defensive rebound by Team,,31,24
121,2,8:58.0,Indiana full timeout,,31,24
122,2,8:37.0,M. Ellis misses 2-pt jump shot from 7 ft (block by C. Aldrich),,31,24
123,2,8:33.0,,Defensive rebound by N. Bjelica,31,24
124,2,8:28.0,,S. Muhammad makes 2-pt dunk at rim (assist by K. Dunn),31,26
125,2,8:10.0,Turnover by L. Allen (bad pass; steal by N. Bjelica),,31,26
126,2,8:02.0,,K. Dunn makes 3-pt jump shot from 25 ft,31,29
127,2,7:40.0,A. Jefferson makes 2-pt jump shot from 8 ft,,33,29
128,2,7:19.0,,N. Bjelica misses 3-pt jump shot from 25 ft,33,29
129,2,7:18.0,Defensive rebound by M. Ellis,,33,29
130,2,7:15.0,Personal foul by N. Bjelica (drawn by M. Ellis),,33,29
131,2,7:15.0,,G. Dieng enters the game for C. Aldrich,33,29
132,2,7:07.0,Turnover by M. Ellis (bad pass; steal by Z. LaVine),,33,29
133,2,7:03.0,,Shooting foul by L. Allen (drawn by K. Dunn),33,29
134,2,7:03.0,,K. Dunn misses free throw 1 of 2,33,29
135,2,7:03.0,,Offensive rebound by Team,33,29
136,2,7:03.0,,K. Dunn misses free throw 2 of 2,33,29
137,2,7:03.0,Defensive rebound by A. Jefferson,,33,29
138,2,7:03.0,T. Young enters the game for L. Allen,,33,29
139,2,6:42.0,M. Ellis misses 2-pt jump shot from 16 ft,,33,29
140,2,6:40.0,Offensive rebound by T. Young,,33,29
141,2,6:37.0,M. Ellis misses 3-pt jump shot from 23 ft,,33,29
142,2,6:37.0,Offensive rebound by Team,,33,29
143,2,6:37.0,Turnover by Team (shot clock),,33,29
144,2,6:37.0,,K. Towns enters the game for N. Bjelica,33,29
145,2,6:37.0,,A. Wiggins enters the game for S. Muhammad,33,29
146,2,6:37.0,J. Teague enters the game for A. Brooks,,33,29
147,2,6:26.0,,A. Wiggins makes 2-pt jump shot from 16 ft,33,31
148,2,6:07.0,A. Jefferson misses 2-pt jump shot from 5 ft,,33,31
149,2,6:06.0,,Defensive rebound by K. Towns,33,31
150,2,5:53.0,,Personal foul by T. Young (drawn by K. Towns),33,31
151,2,5:53.0,,Minnesota full timeout,33,31
152,2,5:53.0,P. George enters the game for G. Robinson,,33,31
153,2,5:53.0,M. Turner enters the game for A. Jefferson,,33,31
154,2,5:53.0,C. Miles enters the game for M. Ellis,,33,31
155,2,5:45.0,,Def 3 sec tech foul by M. Turner,33,31
156,2,5:45.0,,Z. LaVine makes technical free throw,33,32
157,2,5:30.0,,A. Wiggins misses 3-pt jump shot from 25 ft,33,32
158,2,5:28.0,Defensive rebound by J. Teague,,33,32
159,2,5:18.0,P. George makes 2-pt layup from 2 ft (assist by J. Teague),,35,32
160,2,4:58.0,,Shooting foul by J. Teague (drawn by A. Wiggins),35,32
161,2,4:58.0,,A. Wiggins misses free throw 1 of 2,35,32
162,2,4:58.0,,Offensive rebound by Team,35,32
163,2,4:58.0,,R. Rubio enters the game for K. Dunn,35,32
164,2,4:58.0,,A. Wiggins makes free throw 2 of 2,35,33
165,2,4:44.0,Turnover by P. George (bad pass; steal by R. Rubio),,35,33
166,2,4:38.0,,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),35,35
167,2,4:21.0,J. Teague makes 3-pt jump shot from 25 ft,,38,35
168,2,4:21.0,Shooting foul by R. Rubio (drawn by J. Teague),,38,35
169,2,4:21.0,J. Teague makes free throw 1 of 1,,39,35
170,2,4:17.0,,Turnover by R. Rubio (bad pass; steal by P. George),39,35
171,2,4:12.0,J. Teague makes 2-pt jump shot from 13 ft,,41,35
172,2,3:51.0,,Z. LaVine misses 2-pt jump shot from 16 ft,41,35
173,2,3:50.0,,Offensive rebound by R. Rubio,41,35
174,2,3:47.0,Offensive charge foul by A. Wiggins (drawn by T. Young),,41,35
175,2,3:47.0,,Turnover by A. Wiggins (offensive foul),41,35
176,2,3:28.0,J. Teague misses 2-pt layup from 2 ft,,41,35
177,2,3:26.0,Offensive rebound by M. Turner,,41,35
178,2,3:26.0,M. Turner makes 2-pt layup from 1 ft,,43,35
179,2,3:11.0,,G. Dieng makes 2-pt layup from 1 ft (assist by R. Rubio),43,37
180,2,3:11.0,,Shooting foul by C. Miles (drawn by G. Dieng),43,37
181,2,3:11.0,,G. Dieng misses free throw 1 of 1,43,37
182,2,3:11.0,Defensive rebound by T. Young,,43,37
183,2,2:56.0,P. George misses 2-pt jump shot from 18 ft,,43,37
184,2,2:55.0,,Defensive rebound by Z. LaVine,43,37
185,2,2:36.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by R. Rubio),43,40
186,2,2:20.0,,Violation by K. Towns (def goaltending),43,40
187,2,2:20.0,J. Teague makes 2-pt jump shot from 4 ft,,45,40
188,2,2:04.0,,Z. LaVine makes 2-pt layup from 2 ft,45,42
189,2,1:50.0,J. Teague makes 2-pt jump shot from 15 ft,,47,42
190,2,1:33.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by R. Rubio),47,45
191,2,1:25.0,Indiana full timeout,,47,45
192,2,1:25.0,L. Allen enters the game for T. Young,,47,45
193,2,1:25.0,G. Robinson enters the game for P. George,,47,45
194,2,1:15.0,M. Turner makes 2-pt jump shot from 14 ft (assist by J. Teague),,49,45
195,2,0:51.0,,R. Rubio misses 2-pt jump shot from 11 ft,49,45
196,2,0:50.0,Defensive rebound by L. Allen,,49,45
197,2,0:40.0,Turnover by G. Robinson (lost ball),,49,45
198,2,0:36.0,,R. Rubio misses 2-pt layup from 2 ft (block by L. Allen),49,45
199,2,0:34.0,Defensive rebound by C. Miles,,49,45
200,2,0:13.0,J. Teague misses 2-pt jump shot from 4 ft,,49,45
201,2,0:12.0,,Defensive rebound by G. Dieng,49,45
202,2,0:09.0,,Shooting foul by C. Miles (drawn by Z. LaVine),49,45
203,2,0:09.0,,Z. LaVine makes free throw 1 of 2,49,46
204,2,0:09.0,Indiana full timeout,,49,46
205,2,0:09.0,,Z. LaVine misses free throw 2 of 2,49,46
206,2,0:09.0,P. George enters the game for G. Robinson,,49,46
207,2,0:08.0,Defensive rebound by L. Allen,,49,46
208,2,0:01.0,P. George makes 3-pt jump shot from 26 ft (assist by C. Miles),,52,46
209,3,11:42.0,M. Turner misses 2-pt jump shot from 19 ft,,52,46
210,3,11:41.0,,Defensive rebound by A. Wiggins,52,46
211,3,11:22.0,,G. Dieng misses 2-pt jump shot from 20 ft,52,46
212,3,11:20.0,Defensive rebound by C. Miles,,52,46
213,3,11:02.0,P. George makes 2-pt jump shot from 19 ft,,54,46
214,3,10:43.0,,R. Rubio misses 3-pt jump shot from 25 ft,54,46
215,3,10:41.0,Defensive rebound by P. George,,54,46
216,3,10:31.0,M. Turner makes 2-pt layup from 2 ft (assist by P. George),,56,46
217,3,10:31.0,,Minnesota full timeout,56,46
218,3,10:21.0,,K. Towns makes 2-pt layup at rim (assist by R. Rubio),56,48
219,3,10:09.0,Turnover by J. Teague (lost ball; steal by G. Dieng),,56,48
220,3,10:04.0,,Z. LaVine makes 2-pt dunk at rim (assist by G. Dieng),56,50
221,3,9:41.0,T. Young misses 2-pt jump shot from 13 ft,,56,50
222,3,9:40.0,,Defensive rebound by Z. LaVine,56,50
223,3,9:29.0,,K. Towns makes 2-pt layup from 1 ft (assist by Z. LaVine),56,52
224,3,9:05.0,Personal foul by R. Rubio (drawn by T. Young),,56,52
225,3,8:57.0,P. George misses 2-pt jump shot from 7 ft,,56,52
226,3,8:56.0,,Defensive rebound by K. Towns,56,52
227,3,8:50.0,,Shooting foul by M. Turner (drawn by A. Wiggins),56,52
228,3,8:50.0,,A. Wiggins makes free throw 1 of 2,56,53
229,3,8:50.0,,A. Wiggins makes free throw 2 of 2,56,54
230,3,8:37.0,Turnover by M. Turner (lost ball; steal by R. Rubio),,56,54
231,3,8:26.0,,K. Towns makes 2-pt layup at rim (assist by Z. LaVine),56,56
232,3,8:14.0,P. George makes 3-pt jump shot from 24 ft (assist by J. Teague),,59,56
233,3,7:58.0,,K. Towns misses 3-pt jump shot from 25 ft,59,56
234,3,7:57.0,Defensive rebound by J. Teague,,59,56
235,3,7:51.0,T. Young makes 2-pt layup at rim (assist by J. Teague),,61,56
236,3,7:25.0,,Z. LaVine misses 2-pt jump shot from 21 ft (block by M. Turner),61,56
237,3,7:24.0,,Offensive rebound by Team,61,56
238,3,7:24.0,,Turnover by Team (shot clock),61,56
239,3,7:10.0,Turnover by M. Turner (lost ball; steal by R. Rubio),,61,56
240,3,7:01.0,,Z. LaVine misses 3-pt jump shot from 24 ft,61,56
241,3,7:00.0,,Offensive rebound by K. Towns,61,56
242,3,6:57.0,,K. Towns misses 2-pt layup from 1 ft,61,56
243,3,6:56.0,Defensive rebound by J. Teague,,61,56
244,3,6:47.0,Turnover by J. Teague (lost ball; steal by K. Towns),,61,56
245,3,6:31.0,,A. Wiggins misses 2-pt jump shot from 13 ft,61,56
246,3,6:30.0,Defensive rebound by J. Teague,,61,56
247,3,6:26.0,Turnover by J. Teague (offensive foul),,61,56
248,3,6:26.0,,Offensive charge foul by J. Teague (drawn by R. Rubio),61,56
249,3,6:11.0,Offensive charge foul by Z. LaVine (drawn by J. Teague),,61,56
250,3,6:11.0,,Turnover by Z. LaVine (offensive foul),61,56
251,3,5:53.0,M. Turner makes 2-pt jump shot from 10 ft (assist by P. George),,63,56
252,3,5:31.0,,Shooting foul by C. Miles (drawn by G. Dieng),63,56
253,3,5:31.0,,Minnesota full timeout,63,56
254,3,5:31.0,,G. Dieng makes free throw 1 of 2,63,57
255,3,5:31.0,,G. Dieng makes free throw 2 of 2,63,58
256,3,5:12.0,P. George makes 2-pt jump shot from 18 ft,,65,58
257,3,4:56.0,,A. Wiggins misses 2-pt layup from 1 ft,65,58
258,3,4:55.0,Defensive rebound by C. Miles,,65,58
259,3,4:49.0,P. George misses 3-pt jump shot from 25 ft,,65,58
260,3,4:48.0,,Defensive rebound by G. Dieng,65,58
261,3,4:37.0,,Personal foul by C. Miles (drawn by Z. LaVine),65,58
262,3,4:37.0,G. Robinson enters the game for C. Miles,,65,58
263,3,4:29.0,,A. Wiggins makes 2-pt jump shot from 5 ft (assist by R. Rubio),65,60
264,3,4:17.0,P. George makes 2-pt jump shot from 19 ft (assist by J. Teague),,67,60
265,3,4:01.0,,A. Wiggins misses 2-pt layup from 1 ft (block by M. Turner),67,60
266,3,3:59.0,Defensive rebound by T. Young,,67,60
267,3,3:48.0,P. George misses 2-pt jump shot from 17 ft,,67,60
268,3,3:47.0,,Defensive rebound by G. Dieng,67,60
269,3,3:39.0,,R. Rubio makes 2-pt jump shot from 19 ft (assist by K. Towns),67,62
270,3,3:19.0,T. Young makes 2-pt layup from 4 ft,,69,62
271,3,3:14.0,,A. Wiggins makes 2-pt layup from 3 ft (assist by R. Rubio),69,64
272,3,3:14.0,Indiana full timeout,,69,64
273,3,3:14.0,,S. Muhammad enters the game for Z. LaVine,69,64
274,3,3:14.0,,N. Bjelica enters the game for G. Dieng,69,64
275,3,3:14.0,L. Allen enters the game for T. Young,,69,64
276,3,3:03.0,Turnover by J. Teague (bad pass; steal by K. Towns),,69,64
277,3,2:53.0,,A. Wiggins misses 2-pt jump shot from 19 ft,69,64
278,3,2:52.0,Defensive rebound by L. Allen,,69,64
279,3,2:41.0,J. Teague makes 3-pt jump shot from 25 ft,,72,64
280,3,2:19.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by A. Wiggins),72,67
281,3,2:12.0,J. Teague misses 2-pt layup from 2 ft (block by N. Bjelica),,72,67
282,3,2:10.0,,Defensive rebound by K. Towns,72,67
283,3,1:51.0,,K. Towns misses 2-pt jump shot from 10 ft,72,67
284,3,1:50.0,Defensive rebound by M. Turner,,72,67
285,3,1:33.0,J. Teague misses 3-pt jump shot from 25 ft,,72,67
286,3,1:32.0,,Defensive rebound by R. Rubio,72,67
287,3,1:26.0,,Loose ball foul by A. Wiggins (drawn by G. Robinson),72,67
288,3,1:26.0,,Turnover by A. Wiggins (offensive foul),72,67
289,3,1:26.0,,K. Dunn enters the game for R. Rubio,72,67
290,3,1:26.0,A. Jefferson enters the game for M. Turner,,72,67
291,3,1:10.0,P. George makes 2-pt jump shot from 16 ft (assist by J. Teague),,74,67
292,3,0:54.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Towns),74,69
293,3,0:54.0,,Shooting foul by L. Allen (drawn by A. Wiggins),74,69
294,3,0:54.0,A. Brooks enters the game for J. Teague,,74,69
295,3,0:54.0,,G. Dieng enters the game for K. Towns,74,69
296,3,0:54.0,,A. Wiggins makes free throw 1 of 1,74,70
297,3,0:39.0,P. George misses 2-pt jump shot from 20 ft,,74,70
298,3,0:39.0,Offensive rebound by Team,,74,70
299,3,0:39.0,,Loose ball foul by N. Bjelica (drawn by L. Allen),74,70
300,3,0:39.0,L. Allen makes free throw 1 of 2,,75,70
301,3,0:39.0,T. Young enters the game for A. Jefferson,,75,70
302,3,0:39.0,L. Allen makes free throw 2 of 2,,76,70
303,3,0:33.0,,A. Wiggins misses 2-pt jump shot from 20 ft,76,70
304,3,0:32.0,Defensive rebound by P. George,,76,70
305,3,0:09.0,P. George misses 2-pt jump shot from 16 ft,,76,70
306,3,0:08.0,,Defensive rebound by Team,76,70
307,3,0:00.0,,N. Bjelica misses 3-pt jump shot from 26 ft,76,70
308,3,0:00.0,,Offensive rebound by Team,76,70
309,4,11:43.0,,Z. LaVine misses 2-pt jump shot from 21 ft,76,70
310,4,11:42.0,Defensive rebound by A. Jefferson,,76,70
311,4,11:17.0,G. Robinson makes 2-pt jump shot from 21 ft,,78,70
312,4,11:00.0,,S. Muhammad misses 2-pt jump shot from 11 ft,78,70
313,4,10:59.0,Defensive rebound by A. Jefferson,,78,70
314,4,10:49.0,A. Jefferson misses 2-pt jump shot from 17 ft,,78,70
315,4,10:49.0,,Defensive rebound by G. Dieng,78,70
316,4,10:33.0,,G. Dieng makes 2-pt jump shot from 20 ft (assist by K. Dunn),78,72
317,4,10:17.0,Personal foul by G. Dieng (drawn by A. Jefferson),,78,72
318,4,10:12.0,M. Ellis misses 2-pt layup from 1 ft (block by G. Dieng),,78,72
319,4,10:11.0,,Defensive rebound by Team,78,72
320,4,9:57.0,,G. Dieng makes 2-pt layup from 1 ft (assist by Z. LaVine),78,74
321,4,9:32.0,Turnover by A. Jefferson (traveling),,78,74
322,4,9:18.0,,Shooting foul by A. Brooks (drawn by Z. LaVine),78,74
323,4,9:18.0,,Z. LaVine makes free throw 1 of 2,78,75
324,4,9:18.0,,Z. LaVine makes free throw 2 of 2,78,76
325,4,9:03.0,Personal foul by K. Dunn (drawn by G. Robinson),,78,76
326,4,8:58.0,G. Robinson makes 2-pt jump shot from 21 ft (assist by A. Jefferson),,80,76
327,4,8:43.0,,Z. LaVine misses 2-pt jump shot from 18 ft,80,76
328,4,8:42.0,Defensive rebound by A. Jefferson,,80,76
329,4,8:24.0,A. Brooks misses 3-pt jump shot from 25 ft,,80,76
330,4,8:23.0,,Defensive rebound by G. Dieng,80,76
331,4,8:13.0,,G. Dieng misses 2-pt jump shot from 18 ft,80,76
332,4,8:12.0,Defensive rebound by A. Brooks,,80,76
333,4,8:01.0,Personal foul by K. Dunn (drawn by M. Ellis),,80,76
334,4,8:01.0,Indiana full timeout,,80,76
335,4,8:01.0,P. George enters the game for G. Robinson,,80,76
336,4,8:01.0,,A. Wiggins enters the game for N. Bjelica,80,76
337,4,8:01.0,,K. Towns enters the game for G. Dieng,80,76
338,4,7:51.0,M. Ellis misses 2-pt jump shot from 17 ft,,80,76
339,4,7:49.0,,Defensive rebound by K. Towns,80,76
340,4,7:45.0,,S. Muhammad makes 2-pt jump shot from 4 ft (assist by Z. LaVine),80,78
341,4,7:26.0,A. Jefferson makes 2-pt layup at rim,,82,78
342,4,7:11.0,,K. Towns misses 2-pt layup from 1 ft,82,78
343,4,7:10.0,,Offensive rebound by K. Towns,82,78
344,4,7:09.0,,K. Towns makes 2-pt layup from 2 ft,82,80
345,4,7:09.0,,Shooting foul by M. Ellis (drawn by K. Towns),82,80
346,4,7:09.0,J. Teague enters the game for A. Brooks,,82,80
347,4,7:09.0,C. Miles enters the game for M. Ellis,,82,80
348,4,7:09.0,T. Young enters the game for L. Allen,,82,80
349,4,7:09.0,M. Turner enters the game for A. Jefferson,,82,80
350,4,7:09.0,,K. Towns makes free throw 1 of 1,82,81
351,4,6:58.0,Shooting foul by A. Wiggins (drawn by P. George),,82,81
352,4,6:58.0,,Technical foul by Team,82,81
353,4,6:58.0,P. George makes technical free throw,,83,81
354,4,6:58.0,P. George makes free throw 1 of 3,,84,81
355,4,6:58.0,P. George makes free throw 2 of 3,,85,81
356,4,6:58.0,P. George makes free throw 3 of 3,,86,81
357,4,6:47.0,,K. Towns misses 2-pt jump shot from 17 ft,86,81
358,4,6:46.0,Defensive rebound by J. Teague,,86,81
359,4,6:31.0,P. George misses 2-pt layup from 1 ft,,86,81
360,4,6:30.0,,Defensive rebound by Team,86,81
361,4,6:30.0,Loose ball foul by P. George (drawn by K. Towns),,86,81
362,4,6:18.0,,A. Wiggins misses 2-pt layup from 2 ft (block by J. Teague),86,81
363,4,6:17.0,Defensive rebound by J. Teague,,86,81
364,4,6:11.0,C. Miles makes 3-pt jump shot from 27 ft (assist by J. Teague),,89,81
365,4,6:11.0,,Minnesota full timeout,89,81
366,4,6:11.0,,R. Rubio enters the game for K. Dunn,89,81
367,4,5:57.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by K. Towns),89,84
368,4,5:36.0,P. George misses 2-pt layup from 2 ft,,89,84
369,4,5:34.0,Offensive rebound by P. George,,89,84
370,4,5:27.0,M. Turner makes 2-pt dunk at rim (assist by T. Young),,91,84
371,4,5:03.0,,K. Towns misses 2-pt hook shot from 6 ft,91,84
372,4,5:02.0,Defensive rebound by M. Turner,,91,84
373,4,4:47.0,J. Teague makes 2-pt jump shot from 7 ft,,93,84
374,4,4:31.0,,A. Wiggins misses 3-pt jump shot from 25 ft,93,84
375,4,4:30.0,Defensive rebound by J. Teague,,93,84
376,4,4:12.0,M. Turner misses 2-pt jump shot from 20 ft,,93,84
377,4,4:10.0,,Defensive rebound by S. Muhammad,93,84
378,4,4:02.0,,K. Towns misses 2-pt layup from 1 ft,93,84
379,4,4:01.0,Defensive rebound by P. George,,93,84
380,4,3:50.0,P. George misses 2-pt jump shot from 12 ft,,93,84
381,4,3:49.0,,Defensive rebound by K. Towns,93,84
382,4,3:44.0,,Turnover by R. Rubio (lost ball; steal by J. Teague),93,84
383,4,3:41.0,Personal foul by Z. LaVine (drawn by J. Teague),,93,84
384,4,3:41.0,J. Teague makes free throw 1 of 2,,94,84
385,4,3:41.0,,G. Dieng enters the game for S. Muhammad,93,84
386,4,3:41.0,J. Teague makes free throw 2 of 2,,95,84
