,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
47,1,5:30.0,Personal foul by M. Morris (drawn by R. McGruder),,16,12
48,1,5:30.0,,Detroit full timeout,16,12
49,1,5:30.0,,S. Johnson enters the game for M. Morris,16,12
50,1,5:30.0,W. Reed enters the game for H. Whiteside,,16,12
51,1,5:30.0,,T. Harris enters the game for J. Leuer,16,12
52,1,5:17.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by L. Babbitt),,19,12
53,1,5:04.0,,Shooting foul by J. Richardson (drawn by K. Caldwell-Pope),19,12
54,1,5:04.0,,K. Caldwell-Pope makes free throw 1 of 3,19,13
55,1,5:04.0,,K. Caldwell-Pope makes free throw 2 of 3,19,14
56,1,5:04.0,T. Johnson enters the game for J. Richardson,,19,14
57,1,5:04.0,J. Johnson enters the game for L. Babbitt,,19,14
58,1,5:04.0,,K. Caldwell-Pope makes free throw 3 of 3,19,15
59,1,4:43.0,J. Johnson misses 2-pt jump shot from 4 ft (block by A. Drummond),,19,15
60,1,4:43.0,,Defensive rebound by S. Johnson,19,15
61,1,4:31.0,,S. Johnson makes 2-pt layup from 1 ft,19,17
62,1,4:19.0,W. Reed misses 2-pt layup from 1 ft,,19,17
63,1,4:19.0,,Defensive rebound by A. Drummond,19,17
64,1,4:10.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,19,17
65,1,4:09.0,,Offensive rebound by A. Drummond,19,17
66,1,4:04.0,,S. Johnson misses 3-pt jump shot from 26 ft,19,17
67,1,4:04.0,,Offensive rebound by T. Harris,19,17
68,1,4:00.0,,T. Harris makes 2-pt layup at rim,19,19
69,1,3:57.0,Miami full timeout,,19,19
70,1,3:57.0,,A. Baynes enters the game for A. Drummond,19,19
71,1,3:57.0,,B. Udrih enters the game for I. Smith,19,19
72,1,3:45.0,T. Johnson misses 2-pt jump shot from 20 ft,,19,19
73,1,3:45.0,Offensive rebound by W. Reed,,19,19
74,1,3:41.0,W. Reed makes 2-pt layup at rim,,21,19
75,1,3:15.0,,S. Johnson misses 2-pt jump shot from 19 ft,21,19
76,1,3:15.0,,Offensive rebound by K. Caldwell-Pope,21,19
77,1,3:04.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by B. Udrih),21,22
78,1,2:37.0,R. McGruder misses 3-pt jump shot from 24 ft,,21,22
79,1,2:36.0,,Defensive rebound by B. Udrih,21,22
80,1,2:26.0,,Personal foul by T. Johnson (drawn by T. Harris),21,22
81,1,2:26.0,,M. Morris enters the game for K. Caldwell-Pope,21,22
82,1,2:15.0,,M. Morris misses 3-pt jump shot from 26 ft,21,22
83,1,2:15.0,Defensive rebound by W. Reed,,21,22
84,1,2:03.0,Turnover by J. Johnson (lost ball; steal by B. Udrih),,21,22
85,1,1:57.0,,Turnover by T. Harris (lost ball; steal by R. McGruder),21,22
86,1,1:53.0,Shooting foul by T. Harris (drawn by G. Dragić),,21,22
87,1,1:53.0,G. Dragić makes free throw 1 of 2,,22,22
88,1,1:53.0,G. Dragić misses free throw 2 of 2,,22,22
89,1,1:53.0,W. Ellington enters the game for R. McGruder,,22,22
90,1,1:52.0,,Defensive rebound by A. Baynes,22,22
91,1,1:29.0,,M. Morris misses 2-pt jump shot from 12 ft,22,22
92,1,1:28.0,Defensive rebound by T. Johnson,,22,22
93,1,1:20.0,W. Reed makes 2-pt jump shot from 8 ft (assist by G. Dragić),,24,22
94,1,1:10.0,,B. Udrih misses 2-pt jump shot from 14 ft,24,22
95,1,1:10.0,Defensive rebound by J. Johnson,,24,22
96,1,1:04.0,Turnover by T. Johnson (lost ball),,24,22
97,1,1:04.0,J. Richardson enters the game for G. Dragić,,24,22
98,1,0:52.0,,T. Harris makes 2-pt layup at rim (assist by B. Udrih),24,24
99,1,0:39.0,J. Richardson misses 2-pt jump shot from 19 ft,,24,24
100,1,0:38.0,,Defensive rebound by T. Harris,24,24
101,1,0:32.0,Offensive charge foul by M. Morris (drawn by W. Reed),,24,24
102,1,0:32.0,,Turnover by M. Morris (offensive foul),24,24
103,1,0:17.0,W. Ellington misses 3-pt jump shot from 25 ft,,24,24
104,1,0:16.0,Offensive rebound by J. Richardson,,24,24
105,1,0:02.0,J. Johnson misses 2-pt layup at rim,,24,24
106,1,0:01.0,,Defensive rebound by T. Harris,24,24
107,2,11:40.0,,A. Baynes misses 2-pt layup from 1 ft,24,24
108,2,11:40.0,,Offensive rebound by A. Baynes,24,24
109,2,11:37.0,,A. Baynes misses 2-pt layup from 1 ft,24,24
110,2,11:36.0,Defensive rebound by W. Ellington,,24,24
111,2,11:15.0,T. Johnson misses 3-pt jump shot from 26 ft,,24,24
112,2,11:14.0,,Defensive rebound by A. Baynes,24,24
113,2,11:06.0,,M. Morris misses 3-pt jump shot from 27 ft,24,24
114,2,11:06.0,Defensive rebound by W. Reed,,24,24
115,2,10:56.0,J. Johnson makes 2-pt jump shot from 9 ft,,26,24
116,2,10:44.0,,Personal foul by J. Richardson (drawn by M. Morris),26,24
117,2,10:44.0,,A. Drummond enters the game for A. Baynes,26,24
118,2,10:37.0,,Personal foul by T. Johnson (drawn by M. Morris),26,24
119,2,10:29.0,,T. Harris misses 3-pt jump shot from 27 ft,26,24
120,2,10:29.0,Defensive rebound by J. Richardson,,26,24
121,2,10:25.0,Shooting foul by M. Morris (drawn by J. Richardson),,26,24
122,2,10:25.0,J. Richardson makes free throw 1 of 2,,27,24
123,2,10:25.0,,Technical foul by M. Morris,27,24
124,2,10:25.0,W. Ellington misses technical free throw,,27,24
125,2,10:25.0,Offensive rebound by Team,,27,24
126,2,10:25.0,,K. Caldwell-Pope enters the game for M. Morris,27,24
127,2,10:25.0,J. Richardson makes free throw 2 of 2,,28,24
128,2,10:03.0,,T. Harris misses 2-pt jump shot from 7 ft,28,24
129,2,10:03.0,Defensive rebound by W. Reed,,28,24
130,2,9:50.0,W. Ellington makes 2-pt jump shot from 16 ft,,30,24
131,2,9:43.0,,Detroit full timeout,30,24
132,2,9:43.0,O. White enters the game for J. Richardson,,30,24
133,2,9:33.0,,B. Udrih makes 2-pt jump shot from 14 ft,30,26
134,2,9:11.0,W. Reed misses 2-pt jump shot from 9 ft,,30,26
135,2,9:11.0,,Defensive rebound by A. Drummond,30,26
136,2,9:03.0,,B. Udrih makes 2-pt jump shot from 16 ft,30,28
137,2,8:38.0,J. Johnson misses 2-pt layup from 1 ft,,30,28
138,2,8:38.0,Offensive rebound by W. Reed,,30,28
139,2,8:35.0,W. Reed makes 2-pt layup from 1 ft,,32,28
140,2,8:25.0,,Offensive foul by T. Harris (drawn by W. Reed),32,28
141,2,8:25.0,,Turnover by T. Harris (offensive foul),32,28
142,2,8:25.0,H. Whiteside enters the game for W. Reed,,32,28
143,2,8:25.0,,J. Leuer enters the game for T. Harris,32,28
144,2,8:14.0,H. Whiteside misses 2-pt layup at rim,,32,28
145,2,8:13.0,,Defensive rebound by S. Johnson,32,28
146,2,8:00.0,,J. Leuer misses 2-pt jump shot from 9 ft,32,28
147,2,7:59.0,Defensive rebound by J. Johnson,,32,28
148,2,7:55.0,J. Johnson makes 2-pt layup from 1 ft,,34,28
149,2,7:55.0,Shooting foul by J. Leuer (drawn by J. Johnson),,34,28
150,2,7:55.0,,I. Smith enters the game for B. Udrih,34,28
151,2,7:55.0,J. Johnson makes free throw 1 of 1,,35,28
152,2,7:43.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,35,28
153,2,7:43.0,Defensive rebound by T. Johnson,,35,28
154,2,7:20.0,H. Whiteside makes 2-pt hook shot from 4 ft,,37,28
155,2,7:06.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by J. Leuer),37,31
156,2,6:52.0,Shooting foul by A. Drummond (drawn by H. Whiteside),,37,31
157,2,6:52.0,H. Whiteside makes free throw 1 of 2,,38,31
158,2,6:52.0,G. Dragić enters the game for T. Johnson,,38,31
159,2,6:52.0,R. McGruder enters the game for J. Johnson,,38,31
160,2,6:52.0,H. Whiteside makes free throw 2 of 2,,39,31
161,2,6:40.0,,Turnover by I. Smith (lost ball; steal by O. White),39,31
162,2,6:32.0,W. Ellington misses 3-pt jump shot from 24 ft,,39,31
163,2,6:32.0,,Defensive rebound by J. Leuer,39,31
164,2,6:22.0,,I. Smith makes 2-pt layup from 1 ft,39,33
165,2,6:01.0,Turnover by W. Ellington (lost ball; steal by J. Leuer),,39,33
166,2,5:56.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by J. Leuer),39,35
167,2,5:52.0,Miami full timeout,,39,35
168,2,5:52.0,J. Richardson enters the game for W. Ellington,,39,35
169,2,5:41.0,G. Dragić makes 2-pt jump shot from 14 ft,,41,35
170,2,5:26.0,J. Johnson enters the game for O. White,,41,35
171,2,5:19.0,,I. Smith misses 2-pt jump shot from 18 ft,41,35
172,2,5:19.0,,Offensive rebound by A. Drummond,41,35
173,2,5:17.0,,Turnover by A. Drummond (lost ball),41,35
174,2,5:02.0,J. Richardson misses 3-pt jump shot from 23 ft,,41,35
175,2,5:02.0,Offensive rebound by R. McGruder,,41,35
176,2,4:54.0,J. Johnson misses 3-pt jump shot from 25 ft,,41,35
177,2,4:53.0,,Defensive rebound by I. Smith,41,35
178,2,4:47.0,,I. Smith makes 2-pt layup from 1 ft,41,37
179,2,4:28.0,G. Dragić makes 2-pt layup at rim,,43,37
180,2,4:10.0,,I. Smith misses 2-pt jump shot from 7 ft,43,37
181,2,4:10.0,,Offensive rebound by A. Drummond,43,37
182,2,4:10.0,Loose ball foul by H. Whiteside (drawn by A. Drummond),,43,37
183,2,3:59.0,,A. Drummond misses 2-pt layup from 1 ft,43,37
184,2,3:56.0,Defensive rebound by H. Whiteside,,43,37
185,2,3:50.0,G. Dragić makes 2-pt jump shot from 15 ft,,45,37
186,2,3:46.0,,Detroit full timeout,45,37
187,2,3:46.0,,T. Harris enters the game for J. Leuer,45,37
188,2,3:32.0,,Shooting foul by G. Dragić (drawn by I. Smith),45,37
189,2,3:32.0,,I. Smith makes free throw 1 of 2,45,38
190,2,3:32.0,,I. Smith makes free throw 2 of 2,45,39
191,2,3:20.0,G. Dragić misses 2-pt jump shot from 15 ft,,45,39
192,2,3:20.0,,Defensive rebound by A. Drummond,45,39
193,2,3:06.0,,Detroit full timeout,45,39
194,2,2:55.0,,I. Smith makes 2-pt jump shot from 10 ft,45,41
195,2,2:35.0,R. McGruder makes 2-pt jump shot from 8 ft,,47,41
196,2,2:21.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by I. Smith),47,44
197,2,2:04.0,J. Johnson makes 2-pt layup from 1 ft (assist by G. Dragić),,49,44
198,2,1:45.0,,T. Harris makes 2-pt jump shot from 6 ft,49,46
199,2,1:32.0,H. Whiteside misses 2-pt jump shot from 5 ft,,49,46
200,2,1:32.0,,Defensive rebound by A. Drummond,49,46
201,2,1:26.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by I. Smith),49,48
202,2,1:14.0,Shooting foul by K. Caldwell-Pope (drawn by G. Dragić),,49,48
203,2,1:14.0,G. Dragić makes free throw 1 of 3,,50,48
204,2,1:14.0,G. Dragić makes free throw 2 of 3,,51,48
205,2,1:14.0,G. Dragić misses free throw 3 of 3,,51,48
206,2,1:14.0,,J. Leuer enters the game for T. Harris,51,48
207,2,1:14.0,T. Johnson enters the game for J. Richardson,,51,48
208,2,1:13.0,,Defensive rebound by S. Johnson,51,48
209,2,0:52.0,,K. Caldwell-Pope makes 2-pt jump shot from 21 ft,51,50
210,2,0:41.0,R. McGruder makes 2-pt jump shot from 10 ft (assist by J. Johnson),,53,50
211,2,0:23.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,53,50
212,2,0:21.0,Defensive rebound by H. Whiteside,,53,50
213,2,0:01.0,R. McGruder makes 2-pt layup at rim (assist by H. Whiteside),,55,50
214,2,0:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 56 ft,55,50
215,2,0:00.0,,Offensive rebound by Team,55,50
216,3,11:46.0,,A. Drummond makes 2-pt layup at rim (assist by M. Morris),55,52
217,3,11:32.0,Shooting foul by M. Morris (drawn by R. McGruder),,55,52
218,3,11:32.0,R. McGruder makes free throw 1 of 2,,56,52
219,3,11:32.0,R. McGruder misses free throw 2 of 2,,56,52
220,3,11:31.0,,Defensive rebound by M. Morris,56,52
221,3,11:06.0,,I. Smith makes 2-pt jump shot from 14 ft,56,54
222,3,10:48.0,H. Whiteside misses 2-pt jump shot from 5 ft,,56,54
223,3,10:47.0,,Defensive rebound by A. Drummond,56,54
224,3,10:41.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,56,54
225,3,10:41.0,Defensive rebound by H. Whiteside,,56,54
226,3,10:27.0,G. Dragić makes 2-pt jump shot from 7 ft,,58,54
227,3,10:14.0,,I. Smith misses 2-pt jump shot from 6 ft (block by G. Dragić),58,54
228,3,10:14.0,,Offensive rebound by I. Smith,58,54
229,3,10:08.0,,Personal foul by L. Babbitt (drawn by I. Smith),58,54
230,3,10:00.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by A. Drummond),58,56
231,3,9:42.0,G. Dragić misses 3-pt jump shot from 26 ft,,58,56
232,3,9:41.0,Offensive rebound by H. Whiteside,,58,56
233,3,9:37.0,H. Whiteside makes 2-pt layup at rim,,60,56
234,3,9:13.0,,A. Drummond misses 2-pt jump shot from 5 ft (block by J. Richardson),60,56
235,3,9:13.0,,Offensive rebound by Team,60,56
236,3,9:13.0,,Turnover by Team (shot clock),60,56
237,3,9:01.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by R. McGruder),,63,56
238,3,9:01.0,,Technical foul by Team,63,56
239,3,9:01.0,G. Dragić misses technical free throw,,63,56
240,3,9:01.0,,Offensive rebound by Team,63,56
241,3,8:50.0,,J. Leuer misses 3-pt jump shot from 25 ft,63,56
242,3,8:50.0,,Offensive rebound by A. Drummond,63,56
243,3,8:49.0,,Shooting foul by G. Dragić (drawn by A. Drummond),63,56
244,3,8:49.0,,A. Drummond misses free throw 1 of 2,63,56
245,3,8:49.0,,Offensive rebound by Team,63,56
246,3,8:49.0,,A. Drummond misses free throw 2 of 2,63,56
247,3,8:48.0,,Offensive rebound by M. Morris,63,56
248,3,8:44.0,,M. Morris misses 2-pt layup at rim,63,56
249,3,8:43.0,Defensive rebound by R. McGruder,,63,56
250,3,8:26.0,J. Richardson misses 3-pt jump shot from 25 ft,,63,56
251,3,8:26.0,,Defensive rebound by M. Morris,63,56
252,3,8:13.0,,J. Leuer misses 2-pt jump shot from 15 ft,63,56
253,3,8:12.0,Defensive rebound by J. Richardson,,63,56
254,3,8:10.0,G. Dragić makes 2-pt layup at rim,,65,56
255,3,8:10.0,Shooting foul by K. Caldwell-Pope (drawn by G. Dragić),,65,56
256,3,8:10.0,G. Dragić makes free throw 1 of 1,,66,56
257,3,7:57.0,,I. Smith makes 2-pt layup from 1 ft,66,58
258,3,7:36.0,R. McGruder misses 3-pt jump shot from 26 ft,,66,58
259,3,7:36.0,,Defensive rebound by A. Drummond,66,58
260,3,7:32.0,,Shooting foul by G. Dragić (drawn by I. Smith),66,58
261,3,7:32.0,,I. Smith makes free throw 1 of 2,66,59
262,3,7:32.0,,T. Harris enters the game for J. Leuer,66,59
263,3,7:32.0,,I. Smith makes free throw 2 of 2,66,60
264,3,7:09.0,H. Whiteside makes 2-pt layup from 1 ft (assist by L. Babbitt),,68,60
265,3,6:55.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,68,60
266,3,6:54.0,Defensive rebound by H. Whiteside,,68,60
267,3,6:34.0,L. Babbitt makes 2-pt jump shot from 17 ft (assist by J. Richardson),,70,60
268,3,6:26.0,,Detroit full timeout,70,60
269,3,6:13.0,,Turnover by I. Smith (lost ball; steal by R. McGruder),70,60
270,3,6:08.0,G. Dragić makes 2-pt layup from 1 ft (assist by R. McGruder),,72,60
271,3,5:52.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by I. Smith),72,63
272,3,5:35.0,Offensive foul by H. Whiteside (drawn by T. Harris),,72,63
273,3,5:35.0,Turnover by H. Whiteside (offensive foul),,72,63
274,3,5:20.0,,T. Harris misses 3-pt jump shot from 25 ft,72,63
275,3,5:20.0,Defensive rebound by G. Dragić,,72,63
276,3,5:14.0,T. Johnson enters the game for J. Richardson,,72,63
277,3,5:14.0,J. Johnson enters the game for L. Babbitt,,72,63
278,3,5:02.0,T. Johnson misses 2-pt jump shot from 8 ft,,72,63
279,3,5:02.0,,Defensive rebound by M. Morris,72,63
280,3,4:49.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,72,63
281,3,4:49.0,Defensive rebound by R. McGruder,,72,63
282,3,4:43.0,Turnover by G. Dragić (lost ball; steal by A. Drummond),,72,63
283,3,4:37.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by T. Harris),72,65
284,3,4:37.0,Miami full timeout,,72,65
285,3,4:37.0,,S. Johnson enters the game for M. Morris,72,65
286,3,4:27.0,Personal foul by A. Drummond (drawn by G. Dragić),,72,65
287,3,4:15.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),,74,65
288,3,3:58.0,,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by I. Smith),74,67
289,3,3:33.0,T. Johnson makes 2-pt jump shot from 8 ft,,76,67
290,3,3:19.0,,I. Smith misses 2-pt jump shot from 17 ft,76,67
291,3,3:19.0,Defensive rebound by J. Johnson,,76,67
292,3,3:12.0,,A. Baynes enters the game for A. Drummond,76,67
293,3,3:12.0,,B. Udrih enters the game for I. Smith,76,67
294,3,3:00.0,G. Dragić misses 2-pt jump shot from 10 ft,,76,67
295,3,3:00.0,Offensive rebound by Team,,76,67
296,3,3:00.0,W. Ellington enters the game for R. McGruder,,76,67
297,3,2:49.0,Personal foul by B. Udrih (drawn by J. Johnson),,76,67
298,3,2:37.0,G. Dragić misses 3-pt jump shot from 27 ft,,76,67
299,3,2:37.0,,Defensive rebound by K. Caldwell-Pope,76,67
300,3,2:32.0,J. Richardson enters the game for G. Dragić,,76,67
301,3,2:32.0,W. Reed enters the game for H. Whiteside,,76,67
302,3,2:23.0,,T. Harris misses 2-pt jump shot from 14 ft,76,67
303,3,2:23.0,Defensive rebound by J. Johnson,,76,67
304,3,2:14.0,Shooting foul by S. Johnson (drawn by J. Johnson),,76,67
305,3,2:14.0,J. Johnson makes free throw 1 of 2,,77,67
306,3,2:14.0,J. Johnson makes free throw 2 of 2,,78,67
307,3,2:04.0,,Shooting foul by T. Johnson (drawn by B. Udrih),78,67
308,3,2:04.0,,B. Udrih makes free throw 1 of 2,78,68
309,3,2:04.0,,M. Morris enters the game for K. Caldwell-Pope,78,68
310,3,2:04.0,,B. Udrih makes free throw 2 of 2,78,69
311,3,1:45.0,J. Richardson misses 3-pt jump shot from 26 ft,,78,69
312,3,1:45.0,,Defensive rebound by S. Johnson,78,69
313,3,1:34.0,,B. Udrih misses 2-pt jump shot from 9 ft,78,69
314,3,1:34.0,Defensive rebound by W. Reed,,78,69
315,3,1:22.0,J. Richardson misses 2-pt layup at rim,,78,69
316,3,1:22.0,,Defensive rebound by B. Udrih,78,69
317,3,1:11.0,,T. Harris misses 3-pt jump shot from 27 ft,78,69
318,3,1:10.0,Defensive rebound by W. Reed,,78,69
319,3,0:48.0,Turnover by J. Richardson (lost ball; steal by T. Harris),,78,69
320,3,0:34.0,,B. Udrih misses 3-pt jump shot from 26 ft,78,69
321,3,0:33.0,Defensive rebound by J. Richardson,,78,69
322,3,0:12.0,W. Ellington misses 3-pt jump shot from 26 ft,,78,69
323,3,0:11.0,,Defensive rebound by M. Morris,78,69
324,3,0:04.0,,M. Morris misses 2-pt jump shot from 14 ft,78,69
325,3,0:02.0,Defensive rebound by T. Johnson,,78,69
326,4,11:43.0,T. Johnson misses 2-pt jump shot from 11 ft,,78,69
327,4,11:42.0,,Defensive rebound by B. Udrih,78,69
328,4,11:26.0,,B. Udrih misses 2-pt layup from 1 ft,78,69
329,4,11:25.0,,Offensive rebound by A. Baynes,78,69
330,4,11:22.0,,A. Baynes misses 2-pt jump shot from 3 ft (block by T. Johnson),78,69
331,4,11:21.0,Defensive rebound by J. Richardson,,78,69
332,4,11:14.0,J. Johnson misses 2-pt jump shot from 6 ft,,78,69
333,4,11:14.0,,Defensive rebound by A. Baynes,78,69
334,4,11:04.0,,Personal foul by W. Reed (drawn by A. Baynes),78,69
335,4,10:52.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by A. Baynes),78,71
336,4,10:31.0,Turnover by W. Ellington (bad pass; steal by S. Johnson),,78,71
337,4,10:26.0,,Turnover by S. Johnson (bad pass; steal by J. Richardson),78,71
338,4,10:23.0,Personal foul by B. Udrih (drawn by W. Reed),,78,71
339,4,10:09.0,J. Richardson makes 2-pt layup from 1 ft,,80,71
340,4,9:52.0,,M. Morris misses 2-pt jump shot from 5 ft,80,71
341,4,9:52.0,Defensive rebound by J. Johnson,,80,71
342,4,9:44.0,T. Johnson misses 3-pt jump shot from 26 ft,,80,71
343,4,9:43.0,,Defensive rebound by T. Harris,80,71
344,4,9:34.0,,Shooting foul by J. Richardson (drawn by T. Harris),80,71
345,4,9:34.0,,T. Harris makes free throw 1 of 2,80,72
346,4,9:34.0,,T. Harris misses free throw 2 of 2,80,72
347,4,9:32.0,Defensive rebound by W. Ellington,,80,72
348,4,9:15.0,Turnover by J. Johnson (palming),,80,72
349,4,8:53.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by B. Udrih),80,75
350,4,8:28.0,T. Johnson misses 2-pt jump shot from 4 ft (block by A. Baynes),,80,75
351,4,8:27.0,Offensive rebound by J. Johnson,,80,75
352,4,8:27.0,Turnover by Team (shot clock),,80,75
353,4,8:27.0,Official timeout,,80,75
354,4,8:13.0,,A. Baynes makes 2-pt layup from 1 ft (assist by T. Harris),80,77
355,4,7:53.0,J. Richardson misses 3-pt jump shot from 25 ft,,80,77
356,4,7:52.0,,Defensive rebound by S. Johnson,80,77
357,4,7:43.0,,A. Baynes makes 2-pt dunk at rim (assist by B. Udrih),80,79
358,4,7:28.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by J. Richardson),,83,79
359,4,7:11.0,,S. Johnson misses 3-pt jump shot from 24 ft,83,79
360,4,7:11.0,Defensive rebound by Team,,83,79
361,4,7:11.0,,Loose ball foul by A. Baynes (drawn by W. Reed),83,79
362,4,7:11.0,G. Dragić enters the game for W. Reed,,83,79
363,4,7:11.0,R. McGruder enters the game for T. Johnson,,83,79
364,4,7:11.0,,K. Caldwell-Pope enters the game for T. Harris,83,79
365,4,6:58.0,Personal foul by A. Baynes (drawn by J. Richardson),,83,79
366,4,6:42.0,J. Richardson misses 2-pt jump shot from 3 ft (block by A. Baynes),,83,79
367,4,6:41.0,,Defensive rebound by K. Caldwell-Pope,83,79
368,4,6:28.0,,Turnover by S. Johnson (step out of bounds),83,79
369,4,6:19.0,Shooting foul by A. Baynes (drawn by J. Johnson),,83,79
370,4,6:19.0,J. Johnson makes free throw 1 of 2,,84,79
371,4,6:19.0,,A. Drummond enters the game for A. Baynes,84,79
372,4,6:19.0,,I. Smith enters the game for B. Udrih,84,79
373,4,6:19.0,J. Johnson makes free throw 2 of 2,,85,79
374,4,6:05.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by I. Smith),85,82
375,4,5:40.0,J. Johnson makes 2-pt dunk at rim (assist by G. Dragić),,87,82
376,4,5:40.0,Shooting foul by M. Morris (drawn by J. Johnson),,87,82
377,4,5:40.0,,Detroit full timeout,87,82
378,4,5:40.0,J. Johnson misses free throw 1 of 1,,87,82
379,4,5:40.0,H. Whiteside enters the game for W. Ellington,,87,82
380,4,5:40.0,,T. Harris enters the game for M. Morris,87,82
381,4,5:39.0,,Defensive rebound by A. Drummond,87,82
382,4,5:27.0,,Turnover by S. Johnson (step out of bounds),87,82
383,4,5:14.0,Turnover by J. Johnson (bad pass; steal by T. Harris),,87,82
384,4,5:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,87,82
