,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
94,1,0:07.0,,Turnover by S. Hawes (bad pass; steal by A. Bradley),28,19
95,1,0:02.0,J. Crowder misses 3-pt jump shot from 25 ft,,28,19
96,1,0:01.0,,Defensive rebound by J. Lamb,28,19
97,1,0:00.0,,J. Lamb misses 3-pt jump shot from 25 ft,28,19
98,1,0:00.0,,Offensive rebound by Team,28,19
99,2,11:46.0,Personal foul by R. Sessions (drawn by T. Zeller),,28,19
100,2,11:33.0,G. Green misses 2-pt jump shot from 18 ft,,28,19
101,2,11:31.0,,Defensive rebound by R. Sessions,28,19
102,2,11:14.0,,J. Lamb makes 2-pt dunk at rim (assist by S. Hawes),28,21
103,2,11:14.0,,Shooting foul by J. Brown (drawn by J. Lamb),28,21
104,2,11:14.0,,J. Lamb misses free throw 1 of 1,28,21
105,2,11:12.0,Defensive rebound by T. Zeller,,28,21
106,2,11:04.0,Offensive foul by T. Rozier (drawn by J. Lamb),,28,21
107,2,11:04.0,Turnover by T. Rozier (offensive foul),,28,21
108,2,10:53.0,,J. Lamb misses 2-pt jump shot from 19 ft,28,21
109,2,10:51.0,Defensive rebound by J. Jerebko,,28,21
110,2,10:44.0,T. Rozier misses 3-pt jump shot from 25 ft,,28,21
111,2,10:40.0,,Defensive rebound by M. Belinelli,28,21
112,2,10:25.0,,S. Hawes misses 2-pt hook shot from 8 ft,28,21
113,2,10:24.0,,Offensive rebound by S. Hawes,28,21
114,2,10:15.0,,Shooting foul by T. Zeller (drawn by R. Sessions),28,21
115,2,10:15.0,,R. Sessions makes free throw 1 of 2,28,22
116,2,10:15.0,I. Thomas enters the game for G. Green,,28,22
117,2,10:15.0,,R. Sessions makes free throw 2 of 2,28,23
118,2,10:03.0,Turnover by I. Thomas (bad pass; steal by S. Hawes),,28,23
119,2,9:48.0,,M. Belinelli makes 2-pt jump shot from 19 ft (assist by R. Sessions),28,25
120,2,9:32.0,Turnover by T. Rozier (traveling),,28,25
121,2,9:14.0,,J. Lamb makes 2-pt jump shot from 17 ft (assist by S. Hawes),28,27
122,2,9:01.0,I. Thomas misses 2-pt layup from 1 ft,,28,27
123,2,9:00.0,,Defensive rebound by R. Sessions,28,27
124,2,8:48.0,,R. Sessions misses 2-pt jump shot from 15 ft,28,27
125,2,8:48.0,,Offensive rebound by Team,28,27
126,2,8:48.0,Loose ball foul by I. Thomas (drawn by S. Hawes),,28,27
127,2,8:48.0,Official timeout,,28,27
128,2,8:48.0,A. Johnson enters the game for T. Zeller,,28,27
129,2,8:37.0,,F. Kaminsky misses 2-pt jump shot from 8 ft,28,27
130,2,8:35.0,Defensive rebound by T. Rozier,,28,27
131,2,8:21.0,I. Thomas misses 2-pt jump shot from 19 ft,,28,27
132,2,8:20.0,,Defensive rebound by F. Kaminsky,28,27
133,2,8:09.0,,F. Kaminsky misses 2-pt jump shot from 6 ft,28,27
134,2,8:08.0,Defensive rebound by I. Thomas,,28,27
135,2,7:55.0,T. Rozier makes 2-pt jump shot from 18 ft (assist by A. Johnson),,30,27
136,2,7:48.0,,M. Belinelli misses 2-pt jump shot from 20 ft,30,27
137,2,7:46.0,Defensive rebound by A. Johnson,,30,27
138,2,7:30.0,J. Brown makes 2-pt jump shot from 8 ft,,32,27
139,2,7:07.0,,S. Hawes makes 2-pt layup from 2 ft (assist by F. Kaminsky),32,29
140,2,6:49.0,J. Brown misses 2-pt jump shot from 7 ft,,32,29
141,2,6:48.0,,Defensive rebound by R. Sessions,32,29
142,2,6:39.0,,R. Sessions misses 2-pt layup from 1 ft,32,29
143,2,6:37.0,,Offensive rebound by S. Hawes,32,29
144,2,6:37.0,,S. Hawes makes 2-pt layup at rim,32,31
145,2,6:17.0,A. Johnson misses 3-pt jump shot from 25 ft,,32,31
146,2,6:14.0,Offensive rebound by J. Brown,,32,31
147,2,6:14.0,J. Brown misses 2-pt layup from 1 ft (block by S. Hawes),,32,31
148,2,6:10.0,,Defensive rebound by J. Lamb,32,31
149,2,6:02.0,,Personal foul by J. Jerebko (drawn by R. Sessions),32,31
150,2,6:02.0,A. Horford enters the game for T. Rozier,,32,31
151,2,6:02.0,J. Crowder enters the game for J. Jerebko,,32,31
152,2,6:02.0,A. Bradley enters the game for J. Brown,,32,31
153,2,6:02.0,,M. Williams enters the game for S. Hawes,32,31
154,2,5:54.0,,J. Lamb misses 3-pt jump shot from 26 ft,32,31
155,2,5:53.0,Defensive rebound by A. Bradley,,32,31
156,2,5:45.0,I. Thomas makes 2-pt layup from 1 ft,,34,31
157,2,5:35.0,,Def 3 sec tech foul by A. Johnson,34,31
158,2,5:35.0,,Charlotte full timeout,34,31
159,2,5:35.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,34,31
160,2,5:35.0,,K. Walker enters the game for R. Sessions,34,31
161,2,5:35.0,,J. Lamb makes technical free throw,34,32
162,2,5:17.0,,J. Lamb misses 3-pt jump shot from 23 ft,34,32
163,2,5:16.0,Defensive rebound by A. Horford,,34,32
164,2,4:55.0,A. Bradley misses 2-pt jump shot from 4 ft (block by M. Williams),,34,32
165,2,4:53.0,,Defensive rebound by J. Lamb,34,32
166,2,4:40.0,,K. Walker misses 2-pt jump shot from 3 ft (block by J. Crowder),34,32
167,2,4:40.0,Defensive rebound by J. Crowder,,34,32
168,2,4:40.0,Personal foul by K. Walker (drawn by J. Crowder),,34,32
169,2,4:40.0,,N. Batum enters the game for J. Lamb,34,32
170,2,4:40.0,,C. Zeller enters the game for F. Kaminsky,34,32
171,2,4:25.0,I. Thomas makes 2-pt jump shot from 15 ft,,36,32
172,2,4:11.0,,Personal foul by I. Thomas (drawn by K. Walker),36,32
173,2,4:11.0,,K. Walker misses free throw 1 of 2,36,32
174,2,4:11.0,,Offensive rebound by Team,36,32
175,2,4:11.0,,K. Walker makes free throw 2 of 2,36,33
176,2,3:57.0,Turnover by I. Thomas (bad pass; steal by K. Walker),,36,33
177,2,3:53.0,,Shooting foul by A. Bradley (drawn by M. Williams),36,33
178,2,3:53.0,,M. Williams misses free throw 1 of 2,36,33
179,2,3:53.0,,Offensive rebound by Team,36,33
180,2,3:53.0,,M. Williams makes free throw 2 of 2,36,34
181,2,3:40.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by A. Horford),,39,34
182,2,3:27.0,,K. Walker misses 2-pt layup from 2 ft,39,34
183,2,3:25.0,,Offensive rebound by M. Kidd-Gilchrist,39,34
184,2,3:25.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by J. Crowder),39,34
185,2,3:23.0,Defensive rebound by A. Bradley,,39,34
186,2,3:16.0,I. Thomas misses 3-pt jump shot from 24 ft,,39,34
187,2,3:15.0,Offensive rebound by A. Johnson,,39,34
188,2,3:15.0,A. Johnson makes 2-pt layup from 1 ft,,41,34
189,2,2:58.0,,N. Batum misses 2-pt jump shot from 22 ft,41,34
190,2,2:57.0,Defensive rebound by J. Crowder,,41,34
191,2,2:49.0,J. Crowder misses 3-pt jump shot from 25 ft,,41,34
192,2,2:48.0,,Defensive rebound by C. Zeller,41,34
193,2,2:39.0,,Turnover by K. Walker (lost ball; steal by J. Crowder),41,34
194,2,2:32.0,J. Crowder misses 2-pt jump shot from 11 ft,,41,34
195,2,2:30.0,,Defensive rebound by M. Williams,41,34
196,2,2:25.0,,Charlotte full timeout,41,34
197,2,2:25.0,Boston full timeout,,41,34
198,2,2:13.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 17 ft,41,36
199,2,1:53.0,Boston full timeout,,41,36
200,2,1:52.0,,Flagrant foul type 1 by A. Johnson (drawn by C. Zeller),41,36
201,2,1:52.0,Turnover by A. Johnson (offensive foul),,41,36
202,2,1:52.0,,C. Zeller makes flagrant free throw 1 of 2,41,37
203,2,1:52.0,,C. Zeller makes flagrant free throw 2 of 2,41,38
204,2,1:43.0,,Offensive foul by C. Zeller (drawn by I. Thomas),41,38
205,2,1:43.0,,Turnover by C. Zeller (offensive foul),41,38
206,2,1:29.0,A. Bradley misses 3-pt jump shot from 24 ft,,41,38
207,2,1:28.0,,Defensive rebound by C. Zeller,41,38
208,2,1:22.0,,M. Williams misses 3-pt jump shot from 27 ft,41,38
209,2,1:20.0,Defensive rebound by A. Bradley,,41,38
210,2,1:08.0,Turnover by J. Crowder (bad pass; steal by M. Kidd-Gilchrist),,41,38
211,2,1:05.0,,Shooting foul by J. Crowder (drawn by M. Kidd-Gilchrist),41,38
212,2,1:05.0,,M. Kidd-Gilchrist makes free throw 1 of 2,41,39
213,2,1:05.0,,M. Kidd-Gilchrist misses free throw 2 of 2,41,39
214,2,1:05.0,J. Mickey enters the game for A. Johnson,,41,39
215,2,1:03.0,Defensive rebound by J. Crowder,,41,39
216,2,0:49.0,J. Crowder misses 3-pt jump shot from 26 ft,,41,39
217,2,0:48.0,,Defensive rebound by C. Zeller,41,39
218,2,0:32.0,,Shooting foul by A. Bradley (drawn by M. Kidd-Gilchrist),41,39
219,2,0:32.0,,M. Kidd-Gilchrist makes free throw 1 of 2,41,40
220,2,0:32.0,,M. Kidd-Gilchrist makes free throw 2 of 2,41,41
221,2,0:12.0,A. Bradley makes 3-pt jump shot from 24 ft,,44,41
222,2,0:00.0,,Turnover by K. Walker (bad pass),44,41
223,3,11:46.0,A. Bradley misses 3-pt jump shot from 24 ft,,44,41
224,3,11:44.0,,Defensive rebound by M. Williams,44,41
225,3,11:28.0,,Turnover by N. Batum (bad pass),44,41
226,3,11:12.0,A. Johnson misses 2-pt layup from 1 ft (block by N. Batum),,44,41
227,3,11:11.0,Offensive rebound by A. Bradley,,44,41
228,3,11:01.0,A. Horford misses 2-pt hook shot from 10 ft,,44,41
229,3,11:00.0,,Defensive rebound by C. Zeller,44,41
230,3,10:49.0,,C. Zeller misses 2-pt jump shot from 20 ft,44,41
231,3,10:47.0,Defensive rebound by A. Johnson,,44,41
232,3,10:39.0,I. Thomas misses 3-pt jump shot from 25 ft,,44,41
233,3,10:38.0,,Defensive rebound by C. Zeller,44,41
234,3,10:22.0,,N. Batum misses 2-pt jump shot from 10 ft,44,41
235,3,10:20.0,Defensive rebound by J. Crowder,,44,41
236,3,10:11.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),,47,41
237,3,9:53.0,,Personal foul by J. Crowder (drawn by M. Kidd-Gilchrist),47,41
238,3,9:43.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by J. Crowder),47,41
239,3,9:43.0,Defensive rebound by Team,,47,41
240,3,9:36.0,I. Thomas misses 2-pt layup from 2 ft (block by C. Zeller),,47,41
241,3,9:36.0,Offensive rebound by Team,,47,41
242,3,9:33.0,A. Bradley makes 2-pt layup from 1 ft (assist by J. Crowder),,49,41
243,3,9:19.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),49,44
244,3,9:13.0,Personal foul by M. Williams (drawn by A. Horford),,49,44
245,3,8:58.0,A. Horford misses 2-pt hook shot from 7 ft,,49,44
246,3,8:58.0,Offensive rebound by Team,,49,44
247,3,8:49.0,A. Bradley misses 2-pt jump shot from 21 ft,,49,44
248,3,8:47.0,,Defensive rebound by C. Zeller,49,44
249,3,8:42.0,,N. Batum misses 3-pt jump shot from 25 ft,49,44
250,3,8:41.0,Defensive rebound by A. Johnson,,49,44
251,3,8:37.0,I. Thomas misses 2-pt layup from 1 ft (block by C. Zeller),,49,44
252,3,8:37.0,Offensive rebound by Team,,49,44
253,3,8:35.0,Turnover by J. Crowder (bad pass; steal by K. Walker),,49,44
254,3,8:32.0,,Turnover by K. Walker (bad pass; steal by J. Crowder),49,44
255,3,8:31.0,I. Thomas makes 2-pt layup at rim (assist by J. Crowder),,51,44
256,3,8:31.0,Violation by Team (jump ball),,51,44
257,3,8:17.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),51,46
258,3,8:05.0,Shooting foul by C. Zeller (drawn by I. Thomas),,51,46
259,3,8:05.0,I. Thomas misses free throw 1 of 2,,51,46
260,3,8:05.0,Offensive rebound by Team,,51,46
261,3,8:05.0,I. Thomas misses free throw 2 of 2,,51,46
262,3,8:04.0,Offensive rebound by Team,,51,46
263,3,7:49.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by A. Bradley),,54,46
264,3,7:34.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by N. Batum),54,48
265,3,7:32.0,,Technical foul by Team,54,48
266,3,7:32.0,I. Thomas makes technical free throw,,55,48
267,3,7:21.0,A. Horford makes 3-pt jump shot from 25 ft (assist by I. Thomas),,58,48
268,3,7:06.0,,K. Walker makes 2-pt layup from 1 ft,58,50
269,3,6:55.0,I. Thomas misses 2-pt jump shot from 3 ft,,58,50
270,3,6:54.0,,Defensive rebound by Team,58,50
271,3,6:54.0,Loose ball foul by A. Johnson (drawn by K. Walker),,58,50
272,3,6:41.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Williams),58,53
273,3,6:39.0,Boston full timeout,,58,53
274,3,6:39.0,J. Mickey enters the game for A. Johnson,,58,53
275,3,6:14.0,I. Thomas misses 3-pt jump shot from 23 ft,,58,53
276,3,6:13.0,,Defensive rebound by N. Batum,58,53
277,3,5:57.0,,M. Williams misses 3-pt jump shot from 25 ft,58,53
278,3,5:56.0,Defensive rebound by Team,,58,53
279,3,5:46.0,J. Mickey misses 2-pt jump shot from 8 ft,,58,53
280,3,5:44.0,,Defensive rebound by C. Zeller,58,53
281,3,5:36.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by C. Zeller),58,56
282,3,5:20.0,I. Thomas makes 2-pt jump shot from 13 ft,,60,56
283,3,4:59.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),60,59
284,3,4:43.0,I. Thomas misses 3-pt jump shot from 24 ft,,60,59
285,3,4:42.0,,Defensive rebound by M. Kidd-Gilchrist,60,59
286,3,4:35.0,,S. Hawes enters the game for C. Zeller,60,59
287,3,4:35.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,60,59
288,3,4:29.0,,N. Batum misses 3-pt jump shot from 27 ft,60,59
289,3,4:28.0,Defensive rebound by A. Bradley,,60,59
290,3,4:05.0,A. Horford misses 2-pt hook shot from 7 ft,,60,59
291,3,4:05.0,Offensive rebound by Team,,60,59
292,3,4:05.0,,Loose ball foul by M. Belinelli (drawn by J. Mickey),60,59
293,3,4:05.0,G. Green enters the game for A. Bradley,,60,59
294,3,3:47.0,A. Horford makes 2-pt jump shot from 18 ft,,62,59
295,3,3:26.0,,Shooting foul by J. Crowder (drawn by N. Batum),62,59
296,3,3:26.0,,N. Batum makes free throw 1 of 2,62,60
297,3,3:26.0,,F. Kaminsky enters the game for M. Williams,62,60
298,3,3:26.0,J. Brown enters the game for J. Crowder,,62,60
299,3,3:26.0,,N. Batum makes free throw 2 of 2,62,61
300,3,3:15.0,I. Thomas makes 2-pt layup from 1 ft,,64,61
301,3,3:01.0,,Shooting foul by A. Horford (drawn by K. Walker),64,61
302,3,3:01.0,,K. Walker makes free throw 1 of 2,64,62
303,3,3:01.0,,K. Walker makes free throw 2 of 2,64,63
304,3,2:50.0,Shooting foul by N. Batum (drawn by A. Horford),,64,63
305,3,2:50.0,,Charlotte full timeout,64,63
306,3,2:50.0,A. Horford makes free throw 1 of 2,,65,63
307,3,2:50.0,,R. Sessions enters the game for K. Walker,64,63
308,3,2:50.0,A. Horford misses free throw 2 of 2,,65,63
309,3,2:48.0,,Defensive rebound by F. Kaminsky,65,63
310,3,2:31.0,,S. Hawes misses 2-pt jump shot from 17 ft,65,63
311,3,2:30.0,Defensive rebound by A. Horford,,65,63
312,3,2:08.0,A. Horford misses 2-pt jump shot from 17 ft,,65,63
313,3,2:07.0,,Defensive rebound by N. Batum,65,63
314,3,1:59.0,,Shooting foul by G. Green (drawn by M. Belinelli),65,63
315,3,1:59.0,,M. Belinelli makes free throw 1 of 2,65,64
316,3,1:59.0,J. Jerebko enters the game for A. Horford,,65,64
317,3,1:59.0,,M. Belinelli makes free throw 2 of 2,65,65
318,3,1:42.0,J. Brown makes 2-pt layup from 1 ft (assist by J. Mickey),,67,65
319,3,1:42.0,Shooting foul by F. Kaminsky (drawn by J. Brown),,67,65
320,3,1:42.0,T. Rozier enters the game for I. Thomas,,67,65
321,3,1:42.0,J. Brown makes free throw 1 of 1,,68,65
322,3,1:27.0,,S. Hawes makes 2-pt dunk at rim (assist by N. Batum),68,67
323,3,1:12.0,J. Mickey misses 2-pt layup from 1 ft (block by N. Batum),,68,67
324,3,1:11.0,Offensive rebound by J. Mickey,,68,67
325,3,1:11.0,Personal foul by R. Sessions (drawn by J. Mickey),,68,67
326,3,1:11.0,J. Mickey makes free throw 1 of 2,,69,67
327,3,1:11.0,J. Mickey misses free throw 2 of 2,,69,67
328,3,1:10.0,,Defensive rebound by N. Batum,69,67
329,3,1:01.0,,N. Batum misses 3-pt jump shot from 25 ft,69,67
330,3,1:00.0,Defensive rebound by J. Mickey,,69,67
331,3,0:50.0,J. Mickey makes 2-pt dunk at rim (assist by G. Green),,71,67
332,3,0:40.0,,R. Sessions makes 3-pt jump shot from 25 ft (assist by S. Hawes),71,70
333,3,0:28.0,J. Brown misses 2-pt jump shot from 18 ft,,71,70
334,3,0:27.0,,Defensive rebound by F. Kaminsky,71,70
335,3,0:08.0,,N. Batum makes 2-pt jump shot from 7 ft,71,72
336,3,0:00.0,G. Green misses 3-pt jump shot from 27 ft,,71,72
337,3,0:00.0,Offensive rebound by Team,,71,72
338,4,11:41.0,,K. Walker makes 2-pt layup at rim (assist by S. Hawes),71,74
339,4,11:21.0,Turnover by J. Jerebko (lost ball; steal by M. Belinelli),,71,74
340,4,11:21.0,,Personal foul by A. Bradley (drawn by K. Walker),71,74
341,4,11:10.0,,M. Belinelli misses 2-pt jump shot from 21 ft,71,74
342,4,11:09.0,Defensive rebound by A. Bradley,,71,74
343,4,10:57.0,A. Bradley makes 2-pt jump shot from 19 ft,,73,74
344,4,10:35.0,,F. Kaminsky misses 2-pt jump shot from 10 ft,73,74
345,4,10:34.0,Defensive rebound by T. Zeller,,73,74
346,4,10:22.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by T. Zeller),,76,74
347,4,10:06.0,,M. Belinelli misses 3-pt jump shot from 25 ft,76,74
348,4,10:05.0,Defensive rebound by T. Zeller,,76,74
349,4,9:42.0,J. Brown makes 2-pt layup from 2 ft (assist by J. Jerebko),,78,74
350,4,9:22.0,,Personal foul by J. Jerebko (drawn by R. Sessions),78,74
351,4,9:06.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by R. Sessions),78,76
352,4,8:48.0,Offensive foul by J. Jerebko (drawn by K. Walker),,78,76
353,4,8:48.0,Turnover by J. Jerebko (offensive foul),,78,76
354,4,8:48.0,Official timeout,,78,76
355,4,8:48.0,Technical foul by Team,,78,76
356,4,8:48.0,,M. Belinelli makes technical free throw,78,77
357,4,8:33.0,,M. Belinelli misses 3-pt jump shot from 24 ft,78,77
358,4,8:32.0,Defensive rebound by T. Zeller,,78,77
359,4,8:16.0,A. Bradley makes 2-pt jump shot from 13 ft,,80,77
360,4,7:56.0,,S. Hawes misses 2-pt jump shot from 18 ft,80,77
361,4,7:55.0,Defensive rebound by A. Bradley,,80,77
362,4,7:47.0,A. Bradley misses 2-pt jump shot from 17 ft,,80,77
363,4,7:46.0,,Defensive rebound by S. Hawes,80,77
364,4,7:37.0,,K. Walker misses 3-pt jump shot from 26 ft,80,77
365,4,7:34.0,Defensive rebound by T. Rozier,,80,77
366,4,7:22.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by T. Rozier),,83,77
367,4,6:58.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,83,77
368,4,6:56.0,Defensive rebound by Team,,83,77
369,4,6:56.0,,M. Williams enters the game for S. Hawes,83,77
370,4,6:42.0,A. Bradley misses 2-pt jump shot from 20 ft,,83,77
371,4,6:41.0,,Defensive rebound by K. Walker,83,77
372,4,6:30.0,,Personal foul by T. Zeller (drawn by M. Belinelli),83,77
373,4,6:30.0,I. Thomas enters the game for A. Bradley,,83,77
374,4,6:30.0,A. Horford enters the game for T. Zeller,,83,77
375,4,6:24.0,,Turnover by F. Kaminsky (lost ball; steal by A. Horford),83,77
376,4,6:04.0,A. Horford makes 2-pt jump shot from 21 ft (assist by T. Rozier),,85,77
377,4,5:58.0,,Charlotte full timeout,85,77
378,4,5:58.0,J. Crowder enters the game for J. Brown,,85,77
379,4,5:58.0,,C. Zeller enters the game for M. Belinelli,85,77
380,4,5:58.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,85,77
381,4,5:58.0,,N. Batum enters the game for R. Sessions,85,77
382,4,5:40.0,,C. Zeller makes 2-pt jump shot from 5 ft (assist by N. Batum),85,79
383,4,5:20.0,I. Thomas makes 2-pt layup from 1 ft,,87,79
