,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA LAKERS_ACTION,GOLDEN STATE_SCORE,LA LAKERS_SCORE
43,1,7:13.0,K. Durant misses free throw 1 of 2,,7,12
44,1,7:13.0,Offensive rebound by Team,,7,12
45,1,7:13.0,K. Durant makes free throw 2 of 2,,8,12
46,1,6:53.0,,Turnover by B. Ingram (lost ball),8,12
47,1,6:37.0,K. Durant makes 2-pt dunk at rim (assist by Z. Pachulia),,10,12
48,1,6:13.0,,T. Mozgov misses 2-pt hook shot from 7 ft,10,12
49,1,6:11.0,Defensive rebound by D. Green,,10,12
50,1,6:10.0,Turnover by D. Green (bad pass),,10,12
51,1,6:10.0,,L. Nance enters the game for B. Ingram,10,12
52,1,6:10.0,,M. Huertas enters the game for J. Calderón,10,12
53,1,5:55.0,,L. Deng misses 2-pt jump shot from 5 ft (block by D. Green),10,12
54,1,5:53.0,,Offensive rebound by L. Nance,10,12
55,1,5:49.0,,L. Nance misses 2-pt hook shot from 7 ft,10,12
56,1,5:47.0,Defensive rebound by D. Green,,10,12
57,1,5:36.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),,13,12
58,1,5:16.0,,J. Clarkson misses 3-pt jump shot from 23 ft,13,12
59,1,5:15.0,Defensive rebound by Z. Pachulia,,13,12
60,1,5:08.0,K. Durant makes 3-pt jump shot from 25 ft,,16,12
61,1,5:08.0,,LA Lakers full timeout,16,12
62,1,5:08.0,A. Iguodala enters the game for K. Durant,,16,12
63,1,5:08.0,J. McGee enters the game for Z. Pachulia,,16,12
64,1,4:54.0,,L. Deng misses 2-pt jump shot from 18 ft,16,12
65,1,4:52.0,Defensive rebound by D. Green,,16,12
66,1,4:42.0,Turnover by D. Green (bad pass; steal by J. Clarkson),,16,12
67,1,4:37.0,,Turnover by J. Clarkson (bad pass; steal by D. Green),16,12
68,1,4:31.0,K. Thompson makes 2-pt dunk at rim (assist by S. Curry),,18,12
69,1,4:18.0,,Turnover by M. Huertas (bad pass; steal by A. Iguodala),18,12
70,1,4:14.0,D. Green makes 2-pt layup from 2 ft (assist by A. Iguodala),,20,12
71,1,4:14.0,Shooting foul by L. Nance (drawn by D. Green),,20,12
72,1,4:14.0,D. Green misses free throw 1 of 1,,20,12
73,1,4:14.0,,L. Williams enters the game for J. Clarkson,20,12
74,1,4:14.0,,B. Ingram enters the game for L. Deng,20,12
75,1,4:14.0,,T. Black enters the game for T. Mozgov,20,12
76,1,4:14.0,I. Clark enters the game for K. Thompson,,20,12
77,1,4:13.0,,Defensive rebound by L. Nance,20,12
78,1,3:53.0,,M. Huertas misses 2-pt jump shot from 6 ft,20,12
79,1,3:51.0,,Offensive rebound by T. Black,20,12
80,1,3:39.0,,Turnover by B. Ingram (step out of bounds),20,12
81,1,3:24.0,Turnover by J. McGee (3 sec),,20,12
82,1,3:02.0,,T. Black misses 2-pt jump shot from 5 ft (block by J. McGee),20,12
83,1,3:00.0,,Offensive rebound by L. Nance,20,12
84,1,2:57.0,,L. Nance makes 2-pt layup from 2 ft,20,14
85,1,2:48.0,S. Curry makes 3-pt jump shot from 25 ft,,23,14
86,1,2:36.0,,L. Nance makes 2-pt jump shot from 19 ft (assist by M. Huertas),23,16
87,1,2:21.0,Turnover by A. Iguodala (bad pass; steal by L. Nance),,23,16
88,1,2:16.0,,Turnover by L. Williams (bad pass),23,16
89,1,2:16.0,K. Durant enters the game for D. Green,,23,16
90,1,1:57.0,K. Durant misses 2-pt jump shot from 13 ft,,23,16
91,1,1:55.0,,Defensive rebound by T. Black,23,16
92,1,1:45.0,,B. Ingram makes 2-pt jump shot from 16 ft (assist by M. Huertas),23,18
93,1,1:33.0,S. Curry misses 3-pt jump shot from 32 ft,,23,18
94,1,1:33.0,,Defensive rebound by Team,23,18
95,1,1:33.0,D. West enters the game for J. McGee,,23,18
96,1,1:18.0,,L. Williams makes 2-pt jump shot from 8 ft,23,20
97,1,1:04.0,I. Clark makes 3-pt jump shot from 24 ft (assist by K. Durant),,26,20
98,1,0:54.0,,T. Black misses 2-pt jump shot from 15 ft,26,20
99,1,0:52.0,Defensive rebound by A. Iguodala,,26,20
100,1,0:44.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),,28,20
101,1,0:44.0,,LA Lakers full timeout,28,20
102,1,0:44.0,K. Thompson enters the game for S. Curry,,28,20
103,1,0:24.0,,B. Ingram misses 2-pt jump shot from 17 ft,28,20
104,1,0:23.0,Defensive rebound by A. Iguodala,,28,20
105,1,0:06.0,D. West makes 2-pt jump shot from 17 ft (assist by K. Durant),,30,20
106,1,0:01.0,,L. Williams misses 2-pt layup from 1 ft,30,20
107,1,0:00.0,,Offensive rebound by Team,30,20
108,2,11:47.0,,L. Nance makes 2-pt dunk at rim (assist by L. Williams),30,22
109,2,11:31.0,K. Thompson misses 2-pt jump shot from 17 ft,,30,22
110,2,11:29.0,,Defensive rebound by B. Ingram,30,22
111,2,11:17.0,,Turnover by L. Williams (bad pass; steal by D. West),30,22
112,2,11:07.0,K. Durant makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,33,22
113,2,10:58.0,,Personal take foul by D. West (drawn by T. Black),33,22
114,2,10:58.0,K. Looney enters the game for D. West,,33,22
115,2,10:50.0,,B. Ingram misses 2-pt jump shot from 10 ft,33,22
116,2,10:47.0,,Offensive rebound by T. Black,33,22
117,2,10:43.0,,L. Williams misses 3-pt jump shot from 25 ft,33,22
118,2,10:41.0,Defensive rebound by K. Durant,,33,22
119,2,10:31.0,A. Iguodala makes 2-pt jump shot from 17 ft,,35,22
120,2,10:18.0,,Shooting foul by K. Looney (drawn by L. Nance),35,22
121,2,10:18.0,,L. Nance misses free throw 1 of 2,35,22
122,2,10:18.0,,Offensive rebound by Team,35,22
123,2,10:18.0,,L. Nance makes free throw 2 of 2,35,23
124,2,10:07.0,Turnover by K. Durant (bad pass; steal by J. Clarkson),,35,23
125,2,10:00.0,,Turnover by J. Clarkson (bad pass; steal by K. Looney),35,23
126,2,9:47.0,S. Livingston makes 2-pt hook shot from 10 ft,,37,23
127,2,9:47.0,,LA Lakers full timeout,37,23
128,2,9:47.0,P. McCaw enters the game for A. Iguodala,,37,23
129,2,9:40.0,,Personal foul by P. McCaw (drawn by J. Clarkson),37,23
130,2,9:35.0,,Shooting foul by P. McCaw (drawn by J. Clarkson),37,23
131,2,9:35.0,,J. Clarkson makes free throw 1 of 2,37,24
132,2,9:35.0,,J. Clarkson makes free throw 2 of 2,37,25
133,2,9:22.0,K. Thompson misses 2-pt jump shot from 17 ft,,37,25
134,2,9:21.0,,Defensive rebound by L. Nance,37,25
135,2,9:16.0,,Turnover by L. Williams (traveling),37,25
136,2,9:03.0,K. Durant makes 2-pt jump shot from 12 ft (assist by S. Livingston),,39,25
137,2,9:03.0,Shooting foul by L. Nance (drawn by K. Durant),,39,25
138,2,9:03.0,K. Durant makes free throw 1 of 1,,40,25
139,2,8:44.0,,L. Williams makes 2-pt jump shot from 9 ft,40,27
140,2,8:33.0,S. Livingston misses 2-pt jump shot from 17 ft,,40,27
141,2,8:33.0,,Defensive rebound by L. Nance,40,27
142,2,8:23.0,,J. Clarkson makes 2-pt jump shot from 9 ft,40,29
143,2,8:08.0,K. Durant misses 3-pt jump shot from 25 ft,,40,29
144,2,8:07.0,,Defensive rebound by B. Ingram,40,29
145,2,7:51.0,,B. Ingram misses 2-pt layup from 2 ft,40,29
146,2,7:49.0,Defensive rebound by S. Livingston,,40,29
147,2,7:44.0,P. McCaw misses 3-pt jump shot from 24 ft,,40,29
148,2,7:41.0,Offensive rebound by K. Durant,,40,29
149,2,7:27.0,P. McCaw makes 3-pt jump shot from 24 ft (assist by K. Durant),,43,29
150,2,7:16.0,,L. Williams misses 2-pt jump shot from 7 ft (block by K. Looney),43,29
151,2,7:16.0,,Offensive rebound by Team,43,29
152,2,7:16.0,D. Green enters the game for K. Durant,,43,29
153,2,7:16.0,S. Curry enters the game for S. Livingston,,43,29
154,2,7:16.0,,T. Robinson enters the game for L. Nance,43,29
155,2,7:16.0,,T. Mozgov enters the game for T. Black,43,29
156,2,7:09.0,,Shooting foul by K. Thompson (drawn by B. Ingram),43,29
157,2,7:09.0,,B. Ingram makes free throw 1 of 2,43,30
158,2,7:09.0,I. Clark enters the game for K. Thompson,,43,30
159,2,7:09.0,,B. Ingram makes free throw 2 of 2,43,31
160,2,6:50.0,I. Clark misses 2-pt jump shot from 20 ft,,43,31
161,2,6:48.0,,Defensive rebound by T. Robinson,43,31
162,2,6:39.0,,B. Ingram misses 2-pt jump shot from 3 ft,43,31
163,2,6:38.0,,Offensive rebound by B. Ingram,43,31
164,2,6:35.0,,B. Ingram misses 2-pt layup from 1 ft (block by K. Looney),43,31
165,2,6:33.0,Defensive rebound by P. McCaw,,43,31
166,2,6:32.0,Turnover by P. McCaw (bad pass; steal by B. Ingram),,43,31
167,2,6:28.0,,Shooting foul by D. Green (drawn by J. Clarkson),43,31
168,2,6:28.0,,J. Clarkson misses free throw 1 of 2,43,31
169,2,6:28.0,,Offensive rebound by Team,43,31
170,2,6:28.0,Z. Pachulia enters the game for K. Looney,,43,31
171,2,6:28.0,,J. Clarkson makes free throw 2 of 2,43,32
172,2,6:17.0,D. Green misses 2-pt layup from 2 ft,,43,32
173,2,6:17.0,,Defensive rebound by Team,43,32
174,2,6:17.0,Loose ball foul by Z. Pachulia (drawn by T. Mozgov),,43,32
175,2,6:17.0,,T. Mozgov misses free throw 1 of 2,43,32
176,2,6:17.0,,Offensive rebound by Team,43,32
177,2,6:17.0,,T. Mozgov misses free throw 2 of 2,43,32
178,2,6:17.0,,L. Deng enters the game for B. Ingram,43,32
179,2,6:14.0,Defensive rebound by D. Green,,43,32
180,2,5:57.0,S. Curry misses 2-pt jump shot from 21 ft,,43,32
181,2,5:56.0,,Defensive rebound by L. Deng,43,32
182,2,5:52.0,,L. Williams makes 2-pt layup from 1 ft,43,34
183,2,5:44.0,Golden State full timeout,,43,34
184,2,5:44.0,,J. Calderón enters the game for L. Williams,43,34
185,2,5:30.0,Z. Pachulia misses 2-pt jump shot from 4 ft (block by T. Robinson),,43,34
186,2,5:29.0,,Defensive rebound by T. Robinson,43,34
187,2,5:20.0,,T. Robinson makes 2-pt layup from 2 ft (assist by T. Mozgov),43,36
188,2,5:10.0,A. Iguodala enters the game for P. McCaw,,43,36
189,2,5:07.0,Z. Pachulia misses 2-pt jump shot from 15 ft,,43,36
190,2,5:06.0,,Defensive rebound by T. Robinson,43,36
191,2,4:45.0,,J. Clarkson makes 3-pt jump shot from 26 ft,43,39
192,2,4:39.0,Shooting foul by T. Robinson (drawn by D. Green),,43,39
193,2,4:39.0,D. Green makes free throw 1 of 2,,44,39
194,2,4:39.0,D. Green misses free throw 2 of 2,,44,39
195,2,4:37.0,,Defensive rebound by T. Robinson,44,39
196,2,4:23.0,,Turnover by J. Clarkson (bad pass; steal by S. Curry),44,39
197,2,4:17.0,S. Curry misses 2-pt dunk at rim,,44,39
198,2,4:13.0,,Defensive rebound by T. Robinson,44,39
199,2,4:05.0,,Turnover by J. Calderón (bad pass; steal by D. Green),44,39
200,2,4:01.0,Turnover by S. Curry (bad pass; steal by J. Clarkson),,44,39
201,2,3:45.0,,T. Mozgov misses 2-pt hook shot at rim,44,39
202,2,3:41.0,,Offensive rebound by J. Calderón,44,39
203,2,3:35.0,,Shooting foul by Z. Pachulia (drawn by T. Mozgov),44,39
204,2,3:35.0,,T. Mozgov makes free throw 1 of 2,44,40
205,2,3:35.0,Golden State full timeout,,44,40
206,2,3:35.0,K. Durant enters the game for Z. Pachulia,,44,40
207,2,3:35.0,K. Thompson enters the game for I. Clark,,44,40
208,2,3:35.0,,T. Mozgov makes free throw 2 of 2,44,41
209,2,3:24.0,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),,46,41
210,2,3:09.0,,J. Clarkson misses 3-pt jump shot from 24 ft,46,41
211,2,3:05.0,,Offensive rebound by T. Robinson,46,41
212,2,3:05.0,,T. Robinson misses 2-pt dunk at rim,46,41
213,2,3:03.0,Defensive rebound by S. Curry,,46,41
214,2,2:58.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,49,41
215,2,2:34.0,,T. Mozgov makes 2-pt jump shot from 19 ft (assist by L. Deng),49,43
216,2,2:21.0,K. Durant makes 2-pt jump shot from 22 ft (assist by S. Curry),,51,43
217,2,2:02.0,,J. Clarkson misses 2-pt jump shot from 14 ft,51,43
218,2,2:00.0,Defensive rebound by K. Durant,,51,43
219,2,1:56.0,Personal foul by J. Calderón (drawn by S. Curry),,51,43
220,2,1:56.0,Official timeout,,51,43
221,2,1:56.0,,B. Ingram enters the game for T. Mozgov,51,43
222,2,1:46.0,S. Curry misses 3-pt jump shot from 24 ft (block by J. Calderón),,51,43
223,2,1:45.0,,Defensive rebound by T. Robinson,51,43
224,2,1:39.0,,Turnover by T. Robinson (lost ball; steal by D. Green),51,43
225,2,1:30.0,K. Thompson misses 3-pt jump shot from 24 ft,,51,43
226,2,1:28.0,,Defensive rebound by B. Ingram,51,43
227,2,1:06.0,,B. Ingram misses 2-pt jump shot from 6 ft,51,43
228,2,1:05.0,Defensive rebound by K. Durant,,51,43
229,2,1:00.0,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),,53,43
230,2,0:46.0,,Turnover by L. Deng (traveling),53,43
231,2,0:37.0,Turnover by S. Curry (bad pass; steal by J. Clarkson),,53,43
232,2,0:18.0,,T. Robinson misses 2-pt layup from 1 ft (block by K. Durant),53,43
233,2,0:17.0,Defensive rebound by K. Thompson,,53,43
234,2,0:01.0,K. Thompson misses 2-pt jump shot from 14 ft,,53,43
235,2,0:00.0,Offensive rebound by Team,,53,43
236,3,11:44.0,,J. Calderón misses 3-pt jump shot from 25 ft,53,43
237,3,11:44.0,Defensive rebound by D. Green,,53,43
238,3,11:26.0,Shooting foul by B. Ingram (drawn by K. Thompson),,53,43
239,3,11:26.0,K. Thompson makes free throw 1 of 2,,54,43
240,3,11:26.0,K. Thompson makes free throw 2 of 2,,55,43
241,3,11:04.0,,B. Ingram misses 2-pt jump shot from 14 ft (block by Z. Pachulia),55,43
242,3,11:03.0,Defensive rebound by K. Thompson,,55,43
243,3,10:59.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,57,43
244,3,10:52.0,,Personal foul by D. Green (drawn by T. Mozgov),57,43
245,3,10:44.0,,Turnover by J. Calderón (bad pass; steal by K. Durant),57,43
246,3,10:37.0,Z. Pachulia misses 2-pt layup from 3 ft,,57,43
247,3,10:33.0,,Defensive rebound by L. Deng,57,43
248,3,10:31.0,,Personal foul by D. Green (drawn by J. Clarkson),57,43
249,3,10:26.0,,L. Deng misses 2-pt jump shot from 18 ft,57,43
250,3,10:25.0,Defensive rebound by D. Green,,57,43
251,3,10:15.0,D. Green misses 3-pt jump shot from 24 ft,,57,43
252,3,10:15.0,Offensive rebound by Team,,57,43
253,3,10:15.0,Offensive foul by K. Durant (drawn by J. Clarkson),,57,43
254,3,10:15.0,Turnover by K. Durant (offensive foul),,57,43
255,3,10:02.0,,L. Deng makes 2-pt layup from 1 ft (assist by J. Calderón),57,45
256,3,9:54.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Durant),,59,45
257,3,9:40.0,,J. Calderón misses 2-pt jump shot from 10 ft,59,45
258,3,9:40.0,Defensive rebound by Z. Pachulia,,59,45
259,3,9:40.0,,Loose ball foul by J. Calderón (drawn by Z. Pachulia),59,45
260,3,9:24.0,K. Durant makes 2-pt jump shot from 16 ft,,61,45
261,3,9:08.0,,B. Ingram makes 2-pt jump shot from 16 ft (assist by J. Calderón),61,47
262,3,8:54.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Durant),,64,47
263,3,8:40.0,,J. Clarkson misses 2-pt jump shot from 14 ft,64,47
264,3,8:36.0,Defensive rebound by Z. Pachulia,,64,47
265,3,8:22.0,Turnover by Z. Pachulia (bad pass; steal by J. Calderón),,64,47
266,3,8:20.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by J. Calderón),64,49
267,3,8:20.0,,Shooting foul by K. Durant (drawn by J. Clarkson),64,49
268,3,8:20.0,,J. Clarkson makes free throw 1 of 1,64,50
269,3,8:02.0,K. Durant misses 2-pt jump shot from 13 ft,,64,50
270,3,8:00.0,,Defensive rebound by T. Mozgov,64,50
271,3,7:44.0,,Personal foul by K. Durant (drawn by T. Mozgov),64,50
272,3,7:41.0,,Turnover by J. Calderón (lost ball; steal by S. Curry),64,50
273,3,7:37.0,S. Curry makes 2-pt layup at rim,,66,50
274,3,7:22.0,,Turnover by J. Calderón (bad pass; steal by S. Curry),66,50
275,3,7:16.0,D. Green makes 2-pt dunk at rim (assist by Z. Pachulia),,68,50
276,3,7:16.0,,LA Lakers full timeout,68,50
277,3,7:12.0,,Turnover by B. Ingram (lost ball),68,50
278,3,6:58.0,Z. Pachulia misses 2-pt jump shot from 17 ft,,68,50
279,3,6:57.0,,Defensive rebound by L. Deng,68,50
280,3,6:47.0,,J. Clarkson misses 2-pt jump shot from 6 ft,68,50
281,3,6:46.0,Defensive rebound by Z. Pachulia,,68,50
282,3,6:33.0,K. Durant makes 2-pt hook shot from 9 ft (assist by S. Curry),,70,50
283,3,6:21.0,,Turnover by T. Mozgov (bad pass),70,50
284,3,6:11.0,D. Green makes 2-pt layup from 2 ft (assist by Z. Pachulia),,72,50
285,3,5:58.0,,L. Deng misses 3-pt jump shot from 25 ft,72,50
286,3,5:57.0,Defensive rebound by K. Thompson,,72,50
287,3,5:50.0,K. Thompson misses 3-pt jump shot from 28 ft,,72,50
288,3,5:45.0,,Defensive rebound by B. Ingram,72,50
289,3,5:36.0,,T. Mozgov misses 2-pt hook shot from 5 ft,72,50
290,3,5:34.0,,Offensive rebound by T. Mozgov,72,50
291,3,5:28.0,,J. Clarkson misses 3-pt jump shot from 24 ft,72,50
292,3,5:27.0,Defensive rebound by D. Green,,72,50
293,3,5:24.0,Turnover by K. Thompson (lost ball),,72,50
294,3,5:24.0,A. Iguodala enters the game for K. Durant,,72,50
295,3,5:24.0,,L. Williams enters the game for J. Clarkson,72,50
296,3,5:24.0,,L. Nance enters the game for T. Mozgov,72,50
297,3,5:01.0,,B. Ingram makes 2-pt layup from 2 ft,72,52
298,3,5:01.0,,Violation by Team (jump ball),72,52
299,3,4:43.0,K. Thompson misses 2-pt jump shot from 22 ft,,72,52
300,3,4:40.0,,Defensive rebound by L. Nance,72,52
301,3,4:25.0,,L. Nance makes 2-pt hook shot from 6 ft (assist by J. Calderón),72,54
302,3,4:10.0,Shooting foul by L. Nance (drawn by S. Curry),,72,54
303,3,4:10.0,S. Curry makes free throw 1 of 2,,73,54
304,3,4:10.0,,M. Huertas enters the game for J. Calderón,73,54
305,3,4:10.0,,T. Black enters the game for L. Deng,73,54
306,3,4:10.0,I. Clark enters the game for K. Thompson,,73,54
307,3,4:10.0,S. Curry makes free throw 2 of 2,,74,54
308,3,3:50.0,,B. Ingram misses 2-pt jump shot from 13 ft,74,54
309,3,3:49.0,,Offensive rebound by T. Black,74,54
310,3,3:45.0,,T. Black makes 2-pt hook shot from 8 ft,74,56
311,3,3:22.0,A. Iguodala misses 2-pt jump shot from 12 ft,,74,56
312,3,3:21.0,Offensive rebound by S. Curry,,74,56
313,3,3:20.0,S. Curry misses 3-pt jump shot from 24 ft,,74,56
314,3,3:20.0,Offensive rebound by Team,,74,56
315,3,3:20.0,Turnover by Team (shot clock),,74,56
316,3,3:20.0,D. West enters the game for Z. Pachulia,,74,56
317,3,3:04.0,,L. Williams misses 2-pt layup from 3 ft,74,56
318,3,3:04.0,Defensive rebound by D. West,,74,56
319,3,3:04.0,Golden State full timeout,,74,56
320,3,3:04.0,,M. World Peace enters the game for B. Ingram,74,56
321,3,3:04.0,K. Durant enters the game for D. Green,,74,56
322,3,3:04.0,P. McCaw enters the game for I. Clark,,74,56
323,3,2:45.0,A. Iguodala misses 3-pt jump shot from 25 ft,,74,56
324,3,2:45.0,,Defensive rebound by Team,74,56
325,3,2:35.0,,M. Huertas misses 2-pt jump shot from 9 ft,74,56
326,3,2:33.0,Defensive rebound by A. Iguodala,,74,56
327,3,2:22.0,K. Durant misses 2-pt jump shot from 14 ft,,74,56
328,3,2:20.0,,Defensive rebound by L. Williams,74,56
329,3,2:13.0,,L. Williams makes 2-pt jump shot from 22 ft,74,58
330,3,2:04.0,Personal foul by M. Huertas (drawn by D. West),,74,58
331,3,1:59.0,S. Curry makes 3-pt jump shot from 27 ft (assist by A. Iguodala),,77,58
332,3,1:38.0,,L. Williams misses 2-pt jump shot from 14 ft,77,58
333,3,1:38.0,,Offensive rebound by T. Black,77,58
334,3,1:38.0,,Shooting foul by S. Curry (drawn by T. Black),77,58
335,3,1:38.0,,T. Black makes free throw 1 of 2,77,59
336,3,1:38.0,K. Thompson enters the game for S. Curry,,77,59
337,3,1:38.0,,T. Black makes free throw 2 of 2,77,60
338,3,1:21.0,K. Thompson misses 3-pt jump shot from 25 ft,,77,60
339,3,1:19.0,,Defensive rebound by L. Nance,77,60
340,3,1:10.0,,T. Black makes 2-pt jump shot from 7 ft (assist by M. Huertas),77,62
341,3,0:59.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. West),,79,62
342,3,0:46.0,,L. Nance makes 2-pt layup at rim (assist by M. World Peace),79,64
343,3,0:25.0,Shooting foul by L. Nance (drawn by K. Durant),,79,64
344,3,0:25.0,K. Durant misses free throw 1 of 2,,79,64
345,3,0:25.0,Offensive rebound by Team,,79,64
346,3,0:25.0,K. Durant makes free throw 2 of 2,,80,64
347,3,0:04.0,,L. Nance misses 2-pt jump shot from 20 ft,80,64
348,3,0:01.0,Defensive rebound by K. Thompson,,80,64
349,4,11:50.0,Personal foul by J. Clarkson (drawn by K. Durant),,80,64
350,4,11:44.0,Shooting foul by T. Black (drawn by K. Thompson),,80,64
351,4,11:44.0,K. Thompson misses free throw 1 of 2,,80,64
352,4,11:44.0,Offensive rebound by Team,,80,64
353,4,11:44.0,K. Thompson makes free throw 2 of 2,,81,64
354,4,11:25.0,,L. Nance misses 2-pt jump shot from 17 ft,81,64
355,4,11:24.0,Defensive rebound by K. Thompson,,81,64
356,4,11:16.0,Offensive foul by D. West (drawn by J. Clarkson),,81,64
357,4,11:16.0,Turnover by D. West (offensive foul),,81,64
358,4,11:02.0,,Turnover by L. Williams (bad pass),81,64
359,4,10:40.0,K. Durant makes 3-pt jump shot from 25 ft,,84,64
360,4,10:24.0,,Personal foul by D. West (drawn by B. Ingram),84,64
361,4,10:15.0,,L. Williams misses 3-pt jump shot from 23 ft,84,64
362,4,10:14.0,,Offensive rebound by L. Williams,84,64
363,4,10:08.0,,Shooting foul by K. Durant (drawn by T. Black),84,64
364,4,10:08.0,,T. Black makes free throw 1 of 2,84,65
365,4,10:08.0,,T. Black makes free throw 2 of 2,84,66
366,4,9:49.0,K. Durant misses 3-pt jump shot from 25 ft,,84,66
367,4,9:48.0,Offensive rebound by D. West,,84,66
368,4,9:44.0,Turnover by D. West (bad pass; steal by T. Black),,84,66
369,4,9:31.0,,B. Ingram misses 3-pt jump shot from 23 ft,84,66
370,4,9:29.0,Defensive rebound by A. Iguodala,,84,66
371,4,9:11.0,K. Durant makes 2-pt jump shot from 16 ft,,86,66
372,4,8:56.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by T. Black),86,69
373,4,8:36.0,K. Durant misses 2-pt jump shot from 17 ft,,86,69
374,4,8:34.0,,Defensive rebound by L. Williams,86,69
375,4,8:29.0,,L. Williams misses 3-pt jump shot from 25 ft,86,69
376,4,8:26.0,Defensive rebound by K. Thompson,,86,69
377,4,8:25.0,Golden State full timeout,,86,69
378,4,8:25.0,S. Curry enters the game for K. Durant,,86,69
379,4,8:25.0,K. Looney enters the game for A. Iguodala,,86,69
380,4,8:25.0,,T. Robinson enters the game for L. Nance,86,69
381,4,8:25.0,,J. Calderón enters the game for T. Black,86,69
382,4,8:07.0,K. Thompson makes 2-pt jump shot from 13 ft,,88,69
383,4,7:50.0,,Shooting foul by S. Livingston (drawn by L. Williams),88,69
384,4,7:50.0,,L. Williams makes free throw 1 of 2,88,70
385,4,7:50.0,,L. Williams makes free throw 2 of 2,88,71
386,4,7:31.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. West),,90,71
387,4,7:16.0,,L. Williams makes 2-pt jump shot from 8 ft,90,73
