,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHILADELPHIA_ACTION,OKLAHOMA CITY_SCORE,PHILADELPHIA_SCORE
382,4,8:47.0,,J. Grant misses 2-pt jump shot from 21 ft,76,80
383,4,8:45.0,Defensive rebound by E. Freedom,,76,80
384,4,8:28.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,79,80
385,4,8:12.0,,Personal foul by Á. Abrines (drawn by N. Stauskas),79,80
386,4,8:12.0,A. Roberson enters the game for K. Singler,,79,80
387,4,7:56.0,,H. Thompson makes 2-pt jump shot from 5 ft (assist by T. McConnell),79,82
388,4,7:42.0,S. Adams misses 2-pt hook shot from 12 ft,,79,82
389,4,7:39.0,,Defensive rebound by J. Grant,79,82
390,4,7:33.0,,J. Grant misses 2-pt jump shot from 4 ft,79,82
391,4,7:32.0,,Offensive rebound by H. Thompson,79,82
392,4,7:32.0,,H. Thompson misses 2-pt jump shot from 5 ft,79,82
393,4,7:31.0,Defensive rebound by E. Freedom,,79,82
394,4,7:27.0,A. Roberson misses 2-pt jump shot from 4 ft,,79,82
395,4,7:24.0,Offensive rebound by S. Adams,,79,82
396,4,7:23.0,S. Adams makes 2-pt layup from 3 ft,,81,82
397,4,7:03.0,,J. Grant misses 2-pt jump shot from 18 ft,81,82
398,4,7:01.0,,Offensive rebound by J. Okafor,81,82
399,4,7:01.0,,Personal foul by R. Westbrook (drawn by J. Okafor),81,82
400,4,7:01.0,,S. Rodríguez enters the game for T. McConnell,81,82
401,4,7:01.0,,R. Covington enters the game for J. Okafor,81,82
402,4,7:01.0,,D. Šarić enters the game for J. Grant,81,82
403,4,7:01.0,,R. Holmes enters the game for N. Stauskas,81,82
404,4,7:01.0,E. İlyasova enters the game for E. Freedom,,81,82
405,4,6:52.0,,S. Rodríguez makes 2-pt jump shot from 16 ft,81,84
406,4,6:40.0,S. Adams misses 2-pt jump shot from 10 ft (block by R. Holmes),,81,84
407,4,6:37.0,,Defensive rebound by S. Rodríguez,81,84
408,4,6:20.0,,G. Henderson enters the game for H. Thompson,81,84
409,4,6:20.0,V. Oladipo enters the game for Á. Abrines,,81,84
410,4,6:17.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),81,87
411,4,6:01.0,R. Westbrook misses 3-pt jump shot from 26 ft,,81,87
412,4,6:00.0,Offensive rebound by Team,,81,87
413,4,6:00.0,,Loose ball foul by R. Holmes (drawn by S. Adams),81,87
414,4,5:50.0,R. Westbrook misses 2-pt jump shot from 12 ft,,81,87
415,4,5:48.0,,Defensive rebound by D. Šarić,81,87
416,4,5:35.0,,S. Rodríguez misses 3-pt jump shot from 28 ft,81,87
417,4,5:33.0,Defensive rebound by V. Oladipo,,81,87
418,4,5:25.0,V. Oladipo makes 2-pt jump shot from 20 ft,,83,87
419,4,5:10.0,,D. Šarić misses 2-pt jump shot from 5 ft,83,87
420,4,5:08.0,Defensive rebound by E. İlyasova,,83,87
421,4,5:01.0,V. Oladipo makes 2-pt layup from 2 ft,,85,87
422,4,4:41.0,,Shooting foul by V. Oladipo (drawn by R. Holmes),85,87
423,4,4:41.0,Official timeout,,85,87
424,4,4:41.0,,R. Holmes makes free throw 1 of 2,85,88
425,4,4:41.0,,R. Holmes makes free throw 2 of 2,85,89
426,4,4:29.0,Shooting foul by R. Holmes (drawn by S. Adams),,85,89
427,4,4:29.0,S. Adams makes free throw 1 of 2,,86,89
428,4,4:29.0,,J. Embiid enters the game for R. Holmes,86,89
429,4,4:29.0,S. Adams makes free throw 2 of 2,,87,89
430,4,4:16.0,,Shooting block foul by V. Oladipo (drawn by R. Covington),87,89
431,4,4:16.0,,R. Covington makes free throw 1 of 2,87,90
432,4,4:16.0,,R. Covington makes free throw 2 of 2,87,91
433,4,4:09.0,R. Westbrook makes 3-pt jump shot from 26 ft,,90,91
434,4,3:53.0,,D. Šarić misses 3-pt jump shot from 25 ft,90,91
435,4,3:51.0,Defensive rebound by R. Westbrook,,90,91
436,4,3:42.0,V. Oladipo misses 3-pt jump shot from 26 ft,,90,91
437,4,3:42.0,,Defensive rebound by Team,90,91
438,4,3:42.0,E. Freedom enters the game for E. İlyasova,,90,91
439,4,3:26.0,,J. Embiid makes 2-pt jump shot from 14 ft,90,93
440,4,3:10.0,E. Freedom makes 2-pt jump shot from 19 ft (assist by R. Westbrook),,92,93
441,4,2:58.0,,Personal foul by E. Freedom (drawn by J. Embiid),92,93
442,4,2:58.0,Oklahoma City full timeout,,92,93
443,4,2:58.0,,J. Embiid makes free throw 1 of 2,92,94
444,4,2:58.0,,J. Embiid makes free throw 2 of 2,92,95
445,4,2:44.0,R. Westbrook makes 2-pt jump shot from 16 ft,,94,95
446,4,2:23.0,,J. Embiid misses 2-pt jump shot from 4 ft,94,95
447,4,2:21.0,Defensive rebound by E. Freedom,,94,95
448,4,2:13.0,E. Freedom misses 2-pt layup from 1 ft,,94,95
449,4,2:11.0,,Defensive rebound by D. Šarić,94,95
450,4,2:03.0,,D. Šarić misses 3-pt jump shot from 26 ft,94,95
451,4,2:00.0,Defensive rebound by R. Westbrook,,94,95
452,4,1:49.0,Shooting block foul by J. Embiid (drawn by A. Roberson),,94,95
453,4,1:49.0,A. Roberson makes free throw 1 of 2,,95,95
454,4,1:49.0,A. Roberson misses free throw 2 of 2,,95,95
455,4,1:48.0,Offensive rebound by A. Roberson,,95,95
456,4,1:36.0,R. Westbrook misses 2-pt layup from 1 ft,,95,95
457,4,1:34.0,,Defensive rebound by D. Šarić,95,95
458,4,1:27.0,,G. Henderson misses 3-pt jump shot from 23 ft,95,95
459,4,1:25.0,Defensive rebound by S. Adams,,95,95
460,4,1:24.0,Oklahoma City full timeout,,95,95
461,4,1:07.0,R. Westbrook makes 2-pt jump shot from 17 ft,,97,95
462,4,0:51.0,,J. Embiid makes 2-pt jump shot from 13 ft,97,97
463,4,0:35.0,Personal foul by G. Henderson (drawn by R. Westbrook),,97,97
464,4,0:35.0,R. Westbrook makes free throw 1 of 2,,98,97
465,4,0:35.0,R. Westbrook makes free throw 2 of 2,,99,97
466,4,0:35.0,,Philadelphia full timeout,99,97
467,4,0:23.0,,J. Embiid misses 2-pt layup from 3 ft,99,97
468,4,0:21.0,,Offensive rebound by Team,99,97
469,4,0:21.0,,Philadelphia full timeout,99,97
470,4,0:16.0,,G. Henderson misses 2-pt jump shot from 6 ft (block by A. Roberson),99,97
471,4,0:13.0,Defensive rebound by E. Freedom,,99,97
472,4,0:11.0,V. Oladipo misses 2-pt layup from 2 ft (block by J. Embiid),,99,97
473,4,0:10.0,Offensive rebound by E. Freedom,,99,97
474,4,0:10.0,E. Freedom makes 2-pt layup from 1 ft,,101,97
475,4,0:10.0,,Philadelphia full timeout,101,97
476,4,0:05.0,Offensive charge foul by J. Embiid (drawn by V. Oladipo),,101,97
477,4,0:05.0,,Turnover by J. Embiid (offensive foul),101,97
478,4,0:05.0,Oklahoma City full timeout,,101,97
479,4,0:05.0,S. Christon enters the game for A. Roberson,,101,97
480,4,0:04.0,Personal foul by R. Covington (drawn by V. Oladipo),,101,97
481,4,0:04.0,V. Oladipo makes free throw 1 of 2,,102,97
482,4,0:04.0,Á. Abrines enters the game for E. Freedom,,101,97
483,4,0:04.0,A. Roberson enters the game for Á. Abrines,,101,97
484,4,0:04.0,V. Oladipo makes free throw 2 of 2,,103,97
