,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
83,1,2:57.0,Defensive rebound by P. Mills,,23,13
84,1,2:33.0,P. Mills makes 2-pt layup from 2 ft (assist by D. Lee),,25,13
85,1,2:32.0,,Sacramento full timeout,25,13
86,1,2:32.0,J. Simmons enters the game for K. Leonard,,25,13
87,1,2:32.0,L. Aldridge enters the game for P. Gasol,,25,13
88,1,2:19.0,,Personal foul by P. Mills,25,13
89,1,2:19.0,,B. McLemore enters the game for A. Afflalo,25,13
90,1,2:08.0,,G. Temple makes 3-pt jump shot from 27 ft (assist by D. Collison),25,16
91,1,1:50.0,L. Aldridge makes 2-pt layup from 3 ft (assist by D. Lee),,27,16
92,1,1:39.0,,D. Collison makes 2-pt jump shot from 17 ft,27,18
93,1,1:23.0,Turnover by L. Aldridge (bad pass),,27,18
94,1,1:23.0,,D. Cousins enters the game for R. Gay,27,18
95,1,1:23.0,,M. Barnes enters the game for W. Cauley-Stein,27,18
96,1,1:23.0,,M. Barnes makes 2-pt jump shot from 17 ft (assist by D. Cousins),27,20
97,1,1:07.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,27,20
98,1,1:07.0,,Defensive rebound by M. Barnes,27,20
99,1,0:46.0,,D. Cousins makes 2-pt dunk at rim (assist by G. Temple),27,22
100,1,0:22.0,P. Mills misses 3-pt jump shot from 25 ft,,27,22
101,1,0:22.0,,Defensive rebound by D. Cousins,27,22
102,1,0:07.0,,Turnover by D. Cousins (bad pass),27,22
103,1,0:07.0,,W. Cauley-Stein enters the game for D. Cousins,27,22
104,1,0:00.0,Turnover by P. Mills (bad pass),,27,22
105,2,11:41.0,L. Aldridge misses 2-pt jump shot from 20 ft,,27,22
106,2,11:41.0,,Defensive rebound by B. McLemore,27,22
107,2,11:16.0,,D. Cousins misses 2-pt jump shot from 18 ft,27,22
108,2,11:16.0,Defensive rebound by L. Aldridge,,27,22
109,2,10:59.0,Offensive foul by D. Lee (drawn by M. Barnes),,27,22
110,2,10:59.0,Turnover by D. Lee (offensive foul),,27,22
111,2,10:41.0,,B. McLemore makes 2-pt jump shot from 19 ft (assist by D. Cousins),27,24
112,2,10:32.0,Turnover by L. Aldridge (bad pass; steal by D. Collison),,27,24
113,2,10:27.0,,D. Collison makes 2-pt layup from 2 ft,27,26
114,2,10:14.0,D. Lee misses 2-pt jump shot from 20 ft,,27,26
115,2,10:14.0,,Defensive rebound by G. Temple,27,26
116,2,10:10.0,,G. Temple makes 2-pt layup from 3 ft,27,28
117,2,10:07.0,San Antonio full timeout,,27,28
118,2,10:07.0,T. Parker enters the game for P. Mills,,27,28
119,2,10:07.0,D. Green enters the game for D. Lee,,27,28
120,2,10:07.0,P. Gasol enters the game for M. Ginóbili,,27,28
121,2,9:43.0,D. Green misses 3-pt jump shot from 28 ft,,27,28
122,2,9:43.0,,Defensive rebound by D. Collison,27,28
123,2,9:29.0,,D. Collison makes 2-pt jump shot from 20 ft,27,30
124,2,9:07.0,D. Green makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,30,30
125,2,8:55.0,,D. Collison misses 2-pt layup from 2 ft,30,30
126,2,8:54.0,Defensive rebound by P. Gasol,,30,30
127,2,8:40.0,T. Parker makes 2-pt jump shot from 10 ft,,32,30
128,2,8:25.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by D. Cousins),32,33
129,2,8:04.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by J. Simmons),,34,33
130,2,7:42.0,,M. Barnes misses 3-pt jump shot from 23 ft,34,33
131,2,7:42.0,Defensive rebound by T. Parker,,34,33
132,2,7:23.0,L. Aldridge makes 2-pt jump shot from 21 ft (assist by T. Parker),,36,33
133,2,7:09.0,,Turnover by D. Cousins (lost ball; steal by T. Parker),36,33
134,2,7:04.0,T. Parker misses 2-pt jump shot from 8 ft,,36,33
135,2,7:02.0,Offensive rebound by L. Aldridge,,36,33
136,2,7:02.0,L. Aldridge makes 2-pt layup from 1 ft,,38,33
137,2,7:01.0,,Sacramento full timeout,38,33
138,2,7:01.0,K. Leonard enters the game for J. Simmons,,38,33
139,2,7:01.0,,R. Gay enters the game for G. Temple,38,33
140,2,6:37.0,,Turnover by Team (shot clock),38,33
141,2,6:31.0,P. Gasol misses 2-pt jump shot from 8 ft,,38,33
142,2,6:29.0,Offensive rebound by P. Gasol,,38,33
143,2,6:29.0,L. Aldridge misses 2-pt dunk at rim,,38,33
144,2,6:26.0,,Defensive rebound by B. McLemore,38,33
145,2,6:23.0,,Turnover by B. McLemore (bad pass),38,33
146,2,6:20.0,Turnover by T. Parker (bad pass; steal by M. Barnes),,38,33
147,2,6:13.0,,Turnover by M. Barnes (lost ball; steal by L. Aldridge),38,33
148,2,6:07.0,D. Green makes 3-pt jump shot from 25 ft,,41,33
149,2,5:37.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by M. Barnes),41,36
150,2,5:14.0,Personal foul by M. Barnes (drawn by T. Parker),,41,36
151,2,5:14.0,,K. Koufos enters the game for M. Barnes,41,36
152,2,5:07.0,Turnover by T. Parker (bad pass),,41,36
153,2,4:59.0,,Personal foul by D. Green (drawn by D. Cousins),41,36
154,2,4:59.0,D. Bertāns enters the game for L. Aldridge,,41,36
155,2,4:46.0,,D. Cousins makes 2-pt jump shot from 7 ft,41,38
156,2,4:30.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by T. Parker),,44,38
157,2,4:19.0,,D. Cousins misses 2-pt jump shot from 5 ft (block by P. Gasol),44,38
158,2,4:18.0,Defensive rebound by D. Bertāns,,44,38
159,2,4:12.0,K. Leonard makes 2-pt jump shot from 9 ft,,46,38
160,2,3:57.0,,B. McLemore misses 3-pt jump shot from 24 ft,46,38
161,2,3:57.0,Defensive rebound by T. Parker,,46,38
162,2,3:45.0,T. Parker makes 2-pt layup from 3 ft,,48,38
163,2,3:22.0,,D. Cousins misses 2-pt jump shot from 4 ft (block by D. Bertāns),48,38
164,2,3:20.0,Defensive rebound by D. Green,,48,38
165,2,3:13.0,P. Gasol makes 2-pt jump shot from 12 ft (assist by D. Bertāns),,50,38
166,2,2:57.0,,D. Collison misses 3-pt jump shot from 25 ft,50,38
167,2,2:57.0,Defensive rebound by K. Leonard,,50,38
168,2,2:39.0,P. Gasol makes 2-pt jump shot from 13 ft (assist by D. Green),,52,38
169,2,2:39.0,,Sacramento full timeout,52,38
170,2,2:39.0,P. Mills enters the game for D. Green,,52,38
171,2,2:39.0,M. Ginóbili enters the game for T. Parker,,52,38
172,2,2:39.0,,T. Lawson enters the game for K. Koufos,52,38
173,2,2:39.0,,M. Barnes enters the game for D. Collison,52,38
174,2,2:16.0,,D. Cousins misses 2-pt layup from 3 ft (block by K. Leonard),52,38
175,2,2:15.0,Defensive rebound by K. Leonard,,52,38
176,2,2:05.0,Turnover by M. Ginóbili (back court),,52,38
177,2,1:49.0,,R. Gay misses 2-pt jump shot from 15 ft,52,38
178,2,1:49.0,Defensive rebound by K. Leonard,,52,38
179,2,1:32.0,M. Ginóbili misses 2-pt layup from 4 ft,,52,38
180,2,1:31.0,Offensive rebound by P. Gasol,,52,38
181,2,1:31.0,Shooting foul by B. McLemore (drawn by P. Gasol),,52,38
182,2,1:31.0,P. Gasol misses free throw 1 of 2,,52,38
183,2,1:31.0,Offensive rebound by Team,,52,38
184,2,1:31.0,P. Gasol makes free throw 2 of 2,,53,38
185,2,1:17.0,,R. Gay misses 2-pt jump shot from 10 ft,53,38
186,2,1:17.0,,Offensive rebound by R. Gay,53,38
187,2,1:10.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Gay),53,41
188,2,1:00.0,K. Leonard makes 2-pt jump shot from 10 ft (assist by P. Mills),,55,41
189,2,0:48.0,,B. McLemore makes 2-pt jump shot from 18 ft (assist by D. Cousins),55,43
190,2,0:34.0,Turnover by K. Leonard (bad pass),,55,43
191,2,0:31.0,,R. Gay misses 2-pt jump shot from 21 ft,55,43
192,2,0:30.0,Defensive rebound by P. Gasol,,55,43
193,2,0:09.0,Shooting foul by M. Barnes (drawn by P. Gasol),,55,43
194,2,0:09.0,P. Gasol makes free throw 1 of 2,,56,43
195,2,0:09.0,,D. Collison enters the game for T. Lawson,56,43
196,2,0:09.0,J. Simmons enters the game for D. Bertāns,,56,43
197,2,0:09.0,P. Gasol makes free throw 2 of 2,,57,43
198,2,0:02.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Collison),57,46
199,3,11:36.0,K. Leonard misses 3-pt jump shot from 23 ft,,57,46
200,3,11:36.0,,Defensive rebound by D. Cousins,57,46
201,3,11:23.0,,Personal foul by D. Green (drawn by D. Cousins),57,46
202,3,11:23.0,,D. Cousins makes free throw 1 of 2,57,47
203,3,11:23.0,,D. Cousins makes free throw 2 of 2,57,48
204,3,11:09.0,T. Parker makes 2-pt layup from 3 ft (assist by P. Gasol),,59,48
205,3,10:39.0,,A. Afflalo makes 2-pt jump shot from 21 ft (assist by R. Gay),59,50
206,3,10:24.0,P. Gasol misses 2-pt jump shot from 14 ft,,59,50
207,3,10:24.0,,Defensive rebound by D. Cousins,59,50
208,3,10:15.0,,D. Cousins misses 2-pt jump shot from 4 ft (block by L. Aldridge),59,50
209,3,10:13.0,,Offensive rebound by K. Koufos,59,50
210,3,10:09.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by K. Koufos),59,53
211,3,9:54.0,P. Gasol makes 2-pt jump shot from 20 ft (assist by T. Parker),,61,53
212,3,9:35.0,,R. Gay makes 2-pt layup from 3 ft,61,55
213,3,9:19.0,P. Gasol misses 2-pt jump shot from 17 ft,,61,55
214,3,9:19.0,,Defensive rebound by D. Cousins,61,55
215,3,9:13.0,,Turnover by T. Lawson (bad pass; steal by D. Green),61,55
216,3,9:03.0,L. Aldridge misses 2-pt jump shot from 20 ft,,61,55
217,3,9:03.0,,Defensive rebound by D. Cousins,61,55
218,3,8:49.0,,R. Gay misses 2-pt jump shot from 4 ft (block by L. Aldridge),61,55
219,3,8:47.0,Defensive rebound by L. Aldridge,,61,55
220,3,8:39.0,D. Green makes 3-pt jump shot from 25 ft (assist by T. Parker),,64,55
221,3,8:13.0,,A. Afflalo misses 3-pt jump shot from 26 ft,64,55
222,3,8:12.0,Defensive rebound by T. Parker,,64,55
223,3,7:57.0,L. Aldridge makes 2-pt hook shot from 7 ft,,66,55
224,3,7:39.0,,T. Lawson misses 2-pt jump shot from 20 ft,66,55
225,3,7:39.0,Defensive rebound by P. Gasol,,66,55
226,3,7:27.0,Shooting foul by D. Cousins (drawn by L. Aldridge),,66,55
227,3,7:27.0,L. Aldridge makes free throw 1 of 2,,67,55
228,3,7:27.0,D. Lee enters the game for P. Gasol,,67,55
229,3,7:27.0,L. Aldridge makes free throw 2 of 2,,68,55
230,3,7:07.0,,K. Koufos misses 2-pt jump shot from 6 ft,68,55
231,3,7:07.0,Defensive rebound by Team,,68,55
232,3,7:07.0,,Loose ball foul by K. Koufos (drawn by D. Lee),68,55
233,3,6:52.0,K. Leonard misses 3-pt jump shot from 23 ft,,68,55
234,3,6:51.0,,Defensive rebound by K. Koufos,68,55
235,3,6:48.0,,D. Cousins makes 2-pt layup from 3 ft,68,57
236,3,6:48.0,,Shooting foul by D. Lee (drawn by D. Cousins),68,57
237,3,6:48.0,San Antonio full timeout,,68,57
238,3,6:48.0,,M. Barnes enters the game for K. Koufos,68,57
239,3,6:48.0,,D. Cousins makes free throw 1 of 1,68,58
240,3,6:33.0,Personal foul by A. Afflalo (drawn by D. Green),,68,58
241,3,6:24.0,D. Lee misses 2-pt layup from 2 ft,,68,58
242,3,6:23.0,Offensive rebound by D. Lee,,68,58
243,3,6:22.0,D. Lee makes 2-pt jump shot from 3 ft,,70,58
244,3,6:06.0,,Shooting foul by L. Aldridge (drawn by D. Cousins),70,58
245,3,6:06.0,,D. Cousins makes free throw 1 of 2,70,59
246,3,6:06.0,,D. Cousins makes free throw 2 of 2,70,60
247,3,5:56.0,Turnover by D. Lee (bad pass; steal by D. Cousins),,70,60
248,3,5:53.0,Violation by L. Aldridge (kicked ball),,70,60
249,3,5:53.0,P. Mills enters the game for T. Parker,,70,60
250,3,5:46.0,,Turnover by R. Gay (lost ball; steal by D. Lee),70,60
251,3,5:42.0,K. Leonard makes 2-pt dunk at rim (assist by D. Lee),,72,60
252,3,5:16.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by M. Barnes),72,63
253,3,4:53.0,L. Aldridge misses 2-pt jump shot from 15 ft,,72,63
254,3,4:52.0,Offensive rebound by D. Lee,,72,63
255,3,4:38.0,L. Aldridge makes 2-pt layup from 3 ft,,74,63
256,3,4:19.0,,R. Gay misses 2-pt jump shot from 19 ft,74,63
257,3,4:18.0,Defensive rebound by D. Lee,,74,63
258,3,4:04.0,K. Leonard makes 3-pt jump shot from 26 ft,,77,63
259,3,3:39.0,,A. Afflalo misses 3-pt jump shot from 24 ft,77,63
260,3,3:39.0,Defensive rebound by L. Aldridge,,77,63
261,3,3:20.0,K. Leonard misses 3-pt jump shot from 24 ft,,77,63
262,3,3:20.0,,Defensive rebound by Team,77,63
263,3,3:20.0,Loose ball foul by D. Lee (drawn by M. Barnes),,77,63
264,3,3:20.0,,G. Temple enters the game for R. Gay,77,63
265,3,3:20.0,,D. Collison enters the game for T. Lawson,77,63
266,3,3:20.0,M. Ginóbili enters the game for D. Green,,77,63
267,3,3:13.0,,Personal foul by D. Lee (drawn by M. Barnes),77,63
268,3,3:13.0,,M. Barnes misses free throw 1 of 2,77,63
269,3,3:13.0,,Offensive rebound by Team,77,63
270,3,3:13.0,P. Gasol enters the game for L. Aldridge,,77,63
271,3,3:13.0,D. Bertāns enters the game for D. Lee,,77,63
272,3,3:13.0,,M. Barnes makes free throw 2 of 2,77,64
273,3,2:52.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,77,64
274,3,2:51.0,Offensive rebound by K. Leonard,,77,64
275,3,2:41.0,P. Mills makes 3-pt jump shot from 24 ft (assist by D. Bertāns),,80,64
276,3,2:25.0,,Shooting foul by K. Leonard (drawn by D. Cousins),80,64
277,3,2:25.0,,Sacramento full timeout,80,64
278,3,2:25.0,,D. Cousins makes free throw 1 of 2,80,65
279,3,2:25.0,J. Simmons enters the game for K. Leonard,,80,64
280,3,2:25.0,,D. Cousins makes free throw 2 of 2,80,66
281,3,2:11.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by D. Bertāns),,82,66
282,3,1:57.0,,Personal foul by P. Gasol (drawn by D. Cousins),82,66
283,3,1:57.0,,D. Cousins misses free throw 1 of 2,82,66
284,3,1:57.0,,Offensive rebound by Team,82,66
285,3,1:57.0,,D. Cousins makes free throw 2 of 2,82,67
286,3,1:43.0,D. Bertāns misses 3-pt jump shot from 25 ft,,82,67
287,3,1:42.0,,Defensive rebound by G. Temple,82,67
288,3,1:30.0,,Turnover by D. Cousins (lost ball; steal by M. Ginóbili),82,67
289,3,1:22.0,D. Bertāns misses 3-pt jump shot from 25 ft,,82,67
290,3,1:21.0,,Defensive rebound by A. Afflalo,82,67
291,3,1:07.0,,M. Barnes makes 2-pt layup from 3 ft,82,69
292,3,0:56.0,P. Gasol misses 3-pt jump shot from 26 ft,,82,69
293,3,0:55.0,Offensive rebound by D. Bertāns,,82,69
294,3,0:34.0,P. Gasol makes 2-pt hook shot from 6 ft (assist by M. Ginóbili),,84,69
295,3,0:20.0,,A. Afflalo misses 2-pt layup from 2 ft,84,69
296,3,0:18.0,,Offensive rebound by A. Afflalo,84,69
297,3,0:03.0,,D. Cousins makes 2-pt layup from 3 ft,84,71
298,3,0:00.0,P. Mills misses 3-pt jump shot from 25 ft,,84,71
299,3,0:00.0,Offensive rebound by Team,,84,71
300,4,11:47.0,,Shooting foul by P. Gasol (drawn by W. Cauley-Stein),84,71
301,4,11:47.0,,W. Cauley-Stein makes free throw 1 of 2,84,72
302,4,11:47.0,,W. Cauley-Stein makes free throw 2 of 2,84,73
303,4,11:31.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),,87,73
304,4,11:14.0,,D. Collison misses 2-pt jump shot from 19 ft,87,73
305,4,11:13.0,Defensive rebound by M. Ginóbili,,87,73
306,4,11:03.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,87,73
307,4,11:02.0,,Defensive rebound by D. Collison,87,73
308,4,10:55.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by G. Temple),87,75
309,4,10:44.0,Personal foul by G. Temple (drawn by D. Bertāns),,87,75
310,4,10:44.0,L. Aldridge enters the game for P. Gasol,,87,75
311,4,10:39.0,Turnover by P. Mills (bad pass; steal by W. Cauley-Stein),,87,75
312,4,10:24.0,,M. Barnes makes 2-pt layup from 3 ft,87,77
313,4,10:07.0,L. Aldridge makes 2-pt jump shot from 17 ft,,89,77
314,4,9:56.0,,Offensive foul by D. Collison (drawn by P. Mills),89,77
315,4,9:56.0,,Turnover by D. Collison (offensive foul),89,77
316,4,9:56.0,T. Parker enters the game for P. Mills,,89,77
317,4,9:35.0,L. Aldridge makes 3-pt jump shot from 23 ft (assist by J. Simmons),,92,77
318,4,9:15.0,,Turnover by W. Cauley-Stein (lost ball; steal by M. Ginóbili),92,77
319,4,9:08.0,D. Bertāns misses 3-pt jump shot from 24 ft,,92,77
320,4,9:08.0,,Defensive rebound by B. McLemore,92,77
321,4,9:08.0,,Personal foul by M. Ginóbili (drawn by B. McLemore),92,77
322,4,8:59.0,,Shooting foul by L. Aldridge (drawn by W. Cauley-Stein),92,77
323,4,8:59.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by D. Collison),92,79
324,4,8:59.0,Official timeout,,92,79
325,4,8:59.0,K. Leonard enters the game for M. Ginóbili,,92,79
326,4,8:59.0,,W. Cauley-Stein makes free throw 1 of 1,92,80
327,4,8:36.0,L. Aldridge misses 2-pt jump shot from 17 ft,,92,80
328,4,8:35.0,,Defensive rebound by G. Temple,92,80
329,4,8:15.0,,Turnover by B. McLemore (traveling),92,80
330,4,8:00.0,T. Parker makes 2-pt jump shot from 20 ft,,94,80
331,4,7:42.0,,Turnover by G. Temple (bad pass; steal by L. Aldridge),94,80
332,4,7:36.0,T. Parker misses 2-pt jump shot from 18 ft,,94,80
333,4,7:35.0,,Defensive rebound by G. Temple,94,80
334,4,7:32.0,,Shooting foul by D. Bertāns (drawn by W. Cauley-Stein),94,80
335,4,7:32.0,,W. Cauley-Stein misses free throw 1 of 2,94,80
336,4,7:32.0,,Offensive rebound by Team,94,80
337,4,7:32.0,,D. Cousins enters the game for M. Barnes,94,80
338,4,7:32.0,D. Green enters the game for J. Simmons,,94,80
339,4,7:32.0,,W. Cauley-Stein makes free throw 2 of 2,94,81
340,4,7:14.0,K. Leonard misses 3-pt jump shot from 23 ft,,94,81
341,4,7:14.0,,Defensive rebound by W. Cauley-Stein,94,81
342,4,7:04.0,,B. McLemore misses 2-pt jump shot from 5 ft (block by D. Bertāns),94,81
343,4,7:02.0,Defensive rebound by K. Leonard,,94,81
344,4,6:48.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),,97,81
345,4,6:38.0,,Turnover by G. Temple (bad pass; steal by K. Leonard),97,81
346,4,6:24.0,T. Parker makes 2-pt layup from 4 ft,,99,81
347,4,6:17.0,,G. Temple makes 2-pt layup from 3 ft (assist by D. Collison),99,83
348,4,5:57.0,Shooting foul by W. Cauley-Stein (drawn by K. Leonard),,99,83
349,4,5:57.0,,Sacramento full timeout,99,83
350,4,5:57.0,K. Leonard makes free throw 1 of 2,,100,83
351,4,5:57.0,,R. Gay enters the game for W. Cauley-Stein,99,83
352,4,5:57.0,,M. Barnes enters the game for G. Temple,99,83
353,4,5:57.0,P. Gasol enters the game for D. Bertāns,,99,83
354,4,5:57.0,K. Leonard makes free throw 2 of 2,,101,83
355,4,5:38.0,,D. Cousins misses 2-pt layup from 2 ft,101,83
356,4,5:37.0,,Offensive rebound by D. Cousins,101,83
357,4,5:37.0,,D. Cousins makes 2-pt layup from 2 ft,101,85
358,4,5:12.0,D. Green misses 3-pt jump shot from 25 ft,,101,85
359,4,5:12.0,,Defensive rebound by D. Cousins,101,85
360,4,5:01.0,,B. McLemore misses 2-pt jump shot from 16 ft,101,85
361,4,5:01.0,,Offensive rebound by D. Cousins,101,85
362,4,4:56.0,,M. Barnes misses 3-pt jump shot from 23 ft,101,85
363,4,4:55.0,Defensive rebound by P. Gasol,,101,85
364,4,4:34.0,K. Leonard misses 3-pt jump shot from 23 ft,,101,85
365,4,4:33.0,Offensive rebound by D. Green,,101,85
366,4,4:19.0,T. Parker misses 2-pt layup from 2 ft (block by M. Barnes),,101,85
367,4,4:17.0,,Defensive rebound by R. Gay,101,85
368,4,4:08.0,,Turnover by M. Barnes (bad pass; steal by K. Leonard),101,85
369,4,4:04.0,D. Green misses 3-pt jump shot from 25 ft,,101,85
370,4,4:03.0,,Defensive rebound by D. Cousins,101,85
371,4,4:01.0,,M. Barnes makes 2-pt layup from 1 ft (assist by D. Cousins),101,87
372,4,3:40.0,P. Gasol makes 2-pt layup from 2 ft (assist by L. Aldridge),,103,87
373,4,3:40.0,Shooting foul by M. Barnes (drawn by P. Gasol),,103,87
374,4,3:40.0,P. Gasol misses free throw 1 of 1,,103,87
375,4,3:38.0,,Defensive rebound by D. Cousins,103,87
376,4,3:28.0,,D. Cousins misses 3-pt jump shot from 25 ft,103,87
377,4,3:27.0,Defensive rebound by D. Green,,103,87
