,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DENVER_ACTION,NEW ORLEANS_SCORE,DENVER_SCORE
60,1,6:26.0,A. Davis misses 2-pt jump shot from 5 ft,,9,12
61,1,6:24.0,Offensive rebound by A. Ajinça,,9,12
62,1,6:23.0,A. Ajinça makes 2-pt dunk at rim,,11,12
63,1,6:04.0,,D. Gallinari makes 2-pt dunk at rim,11,14
64,1,5:50.0,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Holiday),,14,14
65,1,5:32.0,,N. Jokić makes 2-pt jump shot from 4 ft (assist by D. Gallinari),14,16
66,1,5:22.0,A. Davis misses 3-pt jump shot from 28 ft,,14,16
67,1,5:21.0,Offensive rebound by A. Ajinça,,14,16
68,1,5:16.0,J. Holiday misses 3-pt jump shot from 26 ft,,14,16
69,1,5:14.0,Offensive rebound by A. Davis,,14,16
70,1,5:14.0,A. Davis misses 2-pt dunk at rim,,14,16
71,1,5:12.0,,Defensive rebound by N. Jokić,14,16
72,1,5:11.0,,Personal foul by A. Davis (drawn by N. Jokić),14,16
73,1,5:11.0,,Denver full timeout,14,16
74,1,5:11.0,,N. Jokić makes free throw 1 of 2,14,17
75,1,5:11.0,,E. Mudiay enters the game for J. Murray,14,17
76,1,5:11.0,,W. Chandler enters the game for D. Gallinari,14,17
77,1,5:11.0,D. Motiejūnas enters the game for A. Davis,,14,17
78,1,5:11.0,,N. Jokić makes free throw 2 of 2,14,18
79,1,4:57.0,E. Moore misses 3-pt jump shot from 23 ft,,14,18
80,1,4:56.0,,Defensive rebound by W. Chandler,14,18
81,1,4:43.0,,N. Jokić makes 3-pt jump shot from 27 ft (assist by M. Plumlee),14,21
82,1,4:28.0,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),,17,21
83,1,4:04.0,,Turnover by N. Jokić (bad pass; steal by S. Hill),17,21
84,1,3:51.0,A. Ajinça misses 2-pt layup from 3 ft (block by M. Plumlee),,17,21
85,1,3:49.0,,Defensive rebound by G. Harris,17,21
86,1,3:41.0,,E. Mudiay misses 3-pt jump shot from 24 ft,17,21
87,1,3:40.0,Defensive rebound by S. Hill,,17,21
88,1,3:32.0,S. Hill misses 2-pt jump shot from 14 ft,,17,21
89,1,3:30.0,,Defensive rebound by G. Harris,17,21
90,1,3:24.0,,W. Chandler misses 3-pt jump shot from 23 ft,17,21
91,1,3:23.0,Defensive rebound by E. Moore,,17,21
92,1,3:07.0,J. Holiday makes 2-pt jump shot from 6 ft,,19,21
93,1,2:46.0,,G. Harris misses 3-pt jump shot from 26 ft,19,21
94,1,2:46.0,Defensive rebound by S. Hill,,19,21
95,1,2:40.0,Turnover by S. Hill (lost ball; steal by G. Harris),,19,21
96,1,2:35.0,,G. Harris makes 2-pt dunk at rim,19,23
97,1,2:20.0,Turnover by E. Moore (bad pass; steal by N. Jokić),,19,23
98,1,2:18.0,New Orleans full timeout,,19,23
99,1,2:18.0,Q. Cook enters the game for J. Holiday,,19,23
100,1,2:18.0,D. Cunningham enters the game for S. Hill,,19,23
101,1,2:18.0,J. Crawford enters the game for E. Moore,,19,23
102,1,2:18.0,,J. Murray enters the game for N. Jokić,19,23
103,1,2:18.0,,D. Gallinari enters the game for G. Harris,19,23
104,1,2:06.0,,D. Gallinari makes 3-pt jump shot from 29 ft (assist by M. Plumlee),19,26
105,1,1:53.0,J. Crawford misses 3-pt jump shot from 27 ft,,19,26
106,1,1:52.0,,Defensive rebound by M. Plumlee,19,26
107,1,1:39.0,,E. Mudiay misses 2-pt jump shot from 16 ft,19,26
108,1,1:37.0,,Offensive rebound by E. Mudiay,19,26
109,1,1:27.0,,J. Murray makes 2-pt dunk at rim (assist by M. Plumlee),19,28
110,1,1:11.0,D. Motiejūnas misses 2-pt hook shot from 7 ft,,19,28
111,1,1:11.0,,Defensive rebound by D. Gallinari,19,28
112,1,1:03.0,,D. Gallinari misses 3-pt jump shot from 25 ft,19,28
113,1,1:02.0,Defensive rebound by Q. Cook,,19,28
114,1,0:57.0,Personal foul by W. Chandler (drawn by D. Motiejūnas),,19,28
115,1,0:42.0,J. Crawford makes 2-pt jump shot from 11 ft,,21,28
116,1,0:37.0,,J. Murray makes 2-pt dunk at rim (assist by E. Mudiay),21,30
117,1,0:23.0,A. Ajinça makes 2-pt layup from 2 ft (assist by D. Motiejūnas),,23,30
118,1,0:06.0,,Turnover by M. Plumlee (bad pass; steal by A. Ajinça),23,30
119,1,0:02.0,J. Crawford makes 2-pt layup from 2 ft,,25,30
120,2,11:39.0,,J. Murray makes 2-pt layup from 1 ft,25,32
121,2,11:14.0,J. Crawford misses 2-pt jump shot from 6 ft,,25,32
122,2,11:13.0,,Defensive rebound by Team,25,32
123,2,10:58.0,,W. Chandler makes 2-pt jump shot from 5 ft (assist by J. Murray),25,34
124,2,10:43.0,D. Cunningham makes 2-pt jump shot from 20 ft (assist by Q. Cook),,27,34
125,2,10:31.0,,M. Plumlee makes 2-pt dunk at rim (assist by E. Mudiay),27,36
126,2,10:27.0,New Orleans full timeout,,27,36
127,2,10:18.0,Q. Cook misses 2-pt jump shot from 18 ft,,27,36
128,2,10:17.0,,Defensive rebound by W. Chandler,27,36
129,2,10:04.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Murray),27,38
130,2,9:47.0,D. Motiejūnas misses 3-pt jump shot from 25 ft,,27,38
131,2,9:47.0,,Defensive rebound by W. Chandler,27,38
132,2,9:38.0,,Turnover by J. Murray (bad pass; steal by S. Hill),27,38
133,2,9:35.0,Personal take foul by D. Gallinari (drawn by S. Hill),,27,38
134,2,9:35.0,A. Davis enters the game for D. Motiejūnas,,27,38
135,2,9:25.0,A. Davis misses 2-pt jump shot from 19 ft,,27,38
136,2,9:24.0,,Defensive rebound by M. Plumlee,27,38
137,2,9:04.0,,M. Plumlee misses 2-pt layup from 3 ft (block by D. Cunningham),27,38
138,2,9:03.0,Defensive rebound by J. Crawford,,27,38
139,2,8:58.0,J. Crawford makes 2-pt jump shot from 4 ft,,29,38
140,2,8:58.0,,Denver full timeout,29,38
141,2,8:58.0,,G. Harris enters the game for D. Gallinari,29,38
142,2,8:58.0,,K. Faried enters the game for J. Murray,29,38
143,2,8:43.0,,G. Harris misses 2-pt jump shot from 7 ft,29,38
144,2,8:43.0,Defensive rebound by A. Davis,,29,38
145,2,8:37.0,J. Crawford makes 2-pt jump shot from 17 ft,,31,38
146,2,8:37.0,Shooting foul by G. Harris (drawn by J. Crawford),,31,38
147,2,8:37.0,J. Crawford misses free throw 1 of 1,,31,38
148,2,8:36.0,,Defensive rebound by K. Faried,31,38
149,2,8:20.0,,Shooting foul by A. Davis (drawn by M. Plumlee),31,38
150,2,8:20.0,,M. Plumlee misses free throw 1 of 2,31,38
151,2,8:20.0,,Offensive rebound by Team,31,38
152,2,8:20.0,,M. Plumlee misses free throw 2 of 2,31,38
153,2,8:19.0,Defensive rebound by A. Davis,,31,38
154,2,7:57.0,A. Davis makes 2-pt dunk at rim,,33,38
155,2,7:38.0,,K. Faried makes 2-pt layup from 2 ft (assist by G. Harris),33,40
156,2,7:22.0,Shooting foul by M. Plumlee (drawn by A. Davis),,33,40
157,2,7:22.0,A. Davis makes 2-pt layup from 3 ft (assist by Q. Cook),,35,40
158,2,7:22.0,,N. Jokić enters the game for M. Plumlee,35,40
159,2,7:22.0,A. Davis makes free throw 1 of 1,,36,40
160,2,7:06.0,Violation by A. Davis (kicked ball),,36,40
161,2,7:06.0,A. Ajinça enters the game for D. Cunningham,,36,40
162,2,7:03.0,,G. Harris misses 3-pt jump shot from 25 ft,36,40
163,2,7:01.0,Defensive rebound by A. Ajinça,,36,40
164,2,6:45.0,A. Davis misses 2-pt jump shot from 18 ft,,36,40
165,2,6:44.0,,Defensive rebound by W. Chandler,36,40
166,2,6:37.0,,Turnover by E. Mudiay (bad pass; steal by J. Crawford),36,40
167,2,6:29.0,Q. Cook makes 2-pt layup from 2 ft (assist by J. Crawford),,38,40
168,2,6:16.0,,Turnover by N. Jokić (bad pass),38,40
169,2,6:16.0,J. Holiday enters the game for Q. Cook,,38,40
170,2,5:52.0,A. Davis misses 2-pt jump shot from 14 ft,,38,40
171,2,5:51.0,,Defensive rebound by K. Faried,38,40
172,2,5:48.0,,Turnover by K. Faried (bad pass),38,40
173,2,5:48.0,Official timeout,,38,40
174,2,5:48.0,,D. Gallinari enters the game for E. Mudiay,38,40
175,2,5:48.0,,J. Murray enters the game for W. Chandler,38,40
176,2,5:37.0,A. Davis misses 2-pt jump shot from 12 ft,,38,40
177,2,5:36.0,,Defensive rebound by N. Jokić,38,40
178,2,5:35.0,,Personal foul by S. Hill (drawn by N. Jokić),38,40
179,2,5:35.0,,Turnover by N. Jokić (traveling),38,40
180,2,5:25.0,J. Crawford misses 3-pt jump shot from 26 ft,,38,40
181,2,5:24.0,,Defensive rebound by K. Faried,38,40
182,2,5:06.0,,K. Faried misses 2-pt jump shot from 15 ft,38,40
183,2,5:05.0,Defensive rebound by J. Holiday,,38,40
184,2,5:00.0,S. Hill misses 3-pt jump shot from 26 ft,,38,40
185,2,4:59.0,Offensive rebound by Team,,38,40
186,2,4:50.0,J. Holiday makes 3-pt jump shot from 26 ft,,41,40
187,2,4:35.0,,N. Jokić makes 2-pt layup from 1 ft (assist by J. Murray),41,42
188,2,4:19.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Crawford),,43,42
189,2,4:05.0,,Turnover by J. Murray (lost ball; steal by A. Davis),43,42
190,2,4:01.0,Turnover by A. Davis (lost ball; steal by J. Murray),,43,42
191,2,3:55.0,E. Moore enters the game for J. Crawford,,43,42
192,2,3:47.0,,D. Gallinari misses 2-pt jump shot from 15 ft,43,42
193,2,3:47.0,,Offensive rebound by K. Faried,43,42
194,2,3:43.0,,N. Jokić misses 2-pt jump shot from 8 ft,43,42
195,2,3:42.0,Defensive rebound by A. Ajinça,,43,42
196,2,3:27.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,45,42
197,2,3:27.0,,Denver full timeout,45,42
198,2,3:27.0,,W. Chandler enters the game for K. Faried,45,42
199,2,3:11.0,,N. Jokić makes 2-pt layup from 2 ft,45,44
200,2,3:00.0,Turnover by E. Moore (bad pass; steal by W. Chandler),,45,44
201,2,2:51.0,,J. Murray misses 3-pt jump shot from 23 ft,45,44
202,2,2:50.0,Defensive rebound by A. Davis,,45,44
203,2,2:42.0,J. Holiday misses 3-pt jump shot from 24 ft,,45,44
204,2,2:41.0,Offensive rebound by A. Davis,,45,44
205,2,2:35.0,Shooting foul by W. Chandler (drawn by A. Davis),,45,44
206,2,2:35.0,A. Davis makes free throw 1 of 2,,46,44
207,2,2:35.0,A. Davis misses free throw 2 of 2,,46,44
208,2,2:35.0,D. Cunningham enters the game for A. Ajinça,,46,44
209,2,2:34.0,,Defensive rebound by D. Gallinari,46,44
210,2,2:16.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by N. Jokić),46,47
211,2,1:59.0,J. Holiday makes 2-pt dunk at rim,,48,47
212,2,1:48.0,,N. Jokić makes 2-pt dunk at rim (assist by G. Harris),48,49
213,2,1:29.0,A. Davis makes 2-pt jump shot from 14 ft,,50,49
214,2,1:16.0,,D. Gallinari misses 3-pt jump shot from 23 ft,50,49
215,2,1:15.0,Defensive rebound by D. Cunningham,,50,49
216,2,1:09.0,Turnover by J. Holiday (lost ball; steal by W. Chandler),,50,49
217,2,1:00.0,,J. Murray makes 2-pt layup from 2 ft (assist by N. Jokić),50,51
218,2,0:41.0,S. Hill misses 3-pt jump shot from 24 ft,,50,51
219,2,0:40.0,Offensive rebound by D. Cunningham,,50,51
220,2,0:30.0,A. Davis misses 2-pt layup from 3 ft,,50,51
221,2,0:30.0,,Defensive rebound by N. Jokić,50,51
222,2,0:27.0,,Turnover by N. Jokić (traveling),50,51
223,2,0:27.0,J. Crawford enters the game for D. Cunningham,,50,51
224,2,0:05.0,J. Holiday misses 2-pt jump shot from 19 ft,,50,51
225,2,0:03.0,,Defensive rebound by W. Chandler,50,51
226,2,0:00.0,,W. Chandler misses 3-pt jump shot from 40 ft,50,51
227,2,0:00.0,,Offensive rebound by Team,50,51
228,3,11:50.0,,Personal foul by E. Moore (drawn by G. Harris),50,51
229,3,11:45.0,,G. Harris misses 3-pt jump shot from 24 ft,50,51
230,3,11:44.0,Defensive rebound by A. Davis,,50,51
231,3,11:26.0,A. Davis makes 2-pt jump shot from 17 ft (assist by S. Hill),,52,51
232,3,11:13.0,,D. Gallinari misses 3-pt jump shot from 25 ft,52,51
233,3,11:12.0,Defensive rebound by J. Holiday,,52,51
234,3,11:06.0,E. Moore misses 2-pt jump shot from 20 ft,,52,51
235,3,11:05.0,,Defensive rebound by Team,52,51
236,3,10:56.0,,N. Jokić misses 2-pt jump shot from 18 ft,52,51
237,3,10:54.0,Defensive rebound by J. Holiday,,52,51
238,3,10:37.0,A. Davis misses 2-pt jump shot from 12 ft,,52,51
239,3,10:36.0,,Defensive rebound by N. Jokić,52,51
240,3,10:25.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by N. Jokić),52,54
241,3,10:07.0,J. Holiday misses 3-pt jump shot from 24 ft,,52,54
242,3,10:06.0,,Defensive rebound by G. Harris,52,54
243,3,9:57.0,,G. Harris misses 3-pt jump shot from 25 ft,52,54
244,3,9:57.0,Defensive rebound by S. Hill,,52,54
245,3,9:44.0,A. Davis misses 2-pt jump shot from 10 ft,,52,54
246,3,9:44.0,,Defensive rebound by K. Faried,52,54
247,3,9:33.0,,N. Jokić makes 2-pt jump shot from 19 ft (assist by J. Murray),52,56
248,3,9:13.0,D. Cunningham makes 2-pt layup from 3 ft (assist by J. Holiday),,54,56
249,3,9:06.0,,K. Faried makes 2-pt layup from 2 ft,54,58
250,3,9:06.0,,Shooting foul by D. Cunningham (drawn by K. Faried),54,58
251,3,9:06.0,,K. Faried misses free throw 1 of 1,54,58
252,3,9:06.0,Defensive rebound by Team,,54,58
253,3,8:53.0,Turnover by D. Cunningham (bad pass; steal by K. Faried),,54,58
254,3,8:48.0,,G. Harris makes 2-pt dunk at rim (assist by K. Faried),54,60
255,3,8:34.0,A. Davis misses 2-pt jump shot from 17 ft,,54,60
256,3,8:33.0,,Defensive rebound by N. Jokić,54,60
257,3,8:29.0,,Turnover by D. Gallinari (bad pass; steal by E. Moore),54,60
258,3,8:22.0,E. Moore makes 2-pt layup from 1 ft,,56,60
259,3,8:07.0,,Shooting foul by D. Cunningham (drawn by J. Murray),56,60
260,3,8:07.0,,J. Murray makes free throw 1 of 2,56,61
261,3,8:07.0,A. Ajinça enters the game for D. Cunningham,,56,61
262,3,8:07.0,,J. Murray makes free throw 2 of 2,56,62
263,3,7:49.0,A. Ajinça makes 2-pt jump shot from 9 ft (assist by J. Holiday),,58,62
264,3,7:35.0,,J. Murray makes 3-pt jump shot from 26 ft (assist by G. Harris),58,65
265,3,7:21.0,A. Davis misses 3-pt jump shot from 26 ft,,58,65
266,3,7:20.0,,Defensive rebound by N. Jokić,58,65
267,3,7:12.0,,Shooting foul by S. Hill (drawn by G. Harris),58,65
268,3,7:12.0,New Orleans full timeout,,58,65
269,3,7:12.0,,G. Harris makes free throw 1 of 2,58,66
270,3,7:12.0,J. Crawford enters the game for E. Moore,,58,65
271,3,7:12.0,,G. Harris makes free throw 2 of 2,58,67
272,3,6:51.0,A. Davis makes 2-pt jump shot from 13 ft,,60,67
273,3,6:30.0,,J. Murray makes 2-pt jump shot from 7 ft,60,69
274,3,6:19.0,J. Crawford misses 3-pt jump shot from 26 ft,,60,69
275,3,6:17.0,,Defensive rebound by K. Faried,60,69
276,3,6:05.0,,Personal foul by J. Holiday (drawn by J. Murray),60,69
277,3,6:05.0,,J. Murray makes free throw 1 of 2,60,70
278,3,6:05.0,,M. Plumlee enters the game for K. Faried,60,70
279,3,6:05.0,,J. Murray makes free throw 2 of 2,60,71
280,3,5:52.0,Turnover by J. Crawford (bad pass; steal by J. Murray),,60,71
281,3,5:46.0,,G. Harris makes 2-pt layup from 1 ft (assist by J. Murray),60,73
282,3,5:26.0,A. Davis makes 2-pt jump shot from 15 ft (assist by J. Holiday),,62,73
283,3,5:04.0,,Turnover by N. Jokić (bad pass),62,73
284,3,5:04.0,,W. Chandler enters the game for D. Gallinari,62,73
285,3,4:38.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,64,73
286,3,4:28.0,,E. Mudiay enters the game for J. Murray,64,73
287,3,4:28.0,D. Motiejūnas enters the game for A. Davis,,64,73
288,3,4:20.0,,N. Jokić makes 3-pt jump shot from 26 ft (assist by E. Mudiay),64,76
289,3,4:15.0,Turnover by J. Crawford (step out of bounds),,64,76
290,3,4:00.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by W. Chandler),64,79
291,3,3:48.0,J. Holiday misses 3-pt jump shot from 22 ft,,64,79
292,3,3:47.0,,Defensive rebound by W. Chandler,64,79
293,3,3:33.0,,E. Mudiay makes 2-pt dunk at rim (assist by G. Harris),64,81
294,3,3:33.0,New Orleans full timeout,,64,81
295,3,3:33.0,Q. Cook enters the game for J. Holiday,,64,81
296,3,3:20.0,Turnover by Q. Cook (bad pass; steal by E. Mudiay),,64,81
297,3,3:09.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by G. Harris),64,84
298,3,2:54.0,J. Crawford makes 2-pt jump shot from 6 ft,,66,84
299,3,2:38.0,,Turnover by N. Jokić (lost ball; steal by D. Motiejūnas),66,84
300,3,2:28.0,S. Hill makes 2-pt layup from 2 ft,,68,84
301,3,2:28.0,Shooting foul by M. Plumlee (drawn by S. Hill),,68,84
302,3,2:28.0,S. Hill makes free throw 1 of 1,,69,84
303,3,2:06.0,,W. Chandler makes 2-pt layup from 2 ft (assist by N. Jokić),69,86
304,3,1:58.0,Personal take foul by E. Mudiay (drawn by D. Motiejūnas),,69,86
305,3,1:48.0,S. Hill misses 2-pt jump shot from 9 ft,,69,86
306,3,1:48.0,,Defensive rebound by W. Chandler,69,86
307,3,1:39.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Chandler),69,89
308,3,1:28.0,A. Ajinça misses 3-pt jump shot from 25 ft,,69,89
309,3,1:27.0,Offensive rebound by D. Motiejūnas,,69,89
310,3,1:26.0,,Loose ball foul by W. Chandler (drawn by D. Motiejūnas),69,89
311,3,1:26.0,D. Motiejūnas makes free throw 1 of 2,,70,89
312,3,1:26.0,D. Motiejūnas misses free throw 2 of 2,,70,89
313,3,1:24.0,,Defensive rebound by N. Jokić,70,89
314,3,1:14.0,,G. Harris misses 2-pt layup from 2 ft (block by A. Ajinça),70,89
315,3,1:13.0,,Offensive rebound by Team,70,89
316,3,1:00.0,,N. Jokić makes 2-pt jump shot from 9 ft (assist by G. Harris),70,91
317,3,0:57.0,S. Hill makes 2-pt dunk at rim,,72,91
318,3,0:37.0,,Turnover by M. Plumlee (lost ball; steal by D. Motiejūnas),72,91
319,3,0:28.0,J. Crawford misses 2-pt layup from 1 ft,,72,91
320,3,0:28.0,,Defensive rebound by E. Mudiay,72,91
321,3,0:18.0,,Shooting foul by A. Ajinça (drawn by E. Mudiay),72,91
322,3,0:18.0,,E. Mudiay misses free throw 1 of 2,72,91
323,3,0:18.0,,Offensive rebound by Team,72,91
324,3,0:18.0,,J. Murray enters the game for G. Harris,72,91
325,3,0:18.0,,E. Mudiay makes free throw 2 of 2,72,92
326,3,0:03.0,Q. Cook misses 2-pt layup from 1 ft,,72,92
327,3,0:03.0,Offensive rebound by A. Ajinça,,72,92
328,3,0:02.0,A. Ajinça makes 2-pt dunk at rim,,74,92
329,4,11:48.0,D. Motiejūnas makes 2-pt layup from 1 ft (assist by Q. Cook),,76,92
330,4,11:48.0,Shooting foul by E. Mudiay (drawn by D. Motiejūnas),,76,92
331,4,11:48.0,D. Motiejūnas makes free throw 1 of 1,,77,92
332,4,11:31.0,,D. Gallinari misses 2-pt jump shot from 22 ft,77,92
333,4,11:30.0,,Offensive rebound by M. Plumlee,77,92
334,4,11:22.0,,J. Murray misses 3-pt jump shot from 26 ft,77,92
335,4,11:20.0,Defensive rebound by C. Diallo,,77,92
336,4,11:06.0,C. Diallo misses 2-pt jump shot from 21 ft,,77,92
337,4,11:05.0,,Defensive rebound by D. Gallinari,77,92
338,4,10:45.0,,M. Plumlee misses 2-pt layup from 1 ft (block by C. Diallo),77,92
339,4,10:44.0,,Offensive rebound by M. Plumlee,77,92
340,4,10:44.0,,M. Plumlee makes 2-pt layup from 2 ft,77,94
341,4,10:25.0,D. Motiejūnas misses 3-pt jump shot from 26 ft,,77,94
342,4,10:24.0,,Defensive rebound by Team,77,94
343,4,10:24.0,D. Cunningham enters the game for S. Hill,,77,94
344,4,10:03.0,,J. Murray makes 2-pt dunk at rim (assist by E. Mudiay),77,96
345,4,9:52.0,J. Crawford makes 2-pt jump shot from 9 ft,,79,96
346,4,9:47.0,,G. Harris enters the game for E. Mudiay,79,96
347,4,9:35.0,,D. Gallinari makes 2-pt layup from 2 ft,79,98
348,4,9:22.0,Q. Cook makes 2-pt jump shot from 15 ft,,81,98
349,4,9:08.0,,D. Gallinari misses 2-pt jump shot from 20 ft,81,98
350,4,9:07.0,,Offensive rebound by J. Murray,81,98
351,4,9:07.0,,J. Murray makes 2-pt dunk at rim,81,100
352,4,9:07.0,,Shooting foul by C. Diallo (drawn by J. Murray),81,100
353,4,9:07.0,,J. Murray makes free throw 1 of 1,81,101
354,4,8:52.0,J. Crawford makes 2-pt jump shot from 9 ft,,83,101
355,4,8:43.0,,Turnover by J. Murray (bad pass),83,101
356,4,8:43.0,Official timeout,,83,101
357,4,8:31.0,Shooting foul by W. Chandler (drawn by C. Diallo),,83,101
358,4,8:31.0,C. Diallo makes free throw 1 of 2,,84,101
359,4,8:31.0,C. Diallo makes free throw 2 of 2,,85,101
360,4,8:17.0,,J. Murray makes 2-pt jump shot from 17 ft,85,103
361,4,7:57.0,C. Diallo makes 2-pt jump shot from 17 ft,,87,103
362,4,7:43.0,,Shooting foul by Q. Cook (drawn by J. Murray),87,103
363,4,7:43.0,,J. Murray makes free throw 1 of 3,87,104
364,4,7:43.0,,J. Murray makes free throw 2 of 3,87,105
365,4,7:43.0,A. Ajinça enters the game for D. Motiejūnas,,87,105
366,4,7:43.0,,J. Murray makes free throw 3 of 3,87,106
367,4,7:33.0,C. Diallo misses 2-pt jump shot from 22 ft,,87,106
368,4,7:32.0,,Defensive rebound by G. Harris,87,106
369,4,7:20.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by G. Harris),87,109
370,4,7:19.0,New Orleans full timeout,,87,109
371,4,7:04.0,A. Ajinça misses 2-pt dunk at rim (block by M. Plumlee),,87,109
372,4,7:02.0,,Defensive rebound by M. Plumlee,87,109
373,4,6:50.0,,W. Chandler misses 3-pt jump shot from 27 ft,87,109
374,4,6:49.0,Defensive rebound by D. Cunningham,,87,109
375,4,6:38.0,J. Crawford makes 2-pt jump shot from 20 ft,,89,109
376,4,6:17.0,,M. Plumlee misses 2-pt hook shot from 7 ft,89,109
377,4,6:16.0,Defensive rebound by Team,,89,109
378,4,6:04.0,A. Ajinça makes 2-pt layup from 2 ft (assist by J. Crawford),,91,109
379,4,6:04.0,Shooting foul by M. Plumlee (drawn by A. Ajinça),,91,109
380,4,6:04.0,A. Ajinça makes free throw 1 of 1,,92,109
381,4,5:48.0,,Shooting foul by A. Ajinça (drawn by M. Plumlee),92,109
