,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,HOUSTON_ACTION,OKLAHOMA CITY_SCORE,HOUSTON_SCORE
138,2,8:07.0,T. Gibson makes 2-pt layup from 2 ft (assist by R. Westbrook),,31,27
139,2,7:51.0,,E. Gordon misses 3-pt jump shot from 25 ft,31,27
140,2,7:50.0,,Offensive rebound by C. Capela,31,27
141,2,7:43.0,,E. Gordon makes 2-pt dunk at rim (assist by R. Anderson),31,29
142,2,7:27.0,D. McDermott misses 3-pt jump shot from 25 ft,,31,29
143,2,7:26.0,,Defensive rebound by P. Beverley,31,29
144,2,7:17.0,,P. Beverley misses 2-pt jump shot from 3 ft,31,29
145,2,7:16.0,,Offensive rebound by P. Beverley,31,29
146,2,7:16.0,,P. Beverley makes 2-pt layup from 1 ft,31,31
147,2,6:58.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,34,31
148,2,6:42.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by P. Beverley),34,34
149,2,6:21.0,V. Oladipo misses 3-pt jump shot from 24 ft,,34,34
150,2,6:20.0,Offensive rebound by T. Gibson,,34,34
151,2,6:14.0,Shooting foul by C. Capela (drawn by J. Grant),,34,34
152,2,6:14.0,J. Grant makes free throw 1 of 2,,35,34
153,2,6:14.0,A. Roberson enters the game for D. McDermott,,35,34
154,2,6:14.0,,N. Hilário enters the game for C. Capela,35,34
155,2,6:14.0,,J. Harden enters the game for P. Beverley,35,34
156,2,6:14.0,J. Grant makes free throw 2 of 2,,36,34
157,2,6:01.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),36,36
158,2,5:47.0,Official timeout,,36,36
159,2,5:47.0,,T. Ariza enters the game for E. Gordon,36,36
160,2,5:47.0,S. Adams enters the game for T. Gibson,,36,36
161,2,5:38.0,J. Grant makes 3-pt jump shot from 24 ft (assist by A. Roberson),,39,36
162,2,5:20.0,,T. Ariza misses 3-pt jump shot from 23 ft,39,36
163,2,5:16.0,Defensive rebound by J. Grant,,39,36
164,2,5:09.0,V. Oladipo misses 3-pt jump shot from 24 ft,,39,36
165,2,5:06.0,,Defensive rebound by N. Hilário,39,36
166,2,5:04.0,,Personal foul by R. Westbrook (drawn by L. Williams),39,36
167,2,5:04.0,Á. Abrines enters the game for V. Oladipo,,39,36
168,2,4:57.0,,J. Harden makes 3-pt jump shot from 24 ft,39,39
169,2,4:37.0,R. Westbrook makes 2-pt jump shot from 20 ft,,41,39
170,2,4:23.0,,J. Harden misses 3-pt jump shot from 25 ft,41,39
171,2,4:22.0,Defensive rebound by J. Grant,,41,39
172,2,4:10.0,J. Grant misses 3-pt jump shot from 24 ft,,41,39
173,2,4:09.0,,Defensive rebound by N. Hilário,41,39
174,2,3:53.0,,P. Beverley enters the game for R. Anderson,41,39
175,2,3:48.0,,J. Harden misses 2-pt layup from 2 ft (block by S. Adams),41,39
176,2,3:47.0,,Offensive rebound by Team,41,39
177,2,3:47.0,,Houston full timeout,41,39
178,2,3:44.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by T. Ariza),41,42
179,2,3:31.0,S. Adams makes 2-pt hook shot from 6 ft (assist by R. Westbrook),,43,42
180,2,3:16.0,,L. Williams makes 2-pt jump shot from 6 ft,43,44
181,2,3:16.0,,Shooting foul by Á. Abrines (drawn by L. Williams),43,44
182,2,3:16.0,,L. Williams makes free throw 1 of 1,43,45
183,2,3:03.0,Personal foul by T. Ariza (drawn by R. Westbrook),,43,45
184,2,2:56.0,Turnover by A. Roberson (lost ball),,43,45
185,2,2:42.0,,J. Harden makes 2-pt layup at rim,43,47
186,2,2:28.0,Shooting foul by P. Beverley (drawn by R. Westbrook),,43,47
187,2,2:28.0,R. Westbrook makes free throw 1 of 2,,44,47
188,2,2:28.0,R. Westbrook misses free throw 2 of 2,,44,47
189,2,2:28.0,,E. Gordon enters the game for P. Beverley,44,47
190,2,2:26.0,Offensive rebound by S. Adams,,44,47
191,2,2:21.0,Á. Abrines misses 3-pt jump shot from 24 ft,,44,47
192,2,2:20.0,,Defensive rebound by L. Williams,44,47
193,2,2:13.0,,J. Harden misses 2-pt layup from 1 ft (block by S. Adams),44,47
194,2,2:13.0,,Offensive rebound by Team,44,47
195,2,2:05.0,,N. Hilário makes 2-pt dunk at rim (assist by E. Gordon),44,49
196,2,1:54.0,Turnover by R. Westbrook (bad pass; steal by J. Harden),,44,49
197,2,1:46.0,,Shooting foul by Á. Abrines (drawn by J. Harden),44,49
198,2,1:46.0,,J. Harden makes free throw 1 of 2,44,50
199,2,1:46.0,V. Oladipo enters the game for Á. Abrines,,44,50
200,2,1:46.0,,J. Harden makes free throw 2 of 2,44,51
201,2,1:29.0,R. Westbrook misses 2-pt jump shot from 16 ft,,44,51
202,2,1:29.0,,Defensive rebound by J. Harden,44,51
203,2,1:15.0,,Turnover by N. Hilário (bad pass; steal by V. Oladipo),44,51
204,2,1:10.0,,Houston full timeout,44,51
205,2,1:06.0,Turnover by Team (turnover),,44,51
206,2,0:45.0,,L. Williams misses 3-pt jump shot from 25 ft (block by A. Roberson),44,51
207,2,0:44.0,,Offensive rebound by J. Harden,44,51
208,2,0:43.0,,J. Harden misses 2-pt jump shot from 15 ft,44,51
209,2,0:43.0,,Offensive rebound by Team,44,51
210,2,0:43.0,,Turnover by Team (shot clock),44,51
211,2,0:34.0,R. Westbrook misses 3-pt jump shot from 24 ft,,44,51
212,2,0:33.0,,Defensive rebound by N. Hilário,44,51
213,2,0:11.0,,J. Harden misses 3-pt jump shot from 25 ft (block by A. Roberson),44,51
214,2,0:10.0,Defensive rebound by V. Oladipo,,44,51
215,2,0:01.0,Turnover by A. Roberson (traveling),,44,51
216,2,0:00.0,,J. Harden misses 3-pt jump shot from 56 ft,44,51
217,2,0:00.0,,Offensive rebound by Team,44,51
218,3,11:45.0,V. Oladipo misses 2-pt layup from 3 ft,,44,51
219,3,11:44.0,,Defensive rebound by P. Beverley,44,51
220,3,11:31.0,,J. Harden misses 3-pt jump shot from 25 ft,44,51
221,3,11:30.0,Defensive rebound by A. Roberson,,44,51
222,3,11:15.0,T. Gibson misses 2-pt layup from 2 ft (block by J. Harden),,44,51
223,3,11:15.0,Offensive rebound by Team,,44,51
224,3,11:15.0,Turnover by T. Gibson (kicked ball),,44,51
225,3,10:58.0,,J. Harden makes 2-pt jump shot from 16 ft,44,53
226,3,10:45.0,T. Gibson misses 2-pt layup from 1 ft (block by J. Harden),,44,53
227,3,10:44.0,,Defensive rebound by J. Harden,44,53
228,3,10:27.0,,J. Harden misses 3-pt jump shot from 25 ft,44,53
229,3,10:25.0,,Offensive rebound by P. Beverley,44,53
230,3,10:19.0,,R. Anderson misses 3-pt jump shot from 23 ft,44,53
231,3,10:18.0,,Offensive rebound by C. Capela,44,53
232,3,10:14.0,,T. Ariza misses 3-pt jump shot from 25 ft,44,53
233,3,10:13.0,Defensive rebound by T. Gibson,,44,53
234,3,10:06.0,R. Westbrook misses 3-pt jump shot from 27 ft,,44,53
235,3,10:04.0,Offensive rebound by S. Adams,,44,53
236,3,10:02.0,Turnover by S. Adams (lost ball; steal by J. Harden),,44,53
237,3,9:56.0,,Shooting foul by T. Gibson (drawn by C. Capela),44,53
238,3,9:56.0,,C. Capela makes free throw 1 of 2,44,54
239,3,9:56.0,,C. Capela misses free throw 2 of 2,44,54
240,3,9:56.0,Defensive rebound by Team,,44,54
241,3,9:41.0,A. Roberson misses 3-pt jump shot from 24 ft,,44,54
242,3,9:40.0,Offensive rebound by A. Roberson,,44,54
243,3,9:37.0,A. Roberson makes 2-pt layup from 2 ft,,46,54
244,3,9:21.0,,R. Anderson misses 2-pt jump shot from 18 ft,46,54
245,3,9:20.0,Defensive rebound by V. Oladipo,,46,54
246,3,9:06.0,T. Gibson makes 2-pt hook shot from 4 ft (assist by A. Roberson),,48,54
247,3,8:53.0,,J. Harden makes 3-pt jump shot from 27 ft (assist by P. Beverley),48,57
248,3,8:44.0,Shooting foul by C. Capela (drawn by R. Westbrook),,48,57
249,3,8:44.0,R. Westbrook makes free throw 1 of 2,,49,57
250,3,8:44.0,R. Westbrook makes free throw 2 of 2,,50,57
251,3,8:28.0,,Shooting foul by A. Roberson (drawn by P. Beverley),50,57
252,3,8:28.0,,P. Beverley makes free throw 1 of 2,50,58
253,3,8:28.0,,P. Beverley makes free throw 2 of 2,50,59
254,3,8:18.0,A. Roberson misses 2-pt layup from 1 ft,,50,59
255,3,8:17.0,,Defensive rebound by C. Capela,50,59
256,3,8:09.0,,R. Anderson misses 3-pt jump shot from 26 ft,50,59
257,3,8:07.0,Defensive rebound by R. Westbrook,,50,59
258,3,8:02.0,Turnover by R. Westbrook (bad pass; steal by C. Capela),,50,59
259,3,7:45.0,,Personal foul by R. Westbrook (drawn by P. Beverley),50,59
260,3,7:41.0,,J. Harden misses 3-pt jump shot from 25 ft,50,59
261,3,7:40.0,Defensive rebound by V. Oladipo,,50,59
262,3,7:31.0,V. Oladipo misses 2-pt jump shot from 8 ft,,50,59
263,3,7:29.0,,Defensive rebound by J. Harden,50,59
264,3,7:17.0,,T. Ariza misses 3-pt jump shot from 25 ft,50,59
265,3,7:15.0,,Offensive rebound by P. Beverley,50,59
266,3,7:14.0,,P. Beverley makes 2-pt hook shot from 5 ft,50,61
267,3,7:14.0,Oklahoma City full timeout,,50,61
268,3,7:14.0,,E. Gordon enters the game for R. Anderson,50,61
269,3,7:04.0,Shooting foul by E. Gordon (drawn by R. Westbrook),,50,61
270,3,7:04.0,R. Westbrook makes free throw 1 of 2,,51,61
271,3,7:04.0,R. Westbrook makes free throw 2 of 2,,52,61
272,3,6:56.0,,Personal foul by R. Westbrook (drawn by J. Harden),52,61
273,3,6:43.0,,Turnover by P. Beverley (traveling),52,61
274,3,6:31.0,T. Gibson makes 2-pt layup from 1 ft (assist by R. Westbrook),,54,61
275,3,6:16.0,,T. Ariza misses 3-pt jump shot from 25 ft,54,61
276,3,6:14.0,Defensive rebound by R. Westbrook,,54,61
277,3,6:12.0,,N. Hilário enters the game for C. Capela,54,61
278,3,6:12.0,,L. Williams enters the game for P. Beverley,54,61
279,3,6:01.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by A. Roberson),,57,61
280,3,5:50.0,,Shooting foul by A. Roberson (drawn by J. Harden),57,61
281,3,5:50.0,,J. Harden makes free throw 1 of 3,57,62
282,3,5:50.0,,J. Harden makes free throw 2 of 3,57,63
283,3,5:50.0,,J. Harden makes free throw 3 of 3,57,64
284,3,5:40.0,R. Westbrook makes 3-pt jump shot from 25 ft,,60,64
285,3,5:26.0,,L. Williams misses 2-pt layup from 2 ft,60,64
286,3,5:25.0,Defensive rebound by T. Gibson,,60,64
287,3,5:16.0,R. Westbrook makes 2-pt jump shot from 17 ft,,62,64
288,3,5:03.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),62,66
289,3,4:49.0,T. Gibson misses 2-pt hook shot from 7 ft,,62,66
290,3,4:47.0,Offensive rebound by R. Westbrook,,62,66
291,3,4:47.0,R. Westbrook makes 2-pt layup from 1 ft,,64,66
292,3,4:14.0,,N. Hilário misses 2-pt jump shot from 18 ft,64,66
293,3,4:13.0,,Offensive rebound by T. Ariza,64,66
294,3,4:07.0,,Shooting foul by T. Gibson (drawn by N. Hilário),64,66
295,3,4:07.0,,N. Hilário makes free throw 1 of 2,64,67
296,3,4:07.0,,N. Hilário makes free throw 2 of 2,64,68
297,3,3:48.0,R. Westbrook makes 3-pt jump shot from 25 ft,,67,68
298,3,3:34.0,,J. Harden misses 3-pt jump shot from 24 ft,67,68
299,3,3:33.0,Defensive rebound by T. Gibson,,67,68
300,3,3:23.0,S. Adams makes 2-pt jump shot from 9 ft (assist by R. Westbrook),,69,68
301,3,3:23.0,,Houston full timeout,69,68
302,3,3:23.0,Á. Abrines enters the game for V. Oladipo,,69,68
303,3,3:12.0,,E. Gordon misses 3-pt jump shot from 25 ft,69,68
304,3,3:11.0,Defensive rebound by T. Gibson,,69,68
305,3,2:55.0,Á. Abrines makes 2-pt layup at rim (assist by R. Westbrook),,71,68
306,3,2:40.0,,Shooting foul by S. Adams (drawn by J. Harden),71,68
307,3,2:40.0,,J. Harden makes free throw 1 of 2,71,69
308,3,2:40.0,,J. Harden makes free throw 2 of 2,71,70
309,3,2:28.0,R. Westbrook makes 3-pt jump shot from 24 ft,,74,70
310,3,2:16.0,,Offensive foul by J. Harden (drawn by A. Roberson),74,70
311,3,2:16.0,,Turnover by J. Harden (offensive foul),74,70
312,3,2:09.0,Personal foul by T. Ariza (drawn by R. Westbrook),,74,70
313,3,2:06.0,Personal take foul by L. Williams (drawn by A. Roberson),,74,70
314,3,2:06.0,V. Oladipo enters the game for A. Roberson,,74,70
315,3,2:00.0,Personal foul by T. Ariza (drawn by R. Westbrook),,74,70
316,3,2:00.0,R. Westbrook misses free throw 1 of 2,,74,70
317,3,2:00.0,Offensive rebound by Team,,74,70
318,3,2:00.0,R. Westbrook misses free throw 2 of 2,,74,70
319,3,2:00.0,A. Roberson enters the game for V. Oladipo,,74,70
320,3,1:59.0,Offensive rebound by R. Westbrook,,74,70
321,3,1:53.0,R. Westbrook makes 3-pt jump shot from 26 ft,,77,70
322,3,1:41.0,,J. Harden misses 3-pt jump shot from 25 ft,77,70
323,3,1:40.0,Defensive rebound by R. Westbrook,,77,70
324,3,1:29.0,S. Adams misses 2-pt hook shot from 4 ft,,77,70
325,3,1:28.0,,Defensive rebound by N. Hilário,77,70
326,3,1:15.0,,L. Williams misses 2-pt jump shot from 17 ft,77,70
327,3,1:14.0,Defensive rebound by Á. Abrines,,77,70
328,3,1:09.0,R. Westbrook misses 3-pt jump shot from 26 ft,,77,70
329,3,1:08.0,,Defensive rebound by E. Gordon,77,70
330,3,0:49.0,,N. Hilário makes 2-pt layup from 1 ft,77,72
331,3,0:49.0,Oklahoma City full timeout,,77,72
332,3,0:39.0,Turnover by R. Westbrook (bad pass; steal by L. Williams),,77,72
333,3,0:36.0,,Turnover by N. Hilário (bad pass),77,72
334,3,0:25.0,R. Westbrook misses 3-pt jump shot from 26 ft,,77,72
335,3,0:24.0,,Defensive rebound by J. Harden,77,72
336,3,0:01.0,,J. Harden misses 3-pt jump shot from 24 ft,77,72
337,3,0:00.0,Defensive rebound by S. Adams,,77,72
338,4,11:47.0,,P. Beverley makes 2-pt jump shot from 6 ft,77,74
339,4,11:25.0,V. Oladipo misses 3-pt jump shot from 24 ft,,77,74
340,4,11:24.0,,Defensive rebound by C. Capela,77,74
341,4,11:17.0,,Shooting block foul by T. Gibson (drawn by L. Williams),77,74
342,4,11:17.0,,L. Williams makes free throw 1 of 2,77,75
343,4,11:17.0,,L. Williams makes free throw 2 of 2,77,76
344,4,11:02.0,J. Grant makes 2-pt jump shot from 5 ft,,79,76
345,4,10:46.0,,E. Gordon makes 2-pt layup from 2 ft,79,78
346,4,10:34.0,V. Oladipo makes 2-pt jump shot from 19 ft,,81,78
347,4,10:18.0,,Shooting foul by Á. Abrines (drawn by L. Williams),81,78
348,4,10:18.0,,L. Williams makes free throw 1 of 3,81,79
349,4,10:18.0,,L. Williams makes free throw 2 of 3,81,80
350,4,10:18.0,A. Roberson enters the game for T. Gibson,,81,80
351,4,10:18.0,,L. Williams makes free throw 3 of 3,81,81
352,4,10:05.0,Á. Abrines misses 2-pt dunk from 1 ft (block by C. Capela),,81,81
353,4,10:03.0,,Defensive rebound by E. Gordon,81,81
354,4,9:53.0,Violation by J. Grant (def goaltending),,81,81
355,4,9:53.0,,L. Williams makes 2-pt layup from 1 ft,81,83
356,4,9:36.0,V. Oladipo misses 2-pt layup from 1 ft (block by C. Capela),,81,83
357,4,9:35.0,,Defensive rebound by C. Capela,81,83
358,4,9:15.0,,L. Williams makes 3-pt jump shot from 26 ft,81,86
359,4,9:15.0,Oklahoma City full timeout,,81,86
360,4,9:15.0,S. Adams enters the game for A. Roberson,,81,86
361,4,9:15.0,R. Westbrook enters the game for Á. Abrines,,81,86
362,4,9:04.0,Oklahoma City full timeout,,81,86
363,4,8:58.0,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),,83,86
364,4,8:36.0,,C. Capela makes 2-pt dunk at rim (assist by L. Williams),83,88
365,4,8:27.0,Shooting foul by C. Capela (drawn by R. Westbrook),,83,88
366,4,8:27.0,R. Westbrook makes free throw 1 of 2,,84,88
367,4,8:27.0,R. Westbrook makes free throw 2 of 2,,85,88
368,4,8:15.0,,E. Gordon misses 3-pt jump shot from 24 ft,85,88
369,4,8:14.0,Defensive rebound by R. Westbrook,,85,88
370,4,8:00.0,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),,87,88
371,4,7:44.0,,L. Williams makes 2-pt jump shot from 11 ft,87,90
372,4,7:33.0,R. Westbrook misses 3-pt jump shot from 24 ft,,87,90
373,4,7:31.0,Offensive rebound by J. Grant,,87,90
374,4,7:31.0,,N. Hilário enters the game for C. Capela,87,90
375,4,7:31.0,,J. Harden enters the game for R. Anderson,87,90
376,4,7:31.0,A. Roberson enters the game for D. McDermott,,87,90
377,4,7:25.0,Turnover by V. Oladipo (bad pass; steal by P. Beverley),,87,90
378,4,7:24.0,,Personal foul by R. Westbrook (drawn by P. Beverley),87,90
379,4,7:23.0,,Technical foul by P. Beverley,87,90
380,4,7:23.0,Technical foul by R. Westbrook,,87,90
381,4,7:15.0,,Turnover by J. Harden (bad pass; steal by A. Roberson),87,90
382,4,7:08.0,Personal foul by P. Beverley (drawn by S. Adams),,87,90
383,4,6:57.0,V. Oladipo misses 2-pt jump shot from 12 ft,,87,90
384,4,6:56.0,Offensive rebound by Team,,87,90
385,4,6:40.0,R. Westbrook misses 3-pt jump shot from 28 ft,,87,90
386,4,6:38.0,Offensive rebound by Team,,87,90
387,4,6:29.0,R. Westbrook misses 3-pt jump shot from 25 ft,,87,90
388,4,6:26.0,,Defensive rebound by L. Williams,87,90
