,QUARTER,TIME_REMAINING,HOUSTON_ACTION,WASHINGTON_ACTION,HOUSTON_SCORE,WASHINGTON_SCORE
151,2,6:10.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,38,41
152,2,5:49.0,,M. Morris misses 2-pt jump shot from 13 ft,38,41
153,2,5:48.0,,Offensive rebound by M. Gortat,38,41
154,2,5:44.0,,M. Gortat misses 2-pt jump shot from 15 ft,38,41
155,2,5:44.0,,Offensive rebound by Team,38,41
156,2,5:44.0,,Turnover by Team (shot clock),38,41
157,2,5:44.0,Official timeout,,38,41
158,2,5:44.0,,O. Porter enters the game for T. Burke,38,41
159,2,5:44.0,,B. Beal enters the game for M. Thornton,38,41
160,2,5:44.0,C. Brewer enters the game for E. Gordon,,38,41
161,2,5:32.0,Turnover by T. Ariza (bad pass; steal by B. Beal),,38,41
162,2,5:13.0,,O. Porter misses 3-pt jump shot from 25 ft,38,41
163,2,5:12.0,Defensive rebound by T. Ariza,,38,41
164,2,5:06.0,J. Harden makes 2-pt jump shot from 5 ft,,40,41
165,2,4:49.0,,M. Morris misses 2-pt jump shot from 19 ft,40,41
166,2,4:48.0,Defensive rebound by T. Ariza,,40,41
167,2,4:39.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,43,41
168,2,4:20.0,,B. Beal misses 2-pt layup from 1 ft (block by C. Capela),43,41
169,2,4:18.0,Defensive rebound by C. Capela,,43,41
170,2,4:12.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,45,41
171,2,3:52.0,,J. Wall misses 3-pt jump shot from 29 ft,45,41
172,2,3:51.0,Defensive rebound by T. Ariza,,45,41
173,2,3:43.0,T. Ariza misses 3-pt jump shot from 28 ft,,45,41
174,2,3:42.0,,Defensive rebound by J. Wall,45,41
175,2,3:17.0,,J. Wall misses 2-pt jump shot from 15 ft,45,41
176,2,3:16.0,Defensive rebound by C. Capela,,45,41
177,2,3:06.0,T. Ariza misses 3-pt jump shot from 27 ft,,45,41
178,2,3:05.0,,Defensive rebound by M. Morris,45,41
179,2,3:01.0,,Turnover by J. Wall (bad pass),45,41
180,2,2:47.0,R. Anderson makes 2-pt layup from 2 ft,,47,41
181,2,2:36.0,,Personal foul by C. Capela (drawn by O. Porter),47,41
182,2,2:36.0,Houston full timeout,,47,41
183,2,2:24.0,,O. Porter misses 3-pt jump shot from 24 ft,47,41
184,2,2:23.0,Defensive rebound by C. Brewer,,47,41
185,2,2:14.0,Shooting foul by B. Beal (drawn by T. Ariza),,47,41
186,2,2:14.0,T. Ariza makes 2-pt layup from 1 ft (assist by R. Anderson),,49,41
187,2,2:14.0,T. Ariza makes free throw 1 of 1,,50,41
188,2,2:01.0,,O. Porter makes 2-pt jump shot from 18 ft,50,43
189,2,1:35.0,C. Brewer makes 2-pt layup from 1 ft,,52,43
190,2,1:12.0,,B. Beal makes 2-pt jump shot from 6 ft,52,45
191,2,1:06.0,Turnover by J. Harden (bad pass; steal by O. Porter),,52,45
192,2,1:02.0,,Turnover by J. Wall (offensive foul),52,45
193,2,1:02.0,Offensive charge foul by J. Wall (drawn by C. Capela),,52,45
194,2,0:41.0,C. Capela makes 2-pt layup from 3 ft (assist by J. Harden),,54,45
195,2,0:34.0,,Personal take foul by C. Brewer (drawn by J. Wall),54,45
196,2,0:29.0,,Shooting foul by R. Anderson (drawn by B. Beal),54,45
197,2,0:29.0,,B. Beal makes free throw 1 of 2,54,46
198,2,0:29.0,,B. Beal makes free throw 2 of 2,54,47
199,2,0:07.0,J. Harden misses 2-pt jump shot from 23 ft,,54,47
200,2,0:06.0,Offensive rebound by R. Anderson,,54,47
201,2,0:05.0,R. Anderson misses 2-pt layup from 1 ft,,54,47
202,2,0:05.0,Offensive rebound by R. Anderson,,54,47
203,2,0:04.0,R. Anderson makes 2-pt layup from 1 ft,,56,47
204,2,0:01.0,,J. Wall misses 2-pt jump shot from 13 ft,56,47
205,2,0:00.0,,Offensive rebound by Team,56,47
206,3,11:39.0,C. Capela misses 2-pt layup from 2 ft,,56,47
207,3,11:38.0,,Defensive rebound by M. Gortat,56,47
208,3,11:28.0,,B. Beal misses 2-pt jump shot from 18 ft,56,47
209,3,11:27.0,Defensive rebound by R. Anderson,,56,47
210,3,11:16.0,Turnover by R. Anderson (3 sec),,56,47
211,3,11:00.0,,Shooting foul by C. Capela (drawn by J. Wall),56,47
212,3,11:00.0,,J. Wall makes free throw 1 of 2,56,48
213,3,11:00.0,,J. Wall makes free throw 2 of 2,56,49
214,3,10:48.0,T. Ariza misses 3-pt jump shot from 29 ft,,56,49
215,3,10:47.0,,Defensive rebound by M. Morris,56,49
216,3,10:39.0,,Shooting foul by J. Harden (drawn by M. Gortat),56,49
217,3,10:39.0,,M. Gortat makes free throw 1 of 2,56,50
218,3,10:39.0,,M. Gortat makes free throw 2 of 2,56,51
219,3,10:21.0,Turnover by C. Capela (lost ball; steal by O. Porter),,56,51
220,3,10:15.0,,B. Beal makes 2-pt dunk at rim (assist by J. Wall),56,53
221,3,9:55.0,Shooting foul by O. Porter (drawn by C. Brewer),,56,53
222,3,9:55.0,C. Brewer makes free throw 1 of 2,,57,53
223,3,9:55.0,C. Brewer makes free throw 2 of 2,,58,53
224,3,9:35.0,,J. Wall misses 2-pt layup from 3 ft,58,53
225,3,9:35.0,,Offensive rebound by Team,58,53
226,3,9:35.0,Loose ball foul by C. Brewer (drawn by M. Gortat),,58,53
227,3,9:24.0,,O. Porter makes 3-pt jump shot from 28 ft (assist by B. Beal),58,56
228,3,9:11.0,J. Harden misses 3-pt jump shot from 26 ft,,58,56
229,3,9:10.0,,Defensive rebound by M. Gortat,58,56
230,3,9:03.0,,Turnover by J. Wall (bad pass; steal by R. Anderson),58,56
231,3,8:58.0,Turnover by C. Capela (lost ball; steal by J. Wall),,58,56
232,3,8:50.0,,O. Porter makes 3-pt jump shot from 27 ft (assist by J. Wall),58,59
233,3,8:48.0,Houston full timeout,,58,59
234,3,8:26.0,T. Ariza misses 2-pt jump shot from 4 ft,,58,59
235,3,8:24.0,,Defensive rebound by O. Porter,58,59
236,3,8:19.0,,J. Wall makes 2-pt layup from 3 ft,58,61
237,3,7:58.0,T. Ariza misses 3-pt jump shot from 26 ft,,58,61
238,3,7:57.0,,Defensive rebound by M. Gortat,58,61
239,3,7:49.0,,M. Morris misses 2-pt jump shot from 18 ft,58,61
240,3,7:48.0,Defensive rebound by C. Brewer,,58,61
241,3,7:38.0,J. Harden misses 2-pt jump shot from 11 ft (block by M. Gortat),,58,61
242,3,7:37.0,Offensive rebound by Team,,58,61
243,3,7:33.0,R. Anderson makes 2-pt layup at rim (assist by T. Ariza),,60,61
244,3,7:16.0,,M. Gortat misses 2-pt jump shot from 9 ft,60,61
245,3,7:16.0,Defensive rebound by R. Anderson,,60,61
246,3,7:08.0,J. Harden misses 2-pt jump shot from 6 ft,,60,61
247,3,7:08.0,,Defensive rebound by Team,60,61
248,3,7:08.0,E. Gordon enters the game for C. Brewer,,60,61
249,3,6:50.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Wall),60,64
250,3,6:34.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Harden),,63,64
251,3,6:21.0,,M. Morris makes 2-pt jump shot from 8 ft,63,66
252,3,6:14.0,Personal block foul by J. Wall (drawn by J. Harden),,63,66
253,3,6:14.0,N. Hilário enters the game for C. Capela,,63,66
254,3,6:05.0,J. Harden misses 2-pt jump shot from 6 ft,,63,66
255,3,6:04.0,,Defensive rebound by J. Wall,63,66
256,3,5:59.0,,J. Wall misses 2-pt layup from 2 ft,63,66
257,3,5:58.0,Defensive rebound by J. Harden,,63,66
258,3,5:52.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by E. Gordon),,66,66
259,3,5:52.0,,Technical foul by J. Wall,66,66
260,3,5:52.0,J. Harden makes technical free throw,,67,66
261,3,5:38.0,,M. Gortat makes 2-pt layup from 1 ft (assist by O. Porter),67,68
262,3,5:18.0,N. Hilário makes 2-pt layup from 2 ft (assist by E. Gordon),,69,68
263,3,4:55.0,,J. Wall makes 3-pt jump shot from 27 ft (assist by O. Porter),69,71
264,3,4:46.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by J. Harden),,72,71
265,3,4:31.0,,O. Porter makes 2-pt jump shot from 15 ft,72,73
266,3,4:11.0,J. Harden makes 2-pt jump shot from 11 ft,,74,73
267,3,3:58.0,,Turnover by M. Morris (lost ball),74,73
268,3,3:41.0,E. Gordon misses 2-pt jump shot from 4 ft,,74,73
269,3,3:40.0,,Defensive rebound by M. Gortat,74,73
270,3,3:31.0,,J. Wall makes 2-pt jump shot from 19 ft,74,75
271,3,3:15.0,J. Harden makes 2-pt jump shot from 12 ft,,76,75
272,3,3:15.0,Shooting foul by B. Beal (drawn by J. Harden),,76,75
273,3,3:15.0,,K. Oubre enters the game for M. Morris,76,75
274,3,3:15.0,S. Dekker enters the game for T. Ariza,,76,75
275,3,3:15.0,K. McDaniels enters the game for R. Anderson,,76,75
276,3,3:15.0,,M. Thornton enters the game for B. Beal,77,75
277,3,3:15.0,J. Harden makes free throw 1 of 1,,77,75
278,3,3:15.0,,Washington full timeout,77,75
279,3,3:06.0,,Personal foul by K. McDaniels (drawn by K. Oubre),77,75
280,3,2:50.0,,M. Thornton makes 3-pt jump shot from 26 ft (assist by M. Gortat),77,78
281,3,2:32.0,Shooting foul by M. Thornton (drawn by J. Harden),,77,78
282,3,2:32.0,J. Harden makes free throw 1 of 2,,78,78
283,3,2:32.0,J. Harden makes free throw 2 of 2,,79,78
284,3,2:09.0,,K. Oubre misses 2-pt jump shot from 10 ft,79,78
285,3,2:08.0,Defensive rebound by N. Hilário,,79,78
286,3,2:02.0,S. Dekker makes 2-pt layup at rim (assist by K. McDaniels),,81,78
287,3,1:49.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by J. Wall),81,81
288,3,1:34.0,K. McDaniels misses 3-pt jump shot from 28 ft,,81,81
289,3,1:33.0,,Defensive rebound by O. Porter,81,81
290,3,1:25.0,,Personal foul by N. Hilário (drawn by M. Thornton),81,81
291,3,1:25.0,,M. Thornton makes free throw 1 of 2,81,82
292,3,1:25.0,,T. Satoranský enters the game for J. Wall,81,82
293,3,1:25.0,,M. Thornton makes free throw 2 of 2,81,83
294,3,1:15.0,S. Dekker misses 3-pt jump shot from 26 ft,,81,83
295,3,1:14.0,,Defensive rebound by M. Thornton,81,83
296,3,0:51.0,,Turnover by Team (shot clock),81,83
297,3,0:38.0,E. Gordon misses 2-pt jump shot from 9 ft (block by O. Porter),,81,83
298,3,0:36.0,,Defensive rebound by M. Gortat,81,83
299,3,0:15.0,,O. Porter misses 3-pt jump shot from 27 ft,81,83
300,3,0:14.0,Defensive rebound by J. Harden,,81,83
301,3,0:02.0,J. Harden makes 3-pt jump shot from 26 ft,,84,83
302,3,0:01.0,,T. Satoranský misses 3-pt jump shot from 36 ft,84,83
303,3,0:00.0,,Offensive rebound by Team,84,83
304,4,11:46.0,,O. Porter misses 2-pt jump shot from 18 ft,84,83
305,4,11:45.0,Defensive rebound by C. Capela,,84,83
306,4,11:38.0,E. Gordon misses 2-pt jump shot from 4 ft (block by J. Smith),,84,83
307,4,11:36.0,Offensive rebound by C. Capela,,84,83
308,4,11:19.0,E. Gordon makes 2-pt layup from 3 ft,,86,83
309,4,11:05.0,,O. Porter misses 2-pt jump shot from 19 ft,86,83
310,4,11:04.0,,Offensive rebound by O. Porter,86,83
311,4,11:02.0,,Shooting foul by T. Ennis (drawn by O. Porter),86,83
312,4,11:02.0,,O. Porter makes free throw 1 of 2,86,84
313,4,11:02.0,,O. Porter makes free throw 2 of 2,86,85
314,4,10:48.0,Turnover by T. Ennis (bad pass; steal by J. Smith),,86,85
315,4,10:42.0,,Offensive foul by J. Smith (drawn by C. Capela),86,85
316,4,10:42.0,,Turnover by J. Smith (offensive foul),86,85
317,4,10:20.0,K. McDaniels makes 3-pt jump shot from 28 ft (assist by S. Dekker),,89,85
318,4,10:07.0,,Personal foul by C. Capela (drawn by J. Smith),89,85
319,4,9:54.0,,T. Satoranský makes 2-pt jump shot from 9 ft,89,87
320,4,9:47.0,,Offensive charge foul by T. Ennis (drawn by J. Smith),89,87
321,4,9:47.0,Turnover by T. Ennis (offensive foul),,89,87
322,4,9:36.0,,M. Thornton misses 3-pt jump shot from 25 ft,89,87
323,4,9:35.0,,Offensive rebound by J. Smith,89,87
324,4,9:33.0,,J. Smith makes 2-pt layup from 1 ft,89,89
325,4,9:21.0,T. Ennis misses 3-pt jump shot from 25 ft,,89,89
326,4,9:20.0,Offensive rebound by C. Capela,,89,89
327,4,9:17.0,C. Capela makes 2-pt layup from 1 ft,,91,89
328,4,9:01.0,,J. Smith misses 2-pt jump shot from 8 ft,91,89
329,4,9:00.0,,Offensive rebound by O. Porter,91,89
330,4,8:59.0,,Shooting foul by S. Dekker (drawn by O. Porter),91,89
331,4,8:59.0,Official timeout,,91,89
332,4,8:59.0,,O. Porter makes free throw 1 of 2,91,90
333,4,8:59.0,T. Ariza enters the game for S. Dekker,,91,89
334,4,8:59.0,R. Anderson enters the game for K. McDaniels,,91,89
335,4,8:59.0,,M. Morris enters the game for K. Oubre,91,89
336,4,8:59.0,,O. Porter makes free throw 2 of 2,91,91
337,4,8:48.0,E. Gordon misses 3-pt jump shot from 27 ft,,91,91
338,4,8:47.0,,Defensive rebound by O. Porter,91,91
339,4,8:30.0,,Shooting foul by E. Gordon (drawn by O. Porter),91,91
340,4,8:30.0,,O. Porter makes free throw 1 of 2,91,92
341,4,8:30.0,J. Harden enters the game for T. Ennis,,91,92
342,4,8:30.0,,O. Porter makes free throw 2 of 2,91,93
343,4,8:21.0,Turnover by J. Harden (palming),,91,93
344,4,8:02.0,,M. Thornton misses 3-pt jump shot from 23 ft,91,93
345,4,8:01.0,,Offensive rebound by M. Morris,91,93
346,4,7:37.0,Offensive charge foul by M. Thornton (drawn by J. Harden),,91,93
347,4,7:37.0,,Turnover by M. Thornton (offensive foul),91,93
348,4,7:37.0,,J. Wall enters the game for T. Satoranský,91,93
349,4,7:37.0,,B. Beal enters the game for M. Thornton,91,93
350,4,7:21.0,J. Harden makes 3-pt jump shot from 26 ft,,94,93
351,4,7:07.0,,Turnover by J. Smith (lost ball; steal by T. Ariza),94,93
352,4,7:00.0,Turnover by T. Ariza (traveling),,94,93
353,4,6:45.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by J. Wall),94,95
354,4,6:28.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,97,95
355,4,6:10.0,,O. Porter misses 2-pt jump shot from 21 ft,97,95
356,4,6:09.0,Defensive rebound by C. Capela,,97,95
357,4,6:01.0,Shooting foul by J. Smith (drawn by C. Capela),,97,95
358,4,6:01.0,C. Capela misses free throw 1 of 2,,97,95
359,4,6:01.0,Offensive rebound by Team,,97,95
360,4,6:01.0,C. Capela misses free throw 2 of 2,,97,95
361,4,6:01.0,,M. Gortat enters the game for J. Smith,97,95
362,4,6:00.0,,Defensive rebound by M. Morris,97,95
363,4,5:56.0,,Washington full timeout,97,95
364,4,5:56.0,N. Hilário enters the game for C. Capela,,97,95
365,4,5:41.0,,M. Gortat misses 2-pt jump shot from 14 ft (block by N. Hilário),97,95
366,4,5:39.0,Defensive rebound by Team,,97,95
367,4,5:39.0,,Loose ball foul by M. Gortat (drawn by N. Hilário),97,95
368,4,5:27.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,100,95
369,4,5:12.0,,Turnover by J. Wall (bad pass; steal by T. Ariza),100,95
370,4,5:07.0,J. Harden makes 2-pt layup from 2 ft (assist by T. Ariza),,102,95
371,4,5:07.0,,Washington full timeout,102,95
372,4,4:52.0,,Turnover by J. Wall (bad pass; steal by T. Ariza),102,95
373,4,4:34.0,R. Anderson misses 3-pt jump shot from 28 ft,,102,95
374,4,4:33.0,,Defensive rebound by O. Porter,102,95
375,4,4:19.0,,M. Morris misses 2-pt jump shot from 8 ft,102,95
376,4,4:18.0,Defensive rebound by N. Hilário,,102,95
377,4,4:00.0,J. Harden makes 2-pt jump shot from 16 ft,,104,95
378,4,3:48.0,,J. Wall misses 2-pt layup from 1 ft,104,95
379,4,3:47.0,Defensive rebound by N. Hilário,,104,95
380,4,3:43.0,Shooting foul by M. Gortat (drawn by J. Harden),,104,95
381,4,3:43.0,J. Harden makes free throw 1 of 2,,105,95
382,4,3:43.0,J. Harden makes free throw 2 of 2,,106,95
383,4,3:32.0,,B. Beal makes 3-pt jump shot from 25 ft,106,98
384,4,3:07.0,J. Harden misses 3-pt jump shot from 26 ft,,106,98
385,4,3:05.0,Offensive rebound by R. Anderson,,106,98
386,4,3:02.0,R. Anderson misses 2-pt layup from 2 ft,,106,98
387,4,3:01.0,,Defensive rebound by J. Wall,106,98
