,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
108,2,8:21.0,Philadelphia full timeout,,39,20
109,2,8:21.0,E. İlyasova enters the game for D. Šarić,,39,20
110,2,8:21.0,T. McConnell enters the game for N. Stauskas,,39,20
111,2,8:21.0,,A. Drummond enters the game for A. Baynes,39,20
112,2,8:04.0,Turnover by J. Okafor (lost ball; steal by A. Drummond),,39,20
113,2,8:00.0,,Turnover by A. Drummond (bad pass; steal by T. McConnell),39,20
114,2,7:59.0,Turnover by J. Okafor (bad pass),,39,20
115,2,7:59.0,,Offensive charge foul by J. Okafor (drawn by A. Drummond),39,20
116,2,7:41.0,,R. Jackson misses 3-pt jump shot from 24 ft,39,20
117,2,7:40.0,Defensive rebound by H. Thompson,,39,20
118,2,7:27.0,G. Henderson misses 2-pt jump shot from 15 ft,,39,20
119,2,7:27.0,,Defensive rebound by A. Drummond,39,20
120,2,7:18.0,,M. Morris misses 3-pt jump shot from 26 ft,39,20
121,2,7:18.0,Defensive rebound by T. McConnell,,39,20
122,2,6:58.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by J. Okafor),,42,20
123,2,6:43.0,,A. Drummond misses 2-pt jump shot from 6 ft (block by J. Okafor),42,20
124,2,6:43.0,,Offensive rebound by A. Drummond,42,20
125,2,6:43.0,,Shooting foul by J. Okafor (drawn by A. Drummond),42,20
126,2,6:43.0,,A. Drummond misses free throw 1 of 2,42,20
127,2,6:43.0,,Offensive rebound by Team,42,20
128,2,6:43.0,,D. Hilliard enters the game for S. Johnson,42,20
129,2,6:43.0,N. Noel enters the game for J. Okafor,,42,20
130,2,6:43.0,,A. Drummond makes free throw 2 of 2,42,21
131,2,6:37.0,Personal foul by R. Jackson (drawn by T. McConnell),,42,21
132,2,6:27.0,N. Noel makes 2-pt jump shot from 8 ft (assist by T. McConnell),,44,21
133,2,6:13.0,,R. Jackson makes 2-pt jump shot from 15 ft,44,23
134,2,5:58.0,N. Noel misses 2-pt jump shot from 14 ft,,44,23
135,2,5:57.0,Offensive rebound by E. İlyasova,,44,23
136,2,5:46.0,T. McConnell makes 2-pt layup at rim (assist by G. Henderson),,46,23
137,2,5:35.0,,Detroit full timeout,46,23
138,2,5:35.0,,T. Harris enters the game for J. Leuer,46,23
139,2,5:35.0,R. Covington enters the game for H. Thompson,,46,23
140,2,5:15.0,,T. Harris makes 2-pt jump shot from 12 ft,46,25
141,2,4:50.0,T. McConnell misses 2-pt jump shot from 7 ft,,46,25
142,2,4:50.0,,Defensive rebound by T. Harris,46,25
143,2,4:43.0,,Turnover by D. Hilliard (bad pass; steal by N. Noel),46,25
144,2,4:21.0,G. Henderson misses 3-pt jump shot from 26 ft,,46,25
145,2,4:20.0,,Defensive rebound by A. Drummond,46,25
146,2,4:11.0,,R. Jackson makes 2-pt jump shot from 15 ft,46,27
147,2,3:59.0,Personal foul by T. Harris (drawn by E. İlyasova),,46,27
148,2,3:59.0,,I. Smith enters the game for R. Jackson,46,27
149,2,3:59.0,D. Šarić enters the game for G. Henderson,,46,27
150,2,3:59.0,R. Holmes enters the game for N. Noel,,46,27
151,2,3:49.0,T. McConnell makes 2-pt layup from 1 ft,,48,27
152,2,3:33.0,,A. Drummond misses 2-pt hook shot from 8 ft,48,27
153,2,3:32.0,Defensive rebound by R. Covington,,48,27
154,2,3:25.0,R. Covington makes 2-pt jump shot from 4 ft (assist by T. McConnell),,50,27
155,2,3:06.0,,M. Morris makes 2-pt jump shot from 7 ft,50,29
156,2,2:51.0,R. Holmes makes 2-pt hook shot from 5 ft (assist by T. McConnell),,52,29
157,2,2:38.0,,D. Hilliard makes 2-pt layup at rim (assist by I. Smith),52,31
158,2,2:20.0,T. McConnell makes 2-pt jump shot from 6 ft,,54,31
159,2,2:11.0,Violation by R. Holmes (kicked ball),,54,31
160,2,2:11.0,Official timeout,,54,31
161,2,2:11.0,,J. Leuer enters the game for T. Harris,54,31
162,2,1:57.0,,A. Drummond misses 2-pt hook shot from 6 ft,54,31
163,2,1:55.0,Defensive rebound by D. Šarić,,54,31
164,2,1:41.0,E. İlyasova makes 2-pt layup from 2 ft (assist by T. McConnell),,56,31
165,2,1:29.0,,M. Morris makes 3-pt jump shot from 26 ft,56,34
166,2,1:17.0,D. Šarić misses 2-pt jump shot from 13 ft,,56,34
167,2,1:17.0,,Defensive rebound by A. Drummond,56,34
168,2,1:02.0,,J. Leuer misses 2-pt jump shot from 8 ft,56,34
169,2,1:02.0,Defensive rebound by T. McConnell,,56,34
170,2,0:53.0,R. Holmes misses 2-pt jump shot from 6 ft,,56,34
171,2,0:53.0,Offensive rebound by D. Šarić,,56,34
172,2,0:43.0,R. Covington makes 2-pt layup at rim (assist by T. McConnell),,58,34
173,2,0:32.0,,Personal foul by R. Covington (drawn by A. Drummond),58,34
174,2,0:26.0,,I. Smith misses 2-pt jump shot from 8 ft,58,34
175,2,0:24.0,Defensive rebound by R. Covington,,58,34
176,2,0:19.0,Philadelphia full timeout,,58,34
177,2,0:05.0,E. İlyasova misses 2-pt jump shot from 20 ft,,58,34
178,2,0:03.0,,Defensive rebound by I. Smith,58,34
179,2,0:02.0,,Shooting foul by T. McConnell (drawn by M. Morris),58,34
180,2,0:02.0,,M. Morris makes free throw 1 of 2,58,35
181,2,0:02.0,,M. Morris misses free throw 2 of 2,58,35
182,2,0:02.0,Defensive rebound by T. McConnell,,58,35
183,2,0:02.0,,S. Johnson enters the game for D. Hilliard,58,35
184,3,11:46.0,J. Okafor makes 2-pt hook shot from 7 ft,,60,35
185,3,11:27.0,,M. Morris misses 2-pt jump shot from 14 ft,60,35
186,3,11:27.0,Defensive rebound by J. Okafor,,60,35
187,3,11:20.0,Turnover by R. Covington (step out of bounds),,60,35
188,3,11:07.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by R. Jackson),60,38
189,3,10:54.0,E. İlyasova misses 3-pt jump shot from 26 ft,,60,38
190,3,10:54.0,Offensive rebound by T. McConnell,,60,38
191,3,10:41.0,G. Henderson misses 2-pt jump shot from 6 ft,,60,38
192,3,10:38.0,,Defensive rebound by A. Drummond,60,38
193,3,10:34.0,,D. Hilliard makes 2-pt layup at rim,60,40
194,3,10:34.0,,Shooting foul by R. Covington (drawn by D. Hilliard),60,40
195,3,10:34.0,,D. Hilliard makes free throw 1 of 1,60,41
196,3,10:14.0,R. Covington misses 3-pt jump shot from 27 ft,,60,41
197,3,10:14.0,Offensive rebound by Team,,60,41
198,3,9:56.0,J. Okafor makes 2-pt jump shot from 14 ft (assist by G. Henderson),,62,41
199,3,9:40.0,,R. Jackson misses 2-pt jump shot from 8 ft,62,41
200,3,9:40.0,Defensive rebound by J. Okafor,,62,41
201,3,9:19.0,J. Okafor misses 2-pt jump shot from 12 ft,,62,41
202,3,9:17.0,,Defensive rebound by D. Hilliard,62,41
203,3,9:02.0,,R. Jackson misses 2-pt layup from 2 ft (block by J. Okafor),62,41
204,3,9:01.0,Defensive rebound by T. McConnell,,62,41
205,3,8:49.0,R. Covington misses 3-pt jump shot from 25 ft,,62,41
206,3,8:48.0,,Defensive rebound by A. Drummond,62,41
207,3,8:37.0,,Turnover by M. Morris (bad pass; steal by R. Covington),62,41
208,3,8:20.0,J. Okafor makes 2-pt layup from 1 ft,,64,41
209,3,8:20.0,,Detroit full timeout,64,41
210,3,8:02.0,,T. Harris misses 2-pt hook shot from 6 ft,64,41
211,3,8:01.0,,Offensive rebound by A. Drummond,64,41
212,3,7:58.0,,A. Drummond makes 2-pt dunk at rim,64,43
213,3,7:48.0,Turnover by R. Covington (traveling),,64,43
214,3,7:34.0,,D. Hilliard misses 3-pt jump shot from 25 ft,64,43
215,3,7:33.0,Defensive rebound by J. Okafor,,64,43
216,3,7:28.0,Personal foul by R. Jackson (drawn by T. McConnell),,64,43
217,3,7:28.0,,S. Johnson enters the game for D. Hilliard,64,43
218,3,7:28.0,N. Stauskas enters the game for G. Henderson,,64,43
219,3,7:14.0,Shooting foul by M. Morris (drawn by J. Okafor),,64,43
220,3,7:14.0,J. Okafor misses free throw 1 of 2,,64,43
221,3,7:14.0,Offensive rebound by Team,,64,43
222,3,7:14.0,J. Okafor makes free throw 2 of 2,,65,43
223,3,6:57.0,,S. Johnson misses 2-pt jump shot from 8 ft,65,43
224,3,6:57.0,,Offensive rebound by A. Drummond,65,43
225,3,6:57.0,,A. Drummond makes 2-pt layup at rim,65,45
226,3,6:57.0,,Shooting foul by N. Stauskas (drawn by A. Drummond),65,45
227,3,6:57.0,,A. Drummond makes free throw 1 of 1,65,46
228,3,6:48.0,T. McConnell makes 2-pt layup at rim,,67,46
229,3,6:35.0,,R. Jackson misses 2-pt jump shot from 10 ft,67,46
230,3,6:35.0,Defensive rebound by Team,,67,46
231,3,6:25.0,Personal foul by A. Drummond (drawn by J. Okafor),,67,46
232,3,6:25.0,,I. Smith enters the game for R. Jackson,67,46
233,3,6:07.0,R. Covington misses 2-pt jump shot from 6 ft,,67,46
234,3,6:07.0,,Defensive rebound by I. Smith,67,46
235,3,6:05.0,,Personal foul by T. McConnell (drawn by I. Smith),67,46
236,3,5:54.0,,Shooting foul by R. Covington (drawn by M. Morris),67,46
237,3,5:54.0,,M. Morris makes free throw 1 of 2,67,47
238,3,5:54.0,,M. Morris makes free throw 2 of 2,67,48
239,3,5:39.0,T. McConnell makes 2-pt jump shot from 15 ft,,69,48
240,3,5:35.0,,Detroit full timeout,69,48
241,3,5:35.0,,J. Leuer enters the game for T. Harris,69,48
242,3,5:35.0,D. Šarić enters the game for R. Covington,,69,48
243,3,5:20.0,,M. Morris misses 2-pt jump shot from 15 ft,69,48
244,3,5:20.0,Defensive rebound by E. İlyasova,,69,48
245,3,4:54.0,N. Stauskas makes 2-pt jump shot from 12 ft,,71,48
246,3,4:36.0,,M. Morris makes 2-pt layup at rim (assist by S. Johnson),71,50
247,3,4:19.0,Turnover by N. Stauskas (lost ball; steal by S. Johnson),,71,50
248,3,4:14.0,,Turnover by A. Drummond (bad pass; steal by N. Stauskas),71,50
249,3,4:08.0,Shooting foul by S. Johnson (drawn by D. Šarić),,71,50
250,3,4:08.0,D. Šarić makes free throw 1 of 2,,72,50
251,3,4:08.0,H. Thompson enters the game for E. İlyasova,,72,50
252,3,4:08.0,R. Holmes enters the game for J. Okafor,,72,50
253,3,4:08.0,D. Šarić makes free throw 2 of 2,,73,50
254,3,3:45.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by A. Drummond),73,53
255,3,3:24.0,H. Thompson makes 2-pt jump shot from 14 ft,,75,53
256,3,3:08.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by I. Smith),75,55
257,3,2:55.0,Turnover by D. Šarić (lost ball; steal by S. Johnson),,75,55
258,3,2:52.0,,Shooting foul by N. Stauskas (drawn by S. Johnson),75,55
259,3,2:52.0,Philadelphia full timeout,,75,55
260,3,2:52.0,,S. Johnson misses free throw 1 of 2,75,55
261,3,2:52.0,,Offensive rebound by Team,75,55
262,3,2:52.0,,T. Harris enters the game for M. Morris,75,55
263,3,2:52.0,,A. Baynes enters the game for A. Drummond,75,55
264,3,2:52.0,,S. Johnson makes free throw 2 of 2,75,56
265,3,2:40.0,R. Holmes makes 2-pt layup from 1 ft (assist by N. Stauskas),,77,56
266,3,2:26.0,,Turnover by I. Smith (bad pass; steal by T. McConnell),77,56
267,3,2:16.0,H. Thompson misses 3-pt jump shot from 23 ft,,77,56
268,3,2:15.0,,Defensive rebound by T. Harris,77,56
269,3,2:06.0,,T. Harris makes 2-pt jump shot from 14 ft,77,58
270,3,1:53.0,Turnover by D. Šarić (bad pass; steal by S. Johnson),,77,58
271,3,1:39.0,,T. Harris misses 3-pt jump shot from 25 ft,77,58
272,3,1:38.0,Defensive rebound by R. Holmes,,77,58
273,3,1:17.0,R. Holmes misses 2-pt jump shot from 7 ft,,77,58
274,3,1:16.0,,Defensive rebound by S. Johnson,77,58
275,3,1:08.0,,T. Harris makes 2-pt jump shot from 8 ft (assist by S. Johnson),77,60
276,3,0:54.0,H. Thompson makes 2-pt layup from 1 ft,,79,60
277,3,0:35.0,,A. Baynes makes 2-pt dunk at rim (assist by T. Harris),79,62
278,3,0:21.0,Shooting foul by S. Johnson (drawn by N. Stauskas),,79,62
279,3,0:21.0,N. Stauskas misses free throw 1 of 2,,79,62
280,3,0:21.0,Offensive rebound by Team,,79,62
281,3,0:21.0,R. Covington enters the game for H. Thompson,,79,62
282,3,0:21.0,N. Stauskas makes free throw 2 of 2,,80,62
283,3,0:03.0,,I. Smith makes 2-pt layup from 1 ft,80,64
284,3,0:01.0,Turnover by T. McConnell (bad pass; steal by T. Harris),,80,64
285,4,11:46.0,,R. Jackson makes 2-pt jump shot from 18 ft,80,66
286,4,11:37.0,Turnover by E. İlyasova (bad pass),,80,66
287,4,11:21.0,,R. Jackson misses 2-pt layup from 1 ft,80,66
288,4,11:20.0,,Offensive rebound by A. Baynes,80,66
289,4,11:17.0,,A. Baynes misses 2-pt layup from 1 ft,80,66
290,4,11:16.0,Defensive rebound by E. İlyasova,,80,66
291,4,11:06.0,J. Okafor misses 2-pt jump shot from 9 ft,,80,66
292,4,11:05.0,,Defensive rebound by J. Leuer,80,66
293,4,10:47.0,,R. Jackson misses 3-pt jump shot from 28 ft,80,66
294,4,10:47.0,Defensive rebound by J. Okafor,,80,66
295,4,10:32.0,Turnover by E. İlyasova (lost ball; steal by T. Harris),,80,66
296,4,10:11.0,,A. Baynes misses 2-pt layup from 1 ft (block by H. Thompson),80,66
297,4,10:11.0,Defensive rebound by R. Covington,,80,66
298,4,10:00.0,J. Okafor misses 2-pt hook shot from 7 ft,,80,66
299,4,9:59.0,,Defensive rebound by T. Harris,80,66
300,4,9:52.0,,I. Smith misses 3-pt jump shot from 24 ft,80,66
301,4,9:52.0,Defensive rebound by N. Stauskas,,80,66
302,4,9:33.0,E. İlyasova makes 2-pt jump shot from 20 ft (assist by R. Covington),,82,66
303,4,9:18.0,,R. Jackson misses 2-pt jump shot from 9 ft,82,66
304,4,9:16.0,Defensive rebound by E. İlyasova,,82,66
305,4,9:14.0,Philadelphia full timeout,,82,66
306,4,9:14.0,,A. Drummond enters the game for J. Leuer,82,66
307,4,9:14.0,,M. Morris enters the game for A. Baynes,82,66
308,4,9:14.0,G. Henderson enters the game for H. Thompson,,82,66
309,4,8:59.0,E. İlyasova makes 3-pt jump shot from 27 ft (assist by G. Henderson),,85,66
310,4,8:39.0,,Offensive foul by I. Smith (drawn by E. İlyasova),85,66
311,4,8:39.0,,Turnover by I. Smith (offensive foul),85,66
312,4,8:28.0,Turnover by J. Okafor (lost ball; steal by R. Jackson),,85,66
313,4,8:19.0,,Shooting foul by J. Okafor (drawn by T. Harris),85,66
314,4,8:19.0,,T. Harris makes free throw 1 of 2,85,67
315,4,8:19.0,,S. Johnson enters the game for I. Smith,85,67
316,4,8:19.0,,T. Harris makes free throw 2 of 2,85,68
317,4,8:08.0,Turnover by N. Stauskas (lost ball; steal by A. Drummond),,85,68
318,4,7:55.0,,R. Jackson misses 2-pt jump shot from 17 ft,85,68
319,4,7:55.0,,Offensive rebound by A. Drummond,85,68
320,4,7:52.0,,A. Drummond misses 2-pt layup at rim,85,68
321,4,7:51.0,Defensive rebound by R. Covington,,85,68
322,4,7:45.0,R. Covington makes 2-pt layup from 1 ft,,87,68
323,4,7:23.0,,Turnover by T. Harris (lost ball; steal by E. İlyasova),87,68
324,4,7:16.0,Personal foul by R. Jackson (drawn by E. İlyasova),,87,68
325,4,7:16.0,T. McConnell enters the game for N. Stauskas,,87,68
326,4,7:16.0,R. Holmes enters the game for J. Okafor,,87,68
327,4,6:56.0,Turnover by T. McConnell (bad pass; steal by R. Jackson),,87,68
328,4,6:50.0,,A. Drummond misses 2-pt jump shot from 4 ft,87,68
329,4,6:49.0,Defensive rebound by R. Covington,,87,68
330,4,6:28.0,E. İlyasova misses 2-pt jump shot from 15 ft (block by M. Morris),,87,68
331,4,6:27.0,,Defensive rebound by T. Harris,87,68
332,4,6:27.0,,M. Morris makes 2-pt layup from 1 ft (assist by T. Harris),87,70
333,4,6:27.0,,Shooting foul by R. Covington (drawn by M. Morris),87,70
334,4,6:27.0,,M. Morris makes free throw 1 of 1,87,71
335,4,6:13.0,E. İlyasova misses 2-pt jump shot from 14 ft,,87,71
336,4,6:12.0,,Defensive rebound by R. Jackson,87,71
337,4,6:01.0,,S. Johnson makes 3-pt jump shot from 23 ft (assist by R. Jackson),87,74
338,4,5:52.0,Personal foul by S. Johnson (drawn by R. Covington),,87,74
339,4,5:52.0,Official timeout,,87,74
340,4,5:52.0,D. Šarić enters the game for E. İlyasova,,87,74
341,4,5:41.0,R. Holmes misses 2-pt jump shot from 5 ft (block by S. Johnson),,87,74
342,4,5:39.0,,Defensive rebound by A. Drummond,87,74
343,4,5:27.0,,R. Jackson misses 3-pt jump shot from 28 ft,87,74
344,4,5:26.0,Defensive rebound by T. McConnell,,87,74
345,4,5:08.0,R. Holmes misses 2-pt jump shot from 8 ft,,87,74
346,4,5:07.0,,Defensive rebound by T. Harris,87,74
347,4,4:47.0,,A. Drummond makes 2-pt hook shot from 9 ft (assist by M. Morris),87,76
348,4,4:32.0,Turnover by R. Covington (lost ball; steal by A. Drummond),,87,76
349,4,4:23.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by S. Johnson),87,79
350,4,4:18.0,Philadelphia full timeout,,87,79
351,4,4:18.0,N. Stauskas enters the game for G. Henderson,,87,79
352,4,4:18.0,J. Okafor enters the game for R. Holmes,,87,79
353,4,4:10.0,E. İlyasova enters the game for D. Šarić,,87,79
354,4,4:10.0,Turnover by J. Okafor (lost ball),,87,79
355,4,3:47.0,,A. Drummond misses 2-pt hook shot from 7 ft,87,79
356,4,3:47.0,Defensive rebound by T. McConnell,,87,79
357,4,3:47.0,Personal foul by S. Johnson (drawn by T. McConnell),,87,79
358,4,3:34.0,Turnover by E. İlyasova (bad pass; steal by A. Drummond),,87,79
359,4,3:21.0,,Turnover by R. Jackson (lost ball; steal by J. Okafor),87,79
360,4,3:18.0,Shooting foul by S. Johnson (drawn by N. Stauskas),,87,79
361,4,3:18.0,,Technical foul by M. Morris,87,79
362,4,3:18.0,E. İlyasova makes technical free throw,,88,79
363,4,3:18.0,N. Stauskas makes free throw 1 of 2,,89,79
364,4,3:18.0,N. Stauskas makes free throw 2 of 2,,90,79
365,4,2:57.0,,S. Johnson misses 2-pt jump shot from 10 ft,90,79
366,4,2:56.0,Defensive rebound by J. Okafor,,90,79
367,4,2:33.0,E. İlyasova makes 2-pt jump shot from 21 ft (assist by R. Covington),,92,79
368,4,2:33.0,,Detroit full timeout,92,79
369,4,2:17.0,,Turnover by T. Harris (lost ball; steal by E. İlyasova),92,79
370,4,2:02.0,T. McConnell makes 2-pt layup from 1 ft,,94,79
371,4,1:49.0,,T. Harris misses 3-pt jump shot from 24 ft,94,79
372,4,1:49.0,Defensive rebound by R. Covington,,94,79
373,4,1:29.0,Shooting foul by A. Drummond (drawn by R. Covington),,94,79
374,4,1:29.0,R. Covington makes free throw 1 of 2,,95,79
375,4,1:29.0,,I. Smith enters the game for R. Jackson,95,79
376,4,1:29.0,,D. Hilliard enters the game for T. Harris,95,79
377,4,1:29.0,R. Covington makes free throw 2 of 2,,96,79
378,4,1:18.0,,M. Morris misses 3-pt jump shot from 26 ft,96,79
379,4,1:18.0,Defensive rebound by R. Covington,,96,79
380,4,0:51.0,T. McConnell misses 2-pt jump shot from 14 ft,,96,79
381,4,0:50.0,Offensive rebound by J. Okafor,,96,79
