,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
43,1,6:28.0,,J. Valančiūnas misses free throw 1 of 2,12,9
44,1,6:28.0,,Offensive rebound by Team,12,9
45,1,6:28.0,,J. Valančiūnas misses free throw 2 of 2,12,9
46,1,6:27.0,Defensive rebound by T. Young,,12,9
47,1,6:13.0,T. Young makes 2-pt hook shot from 6 ft (assist by J. Teague),,14,9
48,1,6:03.0,,D. DeRozan misses 2-pt jump shot from 6 ft,14,9
49,1,6:02.0,,Offensive rebound by D. DeRozan,14,9
50,1,6:01.0,,D. DeRozan misses 2-pt layup from 1 ft,14,9
51,1,6:01.0,Defensive rebound by T. Young,,14,9
52,1,5:54.0,P. George makes 3-pt jump shot from 25 ft,,17,9
53,1,5:54.0,Violation by Team (delay of game),,17,9
54,1,5:34.0,,J. Valančiūnas makes 2-pt jump shot from 18 ft (assist by D. DeRozan),17,11
55,1,5:26.0,Turnover by M. Ellis (lost ball; steal by D. DeRozan),,17,11
56,1,5:20.0,,D. Carroll misses 3-pt jump shot from 23 ft,17,11
57,1,5:20.0,,Offensive rebound by S. Ibaka,17,11
58,1,5:15.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by D. DeRozan),17,14
59,1,4:59.0,P. George misses 2-pt jump shot from 16 ft,,17,14
60,1,4:59.0,,Defensive rebound by D. DeRozan,17,14
61,1,4:44.0,Offensive charge foul by C. Joseph (drawn by P. George),,17,14
62,1,4:44.0,,Turnover by C. Joseph (offensive foul),17,14
63,1,4:44.0,R. Christmas enters the game for M. Turner,,17,14
64,1,4:44.0,C. Miles enters the game for M. Ellis,,17,14
65,1,4:44.0,,D. Wright enters the game for C. Joseph,17,14
66,1,4:27.0,,P. Tucker enters the game for D. Carroll,17,14
67,1,4:19.0,C. Miles misses 2-pt jump shot from 18 ft,,17,14
68,1,4:19.0,Offensive rebound by Team,,17,14
69,1,4:19.0,Turnover by Team (shot clock),,17,14
70,1,4:07.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),17,16
71,1,3:45.0,T. Young makes 2-pt layup from 3 ft (assist by R. Christmas),,19,16
72,1,3:45.0,Shooting foul by J. Valančiūnas (drawn by T. Young),,19,16
73,1,3:45.0,T. Young misses free throw 1 of 1,,19,16
74,1,3:45.0,,Defensive rebound by S. Ibaka,19,16
75,1,3:45.0,,P. Patterson enters the game for J. Valančiūnas,19,16
76,1,3:33.0,,P. Patterson misses 3-pt jump shot from 24 ft,19,16
77,1,3:33.0,,Offensive rebound by D. Wright,19,16
78,1,3:32.0,,Shooting foul by J. Teague (drawn by D. Wright),19,16
79,1,3:32.0,,D. Wright misses free throw 1 of 2,19,16
80,1,3:32.0,,Offensive rebound by Team,19,16
81,1,3:32.0,,D. Wright makes free throw 2 of 2,19,17
82,1,3:28.0,Indiana full timeout,,19,17
83,1,3:28.0,A. Brooks enters the game for T. Young,,19,17
84,1,3:28.0,L. Allen enters the game for J. Teague,,19,17
85,1,3:09.0,A. Brooks makes 2-pt layup from 2 ft,,21,17
86,1,2:50.0,,Turnover by D. DeRozan (bad pass; steal by P. George),21,17
87,1,2:45.0,P. George misses 3-pt jump shot from 29 ft,,21,17
88,1,2:45.0,,Defensive rebound by S. Ibaka,21,17
89,1,2:37.0,,Shooting foul by R. Christmas (drawn by D. DeRozan),21,17
90,1,2:37.0,,D. DeRozan makes free throw 1 of 2,21,18
91,1,2:37.0,,J. Poeltl enters the game for S. Ibaka,21,18
92,1,2:37.0,,D. DeRozan makes free throw 2 of 2,21,19
93,1,2:13.0,P. George misses 3-pt jump shot from 27 ft,,21,19
94,1,2:13.0,,Defensive rebound by D. DeRozan,21,19
95,1,2:02.0,,D. DeRozan makes 2-pt jump shot from 12 ft,21,21
96,1,1:50.0,Personal foul by D. DeRozan (drawn by P. George),,21,21
97,1,1:36.0,C. Miles misses 2-pt jump shot from 18 ft,,21,21
98,1,1:36.0,,Defensive rebound by P. Tucker,21,21
99,1,1:30.0,,Personal foul by A. Brooks (drawn by D. DeRozan),21,21
100,1,1:30.0,,D. DeRozan makes free throw 1 of 2,21,22
101,1,1:30.0,,D. DeRozan makes free throw 2 of 2,21,23
102,1,1:16.0,A. Brooks makes 3-pt jump shot from 25 ft,,24,23
103,1,1:05.0,,D. DeRozan makes 2-pt jump shot from 6 ft,24,25
104,1,0:47.0,C. Miles misses 2-pt layup from 4 ft,,24,25
105,1,0:47.0,Offensive rebound by L. Allen,,24,25
106,1,0:42.0,Personal foul by P. Tucker,,24,25
107,1,0:42.0,P. George misses free throw 1 of 2,,24,25
108,1,0:42.0,Offensive rebound by Team,,24,25
109,1,0:42.0,P. George makes free throw 2 of 2,,25,25
110,1,0:37.0,,D. DeRozan misses 2-pt layup from 1 ft,25,25
111,1,0:37.0,Defensive rebound by Team,,25,25
112,1,0:25.0,P. George misses 2-pt jump shot from 10 ft,,25,25
113,1,0:24.0,,Defensive rebound by D. DeRozan,25,25
114,1,0:01.0,,P. Tucker makes 3-pt jump shot from 25 ft (assist by D. Wright),25,28
115,1,0:00.0,A. Brooks misses 3-pt jump shot from 85 ft,,25,28
116,1,0:00.0,Offensive rebound by Team,,25,28
117,2,11:49.0,C. Miles misses 2-pt jump shot from 15 ft,,25,28
118,2,11:48.0,,Defensive rebound by P. Tucker,25,28
119,2,11:25.0,,N. Powell misses 2-pt jump shot from 19 ft,25,28
120,2,11:24.0,,Offensive rebound by P. Tucker,25,28
121,2,11:12.0,,D. Wright makes 2-pt layup from 3 ft,25,30
122,2,10:52.0,Turnover by A. Brooks (bad pass),,25,30
123,2,10:35.0,,P. Patterson misses 3-pt jump shot from 26 ft,25,30
124,2,10:34.0,,Offensive rebound by P. Tucker,25,30
125,2,10:30.0,,P. Tucker makes 2-pt hook shot from 7 ft,25,32
126,2,10:13.0,Turnover by M. Ellis (lost ball),,25,32
127,2,9:54.0,,P. Tucker misses 2-pt jump shot from 7 ft,25,32
128,2,9:53.0,Defensive rebound by M. Turner,,25,32
129,2,9:35.0,C. Miles makes 3-pt jump shot from 29 ft (assist by M. Turner),,28,32
130,2,9:22.0,,D. Wright makes 2-pt layup from 2 ft,28,34
131,2,9:05.0,M. Ellis misses 2-pt layup from 1 ft,,28,34
132,2,9:04.0,Offensive rebound by L. Allen,,28,34
133,2,9:03.0,L. Allen makes 2-pt layup from 1 ft,,30,34
134,2,8:50.0,,N. Powell misses 3-pt jump shot from 23 ft,30,34
135,2,8:50.0,Defensive rebound by A. Brooks,,30,34
136,2,8:39.0,A. Brooks makes 2-pt jump shot from 6 ft,,32,34
137,2,8:20.0,,P. Patterson misses 2-pt jump shot from 13 ft,32,34
138,2,8:19.0,Defensive rebound by M. Turner,,32,34
139,2,8:14.0,Indiana full timeout,,32,34
140,2,8:14.0,,D. Carroll enters the game for P. Tucker,32,34
141,2,8:14.0,J. Teague enters the game for A. Brooks,,32,34
142,2,7:59.0,Shooting foul by J. Poeltl (drawn by C. Miles),,32,34
143,2,7:59.0,C. Miles makes free throw 1 of 2,,33,34
144,2,7:59.0,C. Miles makes free throw 2 of 2,,34,34
145,2,7:46.0,,N. Powell misses 2-pt jump shot from 4 ft,34,34
146,2,7:45.0,Defensive rebound by M. Turner,,34,34
147,2,7:35.0,Shooting foul by N. Powell (drawn by J. Teague),,34,34
148,2,7:35.0,J. Teague makes free throw 1 of 2,,35,34
149,2,7:35.0,J. Teague makes free throw 2 of 2,,36,34
150,2,7:24.0,,J. Poeltl misses 2-pt layup from 4 ft,36,34
151,2,7:24.0,,Offensive rebound by Team,36,34
152,2,7:11.0,,N. Powell misses 2-pt layup from 3 ft (block by M. Turner),36,34
153,2,7:11.0,,Offensive rebound by Team,36,34
154,2,7:02.0,,D. Wright misses 2-pt jump shot from 15 ft,36,34
155,2,7:01.0,Defensive rebound by L. Allen,,36,34
156,2,6:57.0,Turnover by J. Teague (lost ball; steal by N. Powell),,36,34
157,2,6:40.0,,D. Wright makes 3-pt jump shot from 26 ft (assist by D. Carroll),36,37
158,2,6:22.0,L. Allen misses 2-pt jump shot from 19 ft,,36,37
159,2,6:21.0,Offensive rebound by Team,,36,37
160,2,6:21.0,,Loose ball foul by D. Carroll,36,37
161,2,6:21.0,P. George enters the game for C. Miles,,36,37
162,2,6:21.0,,D. DeRozan enters the game for D. Wright,36,37
163,2,6:21.0,,C. Joseph enters the game for N. Powell,36,37
164,2,6:13.0,Turnover by L. Allen (3 sec),,36,37
165,2,5:58.0,,D. DeRozan misses 2-pt jump shot from 18 ft,36,37
166,2,5:57.0,Defensive rebound by M. Turner,,36,37
167,2,5:32.0,J. Teague misses 2-pt jump shot from 8 ft,,36,37
168,2,5:31.0,,Defensive rebound by J. Poeltl,36,37
169,2,5:25.0,,Turnover by D. Carroll (lost ball; steal by M. Ellis),36,37
170,2,5:11.0,J. Teague misses 3-pt jump shot from 26 ft,,36,37
171,2,5:10.0,Offensive rebound by L. Allen,,36,37
172,2,4:51.0,P. George makes 3-pt jump shot from 24 ft,,39,37
173,2,4:47.0,,Toronto full timeout,39,37
174,2,4:47.0,,S. Ibaka enters the game for D. Carroll,39,37
175,2,4:47.0,,J. Valančiūnas enters the game for P. Patterson,39,37
176,2,4:47.0,,P. Tucker enters the game for J. Poeltl,39,37
177,2,4:47.0,T. Young enters the game for L. Allen,,39,37
178,2,4:33.0,,C. Joseph misses 3-pt jump shot from 26 ft,39,37
179,2,4:32.0,Defensive rebound by P. George,,39,37
180,2,4:20.0,M. Ellis misses 2-pt jump shot from 20 ft,,39,37
181,2,4:19.0,,Defensive rebound by P. Tucker,39,37
182,2,4:12.0,,S. Ibaka misses 2-pt hook shot from 6 ft,39,37
183,2,4:12.0,,Offensive rebound by Team,39,37
184,2,4:07.0,,S. Ibaka misses 3-pt jump shot from 26 ft,39,37
185,2,4:06.0,Defensive rebound by J. Teague,,39,37
186,2,4:01.0,T. Young makes 2-pt layup from 2 ft (assist by J. Teague),,41,37
187,2,3:43.0,,J. Valančiūnas misses 2-pt jump shot from 16 ft,41,37
188,2,3:42.0,Defensive rebound by M. Ellis,,41,37
189,2,3:24.0,T. Young misses 2-pt jump shot from 5 ft (block by J. Valančiūnas),,41,37
190,2,3:22.0,Offensive rebound by T. Young,,41,37
191,2,3:18.0,J. Teague misses 2-pt jump shot from 8 ft,,41,37
192,2,3:17.0,,Defensive rebound by J. Valančiūnas,41,37
193,2,3:08.0,,D. DeRozan misses 2-pt jump shot from 4 ft,41,37
194,2,3:07.0,Defensive rebound by P. George,,41,37
195,2,3:01.0,Turnover by P. George (bad pass; steal by C. Joseph),,41,37
196,2,2:57.0,,C. Joseph makes 2-pt layup from 1 ft,41,39
197,2,2:38.0,P. George makes 3-pt jump shot from 27 ft (assist by M. Ellis),,44,39
198,2,2:25.0,,S. Ibaka misses 2-pt jump shot from 19 ft,44,39
199,2,2:25.0,,Offensive rebound by S. Ibaka,44,39
200,2,2:23.0,,S. Ibaka makes 2-pt dunk at rim,44,41
201,2,2:13.0,Indiana full timeout,,44,41
202,2,2:13.0,Official timeout,,44,41
203,2,2:13.0,C. Miles enters the game for M. Ellis,,44,41
204,2,2:05.0,Personal foul by P. Tucker,,44,41
205,2,1:55.0,T. Young misses 2-pt layup from 1 ft,,44,41
206,2,1:54.0,,Defensive rebound by S. Ibaka,44,41
207,2,1:40.0,,J. Valančiūnas misses 2-pt jump shot from 11 ft,44,41
208,2,1:40.0,Defensive rebound by M. Turner,,44,41
209,2,1:39.0,,D. Carroll enters the game for P. Tucker,44,41
210,2,1:28.0,P. George misses 2-pt jump shot from 13 ft,,44,41
211,2,1:27.0,,Defensive rebound by S. Ibaka,44,41
212,2,1:16.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by C. Joseph),44,44
213,2,0:53.0,C. Miles misses 2-pt layup from 1 ft,,44,44
214,2,0:52.0,Offensive rebound by C. Miles,,44,44
215,2,0:50.0,C. Miles makes 2-pt layup from 2 ft,,46,44
216,2,0:31.0,,D. DeRozan makes 2-pt layup from 2 ft,46,46
217,2,0:09.0,P. George makes 2-pt hook shot from 10 ft,,48,46
218,2,0:03.0,,D. Carroll misses 3-pt jump shot from 26 ft,48,46
219,2,0:03.0,,Offensive rebound by S. Ibaka,48,46
220,2,0:00.0,,D. Carroll misses 2-pt jump shot from 10 ft,48,46
221,2,0:00.0,,Offensive rebound by Team,48,46
222,3,11:41.0,P. George misses 3-pt jump shot from 26 ft,,48,46
223,3,11:40.0,,Defensive rebound by D. DeRozan,48,46
224,3,11:33.0,,Shooting foul by J. Teague (drawn by D. DeRozan),48,46
225,3,11:33.0,,D. DeRozan misses free throw 1 of 2,48,46
226,3,11:33.0,,Offensive rebound by Team,48,46
227,3,11:33.0,,D. DeRozan makes free throw 2 of 2,48,47
228,3,11:22.0,M. Ellis misses 2-pt hook shot from 9 ft,,48,47
229,3,11:21.0,,Defensive rebound by S. Ibaka,48,47
230,3,11:06.0,,Shooting foul by M. Ellis (drawn by D. DeRozan),48,47
231,3,11:06.0,,D. DeRozan makes free throw 1 of 2,48,48
232,3,11:06.0,,D. DeRozan makes free throw 2 of 2,48,49
233,3,10:55.0,T. Young misses 2-pt jump shot from 6 ft (block by S. Ibaka),,48,49
234,3,10:54.0,Offensive rebound by T. Young,,48,49
235,3,10:54.0,T. Young misses 2-pt layup from 1 ft,,48,49
236,3,10:54.0,,Defensive rebound by S. Ibaka,48,49
237,3,10:43.0,,J. Valančiūnas makes 2-pt jump shot from 18 ft (assist by C. Joseph),48,51
238,3,10:32.0,Personal foul by D. Carroll (drawn by M. Turner),,48,51
239,3,10:27.0,Turnover by T. Young (bad pass; steal by J. Valančiūnas),,48,51
240,3,10:24.0,,Personal foul by M. Ellis (drawn by D. DeRozan),48,51
241,3,10:18.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by C. Joseph),48,54
242,3,9:57.0,M. Turner makes 2-pt layup from 3 ft (assist by P. George),,50,54
243,3,9:57.0,Shooting foul by J. Valančiūnas (drawn by M. Turner),,50,54
244,3,9:57.0,M. Turner misses free throw 1 of 1,,50,54
245,3,9:57.0,,Defensive rebound by J. Valančiūnas,50,54
246,3,9:41.0,,D. DeRozan misses 2-pt jump shot from 9 ft,50,54
247,3,9:41.0,Defensive rebound by P. George,,50,54
248,3,9:33.0,P. George misses 2-pt jump shot from 6 ft (block by J. Valančiūnas),,50,54
249,3,9:33.0,,Defensive rebound by J. Valančiūnas,50,54
250,3,9:12.0,,D. DeRozan makes 3-pt jump shot from 26 ft (assist by C. Joseph),50,57
251,3,9:05.0,Indiana full timeout,,50,57
252,3,8:52.0,M. Turner makes 3-pt jump shot from 26 ft (assist by M. Ellis),,53,57
253,3,8:39.0,,Shooting foul by P. George (drawn by D. DeRozan),53,57
254,3,8:39.0,,D. DeRozan makes free throw 1 of 2,53,58
255,3,8:39.0,,D. DeRozan makes free throw 2 of 2,53,59
256,3,8:30.0,Personal foul by D. Carroll (drawn by M. Turner),,53,59
257,3,8:22.0,Shooting foul by C. Joseph (drawn by J. Teague),,53,59
258,3,8:22.0,J. Teague makes free throw 1 of 2,,54,59
259,3,8:22.0,J. Teague makes free throw 2 of 2,,55,59
260,3,8:05.0,,D. DeRozan misses 2-pt jump shot from 21 ft,55,59
261,3,8:05.0,Defensive rebound by M. Turner,,55,59
262,3,7:53.0,J. Teague misses 2-pt jump shot from 6 ft,,55,59
263,3,7:52.0,,Defensive rebound by J. Valančiūnas,55,59
264,3,7:41.0,,D. DeRozan misses 2-pt jump shot from 5 ft (block by M. Turner),55,59
265,3,7:39.0,,Offensive rebound by J. Valančiūnas,55,59
266,3,7:38.0,,J. Valančiūnas misses 2-pt layup at rim,55,59
267,3,7:37.0,,Offensive rebound by J. Valančiūnas,55,59
268,3,7:37.0,,J. Valančiūnas misses 2-pt layup from 1 ft,55,59
269,3,7:37.0,Defensive rebound by P. George,,55,59
270,3,7:31.0,M. Ellis misses 3-pt jump shot from 23 ft,,55,59
271,3,7:30.0,Offensive rebound by T. Young,,55,59
272,3,7:27.0,P. George makes 3-pt jump shot from 26 ft (assist by T. Young),,58,59
273,3,7:10.0,,D. DeRozan misses 2-pt layup from 3 ft (block by M. Turner),58,59
274,3,7:09.0,Defensive rebound by J. Teague,,58,59
275,3,7:06.0,P. George makes 2-pt dunk at rim (assist by J. Teague),,60,59
276,3,7:06.0,,Toronto full timeout,60,59
277,3,6:58.0,,Turnover by C. Joseph (bad pass; steal by M. Turner),60,59
278,3,6:52.0,M. Ellis misses 2-pt layup from 2 ft,,60,59
279,3,6:51.0,,Defensive rebound by J. Valančiūnas,60,59
280,3,6:29.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by S. Ibaka),60,62
281,3,6:11.0,J. Teague misses 2-pt jump shot from 7 ft,,60,62
282,3,6:11.0,,Defensive rebound by J. Valančiūnas,60,62
283,3,6:03.0,,Turnover by J. Valančiūnas (traveling),60,62
284,3,5:50.0,T. Young makes 2-pt dunk at rim (assist by J. Teague),,62,62
285,3,5:38.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by C. Joseph),62,65
286,3,5:23.0,P. George makes 2-pt jump shot from 5 ft,,64,65
287,3,5:05.0,,S. Ibaka misses 2-pt jump shot from 8 ft,64,65
288,3,5:04.0,,Offensive rebound by J. Valančiūnas,64,65
289,3,5:03.0,,Shooting foul by M. Turner (drawn by J. Valančiūnas),64,65
290,3,5:03.0,,J. Valančiūnas makes free throw 1 of 2,64,66
291,3,5:03.0,,J. Valančiūnas makes free throw 2 of 2,64,67
292,3,4:48.0,M. Turner misses 2-pt jump shot from 16 ft,,64,67
293,3,4:48.0,,Defensive rebound by C. Joseph,64,67
294,3,4:37.0,,D. DeRozan misses 2-pt jump shot from 8 ft,64,67
295,3,4:35.0,,Offensive rebound by D. DeRozan,64,67
296,3,4:34.0,,D. DeRozan makes 2-pt jump shot from 2 ft,64,69
297,3,4:33.0,,Violation by Team (delay of game),64,69
298,3,4:18.0,P. George misses 3-pt jump shot from 25 ft (block by D. Carroll),,64,69
299,3,4:17.0,,Defensive rebound by J. Valančiūnas,64,69
300,3,4:10.0,,Shooting foul by P. George (drawn by J. Valančiūnas),64,69
301,3,4:10.0,,J. Valančiūnas makes free throw 1 of 2,64,70
302,3,4:10.0,,J. Valančiūnas misses free throw 2 of 2,64,70
303,3,4:10.0,R. Christmas enters the game for M. Turner,,64,70
304,3,4:10.0,C. Miles enters the game for M. Ellis,,64,70
305,3,4:10.0,,P. Patterson enters the game for S. Ibaka,64,70
306,3,4:08.0,Defensive rebound by T. Young,,64,70
307,3,3:56.0,P. George misses 3-pt jump shot from 26 ft,,64,70
308,3,3:55.0,Offensive rebound by Team,,64,70
309,3,3:36.0,C. Miles misses 3-pt jump shot from 26 ft,,64,70
310,3,3:36.0,,Defensive rebound by J. Valančiūnas,64,70
311,3,3:28.0,,Turnover by J. Valančiūnas (traveling),64,70
312,3,3:28.0,,P. Tucker enters the game for D. Carroll,64,70
313,3,3:10.0,J. Teague makes 2-pt jump shot from 5 ft,,66,70
314,3,3:01.0,,J. Valančiūnas makes 2-pt jump shot from 19 ft (assist by D. DeRozan),66,72
315,3,2:52.0,P. George misses 2-pt jump shot from 17 ft,,66,72
316,3,2:51.0,,Defensive rebound by D. DeRozan,66,72
317,3,2:42.0,,Shooting foul by C. Miles (drawn by D. DeRozan),66,72
318,3,2:42.0,,D. DeRozan makes free throw 1 of 2,66,73
319,3,2:42.0,,D. DeRozan misses free throw 2 of 2,66,73
320,3,2:42.0,A. Brooks enters the game for J. Teague,,66,73
321,3,2:42.0,L. Allen enters the game for T. Young,,66,73
322,3,2:42.0,,D. Wright enters the game for C. Joseph,66,73
323,3,2:41.0,Defensive rebound by P. George,,66,73
324,3,2:30.0,A. Brooks misses 2-pt hook shot from 5 ft,,66,73
325,3,2:29.0,,Defensive rebound by D. DeRozan,66,73
326,3,2:12.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by D. Wright),66,75
327,3,2:12.0,,Shooting foul by R. Christmas (drawn by J. Valančiūnas),66,75
328,3,2:12.0,,J. Valančiūnas makes free throw 1 of 1,66,76
329,3,1:59.0,C. Miles misses 3-pt jump shot from 25 ft,,66,76
330,3,1:58.0,,Defensive rebound by J. Valančiūnas,66,76
331,3,1:46.0,,D. DeRozan makes 2-pt jump shot from 15 ft,66,78
332,3,1:21.0,Turnover by L. Allen (lost ball; steal by P. Patterson),,66,78
333,3,1:18.0,,Turnover by D. Wright (bad pass),66,78
334,3,1:00.0,A. Brooks misses 2-pt hook shot from 4 ft,,66,78
335,3,1:00.0,,Defensive rebound by J. Valančiūnas,66,78
336,3,0:49.0,,Shooting block foul by P. George (drawn by J. Valančiūnas),66,78
337,3,0:49.0,,J. Valančiūnas makes free throw 1 of 2,66,79
338,3,0:49.0,,J. Valančiūnas makes free throw 2 of 2,66,80
339,3,0:43.0,Turnover by L. Allen (lost ball; steal by P. Patterson),,66,80
340,3,0:34.0,,P. Patterson misses 3-pt jump shot from 29 ft,66,80
341,3,0:33.0,,Offensive rebound by J. Valančiūnas,66,80
342,3,0:28.0,,Shooting foul by R. Christmas (drawn by D. DeRozan),66,80
343,3,0:28.0,,D. DeRozan misses free throw 1 of 2,66,80
344,3,0:28.0,,Offensive rebound by Team,66,80
345,3,0:28.0,,D. DeRozan misses free throw 2 of 2,66,80
346,3,0:28.0,J. Teague enters the game for R. Christmas,,66,80
347,3,0:27.0,Defensive rebound by P. George,,66,80
348,3,0:03.0,C. Miles makes 2-pt jump shot from 23 ft (assist by A. Brooks),,68,80
349,4,11:43.0,,Shooting foul by C. Miles (drawn by J. Poeltl),68,80
350,4,11:43.0,,J. Poeltl misses free throw 1 of 2,68,80
351,4,11:43.0,,Offensive rebound by Team,68,80
352,4,11:43.0,,J. Poeltl misses free throw 2 of 2,68,80
353,4,11:42.0,Defensive rebound by C. Miles,,68,80
354,4,11:23.0,C. Miles makes 3-pt jump shot from 26 ft (assist by M. Turner),,71,80
355,4,11:05.0,,D. Wright makes 2-pt jump shot from 6 ft,71,82
356,4,10:52.0,A. Brooks makes 2-pt layup from 2 ft,,73,82
357,4,10:27.0,,P. Tucker misses 2-pt hook shot from 4 ft,73,82
358,4,10:27.0,,Offensive rebound by D. Wright,73,82
359,4,10:22.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by D. Wright),73,85
360,4,9:55.0,M. Ellis misses 3-pt jump shot from 23 ft,,73,85
361,4,9:55.0,,Defensive rebound by N. Powell,73,85
362,4,9:51.0,Offensive charge foul by N. Powell (drawn by A. Brooks),,73,85
363,4,9:51.0,,Turnover by N. Powell (offensive foul),73,85
364,4,9:45.0,Turnover by M. Ellis (back court),,73,85
365,4,9:32.0,,Turnover by P. Patterson (bad pass; steal by C. Miles),73,85
366,4,9:27.0,M. Ellis makes 2-pt dunk at rim (assist by A. Brooks),,75,85
367,4,9:09.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by D. Wright),75,88
368,4,8:58.0,Personal foul by N. Powell (drawn by M. Ellis),,75,88
369,4,8:58.0,Official timeout,,75,88
370,4,8:58.0,P. George enters the game for L. Allen,,75,88
371,4,8:54.0,Personal foul by N. Powell (drawn by M. Ellis),,75,88
372,4,8:50.0,Personal foul by P. Tucker,,75,88
373,4,8:42.0,Shooting block foul by J. Poeltl (drawn by A. Brooks),,75,88
374,4,8:42.0,A. Brooks makes free throw 1 of 2,,76,88
375,4,8:42.0,A. Brooks makes free throw 2 of 2,,77,88
376,4,8:28.0,,P. Tucker misses 3-pt jump shot from 22 ft,77,88
377,4,8:27.0,Defensive rebound by M. Ellis,,77,88
378,4,8:01.0,A. Brooks misses 2-pt jump shot from 19 ft,,77,88
379,4,8:01.0,,Defensive rebound by N. Powell,77,88
380,4,7:48.0,,P. Tucker misses 2-pt hook shot from 6 ft,77,88
381,4,7:48.0,Defensive rebound by A. Brooks,,77,88
382,4,7:35.0,,Offensive charge foul by M. Turner (drawn by D. Wright),77,88
383,4,7:35.0,Turnover by M. Turner (offensive foul),,77,88
384,4,7:35.0,,S. Ibaka enters the game for J. Poeltl,77,88
385,4,7:35.0,,D. DeRozan enters the game for N. Powell,77,88
386,4,7:35.0,J. Teague enters the game for A. Brooks,,77,88
387,4,7:28.0,,S. Ibaka makes 2-pt hook shot from 9 ft (assist by D. Wright),77,90
388,4,7:15.0,C. Miles misses 2-pt jump shot from 21 ft,,77,90
389,4,7:15.0,,Defensive rebound by P. Tucker,77,90
390,4,7:08.0,,Shooting foul by J. Teague (drawn by D. Wright),77,90
