,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
115,2,11:17.0,A. Rivers makes 2-pt jump shot from 16 ft,,22,22
116,2,11:04.0,,J. Johnson misses 2-pt jump shot from 10 ft,22,22
117,2,11:03.0,,Offensive rebound by D. Favors,22,22
118,2,11:02.0,,D. Favors misses 2-pt layup from 2 ft (block by M. Speights),22,22
119,2,10:59.0,Defensive rebound by P. Pierce,,22,22
120,2,10:52.0,M. Speights makes 2-pt layup from 2 ft (assist by P. Pierce),,24,22
121,2,10:38.0,,G. Hill makes 2-pt jump shot from 13 ft,24,24
122,2,10:16.0,R. Felton misses 2-pt jump shot from 4 ft,,24,24
123,2,10:15.0,Offensive rebound by R. Felton,,24,24
124,2,10:14.0,Turnover by R. Felton (bad pass; steal by J. Ingles),,24,24
125,2,10:08.0,,R. Hood makes 2-pt dunk at rim (assist by J. Ingles),24,26
126,2,9:51.0,M. Speights makes 3-pt jump shot from 26 ft (assist by J. Crawford),,27,26
127,2,9:36.0,,Shooting foul by R. Felton (drawn by G. Hill),27,26
128,2,9:36.0,,G. Hill misses free throw 1 of 2,27,26
129,2,9:36.0,,Offensive rebound by Team,27,26
130,2,9:36.0,,R. Gobert enters the game for D. Favors,27,26
131,2,9:36.0,,G. Hill makes free throw 2 of 2,27,27
132,2,9:15.0,J. Crawford misses 2-pt jump shot from 5 ft,,27,27
133,2,9:15.0,Offensive rebound by M. Speights,,27,27
134,2,9:12.0,M. Speights makes 2-pt layup from 2 ft,,29,27
135,2,8:54.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Hill),29,30
136,2,8:37.0,A. Rivers makes 2-pt layup from 2 ft,,31,30
137,2,8:33.0,,Utah full timeout,31,30
138,2,8:33.0,,G. Hayward enters the game for R. Hood,31,30
139,2,8:23.0,,J. Johnson makes 2-pt jump shot from 8 ft,31,32
140,2,8:00.0,M. Speights misses 2-pt jump shot from 11 ft,,31,32
141,2,8:00.0,,Defensive rebound by G. Hill,31,32
142,2,7:40.0,,J. Johnson misses 2-pt jump shot from 6 ft,31,32
143,2,7:39.0,,Offensive rebound by J. Johnson,31,32
144,2,7:34.0,,J. Johnson misses 3-pt jump shot from 24 ft,31,32
145,2,7:33.0,,Offensive rebound by R. Gobert,31,32
146,2,7:25.0,,R. Gobert misses 2-pt jump shot from 4 ft (block by A. Rivers),31,32
147,2,7:25.0,Defensive rebound by Team,,31,32
148,2,7:25.0,C. Paul enters the game for J. Crawford,,31,32
149,2,7:25.0,L. Mbah a Moute enters the game for P. Pierce,,31,32
150,2,7:12.0,A. Rivers misses 3-pt jump shot from 25 ft,,31,32
151,2,7:11.0,,Defensive rebound by J. Ingles,31,32
152,2,6:58.0,,Personal foul by M. Speights (drawn by R. Gobert),31,32
153,2,6:58.0,D. Jordan enters the game for M. Speights,,31,32
154,2,6:58.0,J. Redick enters the game for A. Rivers,,31,32
155,2,6:58.0,,B. Diaw enters the game for J. Johnson,31,32
156,2,6:41.0,,G. Hill makes 2-pt jump shot from 9 ft (assist by G. Hayward),31,34
157,2,6:32.0,C. Paul misses 3-pt jump shot from 25 ft,,31,34
158,2,6:31.0,,Defensive rebound by G. Hayward,31,34
159,2,6:14.0,,Shooting foul by L. Mbah a Moute (drawn by R. Gobert),31,34
160,2,6:14.0,,R. Gobert makes free throw 1 of 2,31,35
161,2,6:14.0,,R. Gobert makes free throw 2 of 2,31,36
162,2,6:03.0,J. Redick misses 3-pt jump shot from 25 ft,,31,36
163,2,6:02.0,Offensive rebound by L. Mbah a Moute,,31,36
164,2,5:57.0,C. Paul makes 3-pt jump shot from 25 ft (assist by J. Redick),,34,36
165,2,5:39.0,,G. Hill misses 3-pt jump shot from 25 ft,34,36
166,2,5:39.0,Defensive rebound by J. Redick,,34,36
167,2,5:30.0,C. Paul makes 2-pt jump shot from 15 ft,,36,36
168,2,5:01.0,,B. Diaw makes 3-pt jump shot from 25 ft (assist by G. Hill),36,39
169,2,4:47.0,Personal foul by J. Ingles,,36,39
170,2,4:47.0,,Technical foul by J. Ingles,36,39
171,2,4:47.0,LA Clippers full timeout,,36,39
172,2,4:47.0,,R. Hood enters the game for G. Hill,36,39
173,2,4:47.0,J. Redick makes technical free throw,,37,39
174,2,4:36.0,R. Felton makes 2-pt jump shot from 22 ft,,39,39
175,2,4:20.0,,G. Hayward makes 2-pt jump shot from 17 ft,39,41
176,2,3:57.0,R. Felton misses 2-pt jump shot from 10 ft,,39,41
177,2,3:57.0,,Defensive rebound by G. Hayward,39,41
178,2,3:51.0,,R. Hood makes 2-pt layup from 3 ft (assist by G. Hayward),39,43
179,2,3:31.0,L. Mbah a Moute misses 2-pt jump shot from 5 ft (block by R. Gobert),,39,43
180,2,3:31.0,Offensive rebound by Team,,39,43
181,2,3:31.0,,J. Johnson enters the game for B. Diaw,39,43
182,2,3:27.0,J. Redick misses 2-pt jump shot from 22 ft,,39,43
183,2,3:27.0,,Defensive rebound by G. Hayward,39,43
184,2,3:08.0,,G. Hayward misses 3-pt jump shot from 24 ft,39,43
185,2,3:07.0,Defensive rebound by D. Jordan,,39,43
186,2,3:01.0,C. Paul misses 2-pt jump shot from 4 ft (block by R. Gobert),,39,43
187,2,3:01.0,Offensive rebound by Team,,39,43
188,2,3:01.0,LA Clippers full timeout,,39,43
189,2,3:01.0,A. Rivers enters the game for R. Felton,,39,43
190,2,2:54.0,L. Mbah a Moute makes 2-pt jump shot from 19 ft (assist by C. Paul),,41,43
191,2,2:27.0,,J. Ingles misses 3-pt jump shot from 26 ft,41,43
192,2,2:27.0,Defensive rebound by L. Mbah a Moute,,41,43
193,2,2:17.0,L. Mbah a Moute makes 2-pt jump shot from 20 ft (assist by C. Paul),,43,43
194,2,1:55.0,,Turnover by J. Johnson (lost ball; steal by L. Mbah a Moute),43,43
195,2,1:51.0,Shooting foul by J. Ingles (drawn by L. Mbah a Moute),,43,43
196,2,1:51.0,L. Mbah a Moute misses free throw 1 of 2,,43,43
197,2,1:51.0,Offensive rebound by Team,,43,43
198,2,1:51.0,L. Mbah a Moute misses free throw 2 of 2,,43,43
199,2,1:51.0,,G. Hill enters the game for J. Ingles,43,43
200,2,1:50.0,,Defensive rebound by G. Hayward,43,43
201,2,1:33.0,,Turnover by G. Hayward (bad pass),43,43
202,2,1:27.0,C. Paul makes 2-pt jump shot from 15 ft,,45,43
203,2,1:11.0,,G. Hayward misses 3-pt jump shot from 25 ft,45,43
204,2,1:11.0,Defensive rebound by Team,,45,43
205,2,1:00.0,Turnover by D. Jordan (3 sec),,45,43
206,2,0:39.0,,R. Hood misses 3-pt jump shot from 24 ft,45,43
207,2,0:39.0,,Offensive rebound by Team,45,43
208,2,0:39.0,Loose ball foul by L. Mbah a Moute (drawn by R. Gobert),,45,43
209,2,0:39.0,,Utah full timeout,45,43
210,2,0:28.0,,J. Johnson makes 2-pt jump shot from 7 ft,45,45
211,2,0:28.0,,Shooting foul by L. Mbah a Moute (drawn by J. Johnson),45,45
212,2,0:28.0,LA Clippers full timeout,,45,45
213,2,0:28.0,,J. Johnson misses free throw 1 of 1,45,45
214,2,0:28.0,J. Crawford enters the game for L. Mbah a Moute,,45,45
215,2,0:28.0,,R. Neto enters the game for G. Hill,45,45
216,2,0:26.0,Defensive rebound by D. Jordan,,45,45
217,2,0:04.0,C. Paul misses 2-pt jump shot from 13 ft,,45,45
218,2,0:04.0,Offensive rebound by Team,,45,45
219,2,0:04.0,Shooting foul by G. Hayward (drawn by D. Jordan),,45,45
220,2,0:04.0,D. Jordan makes free throw 1 of 2,,46,45
221,2,0:04.0,R. Felton enters the game for J. Crawford,,46,45
222,2,0:04.0,,G. Hill enters the game for R. Neto,46,45
223,2,0:04.0,D. Jordan makes free throw 2 of 2,,47,45
224,3,11:46.0,,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),47,47
225,3,11:23.0,Turnover by D. Jordan (bad pass; steal by G. Hayward),,47,47
226,3,11:22.0,,Personal foul by C. Paul (drawn by G. Hayward),47,47
227,3,11:14.0,,J. Ingles misses 3-pt jump shot from 25 ft,47,47
228,3,11:14.0,Defensive rebound by C. Paul,,47,47
229,3,11:07.0,Turnover by D. Jordan (bad pass),,47,47
230,3,10:54.0,,G. Hayward misses 3-pt jump shot from 25 ft,47,47
231,3,10:54.0,Defensive rebound by C. Paul,,47,47
232,3,10:37.0,A. Rivers misses 3-pt jump shot from 25 ft,,47,47
233,3,10:37.0,,Defensive rebound by B. Diaw,47,47
234,3,10:24.0,,Turnover by R. Gobert (bad pass),47,47
235,3,10:14.0,Turnover by D. Jordan (bad pass),,47,47
236,3,9:47.0,,J. Ingles misses 2-pt jump shot from 19 ft,47,47
237,3,9:46.0,,Offensive rebound by G. Hill,47,47
238,3,9:46.0,,G. Hill makes 2-pt layup from 2 ft,47,49
239,3,9:39.0,Personal foul by J. Ingles (drawn by C. Paul),,47,49
240,3,9:31.0,Turnover by D. Jordan (lost ball; steal by J. Ingles),,47,49
241,3,9:22.0,,Personal foul by L. Mbah a Moute (drawn by R. Gobert),47,49
242,3,9:22.0,,J. Johnson enters the game for B. Diaw,47,49
243,3,9:22.0,P. Pierce enters the game for L. Mbah a Moute,,47,49
244,3,9:17.0,,G. Hayward makes 2-pt jump shot from 15 ft (assist by R. Gobert),47,51
245,3,9:17.0,LA Clippers full timeout,,47,51
246,3,9:04.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,49,51
247,3,8:38.0,,R. Gobert misses 2-pt layup from 2 ft,49,51
248,3,8:37.0,Defensive rebound by D. Jordan,,49,51
249,3,8:31.0,C. Paul misses 3-pt jump shot from 26 ft,,49,51
250,3,8:31.0,Offensive rebound by A. Rivers,,49,51
251,3,8:22.0,C. Paul makes 2-pt jump shot from 10 ft,,51,51
252,3,8:09.0,,G. Hill makes 2-pt layup from 3 ft (assist by R. Gobert),51,53
253,3,7:50.0,P. Pierce misses 2-pt jump shot from 13 ft,,51,53
254,3,7:50.0,,Defensive rebound by R. Gobert,51,53
255,3,7:42.0,,Personal foul by A. Rivers (drawn by G. Hayward),51,53
256,3,7:35.0,,G. Hill makes 2-pt jump shot from 16 ft,51,55
257,3,7:32.0,Personal foul by J. Ingles (drawn by C. Paul),,51,55
258,3,7:32.0,J. Crawford enters the game for J. Redick,,51,55
259,3,7:32.0,,R. Hood enters the game for J. Ingles,51,55
260,3,7:17.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by C. Paul),,54,55
261,3,7:02.0,,Shooting foul by A. Rivers (drawn by G. Hayward),54,55
262,3,7:02.0,,G. Hayward makes free throw 1 of 2,54,56
263,3,7:02.0,,G. Hayward makes free throw 2 of 2,54,57
264,3,6:52.0,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),,56,57
265,3,6:52.0,Shooting foul by J. Johnson (drawn by D. Jordan),,56,57
266,3,6:52.0,D. Jordan misses free throw 1 of 1,,56,57
267,3,6:52.0,,Defensive rebound by R. Gobert,56,57
268,3,6:33.0,,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),56,59
269,3,6:13.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by C. Paul),,59,59
270,3,5:58.0,,G. Hayward misses 2-pt jump shot from 22 ft,59,59
271,3,5:57.0,Defensive rebound by D. Jordan,,59,59
272,3,5:52.0,Shooting foul by G. Hill (drawn by C. Paul),,59,59
273,3,5:52.0,C. Paul makes free throw 1 of 3,,60,59
274,3,5:52.0,C. Paul makes free throw 2 of 3,,61,59
275,3,5:52.0,C. Paul makes free throw 3 of 3,,62,59
276,3,5:32.0,,G. Hill misses 2-pt jump shot from 15 ft,62,59
277,3,5:32.0,,Offensive rebound by R. Gobert,62,59
278,3,5:27.0,,Personal foul by C. Paul (drawn by R. Gobert),62,59
279,3,5:27.0,,R. Gobert misses free throw 1 of 2,62,59
280,3,5:27.0,,Offensive rebound by Team,62,59
281,3,5:27.0,,R. Gobert misses free throw 2 of 2,62,59
282,3,5:11.0,Defensive rebound by Team,,62,59
283,3,5:11.0,Personal foul by R. Hood (drawn by D. Jordan),,62,59
284,3,5:11.0,D. Jordan makes free throw 1 of 2,,63,59
285,3,5:11.0,D. Jordan misses free throw 2 of 2,,63,59
286,3,5:11.0,,Defensive rebound by J. Johnson,63,59
287,3,5:11.0,R. Felton enters the game for A. Rivers,,63,59
288,3,4:44.0,,R. Hood misses 3-pt jump shot from 24 ft,63,59
289,3,4:43.0,Defensive rebound by R. Felton,,63,59
290,3,4:31.0,C. Paul misses 2-pt jump shot from 12 ft,,63,59
291,3,4:31.0,,Defensive rebound by Team,63,59
292,3,4:31.0,Loose ball foul by D. Jordan (drawn by G. Hayward),,63,59
293,3,4:31.0,,G. Hayward makes free throw 1 of 2,63,60
294,3,4:31.0,,R. Neto enters the game for G. Hill,63,60
295,3,4:31.0,,G. Hayward makes free throw 2 of 2,63,61
296,3,4:20.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,65,61
297,3,4:03.0,,Turnover by J. Johnson (bad pass; steal by C. Paul),65,61
298,3,3:59.0,J. Crawford makes 2-pt layup from 2 ft (assist by C. Paul),,67,61
299,3,3:37.0,,J. Johnson misses 2-pt jump shot from 5 ft,67,61
300,3,3:37.0,Defensive rebound by D. Jordan,,67,61
301,3,3:30.0,J. Crawford makes 2-pt layup from 3 ft,,69,61
302,3,3:30.0,,Utah full timeout,69,61
303,3,3:19.0,,Turnover by R. Hood (lost ball; steal by J. Crawford),69,61
304,3,3:15.0,Turnover by D. Jordan (lost ball),,69,61
305,3,2:57.0,,Personal foul by P. Pierce (drawn by J. Johnson),69,61
306,3,2:57.0,,J. Johnson makes free throw 1 of 2,69,62
307,3,2:57.0,,J. Johnson makes free throw 2 of 2,69,63
308,3,2:40.0,Personal foul by R. Hood (drawn by J. Crawford),,69,63
309,3,2:40.0,J. Crawford makes free throw 1 of 2,,70,63
310,3,2:40.0,J. Crawford makes free throw 2 of 2,,71,63
311,3,2:29.0,,Turnover by J. Johnson (bad pass; steal by R. Felton),71,63
312,3,2:19.0,C. Paul makes 3-pt jump shot from 26 ft (assist by D. Jordan),,74,63
313,3,1:55.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Johnson),74,66
314,3,1:34.0,J. Crawford makes 2-pt jump shot from 5 ft,,76,66
315,3,1:14.0,,R. Neto makes 2-pt layup from 3 ft (assist by J. Johnson),76,68
316,3,0:58.0,C. Paul misses 3-pt jump shot from 25 ft,,76,68
317,3,0:58.0,,Defensive rebound by R. Gobert,76,68
318,3,0:36.0,,G. Hayward misses 2-pt jump shot from 9 ft,76,68
319,3,0:36.0,Defensive rebound by Team,,76,68
320,3,0:36.0,,Loose ball foul by R. Gobert (drawn by D. Jordan),76,68
321,3,0:36.0,D. Jordan misses free throw 1 of 2,,76,68
322,3,0:36.0,Offensive rebound by Team,,76,68
323,3,0:36.0,D. Jordan misses free throw 2 of 2,,76,68
324,3,0:36.0,A. Rivers enters the game for C. Paul,,76,68
325,3,0:36.0,,G. Hill enters the game for R. Neto,76,68
326,3,0:35.0,,Defensive rebound by G. Hayward,76,68
327,3,0:16.0,,G. Hayward makes 2-pt jump shot from 14 ft,76,70
328,3,0:01.0,J. Crawford misses 2-pt jump shot from 20 ft,,76,70
329,3,0:01.0,Offensive rebound by D. Jordan,,76,70
330,3,0:01.0,D. Jordan makes 2-pt dunk at rim,,78,70
331,4,11:38.0,J. Crawford makes 2-pt layup from 2 ft,,80,70
332,4,11:18.0,,G. Hayward misses 2-pt jump shot from 15 ft,80,70
333,4,11:17.0,Defensive rebound by D. Jordan,,80,70
334,4,11:07.0,P. Pierce misses 3-pt jump shot from 25 ft,,80,70
335,4,11:07.0,,Defensive rebound by D. Favors,80,70
336,4,10:48.0,,G. Hill misses 2-pt jump shot from 12 ft,80,70
337,4,10:48.0,Defensive rebound by P. Pierce,,80,70
338,4,10:24.0,Shooting foul by D. Favors (drawn by D. Jordan),,80,70
339,4,10:24.0,D. Jordan misses free throw 1 of 2,,80,70
340,4,10:24.0,Offensive rebound by Team,,80,70
341,4,10:24.0,D. Jordan misses free throw 2 of 2,,80,70
342,4,10:22.0,,Defensive rebound by D. Favors,80,70
343,4,10:03.0,,D. Favors misses 2-pt jump shot from 15 ft,80,70
344,4,10:03.0,Defensive rebound by J. Crawford,,80,70
345,4,9:49.0,Turnover by J. Crawford (bad pass; steal by D. Favors),,80,70
346,4,9:41.0,,Shooting foul by R. Felton (drawn by G. Hill),80,70
347,4,9:41.0,,G. Hill misses free throw 1 of 2,80,70
348,4,9:41.0,,Offensive rebound by Team,80,70
349,4,9:41.0,C. Paul enters the game for R. Felton,,80,70
350,4,9:41.0,L. Mbah a Moute enters the game for P. Pierce,,80,70
351,4,9:41.0,M. Speights enters the game for D. Jordan,,80,70
352,4,9:41.0,,B. Diaw enters the game for J. Johnson,80,70
353,4,9:41.0,,R. Hood enters the game for G. Hayward,80,70
354,4,9:41.0,,G. Hill makes free throw 2 of 2,80,71
355,4,9:24.0,Turnover by A. Rivers (bad pass),,80,71
356,4,9:24.0,,R. Neto enters the game for G. Hill,80,71
357,4,9:04.0,,R. Hood misses 3-pt jump shot from 24 ft,80,71
358,4,9:04.0,,Offensive rebound by D. Favors,80,71
359,4,8:58.0,,R. Neto makes 3-pt jump shot from 24 ft (assist by D. Favors),80,74
360,4,8:32.0,Shooting foul by R. Hood (drawn by L. Mbah a Moute),,80,74
361,4,8:32.0,Official timeout,,80,74
362,4,8:32.0,L. Mbah a Moute makes free throw 1 of 2,,81,74
363,4,8:32.0,D. Jordan enters the game for M. Speights,,80,74
364,4,8:32.0,J. Redick enters the game for A. Rivers,,80,74
365,4,8:32.0,L. Mbah a Moute makes free throw 2 of 2,,82,74
366,4,8:19.0,,Personal foul by C. Paul (drawn by J. Ingles),82,74
367,4,8:02.0,,R. Neto misses 2-pt jump shot from 11 ft,82,74
368,4,8:01.0,Defensive rebound by D. Jordan,,82,74
369,4,7:52.0,Turnover by C. Paul (lost ball; steal by D. Favors),,82,74
370,4,7:32.0,,R. Hood misses 3-pt jump shot from 26 ft,82,74
371,4,7:32.0,Defensive rebound by D. Jordan,,82,74
372,4,7:16.0,LA Clippers full timeout,,82,74
373,4,7:16.0,A. Rivers enters the game for J. Redick,,82,74
374,4,7:16.0,,R. Gobert enters the game for D. Favors,82,74
375,4,7:16.0,,J. Johnson enters the game for B. Diaw,82,74
376,4,7:16.0,,G. Hayward enters the game for R. Hood,82,74
377,4,7:07.0,J. Crawford misses 2-pt jump shot from 4 ft (block by R. Gobert),,82,74
378,4,7:06.0,,Defensive rebound by G. Hayward,82,74
379,4,6:51.0,,R. Neto misses 2-pt jump shot from 11 ft,82,74
380,4,6:51.0,Defensive rebound by L. Mbah a Moute,,82,74
381,4,6:42.0,C. Paul makes 2-pt jump shot from 14 ft,,84,74
382,4,6:25.0,,Shooting foul by D. Jordan (drawn by G. Hayward),84,74
383,4,6:25.0,,G. Hayward makes free throw 1 of 2,84,75
384,4,6:25.0,,G. Hill enters the game for R. Neto,84,75
385,4,6:25.0,,G. Hayward makes free throw 2 of 2,84,76
386,4,6:15.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by C. Paul),,86,76
387,4,5:58.0,,Turnover by G. Hayward (bad pass; steal by C. Paul),86,76
388,4,5:42.0,C. Paul misses 2-pt jump shot from 17 ft,,86,76
389,4,5:42.0,Offensive rebound by D. Jordan,,86,76
390,4,5:41.0,D. Jordan misses 2-pt layup from 2 ft,,86,76
391,4,5:41.0,,Defensive rebound by Team,86,76
392,4,5:28.0,,Shooting foul by J. Crawford (drawn by R. Gobert),86,76
