,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
78,1,3:03.0,R. Kelly misses 2-pt jump shot from 18 ft,,12,14
79,1,3:02.0,,Defensive rebound by P. George,12,14
80,1,2:56.0,,Indiana full timeout,12,14
81,1,2:56.0,,C. Miles enters the game for T. Young,12,14
82,1,2:56.0,,L. Stephenson enters the game for M. Ellis,12,14
83,1,2:44.0,,A. Brooks enters the game for J. Teague,12,14
84,1,2:37.0,,C. Miles misses 3-pt jump shot from 32 ft,12,14
85,1,2:36.0,Defensive rebound by T. Sefolosha,,12,14
86,1,2:25.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,12,14
87,1,2:24.0,,Defensive rebound by L. Stephenson,12,14
88,1,2:04.0,,L. Stephenson misses 3-pt jump shot from 27 ft,12,14
89,1,2:03.0,Defensive rebound by Team,,12,14
90,1,1:51.0,M. Muscala misses 2-pt jump shot from 18 ft,,12,14
91,1,1:49.0,,Defensive rebound by L. Stephenson,12,14
92,1,1:44.0,,L. Stephenson misses 2-pt jump shot from 18 ft,12,14
93,1,1:44.0,Defensive rebound by M. Dunleavy,,12,14
94,1,1:34.0,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by M. Delaney),,15,14
95,1,1:19.0,,A. Brooks makes 3-pt jump shot from 28 ft (assist by P. George),15,17
96,1,1:01.0,T. Sefolosha misses 2-pt jump shot from 10 ft,,15,17
97,1,1:01.0,,Defensive rebound by L. Stephenson,15,17
98,1,0:51.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by L. Stephenson),15,20
99,1,0:36.0,M. Delaney misses 2-pt jump shot from 20 ft,,15,20
100,1,0:35.0,,Defensive rebound by K. Séraphin,15,20
101,1,0:25.0,,P. George makes 2-pt jump shot from 17 ft,15,22
102,1,0:06.0,Personal foul by K. Séraphin (drawn by M. Muscala),,15,22
103,1,0:06.0,,T. Young enters the game for P. George,15,22
104,1,0:01.0,M. Delaney misses 2-pt jump shot from 15 ft,,15,22
105,1,0:00.0,,Defensive rebound by L. Stephenson,15,22
106,2,11:47.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by L. Stephenson),15,25
107,2,11:29.0,Shooting foul by A. Brooks (drawn by M. Muscala),,15,25
108,2,11:29.0,M. Muscala makes free throw 1 of 2,,16,25
109,2,11:29.0,M. Muscala makes free throw 2 of 2,,17,25
110,2,11:03.0,,K. Séraphin misses 2-pt jump shot from 19 ft,17,25
111,2,11:02.0,Defensive rebound by M. Delaney,,17,25
112,2,10:50.0,E. İlyasova makes 2-pt jump shot from 19 ft (assist by M. Delaney),,19,25
113,2,10:33.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by L. Stephenson),19,28
114,2,10:12.0,Turnover by M. Dunleavy (bad pass),,19,28
115,2,10:12.0,D. Bembry enters the game for M. Delaney,,19,28
116,2,10:12.0,K. Humphries enters the game for M. Muscala,,19,28
117,2,10:02.0,,Turnover by K. Séraphin (traveling),19,28
118,2,9:48.0,Turnover by E. İlyasova (3 sec),,19,28
119,2,9:36.0,,L. Stephenson makes 2-pt jump shot from 8 ft,19,30
120,2,9:24.0,J. Calderón makes 2-pt layup from 1 ft,,21,30
121,2,9:11.0,,K. Séraphin misses 2-pt jump shot from 18 ft,21,30
122,2,9:09.0,Defensive rebound by E. İlyasova,,21,30
123,2,8:57.0,M. Dunleavy misses 2-pt jump shot from 17 ft,,21,30
124,2,8:56.0,,Defensive rebound by L. Stephenson,21,30
125,2,8:46.0,,K. Séraphin misses 2-pt layup from 2 ft,21,30
126,2,8:44.0,,Offensive rebound by L. Stephenson,21,30
127,2,8:44.0,,L. Stephenson makes 2-pt layup at rim,21,32
128,2,8:43.0,Atlanta full timeout,,21,32
129,2,8:43.0,T. Prince enters the game for M. Dunleavy,,21,32
130,2,8:43.0,,M. Turner enters the game for K. Séraphin,21,32
131,2,8:43.0,,P. George enters the game for T. Young,21,32
132,2,8:23.0,E. İlyasova makes 2-pt dunk at rim,,23,32
133,2,8:07.0,,P. George misses 3-pt jump shot from 25 ft,23,32
134,2,8:06.0,,Offensive rebound by M. Turner,23,32
135,2,8:02.0,,C. Miles misses 3-pt jump shot from 24 ft,23,32
136,2,8:00.0,Defensive rebound by T. Prince,,23,32
137,2,7:49.0,T. Prince makes 3-pt jump shot from 26 ft (assist by D. Bembry),,26,32
138,2,7:30.0,,Shooting foul by K. Humphries (drawn by M. Turner),26,32
139,2,7:30.0,,M. Turner makes free throw 1 of 2,26,33
140,2,7:30.0,,M. Turner makes free throw 2 of 2,26,34
141,2,7:21.0,Shooting foul by C. Miles (drawn by E. İlyasova),,26,34
142,2,7:21.0,E. İlyasova makes free throw 1 of 2,,27,34
143,2,7:21.0,E. İlyasova makes free throw 2 of 2,,28,34
144,2,7:09.0,,M. Turner misses 2-pt jump shot from 15 ft,28,34
145,2,7:08.0,Defensive rebound by K. Humphries,,28,34
146,2,6:48.0,E. İlyasova misses 3-pt jump shot from 25 ft (block by L. Stephenson),,28,34
147,2,6:47.0,,Defensive rebound by Team,28,34
148,2,6:47.0,Loose ball foul by E. İlyasova (drawn by L. Stephenson),,28,34
149,2,6:36.0,,P. George misses 3-pt jump shot from 25 ft,28,34
150,2,6:35.0,Defensive rebound by E. İlyasova,,28,34
151,2,6:25.0,T. Prince makes 2-pt jump shot from 4 ft,,30,34
152,2,6:15.0,,M. Turner misses 2-pt layup from 2 ft (block by K. Humphries),30,34
153,2,6:15.0,,Offensive rebound by Team,30,34
154,2,6:08.0,,A. Brooks makes 2-pt layup from 1 ft,30,36
155,2,5:52.0,Official timeout,,30,36
156,2,5:52.0,,J. Teague enters the game for A. Brooks,30,36
157,2,5:52.0,,T. Young enters the game for C. Miles,30,36
158,2,5:52.0,M. Delaney enters the game for E. İlyasova,,30,36
159,2,5:52.0,T. Sefolosha enters the game for J. Calderón,,30,36
160,2,5:44.0,K. Humphries makes 2-pt jump shot from 10 ft,,32,36
161,2,5:26.0,,P. George misses 2-pt jump shot from 19 ft,32,36
162,2,5:26.0,Defensive rebound by T. Prince,,32,36
163,2,5:07.0,M. Delaney misses 3-pt jump shot from 25 ft,,32,36
164,2,5:05.0,Offensive rebound by D. Bembry,,32,36
165,2,5:03.0,D. Bembry makes 2-pt layup at rim,,34,36
166,2,4:43.0,,Turnover by L. Stephenson (bad pass; steal by D. Bembry),34,36
167,2,4:40.0,Shooting foul by M. Turner (drawn by K. Humphries),,34,36
168,2,4:40.0,K. Humphries misses free throw 1 of 2,,34,36
169,2,4:40.0,Offensive rebound by Team,,34,36
170,2,4:40.0,K. Humphries misses free throw 2 of 2,,34,36
171,2,4:40.0,,Defensive rebound by P. George,34,36
172,2,4:40.0,,M. Ellis enters the game for L. Stephenson,34,36
173,2,4:27.0,,M. Turner makes 2-pt jump shot from 4 ft (assist by J. Teague),34,38
174,2,4:03.0,Turnover by T. Prince (lost ball),,34,38
175,2,4:03.0,M. Muscala enters the game for K. Humphries,,34,38
176,2,3:51.0,,P. George makes 3-pt jump shot from 26 ft (assist by M. Turner),34,41
177,2,3:31.0,D. Bembry misses 3-pt jump shot from 26 ft,,34,41
178,2,3:31.0,,Defensive rebound by P. George,34,41
179,2,3:15.0,,T. Young misses 2-pt hook shot from 8 ft,34,41
180,2,3:14.0,Defensive rebound by D. Bembry,,34,41
181,2,3:04.0,T. Prince misses 3-pt jump shot from 24 ft,,34,41
182,2,3:04.0,,Defensive rebound by P. George,34,41
183,2,2:52.0,,P. George misses 2-pt jump shot from 20 ft,34,41
184,2,2:51.0,,Offensive rebound by M. Turner,34,41
185,2,2:51.0,,M. Turner makes 2-pt layup from 1 ft,34,43
186,2,2:50.0,Atlanta full timeout,,34,43
187,2,2:50.0,,Indiana full timeout,34,43
188,2,2:50.0,M. Dunleavy enters the game for T. Prince,,34,43
189,2,2:50.0,R. Kelly enters the game for T. Sefolosha,,34,43
190,2,2:38.0,D. Bembry makes 2-pt layup at rim (assist by M. Delaney),,36,43
191,2,2:16.0,,M. Turner misses 2-pt jump shot from 8 ft,36,43
192,2,2:15.0,Defensive rebound by R. Kelly,,36,43
193,2,1:58.0,M. Muscala makes 3-pt jump shot from 27 ft (assist by D. Bembry),,39,43
194,2,1:37.0,,J. Teague makes 2-pt jump shot from 9 ft,39,45
195,2,1:26.0,M. Muscala misses 3-pt jump shot from 26 ft,,39,45
196,2,1:26.0,,Defensive rebound by P. George,39,45
197,2,1:13.0,,P. George makes 3-pt jump shot from 24 ft (assist by J. Teague),39,48
198,2,0:57.0,R. Kelly makes 2-pt dunk at rim (assist by M. Muscala),,41,48
199,2,0:39.0,,P. George misses 3-pt jump shot from 26 ft,41,48
200,2,0:38.0,Defensive rebound by D. Bembry,,41,48
201,2,0:29.0,M. Dunleavy makes 2-pt layup from 1 ft (assist by M. Delaney),,43,48
202,2,0:10.0,,T. Young makes 2-pt layup from 2 ft (assist by J. Teague),43,50
203,2,0:00.0,D. Bembry misses 2-pt jump shot from 17 ft,,43,50
204,2,0:00.0,Offensive rebound by Team,,43,50
205,3,11:38.0,,J. Teague makes 2-pt layup from 2 ft,43,52
206,3,11:13.0,K. Humphries misses 3-pt jump shot from 25 ft,,43,52
207,3,11:13.0,,Defensive rebound by P. George,43,52
208,3,11:04.0,,J. Teague makes 2-pt jump shot from 19 ft,43,54
209,3,10:42.0,E. İlyasova makes 2-pt layup from 3 ft (assist by T. Prince),,45,54
210,3,10:34.0,,J. Teague makes 2-pt layup from 1 ft,45,56
211,3,10:34.0,,Shooting foul by D. Bembry (drawn by J. Teague),45,56
212,3,10:34.0,,J. Teague makes free throw 1 of 1,45,57
213,3,10:13.0,K. Humphries misses 2-pt layup from 2 ft (block by M. Turner),,45,57
214,3,10:12.0,,Defensive rebound by T. Young,45,57
215,3,10:06.0,,M. Turner makes 2-pt layup from 1 ft (assist by M. Ellis),45,59
216,3,10:06.0,Atlanta full timeout,,45,59
217,3,9:52.0,J. Calderón makes 2-pt layup from 1 ft,,47,59
218,3,9:30.0,,Shooting foul by K. Humphries (drawn by J. Teague),47,59
219,3,9:30.0,,J. Teague makes free throw 1 of 2,47,60
220,3,9:30.0,,J. Teague makes free throw 2 of 2,47,61
221,3,9:17.0,Turnover by J. Calderón (back court),,47,61
222,3,9:03.0,,J. Teague misses 2-pt layup from 2 ft (block by D. Bembry),47,61
223,3,9:03.0,,Offensive rebound by Team,47,61
224,3,8:54.0,,T. Young makes 2-pt layup from 2 ft (assist by P. George),47,63
225,3,8:32.0,Turnover by E. İlyasova (step out of bounds),,47,63
226,3,8:21.0,,M. Turner misses 2-pt dunk at rim,47,63
227,3,8:20.0,Defensive rebound by J. Calderón,,47,63
228,3,7:59.0,E. İlyasova makes 2-pt layup from 2 ft (assist by J. Calderón),,49,63
229,3,7:49.0,,Shooting foul by E. İlyasova (drawn by M. Turner),49,63
230,3,7:49.0,,M. Turner makes free throw 1 of 2,49,64
231,3,7:49.0,M. Muscala enters the game for K. Humphries,,49,64
232,3,7:49.0,,M. Turner makes free throw 2 of 2,49,65
233,3,7:32.0,J. Calderón makes 3-pt jump shot from 26 ft,,52,65
234,3,7:22.0,,Personal foul by J. Calderón (drawn by T. Young),52,65
235,3,7:12.0,,P. George misses 2-pt jump shot from 14 ft,52,65
236,3,7:12.0,Defensive rebound by Team,,52,65
237,3,6:51.0,Shooting foul by P. George (drawn by T. Prince),,52,65
238,3,6:51.0,T. Prince makes free throw 1 of 2,,53,65
239,3,6:51.0,T. Prince makes free throw 2 of 2,,54,65
240,3,6:42.0,,Turnover by M. Turner (bad pass; steal by E. İlyasova),54,65
241,3,6:36.0,Turnover by M. Muscala (lost ball),,54,65
242,3,6:16.0,,T. Young makes 2-pt layup at rim (assist by M. Turner),54,67
243,3,6:00.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by M. Muscala),,57,67
244,3,5:49.0,,J. Teague makes 3-pt jump shot from 25 ft,57,70
245,3,5:34.0,E. İlyasova misses 2-pt jump shot from 22 ft,,57,70
246,3,5:33.0,,Defensive rebound by P. George,57,70
247,3,5:26.0,,P. George makes 2-pt jump shot from 5 ft,57,72
248,3,5:09.0,T. Prince makes 2-pt layup from 2 ft,,59,72
249,3,5:01.0,,Shooting foul by T. Prince (drawn by P. George),59,72
250,3,5:01.0,,P. George makes free throw 1 of 2,59,73
251,3,5:01.0,T. Sefolosha enters the game for J. Calderón,,59,73
252,3,5:01.0,M. Delaney enters the game for E. İlyasova,,59,73
253,3,5:01.0,,P. George makes free throw 2 of 2,59,74
254,3,4:40.0,M. Muscala misses 2-pt jump shot from 19 ft,,59,74
255,3,4:39.0,,Defensive rebound by T. Young,59,74
256,3,4:25.0,,Personal foul by M. Delaney (drawn by J. Teague),59,74
257,3,4:25.0,,J. Teague makes free throw 1 of 2,59,75
258,3,4:25.0,,K. Séraphin enters the game for M. Turner,59,75
259,3,4:25.0,M. Dunleavy enters the game for D. Bembry,,59,75
260,3,4:25.0,,J. Teague makes free throw 2 of 2,59,76
261,3,4:07.0,Shooting foul by M. Ellis (drawn by M. Dunleavy),,59,76
262,3,4:07.0,M. Dunleavy makes free throw 1 of 3,,60,76
263,3,4:07.0,M. Dunleavy makes free throw 2 of 3,,61,76
264,3,4:07.0,R. Kelly enters the game for T. Prince,,61,76
265,3,4:07.0,M. Dunleavy makes free throw 3 of 3,,62,76
266,3,3:52.0,,Shooting foul by M. Muscala (drawn by K. Séraphin),62,76
267,3,3:52.0,,K. Séraphin makes free throw 1 of 2,62,77
268,3,3:52.0,,C. Miles enters the game for T. Young,62,77
269,3,3:52.0,,K. Séraphin makes free throw 2 of 2,62,78
270,3,3:41.0,Turnover by M. Delaney (bad pass),,62,78
271,3,3:28.0,,K. Séraphin makes 2-pt layup at rim (assist by J. Teague),62,80
272,3,3:16.0,Shooting foul by J. Teague (drawn by M. Delaney),,62,80
273,3,3:16.0,M. Delaney makes free throw 1 of 3,,63,80
274,3,3:16.0,M. Delaney makes free throw 2 of 3,,64,80
275,3,3:16.0,M. Delaney makes free throw 3 of 3,,65,80
276,3,3:00.0,,P. George makes 2-pt jump shot from 19 ft (assist by J. Teague),65,82
277,3,2:44.0,M. Muscala makes 3-pt jump shot from 26 ft (assist by M. Delaney),,68,82
278,3,2:26.0,,K. Séraphin misses 2-pt jump shot from 20 ft,68,82
279,3,2:26.0,Defensive rebound by T. Sefolosha,,68,82
280,3,2:16.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,68,82
281,3,2:16.0,,Defensive rebound by P. George,68,82
282,3,2:04.0,,Turnover by K. Séraphin (3 sec),68,82
283,3,2:04.0,,Indiana full timeout,68,82
284,3,2:04.0,,L. Stephenson enters the game for M. Ellis,68,82
285,3,1:51.0,Personal foul by L. Stephenson (drawn by M. Muscala),,68,82
286,3,1:51.0,,A. Brooks enters the game for J. Teague,68,82
287,3,1:42.0,Turnover by T. Sefolosha (bad pass; steal by L. Stephenson),,68,82
288,3,1:29.0,,K. Séraphin makes 2-pt layup at rim (assist by L. Stephenson),68,84
289,3,1:11.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,68,84
290,3,1:10.0,Offensive rebound by R. Kelly,,68,84
291,3,1:06.0,R. Kelly misses 2-pt jump shot from 7 ft,,68,84
292,3,1:06.0,,Defensive rebound by K. Séraphin,68,84
293,3,0:47.0,,C. Miles misses 2-pt jump shot from 13 ft,68,84
294,3,0:46.0,Defensive rebound by M. Muscala,,68,84
295,3,0:38.0,M. Muscala misses 3-pt jump shot from 28 ft,,68,84
296,3,0:38.0,,Defensive rebound by L. Stephenson,68,84
297,3,0:27.0,,Turnover by L. Stephenson (dbl dribble),68,84
298,3,0:27.0,,T. Young enters the game for P. George,68,84
299,3,0:16.0,Turnover by T. Sefolosha (step out of bounds),,68,84
300,3,0:16.0,,P. George enters the game for T. Young,68,84
301,3,0:02.0,,P. George misses 2-pt jump shot from 6 ft,68,84
302,3,0:02.0,Defensive rebound by R. Kelly,,68,84
303,4,11:38.0,M. Muscala makes 2-pt jump shot from 12 ft (assist by M. Dunleavy),,70,84
304,4,11:15.0,,K. Séraphin misses 2-pt hook shot from 11 ft,70,84
305,4,11:15.0,Defensive rebound by M. Dunleavy,,70,84
306,4,11:07.0,J. Calderón misses 3-pt jump shot from 24 ft,,70,84
307,4,11:07.0,Offensive rebound by Team,,70,84
308,4,11:07.0,,Loose ball foul by K. Séraphin (drawn by M. Muscala),70,84
309,4,11:05.0,Offensive foul by M. Delaney (drawn by C. Miles),,70,84
310,4,11:05.0,Turnover by M. Delaney (offensive foul),,70,84
311,4,10:52.0,,A. Brooks misses 3-pt jump shot from 28 ft,70,84
312,4,10:52.0,Defensive rebound by M. Dunleavy,,70,84
313,4,10:33.0,Turnover by J. Calderón (bad pass; steal by T. Young),,70,84
314,4,10:23.0,,C. Miles misses 3-pt jump shot from 25 ft,70,84
315,4,10:22.0,Defensive rebound by M. Dunleavy,,70,84
316,4,10:08.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,70,84
317,4,10:07.0,,Defensive rebound by L. Stephenson,70,84
318,4,9:59.0,,K. Séraphin makes 2-pt layup from 1 ft (assist by L. Stephenson),70,86
319,4,9:45.0,Personal foul by L. Stephenson (drawn by M. Delaney),,70,86
320,4,9:45.0,K. Humphries enters the game for M. Muscala,,70,86
321,4,9:45.0,D. Bembry enters the game for M. Dunleavy,,70,86
322,4,9:38.0,M. Delaney makes 3-pt jump shot from 27 ft (assist by J. Calderón),,73,86
323,4,9:18.0,,L. Stephenson misses 2-pt jump shot from 15 ft,73,86
324,4,9:17.0,Defensive rebound by D. Bembry,,73,86
325,4,9:11.0,Turnover by D. Bembry (bad pass),,73,86
326,4,8:56.0,,Turnover by L. Stephenson (bad pass; steal by M. Delaney),73,86
327,4,8:51.0,Official timeout,,73,86
328,4,8:51.0,,M. Turner enters the game for K. Séraphin,73,86
329,4,8:51.0,,P. George enters the game for L. Stephenson,73,86
330,4,8:51.0,,J. Teague enters the game for T. Young,73,86
331,4,8:51.0,T. Prince enters the game for T. Sefolosha,,73,86
332,4,8:48.0,K. Humphries misses 3-pt jump shot from 27 ft,,73,86
333,4,8:47.0,,Defensive rebound by C. Miles,73,86
334,4,8:32.0,,P. George makes 2-pt jump shot from 6 ft,73,88
335,4,8:16.0,D. Bembry misses 2-pt layup from 2 ft (block by M. Turner),,73,88
336,4,8:14.0,Offensive rebound by K. Humphries,,73,88
337,4,8:10.0,T. Prince misses 3-pt jump shot from 25 ft,,73,88
338,4,8:10.0,,Defensive rebound by C. Miles,73,88
339,4,7:59.0,,M. Turner makes 2-pt layup from 1 ft (assist by C. Miles),73,90
340,4,7:39.0,M. Delaney makes 2-pt jump shot from 17 ft,,75,90
341,4,7:27.0,,Turnover by J. Teague (back court),75,90
342,4,7:27.0,R. Kelly enters the game for M. Delaney,,75,90
343,4,7:27.0,,L. Stephenson enters the game for A. Brooks,75,90
344,4,7:13.0,R. Kelly makes 3-pt jump shot from 24 ft (assist by J. Calderón),,78,90
345,4,6:49.0,,C. Miles misses 3-pt jump shot from 26 ft,78,90
346,4,6:46.0,Defensive rebound by Team,,78,90
347,4,6:31.0,R. Kelly makes 3-pt jump shot from 25 ft (assist by J. Calderón),,81,90
348,4,6:22.0,,Indiana full timeout,81,90
349,4,6:22.0,,T. Young enters the game for C. Miles,81,90
350,4,6:13.0,,P. George makes 2-pt jump shot from 17 ft (assist by T. Young),81,92
351,4,5:51.0,T. Prince makes 2-pt layup from 1 ft,,83,92
352,4,5:51.0,Shooting foul by M. Turner (drawn by T. Prince),,83,92
353,4,5:51.0,T. Prince misses free throw 1 of 1,,83,92
354,4,5:49.0,Offensive rebound by K. Humphries,,83,92
355,4,5:32.0,R. Kelly misses 2-pt layup from 1 ft (block by M. Turner),,83,92
356,4,5:32.0,Offensive rebound by K. Humphries,,83,92
357,4,5:32.0,Shooting foul by P. George (drawn by K. Humphries),,83,92
358,4,5:32.0,K. Humphries makes free throw 1 of 2,,84,92
359,4,5:32.0,K. Humphries misses free throw 2 of 2,,84,92
360,4,5:32.0,,Defensive rebound by M. Turner,84,92
361,4,5:15.0,,P. George makes 2-pt layup from 2 ft,84,94
362,4,5:15.0,,Shooting foul by T. Prince (drawn by P. George),84,94
363,4,5:15.0,,P. George makes free throw 1 of 1,84,95
364,4,4:51.0,Turnover by Team (shot clock),,84,95
365,4,4:32.0,,P. George makes 2-pt jump shot from 19 ft,84,97
366,4,4:20.0,R. Kelly misses 2-pt jump shot from 6 ft (block by M. Turner),,84,97
367,4,4:20.0,Offensive rebound by Team,,84,97
368,4,4:20.0,T. Sefolosha enters the game for T. Prince,,84,97
369,4,4:05.0,J. Calderón misses 2-pt jump shot from 21 ft,,84,97
370,4,4:05.0,,Defensive rebound by T. Young,84,97
371,4,3:46.0,,T. Young makes 2-pt layup at rim (assist by L. Stephenson),84,99
372,4,3:33.0,J. Calderón makes 2-pt jump shot from 18 ft,,86,99
373,4,3:17.0,,P. George makes 3-pt jump shot from 25 ft,86,102
374,4,3:16.0,Atlanta full timeout,,86,102
375,4,3:16.0,M. Delaney enters the game for J. Calderón,,86,102
376,4,2:59.0,K. Humphries misses 2-pt jump shot from 15 ft,,86,102
377,4,2:59.0,,Defensive rebound by P. George,86,102
378,4,2:43.0,,M. Turner misses 2-pt jump shot from 18 ft,86,102
379,4,2:42.0,Defensive rebound by D. Bembry,,86,102
380,4,2:22.0,M. Delaney misses 3-pt jump shot from 25 ft,,86,102
381,4,2:20.0,Offensive rebound by T. Sefolosha,,86,102
382,4,2:17.0,T. Sefolosha misses 2-pt layup from 2 ft,,86,102
383,4,2:16.0,,Defensive rebound by L. Stephenson,86,102
384,4,2:09.0,,P. George misses 3-pt jump shot from 27 ft,86,102
385,4,2:08.0,,Offensive rebound by T. Young,86,102
386,4,2:08.0,,Indiana full timeout,86,102
387,4,2:08.0,,C. Miles enters the game for J. Teague,86,102
388,4,1:44.0,,L. Stephenson misses 2-pt jump shot from 21 ft,86,102
389,4,1:44.0,Defensive rebound by T. Sefolosha,,86,102
390,4,1:37.0,Turnover by M. Delaney (lost ball),,86,102
391,4,1:37.0,,A. Brooks enters the game for P. George,86,102
