,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
33,1,8:00.0,J. Randle misses 2-pt jump shot from 9 ft,,5,9
34,1,8:00.0,,Defensive rebound by A. Roberson,5,9
35,1,7:54.0,,R. Westbrook misses 2-pt layup from 1 ft,5,9
36,1,7:53.0,Defensive rebound by J. Randle,,5,9
37,1,7:51.0,Shooting foul by A. Roberson (drawn by B. Ingram),,5,9
38,1,7:51.0,B. Ingram misses free throw 1 of 2,,5,9
39,1,7:51.0,Offensive rebound by Team,,5,9
40,1,7:51.0,B. Ingram misses free throw 2 of 2,,5,9
41,1,7:51.0,I. Zubac enters the game for T. Black,,5,9
42,1,7:49.0,,Defensive rebound by R. Westbrook,5,9
43,1,7:45.0,,Á. Abrines makes 2-pt layup from 1 ft (assist by A. Roberson),5,11
44,1,7:43.0,LA Lakers full timeout,,5,11
45,1,7:25.0,I. Zubac makes 2-pt jump shot from 8 ft (assist by D. Russell),,7,11
46,1,7:14.0,,S. Adams makes 2-pt jump shot from 9 ft (assist by R. Westbrook),7,13
47,1,7:01.0,I. Zubac makes 2-pt layup from 1 ft (assist by B. Ingram),,9,13
48,1,6:49.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),9,15
49,1,6:38.0,D. Russell misses 2-pt jump shot from 9 ft,,9,15
50,1,6:38.0,,Defensive rebound by R. Westbrook,9,15
51,1,6:31.0,,Á. Abrines misses 3-pt jump shot from 25 ft,9,15
52,1,6:31.0,,Offensive rebound by A. Roberson,9,15
53,1,6:24.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Westbrook),9,18
54,1,6:10.0,N. Young makes 3-pt jump shot from 22 ft (assist by D. Russell),,12,18
55,1,5:55.0,,Personal foul by J. Randle (drawn by D. Sabonis),12,18
56,1,5:55.0,L. Nance enters the game for J. Randle,,12,18
57,1,5:55.0,,E. Freedom enters the game for D. Sabonis,12,18
58,1,5:49.0,,Turnover by R. Westbrook (lost ball; steal by D. Russell),12,18
59,1,5:34.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by D. Russell),,15,18
60,1,5:14.0,,S. Adams misses 2-pt hook shot from 7 ft,15,18
61,1,5:13.0,Defensive rebound by N. Young,,15,18
62,1,5:05.0,N. Young misses 3-pt jump shot from 24 ft,,15,18
63,1,5:04.0,,Defensive rebound by R. Westbrook,15,18
64,1,4:59.0,,R. Westbrook misses 3-pt jump shot from 25 ft,15,18
65,1,4:59.0,Defensive rebound by N. Young,,15,18
66,1,4:48.0,B. Ingram misses 2-pt jump shot from 10 ft,,15,18
67,1,4:48.0,,Defensive rebound by E. Freedom,15,18
68,1,4:41.0,,Á. Abrines makes 2-pt layup from 2 ft (assist by S. Adams),15,20
69,1,4:26.0,N. Young misses 3-pt jump shot from 23 ft,,15,20
70,1,4:25.0,,Defensive rebound by S. Adams,15,20
71,1,4:15.0,,Shooting foul by N. Young (drawn by A. Roberson),15,20
72,1,4:15.0,,A. Roberson misses free throw 1 of 2,15,20
73,1,4:15.0,,Offensive rebound by Team,15,20
74,1,4:15.0,,A. Roberson misses free throw 2 of 2,15,20
75,1,4:15.0,J. Clarkson enters the game for N. Young,,15,20
76,1,4:14.0,Defensive rebound by L. Nance,,15,20
77,1,4:05.0,Turnover by D. Russell (bad pass; steal by S. Adams),,15,20
78,1,4:05.0,,Personal take foul by D. Russell (drawn by R. Westbrook),15,20
79,1,4:05.0,,R. Westbrook makes free throw 1 of 2,15,21
80,1,4:05.0,,R. Westbrook makes free throw 2 of 2,15,22
81,1,3:55.0,L. Nance makes 2-pt jump shot from 22 ft (assist by B. Ingram),,17,22
82,1,3:47.0,,Oklahoma City full timeout,17,22
83,1,3:47.0,,T. Gibson enters the game for S. Adams,17,22
84,1,3:46.0,,Turnover by A. Roberson (bad pass; steal by D. Russell),17,22
85,1,3:40.0,D. Russell makes 2-pt layup from 1 ft,,19,22
86,1,3:18.0,,E. Freedom makes 2-pt layup at rim,19,24
87,1,3:02.0,D. Russell misses 3-pt jump shot from 24 ft,,19,24
88,1,3:01.0,,Defensive rebound by E. Freedom,19,24
89,1,2:54.0,,S. Christon enters the game for R. Westbrook,19,24
90,1,2:54.0,,D. McDermott enters the game for Á. Abrines,19,24
91,1,2:54.0,L. Deng enters the game for D. Russell,,19,24
92,1,2:46.0,,E. Freedom misses 2-pt layup from 1 ft,19,24
93,1,2:46.0,Defensive rebound by L. Nance,,19,24
94,1,2:32.0,L. Deng misses 2-pt layup from 3 ft,,19,24
95,1,2:32.0,Offensive rebound by L. Deng,,19,24
96,1,2:25.0,L. Deng misses 2-pt jump shot from 20 ft,,19,24
97,1,2:25.0,Offensive rebound by L. Nance,,19,24
98,1,2:18.0,J. Clarkson misses 3-pt jump shot from 24 ft,,19,24
99,1,2:17.0,Offensive rebound by L. Nance,,19,24
100,1,2:09.0,J. Clarkson misses 2-pt layup from 3 ft,,19,24
101,1,2:09.0,,Defensive rebound by D. McDermott,19,24
102,1,1:51.0,,A. Roberson makes 3-pt jump shot from 24 ft (assist by E. Freedom),19,27
103,1,1:34.0,I. Zubac misses 2-pt jump shot from 21 ft,,19,27
104,1,1:34.0,,Defensive rebound by T. Gibson,19,27
105,1,1:23.0,,Shooting foul by I. Zubac (drawn by D. McDermott),19,27
106,1,1:23.0,,D. McDermott makes free throw 1 of 2,19,28
107,1,1:23.0,,J. Grant enters the game for A. Roberson,19,28
108,1,1:23.0,,D. McDermott makes free throw 2 of 2,19,29
109,1,1:05.0,B. Ingram makes 2-pt jump shot from 5 ft,,21,29
110,1,0:53.0,,Turnover by E. Freedom (bad pass; steal by L. Nance),21,29
111,1,0:46.0,L. Deng misses 2-pt layup from 3 ft (block by J. Grant),,21,29
112,1,0:44.0,Offensive rebound by L. Nance,,21,29
113,1,0:43.0,L. Deng makes 2-pt layup from 1 ft (assist by L. Nance),,23,29
114,1,0:22.0,,E. Freedom misses 2-pt layup from 2 ft (block by L. Nance),23,29
115,1,0:21.0,,Offensive rebound by Team,23,29
116,1,0:18.0,,T. Gibson misses 2-pt jump shot from 17 ft,23,29
117,1,0:17.0,Defensive rebound by L. Nance,,23,29
118,1,0:07.0,Personal take foul by S. Christon (drawn by J. Clarkson),,23,29
119,1,0:00.0,J. Clarkson misses 3-pt jump shot from 25 ft,,23,29
120,1,0:00.0,Offensive rebound by Team,,23,29
121,2,11:52.0,Personal foul by D. McDermott (drawn by L. Deng),,23,29
122,2,11:47.0,Shooting foul by S. Christon (drawn by J. Clarkson),,23,29
123,2,11:47.0,J. Clarkson misses free throw 1 of 2,,23,29
124,2,11:47.0,Offensive rebound by Team,,23,29
125,2,11:47.0,J. Clarkson misses free throw 2 of 2,,23,29
126,2,11:46.0,,Defensive rebound by J. Grant,23,29
127,2,11:37.0,,Personal foul by C. Brewer (drawn by D. McDermott),23,29
128,2,11:37.0,J. Randle enters the game for L. Nance,,23,29
129,2,11:32.0,,T. Gibson makes 2-pt jump shot from 13 ft (assist by S. Christon),23,31
130,2,11:10.0,J. Clarkson makes 2-pt layup from 2 ft (assist by I. Zubac),,25,31
131,2,10:55.0,,D. McDermott misses 3-pt jump shot from 22 ft,25,31
132,2,10:55.0,,Offensive rebound by D. McDermott,25,31
133,2,10:51.0,,D. McDermott makes 2-pt jump shot from 5 ft,25,33
134,2,10:32.0,J. Clarkson makes 3-pt jump shot from 24 ft,,28,33
135,2,10:19.0,,S. Christon misses 2-pt jump shot from 18 ft,28,33
136,2,10:18.0,Defensive rebound by J. Clarkson,,28,33
137,2,10:08.0,Shooting foul by T. Gibson (drawn by J. Randle),,28,33
138,2,10:08.0,J. Randle misses free throw 1 of 2,,28,33
139,2,10:08.0,Offensive rebound by Team,,28,33
140,2,10:08.0,,S. Adams enters the game for E. Freedom,28,33
141,2,10:08.0,J. Randle makes free throw 2 of 2,,29,33
142,2,9:55.0,,D. McDermott makes 2-pt jump shot from 6 ft,29,35
143,2,9:36.0,C. Brewer misses 2-pt layup from 2 ft,,29,35
144,2,9:36.0,,Defensive rebound by T. Gibson,29,35
145,2,9:36.0,,Personal foul by J. Randle (drawn by T. Gibson),29,35
146,2,9:23.0,,S. Adams makes 2-pt layup from 2 ft,29,37
147,2,9:23.0,,Shooting foul by L. Deng (drawn by S. Adams),29,37
148,2,9:23.0,,S. Adams misses free throw 1 of 1,29,37
149,2,9:22.0,Defensive rebound by J. Clarkson,,29,37
150,2,9:13.0,J. Clarkson misses 2-pt layup from 1 ft,,29,37
151,2,9:11.0,Offensive rebound by I. Zubac,,29,37
152,2,9:11.0,I. Zubac makes 2-pt layup from 1 ft,,31,37
153,2,8:58.0,,T. Gibson misses 2-pt jump shot from 15 ft,31,37
154,2,8:57.0,,Offensive rebound by S. Adams,31,37
155,2,8:47.0,,T. Gibson makes 2-pt hook shot from 4 ft,31,39
156,2,8:19.0,J. Clarkson misses 3-pt jump shot from 25 ft,,31,39
157,2,8:18.0,,Defensive rebound by D. McDermott,31,39
158,2,8:12.0,,Turnover by S. Christon (bad pass; steal by J. Clarkson),31,39
159,2,8:08.0,C. Brewer makes 2-pt dunk at rim (assist by J. Clarkson),,33,39
160,2,8:00.0,,Oklahoma City full timeout,33,39
161,2,8:00.0,,R. Westbrook enters the game for S. Christon,33,39
162,2,8:00.0,D. Russell enters the game for C. Brewer,,33,39
163,2,7:47.0,,J. Grant makes 2-pt jump shot from 6 ft,33,41
164,2,7:47.0,,Shooting foul by J. Clarkson (drawn by J. Grant),33,41
165,2,7:47.0,,J. Grant makes free throw 1 of 1,33,42
166,2,7:33.0,I. Zubac makes 2-pt jump shot from 17 ft (assist by J. Randle),,35,42
167,2,7:22.0,,Turnover by D. McDermott (bad pass; steal by D. Russell),35,42
168,2,7:16.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by J. Randle),,38,42
169,2,6:59.0,,T. Gibson misses 2-pt jump shot from 15 ft,38,42
170,2,6:59.0,Defensive rebound by I. Zubac,,38,42
171,2,6:51.0,D. Russell misses 3-pt jump shot from 25 ft,,38,42
172,2,6:51.0,,Defensive rebound by S. Adams,38,42
173,2,6:45.0,,Turnover by R. Westbrook (bad pass),38,42
174,2,6:45.0,,Á. Abrines enters the game for T. Gibson,38,42
175,2,6:45.0,,D. Sabonis enters the game for D. McDermott,38,42
176,2,6:27.0,J. Clarkson misses 2-pt layup from 3 ft,,38,42
177,2,6:27.0,Offensive rebound by Team,,38,42
178,2,6:27.0,Turnover by J. Clarkson (traveling),,38,42
179,2,6:19.0,,J. Grant makes 2-pt dunk at rim,38,44
180,2,6:06.0,J. Randle misses 2-pt jump shot from 10 ft,,38,44
181,2,6:05.0,,Defensive rebound by R. Westbrook,38,44
182,2,5:59.0,,Turnover by R. Westbrook (bad pass; steal by J. Randle),38,44
183,2,5:58.0,Personal take foul by J. Grant (drawn by J. Randle),,38,44
184,2,5:58.0,N. Young enters the game for J. Clarkson,,38,44
185,2,5:58.0,B. Ingram enters the game for L. Deng,,38,44
186,2,5:44.0,B. Ingram misses 2-pt jump shot from 6 ft,,38,44
187,2,5:43.0,Offensive rebound by Team,,38,44
188,2,5:42.0,T. Black enters the game for I. Zubac,,38,44
189,2,5:37.0,Turnover by D. Russell (lost ball; steal by S. Adams),,38,44
190,2,5:29.0,,R. Westbrook misses 2-pt layup from 2 ft (block by T. Black),38,44
191,2,5:28.0,Defensive rebound by J. Randle,,38,44
192,2,5:18.0,J. Randle makes 2-pt jump shot from 4 ft,,40,44
193,2,5:05.0,,Á. Abrines misses 3-pt jump shot from 24 ft,40,44
194,2,5:04.0,Defensive rebound by J. Randle,,40,44
195,2,4:57.0,J. Randle misses 2-pt layup from 3 ft,,40,44
196,2,4:57.0,,Defensive rebound by R. Westbrook,40,44
197,2,4:51.0,,R. Westbrook misses 3-pt jump shot from 24 ft,40,44
198,2,4:50.0,Defensive rebound by D. Russell,,40,44
199,2,4:42.0,B. Ingram misses 3-pt jump shot from 23 ft,,40,44
200,2,4:42.0,,Defensive rebound by D. Sabonis,40,44
201,2,4:37.0,,R. Westbrook misses 2-pt layup from 1 ft,40,44
202,2,4:37.0,Defensive rebound by D. Russell,,40,44
203,2,4:31.0,D. Russell makes 2-pt layup from 1 ft,,42,44
204,2,4:07.0,,S. Adams misses 2-pt hook shot from 5 ft,42,44
205,2,4:06.0,Defensive rebound by J. Randle,,42,44
206,2,3:57.0,Turnover by J. Randle (lost ball; steal by J. Grant),,42,44
207,2,3:49.0,,R. Westbrook misses 2-pt jump shot from 18 ft,42,44
208,2,3:48.0,Defensive rebound by Team,,42,44
209,2,3:43.0,LA Lakers full timeout,,42,44
210,2,3:43.0,,A. Roberson enters the game for J. Grant,42,44
211,2,3:43.0,L. Nance enters the game for J. Randle,,42,44
212,2,3:31.0,Turnover by T. Black (bad pass),,42,44
213,2,3:15.0,,R. Westbrook makes 2-pt layup from 1 ft,42,46
214,2,3:15.0,,Shooting foul by B. Ingram (drawn by R. Westbrook),42,46
215,2,3:15.0,I. Zubac enters the game for T. Black,,42,46
216,2,3:15.0,,R. Westbrook makes free throw 1 of 1,42,47
217,2,2:58.0,L. Nance makes 2-pt jump shot from 8 ft (assist by D. Russell),,44,47
218,2,2:46.0,,Shooting foul by B. Ingram (drawn by R. Westbrook),44,47
219,2,2:46.0,,R. Westbrook makes free throw 1 of 2,44,48
220,2,2:46.0,,R. Westbrook misses free throw 2 of 2,44,48
221,2,2:45.0,Defensive rebound by I. Zubac,,44,48
222,2,2:24.0,N. Young misses 3-pt jump shot from 23 ft,,44,48
223,2,2:24.0,,Defensive rebound by S. Adams,44,48
224,2,2:21.0,,Shooting foul by D. Russell (drawn by R. Westbrook),44,48
225,2,2:21.0,,R. Westbrook makes free throw 1 of 2,44,49
226,2,2:21.0,,R. Westbrook makes free throw 2 of 2,44,50
227,2,2:09.0,I. Zubac misses 2-pt jump shot from 12 ft,,44,50
228,2,2:09.0,Offensive rebound by L. Nance,,44,50
229,2,1:54.0,B. Ingram makes 2-pt jump shot from 7 ft (assist by D. Russell),,46,50
230,2,1:41.0,,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),46,52
231,2,1:41.0,,Shooting foul by B. Ingram (drawn by S. Adams),46,52
232,2,1:41.0,LA Lakers full timeout,,46,52
233,2,1:41.0,Violation by B. Ingram (lane),,46,52
234,2,1:41.0,J. Clarkson enters the game for I. Zubac,,46,52
235,2,1:41.0,,S. Adams makes free throw 1 of 1,46,53
236,2,1:30.0,L. Nance misses 2-pt jump shot from 14 ft,,46,53
237,2,1:30.0,,Defensive rebound by R. Westbrook,46,53
238,2,1:12.0,,Shooting foul by L. Nance (drawn by R. Westbrook),46,53
239,2,1:12.0,,R. Westbrook makes free throw 1 of 2,46,54
240,2,1:12.0,,J. Grant enters the game for D. Sabonis,46,54
241,2,1:12.0,L. Deng enters the game for B. Ingram,,46,54
242,2,1:12.0,,R. Westbrook makes free throw 2 of 2,46,55
243,2,1:04.0,D. Russell misses 2-pt jump shot from 20 ft,,46,55
244,2,1:04.0,,Defensive rebound by S. Adams,46,55
245,2,0:50.0,,Á. Abrines misses 3-pt jump shot from 24 ft,46,55
246,2,0:49.0,Defensive rebound by N. Young,,46,55
247,2,0:41.0,D. Russell makes 3-pt jump shot from 22 ft (assist by L. Deng),,49,55
248,2,0:30.0,,Á. Abrines misses 3-pt jump shot from 22 ft,49,55
249,2,0:29.0,Defensive rebound by J. Clarkson,,49,55
250,2,0:26.0,D. Russell makes 2-pt layup from 1 ft (assist by J. Clarkson),,51,55
251,2,0:06.0,,R. Westbrook makes 3-pt jump shot from 26 ft,51,58
252,3,11:45.0,T. Black misses 2-pt layup from 1 ft (block by A. Roberson),,51,58
253,3,11:43.0,,Defensive rebound by D. Sabonis,51,58
254,3,11:31.0,,S. Adams makes 2-pt hook shot from 8 ft,51,60
255,3,11:19.0,N. Young misses 2-pt jump shot from 18 ft,,51,60
256,3,11:19.0,,Defensive rebound by R. Westbrook,51,60
257,3,11:04.0,,S. Adams misses 2-pt hook shot from 5 ft,51,60
258,3,11:04.0,Defensive rebound by J. Randle,,51,60
259,3,10:50.0,J. Randle makes 2-pt jump shot from 6 ft (assist by B. Ingram),,53,60
260,3,10:29.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Westbrook),53,63
261,3,10:22.0,Personal foul by Á. Abrines (drawn by D. Russell),,53,63
262,3,10:15.0,D. Russell makes 2-pt jump shot from 19 ft,,55,63
263,3,9:57.0,,D. Sabonis makes 2-pt jump shot from 18 ft (assist by R. Westbrook),55,65
264,3,9:45.0,N. Young misses 3-pt jump shot from 24 ft,,55,65
265,3,9:44.0,,Defensive rebound by R. Westbrook,55,65
266,3,9:39.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Westbrook),55,68
267,3,9:27.0,Turnover by D. Russell (bad pass; steal by A. Roberson),,55,68
268,3,9:20.0,,A. Roberson misses 2-pt layup from 3 ft (block by T. Black),55,68
269,3,9:20.0,,Offensive rebound by Team,55,68
270,3,9:12.0,,D. Sabonis misses 2-pt jump shot from 9 ft,55,68
271,3,9:11.0,Defensive rebound by J. Randle,,55,68
272,3,9:00.0,D. Russell makes 3-pt jump shot from 23 ft (assist by J. Randle),,58,68
273,3,8:46.0,,Turnover by R. Westbrook (bad pass; steal by D. Russell),58,68
274,3,8:41.0,D. Russell misses 2-pt layup from 2 ft (block by D. Sabonis),,58,68
275,3,8:40.0,,Defensive rebound by D. Sabonis,58,68
276,3,8:34.0,,Á. Abrines makes 3-pt jump shot from 25 ft (assist by D. Sabonis),58,71
277,3,8:18.0,B. Ingram misses 3-pt jump shot from 23 ft,,58,71
278,3,8:17.0,,Defensive rebound by R. Westbrook,58,71
279,3,8:09.0,,R. Westbrook misses 2-pt jump shot from 24 ft,58,71
280,3,8:08.0,,Offensive rebound by S. Adams,58,71
281,3,8:06.0,,S. Adams makes 2-pt hook shot from 5 ft,58,73
282,3,8:06.0,LA Lakers full timeout,,58,73
283,3,7:48.0,J. Randle misses 2-pt jump shot from 8 ft,,58,73
284,3,7:47.0,,Defensive rebound by Team,58,73
285,3,7:38.0,,S. Adams misses 2-pt hook shot from 6 ft,58,73
286,3,7:37.0,,Offensive rebound by A. Roberson,58,73
287,3,7:37.0,,A. Roberson makes 2-pt layup from 1 ft,58,75
288,3,7:18.0,D. Russell makes 3-pt jump shot from 24 ft,,61,75
289,3,7:05.0,,Á. Abrines misses 3-pt jump shot from 23 ft,61,75
290,3,7:04.0,Defensive rebound by B. Ingram,,61,75
291,3,6:57.0,D. Russell misses 3-pt jump shot from 25 ft,,61,75
292,3,6:56.0,,Defensive rebound by Á. Abrines,61,75
293,3,6:47.0,,R. Westbrook misses 2-pt jump shot from 20 ft,61,75
294,3,6:47.0,Defensive rebound by B. Ingram,,61,75
295,3,6:35.0,J. Randle misses 2-pt layup from 3 ft (block by S. Adams),,61,75
296,3,6:34.0,,Defensive rebound by S. Adams,61,75
297,3,6:28.0,,D. Sabonis misses 3-pt jump shot from 24 ft,61,75
298,3,6:27.0,Defensive rebound by N. Young,,61,75
299,3,6:13.0,N. Young misses 3-pt jump shot from 24 ft,,61,75
300,3,6:12.0,,Defensive rebound by Á. Abrines,61,75
301,3,5:56.0,,A. Roberson makes 2-pt layup from 3 ft,61,77
302,3,5:29.0,D. Russell misses 3-pt jump shot from 25 ft,,61,77
303,3,5:29.0,,Defensive rebound by A. Roberson,61,77
304,3,5:17.0,,D. Sabonis makes 3-pt jump shot from 24 ft (assist by R. Westbrook),61,80
305,3,5:15.0,LA Lakers full timeout,,61,80
306,3,5:15.0,,E. Freedom enters the game for S. Adams,61,80
307,3,5:15.0,J. Clarkson enters the game for T. Black,,61,80
308,3,5:15.0,I. Zubac enters the game for N. Young,,61,80
309,3,5:10.0,Personal foul by Á. Abrines (drawn by B. Ingram),,61,80
310,3,5:04.0,I. Zubac misses 2-pt jump shot from 10 ft,,61,80
311,3,5:03.0,Offensive rebound by J. Randle,,61,80
312,3,4:59.0,Turnover by I. Zubac (bad pass),,61,80
313,3,4:47.0,,E. Freedom misses 2-pt layup from 1 ft,61,80
314,3,4:47.0,Defensive rebound by J. Randle,,61,80
315,3,4:42.0,Inbound foul by Á. Abrines,,61,80
316,3,4:42.0,B. Ingram makes free throw 1 of 1,,62,80
317,3,4:28.0,I. Zubac misses 2-pt dunk at rim (block by D. Sabonis),,62,80
318,3,4:27.0,Offensive rebound by J. Randle,,62,80
319,3,4:24.0,J. Randle makes 2-pt layup from 1 ft,,64,80
320,3,4:12.0,,Á. Abrines misses 3-pt jump shot from 22 ft,64,80
321,3,4:11.0,,Offensive rebound by E. Freedom,64,80
322,3,4:08.0,,E. Freedom misses 2-pt layup at rim (block by I. Zubac),64,80
323,3,4:08.0,Defensive rebound by I. Zubac,,64,80
324,3,3:56.0,D. Russell misses 3-pt jump shot from 23 ft,,64,80
325,3,3:55.0,,Defensive rebound by R. Westbrook,64,80
326,3,3:49.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by R. Westbrook),64,82
327,3,3:49.0,,Shooting foul by J. Randle (drawn by D. Sabonis),64,82
328,3,3:49.0,,D. Sabonis misses free throw 1 of 1,64,82
329,3,3:49.0,Defensive rebound by B. Ingram,,64,82
330,3,3:49.0,,D. McDermott enters the game for Á. Abrines,64,82
331,3,3:32.0,B. Ingram misses 3-pt jump shot from 24 ft,,64,82
332,3,3:31.0,,Defensive rebound by D. Sabonis,64,82
333,3,3:26.0,,T. Gibson enters the game for D. Sabonis,64,82
334,3,3:26.0,L. Nance enters the game for J. Randle,,64,82
335,3,3:23.0,,E. Freedom misses 2-pt jump shot from 16 ft,64,82
336,3,3:23.0,,Offensive rebound by R. Westbrook,64,82
337,3,3:13.0,,R. Westbrook misses 2-pt jump shot from 18 ft,64,82
338,3,3:13.0,Defensive rebound by I. Zubac,,64,82
339,3,3:00.0,J. Clarkson misses 2-pt jump shot from 15 ft,,64,82
340,3,2:59.0,,Defensive rebound by R. Westbrook,64,82
341,3,2:55.0,,E. Freedom misses 2-pt layup from 1 ft (block by I. Zubac),64,82
342,3,2:54.0,,Offensive rebound by E. Freedom,64,82
343,3,2:52.0,,Turnover by E. Freedom (bad pass; steal by B. Ingram),64,82
344,3,2:44.0,Shooting foul by T. Gibson (drawn by D. Russell),,64,82
345,3,2:44.0,,Oklahoma City full timeout,64,82
346,3,2:44.0,D. Russell makes free throw 1 of 2,,65,82
347,3,2:44.0,D. Russell makes free throw 2 of 2,,66,82
348,3,2:30.0,,T. Gibson misses 2-pt jump shot from 20 ft,66,82
349,3,2:30.0,,Offensive rebound by R. Westbrook,66,82
350,3,2:27.0,,T. Gibson makes 2-pt dunk at rim (assist by R. Westbrook),66,84
351,3,2:05.0,B. Ingram misses 2-pt jump shot from 13 ft,,66,84
352,3,2:05.0,,Defensive rebound by A. Roberson,66,84
353,3,1:51.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),66,86
354,3,1:49.0,LA Lakers full timeout,,66,86
355,3,1:49.0,,J. Grant enters the game for A. Roberson,66,86
356,3,1:49.0,,S. Christon enters the game for R. Westbrook,66,86
357,3,1:49.0,L. Deng enters the game for D. Russell,,66,86
358,3,1:28.0,Turnover by L. Nance (lost ball),,66,86
359,3,1:15.0,,D. McDermott misses 2-pt jump shot from 9 ft,66,86
360,3,1:14.0,,Offensive rebound by D. McDermott,66,86
361,3,1:11.0,,E. Freedom misses 2-pt jump shot from 5 ft (block by I. Zubac),66,86
362,3,1:10.0,Defensive rebound by I. Zubac,,66,86
363,3,1:02.0,B. Ingram misses 2-pt jump shot from 4 ft,,66,86
364,3,1:00.0,,Defensive rebound by T. Gibson,66,86
365,3,0:44.0,,Turnover by E. Freedom (bad pass; steal by J. Clarkson),66,86
366,3,0:38.0,J. Clarkson misses 3-pt jump shot from 24 ft,,66,86
367,3,0:35.0,Offensive rebound by L. Nance,,66,86
368,3,0:33.0,J. Clarkson makes 2-pt layup from 1 ft (assist by B. Ingram),,68,86
369,3,0:19.0,,Turnover by S. Christon (bad pass; steal by J. Clarkson),68,86
370,3,0:15.0,J. Clarkson makes 2-pt layup from 1 ft,,70,86
371,3,0:00.0,,E. Freedom misses 3-pt jump shot from 24 ft,70,86
372,3,0:00.0,,Offensive rebound by Team,70,86
373,4,11:42.0,,T. Gibson makes 2-pt hook shot from 5 ft,70,88
374,4,11:27.0,B. Ingram makes 2-pt dunk at rim (assist by L. Deng),,72,88
375,4,11:02.0,,D. McDermott misses 3-pt jump shot from 23 ft,72,88
376,4,11:01.0,,Offensive rebound by E. Freedom,72,88
377,4,10:59.0,,Turnover by E. Freedom (lost ball; steal by L. Nance),72,88
378,4,10:42.0,Personal foul by S. Christon (drawn by I. Zubac),,72,88
379,4,10:42.0,I. Zubac misses free throw 1 of 2,,72,88
380,4,10:42.0,Offensive rebound by Team,,72,88
381,4,10:42.0,I. Zubac makes free throw 2 of 2,,73,88
382,4,10:30.0,,D. McDermott makes 2-pt jump shot from 20 ft (assist by T. Gibson),73,90
383,4,10:09.0,J. Clarkson makes 2-pt jump shot from 11 ft,,75,90
384,4,9:52.0,,Turnover by S. Christon (lost ball; steal by J. Clarkson),75,90
