,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
151,2,7:17.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by B. Griffin),,28,32
152,2,7:02.0,,R. Westbrook makes 2-pt jump shot from 20 ft,28,34
153,2,6:52.0,Offensive foul by J. Crawford (drawn by Á. Abrines),,28,34
154,2,6:52.0,Turnover by J. Crawford (offensive foul),,28,34
155,2,6:52.0,C. Paul enters the game for J. Crawford,,28,34
156,2,6:52.0,J. Redick enters the game for A. Rivers,,28,34
157,2,6:52.0,,D. Sabonis enters the game for E. Freedom,28,34
158,2,6:52.0,,S. Adams enters the game for Á. Abrines,28,34
159,2,6:52.0,,A. Roberson enters the game for J. Grant,28,34
160,2,6:38.0,,Turnover by D. Sabonis (lost ball; steal by L. Mbah a Moute),28,34
161,2,6:25.0,B. Griffin misses 2-pt jump shot from 4 ft,,28,34
162,2,6:25.0,Offensive rebound by L. Mbah a Moute,,28,34
163,2,6:11.0,Shooting foul by A. Roberson (drawn by B. Griffin),,28,34
164,2,6:11.0,B. Griffin makes free throw 1 of 2,,29,34
165,2,6:11.0,B. Griffin makes free throw 2 of 2,,30,34
166,2,5:59.0,,A. Roberson makes 3-pt jump shot from 25 ft (assist by R. Westbrook),30,37
167,2,5:31.0,Personal foul by S. Adams (drawn by J. Redick),,30,37
168,2,5:31.0,,Oklahoma City full timeout,30,37
169,2,5:22.0,J. Redick makes 2-pt jump shot from 19 ft,,32,37
170,2,5:07.0,,R. Westbrook misses 2-pt jump shot from 19 ft,32,37
171,2,5:07.0,Defensive rebound by B. Griffin,,32,37
172,2,4:52.0,C. Paul misses 2-pt jump shot from 15 ft,,32,37
173,2,4:49.0,Offensive rebound by D. Jordan,,32,37
174,2,4:49.0,D. Jordan makes 2-pt layup from 4 ft,,34,37
175,2,4:30.0,,D. Sabonis makes 3-pt jump shot from 25 ft (assist by A. Roberson),34,40
176,2,4:06.0,B. Griffin makes 2-pt layup from 1 ft (assist by J. Redick),,36,40
177,2,3:58.0,,V. Oladipo misses 3-pt jump shot from 24 ft,36,40
178,2,3:58.0,,Offensive rebound by Team,36,40
179,2,3:58.0,Loose ball foul by B. Griffin (drawn by S. Adams),,36,40
180,2,3:48.0,,V. Oladipo misses 3-pt jump shot from 25 ft,36,40
181,2,3:48.0,Defensive rebound by D. Jordan,,36,40
182,2,3:39.0,C. Paul makes 2-pt jump shot from 4 ft,,38,40
183,2,3:33.0,,Oklahoma City full timeout,38,40
184,2,3:24.0,,R. Westbrook misses 2-pt layup from 1 ft,38,40
185,2,3:23.0,,Offensive rebound by A. Roberson,38,40
186,2,3:23.0,,A. Roberson makes 2-pt layup from 3 ft,38,42
187,2,3:15.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by C. Paul),,40,42
188,2,3:10.0,,R. Westbrook misses 2-pt layup from 1 ft,40,42
189,2,3:09.0,,Offensive rebound by S. Adams,40,42
190,2,3:06.0,,A. Roberson makes 3-pt jump shot from 24 ft (assist by S. Adams),40,45
191,2,2:40.0,D. Jordan misses 2-pt layup from 2 ft,,40,45
192,2,2:40.0,Offensive rebound by D. Jordan,,40,45
193,2,2:40.0,D. Jordan makes 2-pt layup from 2 ft,,42,45
194,2,2:19.0,,Offensive foul by V. Oladipo (drawn by J. Redick),42,45
195,2,2:19.0,,Turnover by V. Oladipo (offensive foul),42,45
196,2,2:09.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),,45,45
197,2,2:08.0,,Oklahoma City full timeout,45,45
198,2,1:52.0,,V. Oladipo misses 3-pt jump shot from 23 ft,45,45
199,2,1:51.0,Defensive rebound by D. Jordan,,45,45
200,2,1:42.0,B. Griffin misses 2-pt dunk at rim,,45,45
201,2,1:41.0,,Defensive rebound by S. Adams,45,45
202,2,1:26.0,,V. Oladipo makes 2-pt layup from 1 ft,45,47
203,2,1:06.0,C. Paul misses 3-pt jump shot from 25 ft,,45,47
204,2,1:06.0,,Defensive rebound by A. Roberson,45,47
205,2,0:58.0,,R. Westbrook misses 2-pt jump shot from 13 ft,45,47
206,2,0:57.0,,Offensive rebound by V. Oladipo,45,47
207,2,0:52.0,,V. Oladipo misses 2-pt jump shot from 7 ft (block by D. Jordan),45,47
208,2,0:51.0,Defensive rebound by J. Redick,,45,47
209,2,0:43.0,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Paul),,48,47
210,2,0:34.0,,R. Westbrook makes 3-pt jump shot from 24 ft,48,50
211,2,0:20.0,J. Redick misses 3-pt jump shot from 27 ft,,48,50
212,2,0:19.0,Offensive rebound by D. Jordan,,48,50
213,2,0:16.0,B. Griffin makes 2-pt dunk at rim (assist by D. Jordan),,50,50
214,2,0:07.0,,Away from play foul by J. Redick (drawn by V. Oladipo),50,50
215,2,0:07.0,,V. Oladipo misses free throw 1 of 1,50,50
216,2,0:07.0,,Offensive rebound by Team,50,50
217,2,0:07.0,A. Rivers enters the game for J. Redick,,50,50
218,2,0:07.0,,Á. Abrines enters the game for A. Roberson,50,50
219,2,0:04.0,,Turnover by Á. Abrines (bad pass; steal by B. Griffin),50,50
220,2,0:00.0,B. Griffin misses 2-pt jump shot from 14 ft,,50,50
221,2,0:00.0,Offensive rebound by Team,,50,50
222,3,11:44.0,J. Redick misses 3-pt jump shot from 25 ft,,50,50
223,3,11:43.0,,Defensive rebound by S. Adams,50,50
224,3,11:25.0,,R. Westbrook makes 2-pt jump shot from 14 ft,50,52
225,3,11:04.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),,52,52
226,3,10:53.0,,R. Westbrook misses 2-pt jump shot from 14 ft,52,52
227,3,10:53.0,Defensive rebound by J. Redick,,52,52
228,3,10:33.0,L. Mbah a Moute makes 2-pt dunk at rim,,54,52
229,3,10:06.0,,Turnover by Team (shot clock),54,52
230,3,9:56.0,Shooting foul by V. Oladipo (drawn by B. Griffin),,54,52
231,3,9:56.0,B. Griffin makes free throw 1 of 2,,55,52
232,3,9:56.0,B. Griffin misses free throw 2 of 2,,55,52
233,3,9:55.0,,Defensive rebound by R. Westbrook,55,52
234,3,9:44.0,,V. Oladipo misses 2-pt jump shot from 19 ft,55,52
235,3,9:43.0,Defensive rebound by C. Paul,,55,52
236,3,9:31.0,C. Paul misses 2-pt jump shot from 15 ft,,55,52
237,3,9:30.0,Offensive rebound by B. Griffin,,55,52
238,3,9:19.0,Shooting block foul by V. Oladipo (drawn by C. Paul),,55,52
239,3,9:19.0,C. Paul makes free throw 1 of 2,,56,52
240,3,9:19.0,,N. Collison enters the game for D. Sabonis,56,52
241,3,9:19.0,C. Paul makes free throw 2 of 2,,57,52
242,3,9:06.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),57,55
243,3,8:41.0,J. Redick misses 2-pt jump shot from 22 ft,,57,55
244,3,8:41.0,,Defensive rebound by S. Adams,57,55
245,3,8:35.0,,Turnover by S. Adams (bad pass; steal by C. Paul),57,55
246,3,8:27.0,C. Paul misses 3-pt jump shot from 22 ft,,57,55
247,3,8:27.0,,Defensive rebound by Team,57,55
248,3,8:27.0,Loose ball foul by D. Jordan (drawn by N. Collison),,57,55
249,3,8:16.0,Technical foul by D. Jordan,,57,55
250,3,8:16.0,,R. Westbrook makes technical free throw,57,56
251,3,8:11.0,,R. Westbrook misses 2-pt jump shot from 13 ft,57,56
252,3,8:11.0,Defensive rebound by D. Jordan,,57,56
253,3,7:57.0,J. Redick makes 2-pt layup from 2 ft,,59,56
254,3,7:45.0,,Turnover by N. Collison (lost ball),59,56
255,3,7:37.0,Personal foul by R. Westbrook (drawn by C. Paul),,59,56
256,3,7:37.0,,Technical foul by R. Westbrook,59,56
257,3,7:37.0,C. Paul makes technical free throw,,60,56
258,3,7:27.0,B. Griffin misses 2-pt hook shot from 4 ft,,60,56
259,3,7:27.0,,Defensive rebound by R. Westbrook,60,56
260,3,7:20.0,,R. Westbrook misses 2-pt layup from 2 ft,60,56
261,3,7:19.0,,Offensive rebound by A. Roberson,60,56
262,3,7:19.0,,A. Roberson misses 2-pt layup from 2 ft,60,56
263,3,7:19.0,Defensive rebound by C. Paul,,60,56
264,3,7:14.0,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),,62,56
265,3,7:00.0,,N. Collison misses 2-pt jump shot from 10 ft,62,56
266,3,6:59.0,Defensive rebound by D. Jordan,,62,56
267,3,6:46.0,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),,65,56
268,3,6:44.0,,Oklahoma City full timeout,65,56
269,3,6:44.0,,E. Freedom enters the game for V. Oladipo,65,56
270,3,6:44.0,,S. Christon enters the game for N. Collison,65,56
271,3,6:29.0,,R. Westbrook makes 2-pt layup from 1 ft,65,58
272,3,6:09.0,B. Griffin makes 2-pt layup from 2 ft,,67,58
273,3,5:49.0,,S. Adams misses 2-pt hook shot from 6 ft,67,58
274,3,5:49.0,Defensive rebound by C. Paul,,67,58
275,3,5:40.0,Turnover by D. Jordan (offensive foul),,67,58
276,3,5:40.0,Offensive foul by D. Jordan (drawn by A. Roberson),,67,58
277,3,5:31.0,,R. Westbrook makes 3-pt jump shot from 26 ft,67,61
278,3,5:12.0,J. Redick misses 3-pt jump shot from 23 ft,,67,61
279,3,5:12.0,,Defensive rebound by S. Adams,67,61
280,3,4:55.0,,A. Roberson misses 3-pt jump shot from 25 ft,67,61
281,3,4:52.0,Defensive rebound by Team,,67,61
282,3,4:52.0,Personal foul by R. Westbrook (drawn by C. Paul),,67,61
283,3,4:52.0,LA Clippers full timeout,,67,61
284,3,4:41.0,B. Griffin makes 2-pt hook shot from 3 ft,,69,61
285,3,4:25.0,,A. Roberson misses 3-pt jump shot from 24 ft,69,61
286,3,4:24.0,,Offensive rebound by E. Freedom,69,61
287,3,4:24.0,,E. Freedom makes 2-pt layup from 2 ft,69,63
288,3,4:24.0,,Shooting foul by C. Paul (drawn by E. Freedom),69,63
289,3,4:24.0,,E. Freedom makes free throw 1 of 1,69,64
290,3,3:59.0,C. Paul makes 2-pt jump shot from 17 ft,,71,64
291,3,3:48.0,,Personal foul by L. Mbah a Moute (drawn by R. Westbrook),71,64
292,3,3:48.0,J. Crawford enters the game for J. Redick,,71,64
293,3,3:48.0,,D. Sabonis enters the game for S. Adams,71,64
294,3,3:41.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),71,66
295,3,3:21.0,B. Griffin makes 2-pt layup from 2 ft (assist by J. Crawford),,73,66
296,3,3:21.0,Shooting foul by E. Freedom (drawn by B. Griffin),,73,66
297,3,3:21.0,B. Griffin misses free throw 1 of 1,,73,66
298,3,3:20.0,,Defensive rebound by E. Freedom,73,66
299,3,2:55.0,,D. Sabonis makes 3-pt jump shot from 24 ft (assist by A. Roberson),73,69
300,3,2:42.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by C. Paul),,75,69
301,3,2:28.0,,R. Westbrook misses 3-pt jump shot from 24 ft,75,69
302,3,2:27.0,Defensive rebound by B. Griffin,,75,69
303,3,2:20.0,C. Paul makes 3-pt jump shot from 24 ft,,78,69
304,3,2:09.0,,R. Westbrook misses 2-pt layup from 1 ft,78,69
305,3,2:08.0,,Offensive rebound by E. Freedom,78,69
306,3,2:08.0,,E. Freedom misses 2-pt layup from 1 ft,78,69
307,3,2:07.0,Defensive rebound by L. Mbah a Moute,,78,69
308,3,2:01.0,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),,80,69
309,3,1:55.0,,Turnover by R. Westbrook (lost ball),80,69
310,3,1:55.0,,V. Oladipo enters the game for R. Westbrook,80,69
311,3,1:55.0,A. Rivers enters the game for L. Mbah a Moute,,80,69
312,3,1:43.0,C. Paul misses 2-pt jump shot from 16 ft,,80,69
313,3,1:43.0,,Defensive rebound by A. Roberson,80,69
314,3,1:34.0,,D. Sabonis makes 3-pt jump shot from 22 ft (assist by S. Christon),80,72
315,3,1:06.0,C. Paul misses 3-pt jump shot from 28 ft,,80,72
316,3,1:06.0,Offensive rebound by D. Jordan,,80,72
317,3,1:03.0,Turnover by D. Jordan (lost ball; steal by A. Roberson),,80,72
318,3,1:03.0,,Personal foul by D. Jordan (drawn by A. Roberson),80,72
319,3,1:03.0,M. Speights enters the game for B. Griffin,,80,72
320,3,1:03.0,W. Johnson enters the game for D. Jordan,,80,72
321,3,1:03.0,,J. Grant enters the game for A. Roberson,80,72
322,3,0:54.0,,E. Freedom misses 2-pt jump shot from 18 ft,80,72
323,3,0:53.0,Defensive rebound by C. Paul,,80,72
324,3,0:45.0,J. Crawford makes 2-pt jump shot from 17 ft,,82,72
325,3,0:31.0,,S. Christon makes 2-pt jump shot from 18 ft,82,74
326,3,0:24.0,A. Rivers misses 3-pt jump shot from 24 ft,,82,74
327,3,0:24.0,Offensive rebound by A. Rivers,,82,74
328,3,0:00.0,J. Crawford misses 3-pt jump shot from 23 ft,,82,74
329,3,0:00.0,Offensive rebound by Team,,82,74
330,4,11:46.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by D. Sabonis),82,77
331,4,11:24.0,Shooting foul by Á. Abrines (drawn by J. Crawford),,82,77
332,4,11:24.0,J. Crawford misses free throw 1 of 2,,82,77
333,4,11:24.0,Offensive rebound by Team,,82,77
334,4,11:24.0,J. Crawford makes free throw 2 of 2,,83,77
335,4,11:07.0,,Á. Abrines makes 2-pt jump shot from 23 ft (assist by J. Grant),83,79
336,4,10:52.0,M. Speights misses 3-pt jump shot from 24 ft,,83,79
337,4,10:52.0,,Defensive rebound by Á. Abrines,83,79
338,4,10:44.0,,V. Oladipo misses 2-pt jump shot from 4 ft,83,79
339,4,10:44.0,,Offensive rebound by Team,83,79
340,4,10:44.0,,Turnover by V. Oladipo (traveling),83,79
341,4,10:29.0,M. Speights misses 2-pt jump shot from 3 ft,,83,79
342,4,10:29.0,,Defensive rebound by D. Sabonis,83,79
343,4,10:09.0,,S. Christon makes 3-pt jump shot from 25 ft (assist by D. Sabonis),83,82
344,4,9:45.0,,Violation by J. Grant (def goaltending),83,82
345,4,9:45.0,A. Rivers makes 2-pt layup from 1 ft,,85,82
346,4,9:45.0,Shooting foul by J. Grant (drawn by A. Rivers),,85,82
347,4,9:45.0,A. Rivers misses free throw 1 of 1,,85,82
348,4,9:43.0,Offensive rebound by J. Crawford,,85,82
349,4,9:36.0,A. Rivers misses 3-pt jump shot from 25 ft,,85,82
350,4,9:36.0,Offensive rebound by Team,,85,82
351,4,9:31.0,W. Johnson misses 2-pt jump shot from 18 ft,,85,82
352,4,9:30.0,,Defensive rebound by J. Grant,85,82
353,4,9:27.0,,S. Christon misses 2-pt dunk at rim (block by W. Johnson),85,82
354,4,9:27.0,,Offensive rebound by Team,85,82
355,4,9:27.0,LA Clippers full timeout,,85,82
356,4,9:23.0,,Personal foul by W. Johnson (drawn by V. Oladipo),85,82
357,4,9:22.0,,Personal foul by M. Speights (drawn by D. Sabonis),85,82
358,4,9:12.0,,V. Oladipo misses 2-pt jump shot from 18 ft,85,82
359,4,9:10.0,Defensive rebound by M. Speights,,85,82
360,4,8:53.0,J. Crawford makes 2-pt layup from 2 ft,,87,82
361,4,8:42.0,,D. Sabonis makes 3-pt jump shot from 25 ft (assist by S. Christon),87,85
362,4,8:17.0,J. Crawford makes 2-pt jump shot from 21 ft,,89,85
363,4,8:02.0,,V. Oladipo misses 2-pt layup from 2 ft,89,85
364,4,8:02.0,Defensive rebound by W. Johnson,,89,85
365,4,7:55.0,Shooting foul by Á. Abrines (drawn by A. Rivers),,89,85
366,4,7:55.0,A. Rivers makes free throw 1 of 2,,90,85
367,4,7:55.0,,R. Westbrook enters the game for V. Oladipo,90,85
368,4,7:55.0,B. Griffin enters the game for M. Speights,,90,85
369,4,7:55.0,A. Rivers makes free throw 2 of 2,,91,85
370,4,7:41.0,,S. Christon misses 2-pt layup from 1 ft,91,85
371,4,7:40.0,Defensive rebound by W. Johnson,,91,85
372,4,7:27.0,Turnover by B. Griffin (traveling),,91,85
373,4,7:27.0,D. Jordan enters the game for W. Johnson,,91,85
374,4,7:27.0,,S. Adams enters the game for D. Sabonis,91,85
375,4,7:15.0,,Shooting foul by A. Rivers (drawn by R. Westbrook),91,85
376,4,7:15.0,,R. Westbrook misses free throw 1 of 2,91,85
377,4,7:15.0,,Offensive rebound by Team,91,85
378,4,7:15.0,,E. Freedom enters the game for Á. Abrines,91,85
379,4,7:15.0,C. Paul enters the game for R. Felton,,91,85
380,4,7:15.0,,R. Westbrook makes free throw 2 of 2,91,86
381,4,7:02.0,J. Crawford makes 2-pt jump shot from 19 ft,,93,86
382,4,6:47.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by R. Westbrook),93,88
383,4,6:29.0,J. Crawford misses 2-pt jump shot from 17 ft,,93,88
384,4,6:29.0,Offensive rebound by B. Griffin,,93,88
