,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,NEW YORK_ACTION,LA CLIPPERS_SCORE,NEW YORK_SCORE
25,1,8:17.0,B. Griffin makes 2-pt jump shot from 20 ft,,13,13
26,1,8:09.0,,D. Rose makes 2-pt jump shot from 15 ft,13,15
27,1,7:53.0,B. Griffin misses 2-pt layup from 2 ft,,13,15
28,1,7:51.0,Offensive rebound by D. Jordan,,13,15
29,1,7:50.0,D. Jordan misses 2-pt layup from 1 ft (block by K. O'Quinn),,13,15
30,1,7:48.0,Offensive rebound by D. Jordan,,13,15
31,1,7:46.0,D. Jordan makes 2-pt layup from 2 ft,,15,15
32,1,7:38.0,,K. O'Quinn makes 2-pt jump shot from 14 ft (assist by D. Rose),15,17
33,1,7:36.0,LA Clippers full timeout,,15,17
34,1,7:24.0,J. Redick misses 2-pt jump shot from 21 ft,,15,17
35,1,7:22.0,,Defensive rebound by C. Anthony,15,17
36,1,7:18.0,,C. Anthony misses 3-pt jump shot from 25 ft,15,17
37,1,7:16.0,,Offensive rebound by K. Porziņģis,15,17
38,1,7:14.0,,K. Porziņģis misses 2-pt layup from 2 ft,15,17
39,1,7:13.0,Defensive rebound by J. Redick,,15,17
40,1,7:12.0,B. Griffin makes 2-pt dunk at rim (assist by J. Redick),,17,17
41,1,6:48.0,,D. Rose makes 2-pt jump shot from 17 ft,17,19
42,1,6:37.0,J. Redick makes 2-pt jump shot from 18 ft,,19,19
43,1,6:19.0,,Personal foul by J. Redick (drawn by C. Lee),19,19
44,1,6:18.0,,Shooting foul by D. Jordan (drawn by K. Porziņģis),19,19
45,1,6:18.0,,K. Porziņģis makes free throw 1 of 2,19,20
46,1,6:18.0,,K. Porziņģis makes free throw 2 of 2,19,21
47,1,5:57.0,B. Griffin misses 2-pt hook shot from 4 ft,,19,21
48,1,5:56.0,Offensive rebound by B. Griffin,,19,21
49,1,5:56.0,B. Griffin misses 2-pt layup from 1 ft,,19,21
50,1,5:54.0,,Defensive rebound by K. O'Quinn,19,21
51,1,5:47.0,,C. Anthony misses 2-pt jump shot from 19 ft,19,21
52,1,5:45.0,Defensive rebound by D. Jordan,,19,21
53,1,5:41.0,Turnover by A. Rivers (bad pass; steal by K. O'Quinn),,19,21
54,1,5:24.0,,C. Anthony makes 2-pt layup from 2 ft (assist by K. Porziņģis),19,23
55,1,5:02.0,B. Griffin makes 3-pt jump shot from 24 ft (assist by A. Rivers),,22,23
56,1,4:50.0,,K. Porziņģis makes 2-pt jump shot from 20 ft (assist by D. Rose),22,25
57,1,4:37.0,Shooting foul by K. Porziņģis (drawn by A. Rivers),,22,25
58,1,4:37.0,A. Rivers makes 2-pt jump shot from 4 ft,,24,25
59,1,4:37.0,A. Rivers misses free throw 1 of 1,,24,25
60,1,4:37.0,,Defensive rebound by J. Holiday,24,25
61,1,4:37.0,,W. Hernangómez enters the game for K. O'Quinn,24,25
62,1,4:37.0,,J. Holiday enters the game for C. Lee,24,25
63,1,4:18.0,,C. Anthony makes 2-pt jump shot from 18 ft,24,27
64,1,4:11.0,J. Redick misses 3-pt jump shot from 24 ft,,24,27
65,1,4:09.0,,Defensive rebound by K. Porziņģis,24,27
66,1,4:01.0,,C. Anthony misses 3-pt jump shot from 23 ft,24,27
67,1,3:59.0,Defensive rebound by J. Redick,,24,27
68,1,3:54.0,B. Griffin misses 2-pt layup from 1 ft,,24,27
69,1,3:52.0,,Defensive rebound by W. Hernangómez,24,27
70,1,3:45.0,,Shooting foul by D. Jordan (drawn by C. Anthony),24,27
71,1,3:45.0,,C. Anthony makes free throw 1 of 2,24,28
72,1,3:45.0,R. Felton enters the game for J. Redick,,24,28
73,1,3:45.0,J. Crawford enters the game for A. Rivers,,24,28
74,1,3:45.0,,C. Anthony makes free throw 2 of 2,24,29
75,1,3:35.0,D. Jordan makes 2-pt layup from 2 ft (assist by B. Griffin),,26,29
76,1,3:35.0,Shooting foul by W. Hernangómez (drawn by D. Jordan),,26,29
77,1,3:35.0,D. Jordan misses free throw 1 of 1,,26,29
78,1,3:34.0,,Defensive rebound by C. Anthony,26,29
79,1,3:20.0,,J. Holiday misses 3-pt jump shot from 25 ft,26,29
80,1,3:18.0,Defensive rebound by R. Felton,,26,29
81,1,3:10.0,R. Felton makes 3-pt jump shot from 24 ft,,29,29
82,1,2:47.0,,K. Porziņģis misses 2-pt jump shot from 17 ft,29,29
83,1,2:46.0,,Offensive rebound by K. Porziņģis,29,29
84,1,2:44.0,,K. Porziņģis misses 2-pt jump shot from 11 ft,29,29
85,1,2:42.0,Defensive rebound by D. Jordan,,29,29
86,1,2:34.0,R. Felton misses 2-pt jump shot from 15 ft,,29,29
87,1,2:30.0,Offensive rebound by B. Griffin,,29,29
88,1,2:30.0,B. Griffin misses 2-pt dunk at rim,,29,29
89,1,2:28.0,,Defensive rebound by C. Anthony,29,29
90,1,2:25.0,,New York full timeout,29,29
91,1,2:25.0,,M. Kuzminskas enters the game for K. Porziņģis,29,29
92,1,2:25.0,M. Speights enters the game for D. Jordan,,29,29
93,1,2:12.0,,C. Anthony misses 2-pt jump shot from 12 ft,29,29
94,1,2:11.0,Defensive rebound by B. Griffin,,29,29
95,1,2:09.0,B. Griffin makes 2-pt layup from 2 ft,,31,29
96,1,2:09.0,Shooting foul by W. Hernangómez (drawn by B. Griffin),,31,29
97,1,2:09.0,B. Griffin makes free throw 1 of 1,,32,29
98,1,1:56.0,,D. Rose makes 2-pt jump shot from 18 ft,32,31
99,1,1:34.0,Shooting foul by C. Anthony (drawn by B. Griffin),,32,31
100,1,1:34.0,B. Griffin makes free throw 1 of 2,,33,31
101,1,1:34.0,B. Griffin makes free throw 2 of 2,,34,31
102,1,1:18.0,,M. Kuzminskas makes 2-pt layup from 1 ft,34,33
103,1,1:13.0,M. Speights misses 3-pt jump shot from 25 ft,,34,33
104,1,1:11.0,,Defensive rebound by Team,34,33
105,1,1:00.0,,Turnover by D. Rose (bad pass),34,33
106,1,0:47.0,B. Griffin makes 2-pt jump shot from 18 ft,,36,33
107,1,0:30.0,,Shooting foul by L. Mbah a Moute (drawn by C. Anthony),36,33
108,1,0:30.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by W. Hernangómez),36,35
109,1,0:30.0,A. Anderson enters the game for L. Mbah a Moute,,36,35
110,1,0:30.0,,C. Anthony makes free throw 1 of 1,36,36
111,1,0:13.0,M. Speights misses 3-pt jump shot from 24 ft,,36,36
112,1,0:11.0,Offensive rebound by R. Felton,,36,36
113,1,0:02.0,J. Crawford misses 3-pt jump shot from 24 ft,,36,36
114,1,0:00.0,,Defensive rebound by W. Hernangómez,36,36
115,2,11:42.0,,K. O'Quinn misses 2-pt jump shot from 18 ft,36,36
116,2,11:40.0,Defensive rebound by W. Johnson,,36,36
117,2,11:38.0,Personal foul by K. O'Quinn (drawn by M. Speights),,36,36
118,2,11:32.0,W. Johnson makes 2-pt dunk at rim (assist by R. Felton),,38,36
119,2,11:15.0,,Turnover by J. Holiday (bad pass; steal by M. Speights),38,36
120,2,11:10.0,W. Johnson makes 2-pt dunk at rim (assist by R. Felton),,40,36
121,2,10:55.0,,Personal foul by A. Anderson (drawn by M. Kuzminskas),40,36
122,2,10:50.0,,M. Kuzminskas makes 2-pt layup from 1 ft (assist by K. O'Quinn),40,38
123,2,10:34.0,Personal foul by M. Kuzminskas (drawn by A. Anderson),,40,38
124,2,10:23.0,R. Felton misses 2-pt jump shot from 6 ft,,40,38
125,2,10:21.0,,Defensive rebound by K. O'Quinn,40,38
126,2,10:11.0,,K. O'Quinn makes 2-pt jump shot from 5 ft,40,40
127,2,9:56.0,Turnover by A. Anderson (bad pass; steal by K. Porziņģis),,40,40
128,2,9:48.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,40,40
129,2,9:46.0,Defensive rebound by M. Speights,,40,40
130,2,9:35.0,A. Anderson misses 3-pt jump shot from 24 ft,,40,40
131,2,9:33.0,,Defensive rebound by J. Holiday,40,40
132,2,9:19.0,,K. Porziņģis makes 3-pt jump shot from 23 ft (assist by M. Kuzminskas),40,43
133,2,8:58.0,J. Crawford misses 2-pt jump shot from 16 ft,,40,43
134,2,8:56.0,,Defensive rebound by K. O'Quinn,40,43
135,2,8:51.0,Official timeout,,40,43
136,2,8:51.0,B. Bass enters the game for M. Speights,,40,43
137,2,8:48.0,,Turnover by M. Kuzminskas (bad pass; steal by W. Johnson),40,43
138,2,8:40.0,Turnover by A. Anderson (traveling),,40,43
139,2,8:26.0,,B. Jennings makes 2-pt jump shot from 4 ft,40,45
140,2,8:07.0,Turnover by J. Crawford (bad pass; steal by K. O'Quinn),,40,45
141,2,8:03.0,,K. O'Quinn makes 2-pt dunk at rim,40,47
142,2,7:42.0,B. Bass makes 2-pt layup from 2 ft,,42,47
143,2,7:27.0,,Turnover by B. Jennings (bad pass; steal by J. Crawford),42,47
144,2,7:23.0,J. Crawford makes 2-pt dunk at rim,,44,47
145,2,6:57.0,,M. Kuzminskas misses 3-pt jump shot from 23 ft,44,47
146,2,6:55.0,Defensive rebound by W. Johnson,,44,47
147,2,6:49.0,J. Crawford makes 3-pt jump shot from 25 ft,,47,47
148,2,6:35.0,,J. Holiday makes 2-pt layup from 1 ft (assist by K. O'Quinn),47,49
149,2,6:22.0,A. Rivers enters the game for A. Anderson,,47,49
150,2,6:22.0,D. Jordan enters the game for W. Johnson,,47,49
151,2,6:22.0,,C. Lee enters the game for J. Holiday,47,49
152,2,6:22.0,,C. Anthony enters the game for M. Kuzminskas,47,49
153,2,6:22.0,Turnover by J. Crawford (lost ball; steal by K. O'Quinn),,47,49
154,2,6:12.0,,K. O'Quinn misses 2-pt jump shot from 14 ft,47,49
155,2,6:11.0,Defensive rebound by D. Jordan,,47,49
156,2,6:05.0,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),,49,49
157,2,5:42.0,,K. O'Quinn makes 2-pt dunk at rim (assist by K. Porziņģis),49,51
158,2,5:29.0,D. Jordan makes 2-pt dunk at rim (assist by R. Felton),,51,51
159,2,5:10.0,,Turnover by K. O'Quinn (lost ball; steal by A. Rivers),51,51
160,2,5:08.0,Personal foul by B. Jennings (drawn by A. Rivers),,51,51
161,2,5:08.0,,New York full timeout,51,51
162,2,5:08.0,J. Redick enters the game for R. Felton,,51,51
163,2,5:08.0,B. Griffin enters the game for J. Crawford,,51,51
164,2,5:08.0,L. Mbah a Moute enters the game for B. Bass,,51,51
165,2,5:08.0,,D. Rose enters the game for K. O'Quinn,51,51
166,2,4:54.0,B. Griffin misses 2-pt jump shot from 19 ft,,51,51
167,2,4:52.0,,Defensive rebound by C. Lee,51,51
168,2,4:39.0,,D. Rose misses 2-pt layup from 1 ft,51,51
169,2,4:37.0,Defensive rebound by D. Jordan,,51,51
170,2,4:20.0,Shooting foul by K. Porziņģis (drawn by J. Redick),,51,51
171,2,4:20.0,J. Redick makes free throw 1 of 3,,52,51
172,2,4:20.0,J. Redick makes free throw 2 of 3,,53,51
173,2,4:20.0,J. Crawford enters the game for L. Mbah a Moute,,53,51
174,2,4:20.0,J. Redick makes free throw 3 of 3,,54,51
175,2,3:59.0,,C. Anthony makes 2-pt jump shot from 17 ft,54,53
176,2,3:40.0,B. Griffin makes 2-pt dunk at rim (assist by A. Rivers),,56,53
177,2,3:30.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by B. Jennings),56,56
178,2,3:21.0,A. Rivers misses 2-pt jump shot from 4 ft,,56,56
179,2,3:20.0,,Defensive rebound by C. Anthony,56,56
180,2,3:14.0,,B. Jennings misses 3-pt jump shot from 24 ft,56,56
181,2,3:12.0,Defensive rebound by A. Rivers,,56,56
182,2,3:08.0,Shooting foul by K. Porziņģis (drawn by B. Griffin),,56,56
183,2,3:08.0,B. Griffin misses free throw 1 of 2,,56,56
184,2,3:08.0,Offensive rebound by Team,,56,56
185,2,3:08.0,,W. Hernangómez enters the game for K. Porziņģis,56,56
186,2,3:08.0,B. Griffin makes free throw 2 of 2,,57,56
187,2,2:52.0,,C. Anthony makes 2-pt jump shot from 14 ft,57,58
188,2,2:34.0,J. Redick misses 2-pt jump shot from 20 ft,,57,58
189,2,2:33.0,,Defensive rebound by C. Anthony,57,58
190,2,2:25.0,,C. Anthony misses 3-pt jump shot from 25 ft,57,58
191,2,2:23.0,Defensive rebound by J. Redick,,57,58
192,2,2:21.0,Personal foul by C. Anthony (drawn by D. Jordan),,57,58
193,2,2:21.0,LA Clippers full timeout,,57,58
194,2,2:21.0,D. Jordan misses free throw 1 of 2,,57,58
195,2,2:21.0,Offensive rebound by Team,,57,58
196,2,2:21.0,D. Jordan misses free throw 2 of 2,,57,58
197,2,2:21.0,,K. O'Quinn enters the game for B. Jennings,57,58
198,2,2:20.0,,Defensive rebound by W. Hernangómez,57,58
199,2,2:09.0,,D. Rose makes 2-pt jump shot from 19 ft,57,60
200,2,1:50.0,D. Jordan misses 2-pt layup from 2 ft,,57,60
201,2,1:48.0,Offensive rebound by D. Jordan,,57,60
202,2,1:48.0,D. Jordan makes 2-pt layup from 1 ft,,59,60
203,2,1:35.0,,C. Anthony misses 2-pt jump shot from 7 ft,59,60
204,2,1:34.0,Defensive rebound by D. Jordan,,59,60
205,2,1:28.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by A. Rivers),,62,60
206,2,1:18.0,,K. O'Quinn misses 2-pt jump shot from 15 ft,62,60
207,2,1:17.0,,Offensive rebound by C. Anthony,62,60
208,2,1:17.0,L. Mbah a Moute enters the game for J. Crawford,,62,60
209,2,1:17.0,,Personal foul by A. Rivers (drawn by C. Anthony),62,60
210,2,1:08.0,,C. Lee misses 3-pt jump shot from 23 ft,62,60
211,2,1:08.0,,Offensive rebound by Team,62,60
212,2,1:08.0,Loose ball foul by A. Rivers (drawn by W. Hernangómez),,62,60
213,2,1:08.0,,W. Hernangómez makes free throw 1 of 2,62,61
214,2,1:08.0,,W. Hernangómez makes free throw 2 of 2,62,62
215,2,0:59.0,D. Jordan makes 2-pt dunk from 1 ft (assist by A. Rivers),,64,62
216,2,0:50.0,,K. O'Quinn makes 2-pt jump shot from 17 ft (assist by D. Rose),64,64
217,2,0:43.0,A. Rivers makes 3-pt jump shot from 24 ft,,67,64
218,2,0:43.0,,New York full timeout,67,64
219,2,0:43.0,,M. Plumlee enters the game for K. O'Quinn,67,64
220,2,0:43.0,R. Felton enters the game for A. Rivers,,67,64
221,2,0:20.0,,C. Anthony makes 3-pt jump shot from 25 ft,67,67
222,2,0:20.0,LA Clippers full timeout,,67,67
223,2,0:20.0,,J. Holiday enters the game for C. Anthony,67,67
224,2,0:20.0,,M. Kuzminskas enters the game for M. Plumlee,67,67
225,2,0:20.0,A. Rivers enters the game for L. Mbah a Moute,,67,67
226,2,0:20.0,J. Crawford enters the game for R. Felton,,67,67
227,2,0:13.0,Away from play foul by M. Kuzminskas (drawn by D. Jordan),,67,67
228,2,0:13.0,J. Redick makes free throw 1 of 1,,68,67
229,2,0:03.0,J. Redick misses 3-pt jump shot from 24 ft,,68,67
230,2,0:02.0,Offensive rebound by J. Crawford,,68,67
231,2,0:01.0,J. Crawford misses 2-pt jump shot from 18 ft,,68,67
232,2,0:00.0,Offensive rebound by Team,,68,67
233,3,11:44.0,,K. O'Quinn makes 2-pt dunk at rim (assist by C. Lee),68,69
234,3,11:24.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by A. Rivers),,70,69
235,3,10:54.0,,K. O'Quinn makes 2-pt jump shot from 4 ft (assist by C. Lee),70,71
236,3,10:43.0,B. Griffin makes 2-pt jump shot from 9 ft,,72,71
237,3,10:27.0,,Turnover by C. Anthony (lost ball; steal by L. Mbah a Moute),72,71
238,3,10:21.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,74,71
239,3,10:08.0,,D. Rose makes 2-pt layup from 3 ft,74,73
240,3,9:50.0,A. Rivers misses 3-pt jump shot from 24 ft,,74,73
241,3,9:47.0,,Defensive rebound by C. Anthony,74,73
242,3,9:41.0,,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by C. Anthony),74,75
243,3,9:25.0,J. Redick makes 2-pt jump shot from 19 ft (assist by A. Rivers),,76,75
244,3,9:15.0,,D. Rose makes 2-pt jump shot from 12 ft,76,77
245,3,9:03.0,Turnover by A. Rivers (bad pass; steal by K. Porziņģis),,76,77
246,3,8:53.0,,Shooting foul by L. Mbah a Moute (drawn by K. O'Quinn),76,77
247,3,8:53.0,,K. O'Quinn makes free throw 1 of 2,76,78
248,3,8:53.0,,K. O'Quinn makes free throw 2 of 2,76,79
249,3,8:40.0,J. Redick misses 3-pt jump shot from 24 ft,,76,79
250,3,8:39.0,Offensive rebound by D. Jordan,,76,79
251,3,8:35.0,Personal foul by K. Porziņģis (drawn by D. Jordan),,76,79
252,3,8:35.0,,M. Kuzminskas enters the game for K. Porziņģis,76,79
253,3,8:21.0,B. Griffin misses 3-pt jump shot from 24 ft,,76,79
254,3,8:19.0,,Defensive rebound by D. Rose,76,79
255,3,8:06.0,,C. Anthony misses 2-pt jump shot from 13 ft,76,79
256,3,8:04.0,Defensive rebound by A. Rivers,,76,79
257,3,7:49.0,B. Griffin misses 2-pt jump shot from 4 ft,,76,79
258,3,7:47.0,,Defensive rebound by Team,76,79
259,3,7:22.0,,D. Rose makes 2-pt jump shot from 16 ft (assist by C. Lee),76,81
260,3,7:11.0,Turnover by A. Rivers (bad pass; steal by D. Rose),,76,81
261,3,7:09.0,,Turnover by D. Rose (bad pass; steal by B. Griffin),76,81
262,3,7:05.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,78,81
263,3,6:45.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,78,81
264,3,6:43.0,Defensive rebound by J. Redick,,78,81
265,3,6:36.0,A. Rivers misses 2-pt layup from 2 ft (block by K. O'Quinn),,78,81
266,3,6:35.0,Offensive rebound by Team,,78,81
267,3,6:27.0,J. Redick misses 2-pt jump shot from 10 ft,,78,81
268,3,6:25.0,,Defensive rebound by K. O'Quinn,78,81
269,3,6:11.0,,Turnover by D. Rose (bad pass; steal by L. Mbah a Moute),78,81
270,3,6:08.0,L. Mbah a Moute makes 2-pt layup from 2 ft,,80,81
271,3,5:54.0,,Personal foul by B. Griffin (drawn by C. Anthony),80,81
272,3,5:54.0,,W. Hernangómez enters the game for K. O'Quinn,80,81
273,3,5:54.0,,New York full timeout,80,81
274,3,5:40.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,80,81
275,3,5:38.0,Defensive rebound by J. Redick,,80,81
276,3,5:22.0,A. Rivers misses 2-pt jump shot from 6 ft,,80,81
277,3,5:22.0,,Defensive rebound by Team,80,81
278,3,5:22.0,Loose ball foul by D. Jordan (drawn by W. Hernangómez),,80,81
279,3,5:02.0,,W. Hernangómez misses 2-pt hook shot from 6 ft,80,81
280,3,5:00.0,Defensive rebound by D. Jordan,,80,81
281,3,4:55.0,J. Redick misses 3-pt jump shot from 25 ft,,80,81
282,3,4:53.0,,Defensive rebound by W. Hernangómez,80,81
283,3,4:46.0,,D. Rose makes 2-pt jump shot from 6 ft,80,83
284,3,4:40.0,Turnover by D. Jordan (bad pass; steal by C. Lee),,80,83
285,3,4:32.0,,Shooting foul by D. Jordan (drawn by W. Hernangómez),80,83
286,3,4:32.0,,W. Hernangómez makes free throw 1 of 2,80,84
287,3,4:32.0,,W. Hernangómez misses free throw 2 of 2,80,84
288,3,4:32.0,R. Felton enters the game for D. Jordan,,80,84
289,3,4:32.0,J. Crawford enters the game for J. Redick,,80,84
290,3,4:32.0,M. Speights enters the game for A. Rivers,,80,84
291,3,4:31.0,Defensive rebound by M. Speights,,80,84
292,3,4:17.0,Personal foul by C. Anthony (drawn by B. Griffin),,80,84
293,3,4:12.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,80,84
294,3,4:10.0,,Defensive rebound by D. Rose,80,84
295,3,3:53.0,,C. Anthony makes 2-pt layup from 1 ft,80,86
296,3,3:35.0,R. Felton misses 2-pt hook shot from 4 ft,,80,86
297,3,3:34.0,,Defensive rebound by W. Hernangómez,80,86
298,3,3:29.0,,Turnover by M. Kuzminskas (lost ball),80,86
299,3,3:13.0,M. Speights makes 3-pt jump shot from 27 ft (assist by B. Griffin),,83,86
300,3,2:53.0,,D. Rose makes 2-pt layup from 2 ft,83,88
301,3,2:28.0,M. Speights misses 3-pt jump shot from 28 ft,,83,88
302,3,2:28.0,Offensive rebound by Team,,83,88
303,3,2:28.0,LA Clippers full timeout,,83,88
304,3,2:28.0,A. Rivers enters the game for B. Griffin,,83,88
305,3,2:28.0,,B. Jennings enters the game for D. Rose,83,88
306,3,2:08.0,A. Rivers misses 2-pt layup from 3 ft (block by C. Anthony),,83,88
307,3,2:06.0,Offensive rebound by M. Speights,,83,88
308,3,2:05.0,Turnover by M. Speights (lost ball; steal by C. Anthony),,83,88
309,3,1:59.0,,C. Anthony misses 2-pt layup from 2 ft,83,88
310,3,1:58.0,,Offensive rebound by W. Hernangómez,83,88
311,3,1:58.0,,Shooting foul by M. Speights (drawn by W. Hernangómez),83,88
312,3,1:58.0,,W. Hernangómez makes free throw 1 of 2,83,89
313,3,1:58.0,,W. Hernangómez makes free throw 2 of 2,83,90
314,3,1:45.0,M. Speights makes 2-pt dunk at rim (assist by J. Crawford),,85,90
315,3,1:44.0,Violation by Team (jump ball),,85,90
316,3,1:23.0,,W. Hernangómez misses 2-pt layup from 2 ft,85,90
317,3,1:22.0,Defensive rebound by A. Rivers,,85,90
318,3,1:14.0,J. Crawford misses 2-pt jump shot from 14 ft,,85,90
319,3,1:12.0,,Defensive rebound by C. Anthony,85,90
320,3,1:02.0,,M. Kuzminskas misses 2-pt jump shot from 6 ft,85,90
321,3,1:00.0,,Offensive rebound by C. Anthony,85,90
322,3,0:58.0,,Shooting foul by R. Felton (drawn by C. Anthony),85,90
323,3,0:58.0,,C. Anthony makes free throw 1 of 2,85,91
324,3,0:58.0,,C. Anthony misses free throw 2 of 2,85,91
325,3,0:57.0,Defensive rebound by Team,,85,91
326,3,0:57.0,,J. Holiday enters the game for C. Lee,85,91
327,3,0:40.0,R. Felton misses 2-pt layup from 2 ft (block by C. Anthony),,85,91
328,3,0:37.0,,Defensive rebound by W. Hernangómez,85,91
329,3,0:33.0,,M. Kuzminskas misses 3-pt jump shot from 23 ft,85,91
330,3,0:32.0,Defensive rebound by L. Mbah a Moute,,85,91
331,3,0:08.0,J. Crawford makes 2-pt layup from 3 ft,,87,91
332,3,0:08.0,Shooting foul by W. Hernangómez (drawn by J. Crawford),,87,91
333,3,0:08.0,B. Bass enters the game for M. Speights,,87,91
334,3,0:08.0,J. Crawford makes free throw 1 of 1,,88,91
335,3,0:01.0,,C. Anthony makes 3-pt jump shot from 25 ft,88,94
336,3,0:01.0,,Shooting foul by L. Mbah a Moute (drawn by C. Anthony),88,94
337,3,0:01.0,,C. Anthony makes free throw 1 of 1,88,95
338,4,11:37.0,J. Crawford misses 2-pt jump shot from 6 ft,,88,95
339,4,11:37.0,,Defensive rebound by Team,88,95
340,4,11:22.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by W. Hernangómez),88,98
341,4,11:01.0,Turnover by A. Rivers (lost ball),,88,98
342,4,10:42.0,,Turnover by K. Porziņģis (lost ball),88,98
343,4,10:41.0,,Loose ball foul by K. Porziņģis (drawn by R. Felton),88,98
344,4,10:41.0,,D. Rose enters the game for K. Porziņģis,88,98
345,4,10:30.0,W. Johnson misses 3-pt jump shot from 25 ft,,88,98
346,4,10:28.0,Offensive rebound by R. Felton,,88,98
347,4,10:19.0,R. Felton misses 2-pt layup from 1 ft,,88,98
348,4,10:18.0,Offensive rebound by R. Felton,,88,98
349,4,10:12.0,A. Rivers misses 3-pt jump shot from 25 ft,,88,98
350,4,10:09.0,,Defensive rebound by W. Hernangómez,88,98
351,4,10:01.0,,Personal foul by W. Johnson (drawn by B. Jennings),88,98
352,4,9:52.0,,J. Holiday misses 3-pt jump shot from 25 ft,88,98
353,4,9:50.0,Defensive rebound by R. Felton,,88,98
354,4,9:37.0,B. Bass makes 2-pt jump shot from 16 ft,,90,98
355,4,9:30.0,,Personal foul by B. Bass (drawn by W. Hernangómez),90,98
356,4,9:20.0,,M. Kuzminskas misses 3-pt jump shot from 24 ft,90,98
357,4,9:18.0,Defensive rebound by J. Crawford,,90,98
358,4,9:12.0,Shooting foul by D. Rose (drawn by J. Crawford),,90,98
359,4,9:12.0,J. Crawford makes free throw 1 of 2,,91,98
360,4,9:12.0,,K. O'Quinn enters the game for M. Kuzminskas,91,98
361,4,9:12.0,J. Crawford makes free throw 2 of 2,,92,98
362,4,9:07.0,,Personal foul by R. Felton (drawn by D. Rose),92,98
363,4,8:55.0,Official timeout,,92,98
364,4,8:55.0,B. Griffin enters the game for W. Johnson,,92,98
365,4,8:50.0,,D. Rose misses 2-pt layup from 2 ft (block by B. Bass),92,98
366,4,8:50.0,,Offensive rebound by W. Hernangómez,92,98
367,4,8:49.0,,W. Hernangómez misses 2-pt layup from 1 ft,92,98
368,4,8:46.0,,Offensive rebound by D. Rose,92,98
369,4,8:44.0,,J. Holiday misses 3-pt jump shot from 25 ft,92,98
370,4,8:42.0,,Offensive rebound by D. Rose,92,98
371,4,8:25.0,,B. Jennings makes 2-pt jump shot from 9 ft (assist by W. Hernangómez),92,100
372,4,8:17.0,LA Clippers full timeout,,92,100
373,4,8:04.0,B. Bass misses 2-pt layup from 3 ft,,92,100
374,4,8:01.0,,Defensive rebound by D. Rose,92,100
375,4,7:50.0,,Turnover by W. Hernangómez (bad pass; steal by B. Griffin),92,100
376,4,7:46.0,B. Griffin misses 2-pt dunk at rim,,92,100
