,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
26,1,8:24.0,A. Johnson makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,16,5
27,1,8:15.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),16,8
28,1,7:58.0,Personal foul by M. Dellavedova (drawn by J. Brown),,16,8
29,1,7:51.0,J. Brown makes 2-pt jump shot from 11 ft (assist by J. Crowder),,18,8
30,1,7:38.0,,J. Parker misses 2-pt layup from 2 ft,18,8
31,1,7:36.0,Defensive rebound by A. Johnson,,18,8
32,1,7:29.0,J. Brown misses 3-pt jump shot from 29 ft,,18,8
33,1,7:27.0,,Defensive rebound by M. Dellavedova,18,8
34,1,7:20.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),18,11
35,1,7:03.0,J. Jerebko misses 3-pt jump shot from 30 ft,,18,11
36,1,7:02.0,,Defensive rebound by M. Dellavedova,18,11
37,1,6:59.0,,Turnover by M. Dellavedova (bad pass; steal by J. Jerebko),18,11
38,1,6:46.0,Turnover by J. Jerebko (traveling),,18,11
39,1,6:46.0,,G. Monroe enters the game for T. Maker,18,11
40,1,6:46.0,,M. Beasley enters the game for J. Parker,18,11
41,1,6:32.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,18,11
42,1,6:31.0,,Offensive rebound by G. Monroe,18,11
43,1,6:25.0,,G. Monroe misses 2-pt layup from 1 ft (block by A. Johnson),18,11
44,1,6:22.0,Defensive rebound by J. Crowder,,18,11
45,1,6:21.0,Shooting foul by M. Dellavedova (drawn by I. Thomas),,18,11
46,1,6:21.0,I. Thomas makes free throw 1 of 2,,19,11
47,1,6:21.0,,M. Brogdon enters the game for M. Dellavedova,19,11
48,1,6:21.0,I. Thomas makes free throw 2 of 2,,20,11
49,1,6:10.0,,M. Beasley misses 2-pt layup from 3 ft,20,11
50,1,6:08.0,,Offensive rebound by G. Monroe,20,11
51,1,6:08.0,,Shooting foul by A. Johnson (drawn by G. Monroe),20,11
52,1,6:08.0,,G. Monroe makes free throw 1 of 2,20,12
53,1,6:08.0,,G. Monroe misses free throw 2 of 2,20,12
54,1,6:06.0,Defensive rebound by J. Brown,,20,12
55,1,5:50.0,J. Jerebko misses 3-pt jump shot from 23 ft,,20,12
56,1,5:49.0,,Defensive rebound by M. Beasley,20,12
57,1,5:39.0,,M. Beasley makes 2-pt jump shot from 20 ft (assist by G. Antetokounmpo),20,14
58,1,5:19.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by I. Thomas),,23,14
59,1,4:55.0,,M. Beasley makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),23,17
60,1,4:55.0,,Loose ball foul by G. Monroe (drawn by J. Brown),23,17
61,1,4:55.0,J. Brown makes free throw 1 of 2,,24,17
62,1,4:55.0,M. Smart enters the game for J. Jerebko,,24,17
63,1,4:55.0,J. Brown makes free throw 2 of 2,,25,17
64,1,4:43.0,,Shooting foul by A. Johnson (drawn by M. Beasley),25,17
65,1,4:43.0,,M. Beasley makes free throw 1 of 2,25,18
66,1,4:43.0,K. Olynyk enters the game for A. Johnson,,25,18
67,1,4:43.0,,M. Beasley makes free throw 2 of 2,25,19
68,1,4:33.0,,Violation by G. Antetokounmpo (def goaltending),25,19
69,1,4:33.0,K. Olynyk makes 2-pt layup from 1 ft (assist by I. Thomas),,27,19
70,1,4:20.0,,Turnover by M. Beasley (bad pass; steal by J. Brown),27,19
71,1,4:17.0,Turnover by K. Olynyk (step out of bounds),,27,19
72,1,4:03.0,,M. Beasley makes 2-pt jump shot from 18 ft,27,21
73,1,3:54.0,Personal foul by T. Snell (drawn by I. Thomas),,27,21
74,1,3:54.0,I. Thomas makes free throw 1 of 2,,28,21
75,1,3:54.0,I. Thomas makes free throw 2 of 2,,29,21
76,1,3:40.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,29,21
77,1,3:39.0,Defensive rebound by J. Brown,,29,21
78,1,3:22.0,K. Olynyk misses 3-pt jump shot from 29 ft,,29,21
79,1,3:21.0,,Defensive rebound by M. Beasley,29,21
80,1,3:09.0,,Personal foul by K. Olynyk (drawn by G. Monroe),29,21
81,1,3:08.0,,J. Parker enters the game for G. Antetokounmpo,29,21
82,1,3:01.0,,M. Brogdon misses 3-pt jump shot from 25 ft,29,21
83,1,2:59.0,Defensive rebound by J. Crowder,,29,21
84,1,2:47.0,I. Thomas misses 3-pt jump shot from 25 ft,,29,21
85,1,2:46.0,,Defensive rebound by J. Parker,29,21
86,1,2:37.0,,M. Beasley makes 2-pt dunk at rim (assist by M. Brogdon),29,23
87,1,2:28.0,Boston full timeout,,29,23
88,1,2:28.0,T. Zeller enters the game for J. Crowder,,29,23
89,1,2:28.0,G. Green enters the game for J. Brown,,29,23
90,1,2:20.0,K. Olynyk makes 2-pt dunk at rim (assist by I. Thomas),,31,23
91,1,2:01.0,,M. Brogdon makes 2-pt layup at rim,31,25
92,1,1:46.0,I. Thomas makes 3-pt jump shot from 27 ft,,34,25
93,1,1:35.0,,Personal foul by G. Green (drawn by M. Brogdon),34,25
94,1,1:35.0,,M. Brogdon makes free throw 1 of 2,34,26
95,1,1:35.0,T. Rozier enters the game for I. Thomas,,34,26
96,1,1:35.0,,J. Terry enters the game for T. Snell,34,26
97,1,1:35.0,,M. Brogdon makes free throw 2 of 2,34,27
98,1,1:21.0,G. Green misses 3-pt jump shot from 24 ft,,34,27
99,1,1:19.0,,Defensive rebound by M. Beasley,34,27
100,1,1:05.0,,Turnover by J. Parker (bad pass),34,27
101,1,0:55.0,T. Zeller makes 2-pt hook shot from 3 ft (assist by M. Smart),,36,27
102,1,0:37.0,,G. Monroe misses 2-pt hook shot from 5 ft,36,27
103,1,0:36.0,Defensive rebound by K. Olynyk,,36,27
104,1,0:24.0,Shooting foul by M. Beasley (drawn by M. Smart),,36,27
105,1,0:24.0,M. Smart makes free throw 1 of 3,,37,27
106,1,0:24.0,M. Smart makes free throw 2 of 3,,38,27
107,1,0:24.0,M. Smart makes free throw 3 of 3,,39,27
108,1,0:05.0,,J. Parker misses 2-pt jump shot from 20 ft,39,27
109,1,0:03.0,Defensive rebound by M. Smart,,39,27
110,1,0:00.0,G. Green makes 3-pt jump shot from 25 ft (assist by M. Smart),,42,27
111,2,11:45.0,M. Smart misses 2-pt layup from 1 ft,,42,27
112,2,11:44.0,,Defensive rebound by M. Beasley,42,27
113,2,11:38.0,,Shooting foul by T. Zeller (drawn by G. Monroe),42,27
114,2,11:38.0,,G. Monroe misses free throw 1 of 2,42,27
115,2,11:38.0,,Offensive rebound by Team,42,27
116,2,11:38.0,,G. Monroe makes free throw 2 of 2,42,28
117,2,11:24.0,T. Rozier misses 3-pt jump shot from 22 ft,,42,28
118,2,11:20.0,Offensive rebound by Team,,42,28
119,2,11:07.0,T. Zeller misses 2-pt layup from 2 ft,,42,28
120,2,11:05.0,,Defensive rebound by M. Beasley,42,28
121,2,10:50.0,,J. Parker misses 3-pt jump shot from 27 ft,42,28
122,2,10:49.0,Defensive rebound by M. Smart,,42,28
123,2,10:47.0,K. Olynyk makes 2-pt layup at rim (assist by M. Smart),,44,28
124,2,10:47.0,,Milwaukee full timeout,44,28
125,2,10:47.0,,G. Antetokounmpo enters the game for M. Beasley,44,28
126,2,10:30.0,,J. Terry misses 2-pt jump shot from 14 ft,44,28
127,2,10:29.0,Defensive rebound by K. Olynyk,,44,28
128,2,10:15.0,Turnover by M. Smart (traveling),,44,28
129,2,10:05.0,,M. Brogdon misses 3-pt jump shot from 26 ft,44,28
130,2,10:04.0,Defensive rebound by M. Smart,,44,28
131,2,9:57.0,Turnover by M. Smart (bad pass; steal by G. Monroe),,44,28
132,2,9:48.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Terry),44,30
133,2,9:31.0,T. Rozier misses 2-pt layup from 1 ft,,44,30
134,2,9:30.0,Offensive rebound by T. Zeller,,44,30
135,2,9:16.0,G. Green misses 2-pt layup from 3 ft,,44,30
136,2,9:15.0,,Defensive rebound by G. Monroe,44,30
137,2,9:04.0,,J. Parker misses 2-pt jump shot from 4 ft,44,30
138,2,9:03.0,Defensive rebound by G. Green,,44,30
139,2,8:58.0,Personal foul by M. Brogdon (drawn by M. Smart),,44,30
140,2,8:58.0,,Violation by Team (jump ball),44,30
141,2,8:51.0,Turnover by T. Zeller (lost ball; steal by G. Monroe),,44,30
142,2,8:45.0,,M. Brogdon misses 2-pt layup at rim (block by G. Green),44,30
143,2,8:43.0,,Offensive rebound by M. Brogdon,44,30
144,2,8:39.0,,J. Parker misses 2-pt jump shot from 19 ft,44,30
145,2,8:38.0,Defensive rebound by K. Olynyk,,44,30
146,2,8:20.0,G. Green misses 3-pt jump shot from 25 ft,,44,30
147,2,8:19.0,,Defensive rebound by G. Antetokounmpo,44,30
148,2,8:02.0,,G. Antetokounmpo makes 2-pt dunk at rim,44,32
149,2,7:41.0,G. Green misses 2-pt jump shot from 17 ft,,44,32
150,2,7:40.0,,Defensive rebound by J. Terry,44,32
151,2,7:28.0,,M. Brogdon makes 2-pt dunk at rim (assist by J. Parker),44,34
152,2,7:28.0,Boston full timeout,,44,34
153,2,7:28.0,,J. Henson enters the game for J. Parker,44,34
154,2,7:28.0,,M. Dellavedova enters the game for G. Monroe,44,34
155,2,7:28.0,J. Crowder enters the game for G. Green,,44,34
156,2,7:13.0,T. Rozier misses 3-pt jump shot from 26 ft,,44,34
157,2,7:11.0,,Defensive rebound by G. Antetokounmpo,44,34
158,2,6:56.0,,Turnover by J. Henson (3 sec),44,34
159,2,6:56.0,J. Jerebko enters the game for T. Zeller,,44,34
160,2,6:39.0,Turnover by J. Jerebko (3 sec),,44,34
161,2,6:27.0,,G. Antetokounmpo makes 2-pt jump shot from 3 ft,44,36
162,2,6:15.0,K. Olynyk makes 2-pt layup at rim,,46,36
163,2,6:15.0,Shooting foul by J. Henson (drawn by K. Olynyk),,46,36
164,2,6:15.0,I. Thomas enters the game for M. Smart,,46,36
165,2,6:15.0,,T. Snell enters the game for J. Terry,46,36
166,2,6:15.0,K. Olynyk makes free throw 1 of 1,,47,36
167,2,5:49.0,,J. Henson makes 2-pt jump shot from 15 ft (assist by M. Brogdon),47,38
168,2,5:41.0,Shooting foul by T. Snell (drawn by I. Thomas),,47,38
169,2,5:41.0,I. Thomas makes free throw 1 of 3,,48,38
170,2,5:41.0,I. Thomas makes free throw 2 of 3,,49,38
171,2,5:41.0,I. Thomas makes free throw 3 of 3,,50,38
172,2,5:32.0,,Turnover by G. Antetokounmpo (bad pass; steal by T. Rozier),50,38
173,2,5:28.0,Personal block foul by G. Antetokounmpo (drawn by K. Olynyk),,50,38
174,2,5:15.0,J. Crowder misses 2-pt jump shot from 21 ft,,50,38
175,2,5:14.0,,Defensive rebound by Team,50,38
176,2,5:04.0,,M. Brogdon misses 2-pt layup from 1 ft,50,38
177,2,5:04.0,,Offensive rebound by J. Henson,50,38
178,2,5:04.0,,Shooting foul by J. Crowder (drawn by J. Henson),50,38
179,2,5:04.0,,J. Henson makes free throw 1 of 2,50,39
180,2,5:04.0,J. Brown enters the game for T. Rozier,,50,39
181,2,5:04.0,,J. Henson makes free throw 2 of 2,50,40
182,2,4:51.0,J. Crowder makes 2-pt dunk at rim (assist by K. Olynyk),,52,40
183,2,4:36.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by M. Dellavedova),52,42
184,2,4:16.0,K. Olynyk misses 3-pt jump shot from 27 ft,,52,42
185,2,4:13.0,,Defensive rebound by M. Dellavedova,52,42
186,2,4:06.0,,Personal foul by K. Olynyk (drawn by M. Dellavedova),52,42
187,2,4:06.0,A. Johnson enters the game for K. Olynyk,,52,42
188,2,3:55.0,,Shooting foul by J. Brown (drawn by J. Henson),52,42
189,2,3:55.0,,J. Henson misses free throw 1 of 2,52,42
190,2,3:55.0,,Offensive rebound by Team,52,42
191,2,3:55.0,,J. Henson makes free throw 2 of 2,52,43
192,2,3:35.0,I. Thomas makes 3-pt jump shot from 26 ft,,55,43
193,2,3:10.0,,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by J. Henson),55,46
194,2,2:43.0,J. Brown misses 3-pt jump shot from 27 ft,,55,46
195,2,2:42.0,Offensive rebound by Team,,55,46
196,2,2:42.0,Official timeout,,55,46
197,2,2:42.0,M. Smart enters the game for J. Jerebko,,55,46
198,2,2:38.0,Personal foul by J. Henson (drawn by I. Thomas),,55,46
199,2,2:38.0,I. Thomas makes free throw 1 of 2,,56,46
200,2,2:38.0,I. Thomas makes free throw 2 of 2,,57,46
201,2,2:22.0,,T. Snell misses 2-pt layup from 2 ft,57,46
202,2,2:21.0,Defensive rebound by A. Johnson,,57,46
203,2,2:03.0,I. Thomas makes 3-pt jump shot from 30 ft,,60,46
204,2,1:48.0,,Personal foul by J. Brown (drawn by J. Henson),60,46
205,2,1:48.0,,J. Henson makes free throw 1 of 2,60,47
206,2,1:48.0,,J. Henson makes free throw 2 of 2,60,48
207,2,1:30.0,I. Thomas makes 2-pt hook shot from 8 ft,,62,48
208,2,1:19.0,,Personal foul by J. Crowder (drawn by J. Henson),62,48
209,2,1:19.0,,J. Henson makes free throw 1 of 2,62,49
210,2,1:19.0,,J. Henson misses free throw 2 of 2,62,49
211,2,1:17.0,Defensive rebound by J. Brown,,62,49
212,2,1:06.0,M. Smart makes 2-pt layup from 1 ft (assist by A. Johnson),,64,49
213,2,0:47.0,,J. Henson misses 2-pt hook shot from 3 ft,64,49
214,2,0:46.0,Defensive rebound by A. Johnson,,64,49
215,2,0:38.0,Turnover by J. Brown (step out of bounds),,64,49
216,2,0:32.0,,M. Dellavedova makes 2-pt layup from 1 ft,64,51
217,2,0:12.0,I. Thomas misses 3-pt jump shot from 25 ft,,64,51
218,2,0:11.0,,Defensive rebound by G. Antetokounmpo,64,51
219,2,0:10.0,,Personal foul by J. Crowder (drawn by G. Antetokounmpo),64,51
220,2,0:10.0,,G. Antetokounmpo makes free throw 1 of 2,64,52
221,2,0:10.0,,G. Antetokounmpo makes free throw 2 of 2,64,53
222,2,0:10.0,Boston full timeout,,64,53
223,2,0:10.0,K. Olynyk enters the game for A. Johnson,,64,53
224,2,0:10.0,G. Green enters the game for J. Brown,,64,53
225,2,0:00.0,J. Crowder misses 3-pt jump shot from 28 ft,,64,53
226,2,0:00.0,Offensive rebound by Team,,64,53
227,3,11:47.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by I. Thomas),,67,53
228,3,11:22.0,,J. Parker misses 2-pt jump shot from 15 ft,67,53
229,3,11:21.0,Defensive rebound by I. Thomas,,67,53
230,3,11:08.0,J. Brown misses 2-pt layup from 3 ft,,67,53
231,3,11:07.0,,Defensive rebound by Team,67,53
232,3,11:07.0,Loose ball foul by J. Brown (drawn by T. Maker),,67,53
233,3,10:48.0,,Personal foul by J. Crowder (drawn by G. Antetokounmpo),67,53
234,3,10:38.0,,T. Maker misses 2-pt hook shot from 4 ft,67,53
235,3,10:36.0,Defensive rebound by J. Crowder,,67,53
236,3,10:21.0,I. Thomas makes 2-pt layup from 2 ft,,69,53
237,3,9:57.0,,Shooting block foul by I. Thomas (drawn by M. Dellavedova),69,53
238,3,9:57.0,,M. Dellavedova makes free throw 1 of 2,69,54
239,3,9:57.0,G. Green enters the game for J. Crowder,,69,54
240,3,9:57.0,,M. Dellavedova makes free throw 2 of 2,69,55
241,3,9:40.0,Turnover by I. Thomas (bad pass; steal by T. Maker),,69,55
242,3,9:35.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,69,57
243,3,9:35.0,,Shooting foul by J. Jerebko (drawn by G. Antetokounmpo),69,57
244,3,9:35.0,,G. Antetokounmpo misses free throw 1 of 1,69,57
245,3,9:33.0,Defensive rebound by J. Brown,,69,57
246,3,9:18.0,I. Thomas misses 3-pt jump shot from 26 ft (block by T. Snell),,69,57
247,3,9:15.0,,Defensive rebound by J. Parker,69,57
248,3,9:05.0,,T. Maker misses 2-pt layup from 2 ft (block by J. Jerebko),69,57
249,3,9:05.0,Defensive rebound by Team,,69,57
250,3,8:51.0,A. Johnson misses 2-pt layup at rim,,69,57
251,3,8:49.0,,Defensive rebound by T. Maker,69,57
252,3,8:46.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Dellavedova),69,59
253,3,8:46.0,,Shooting foul by J. Jerebko (drawn by G. Antetokounmpo),69,59
254,3,8:46.0,Boston full timeout,,69,59
255,3,8:46.0,K. Olynyk enters the game for A. Johnson,,69,59
256,3,8:46.0,,G. Antetokounmpo makes free throw 1 of 1,69,60
257,3,8:32.0,J. Brown misses 2-pt layup from 2 ft (block by T. Maker),,69,60
258,3,8:29.0,Offensive rebound by J. Jerebko,,69,60
259,3,8:26.0,J. Jerebko misses 2-pt jump shot from 9 ft,,69,60
260,3,8:23.0,,Defensive rebound by T. Maker,69,60
261,3,8:16.0,,T. Maker makes 2-pt dunk at rim (assist by M. Dellavedova),69,62
262,3,7:58.0,Turnover by I. Thomas (bad pass; steal by M. Dellavedova),,69,62
263,3,7:53.0,,T. Maker makes 2-pt layup from 1 ft (assist by M. Dellavedova),69,64
264,3,7:35.0,Turnover by J. Jerebko (traveling),,69,64
265,3,7:35.0,M. Smart enters the game for J. Brown,,69,64
266,3,7:23.0,,Turnover by T. Maker (traveling),69,64
267,3,7:09.0,J. Jerebko misses 3-pt jump shot from 24 ft,,69,64
268,3,7:08.0,,Defensive rebound by T. Snell,69,64
269,3,7:00.0,,T. Maker misses 2-pt layup from 1 ft (block by M. Smart),69,64
270,3,6:57.0,Defensive rebound by M. Smart,,69,64
271,3,6:55.0,I. Thomas makes 2-pt layup from 1 ft (assist by M. Smart),,71,64
272,3,6:48.0,Technical foul by I. Thomas,,71,64
273,3,6:48.0,,M. Dellavedova misses technical free throw,71,64
274,3,6:48.0,,Offensive rebound by Team,71,64
275,3,6:48.0,,G. Monroe enters the game for T. Maker,71,64
276,3,6:35.0,,Turnover by M. Dellavedova (bad pass; steal by I. Thomas),71,64
277,3,6:26.0,I. Thomas misses 2-pt layup from 1 ft,,71,64
278,3,6:24.0,,Defensive rebound by J. Parker,71,64
279,3,6:23.0,,Turnover by G. Antetokounmpo (traveling),71,64
280,3,6:14.0,M. Smart misses 3-pt jump shot from 30 ft,,71,64
281,3,6:13.0,,Defensive rebound by T. Snell,71,64
282,3,6:05.0,,J. Parker misses 3-pt jump shot from 25 ft,71,64
283,3,6:04.0,Defensive rebound by K. Olynyk,,71,64
284,3,5:56.0,G. Green makes 2-pt jump shot from 13 ft (assist by I. Thomas),,73,64
285,3,5:46.0,,Shooting foul by G. Green (drawn by M. Dellavedova),73,64
286,3,5:46.0,,M. Dellavedova makes free throw 1 of 2,73,65
287,3,5:46.0,,M. Beasley enters the game for J. Parker,73,65
288,3,5:46.0,,M. Dellavedova makes free throw 2 of 2,73,66
289,3,5:27.0,Shooting foul by G. Monroe (drawn by K. Olynyk),,73,66
290,3,5:27.0,K. Olynyk misses free throw 1 of 2,,73,66
291,3,5:27.0,Offensive rebound by Team,,73,66
292,3,5:27.0,,M. Brogdon enters the game for M. Dellavedova,73,66
293,3,5:27.0,T. Zeller enters the game for J. Jerebko,,73,66
294,3,5:27.0,K. Olynyk makes free throw 2 of 2,,74,66
295,3,5:13.0,,G. Monroe misses 2-pt jump shot from 18 ft,74,66
296,3,5:12.0,Defensive rebound by K. Olynyk,,74,66
297,3,5:05.0,Personal foul by G. Antetokounmpo (drawn by I. Thomas),,74,66
298,3,4:58.0,I. Thomas makes 2-pt layup at rim,,76,66
299,3,4:43.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft,76,69
300,3,4:23.0,G. Green misses 2-pt jump shot from 14 ft,,76,69
301,3,4:21.0,,Defensive rebound by M. Beasley,76,69
302,3,4:10.0,,M. Beasley makes 2-pt jump shot from 6 ft,76,71
303,3,3:55.0,Shooting foul by G. Monroe (drawn by T. Zeller),,76,71
304,3,3:55.0,T. Zeller misses free throw 1 of 2,,76,71
305,3,3:55.0,Offensive rebound by Team,,76,71
306,3,3:55.0,T. Zeller misses free throw 2 of 2,,76,71
307,3,3:55.0,T. Rozier enters the game for I. Thomas,,76,71
308,3,3:55.0,,J. Terry enters the game for T. Snell,76,71
309,3,3:53.0,,Defensive rebound by G. Monroe,76,71
310,3,3:41.0,,Turnover by G. Monroe (bad pass),76,71
311,3,3:41.0,J. Crowder enters the game for G. Green,,76,71
312,3,3:22.0,T. Zeller misses 2-pt layup at rim,,76,71
313,3,3:19.0,,Defensive rebound by G. Monroe,76,71
314,3,2:59.0,,M. Beasley misses 2-pt jump shot from 11 ft,76,71
315,3,2:58.0,Defensive rebound by T. Zeller,,76,71
316,3,2:56.0,,Violation by M. Brogdon (kicked ball),76,71
317,3,2:56.0,,Milwaukee full timeout,76,71
318,3,2:48.0,J. Crowder misses 3-pt jump shot from 26 ft,,76,71
319,3,2:47.0,,Defensive rebound by G. Antetokounmpo,76,71
320,3,2:27.0,,J. Terry misses 3-pt jump shot from 25 ft,76,71
321,3,2:26.0,Defensive rebound by T. Zeller,,76,71
322,3,2:06.0,J. Crowder misses 2-pt jump shot from 12 ft,,76,71
323,3,2:06.0,,Defensive rebound by Team,76,71
324,3,1:46.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,76,71
325,3,1:44.0,Defensive rebound by T. Rozier,,76,71
326,3,1:34.0,T. Zeller misses 2-pt layup from 1 ft,,76,71
327,3,1:32.0,Offensive rebound by T. Zeller,,76,71
328,3,1:30.0,T. Zeller makes 2-pt layup at rim,,78,71
329,3,1:18.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),78,73
330,3,0:58.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by M. Smart),,81,73
331,3,0:34.0,,G. Monroe misses 2-pt layup from 2 ft (block by T. Zeller),81,73
332,3,0:34.0,,Offensive rebound by Team,81,73
333,3,0:34.0,,Turnover by Team (shot clock),81,73
334,3,0:34.0,,J. Parker enters the game for G. Antetokounmpo,81,73
335,3,0:16.0,M. Smart misses 2-pt jump shot from 8 ft,,81,73
336,3,0:15.0,,Defensive rebound by M. Beasley,81,73
337,3,0:02.0,,M. Brogdon misses 3-pt jump shot from 25 ft,81,73
338,3,0:01.0,,Offensive rebound by J. Parker,81,73
339,3,0:00.0,,J. Parker misses 3-pt jump shot from 25 ft,81,73
340,3,0:00.0,,Offensive rebound by Team,81,73
341,4,11:45.0,,J. Terry misses 2-pt layup from 1 ft,81,73
342,4,11:44.0,,Offensive rebound by Team,81,73
343,4,11:36.0,,Turnover by M. Beasley (bad pass; steal by K. Olynyk),81,73
344,4,11:35.0,Personal take foul by J. Terry (drawn by T. Rozier),,81,73
345,4,11:23.0,T. Rozier misses 3-pt jump shot from 26 ft,,81,73
346,4,11:21.0,Offensive rebound by K. Olynyk,,81,73
347,4,11:18.0,J. Crowder misses 3-pt jump shot from 23 ft,,81,73
348,4,11:17.0,,Defensive rebound by M. Brogdon,81,73
349,4,11:13.0,,M. Beasley makes 2-pt dunk at rim (assist by J. Terry),81,75
350,4,10:54.0,T. Zeller misses 2-pt layup from 1 ft (block by G. Monroe),,81,75
351,4,10:54.0,Offensive rebound by T. Zeller,,81,75
352,4,10:54.0,Personal foul by M. Beasley (drawn by T. Zeller),,81,75
353,4,10:54.0,I. Thomas enters the game for M. Smart,,81,75
354,4,10:40.0,I. Thomas misses 2-pt jump shot from 10 ft,,81,75
355,4,10:37.0,,Defensive rebound by G. Monroe,81,75
356,4,10:35.0,,M. Brogdon makes 2-pt layup from 1 ft,81,77
357,4,10:35.0,,Shooting foul by K. Olynyk (drawn by M. Brogdon),81,77
358,4,10:35.0,,M. Brogdon makes free throw 1 of 1,81,78
359,4,10:17.0,K. Olynyk misses 2-pt jump shot from 11 ft,,81,78
360,4,10:15.0,,Defensive rebound by G. Monroe,81,78
361,4,10:07.0,,M. Brogdon misses 2-pt layup from 3 ft,81,78
362,4,10:07.0,Defensive rebound by Team,,81,78
363,4,10:07.0,,Loose ball foul by G. Monroe (drawn by T. Zeller),81,78
364,4,10:07.0,A. Johnson enters the game for T. Zeller,,81,78
365,4,9:51.0,A. Johnson makes 2-pt layup at rim (assist by I. Thomas),,83,78
366,4,9:29.0,,J. Terry misses 3-pt jump shot from 30 ft,83,78
367,4,9:28.0,,Offensive rebound by J. Parker,83,78
368,4,9:26.0,,J. Parker makes 2-pt dunk at rim,83,80
369,4,9:00.0,K. Olynyk makes 2-pt layup at rim (assist by I. Thomas),,85,80
370,4,9:00.0,,Milwaukee full timeout,85,80
371,4,9:00.0,,G. Antetokounmpo enters the game for G. Monroe,85,80
372,4,9:00.0,,G. Monroe enters the game for J. Parker,85,80
373,4,9:00.0,J. Brown enters the game for J. Crowder,,85,80
374,4,8:44.0,,M. Beasley makes 2-pt dunk at rim (assist by M. Brogdon),85,82
375,4,8:24.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,88,82
376,4,7:59.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by M. Brogdon),88,85
377,4,7:42.0,J. Brown misses 2-pt dunk at rim (block by G. Antetokounmpo),,88,85
378,4,7:40.0,,Defensive rebound by G. Monroe,88,85
379,4,7:33.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by G. Monroe),88,87
380,4,7:31.0,Boston full timeout,,88,87
381,4,7:31.0,M. Smart enters the game for K. Olynyk,,88,87
382,4,7:31.0,J. Crowder enters the game for T. Rozier,,88,87
383,4,7:22.0,Shooting foul by J. Terry (drawn by M. Smart),,88,87
384,4,7:22.0,M. Smart misses free throw 1 of 2,,88,87
