,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
100,1,0:29.0,,Defensive rebound by A. Bradley,38,24
101,1,0:10.0,,Turnover by K. Olynyk (traveling),38,24
102,1,0:10.0,J. Wall enters the game for B. Jennings,,38,24
103,1,0:01.0,J. Wall misses 2-pt jump shot from 20 ft,,38,24
104,1,0:00.0,Offensive rebound by Team,,38,24
105,2,11:48.0,,Personal foul by B. Bogdanović (drawn by K. Olynyk),38,24
106,2,11:39.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by A. Horford),38,27
107,2,11:14.0,K. Oubre misses 3-pt jump shot from 24 ft,,38,27
108,2,11:12.0,,Defensive rebound by K. Olynyk,38,27
109,2,11:03.0,,A. Horford makes 2-pt layup from 2 ft (assist by M. Smart),38,29
110,2,10:47.0,B. Beal makes 2-pt layup from 2 ft,,40,29
111,2,10:27.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by A. Horford),40,31
112,2,10:27.0,Washington full timeout,,40,31
113,2,10:27.0,J. Smith enters the game for M. Gortat,,40,31
114,2,10:27.0,M. Morris enters the game for B. Beal,,40,31
115,2,10:11.0,M. Morris misses 2-pt jump shot from 5 ft,,40,31
116,2,10:10.0,,Defensive rebound by T. Rozier,40,31
117,2,9:59.0,,Shooting foul by B. Bogdanović (drawn by M. Smart),40,31
118,2,9:59.0,,M. Smart makes free throw 1 of 2,40,32
119,2,9:59.0,,M. Smart misses free throw 2 of 2,40,32
120,2,9:57.0,Defensive rebound by B. Jennings,,40,32
121,2,9:39.0,M. Morris misses 2-pt jump shot from 18 ft,,40,32
122,2,9:38.0,,Defensive rebound by T. Rozier,40,32
123,2,9:17.0,,A. Horford makes 2-pt layup from 2 ft (assist by T. Rozier),40,34
124,2,8:53.0,B. Jennings misses 2-pt layup from 2 ft,,40,34
125,2,8:52.0,,Defensive rebound by A. Horford,40,34
126,2,8:46.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by A. Horford),40,37
127,2,8:45.0,Washington full timeout,,40,37
128,2,8:45.0,J. Wall enters the game for B. Jennings,,40,37
129,2,8:31.0,J. Wall makes 2-pt jump shot from 19 ft,,42,37
130,2,8:16.0,,T. Rozier misses 3-pt jump shot from 26 ft,42,37
131,2,8:15.0,,Offensive rebound by Team,42,37
132,2,8:10.0,,Shooting foul by K. Oubre (drawn by T. Rozier),42,37
133,2,8:10.0,,T. Rozier makes free throw 1 of 2,42,38
134,2,8:10.0,,I. Thomas enters the game for K. Olynyk,42,38
135,2,8:10.0,,T. Rozier makes free throw 2 of 2,42,39
136,2,8:05.0,Personal foul by T. Rozier (drawn by B. Bogdanović),,42,39
137,2,8:05.0,O. Porter enters the game for J. Smith,,42,39
138,2,7:53.0,J. Wall misses 2-pt jump shot from 8 ft,,42,39
139,2,7:52.0,,Defensive rebound by T. Rozier,42,39
140,2,7:41.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),42,42
141,2,7:18.0,Shooting foul by A. Horford (drawn by M. Morris),,42,42
142,2,7:18.0,M. Morris makes 2-pt jump shot from 16 ft,,44,42
143,2,7:18.0,Washington full timeout,,44,42
144,2,7:18.0,M. Morris makes free throw 1 of 1,,45,42
145,2,7:16.0,,Personal take foul by K. Oubre (drawn by T. Rozier),45,42
146,2,7:16.0,B. Beal enters the game for M. Morris,,45,42
147,2,6:56.0,,T. Rozier misses 3-pt jump shot from 26 ft,45,42
148,2,6:55.0,,Offensive rebound by A. Horford,45,42
149,2,6:49.0,,M. Smart makes 2-pt layup from 2 ft (assist by I. Thomas),45,44
150,2,6:32.0,Personal foul by T. Rozier (drawn by J. Wall),,45,44
151,2,6:32.0,,A. Bradley enters the game for M. Smart,45,44
152,2,6:32.0,M. Gortat enters the game for K. Oubre,,45,44
153,2,6:26.0,J. Wall misses 2-pt layup from 4 ft (block by T. Rozier),,45,44
154,2,6:25.0,,Defensive rebound by T. Rozier,45,44
155,2,6:20.0,,A. Bradley misses 2-pt jump shot from 20 ft,45,44
156,2,6:19.0,Defensive rebound by M. Gortat,,45,44
157,2,6:14.0,Personal foul by A. Bradley (drawn by B. Beal),,45,44
158,2,5:57.0,J. Wall makes 2-pt jump shot from 12 ft,,47,44
159,2,5:57.0,,Loose ball foul by J. Crowder (drawn by M. Gortat),47,44
160,2,5:57.0,M. Gortat misses free throw 1 of 1,,47,44
161,2,5:54.0,,Offensive rebound by T. Rozier,47,44
162,2,5:32.0,,J. Crowder misses 3-pt jump shot from 25 ft (block by J. Wall),47,44
163,2,5:31.0,,Offensive rebound by T. Rozier,47,44
164,2,5:31.0,,T. Rozier makes 2-pt layup from 2 ft,47,46
165,2,5:14.0,J. Wall misses 2-pt layup from 2 ft,,47,46
166,2,5:13.0,Offensive rebound by M. Gortat,,47,46
167,2,5:10.0,J. Wall misses 3-pt jump shot from 24 ft,,47,46
168,2,5:09.0,Offensive rebound by O. Porter,,47,46
169,2,5:08.0,O. Porter makes 2-pt layup from 3 ft,,49,46
170,2,4:53.0,,A. Horford misses 3-pt jump shot from 25 ft,49,46
171,2,4:53.0,Defensive rebound by M. Gortat,,49,46
172,2,4:40.0,Turnover by B. Beal (traveling),,49,46
173,2,4:40.0,,K. Olynyk enters the game for A. Horford,49,46
174,2,4:31.0,,A. Bradley makes 2-pt jump shot from 17 ft (assist by K. Olynyk),49,48
175,2,4:31.0,,Shooting foul by B. Bogdanović (drawn by A. Bradley),49,48
176,2,4:31.0,,M. Smart enters the game for T. Rozier,49,48
177,2,4:31.0,K. Oubre enters the game for B. Bogdanović,,49,48
178,2,4:31.0,,J. Jerebko enters the game for J. Crowder,49,48
179,2,4:31.0,,A. Bradley makes free throw 1 of 1,49,49
180,2,4:13.0,B. Beal misses 2-pt jump shot from 5 ft,,49,49
181,2,4:12.0,Offensive rebound by M. Gortat,,49,49
182,2,4:11.0,M. Gortat makes 2-pt jump shot from 3 ft,,51,49
183,2,4:04.0,,Shooting foul by O. Porter (drawn by I. Thomas),51,49
184,2,4:04.0,,I. Thomas makes free throw 1 of 2,51,50
185,2,4:04.0,,I. Thomas makes free throw 2 of 2,51,51
186,2,3:50.0,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),,53,51
187,2,3:35.0,,K. Olynyk misses 2-pt layup from 2 ft (block by K. Oubre),53,51
188,2,3:34.0,Defensive rebound by M. Gortat,,53,51
189,2,3:28.0,Shooting foul by K. Olynyk (drawn by M. Gortat),,53,51
190,2,3:28.0,M. Gortat makes free throw 1 of 2,,54,51
191,2,3:28.0,M. Gortat misses free throw 2 of 2,,54,51
192,2,3:28.0,,Defensive rebound by M. Smart,54,51
193,2,3:06.0,,I. Thomas makes 2-pt layup from 1 ft,54,53
194,2,2:59.0,B. Beal misses 2-pt layup from 3 ft (block by M. Smart),,54,53
195,2,2:59.0,Offensive rebound by Team,,54,53
196,2,2:59.0,Official timeout,,54,53
197,2,2:59.0,,A. Horford enters the game for K. Olynyk,54,53
198,2,2:49.0,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),,56,53
199,2,2:28.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by A. Horford),56,56
200,2,2:10.0,O. Porter misses 2-pt jump shot from 7 ft,,56,56
201,2,2:09.0,,Defensive rebound by A. Horford,56,56
202,2,2:01.0,,I. Thomas misses 2-pt layup from 1 ft,56,56
203,2,2:00.0,Defensive rebound by M. Gortat,,56,56
204,2,1:54.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,59,56
205,2,1:33.0,,Offensive foul by A. Horford (drawn by K. Oubre),59,56
206,2,1:33.0,,Turnover by A. Horford (offensive foul),59,56
207,2,1:33.0,,J. Crowder enters the game for J. Jerebko,59,56
208,2,1:19.0,K. Oubre misses 2-pt layup from 1 ft (block by A. Horford),,59,56
209,2,1:18.0,Offensive rebound by M. Gortat,,59,56
210,2,1:16.0,K. Oubre makes 2-pt layup from 2 ft (assist by M. Gortat),,61,56
211,2,1:03.0,,I. Thomas makes 2-pt jump shot from 13 ft,61,58
212,2,1:03.0,,Shooting foul by K. Oubre (drawn by I. Thomas),61,58
213,2,1:03.0,,I. Thomas misses free throw 1 of 1,61,58
214,2,1:03.0,Defensive rebound by O. Porter,,61,58
215,2,0:50.0,J. Wall makes 2-pt layup from 2 ft,,63,58
216,2,0:37.0,,I. Thomas misses 3-pt jump shot from 25 ft,63,58
217,2,0:35.0,Defensive rebound by Team,,63,58
218,2,0:35.0,,Loose ball foul by A. Horford (drawn by O. Porter),63,58
219,2,0:35.0,O. Porter misses free throw 1 of 2,,63,58
220,2,0:35.0,Offensive rebound by Team,,63,58
221,2,0:35.0,T. Satoranský enters the game for K. Oubre,,63,58
222,2,0:35.0,,K. Olynyk enters the game for A. Horford,63,58
223,2,0:35.0,O. Porter makes free throw 2 of 2,,64,58
224,2,0:29.0,Violation by M. Gortat (kicked ball),,64,58
225,2,0:29.0,,Boston full timeout,64,58
226,2,0:29.0,,Away from play foul by M. Gortat (drawn by I. Thomas),64,58
227,2,0:29.0,,I. Thomas makes free throw 1 of 1,64,59
228,2,0:25.0,,I. Thomas misses 3-pt jump shot from 25 ft,64,59
229,2,0:23.0,Defensive rebound by O. Porter,,64,59
230,2,0:03.0,J. Wall misses 2-pt layup from 2 ft (block by M. Smart),,64,59
231,2,0:02.0,,Defensive rebound by K. Olynyk,64,59
232,2,0:02.0,,Boston full timeout,64,59
233,2,0:02.0,K. Oubre enters the game for T. Satoranský,,64,59
234,2,0:00.0,,A. Bradley misses 3-pt jump shot from 43 ft,64,59
235,2,0:00.0,,Offensive rebound by Team,64,59
236,3,11:47.0,,A. Horford makes 2-pt dunk at rim (assist by A. Bradley),64,61
237,3,11:31.0,B. Beal makes 2-pt jump shot from 20 ft (assist by J. Wall),,66,61
238,3,11:07.0,,A. Horford misses 2-pt jump shot from 17 ft,66,61
239,3,11:06.0,Defensive rebound by J. Wall,,66,61
240,3,11:01.0,Turnover by J. Wall (lost ball; steal by A. Bradley),,66,61
241,3,10:55.0,,A. Bradley misses 3-pt jump shot from 25 ft,66,61
242,3,10:54.0,Defensive rebound by M. Gortat,,66,61
243,3,10:43.0,M. Gortat misses 2-pt hook shot from 3 ft,,66,61
244,3,10:41.0,,Defensive rebound by I. Thomas,66,61
245,3,10:32.0,,I. Thomas misses 3-pt jump shot from 25 ft,66,61
246,3,10:31.0,Defensive rebound by Team,,66,61
247,3,10:31.0,,Loose ball foul by J. Crowder (drawn by B. Beal),66,61
248,3,10:15.0,B. Beal misses 2-pt layup from 3 ft (block by I. Thomas),,66,61
249,3,10:14.0,,Defensive rebound by J. Crowder,66,61
250,3,10:06.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by M. Smart),66,64
251,3,9:49.0,,Offensive charge foul by B. Beal (drawn by J. Crowder),66,64
252,3,9:49.0,Turnover by B. Beal (offensive foul),,66,64
253,3,9:36.0,,Turnover by A. Bradley (traveling),66,64
254,3,9:26.0,Turnover by J. Wall (bad pass),,66,64
255,3,9:16.0,,I. Thomas makes 2-pt jump shot from 17 ft (assist by A. Horford),66,66
256,3,9:00.0,O. Porter makes 2-pt jump shot from 10 ft (assist by J. Wall),,68,66
257,3,8:43.0,,I. Thomas misses 3-pt jump shot from 24 ft,68,66
258,3,8:42.0,Defensive rebound by Team,,68,66
259,3,8:25.0,J. Wall misses 3-pt jump shot from 25 ft,,68,66
260,3,8:24.0,,Defensive rebound by J. Crowder,68,66
261,3,8:11.0,,J. Crowder misses 2-pt jump shot from 12 ft,68,66
262,3,8:08.0,,Offensive rebound by A. Horford,68,66
263,3,8:06.0,,A. Horford makes 2-pt layup from 2 ft,68,68
264,3,7:47.0,O. Porter makes 3-pt jump shot from 25 ft (assist by M. Gortat),,71,68
265,3,7:34.0,,M. Smart misses 3-pt jump shot from 22 ft,71,68
266,3,7:33.0,,Offensive rebound by J. Crowder,71,68
267,3,7:31.0,,J. Crowder makes 2-pt layup from 3 ft,71,70
268,3,7:12.0,B. Beal misses 2-pt jump shot from 9 ft,,71,70
269,3,7:11.0,,Defensive rebound by A. Bradley,71,70
270,3,7:05.0,,A. Bradley misses 2-pt layup from 3 ft (block by K. Oubre),71,70
271,3,7:04.0,,Offensive rebound by A. Bradley,71,70
272,3,7:02.0,,A. Bradley misses 2-pt layup from 3 ft (block by M. Gortat),71,70
273,3,7:00.0,,Offensive rebound by A. Bradley,71,70
274,3,6:55.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by I. Thomas),71,73
275,3,6:55.0,Washington full timeout,,71,73
276,3,6:40.0,O. Porter misses 3-pt jump shot from 23 ft,,71,73
277,3,6:39.0,Offensive rebound by M. Gortat,,71,73
278,3,6:39.0,M. Gortat misses 2-pt layup from 2 ft,,71,73
279,3,6:38.0,,Defensive rebound by A. Horford,71,73
280,3,6:14.0,,A. Horford misses 3-pt jump shot from 25 ft,71,73
281,3,6:12.0,Defensive rebound by J. Wall,,71,73
282,3,6:08.0,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),,73,73
283,3,5:48.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),73,76
284,3,5:35.0,Shooting foul by A. Bradley (drawn by B. Beal),,73,76
285,3,5:35.0,B. Beal makes free throw 1 of 2,,74,76
286,3,5:35.0,B. Beal misses free throw 2 of 2,,74,76
287,3,5:35.0,,Defensive rebound by M. Smart,74,76
288,3,5:22.0,,I. Thomas makes 2-pt jump shot from 12 ft,74,78
289,3,5:00.0,Turnover by J. Wall (bad pass; steal by A. Bradley),,74,78
290,3,4:55.0,,Turnover by A. Horford (lost ball; steal by M. Gortat),74,78
291,3,4:51.0,Turnover by K. Oubre (bad pass; steal by M. Smart),,74,78
292,3,4:45.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by M. Smart),74,81
293,3,4:45.0,Washington full timeout,,74,81
294,3,4:33.0,J. Wall makes 2-pt layup from 2 ft,,76,81
295,3,4:18.0,,A. Horford makes 2-pt jump shot from 16 ft (assist by J. Crowder),76,83
296,3,4:04.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,78,83
297,3,3:50.0,,I. Thomas makes 3-pt jump shot from 25 ft,78,86
298,3,3:29.0,B. Bogdanović enters the game for K. Oubre,,78,86
299,3,3:29.0,,T. Rozier enters the game for M. Smart,78,86
300,3,3:22.0,J. Wall makes 2-pt layup from 3 ft,,80,86
301,3,3:08.0,,I. Thomas makes 2-pt jump shot from 19 ft,80,88
302,3,2:52.0,O. Porter misses 3-pt jump shot from 25 ft,,80,88
303,3,2:50.0,Offensive rebound by M. Gortat,,80,88
304,3,2:34.0,Turnover by J. Wall (lost ball; steal by A. Bradley),,80,88
305,3,2:28.0,,A. Bradley misses 2-pt layup from 2 ft (block by J. Wall),80,88
306,3,2:27.0,,Offensive rebound by A. Horford,80,88
307,3,2:24.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by A. Horford),80,91
308,3,2:24.0,Washington full timeout,,80,91
309,3,2:24.0,J. Smith enters the game for O. Porter,,80,91
310,3,2:01.0,M. Gortat misses 2-pt hook shot from 7 ft,,80,91
311,3,2:00.0,Offensive rebound by J. Smith,,80,91
312,3,2:00.0,J. Wall misses 3-pt jump shot from 26 ft,,80,91
313,3,2:00.0,Offensive rebound by Team,,80,91
314,3,2:00.0,Turnover by Team (shot clock),,80,91
315,3,2:00.0,,G. Green enters the game for I. Thomas,80,91
316,3,2:00.0,B. Jennings enters the game for B. Beal,,80,91
317,3,1:40.0,,A. Bradley makes 2-pt jump shot from 12 ft (assist by A. Horford),80,93
318,3,1:17.0,M. Gortat misses 2-pt jump shot from 11 ft,,80,93
319,3,1:16.0,,Defensive rebound by T. Rozier,80,93
320,3,1:03.0,,Turnover by G. Green (lost ball; steal by B. Bogdanović),80,93
321,3,1:00.0,B. Bogdanović misses 2-pt layup from 2 ft,,80,93
322,3,0:59.0,,Defensive rebound by T. Rozier,80,93
323,3,0:53.0,,J. Crowder misses 3-pt jump shot from 23 ft,80,93
324,3,0:52.0,,Offensive rebound by A. Horford,80,93
325,3,0:51.0,,A. Horford makes 2-pt layup from 2 ft,80,95
326,3,0:33.0,Personal foul by A. Bradley (drawn by J. Wall),,80,95
327,3,0:33.0,,M. Smart enters the game for A. Bradley,80,95
328,3,0:33.0,,K. Olynyk enters the game for A. Horford,80,95
329,3,0:28.0,J. Wall misses 2-pt layup from 2 ft (block by M. Smart),,80,95
330,3,0:27.0,Offensive rebound by Team,,80,95
331,3,0:23.0,Turnover by J. Wall (bad pass),,80,95
332,3,0:23.0,,I. Thomas enters the game for M. Smart,80,95
333,3,0:01.0,,I. Thomas misses 3-pt jump shot from 25 ft,80,95
334,3,0:00.0,Defensive rebound by B. Bogdanović,,80,95
335,4,11:41.0,J. Smith makes 2-pt jump shot from 21 ft (assist by B. Bogdanović),,82,95
336,4,11:16.0,,J. Jerebko misses 2-pt layup from 2 ft,82,95
337,4,11:15.0,Defensive rebound by B. Bogdanović,,82,95
338,4,11:08.0,J. Wall misses 3-pt jump shot from 25 ft,,82,95
339,4,11:07.0,,Defensive rebound by Team,82,95
340,4,10:53.0,,Turnover by M. Smart (bad pass; steal by J. Wall),82,95
341,4,10:49.0,J. Smith makes 2-pt layup from 2 ft (assist by J. Wall),,84,95
342,4,10:49.0,,Boston full timeout,84,95
343,4,10:35.0,,Turnover by M. Smart (lost ball; steal by O. Porter),84,95
344,4,10:34.0,Personal foul by M. Smart (drawn by O. Porter),,84,95
345,4,10:23.0,Shooting foul by M. Smart (drawn by J. Wall),,84,95
346,4,10:23.0,J. Wall misses free throw 1 of 2,,84,95
347,4,10:23.0,Offensive rebound by Team,,84,95
348,4,10:23.0,,I. Thomas enters the game for M. Smart,84,95
349,4,10:23.0,J. Wall makes free throw 2 of 2,,85,95
350,4,10:07.0,,I. Thomas misses 2-pt jump shot from 21 ft,85,95
351,4,10:06.0,Defensive rebound by Team,,85,95
352,4,10:06.0,B. Beal enters the game for J. Wall,,85,95
353,4,9:52.0,J. Smith misses 2-pt jump shot from 15 ft,,85,95
354,4,9:51.0,Offensive rebound by O. Porter,,85,95
355,4,9:43.0,B. Beal makes 2-pt jump shot from 10 ft,,87,95
356,4,9:43.0,Shooting foul by T. Rozier (drawn by B. Beal),,87,95
357,4,9:43.0,,A. Bradley enters the game for G. Green,87,95
358,4,9:43.0,,M. Smart enters the game for T. Rozier,87,95
359,4,9:43.0,B. Beal makes free throw 1 of 1,,88,95
360,4,9:22.0,,M. Smart misses 2-pt layup from 2 ft,88,95
361,4,9:22.0,Defensive rebound by O. Porter,,88,95
362,4,9:22.0,,J. Crowder enters the game for J. Jerebko,88,95
363,4,9:12.0,Personal block foul by K. Olynyk (drawn by B. Beal),,88,95
364,4,9:09.0,Shooting foul by K. Olynyk (drawn by J. Smith),,88,95
365,4,9:09.0,J. Smith misses free throw 1 of 2,,88,95
366,4,9:09.0,Offensive rebound by Team,,88,95
367,4,9:09.0,,A. Horford enters the game for K. Olynyk,88,95
368,4,9:09.0,J. Smith makes free throw 2 of 2,,89,95
369,4,8:46.0,,J. Crowder misses 2-pt jump shot from 21 ft,89,95
370,4,8:44.0,Defensive rebound by B. Bogdanović,,89,95
371,4,8:31.0,B. Beal misses 2-pt jump shot from 13 ft,,89,95
372,4,8:30.0,,Defensive rebound by J. Crowder,89,95
373,4,8:23.0,,I. Thomas misses 2-pt layup from 3 ft,89,95
374,4,8:22.0,Defensive rebound by O. Porter,,89,95
375,4,8:17.0,B. Beal misses 3-pt jump shot from 23 ft,,89,95
376,4,8:16.0,,Defensive rebound by A. Horford,89,95
377,4,7:55.0,,I. Thomas makes 2-pt layup from 2 ft,89,97
378,4,7:41.0,B. Bogdanović makes 2-pt jump shot from 16 ft (assist by B. Jennings),,91,97
379,4,7:27.0,,A. Bradley makes 2-pt jump shot from 22 ft (assist by A. Horford),91,99
380,4,7:08.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by O. Porter),,94,99
381,4,7:08.0,Shooting foul by M. Smart (drawn by B. Bogdanović),,94,99
382,4,7:08.0,J. Wall enters the game for B. Jennings,,94,99
383,4,7:08.0,M. Gortat enters the game for J. Smith,,94,99
384,4,7:08.0,,T. Rozier enters the game for M. Smart,94,99
385,4,7:08.0,B. Bogdanović makes free throw 1 of 1,,95,99
