,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
32,1,7:14.0,P. Millsap makes 2-pt jump shot from 14 ft (assist by D. Howard),,7,9
33,1,7:05.0,,O. Porter misses 3-pt jump shot from 25 ft,7,9
34,1,7:04.0,Defensive rebound by D. Howard,,7,9
35,1,6:59.0,Shooting foul by M. Gortat (drawn by T. Hardaway),,7,9
36,1,6:59.0,T. Hardaway misses free throw 1 of 2,,7,9
37,1,6:59.0,Offensive rebound by Team,,7,9
38,1,6:59.0,T. Hardaway makes free throw 2 of 2,,8,9
39,1,6:35.0,,M. Gortat misses 2-pt jump shot from 20 ft,8,9
40,1,6:34.0,,Offensive rebound by O. Porter,8,9
41,1,6:20.0,,B. Beal misses 3-pt jump shot from 27 ft,8,9
42,1,6:19.0,Defensive rebound by Team,,8,9
43,1,6:08.0,D. Schröder misses 3-pt jump shot from 28 ft,,8,9
44,1,6:08.0,,Defensive rebound by M. Gortat,8,9
45,1,6:03.0,,J. Wall makes 2-pt layup from 2 ft,8,11
46,1,6:03.0,,Shooting foul by T. Hardaway (drawn by J. Wall),8,11
47,1,6:03.0,K. Bazemore enters the game for T. Prince,,8,11
48,1,6:03.0,,J. Wall makes free throw 1 of 1,8,12
49,1,5:57.0,Offensive foul by T. Hardaway (drawn by J. Wall),,8,12
50,1,5:57.0,Turnover by T. Hardaway (offensive foul),,8,12
51,1,5:57.0,,Washington full timeout,8,12
52,1,5:57.0,M. Dunleavy enters the game for T. Hardaway,,8,12
53,1,5:43.0,,J. Wall makes 2-pt layup from 2 ft,8,14
54,1,5:31.0,Turnover by M. Dunleavy (bad pass),,8,14
55,1,5:12.0,,M. Morris misses 2-pt jump shot from 18 ft,8,14
56,1,5:11.0,,Offensive rebound by M. Gortat,8,14
57,1,5:08.0,,M. Gortat misses 2-pt jump shot from 4 ft,8,14
58,1,5:06.0,,Offensive rebound by O. Porter,8,14
59,1,5:03.0,,O. Porter misses 2-pt layup at rim,8,14
60,1,5:02.0,,Offensive rebound by B. Beal,8,14
61,1,4:59.0,,B. Beal makes 2-pt layup from 1 ft,8,16
62,1,4:41.0,D. Howard misses 2-pt jump shot from 3 ft,,8,16
63,1,4:40.0,,Defensive rebound by M. Morris,8,16
64,1,4:35.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),8,18
65,1,4:34.0,Atlanta full timeout,,8,18
66,1,4:34.0,,J. Smith enters the game for M. Morris,8,18
67,1,4:34.0,M. Muscala enters the game for D. Howard,,8,18
68,1,4:34.0,E. İlyasova enters the game for P. Millsap,,8,18
69,1,4:23.0,Shooting foul by B. Beal (drawn by M. Muscala),,8,18
70,1,4:23.0,M. Muscala makes free throw 1 of 2,,9,18
71,1,4:23.0,M. Muscala makes free throw 2 of 2,,10,18
72,1,4:11.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),10,20
73,1,3:50.0,Shooting foul by B. Beal (drawn by E. İlyasova),,10,20
74,1,3:50.0,E. İlyasova makes free throw 1 of 2,,11,20
75,1,3:50.0,,K. Oubre enters the game for M. Gortat,11,20
76,1,3:50.0,,B. Jennings enters the game for B. Beal,11,20
77,1,3:50.0,E. İlyasova makes free throw 2 of 2,,12,20
78,1,3:38.0,,O. Porter makes 2-pt layup at rim (assist by J. Wall),12,22
79,1,3:38.0,,Shooting foul by D. Schröder (drawn by O. Porter),12,22
80,1,3:38.0,,O. Porter makes free throw 1 of 1,12,23
81,1,3:20.0,D. Schröder makes 2-pt jump shot from 4 ft,,14,23
82,1,3:20.0,Shooting foul by B. Jennings (drawn by D. Schröder),,14,23
83,1,3:20.0,D. Schröder makes free throw 1 of 1,,15,23
84,1,3:11.0,,J. Wall misses 2-pt layup from 1 ft (block by K. Bazemore),15,23
85,1,3:11.0,,Offensive rebound by Team,15,23
86,1,3:03.0,,B. Jennings misses 3-pt jump shot from 22 ft,15,23
87,1,3:02.0,Defensive rebound by M. Dunleavy,,15,23
88,1,2:57.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Wall),,15,23
89,1,2:55.0,Offensive rebound by M. Muscala,,15,23
90,1,2:55.0,M. Muscala misses 2-pt layup at rim,,15,23
91,1,2:53.0,Offensive rebound by D. Schröder,,15,23
92,1,2:50.0,K. Bazemore makes 3-pt jump shot from 28 ft (assist by D. Schröder),,18,23
93,1,2:35.0,,Washington full timeout,18,23
94,1,2:35.0,,B. Bogdanović enters the game for O. Porter,18,23
95,1,2:31.0,,Personal foul by M. Muscala (drawn by J. Smith),18,23
96,1,2:27.0,,J. Wall misses 3-pt jump shot from 24 ft,18,23
97,1,2:26.0,Defensive rebound by D. Schröder,,18,23
98,1,2:26.0,,Loose ball foul by J. Smith (drawn by D. Schröder),18,23
99,1,2:26.0,D. Schröder makes free throw 1 of 2,,19,23
100,1,2:26.0,D. Schröder makes free throw 2 of 2,,20,23
101,1,2:14.0,,B. Bogdanović misses 2-pt jump shot from 3 ft,20,23
102,1,2:13.0,Defensive rebound by K. Bazemore,,20,23
103,1,2:04.0,E. İlyasova makes 2-pt layup from 1 ft (assist by D. Schröder),,22,23
104,1,1:52.0,,Turnover by J. Wall (bad pass),22,23
105,1,1:52.0,T. Prince enters the game for D. Schröder,,22,23
106,1,1:40.0,Turnover by K. Bazemore (bad pass; steal by K. Oubre),,22,23
107,1,1:36.0,,K. Oubre misses 2-pt dunk at rim,22,23
108,1,1:34.0,Defensive rebound by E. İlyasova,,22,23
109,1,1:27.0,K. Bazemore misses 2-pt dunk at rim,,22,23
110,1,1:26.0,,Defensive rebound by B. Jennings,22,23
111,1,1:21.0,,Shooting foul by M. Muscala (drawn by K. Oubre),22,23
112,1,1:21.0,,K. Oubre makes free throw 1 of 2,22,24
113,1,1:21.0,,T. Satoranský enters the game for J. Wall,22,24
114,1,1:21.0,,K. Oubre makes free throw 2 of 2,22,25
115,1,1:14.0,Personal foul by K. Oubre (drawn by K. Bazemore),,22,25
116,1,1:14.0,K. Bazemore makes free throw 1 of 2,,23,25
117,1,1:14.0,K. Bazemore makes free throw 2 of 2,,24,25
118,1,1:01.0,,K. Oubre misses 2-pt jump shot from 13 ft,24,25
119,1,1:00.0,Defensive rebound by E. İlyasova,,24,25
120,1,0:49.0,K. Bazemore misses 2-pt layup from 2 ft,,24,25
121,1,0:49.0,Offensive rebound by E. İlyasova,,24,25
122,1,0:49.0,E. İlyasova makes 2-pt layup from 2 ft,,26,25
123,1,0:49.0,Shooting foul by T. Satoranský (drawn by E. İlyasova),,26,25
124,1,0:49.0,E. İlyasova makes free throw 1 of 1,,27,25
125,1,0:31.0,,B. Bogdanović misses 2-pt jump shot from 22 ft,27,25
126,1,0:31.0,,Offensive rebound by K. Oubre,27,25
127,1,0:08.0,,K. Oubre misses 3-pt jump shot from 29 ft,27,25
128,1,0:07.0,Defensive rebound by T. Prince,,27,25
129,1,0:02.0,T. Prince makes 2-pt jump shot from 4 ft,,29,25
130,2,11:41.0,,K. Oubre misses 3-pt jump shot from 22 ft,29,25
131,2,11:40.0,Defensive rebound by E. İlyasova,,29,25
132,2,11:32.0,Turnover by E. İlyasova (bad pass; steal by K. Oubre),,29,25
133,2,11:29.0,,K. Oubre makes 2-pt dunk at rim,29,27
134,2,11:15.0,Personal foul by K. Oubre (drawn by T. Hardaway),,29,27
135,2,11:15.0,,M. Morris enters the game for T. Satoranský,29,27
136,2,11:08.0,E. İlyasova misses 3-pt jump shot from 27 ft,,29,27
137,2,11:07.0,,Defensive rebound by K. Oubre,29,27
138,2,10:53.0,,M. Morris misses 2-pt jump shot from 11 ft,29,27
139,2,10:52.0,,Offensive rebound by Team,29,27
140,2,10:52.0,Loose ball foul by T. Prince (drawn by K. Oubre),,29,27
141,2,10:38.0,,Turnover by J. Smith (3 sec),29,27
142,2,10:24.0,J. Calderón misses 3-pt jump shot from 25 ft (block by J. Smith),,29,27
143,2,10:24.0,Offensive rebound by Team,,29,27
144,2,10:14.0,J. Calderón misses 2-pt layup from 1 ft,,29,27
145,2,10:14.0,Offensive rebound by E. İlyasova,,29,27
146,2,10:10.0,Turnover by Team (shot clock),,29,27
147,2,9:57.0,,B. Jennings misses 2-pt jump shot from 5 ft,29,27
148,2,9:56.0,Defensive rebound by T. Hardaway,,29,27
149,2,9:51.0,Shooting foul by J. Smith (drawn by P. Millsap),,29,27
150,2,9:51.0,P. Millsap makes free throw 1 of 2,,30,27
151,2,9:51.0,D. Howard enters the game for E. İlyasova,,30,27
152,2,9:51.0,P. Millsap makes free throw 2 of 2,,31,27
153,2,9:39.0,Violation by T. Prince (kicked ball),,31,27
154,2,9:30.0,,Turnover by M. Morris (lost ball; steal by J. Calderón),31,27
155,2,9:15.0,Offensive foul by P. Millsap (drawn by J. Smith),,31,27
156,2,9:15.0,Turnover by P. Millsap (offensive foul),,31,27
157,2,9:03.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by B. Jennings),31,29
158,2,8:45.0,Turnover by T. Prince (lost ball),,31,29
159,2,8:45.0,Official timeout,,31,29
160,2,8:45.0,,J. Wall enters the game for K. Oubre,31,29
161,2,8:45.0,,B. Beal enters the game for B. Jennings,31,29
162,2,8:28.0,,B. Beal misses 2-pt jump shot from 5 ft,31,29
163,2,8:27.0,Defensive rebound by T. Hardaway,,31,29
164,2,8:22.0,Shooting foul by J. Smith (drawn by P. Millsap),,31,29
165,2,8:22.0,P. Millsap makes free throw 1 of 2,,32,29
166,2,8:22.0,,M. Gortat enters the game for J. Smith,32,29
167,2,8:22.0,P. Millsap makes free throw 2 of 2,,33,29
168,2,8:11.0,,Personal foul by J. Calderón (drawn by B. Beal),33,29
169,2,8:03.0,,J. Wall misses 2-pt jump shot from 17 ft,33,29
170,2,8:02.0,,Offensive rebound by Team,33,29
171,2,7:59.0,,M. Morris misses 2-pt jump shot from 16 ft,33,29
172,2,7:58.0,,Offensive rebound by B. Bogdanović,33,29
173,2,7:56.0,,B. Bogdanović misses 2-pt layup from 2 ft,33,29
174,2,7:55.0,Defensive rebound by D. Howard,,33,29
175,2,7:43.0,Shooting foul by M. Morris (drawn by P. Millsap),,33,29
176,2,7:43.0,P. Millsap makes free throw 1 of 2,,34,29
177,2,7:43.0,,O. Porter enters the game for B. Bogdanović,34,29
178,2,7:43.0,P. Millsap makes free throw 2 of 2,,35,29
179,2,7:32.0,,Turnover by M. Morris (step out of bounds),35,29
180,2,7:32.0,D. Schröder enters the game for J. Calderón,,35,29
181,2,7:17.0,P. Millsap misses 2-pt layup at rim,,35,29
182,2,7:16.0,Offensive rebound by D. Howard,,35,29
183,2,7:15.0,D. Howard makes 2-pt dunk at rim,,37,29
184,2,7:03.0,,B. Beal makes 2-pt jump shot from 20 ft (assist by J. Wall),37,31
185,2,6:49.0,T. Prince misses 2-pt jump shot from 22 ft,,37,31
186,2,6:48.0,,Defensive rebound by O. Porter,37,31
187,2,6:42.0,,Personal foul by D. Howard (drawn by M. Gortat),37,31
188,2,6:42.0,K. Bazemore enters the game for T. Hardaway,,37,31
189,2,6:32.0,,Turnover by J. Wall (lost ball; steal by D. Schröder),37,31
190,2,6:24.0,T. Prince makes 2-pt layup from 3 ft (assist by D. Schröder),,39,31
191,2,6:23.0,,Washington full timeout,39,31
192,2,6:13.0,,O. Porter misses 2-pt jump shot from 20 ft,39,31
193,2,6:12.0,Defensive rebound by D. Schröder,,39,31
194,2,6:06.0,K. Bazemore misses 3-pt jump shot from 26 ft,,39,31
195,2,6:05.0,,Defensive rebound by J. Wall,39,31
196,2,6:00.0,,J. Wall makes 2-pt layup from 1 ft,39,33
197,2,5:46.0,Offensive foul by D. Howard (drawn by J. Wall),,39,33
198,2,5:46.0,Turnover by D. Howard (offensive foul),,39,33
199,2,5:46.0,E. İlyasova enters the game for P. Millsap,,39,33
200,2,5:33.0,,J. Wall misses 2-pt layup at rim,39,33
201,2,5:32.0,Defensive rebound by T. Prince,,39,33
202,2,5:31.0,Turnover by T. Prince (step out of bounds),,39,33
203,2,5:26.0,,Turnover by B. Beal (lost ball),39,33
204,2,5:15.0,Personal foul by J. Wall (drawn by D. Schröder),,39,33
205,2,5:15.0,D. Schröder makes free throw 1 of 2,,40,33
206,2,5:15.0,D. Schröder makes free throw 2 of 2,,41,33
207,2,5:05.0,,J. Wall misses 2-pt layup from 3 ft,41,33
208,2,5:04.0,Defensive rebound by D. Howard,,41,33
209,2,5:00.0,D. Schröder misses 3-pt jump shot from 24 ft,,41,33
210,2,4:58.0,,Defensive rebound by M. Morris,41,33
211,2,4:55.0,,Shooting foul by K. Bazemore (drawn by J. Wall),41,33
212,2,4:55.0,,J. Wall makes free throw 1 of 2,41,34
213,2,4:55.0,,J. Wall makes free throw 2 of 2,41,35
214,2,4:43.0,D. Schröder misses 2-pt jump shot from 5 ft (block by M. Gortat),,41,35
215,2,4:41.0,Offensive rebound by D. Howard,,41,35
216,2,4:40.0,D. Howard misses 2-pt layup from 1 ft (block by M. Morris),,41,35
217,2,4:38.0,,Defensive rebound by O. Porter,41,35
218,2,4:28.0,,B. Beal makes 3-pt jump shot from 26 ft,41,38
219,2,4:19.0,Atlanta full timeout,,41,38
220,2,4:05.0,T. Prince misses 2-pt jump shot from 17 ft,,41,38
221,2,4:04.0,,Defensive rebound by M. Gortat,41,38
222,2,3:49.0,,B. Beal misses 3-pt jump shot from 27 ft,41,38
223,2,3:48.0,Defensive rebound by D. Howard,,41,38
224,2,3:32.0,D. Schröder makes 2-pt jump shot from 18 ft,,43,38
225,2,3:02.0,,J. Wall misses 2-pt jump shot from 10 ft,43,38
226,2,3:01.0,,Offensive rebound by M. Gortat,43,38
227,2,2:59.0,,B. Beal misses 3-pt jump shot from 27 ft,43,38
228,2,2:57.0,Defensive rebound by D. Howard,,43,38
229,2,2:57.0,E. İlyasova misses 2-pt layup at rim (block by M. Morris),,43,38
230,2,2:57.0,Offensive rebound by D. Howard,,43,38
231,2,2:48.0,D. Howard misses 2-pt layup from 2 ft (block by M. Morris),,43,38
232,2,2:48.0,Offensive rebound by Team,,43,38
233,2,2:48.0,T. Hardaway enters the game for T. Prince,,43,38
234,2,2:48.0,P. Millsap enters the game for E. İlyasova,,43,38
235,2,2:41.0,K. Bazemore misses 2-pt jump shot from 9 ft,,43,38
236,2,2:40.0,,Defensive rebound by O. Porter,43,38
237,2,2:35.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),43,40
238,2,2:17.0,E. İlyasova enters the game for D. Howard,,43,40
239,2,1:54.0,,B. Beal misses 3-pt jump shot from 23 ft,43,40
240,2,1:53.0,,Offensive rebound by M. Morris,43,40
241,2,1:51.0,,M. Morris misses 2-pt layup at rim,43,40
242,2,1:50.0,Defensive rebound by P. Millsap,,43,40
243,2,1:42.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Schröder),,46,40
244,2,1:33.0,,Offensive foul by M. Gortat (drawn by K. Bazemore),46,40
245,2,1:33.0,,Turnover by M. Gortat (offensive foul),46,40
246,2,1:17.0,K. Bazemore misses 3-pt jump shot from 27 ft,,46,40
247,2,1:16.0,Offensive rebound by E. İlyasova,,46,40
248,2,1:07.0,P. Millsap misses 3-pt jump shot from 23 ft,,46,40
249,2,1:06.0,,Defensive rebound by O. Porter,46,40
250,2,1:03.0,,J. Wall makes 2-pt jump shot from 17 ft,46,42
251,2,0:37.0,Turnover by Team (shot clock),,46,42
252,2,0:34.0,,J. Wall misses 2-pt jump shot from 19 ft,46,42
253,2,0:33.0,Defensive rebound by T. Hardaway,,46,42
254,2,0:15.0,P. Millsap makes 2-pt dunk at rim (assist by D. Schröder),,48,42
255,2,0:00.0,,Shooting foul by P. Millsap (drawn by M. Morris),48,42
256,2,0:00.0,,M. Morris makes free throw 1 of 3,48,43
257,2,0:00.0,,M. Morris makes free throw 2 of 3,48,44
258,2,0:00.0,,M. Morris makes free throw 3 of 3,48,45
259,3,11:42.0,,M. Morris makes 3-pt jump shot from 24 ft,48,48
260,3,11:26.0,D. Schröder misses 2-pt jump shot from 10 ft,,48,48
261,3,11:25.0,,Defensive rebound by M. Morris,48,48
262,3,11:19.0,,B. Beal misses 3-pt jump shot from 23 ft,48,48
263,3,11:18.0,Defensive rebound by D. Howard,,48,48
264,3,11:14.0,Shooting foul by B. Beal (drawn by T. Hardaway),,48,48
265,3,11:14.0,T. Hardaway makes free throw 1 of 3,,49,48
266,3,11:14.0,T. Hardaway misses free throw 2 of 3,,49,48
267,3,11:14.0,Offensive rebound by Team,,49,48
268,3,11:14.0,T. Hardaway makes free throw 3 of 3,,50,48
269,3,11:02.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by O. Porter),50,50
270,3,10:52.0,D. Schröder makes 2-pt layup from 1 ft,,52,50
271,3,10:37.0,,M. Morris misses 2-pt jump shot from 9 ft,52,50
272,3,10:36.0,Defensive rebound by D. Howard,,52,50
273,3,10:22.0,T. Prince misses 3-pt jump shot from 25 ft,,52,50
274,3,10:21.0,,Defensive rebound by J. Wall,52,50
275,3,10:12.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),52,53
276,3,9:53.0,Turnover by D. Schröder (back court),,52,53
277,3,9:38.0,,M. Gortat makes 2-pt jump shot from 10 ft (assist by B. Beal),52,55
278,3,9:12.0,P. Millsap misses 2-pt jump shot from 19 ft,,52,55
279,3,9:11.0,,Defensive rebound by B. Beal,52,55
280,3,9:08.0,,Personal foul by D. Schröder (drawn by J. Wall),52,55
281,3,8:56.0,,M. Morris makes 2-pt jump shot from 8 ft (assist by B. Beal),52,57
282,3,8:56.0,Atlanta full timeout,,52,57
283,3,8:36.0,Turnover by P. Millsap (traveling),,52,57
284,3,8:23.0,,B. Beal misses 2-pt jump shot from 15 ft,52,57
285,3,8:22.0,,Offensive rebound by M. Gortat,52,57
286,3,8:19.0,,M. Gortat misses 2-pt layup from 3 ft,52,57
287,3,8:19.0,Defensive rebound by D. Howard,,52,57
288,3,8:11.0,D. Schröder makes 2-pt layup from 1 ft,,54,57
289,3,8:04.0,,J. Wall makes 2-pt layup from 2 ft,54,59
290,3,7:51.0,T. Hardaway misses 3-pt jump shot from 27 ft,,54,59
291,3,7:51.0,,Defensive rebound by M. Morris,54,59
292,3,7:38.0,,J. Wall misses 2-pt jump shot from 12 ft,54,59
293,3,7:37.0,,Offensive rebound by M. Gortat,54,59
294,3,7:34.0,,M. Gortat misses 2-pt layup from 1 ft (block by D. Howard),54,59
295,3,7:31.0,Defensive rebound by T. Hardaway,,54,59
296,3,7:23.0,T. Hardaway misses 2-pt layup from 1 ft,,54,59
297,3,7:23.0,Offensive rebound by D. Howard,,54,59
298,3,7:23.0,Shooting foul by O. Porter (drawn by D. Howard),,54,59
299,3,7:23.0,D. Howard misses free throw 1 of 2,,54,59
300,3,7:23.0,Offensive rebound by Team,,54,59
301,3,7:23.0,D. Howard makes free throw 2 of 2,,55,59
302,3,7:12.0,,M. Morris misses 2-pt jump shot from 13 ft,55,59
303,3,7:12.0,,Offensive rebound by Team,55,59
304,3,7:12.0,Loose ball foul by T. Prince (drawn by M. Gortat),,55,59
305,3,7:04.0,,B. Beal makes 2-pt jump shot from 15 ft (assist by O. Porter),55,61
306,3,6:50.0,T. Prince misses 3-pt jump shot from 28 ft,,55,61
307,3,6:49.0,,Defensive rebound by J. Wall,55,61
308,3,6:47.0,,Personal foul by D. Schröder (drawn by J. Wall),55,61
309,3,6:47.0,K. Bazemore enters the game for D. Schröder,,55,61
310,3,6:40.0,,J. Wall makes 2-pt layup from 1 ft,55,63
311,3,6:34.0,Personal foul by M. Morris (drawn by P. Millsap),,55,63
312,3,6:34.0,D. Schröder enters the game for T. Prince,,55,63
313,3,6:20.0,Turnover by D. Schröder (bad pass; steal by B. Beal),,55,63
314,3,6:15.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),55,65
315,3,5:53.0,P. Millsap makes 2-pt layup from 2 ft,,57,65
316,3,5:52.0,Violation by Team (jump ball),,57,65
317,3,5:34.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),57,67
318,3,5:18.0,D. Howard makes 2-pt layup from 2 ft (assist by K. Bazemore),,59,67
319,3,4:57.0,,M. Morris misses 3-pt jump shot from 26 ft,59,67
320,3,4:56.0,Defensive rebound by T. Hardaway,,59,67
321,3,4:39.0,T. Hardaway makes 2-pt layup from 1 ft (assist by D. Schröder),,61,67
322,3,4:37.0,,Washington full timeout,61,67
323,3,4:37.0,E. İlyasova enters the game for P. Millsap,,61,67
324,3,4:37.0,M. Dunleavy enters the game for T. Hardaway,,61,67
325,3,4:37.0,,J. Smith enters the game for M. Morris,61,67
326,3,4:26.0,,J. Wall makes 3-pt jump shot from 29 ft (assist by B. Beal),61,70
327,3,4:05.0,D. Schröder misses 2-pt layup at rim (block by M. Gortat),,61,70
328,3,4:03.0,Offensive rebound by Team,,61,70
329,3,4:00.0,E. İlyasova misses 2-pt jump shot from 18 ft,,61,70
330,3,3:59.0,,Defensive rebound by J. Wall,61,70
331,3,3:46.0,,M. Gortat makes 2-pt layup from 3 ft (assist by J. Wall),61,72
332,3,3:43.0,Turnover by E. İlyasova (bad pass),,61,72
333,3,3:43.0,M. Muscala enters the game for D. Howard,,61,72
334,3,3:33.0,,J. Wall makes 2-pt layup from 2 ft,61,74
335,3,3:33.0,,Shooting foul by D. Schröder (drawn by J. Wall),61,74
336,3,3:33.0,,J. Wall makes free throw 1 of 1,61,75
337,3,3:20.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,61,75
338,3,3:19.0,Offensive rebound by K. Bazemore,,61,75
339,3,3:11.0,K. Bazemore makes 2-pt jump shot from 5 ft,,63,75
340,3,3:01.0,,Shooting foul by M. Muscala (drawn by B. Beal),63,75
341,3,3:01.0,,B. Beal makes free throw 1 of 2,63,76
342,3,3:01.0,,B. Beal misses free throw 2 of 2,63,76
343,3,3:01.0,,K. Oubre enters the game for M. Gortat,63,76
344,3,3:00.0,Defensive rebound by E. İlyasova,,63,76
345,3,2:54.0,,B. Jennings enters the game for B. Beal,63,76
346,3,2:44.0,E. İlyasova makes 2-pt layup from 2 ft (assist by K. Bazemore),,65,76
347,3,2:25.0,,J. Wall makes 3-pt jump shot from 25 ft (assist by B. Jennings),65,79
348,3,2:15.0,D. Schröder makes 3-pt jump shot from 25 ft,,68,79
349,3,1:54.0,,J. Wall makes 2-pt jump shot from 22 ft,68,81
350,3,1:44.0,Shooting foul by O. Porter (drawn by M. Muscala),,68,81
351,3,1:44.0,M. Muscala makes free throw 1 of 2,,69,81
352,3,1:44.0,T. Hardaway enters the game for D. Schröder,,69,81
353,3,1:44.0,M. Muscala makes free throw 2 of 2,,70,81
354,3,1:36.0,,J. Wall misses 2-pt layup at rim (block by M. Muscala),70,81
355,3,1:35.0,,Offensive rebound by Team,70,81
356,3,1:35.0,,B. Bogdanović enters the game for O. Porter,70,81
357,3,1:19.0,,J. Wall misses 3-pt jump shot from 35 ft,70,81
358,3,1:18.0,,Offensive rebound by J. Smith,70,81
359,3,1:13.0,,Turnover by J. Smith (bad pass; steal by M. Dunleavy),70,81
360,3,1:09.0,Shooting foul by J. Wall (drawn by M. Dunleavy),,70,81
361,3,1:09.0,M. Dunleavy makes free throw 1 of 2,,71,81
362,3,1:09.0,,B. Beal enters the game for J. Wall,71,81
363,3,1:09.0,M. Dunleavy makes free throw 2 of 2,,72,81
364,3,0:56.0,,J. Smith misses 2-pt jump shot from 14 ft,72,81
365,3,0:55.0,Defensive rebound by E. İlyasova,,72,81
366,3,0:46.0,T. Hardaway misses 3-pt jump shot from 28 ft,,72,81
367,3,0:45.0,,Defensive rebound by B. Bogdanović,72,81
368,3,0:38.0,,Offensive foul by J. Smith (drawn by K. Bazemore),72,81
369,3,0:38.0,,Turnover by J. Smith (offensive foul),72,81
370,3,0:30.0,M. Dunleavy makes 2-pt layup from 3 ft (assist by M. Muscala),,74,81
371,3,0:09.0,,K. Oubre makes 2-pt jump shot from 14 ft (assist by B. Bogdanović),74,83
372,3,0:03.0,T. Hardaway makes 2-pt dunk at rim,,76,83
373,3,0:01.0,,Turnover by B. Beal (lost ball),76,83
374,3,0:00.0,M. Muscala misses 3-pt jump shot from 23 ft,,76,83
375,3,0:00.0,Offensive rebound by Team,,76,83
376,4,11:44.0,Turnover by J. Calderón (lost ball; steal by B. Jennings),,76,83
377,4,11:40.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by B. Jennings),76,85
378,4,11:27.0,Turnover by E. İlyasova (bad pass; steal by B. Beal),,76,85
379,4,11:23.0,,B. Bogdanović misses 2-pt layup from 1 ft,76,85
380,4,11:22.0,Defensive rebound by E. İlyasova,,76,85
381,4,11:16.0,J. Calderón makes 2-pt layup from 1 ft,,78,85
382,4,11:07.0,,B. Beal makes 2-pt jump shot from 6 ft,78,87
383,4,10:58.0,Turnover by M. Dunleavy (bad pass; steal by B. Beal),,78,87
384,4,10:46.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by K. Oubre),78,90
385,4,10:30.0,T. Hardaway misses 3-pt jump shot from 28 ft,,78,90
386,4,10:29.0,,Defensive rebound by K. Oubre,78,90
387,4,10:23.0,,Personal foul by E. İlyasova (drawn by M. Morris),78,90
388,4,10:23.0,T. Prince enters the game for M. Dunleavy,,78,90
389,4,10:15.0,,M. Morris misses 3-pt jump shot from 27 ft,78,90
390,4,10:14.0,Defensive rebound by T. Prince,,78,90
