,QUARTER,TIME_REMAINING,NEW YORK_ACTION,HOUSTON_ACTION,NEW YORK_SCORE,HOUSTON_SCORE
105,2,10:37.0,,N. Hilário misses 2-pt hook shot from 7 ft,35,29
106,2,10:36.0,Defensive rebound by W. Hernangómez,,35,29
107,2,10:26.0,D. Rose misses 3-pt jump shot from 25 ft,,35,29
108,2,10:24.0,,Defensive rebound by C. Brewer,35,29
109,2,10:17.0,,N. Hilário makes 2-pt jump shot from 14 ft (assist by C. Brewer),35,31
110,2,10:09.0,New York full timeout,,35,31
111,2,10:09.0,,M. Harrell enters the game for N. Hilário,35,31
112,2,9:57.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by D. Rose),,38,31
113,2,9:36.0,,E. Gordon misses 2-pt jump shot from 16 ft,38,31
114,2,9:35.0,Defensive rebound by D. Rose,,38,31
115,2,9:25.0,J. Holiday misses 2-pt jump shot from 5 ft,,38,31
116,2,9:24.0,Offensive rebound by C. Anthony,,38,31
117,2,9:20.0,S. Vujačić misses 3-pt jump shot from 25 ft,,38,31
118,2,9:19.0,,Defensive rebound by S. Dekker,38,31
119,2,9:12.0,,S. Dekker misses 3-pt jump shot from 24 ft,38,31
120,2,9:11.0,,Offensive rebound by C. Brewer,38,31
121,2,9:07.0,,E. Gordon misses 3-pt jump shot from 25 ft,38,31
122,2,9:05.0,Defensive rebound by W. Hernangómez,,38,31
123,2,8:54.0,C. Anthony makes 2-pt layup from 2 ft (assist by D. Rose),,40,31
124,2,8:37.0,,Turnover by E. Gordon (step out of bounds),40,31
125,2,8:37.0,,R. Anderson enters the game for S. Dekker,40,31
126,2,8:25.0,D. Rose misses 2-pt jump shot from 6 ft,,40,31
127,2,8:23.0,Offensive rebound by W. Hernangómez,,40,31
128,2,8:22.0,W. Hernangómez misses 2-pt layup from 1 ft,,40,31
129,2,8:21.0,,Defensive rebound by E. Gordon,40,31
130,2,8:12.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by E. Gordon),40,34
131,2,7:55.0,C. Anthony misses 2-pt jump shot from 20 ft,,40,34
132,2,7:53.0,Offensive rebound by W. Hernangómez,,40,34
133,2,7:52.0,W. Hernangómez misses 2-pt layup from 1 ft (block by R. Anderson),,40,34
134,2,7:51.0,Offensive rebound by W. Hernangómez,,40,34
135,2,7:51.0,Shooting foul by T. Ennis (drawn by W. Hernangómez),,40,34
136,2,7:51.0,W. Hernangómez makes free throw 1 of 2,,41,34
137,2,7:51.0,W. Hernangómez misses free throw 2 of 2,,41,34
138,2,7:51.0,,Defensive rebound by R. Anderson,41,34
139,2,7:51.0,,J. Harden enters the game for T. Ennis,41,34
140,2,7:51.0,L. Thomas enters the game for J. Holiday,,41,34
141,2,7:51.0,B. Jennings enters the game for S. Vujačić,,41,34
142,2,7:35.0,,Personal foul by C. Anthony (drawn by R. Anderson),41,34
143,2,7:35.0,J. Noah enters the game for W. Hernangómez,,41,34
144,2,7:31.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by M. Harrell),41,37
145,2,7:16.0,L. Thomas misses 2-pt jump shot from 20 ft,,41,37
146,2,7:14.0,,Defensive rebound by J. Harden,41,37
147,2,7:07.0,,Turnover by J. Harden (bad pass; steal by D. Rose),41,37
148,2,7:02.0,D. Rose misses 2-pt layup from 2 ft,,41,37
149,2,7:01.0,Offensive rebound by D. Rose,,41,37
150,2,7:01.0,D. Rose makes 2-pt layup from 1 ft,,43,37
151,2,7:01.0,Shooting foul by C. Brewer (drawn by D. Rose),,43,37
152,2,7:01.0,D. Rose makes free throw 1 of 1,,44,37
153,2,6:48.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),44,40
154,2,6:39.0,Shooting block foul by M. Harrell (drawn by B. Jennings),,44,40
155,2,6:39.0,B. Jennings misses free throw 1 of 2,,44,40
156,2,6:39.0,Offensive rebound by Team,,44,40
157,2,6:39.0,B. Jennings misses free throw 2 of 2,,44,40
158,2,6:39.0,,Defensive rebound by M. Harrell,44,40
159,2,6:38.0,,Personal foul by C. Anthony (drawn by M. Harrell),44,40
160,2,6:18.0,,J. Harden misses 2-pt jump shot from 15 ft,44,40
161,2,6:16.0,Defensive rebound by J. Noah,,44,40
162,2,6:06.0,C. Anthony misses 2-pt layup from 2 ft,,44,40
163,2,6:05.0,Offensive rebound by J. Noah,,44,40
164,2,6:05.0,J. Noah makes 2-pt layup from 1 ft,,46,40
165,2,5:49.0,,Shooting foul by L. Thomas (drawn by J. Harden),46,40
166,2,5:49.0,Official timeout,,46,40
167,2,5:49.0,,J. Harden makes free throw 1 of 2,46,41
168,2,5:49.0,,T. Ariza enters the game for E. Gordon,46,40
169,2,5:49.0,,J. Harden makes free throw 2 of 2,46,42
170,2,5:27.0,Turnover by C. Anthony (3 sec),,46,42
171,2,5:13.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Harden),46,45
172,2,5:01.0,C. Anthony misses 2-pt layup from 2 ft,,46,45
173,2,4:59.0,,Defensive rebound by J. Harden,46,45
174,2,4:53.0,,J. Harden misses 2-pt layup from 2 ft (block by J. Noah),46,45
175,2,4:51.0,,Offensive rebound by R. Anderson,46,45
176,2,4:50.0,,R. Anderson makes 2-pt layup from 1 ft,46,47
177,2,4:28.0,D. Rose misses 2-pt jump shot from 12 ft,,46,47
178,2,4:27.0,,Defensive rebound by C. Brewer,46,47
179,2,4:20.0,,C. Brewer makes 2-pt dunk at rim (assist by J. Harden),46,49
180,2,4:20.0,New York full timeout,,46,49
181,2,4:20.0,J. Holiday enters the game for C. Anthony,,46,49
182,2,4:08.0,B. Jennings misses 2-pt jump shot from 22 ft,,46,49
183,2,4:08.0,Offensive rebound by Team,,46,49
184,2,4:08.0,,Loose ball foul by J. Harden (drawn by J. Noah),46,49
185,2,4:01.0,J. Holiday makes 2-pt layup from 1 ft (assist by D. Rose),,48,49
186,2,3:44.0,,J. Harden makes 3-pt jump shot from 24 ft,48,52
187,2,3:25.0,L. Thomas misses 3-pt jump shot from 24 ft,,48,52
188,2,3:23.0,,Defensive rebound by T. Ariza,48,52
189,2,3:23.0,Loose ball foul by J. Noah (drawn by T. Ariza),,48,52
190,2,3:11.0,,J. Harden makes 3-pt jump shot from 26 ft,48,55
191,2,2:58.0,D. Rose makes 2-pt layup from 1 ft,,50,55
192,2,2:40.0,,C. Brewer makes 3-pt jump shot from 25 ft (assist by T. Ariza),50,58
193,2,2:33.0,Turnover by L. Thomas (lost ball),,50,58
194,2,2:33.0,,Houston full timeout,50,58
195,2,2:33.0,,E. Gordon enters the game for C. Brewer,50,58
196,2,2:33.0,C. Anthony enters the game for L. Thomas,,50,58
197,2,2:22.0,,M. Harrell makes 2-pt layup from 1 ft (assist by J. Harden),50,60
198,2,2:06.0,C. Anthony makes 2-pt jump shot from 18 ft (assist by J. Noah),,52,60
199,2,1:37.0,,R. Anderson makes 2-pt jump shot from 22 ft,52,62
200,2,1:22.0,Personal foul by T. Ariza (drawn by C. Anthony),,52,62
201,2,1:22.0,C. Anthony misses free throw 1 of 2,,52,62
202,2,1:22.0,Offensive rebound by Team,,52,62
203,2,1:22.0,C. Anthony makes free throw 2 of 2,,53,62
204,2,1:09.0,,J. Harden misses 2-pt jump shot from 6 ft,53,62
205,2,1:08.0,,Offensive rebound by J. Harden,53,62
206,2,1:08.0,,J. Harden makes 2-pt layup from 1 ft,53,64
207,2,0:56.0,C. Anthony misses 2-pt jump shot from 7 ft,,53,64
208,2,0:56.0,,Defensive rebound by E. Gordon,53,64
209,2,0:52.0,,Turnover by J. Harden (bad pass; steal by J. Holiday),53,64
210,2,0:48.0,C. Anthony misses 3-pt jump shot from 25 ft,,53,64
211,2,0:48.0,,Defensive rebound by Team,53,64
212,2,0:32.0,,J. Harden misses 3-pt jump shot from 26 ft,53,64
213,2,0:32.0,,Offensive rebound by Team,53,64
214,2,0:32.0,Loose ball foul by C. Anthony (drawn by R. Anderson),,53,64
215,2,0:32.0,,R. Anderson makes free throw 1 of 2,53,65
216,2,0:32.0,L. Thomas enters the game for C. Anthony,,53,65
217,2,0:32.0,,R. Anderson makes free throw 2 of 2,53,66
218,2,0:15.0,D. Rose makes 2-pt jump shot from 20 ft,,55,66
219,2,0:04.0,,J. Harden makes 3-pt jump shot from 26 ft,55,69
220,2,0:00.0,D. Rose misses 2-pt jump shot from 16 ft,,55,69
221,2,0:00.0,Offensive rebound by Team,,55,69
222,3,11:50.0,,R. Anderson makes 2-pt layup from 2 ft (assist by M. Harrell),55,71
223,3,11:35.0,Personal foul by J. Harden (drawn by J. Noah),,55,71
224,3,11:29.0,J. Noah misses 2-pt hook shot from 4 ft,,55,71
225,3,11:29.0,Offensive rebound by Team,,55,71
226,3,11:25.0,M. Kuzminskas makes 2-pt dunk at rim (assist by J. Noah),,57,71
227,3,10:59.0,,T. Ariza makes 2-pt layup from 1 ft (assist by J. Harden),57,73
228,3,10:47.0,B. Jennings makes 2-pt jump shot from 16 ft,,59,73
229,3,10:28.0,,C. Brewer misses 3-pt jump shot from 25 ft,59,73
230,3,10:27.0,Defensive rebound by J. Noah,,59,73
231,3,10:19.0,B. Jennings makes 2-pt jump shot from 14 ft,,61,73
232,3,10:01.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by M. Harrell),61,76
233,3,9:47.0,D. Rose misses 2-pt jump shot from 21 ft,,61,76
234,3,9:46.0,,Defensive rebound by J. Harden,61,76
235,3,9:40.0,,T. Ariza misses 2-pt layup from 1 ft,61,76
236,3,9:40.0,,Offensive rebound by Team,61,76
237,3,9:40.0,Loose ball foul by L. Thomas (drawn by C. Brewer),,61,76
238,3,9:37.0,,Shooting foul by L. Thomas (drawn by J. Harden),61,76
239,3,9:37.0,,J. Harden misses free throw 1 of 3,61,76
240,3,9:37.0,,Offensive rebound by Team,61,76
241,3,9:37.0,,J. Harden makes free throw 2 of 3,61,77
242,3,9:37.0,,J. Harden makes free throw 3 of 3,61,78
243,3,9:24.0,D. Rose misses 2-pt layup from 1 ft,,61,78
244,3,9:22.0,Offensive rebound by J. Noah,,61,78
245,3,9:22.0,J. Noah misses 2-pt layup from 1 ft,,61,78
246,3,9:21.0,,Defensive rebound by T. Ariza,61,78
247,3,9:17.0,,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),61,80
248,3,8:57.0,B. Jennings misses 3-pt jump shot from 25 ft,,61,80
249,3,8:55.0,,Defensive rebound by J. Harden,61,80
250,3,8:50.0,,Turnover by J. Harden (bad pass),61,80
251,3,8:35.0,J. Noah makes 2-pt layup from 2 ft (assist by B. Jennings),,63,80
252,3,8:20.0,,T. Ariza misses 3-pt jump shot from 24 ft,63,80
253,3,8:19.0,Defensive rebound by J. Noah,,63,80
254,3,8:13.0,Personal foul by C. Brewer (drawn by M. Kuzminskas),,63,80
255,3,8:09.0,M. Kuzminskas misses 3-pt jump shot from 25 ft,,63,80
256,3,8:08.0,,Defensive rebound by T. Ariza,63,80
257,3,8:04.0,,C. Brewer misses 2-pt layup from 2 ft (block by B. Jennings),63,80
258,3,8:04.0,,Offensive rebound by Team,63,80
259,3,7:53.0,,R. Anderson misses 3-pt jump shot from 24 ft,63,80
260,3,7:51.0,Defensive rebound by J. Noah,,63,80
261,3,7:44.0,B. Jennings makes 2-pt jump shot from 13 ft,,65,80
262,3,7:25.0,,Personal foul by L. Thomas (drawn by M. Harrell),65,80
263,3,7:09.0,,J. Harden makes 3-pt jump shot from 26 ft,65,83
264,3,6:59.0,D. Rose makes 2-pt layup from 1 ft,,67,83
265,3,6:48.0,,T. Ariza misses 3-pt jump shot from 25 ft,67,83
266,3,6:46.0,Defensive rebound by B. Jennings,,67,83
267,3,6:39.0,Shooting foul by C. Brewer (drawn by B. Jennings),,67,83
268,3,6:39.0,B. Jennings makes free throw 1 of 3,,68,83
269,3,6:39.0,B. Jennings makes free throw 2 of 3,,69,83
270,3,6:39.0,J. Holiday enters the game for D. Rose,,69,83
271,3,6:39.0,M. Ndour enters the game for L. Thomas,,69,83
272,3,6:39.0,B. Jennings makes free throw 3 of 3,,70,83
273,3,6:28.0,,Turnover by J. Harden (bad pass; steal by M. Kuzminskas),70,83
274,3,6:23.0,J. Noah makes 2-pt layup from 2 ft (assist by B. Jennings),,72,83
275,3,6:15.0,,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),72,85
276,3,6:15.0,,Shooting foul by M. Kuzminskas (drawn by M. Harrell),72,85
277,3,6:15.0,,M. Harrell makes free throw 1 of 1,72,86
278,3,6:03.0,M. Kuzminskas misses 3-pt jump shot from 24 ft,,72,86
279,3,6:02.0,Offensive rebound by Team,,72,86
280,3,6:02.0,,Loose ball foul by R. Anderson (drawn by M. Ndour),72,86
281,3,5:55.0,J. Holiday makes 2-pt jump shot from 10 ft (assist by B. Jennings),,74,86
282,3,5:32.0,,R. Anderson misses 3-pt jump shot from 25 ft,74,86
283,3,5:32.0,Defensive rebound by J. Noah,,74,86
284,3,5:22.0,M. Kuzminskas misses 3-pt jump shot from 24 ft,,74,86
285,3,5:21.0,,Defensive rebound by J. Harden,74,86
286,3,5:16.0,,Turnover by C. Brewer (traveling),74,86
287,3,5:16.0,,Houston full timeout,74,86
288,3,5:16.0,,E. Gordon enters the game for M. Harrell,74,86
289,3,5:16.0,,N. Hilário enters the game for C. Brewer,74,86
290,3,5:16.0,W. Hernangómez enters the game for J. Noah,,74,86
291,3,5:09.0,Turnover by M. Ndour (bad pass; steal by E. Gordon),,74,86
292,3,4:47.0,,J. Harden makes 2-pt jump shot from 18 ft,74,88
293,3,4:35.0,,S. Dekker enters the game for R. Anderson,74,88
294,3,4:28.0,B. Jennings makes 3-pt jump shot from 25 ft,,77,88
295,3,4:10.0,,E. Gordon misses 3-pt jump shot from 25 ft,77,88
296,3,4:10.0,Defensive rebound by M. Ndour,,77,88
297,3,3:52.0,B. Jennings makes 3-pt jump shot from 25 ft,,80,88
298,3,3:38.0,,J. Harden makes 2-pt layup from 1 ft,80,90
299,3,3:26.0,Turnover by B. Jennings (bad pass; steal by T. Ariza),,80,90
300,3,3:18.0,,E. Gordon misses 3-pt jump shot from 25 ft,80,90
301,3,3:18.0,,Offensive rebound by N. Hilário,80,90
302,3,3:18.0,,Personal foul by M. Kuzminskas (drawn by N. Hilário),80,90
303,3,3:18.0,,N. Hilário misses free throw 1 of 2,80,90
304,3,3:18.0,,Offensive rebound by Team,80,90
305,3,3:18.0,,N. Hilário misses free throw 2 of 2,80,90
306,3,3:18.0,Defensive rebound by W. Hernangómez,,80,90
307,3,3:02.0,B. Jennings misses 3-pt jump shot from 23 ft,,80,90
308,3,3:00.0,Offensive rebound by M. Ndour,,80,90
309,3,3:00.0,M. Ndour misses 2-pt layup from 2 ft,,80,90
310,3,2:59.0,,Defensive rebound by N. Hilário,80,90
311,3,2:51.0,,J. Harden makes 2-pt jump shot from 18 ft,80,92
312,3,2:34.0,M. Ndour makes 2-pt jump shot from 18 ft (assist by M. Kuzminskas),,82,92
313,3,2:18.0,,T. Ariza misses 2-pt layup from 1 ft (block by W. Hernangómez),82,92
314,3,2:17.0,Defensive rebound by J. Holiday,,82,92
315,3,2:13.0,B. Jennings misses 2-pt layup from 3 ft,,82,92
316,3,2:13.0,Offensive rebound by Team,,82,92
317,3,2:13.0,,Loose ball foul by N. Hilário (drawn by M. Kuzminskas),82,92
318,3,2:13.0,New York full timeout,,82,92
319,3,2:13.0,M. Kuzminskas makes free throw 1 of 2,,83,92
320,3,2:13.0,D. Rose enters the game for B. Jennings,,82,92
321,3,2:13.0,M. Kuzminskas makes free throw 2 of 2,,84,92
322,3,2:05.0,,Turnover by J. Harden (bad pass; steal by J. Holiday),84,92
323,3,1:55.0,W. Hernangómez misses 3-pt jump shot from 24 ft,,84,92
324,3,1:54.0,,Defensive rebound by J. Harden,84,92
325,3,1:48.0,,T. Ariza misses 3-pt jump shot from 25 ft,84,92
326,3,1:46.0,,Offensive rebound by S. Dekker,84,92
327,3,1:39.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by T. Ariza),84,95
328,3,1:27.0,Turnover by J. Holiday (lost ball),,84,95
329,3,1:19.0,,S. Dekker misses 3-pt jump shot from 25 ft,84,95
330,3,1:17.0,Defensive rebound by M. Kuzminskas,,84,95
331,3,1:14.0,M. Kuzminskas makes 2-pt dunk at rim,,86,95
332,3,1:01.0,,Personal foul by M. Ndour (drawn by T. Ariza),86,95
333,3,1:01.0,,T. Ariza makes free throw 1 of 2,86,96
334,3,1:01.0,,T. Ariza makes free throw 2 of 2,86,97
335,3,0:43.0,M. Kuzminskas makes 3-pt jump shot from 26 ft (assist by D. Rose),,89,97
336,3,0:28.0,,J. Harden misses 3-pt jump shot from 26 ft,89,97
337,3,0:26.0,,Offensive rebound by S. Dekker,89,97
338,3,0:22.0,,Turnover by S. Dekker (bad pass; steal by J. Holiday),89,97
339,3,0:17.0,M. Kuzminskas makes 3-pt jump shot from 25 ft (assist by D. Rose),,92,97
340,3,0:02.0,,Shooting foul by J. Holiday (drawn by J. Harden),92,97
341,3,0:02.0,,J. Harden makes free throw 1 of 3,92,98
342,3,0:02.0,,J. Harden misses free throw 2 of 3,92,98
343,3,0:02.0,,Offensive rebound by Team,92,98
344,3,0:02.0,,J. Harden makes free throw 3 of 3,92,99
345,3,0:00.0,D. Rose misses 3-pt jump shot from 56 ft,,92,99
346,3,0:00.0,Offensive rebound by Team,,92,99
347,4,11:39.0,D. Rose misses 2-pt jump shot from 12 ft,,92,99
348,4,11:38.0,Offensive rebound by Team,,92,99
349,4,11:36.0,D. Rose misses 2-pt jump shot from 11 ft,,92,99
350,4,11:36.0,,Defensive rebound by Team,92,99
351,4,11:36.0,Loose ball foul by M. Ndour (drawn by R. Anderson),,92,99
352,4,11:26.0,,E. Gordon misses 3-pt jump shot from 25 ft,92,99
353,4,11:24.0,Defensive rebound by D. Rose,,92,99
354,4,11:15.0,J. Holiday misses 3-pt jump shot from 25 ft,,92,99
355,4,11:14.0,,Defensive rebound by R. Anderson,92,99
356,4,11:02.0,,T. Ennis misses 2-pt jump shot from 12 ft,92,99
357,4,11:02.0,Defensive rebound by Team,,92,99
358,4,11:02.0,B. Jennings enters the game for M. Kuzminskas,,92,99
359,4,10:49.0,J. Holiday misses 3-pt jump shot from 24 ft,,92,99
360,4,10:47.0,Offensive rebound by J. Holiday,,92,99
361,4,10:45.0,J. Holiday makes 2-pt dunk at rim,,94,99
362,4,10:25.0,,E. Gordon misses 2-pt jump shot from 12 ft,94,99
363,4,10:23.0,Defensive rebound by W. Hernangómez,,94,99
364,4,10:14.0,W. Hernangómez makes 2-pt jump shot from 16 ft (assist by B. Jennings),,96,99
365,4,10:14.0,,Houston full timeout,96,99
366,4,10:14.0,,J. Harden enters the game for T. Ennis,96,99
367,4,9:59.0,,Shooting foul by J. Holiday (drawn by J. Harden),96,99
368,4,9:59.0,,J. Harden makes free throw 1 of 3,96,100
369,4,9:59.0,,J. Harden makes free throw 2 of 3,96,101
370,4,9:59.0,,J. Harden makes free throw 3 of 3,96,102
371,4,9:49.0,M. Ndour makes 2-pt layup at rim (assist by B. Jennings),,98,102
372,4,9:30.0,,Shooting foul by M. Ndour (drawn by R. Anderson),98,102
373,4,9:30.0,,R. Anderson misses free throw 1 of 2,98,102
374,4,9:30.0,,Offensive rebound by Team,98,102
375,4,9:30.0,L. Thomas enters the game for M. Ndour,,98,102
376,4,9:30.0,,R. Anderson makes free throw 2 of 2,98,103
377,4,9:20.0,D. Rose makes 2-pt layup from 1 ft,,100,103
378,4,9:10.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),100,106
379,4,8:58.0,Shooting foul by M. Harrell (drawn by L. Thomas),,100,106
380,4,8:58.0,L. Thomas makes free throw 1 of 2,,101,106
381,4,8:58.0,,T. Ariza enters the game for M. Harrell,101,106
382,4,8:58.0,L. Thomas makes free throw 2 of 2,,102,106
383,4,8:49.0,,E. Gordon misses 3-pt jump shot from 26 ft,102,106
384,4,8:48.0,Defensive rebound by W. Hernangómez,,102,106
385,4,8:34.0,Shooting block foul by C. Brewer (drawn by D. Rose),,102,106
