,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
405,4,4:34.0,P. McCaw makes 2-pt jump shot from 6 ft (assist by A. Varejão),,116,90
406,4,4:14.0,,M. Miller makes 3-pt jump shot from 26 ft (assist by J. Stokes),116,93
407,4,4:02.0,P. McCaw misses 3-pt jump shot from 29 ft,,116,93
408,4,4:01.0,,Defensive rebound by J. Stokes,116,93
409,4,3:53.0,,Turnover by J. Murray (bad pass; steal by S. Livingston),116,93
410,4,3:30.0,K. Looney makes 2-pt dunk at rim (assist by I. Clark),,118,93
411,4,3:17.0,,M. Beasley misses 3-pt jump shot from 26 ft,118,93
412,4,3:15.0,Defensive rebound by S. Livingston,,118,93
413,4,3:13.0,Golden State full timeout,,118,93
414,4,3:13.0,J. McGee enters the game for S. Livingston,,118,93
415,4,3:06.0,P. McCaw makes 2-pt jump shot from 19 ft (assist by K. Looney),,120,93
416,4,2:50.0,,M. Beasley misses 3-pt jump shot from 25 ft,120,93
417,4,2:49.0,Defensive rebound by A. Varejão,,120,93
418,4,2:39.0,I. Clark misses 3-pt jump shot from 26 ft,,120,93
419,4,2:38.0,Offensive rebound by A. Varejão,,120,93
420,4,2:31.0,Turnover by J. McGee (lost ball; steal by J. Stokes),,120,93
421,4,2:24.0,,J. Murray misses 2-pt layup at rim (block by K. Looney),120,93
422,4,2:23.0,,Offensive rebound by J. Hernangómez,120,93
423,4,2:13.0,,J. Murray misses 3-pt jump shot from 26 ft,120,93
424,4,2:11.0,Defensive rebound by K. Looney,,120,93
425,4,1:56.0,A. Varejão misses 2-pt hook shot from 6 ft,,120,93
426,4,1:54.0,,Defensive rebound by M. Beasley,120,93
427,4,1:46.0,,J. Hernangómez misses 2-pt jump shot from 20 ft,120,93
428,4,1:45.0,,Offensive rebound by J. Stokes,120,93
429,4,1:44.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by J. Stokes),120,96
430,4,1:27.0,I. Clark makes 3-pt jump shot from 26 ft (assist by J. McGee),,123,96
431,4,1:27.0,,Denver full timeout,123,96
432,4,1:19.0,,M. Miller makes 3-pt jump shot from 27 ft (assist by J. Murray),123,99
433,4,1:00.0,I. Clark misses 3-pt jump shot from 24 ft,,123,99
434,4,1:00.0,,Defensive rebound by M. Beasley,123,99
435,4,0:55.0,,M. Beasley misses 2-pt layup from 2 ft (block by P. McCaw),123,99
436,4,0:53.0,Defensive rebound by A. Varejão,,123,99
437,4,0:45.0,Turnover by P. McCaw (bad pass; steal by J. Murray),,123,99
438,4,0:43.0,,J. Murray makes 2-pt dunk at rim,123,101
439,4,0:24.0,J. McGee misses 2-pt jump shot from 10 ft,,123,101
440,4,0:22.0,Offensive rebound by A. Varejão,,123,101
441,4,0:22.0,Personal foul by J. Stokes (drawn by A. Varejão),,123,101
442,4,0:22.0,A. Varejão makes free throw 1 of 2,,124,101
443,4,0:22.0,A. Varejão makes free throw 2 of 2,,125,101
444,4,0:12.0,,M. Miller misses 3-pt jump shot from 27 ft,125,101
445,4,0:11.0,Defensive rebound by J. McGee,,125,101
