,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
73,1,3:05.0,,Turnover by D. Jordan (bad pass; steal by E. Bledsoe),19,19
74,1,2:53.0,E. Bledsoe misses 2-pt jump shot from 17 ft,,19,19
75,1,2:50.0,,Defensive rebound by D. Jordan,19,19
76,1,2:43.0,,B. Bass makes 2-pt layup from 2 ft (assist by J. Crawford),19,21
77,1,2:43.0,,Shooting block foul by A. Len (drawn by B. Bass),19,21
78,1,2:43.0,,LA Clippers full timeout,19,21
79,1,2:43.0,,B. Bass misses free throw 1 of 1,19,21
80,1,2:43.0,B. Knight enters the game for E. Bledsoe,,19,21
81,1,2:43.0,,A. Rivers enters the game for R. Felton,19,21
82,1,2:42.0,Defensive rebound by A. Len,,19,21
83,1,2:30.0,T. Warren makes 2-pt jump shot from 18 ft (assist by B. Knight),,21,21
84,1,2:13.0,,D. Jordan misses 2-pt hook shot from 5 ft,21,21
85,1,2:10.0,Defensive rebound by A. Len,,21,21
86,1,2:03.0,B. Knight misses 2-pt jump shot from 7 ft,,21,21
87,1,2:01.0,,Defensive rebound by W. Johnson,21,21
88,1,1:55.0,,J. Crawford makes 2-pt layup from 3 ft,21,23
89,1,1:39.0,A. Len misses 2-pt jump shot from 15 ft,,21,23
90,1,1:37.0,Offensive rebound by P. Tucker,,21,23
91,1,1:30.0,Personal foul by A. Rivers (drawn by B. Knight),,21,23
92,1,1:30.0,,M. Speights enters the game for D. Jordan,21,23
93,1,1:25.0,T. Warren misses 2-pt jump shot from 12 ft,,21,23
94,1,1:23.0,,Defensive rebound by Team,21,23
95,1,1:00.0,,B. Bass makes 2-pt dunk at rim (assist by J. Crawford),21,25
96,1,0:54.0,Personal foul by J. Crawford (drawn by D. Booker),,21,25
97,1,0:54.0,D. Booker makes free throw 1 of 2,,22,25
98,1,0:54.0,D. Booker misses free throw 2 of 2,,22,25
99,1,0:51.0,,Defensive rebound by M. Speights,22,25
100,1,0:44.0,,Turnover by J. Crawford (lost ball; steal by P. Tucker),22,25
101,1,0:40.0,T. Warren makes 2-pt layup from 3 ft (assist by B. Knight),,24,25
102,1,0:26.0,,Shooting foul by P. Tucker (drawn by A. Rivers),24,25
103,1,0:26.0,,A. Rivers makes free throw 1 of 2,24,26
104,1,0:26.0,,A. Rivers makes free throw 2 of 2,24,27
105,1,0:04.0,B. Knight makes 2-pt jump shot from 3 ft,,26,27
106,1,0:01.0,,W. Johnson misses 3-pt jump shot from 52 ft,26,27
107,1,0:00.0,,Offensive rebound by Team,26,27
108,2,11:47.0,L. Barbosa misses 2-pt jump shot from 2 ft,,26,27
109,2,11:46.0,,Defensive rebound by M. Speights,26,27
110,2,11:40.0,,Shooting foul by D. Bender (drawn by M. Speights),26,27
111,2,11:40.0,,M. Speights makes free throw 1 of 2,26,28
112,2,11:40.0,,M. Speights makes free throw 2 of 2,26,29
113,2,11:18.0,A. Len makes 2-pt dunk at rim (assist by L. Barbosa),,28,29
114,2,11:02.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by J. Crawford),28,32
115,2,10:44.0,A. Len makes 2-pt dunk at rim (assist by L. Barbosa),,30,32
116,2,10:33.0,,W. Johnson makes 3-pt jump shot from 26 ft (assist by A. Rivers),30,35
117,2,10:22.0,L. Barbosa misses 2-pt jump shot from 18 ft (block by W. Johnson),,30,35
118,2,10:18.0,,Defensive rebound by J. Crawford,30,35
119,2,10:15.0,,J. Crawford misses 2-pt layup from 5 ft,30,35
120,2,10:12.0,,Offensive rebound by B. Bass,30,35
121,2,10:12.0,,B. Bass misses 2-pt layup from 2 ft,30,35
122,2,10:09.0,Defensive rebound by D. Bender,,30,35
123,2,10:04.0,Turnover by D. Bender (step out of bounds),,30,35
124,2,9:52.0,,A. Rivers makes 2-pt layup from 2 ft,30,37
125,2,9:52.0,,Shooting foul by B. Knight (drawn by A. Rivers),30,37
126,2,9:52.0,,A. Rivers makes free throw 1 of 1,30,38
127,2,9:52.0,Phoenix full timeout,,30,38
128,2,9:29.0,Shooting foul by A. Rivers (drawn by B. Knight),,30,38
129,2,9:29.0,B. Knight makes 2-pt jump shot from 17 ft (assist by L. Barbosa),,32,38
130,2,9:29.0,B. Knight makes free throw 1 of 1,,33,38
131,2,9:14.0,,A. Rivers misses 2-pt jump shot from 19 ft,33,38
132,2,9:12.0,Defensive rebound by D. Bender,,33,38
133,2,9:03.0,L. Barbosa misses 3-pt jump shot from 26 ft,,33,38
134,2,9:01.0,,Defensive rebound by M. Speights,33,38
135,2,8:54.0,,J. Crawford makes 2-pt jump shot from 18 ft,33,40
136,2,8:44.0,B. Knight misses 2-pt jump shot from 11 ft,,33,40
137,2,8:39.0,,Defensive rebound by W. Johnson,33,40
138,2,8:34.0,,J. Crawford makes 2-pt jump shot from 20 ft,33,42
139,2,8:28.0,P. Tucker makes 2-pt jump shot from 20 ft (assist by B. Knight),,35,42
140,2,8:03.0,,Shooting foul by L. Barbosa (drawn by M. Speights),35,42
141,2,8:03.0,,M. Speights makes free throw 1 of 2,35,43
142,2,8:03.0,,J. Redick enters the game for W. Johnson,35,43
143,2,8:03.0,,M. Speights makes free throw 2 of 2,35,44
144,2,7:48.0,Shooting foul by J. Crawford (drawn by L. Barbosa),,35,44
145,2,7:48.0,L. Barbosa makes free throw 1 of 2,,36,44
146,2,7:48.0,L. Barbosa makes free throw 2 of 2,,37,44
147,2,7:35.0,,Shooting foul by D. Bender (drawn by M. Speights),37,44
148,2,7:35.0,,M. Speights makes free throw 1 of 2,37,45
149,2,7:35.0,,M. Speights makes free throw 2 of 2,37,46
150,2,7:20.0,D. Bender misses 2-pt jump shot from 19 ft,,37,46
151,2,7:19.0,,Defensive rebound by A. Rivers,37,46
152,2,7:14.0,,Personal foul by B. Knight (drawn by B. Bass),37,46
153,2,7:14.0,,B. Bass makes free throw 1 of 2,37,47
154,2,7:14.0,T. Warren enters the game for D. Bender,,37,47
155,2,7:14.0,D. Booker enters the game for L. Barbosa,,37,47
156,2,7:14.0,E. Bledsoe enters the game for B. Knight,,37,47
157,2,7:14.0,,B. Bass makes free throw 2 of 2,37,48
158,2,7:00.0,A. Len misses 2-pt jump shot from 3 ft (block by M. Speights),,37,48
159,2,7:00.0,Offensive rebound by A. Len,,37,48
160,2,7:00.0,A. Len misses 2-pt layup from 3 ft (block by M. Speights),,37,48
161,2,7:00.0,Offensive rebound by Team,,37,48
162,2,7:00.0,,D. Jordan enters the game for B. Bass,37,48
163,2,7:00.0,,R. Felton enters the game for A. Rivers,37,48
164,2,6:54.0,A. Len makes 2-pt jump shot from 18 ft (assist by D. Booker),,39,48
165,2,6:33.0,,M. Speights misses 2-pt jump shot from 8 ft,39,48
166,2,6:33.0,Defensive rebound by Team,,39,48
167,2,6:33.0,,Loose ball foul by D. Jordan (drawn by A. Len),39,48
168,2,6:33.0,,L. Mbah a Moute enters the game for M. Speights,39,48
169,2,6:17.0,E. Bledsoe makes 2-pt jump shot from 20 ft,,41,48
170,2,6:00.0,,J. Crawford makes 2-pt jump shot from 13 ft (assist by R. Felton),41,50
171,2,5:37.0,D. Booker misses 2-pt jump shot from 12 ft,,41,50
172,2,5:34.0,Offensive rebound by A. Len,,41,50
173,2,5:34.0,A. Len makes 2-pt dunk at rim,,43,50
174,2,5:19.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by D. Jordan),43,53
175,2,5:06.0,Turnover by D. Booker (bad pass),,43,53
176,2,5:06.0,Official timeout,,43,53
177,2,4:59.0,,Turnover by J. Crawford (lost ball; steal by D. Booker),43,53
178,2,4:54.0,D. Booker makes 2-pt dunk at rim (assist by T. Warren),,45,53
179,2,4:40.0,,Turnover by L. Mbah a Moute (lost ball),45,53
180,2,4:20.0,T. Warren misses 2-pt jump shot from 6 ft,,45,53
181,2,4:19.0,,Defensive rebound by D. Jordan,45,53
182,2,4:19.0,,Personal foul by A. Len (drawn by D. Jordan),45,53
183,2,4:19.0,,D. Jordan misses free throw 1 of 2,45,53
184,2,4:19.0,,Offensive rebound by Team,45,53
185,2,4:19.0,,D. Jordan misses free throw 2 of 2,45,53
186,2,4:19.0,T. Chandler enters the game for A. Len,,45,53
187,2,4:17.0,Defensive rebound by P. Tucker,,45,53
188,2,4:08.0,P. Tucker makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),,47,53
189,2,3:54.0,,J. Redick makes 2-pt jump shot from 6 ft,47,55
190,2,3:41.0,T. Warren misses 2-pt jump shot from 17 ft,,47,55
191,2,3:39.0,,Defensive rebound by J. Crawford,47,55
192,2,3:30.0,,Turnover by D. Jordan (lost ball; steal by T. Chandler),47,55
193,2,3:27.0,E. Bledsoe misses 2-pt layup from 3 ft (block by J. Crawford),,47,55
194,2,3:26.0,Offensive rebound by T. Warren,,47,55
195,2,3:24.0,T. Warren makes 2-pt layup from 1 ft,,49,55
196,2,3:12.0,,Personal foul by T. Warren,49,55
197,2,3:12.0,,J. Crawford makes free throw 1 of 2,49,56
198,2,3:12.0,,J. Crawford makes free throw 2 of 2,49,57
199,2,3:00.0,Personal foul by L. Mbah a Moute (drawn by T. Chandler),,49,57
200,2,3:00.0,T. Chandler makes free throw 1 of 2,,50,57
201,2,3:00.0,,A. Rivers enters the game for J. Crawford,50,57
202,2,3:00.0,T. Chandler makes free throw 2 of 2,,51,57
203,2,2:43.0,,L. Mbah a Moute makes 2-pt dunk at rim (assist by R. Felton),51,59
204,2,2:19.0,E. Bledsoe makes 2-pt jump shot from 9 ft,,53,59
205,2,2:09.0,,R. Felton makes 2-pt layup from 1 ft,53,61
206,2,1:55.0,T. Warren misses 3-pt jump shot from 26 ft,,53,61
207,2,1:55.0,Offensive rebound by Team,,53,61
208,2,1:55.0,,Loose ball foul by D. Jordan (drawn by T. Chandler),53,61
209,2,1:55.0,,LA Clippers full timeout,53,61
210,2,1:55.0,,Technical foul by D. Jordan,53,61
211,2,1:55.0,E. Bledsoe makes technical free throw,,54,61
212,2,1:55.0,T. Chandler makes free throw 1 of 2,,55,61
213,2,1:55.0,T. Chandler makes free throw 2 of 2,,56,61
214,2,1:43.0,,Shooting foul by P. Tucker (drawn by D. Jordan),56,61
215,2,1:43.0,,D. Jordan makes free throw 1 of 2,56,62
216,2,1:43.0,,D. Jordan makes free throw 2 of 2,56,63
217,2,1:29.0,P. Tucker misses 2-pt layup from 3 ft,,56,63
218,2,1:29.0,,Defensive rebound by Team,56,63
219,2,1:17.0,,Personal foul by T. Chandler (drawn by A. Rivers),56,63
220,2,1:17.0,,A. Rivers misses free throw 1 of 2,56,63
221,2,1:17.0,,Offensive rebound by Team,56,63
222,2,1:17.0,,A. Rivers makes free throw 2 of 2,56,64
223,2,1:05.0,Offensive foul by D. Booker (drawn by J. Redick),,56,64
224,2,1:05.0,Turnover by D. Booker (offensive foul),,56,64
225,2,1:05.0,,W. Johnson enters the game for L. Mbah a Moute,56,64
226,2,0:58.0,,Offensive foul by D. Jordan (drawn by P. Tucker),56,64
227,2,0:58.0,,Turnover by D. Jordan (offensive foul),56,64
228,2,0:58.0,,M. Speights enters the game for D. Jordan,56,64
229,2,0:44.0,E. Bledsoe misses 2-pt layup from 3 ft (block by W. Johnson),,56,64
230,2,0:41.0,,Defensive rebound by M. Speights,56,64
231,2,0:30.0,,A. Rivers misses 3-pt jump shot from 27 ft,56,64
232,2,0:29.0,Defensive rebound by P. Tucker,,56,64
233,2,0:05.0,D. Booker misses 2-pt jump shot from 21 ft,,56,64
234,2,0:02.0,Offensive rebound by P. Tucker,,56,64
235,2,0:02.0,P. Tucker makes 2-pt jump shot from 16 ft,,58,64
236,2,0:01.0,,R. Felton misses 3-pt jump shot from 53 ft,58,64
237,2,0:00.0,,Offensive rebound by Team,58,64
238,3,11:47.0,E. Bledsoe misses 2-pt jump shot from 19 ft,,58,64
239,3,11:44.0,,Defensive rebound by L. Mbah a Moute,58,64
240,3,11:41.0,Flagrant foul type 1 by J. Redick (drawn by D. Booker),,58,64
241,3,11:41.0,,Turnover by J. Redick (swinging elbows),58,64
242,3,11:41.0,D. Booker makes flagrant free throw 1 of 2,,59,64
243,3,11:41.0,D. Booker makes flagrant free throw 2 of 2,,60,64
244,3,11:30.0,M. Chriss misses 3-pt jump shot from 25 ft,,60,64
245,3,11:29.0,,Defensive rebound by J. Redick,60,64
246,3,11:12.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by A. Rivers),60,66
247,3,10:45.0,M. Chriss misses 2-pt jump shot from 19 ft,,60,66
248,3,10:44.0,,Defensive rebound by D. Jordan,60,66
249,3,10:38.0,,Turnover by R. Felton (bad pass; steal by M. Chriss),60,66
250,3,10:26.0,E. Bledsoe misses 2-pt jump shot from 17 ft,,60,66
251,3,10:25.0,,Defensive rebound by Team,60,66
252,3,10:25.0,,Personal foul by M. Chriss (drawn by J. Redick),60,66
253,3,10:10.0,,J. Redick misses 3-pt jump shot from 27 ft,60,66
254,3,10:09.0,Defensive rebound by E. Bledsoe,,60,66
255,3,10:01.0,T. Warren misses 2-pt jump shot from 19 ft,,60,66
256,3,10:00.0,,Defensive rebound by A. Rivers,60,66
257,3,9:56.0,Violation by D. Booker (def goaltending),,60,66
258,3,9:56.0,,J. Redick makes 2-pt layup from 2 ft (assist by A. Rivers),60,68
259,3,9:46.0,Offensive foul by T. Chandler (drawn by J. Redick),,60,68
260,3,9:46.0,Turnover by T. Chandler (offensive foul),,60,68
261,3,9:30.0,,J. Redick misses 2-pt jump shot from 21 ft (block by M. Chriss),60,68
262,3,9:29.0,Defensive rebound by T. Chandler,,60,68
263,3,9:19.0,M. Chriss makes 2-pt dunk at rim (assist by D. Booker),,62,68
264,3,9:06.0,,A. Rivers misses 2-pt jump shot from 9 ft,62,68
265,3,9:03.0,Defensive rebound by D. Booker,,62,68
266,3,9:00.0,D. Booker makes 2-pt layup from 2 ft,,64,68
267,3,8:59.0,,LA Clippers full timeout,64,68
268,3,8:46.0,,Personal foul by E. Bledsoe (drawn by R. Felton),64,68
269,3,8:38.0,,R. Felton misses 2-pt jump shot from 19 ft,64,68
270,3,8:34.0,Defensive rebound by E. Bledsoe,,64,68
271,3,8:24.0,E. Bledsoe misses 2-pt layup from 3 ft (block by L. Mbah a Moute),,64,68
272,3,8:23.0,Offensive rebound by E. Bledsoe,,64,68
273,3,8:15.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,64,68
274,3,8:12.0,Offensive rebound by T. Chandler,,64,68
275,3,8:09.0,M. Chriss misses 3-pt jump shot from 25 ft,,64,68
276,3,8:06.0,,Defensive rebound by A. Rivers,64,68
277,3,7:56.0,,L. Mbah a Moute makes 2-pt layup from 2 ft,64,70
278,3,7:56.0,,Shooting block foul by D. Booker (drawn by L. Mbah a Moute),64,70
279,3,7:56.0,,L. Mbah a Moute makes free throw 1 of 1,64,71
280,3,7:40.0,D. Booker misses 2-pt jump shot from 16 ft,,64,71
281,3,7:38.0,,Defensive rebound by D. Jordan,64,71
282,3,7:38.0,,Personal block foul by D. Booker (drawn by A. Rivers),64,71
283,3,7:38.0,L. Barbosa enters the game for D. Booker,,64,71
284,3,7:17.0,,J. Redick misses 2-pt jump shot from 21 ft,64,71
285,3,7:15.0,Defensive rebound by T. Chandler,,64,71
286,3,7:07.0,Personal foul by J. Redick (drawn by L. Barbosa),,64,71
287,3,7:01.0,,J. Crawford enters the game for A. Rivers,64,71
288,3,6:58.0,T. Warren makes 2-pt jump shot from 14 ft (assist by E. Bledsoe),,66,71
289,3,6:35.0,,J. Crawford makes 2-pt layup from 3 ft,66,73
290,3,6:25.0,T. Chandler makes 2-pt dunk at rim (assist by L. Barbosa),,68,73
291,3,6:15.0,,Shooting foul by E. Bledsoe (drawn by R. Felton),68,73
292,3,6:15.0,,R. Felton makes free throw 1 of 2,68,74
293,3,6:15.0,P. Tucker enters the game for M. Chriss,,68,74
294,3,6:15.0,,R. Felton makes free throw 2 of 2,68,75
295,3,6:06.0,L. Barbosa misses 2-pt jump shot from 2 ft (block by D. Jordan),,68,75
296,3,6:04.0,Offensive rebound by L. Barbosa,,68,75
297,3,6:02.0,,Violation by L. Mbah a Moute (kicked ball),68,75
298,3,5:52.0,L. Barbosa makes 2-pt jump shot from 15 ft,,70,75
299,3,5:37.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by J. Crawford),70,78
300,3,5:27.0,Turnover by T. Warren (bad pass; steal by R. Felton),,70,78
301,3,5:07.0,,R. Felton makes 2-pt layup from 2 ft,70,80
302,3,5:01.0,Phoenix full timeout,,70,80
303,3,5:01.0,A. Len enters the game for T. Warren,,70,80
304,3,5:01.0,T. Ulis enters the game for T. Chandler,,70,80
305,3,4:56.0,Personal foul by R. Felton (drawn by E. Bledsoe),,70,80
306,3,4:47.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,70,80
307,3,4:44.0,,Defensive rebound by D. Jordan,70,80
308,3,4:37.0,,J. Crawford misses 2-pt layup from 3 ft,70,80
309,3,4:32.0,Defensive rebound by P. Tucker,,70,80
310,3,4:30.0,T. Ulis misses 2-pt jump shot from 10 ft,,70,80
311,3,4:24.0,,Defensive rebound by J. Redick,70,80
312,3,4:14.0,,R. Felton makes 2-pt layup from 3 ft,70,82
313,3,4:03.0,T. Ulis misses 2-pt jump shot from 12 ft,,70,82
314,3,3:59.0,,Defensive rebound by D. Jordan,70,82
315,3,3:49.0,,Personal foul by P. Tucker (drawn by L. Mbah a Moute),70,82
316,3,3:49.0,,L. Mbah a Moute misses free throw 1 of 2,70,82
317,3,3:49.0,,Offensive rebound by Team,70,82
318,3,3:49.0,,L. Mbah a Moute makes free throw 2 of 2,70,83
319,3,3:33.0,P. Tucker misses 2-pt jump shot from 16 ft,,70,83
320,3,3:31.0,,Defensive rebound by D. Jordan,70,83
321,3,3:21.0,,L. Mbah a Moute misses 2-pt jump shot from 22 ft,70,83
322,3,3:18.0,,Offensive rebound by D. Jordan,70,83
323,3,3:18.0,,D. Jordan makes 2-pt dunk at rim,70,85
324,3,3:07.0,A. Len misses 2-pt jump shot from 17 ft,,70,85
325,3,3:06.0,,Defensive rebound by D. Jordan,70,85
326,3,2:57.0,,J. Crawford makes 2-pt jump shot from 4 ft,70,87
327,3,2:56.0,Phoenix full timeout,,70,87
328,3,2:56.0,D. Booker enters the game for L. Barbosa,,70,87
329,3,2:56.0,T. Warren enters the game for T. Ulis,,70,87
330,3,2:41.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,70,87
331,3,2:40.0,,Defensive rebound by D. Jordan,70,87
332,3,2:30.0,,Turnover by J. Crawford (bad pass),70,87
333,3,2:13.0,D. Booker misses 2-pt jump shot from 10 ft (block by D. Jordan),,70,87
334,3,2:09.0,,Defensive rebound by D. Jordan,70,87
335,3,2:05.0,,J. Crawford misses 2-pt jump shot from 5 ft,70,87
336,3,2:02.0,,Offensive rebound by J. Crawford,70,87
337,3,2:02.0,,J. Crawford misses 2-pt layup from 2 ft,70,87
338,3,1:59.0,,Offensive rebound by D. Jordan,70,87
339,3,1:54.0,,R. Felton misses 2-pt layup from 2 ft,70,87
340,3,1:50.0,,Offensive rebound by D. Jordan,70,87
341,3,1:50.0,,D. Jordan makes 2-pt dunk at rim,70,89
342,3,1:36.0,T. Warren makes 2-pt layup from 4 ft,,72,89
343,3,1:14.0,,J. Crawford misses 2-pt jump shot from 10 ft,72,89
344,3,1:11.0,,Offensive rebound by J. Crawford,72,89
345,3,1:10.0,,J. Crawford misses 2-pt jump shot from 6 ft,72,89
346,3,1:07.0,Defensive rebound by E. Bledsoe,,72,89
347,3,1:07.0,E. Bledsoe misses 2-pt layup from 2 ft,,72,89
348,3,1:06.0,Offensive rebound by T. Warren,,72,89
349,3,1:06.0,T. Warren misses 2-pt layup from 3 ft,,72,89
350,3,1:05.0,Offensive rebound by T. Warren,,72,89
351,3,1:01.0,D. Booker misses 3-pt jump shot from 27 ft,,72,89
352,3,1:00.0,,Defensive rebound by R. Felton,72,89
353,3,0:51.0,,R. Felton misses 2-pt layup from 4 ft,72,89
354,3,0:49.0,,Offensive rebound by Team,72,89
355,3,0:49.0,,A. Rivers enters the game for R. Felton,72,89
356,3,0:49.0,,B. Bass enters the game for L. Mbah a Moute,72,89
357,3,0:43.0,,Turnover by J. Redick (bad pass; steal by A. Len),72,89
358,3,0:40.0,Shooting foul by J. Crawford (drawn by D. Booker),,72,89
359,3,0:40.0,D. Booker misses free throw 1 of 2,,72,89
360,3,0:40.0,Offensive rebound by Team,,72,89
361,3,0:40.0,,W. Johnson enters the game for J. Redick,72,89
362,3,0:40.0,D. Booker makes free throw 2 of 2,,73,89
363,3,0:30.0,,Turnover by B. Bass (bad pass; steal by E. Bledsoe),73,89
364,3,0:27.0,T. Warren makes 2-pt layup from 3 ft (assist by E. Bledsoe),,75,89
365,3,0:06.0,,J. Crawford misses 2-pt jump shot from 4 ft,75,89
366,3,0:02.0,Defensive rebound by P. Tucker,,75,89
367,3,0:02.0,Shooting foul by W. Johnson (drawn by E. Bledsoe),,75,89
368,3,0:02.0,E. Bledsoe misses free throw 1 of 2,,75,89
369,3,0:02.0,Offensive rebound by Team,,75,89
370,3,0:02.0,E. Bledsoe makes free throw 2 of 2,,76,89
371,3,0:01.0,,J. Crawford misses 3-pt jump shot from 43 ft,76,89
372,3,0:00.0,,Offensive rebound by Team,76,89
373,4,11:45.0,Offensive charge foul by A. Rivers (drawn by E. Bledsoe),,76,89
374,4,11:45.0,,Turnover by A. Rivers (offensive foul),76,89
375,4,11:32.0,D. Booker misses 2-pt jump shot from 14 ft,,76,89
376,4,11:31.0,Offensive rebound by T. Warren,,76,89
377,4,11:16.0,P. Tucker misses 2-pt hook shot from 2 ft,,76,89
378,4,11:15.0,Offensive rebound by P. Tucker,,76,89
379,4,11:15.0,P. Tucker misses 2-pt layup from 3 ft,,76,89
380,4,11:14.0,Offensive rebound by P. Tucker,,76,89
381,4,11:14.0,P. Tucker misses 2-pt layup from 1 ft,,76,89
382,4,11:12.0,Offensive rebound by A. Len,,76,89
383,4,11:06.0,,Offensive charge foul by E. Bledsoe (drawn by M. Speights),76,89
384,4,11:06.0,Turnover by E. Bledsoe (offensive foul),,76,89
385,4,10:44.0,,B. Bass makes 2-pt jump shot from 9 ft (assist by J. Crawford),76,91
