,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
29,1,7:46.0,M. Turner misses 2-pt jump shot from 19 ft,,13,8
30,1,7:45.0,,Defensive rebound by J. Wall,13,8
31,1,7:38.0,,B. Beal makes 3-pt jump shot from 23 ft (assist by J. Wall),13,11
32,1,7:19.0,Personal foul by O. Porter (drawn by J. Teague),,13,11
33,1,7:15.0,P. George misses 3-pt jump shot from 26 ft,,13,11
34,1,7:14.0,,Defensive rebound by M. Morris,13,11
35,1,7:07.0,,J. Wall misses 2-pt jump shot from 19 ft,13,11
36,1,7:06.0,Defensive rebound by M. Turner,,13,11
37,1,6:58.0,T. Young makes 2-pt jump shot from 5 ft (assist by P. George),,15,11
38,1,6:58.0,Shooting foul by M. Morris (drawn by T. Young),,15,11
39,1,6:58.0,T. Young misses free throw 1 of 1,,15,11
40,1,6:57.0,,Defensive rebound by M. Gortat,15,11
41,1,6:42.0,,B. Beal makes 2-pt jump shot from 18 ft (assist by M. Morris),15,13
42,1,6:31.0,Personal foul by O. Porter (drawn by P. George),,15,13
43,1,6:31.0,,K. Oubre enters the game for O. Porter,15,13
44,1,6:23.0,P. George makes 2-pt jump shot from 16 ft,,17,13
45,1,6:05.0,,Turnover by M. Morris (bad pass),17,13
46,1,5:51.0,Shooting foul by M. Morris (drawn by T. Young),,17,13
47,1,5:51.0,,Washington full timeout,17,13
48,1,5:51.0,T. Young misses free throw 1 of 2,,17,13
49,1,5:51.0,Offensive rebound by Team,,17,13
50,1,5:51.0,,J. Smith enters the game for M. Morris,17,13
51,1,5:51.0,T. Young makes free throw 2 of 2,,18,13
52,1,5:38.0,,B. Beal makes 2-pt jump shot from 17 ft,18,15
53,1,5:13.0,G. Robinson makes 2-pt jump shot from 20 ft (assist by T. Young),,20,15
54,1,4:56.0,,J. Wall misses 2-pt layup from 1 ft (block by M. Turner),20,15
55,1,4:54.0,Defensive rebound by M. Turner,,20,15
56,1,4:46.0,M. Turner misses 3-pt jump shot from 27 ft,,20,15
57,1,4:45.0,,Defensive rebound by B. Beal,20,15
58,1,4:34.0,,Turnover by K. Oubre (bad pass; steal by T. Young),20,15
59,1,4:17.0,P. George makes 2-pt jump shot from 20 ft (assist by J. Teague),,22,15
60,1,4:05.0,,M. Gortat makes 2-pt jump shot from 16 ft (assist by B. Beal),22,17
61,1,3:48.0,K. Séraphin enters the game for G. Robinson,,22,17
62,1,3:48.0,M. Ellis enters the game for T. Young,,22,17
63,1,3:47.0,Turnover by M. Ellis (bad pass; steal by J. Wall),,22,17
64,1,3:32.0,,J. Smith makes 3-pt jump shot from 22 ft (assist by J. Wall),22,20
65,1,3:13.0,M. Turner misses 2-pt jump shot from 18 ft,,22,20
66,1,3:12.0,,Defensive rebound by J. Smith,22,20
67,1,3:02.0,,J. Wall misses 2-pt jump shot from 17 ft,22,20
68,1,3:01.0,Defensive rebound by K. Séraphin,,22,20
69,1,2:44.0,K. Séraphin misses 2-pt jump shot from 11 ft,,22,20
70,1,2:43.0,,Defensive rebound by J. Wall,22,20
71,1,2:28.0,,B. Beal misses 2-pt layup from 3 ft,22,20
72,1,2:27.0,Defensive rebound by K. Séraphin,,22,20
73,1,2:21.0,P. George misses 2-pt jump shot from 17 ft,,22,20
74,1,2:19.0,,Defensive rebound by M. Gortat,22,20
75,1,2:10.0,,J. Wall misses 2-pt layup from 2 ft,22,20
76,1,2:09.0,Defensive rebound by P. George,,22,20
77,1,2:06.0,Personal foul by K. Oubre (drawn by P. George),,22,20
78,1,2:06.0,Indiana full timeout,,22,20
79,1,2:06.0,P. George makes free throw 1 of 2,,23,20
80,1,2:06.0,,T. Burke enters the game for J. Wall,22,20
81,1,2:06.0,A. Jefferson enters the game for M. Turner,,22,20
82,1,2:06.0,A. Brooks enters the game for J. Teague,,22,20
83,1,2:06.0,P. George makes free throw 2 of 2,,24,20
84,1,1:52.0,,Shooting foul by P. George (drawn by B. Beal),24,20
85,1,1:52.0,,B. Beal misses free throw 1 of 2,24,20
86,1,1:52.0,,Offensive rebound by Team,24,20
87,1,1:52.0,,B. Beal misses free throw 2 of 2,24,20
88,1,1:52.0,C. Miles enters the game for P. George,,24,20
89,1,1:51.0,Defensive rebound by K. Séraphin,,24,20
90,1,1:32.0,Turnover by C. Miles (bad pass; steal by B. Beal),,24,20
91,1,1:29.0,,Shooting foul by M. Ellis (drawn by B. Beal),24,20
92,1,1:29.0,,B. Beal makes free throw 1 of 2,24,21
93,1,1:29.0,,B. Beal misses free throw 2 of 2,24,21
94,1,1:29.0,,A. Nicholson enters the game for M. Gortat,24,21
95,1,1:28.0,,Offensive rebound by A. Nicholson,24,21
96,1,1:15.0,,T. Burke misses 3-pt jump shot from 26 ft,24,21
97,1,1:14.0,Defensive rebound by C. Miles,,24,21
98,1,1:01.0,Personal block foul by A. Nicholson (drawn by A. Jefferson),,24,21
99,1,1:01.0,A. Jefferson misses free throw 1 of 2,,24,21
100,1,1:01.0,Offensive rebound by Team,,24,21
101,1,1:01.0,A. Jefferson makes free throw 2 of 2,,25,21
102,1,0:43.0,,T. Burke misses 2-pt jump shot from 4 ft (block by A. Brooks),25,21
103,1,0:42.0,Defensive rebound by Team,,25,21
104,1,0:24.0,M. Ellis misses 3-pt jump shot from 23 ft,,25,21
105,1,0:23.0,,Defensive rebound by T. Burke,25,21
106,1,0:17.0,,K. Oubre misses 2-pt jump shot from 9 ft,25,21
107,1,0:16.0,,Offensive rebound by J. Smith,25,21
108,1,0:16.0,,J. Smith makes 2-pt layup from 2 ft,25,23
109,1,0:00.0,A. Brooks misses 2-pt hook shot from 10 ft,,25,23
110,1,0:00.0,Offensive rebound by Team,,25,23
111,2,11:35.0,,T. Burke misses 2-pt jump shot from 20 ft,25,23
112,2,11:34.0,Defensive rebound by A. Jefferson,,25,23
113,2,11:28.0,M. Ellis misses 2-pt jump shot from 5 ft,,25,23
114,2,11:26.0,,Defensive rebound by J. Smith,25,23
115,2,11:20.0,,T. Burke misses 3-pt jump shot from 24 ft,25,23
116,2,11:18.0,,Offensive rebound by M. Thornton,25,23
117,2,11:13.0,,M. Thornton makes 3-pt jump shot from 27 ft,25,26
118,2,10:52.0,M. Ellis makes 2-pt layup from 1 ft (assist by C. Miles),,27,26
119,2,10:38.0,,A. Nicholson misses 2-pt jump shot from 9 ft,27,26
120,2,10:37.0,,Offensive rebound by T. Burke,27,26
121,2,10:25.0,,Turnover by K. Oubre (lost ball),27,26
122,2,10:25.0,T. Young enters the game for K. Séraphin,,27,26
123,2,10:11.0,Turnover by A. Jefferson (lost ball; steal by A. Nicholson),,27,26
124,2,9:53.0,,M. Thornton misses 3-pt jump shot from 26 ft,27,26
125,2,9:53.0,,Offensive rebound by J. Smith,27,26
126,2,9:47.0,,T. Burke misses 3-pt jump shot from 25 ft,27,26
127,2,9:46.0,Defensive rebound by A. Jefferson,,27,26
128,2,9:41.0,C. Miles makes 3-pt jump shot from 27 ft (assist by A. Brooks),,30,26
129,2,9:24.0,,Personal foul by M. Ellis (drawn by M. Thornton),30,26
130,2,9:19.0,,M. Thornton misses 2-pt jump shot from 15 ft,30,26
131,2,9:18.0,Defensive rebound by A. Jefferson,,30,26
132,2,9:07.0,C. Miles misses 3-pt jump shot from 24 ft,,30,26
133,2,9:07.0,,Defensive rebound by M. Thornton,30,26
134,2,9:07.0,Loose ball foul by A. Jefferson (drawn by M. Thornton),,30,26
135,2,8:58.0,,K. Oubre makes 2-pt jump shot from 19 ft (assist by J. Smith),30,28
136,2,8:41.0,C. Miles misses 3-pt jump shot from 27 ft,,30,28
137,2,8:40.0,,Defensive rebound by M. Thornton,30,28
138,2,8:31.0,,J. Smith makes 2-pt layup from 2 ft (assist by M. Thornton),30,30
139,2,8:09.0,Turnover by T. Young (bad pass),,30,30
140,2,8:09.0,Official timeout,,30,30
141,2,7:59.0,,Personal foul by M. Ellis (drawn by M. Thornton),30,30
142,2,7:59.0,P. George enters the game for M. Ellis,,30,30
143,2,7:51.0,,J. Smith misses 2-pt jump shot from 17 ft,30,30
144,2,7:49.0,,Offensive rebound by A. Nicholson,30,30
145,2,7:45.0,,K. Oubre misses 3-pt jump shot from 27 ft,30,30
146,2,7:45.0,Defensive rebound by Team,,30,30
147,2,7:45.0,,Loose ball foul by J. Smith (drawn by P. George),30,30
148,2,7:45.0,,J. Wall enters the game for T. Burke,30,30
149,2,7:45.0,,M. Morris enters the game for J. Smith,30,30
150,2,7:45.0,J. Teague enters the game for A. Brooks,,30,30
151,2,7:26.0,P. George makes 3-pt jump shot from 25 ft (assist by J. Teague),,33,30
152,2,7:12.0,,A. Nicholson makes 2-pt jump shot from 14 ft (assist by M. Thornton),33,32
153,2,6:56.0,P. George misses 2-pt jump shot from 14 ft,,33,32
154,2,6:55.0,Offensive rebound by A. Jefferson,,33,32
155,2,6:55.0,A. Jefferson makes 2-pt layup from 2 ft,,35,32
156,2,6:55.0,Shooting foul by A. Nicholson (drawn by A. Jefferson),,35,32
157,2,6:55.0,A. Jefferson misses free throw 1 of 1,,35,32
158,2,6:55.0,,O. Porter enters the game for K. Oubre,35,32
159,2,6:55.0,,M. Gortat enters the game for A. Nicholson,35,32
160,2,6:54.0,,Defensive rebound by M. Gortat,35,32
161,2,6:41.0,,J. Wall makes 2-pt layup from 1 ft,35,34
162,2,6:18.0,J. Teague misses 3-pt jump shot from 27 ft,,35,34
163,2,6:17.0,,Defensive rebound by M. Gortat,35,34
164,2,6:10.0,,M. Thornton misses 2-pt layup at rim,35,34
165,2,6:10.0,,Offensive rebound by M. Morris,35,34
166,2,6:09.0,,M. Morris misses 2-pt layup from 1 ft,35,34
167,2,6:08.0,Defensive rebound by A. Jefferson,,35,34
168,2,6:00.0,Personal foul by M. Thornton (drawn by P. George),,35,34
169,2,6:00.0,M. Turner enters the game for A. Jefferson,,35,34
170,2,5:52.0,Personal foul by M. Thornton (drawn by C. Miles),,35,34
171,2,5:52.0,,Washington full timeout,35,34
172,2,5:52.0,,B. Beal enters the game for M. Thornton,35,34
173,2,5:38.0,C. Miles misses 3-pt jump shot from 26 ft,,35,34
174,2,5:37.0,,Defensive rebound by J. Wall,35,34
175,2,5:24.0,,M. Morris makes 2-pt layup from 2 ft (assist by J. Wall),35,36
176,2,5:10.0,P. George makes 2-pt jump shot from 16 ft (assist by J. Teague),,37,36
177,2,5:01.0,,Shooting foul by C. Miles (drawn by M. Gortat),37,36
178,2,5:01.0,,M. Gortat makes free throw 1 of 2,37,37
179,2,5:01.0,,M. Gortat misses free throw 2 of 2,37,37
180,2,5:00.0,Defensive rebound by M. Turner,,37,37
181,2,4:41.0,J. Teague misses 2-pt jump shot from 18 ft,,37,37
182,2,4:39.0,,Defensive rebound by M. Gortat,37,37
183,2,4:28.0,,B. Beal misses 3-pt jump shot from 24 ft,37,37
184,2,4:27.0,,Offensive rebound by M. Gortat,37,37
185,2,4:22.0,,O. Porter makes 2-pt jump shot from 19 ft (assist by M. Gortat),37,39
186,2,4:03.0,C. Miles makes 3-pt jump shot from 27 ft (assist by T. Young),,40,39
187,2,3:47.0,,Shooting foul by P. George (drawn by O. Porter),40,39
188,2,3:47.0,,O. Porter makes free throw 1 of 2,40,40
189,2,3:47.0,G. Robinson enters the game for P. George,,40,40
190,2,3:47.0,,O. Porter makes free throw 2 of 2,40,41
191,2,3:31.0,T. Young misses 3-pt jump shot from 26 ft,,40,41
192,2,3:28.0,,Defensive rebound by J. Wall,40,41
193,2,3:24.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),40,43
194,2,3:06.0,C. Miles misses 2-pt jump shot from 7 ft,,40,43
195,2,3:05.0,,Defensive rebound by M. Morris,40,43
196,2,2:57.0,,Personal foul by M. Turner (drawn by M. Gortat),40,43
197,2,2:57.0,Indiana full timeout,,40,43
198,2,2:57.0,,M. Gortat makes free throw 1 of 2,40,44
199,2,2:57.0,,M. Gortat makes free throw 2 of 2,40,45
200,2,2:47.0,Turnover by M. Turner (lost ball; steal by M. Gortat),,40,45
201,2,2:40.0,,Turnover by O. Porter (lost ball; steal by T. Young),40,45
202,2,2:34.0,Shooting foul by M. Morris (drawn by M. Turner),,40,45
203,2,2:34.0,M. Turner makes free throw 1 of 2,,41,45
204,2,2:34.0,,J. Smith enters the game for M. Morris,41,45
205,2,2:34.0,M. Turner makes free throw 2 of 2,,42,45
206,2,2:23.0,,J. Wall makes 3-pt jump shot from 24 ft (assist by M. Gortat),42,48
207,2,2:11.0,Turnover by T. Young (bad pass; steal by B. Beal),,42,48
208,2,2:06.0,,Personal block foul by J. Teague (drawn by O. Porter),42,48
209,2,2:06.0,,O. Porter makes free throw 1 of 2,42,49
210,2,2:06.0,,O. Porter makes free throw 2 of 2,42,50
211,2,1:41.0,J. Teague makes 2-pt jump shot from 8 ft,,44,50
212,2,1:33.0,,Shooting foul by J. Teague (drawn by J. Wall),44,50
213,2,1:33.0,,J. Wall makes 2-pt jump shot from 11 ft,44,52
214,2,1:33.0,,T. Burke enters the game for O. Porter,44,52
215,2,1:33.0,,J. Wall makes free throw 1 of 1,44,53
216,2,1:18.0,J. Teague misses 2-pt jump shot from 9 ft (block by T. Burke),,44,53
217,2,1:16.0,Offensive rebound by J. Teague,,44,53
218,2,1:14.0,J. Teague makes 2-pt jump shot from 7 ft,,46,53
219,2,0:55.0,,B. Beal misses 3-pt jump shot from 27 ft,46,53
220,2,0:54.0,,Offensive rebound by M. Gortat,46,53
221,2,0:53.0,,M. Gortat makes 2-pt jump shot from 8 ft,46,55
222,2,0:53.0,,Shooting foul by C. Miles (drawn by M. Gortat),46,55
223,2,0:53.0,Indiana full timeout,,46,55
224,2,0:53.0,,M. Gortat misses free throw 1 of 1,46,55
225,2,0:53.0,,Offensive rebound by J. Wall,46,55
226,2,0:53.0,A. Brooks enters the game for J. Teague,,46,55
227,2,0:47.0,,J. Wall makes 3-pt jump shot from 26 ft,46,58
228,2,0:36.0,A. Brooks misses 2-pt jump shot from 6 ft,,46,58
229,2,0:35.0,,Defensive rebound by M. Gortat,46,58
230,2,0:33.0,,Turnover by M. Gortat (bad pass; steal by G. Robinson),46,58
231,2,0:32.0,Shooting foul by M. Gortat (drawn by C. Miles),,46,58
232,2,0:32.0,C. Miles makes free throw 1 of 2,,47,58
233,2,0:32.0,C. Miles makes free throw 2 of 2,,48,58
234,2,0:20.0,,J. Wall misses 3-pt jump shot from 24 ft,48,58
235,2,0:18.0,,Offensive rebound by J. Smith,48,58
236,2,0:16.0,,Turnover by J. Smith (bad pass),48,58
237,2,0:16.0,,A. Nicholson enters the game for M. Gortat,48,58
238,2,0:05.0,Turnover by A. Brooks (lost ball; steal by J. Wall),,48,58
239,2,0:01.0,,Turnover by J. Wall (bad pass),48,58
240,2,0:01.0,,Offensive foul by J. Wall (drawn by A. Brooks),48,58
241,2,0:01.0,Turnover by T. Young (bad pass; steal by A. Nicholson),,48,58
242,2,0:00.0,,A. Nicholson misses 3-pt jump shot from 56 ft,48,58
243,2,0:00.0,,Offensive rebound by Team,48,58
244,3,11:46.0,,J. Wall misses 2-pt layup from 3 ft,48,58
245,3,11:45.0,,Offensive rebound by M. Gortat,48,58
246,3,11:41.0,,M. Morris misses 3-pt jump shot from 27 ft,48,58
247,3,11:40.0,,Offensive rebound by J. Wall,48,58
248,3,11:37.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),48,61
249,3,11:12.0,Personal foul by J. Wall (drawn by J. Teague),,48,61
250,3,10:58.0,G. Robinson misses 2-pt jump shot from 9 ft,,48,61
251,3,10:58.0,Offensive rebound by T. Young,,48,61
252,3,10:57.0,T. Young makes 2-pt layup from 1 ft,,50,61
253,3,10:42.0,,M. Morris misses 2-pt jump shot from 17 ft,50,61
254,3,10:41.0,Defensive rebound by P. George,,50,61
255,3,10:30.0,Personal foul by J. Wall (drawn by J. Teague),,50,61
256,3,10:30.0,J. Teague makes free throw 1 of 2,,51,61
257,3,10:30.0,J. Teague makes free throw 2 of 2,,52,61
258,3,10:18.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),52,63
259,3,9:53.0,T. Young makes 2-pt hook shot from 4 ft (assist by J. Teague),,54,63
260,3,9:39.0,,Shooting foul by T. Young (drawn by O. Porter),54,63
261,3,9:39.0,,O. Porter makes free throw 1 of 2,54,64
262,3,9:39.0,,O. Porter makes free throw 2 of 2,54,65
263,3,9:33.0,Turnover by M. Turner (bad pass),,54,65
264,3,9:24.0,,M. Morris makes 2-pt jump shot from 8 ft (assist by J. Wall),54,67
265,3,9:08.0,J. Teague misses 2-pt jump shot from 10 ft,,54,67
266,3,9:07.0,,Defensive rebound by M. Morris,54,67
267,3,8:52.0,,O. Porter misses 3-pt jump shot from 26 ft,54,67
268,3,8:51.0,Defensive rebound by T. Young,,54,67
269,3,8:43.0,Offensive foul by M. Turner (drawn by S. Mac),,54,67
270,3,8:43.0,Turnover by M. Turner (offensive foul),,54,67
271,3,8:28.0,,O. Porter misses 3-pt jump shot from 23 ft,54,67
272,3,8:27.0,Defensive rebound by J. Teague,,54,67
273,3,8:13.0,P. George misses 2-pt jump shot from 15 ft,,54,67
274,3,8:12.0,,Defensive rebound by M. Morris,54,67
275,3,8:10.0,,Turnover by M. Morris (bad pass; steal by T. Young),54,67
276,3,8:07.0,Indiana full timeout,,54,67
277,3,7:49.0,T. Young misses 3-pt jump shot from 25 ft,,54,67
278,3,7:48.0,,Defensive rebound by M. Morris,54,67
279,3,7:24.0,,M. Gortat misses 2-pt jump shot from 13 ft,54,67
280,3,7:23.0,Defensive rebound by G. Robinson,,54,67
281,3,7:11.0,M. Turner makes 2-pt jump shot from 17 ft (assist by J. Teague),,56,67
282,3,6:59.0,,M. Gortat makes 2-pt layup from 2 ft (assist by S. Mac),56,69
283,3,6:49.0,T. Young makes 2-pt dunk at rim (assist by J. Teague),,58,69
284,3,6:29.0,,Turnover by J. Wall (lost ball; steal by T. Young),58,69
285,3,6:24.0,Turnover by T. Young (lost ball; steal by M. Morris),,58,69
286,3,6:24.0,Loose ball foul by T. Young (drawn by M. Morris),,58,69
287,3,6:12.0,,M. Morris misses 3-pt jump shot from 26 ft,58,69
288,3,6:11.0,Defensive rebound by P. George,,58,69
289,3,5:54.0,J. Teague makes 2-pt layup from 1 ft,,60,69
290,3,5:42.0,,O. Porter makes 2-pt layup at rim (assist by M. Gortat),60,71
291,3,5:26.0,P. George makes 3-pt jump shot from 24 ft (assist by T. Young),,63,71
292,3,5:14.0,,O. Porter misses 3-pt jump shot from 25 ft,63,71
293,3,5:13.0,Defensive rebound by M. Turner,,63,71
294,3,5:13.0,,Loose ball foul by M. Morris (drawn by M. Turner),63,71
295,3,5:13.0,,J. Smith enters the game for M. Morris,63,71
296,3,5:03.0,M. Turner makes 2-pt jump shot from 18 ft (assist by P. George),,65,71
297,3,4:54.0,,Personal foul by G. Robinson (drawn by S. Mac),65,71
298,3,4:46.0,,Turnover by M. Gortat (bad pass; steal by T. Young),65,71
299,3,4:46.0,Personal foul by J. Smith (drawn by T. Young),,65,71
300,3,4:37.0,P. George makes 3-pt jump shot from 26 ft (assist by J. Teague),,68,71
301,3,4:36.0,,Washington full timeout,68,71
302,3,4:36.0,,M. Thornton enters the game for S. Mac,68,71
303,3,4:20.0,,M. Thornton makes 2-pt jump shot from 6 ft (assist by J. Wall),68,73
304,3,4:08.0,G. Robinson misses 2-pt jump shot from 3 ft,,68,73
305,3,4:07.0,,Defensive rebound by J. Smith,68,73
306,3,3:57.0,,J. Wall makes 2-pt jump shot from 21 ft,68,75
307,3,3:45.0,Personal foul by O. Porter (drawn by J. Teague),,68,75
308,3,3:45.0,J. Teague makes free throw 1 of 2,,69,75
309,3,3:45.0,M. Ellis enters the game for G. Robinson,,69,75
310,3,3:45.0,K. Séraphin enters the game for T. Young,,69,75
311,3,3:45.0,J. Teague makes free throw 2 of 2,,70,75
312,3,3:28.0,,J. Wall makes 2-pt layup from 1 ft,70,77
313,3,3:03.0,P. George misses 3-pt jump shot from 25 ft,,70,77
314,3,3:03.0,,Defensive rebound by J. Smith,70,77
315,3,2:48.0,,J. Wall makes 2-pt jump shot from 18 ft,70,79
316,3,2:29.0,J. Teague misses 3-pt jump shot from 27 ft,,70,79
317,3,2:28.0,,Defensive rebound by M. Gortat,70,79
318,3,2:13.0,,Shooting foul by M. Turner (drawn by J. Wall),70,79
319,3,2:13.0,,J. Wall makes free throw 1 of 2,70,80
320,3,2:13.0,,K. Oubre enters the game for O. Porter,70,80
321,3,2:13.0,A. Jefferson enters the game for M. Turner,,70,80
322,3,2:13.0,,J. Wall makes free throw 2 of 2,70,81
323,3,1:58.0,Personal block foul by J. Smith (drawn by M. Ellis),,70,81
324,3,1:58.0,M. Ellis makes free throw 1 of 2,,71,81
325,3,1:58.0,C. Miles enters the game for P. George,,71,81
326,3,1:58.0,M. Ellis makes free throw 2 of 2,,72,81
327,3,1:48.0,,J. Wall makes 2-pt jump shot from 18 ft,72,83
328,3,1:26.0,K. Séraphin misses 2-pt jump shot from 20 ft,,72,83
329,3,1:24.0,,Defensive rebound by J. Wall,72,83
330,3,1:15.0,,Turnover by M. Thornton (bad pass),72,83
331,3,1:15.0,,Technical foul by M. Gortat,72,83
332,3,1:15.0,C. Miles makes technical free throw,,73,83
333,3,1:00.0,M. Ellis misses 2-pt jump shot from 17 ft,,73,83
334,3,0:59.0,,Defensive rebound by K. Oubre,73,83
335,3,0:55.0,,Turnover by J. Wall (bad pass),73,83
336,3,0:36.0,Shooting foul by K. Oubre (drawn by J. Teague),,73,83
337,3,0:36.0,J. Teague makes free throw 1 of 2,,74,83
338,3,0:36.0,J. Teague misses free throw 2 of 2,,74,83
339,3,0:36.0,,Defensive rebound by Team,74,83
340,3,0:36.0,Loose ball foul by K. Séraphin (drawn by J. Smith),,74,83
341,3,0:36.0,,J. Smith misses free throw 1 of 2,74,83
342,3,0:36.0,,Offensive rebound by Team,74,83
343,3,0:36.0,,J. Smith misses free throw 2 of 2,74,83
344,3,0:36.0,P. George enters the game for K. Séraphin,,74,83
345,3,0:35.0,Defensive rebound by A. Jefferson,,74,83
346,3,0:25.0,C. Miles misses 2-pt layup from 2 ft,,74,83
347,3,0:24.0,,Defensive rebound by M. Gortat,74,83
348,3,0:03.0,,J. Wall makes 2-pt jump shot from 19 ft,74,85
349,3,0:01.0,C. Miles misses 3-pt jump shot from 49 ft,,74,85
350,3,0:00.0,Offensive rebound by Team,,74,85
351,4,11:46.0,C. Miles misses 2-pt jump shot from 12 ft,,74,85
352,4,11:45.0,,Defensive rebound by K. Oubre,74,85
353,4,11:28.0,,M. Thornton makes 2-pt layup from 1 ft (assist by M. Gortat),74,87
354,4,11:05.0,C. Miles makes 3-pt jump shot from 30 ft (assist by M. Ellis),,77,87
355,4,10:49.0,,Turnover by K. Oubre (lost ball; steal by A. Jefferson),77,87
356,4,10:36.0,A. Jefferson makes 2-pt jump shot from 14 ft (assist by A. Brooks),,79,87
357,4,10:22.0,,Turnover by T. Burke (bad pass),79,87
358,4,10:06.0,C. Miles misses 2-pt jump shot from 21 ft,,79,87
359,4,10:05.0,,Defensive rebound by M. Gortat,79,87
360,4,9:52.0,,M. Gortat misses 2-pt jump shot from 15 ft,79,87
361,4,9:49.0,Defensive rebound by A. Jefferson,,79,87
362,4,9:39.0,P. George misses 2-pt jump shot from 17 ft,,79,87
363,4,9:38.0,,Defensive rebound by M. Gortat,79,87
364,4,9:25.0,,Personal foul by C. Miles (drawn by O. Porter),79,87
365,4,9:25.0,,Offensive foul by M. Thornton (drawn by M. Ellis),79,87
366,4,9:25.0,,Turnover by M. Thornton (offensive foul),79,87
367,4,9:07.0,P. George misses 2-pt jump shot from 16 ft,,79,87
368,4,9:07.0,,Defensive rebound by M. Gortat,79,87
369,4,9:06.0,,Personal foul by P. George (drawn by M. Gortat),79,87
370,4,9:06.0,,J. Wall enters the game for T. Burke,79,87
371,4,9:06.0,J. Teague enters the game for A. Brooks,,79,87
372,4,8:55.0,,Shooting foul by M. Ellis (drawn by M. Thornton),79,87
373,4,8:55.0,Official timeout,,79,87
374,4,8:55.0,,M. Thornton misses free throw 1 of 2,79,87
375,4,8:55.0,,Offensive rebound by Team,79,87
376,4,8:55.0,,M. Thornton misses free throw 2 of 2,79,87
377,4,8:54.0,Defensive rebound by C. Miles,,79,87
378,4,8:37.0,A. Jefferson misses 2-pt jump shot from 9 ft,,79,87
379,4,8:36.0,,Defensive rebound by O. Porter,79,87
380,4,8:18.0,,Shooting foul by A. Jefferson (drawn by J. Wall),79,87
381,4,8:18.0,,J. Wall makes free throw 1 of 2,79,88
382,4,8:18.0,,J. Wall misses free throw 2 of 2,79,88
383,4,8:18.0,M. Turner enters the game for A. Jefferson,,79,88
384,4,8:18.0,T. Young enters the game for C. Miles,,79,88
385,4,8:17.0,Defensive rebound by T. Young,,79,88
386,4,8:05.0,J. Teague makes 2-pt layup from 1 ft,,81,88
387,4,8:05.0,Shooting foul by J. Wall (drawn by J. Teague),,81,88
388,4,8:05.0,J. Teague makes free throw 1 of 1,,82,88
389,4,7:51.0,,O. Porter makes 2-pt jump shot from 4 ft,82,90
390,4,7:51.0,,Shooting foul by T. Young (drawn by O. Porter),82,90
391,4,7:51.0,,M. Morris enters the game for K. Oubre,82,90
392,4,7:51.0,,O. Porter makes free throw 1 of 1,82,91
393,4,7:43.0,Personal foul by M. Thornton (drawn by M. Ellis),,82,91
394,4,7:30.0,M. Turner makes 2-pt jump shot from 11 ft (assist by P. George),,84,91
