,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
30,1,8:41.0,Offensive foul by G. Antetokounmpo (drawn by M. Carter-Williams),,1,9
31,1,8:41.0,Turnover by G. Antetokounmpo (bad pass),,1,9
32,1,8:31.0,,T. Gibson misses 2-pt jump shot from 5 ft (block by G. Antetokounmpo),1,9
33,1,8:30.0,,Offensive rebound by T. Gibson,1,9
34,1,8:27.0,,T. Gibson misses 2-pt layup from 3 ft,1,9
35,1,8:26.0,,Offensive rebound by T. Gibson,1,9
36,1,8:26.0,,T. Gibson misses 2-pt layup from 2 ft,1,9
37,1,8:24.0,Defensive rebound by J. Parker,,1,9
38,1,8:14.0,Turnover by M. Brogdon (lost ball; steal by M. Carter-Williams),,1,9
39,1,8:11.0,,D. Wade makes 2-pt layup from 1 ft (assist by M. Carter-Williams),1,11
40,1,8:11.0,Milwaukee full timeout,,1,11
41,1,8:11.0,G. Monroe enters the game for J. Henson,,1,11
42,1,8:11.0,M. Teletović enters the game for J. Parker,,1,11
43,1,7:53.0,M. Brogdon misses 2-pt layup from 2 ft,,1,11
44,1,7:51.0,Offensive rebound by G. Monroe,,1,11
45,1,7:51.0,G. Monroe misses 2-pt layup from 1 ft (block by D. Wade),,1,11
46,1,7:50.0,Offensive rebound by G. Monroe,,1,11
47,1,7:48.0,G. Monroe makes 2-pt hook shot from 3 ft,,3,11
48,1,7:23.0,,T. Gibson misses 2-pt layup from 1 ft,3,11
49,1,7:22.0,Defensive rebound by G. Monroe,,3,11
50,1,7:15.0,M. Brogdon makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,6,11
51,1,6:50.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,6,11
52,1,6:49.0,Defensive rebound by G. Monroe,,6,11
53,1,6:32.0,T. Snell misses 2-pt jump shot from 21 ft,,6,11
54,1,6:31.0,,Defensive rebound by M. Carter-Williams,6,11
55,1,6:23.0,,Turnover by J. Butler (bad pass; steal by T. Snell),6,11
56,1,6:15.0,M. Brogdon misses 3-pt jump shot from 25 ft,,6,11
57,1,6:15.0,,Defensive rebound by D. Wade,6,11
58,1,6:06.0,Offensive charge foul by D. Wade (drawn by T. Snell),,6,11
59,1,6:06.0,,Turnover by D. Wade (offensive foul),6,11
60,1,6:06.0,,D. McDermott enters the game for D. Wade,6,11
61,1,5:52.0,M. Teletović misses 2-pt jump shot from 7 ft,,6,11
62,1,5:48.0,Offensive rebound by G. Antetokounmpo,,6,11
63,1,5:48.0,G. Antetokounmpo makes 2-pt dunk at rim,,8,11
64,1,5:31.0,,M. Carter-Williams makes 3-pt jump shot from 23 ft (assist by J. Butler),8,14
65,1,5:04.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,8,14
66,1,5:03.0,,Defensive rebound by R. Lopez,8,14
67,1,4:52.0,,Shooting foul by T. Snell (drawn by J. Butler),8,14
68,1,4:52.0,,J. Butler makes free throw 1 of 2,8,15
69,1,4:52.0,,N. Mirotić enters the game for T. Gibson,8,15
70,1,4:52.0,J. Terry enters the game for T. Snell,,8,15
71,1,4:52.0,,J. Butler makes free throw 2 of 2,8,16
72,1,4:34.0,G. Monroe misses 2-pt layup from 2 ft,,8,16
73,1,4:33.0,Offensive rebound by Team,,8,16
74,1,4:31.0,G. Antetokounmpo makes 2-pt hook shot from 5 ft (assist by J. Terry),,10,16
75,1,4:02.0,,R. Lopez makes 2-pt jump shot from 22 ft (assist by J. Butler),10,18
76,1,3:41.0,Shooting foul by D. McDermott (drawn by G. Monroe),,10,18
77,1,3:41.0,G. Monroe makes free throw 1 of 2,,11,18
78,1,3:41.0,J. Parker enters the game for G. Antetokounmpo,,11,18
79,1,3:41.0,G. Monroe makes free throw 2 of 2,,12,18
80,1,3:16.0,,M. Carter-Williams misses 2-pt jump shot from 12 ft,12,18
81,1,3:15.0,Defensive rebound by J. Parker,,12,18
82,1,3:01.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,15,18
83,1,2:59.0,,Chicago full timeout,15,18
84,1,2:59.0,,J. Grant enters the game for M. Carter-Williams,15,18
85,1,2:38.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. McDermott),15,21
86,1,2:22.0,J. Parker makes 2-pt layup from 3 ft (assist by G. Monroe),,17,21
87,1,2:22.0,Shooting foul by J. Grant (drawn by J. Parker),,17,21
88,1,2:22.0,J. Parker makes free throw 1 of 1,,18,21
89,1,2:08.0,,Turnover by J. Butler (traveling),18,21
90,1,1:53.0,G. Monroe misses 2-pt layup from 2 ft,,18,21
91,1,1:52.0,,Defensive rebound by R. Lopez,18,21
92,1,1:44.0,,Def 3 sec tech foul by G. Monroe,18,21
93,1,1:44.0,,J. Butler misses technical free throw,18,21
94,1,1:44.0,,Offensive rebound by Team,18,21
95,1,1:36.0,,N. Mirotić makes 2-pt jump shot from 16 ft (assist by J. Butler),18,23
96,1,1:13.0,J. Parker makes 2-pt jump shot from 21 ft (assist by M. Brogdon),,20,23
97,1,0:54.0,,R. Lopez makes 2-pt jump shot from 20 ft (assist by J. Butler),20,25
98,1,0:43.0,G. Monroe makes 2-pt layup from 2 ft,,22,25
99,1,0:28.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by R. Lopez),22,27
100,1,0:05.0,M. Brogdon misses 2-pt jump shot from 13 ft,,22,27
101,1,0:04.0,,Defensive rebound by N. Mirotić,22,27
102,1,0:00.0,,J. Butler misses 3-pt jump shot from 33 ft,22,27
103,1,0:00.0,,Offensive rebound by Team,22,27
104,2,11:39.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by C. Felício),,22,27
105,2,11:38.0,Offensive rebound by G. Monroe,,22,27
106,2,11:35.0,J. Parker makes 2-pt dunk at rim (assist by G. Monroe),,24,27
107,2,11:15.0,,D. Wade makes 3-pt jump shot from 26 ft (assist by D. McDermott),24,30
108,2,10:53.0,M. Teletović makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,27,30
109,2,10:39.0,,D. Wade misses 2-pt jump shot from 15 ft,27,30
110,2,10:38.0,Defensive rebound by G. Monroe,,27,30
111,2,10:28.0,M. Teletović misses 3-pt jump shot from 27 ft,,27,30
112,2,10:27.0,,Defensive rebound by C. Felício,27,30
113,2,10:18.0,,D. McDermott misses 2-pt jump shot from 18 ft,27,30
114,2,10:17.0,Defensive rebound by M. Teletović,,27,30
115,2,10:06.0,G. Monroe makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),,29,30
116,2,9:40.0,,Shooting foul by G. Monroe (drawn by C. Felício),29,30
117,2,9:40.0,,C. Felício misses free throw 1 of 2,29,30
118,2,9:40.0,,Offensive rebound by Team,29,30
119,2,9:40.0,,C. Felício makes free throw 2 of 2,29,31
120,2,9:28.0,G. Monroe makes 2-pt dunk at rim (assist by M. Teletović),,31,31
121,2,9:13.0,,D. McDermott makes 3-pt jump shot from 26 ft (assist by J. Grant),31,34
122,2,8:50.0,J. Terry makes 3-pt jump shot from 24 ft,,34,34
123,2,8:35.0,,D. Wade misses 2-pt layup from 3 ft (block by G. Antetokounmpo),34,34
124,2,8:35.0,,Offensive rebound by Team,34,34
125,2,8:35.0,,Chicago full timeout,34,34
126,2,8:32.0,,D. McDermott misses 3-pt jump shot from 24 ft,34,34
127,2,8:31.0,Defensive rebound by G. Antetokounmpo,,34,34
128,2,8:11.0,G. Monroe misses 2-pt jump shot from 6 ft,,34,34
129,2,8:11.0,,Defensive rebound by N. Mirotić,34,34
130,2,8:05.0,,D. Wade misses 3-pt jump shot from 25 ft,34,34
131,2,8:04.0,Defensive rebound by M. Teletović,,34,34
132,2,7:58.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Terry),,36,34
133,2,7:46.0,,D. McDermott makes 2-pt layup from 2 ft (assist by D. Wade),36,36
134,2,7:19.0,J. Parker misses 3-pt jump shot from 26 ft,,36,36
135,2,7:17.0,,Defensive rebound by D. Wade,36,36
136,2,7:08.0,,D. McDermott misses 2-pt jump shot from 9 ft,36,36
137,2,7:07.0,,Offensive rebound by C. Felício,36,36
138,2,7:07.0,,C. Felício makes 2-pt dunk at rim,36,38
139,2,6:49.0,Shooting foul by J. Grant (drawn by J. Parker),,36,38
140,2,6:49.0,J. Parker makes free throw 1 of 2,,37,38
141,2,6:49.0,J. Henson enters the game for G. Monroe,,37,38
142,2,6:49.0,,T. Gibson enters the game for D. Wade,37,38
143,2,6:49.0,,M. Carter-Williams enters the game for D. McDermott,37,38
144,2,6:49.0,,J. Butler enters the game for J. Grant,37,38
145,2,6:49.0,J. Parker makes free throw 2 of 2,,38,38
146,2,6:29.0,,T. Gibson misses 2-pt jump shot from 5 ft (block by G. Antetokounmpo),38,38
147,2,6:27.0,Defensive rebound by M. Teletović,,38,38
148,2,6:24.0,Turnover by M. Teletović (bad pass; steal by J. Butler),,38,38
149,2,6:13.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,38,38
150,2,6:12.0,Defensive rebound by J. Henson,,38,38
151,2,6:04.0,M. Teletović misses 3-pt jump shot from 26 ft,,38,38
152,2,6:02.0,,Defensive rebound by C. Felício,38,38
153,2,5:51.0,,J. Butler makes 2-pt jump shot from 15 ft,38,40
154,2,5:31.0,J. Terry misses 2-pt jump shot from 16 ft,,38,40
155,2,5:30.0,,Defensive rebound by J. Butler,38,40
156,2,5:18.0,,T. Gibson makes 2-pt layup from 2 ft,38,42
157,2,5:17.0,Milwaukee full timeout,,38,42
158,2,5:17.0,M. Brogdon enters the game for M. Teletović,,38,42
159,2,5:17.0,T. Snell enters the game for J. Terry,,38,42
160,2,5:04.0,Shooting foul by M. Carter-Williams (drawn by T. Snell),,38,42
161,2,5:04.0,T. Snell makes free throw 1 of 2,,39,42
162,2,5:04.0,T. Snell makes free throw 2 of 2,,40,42
163,2,4:45.0,,T. Gibson misses 2-pt layup from 2 ft,40,42
164,2,4:44.0,Defensive rebound by J. Henson,,40,42
165,2,4:40.0,Shooting foul by N. Mirotić (drawn by G. Antetokounmpo),,40,42
166,2,4:40.0,G. Antetokounmpo misses free throw 1 of 2,,40,42
167,2,4:40.0,Offensive rebound by Team,,40,42
168,2,4:40.0,,R. Lopez enters the game for C. Felício,40,42
169,2,4:40.0,,D. McDermott enters the game for N. Mirotić,40,42
170,2,4:40.0,G. Antetokounmpo makes free throw 2 of 2,,41,42
171,2,4:20.0,,Turnover by M. Carter-Williams (lost ball; steal by G. Antetokounmpo),41,42
172,2,4:17.0,G. Antetokounmpo makes 2-pt dunk at rim,,43,42
173,2,3:52.0,,T. Gibson misses 2-pt jump shot from 4 ft,43,42
174,2,3:50.0,,Offensive rebound by T. Gibson,43,42
175,2,3:50.0,,Shooting foul by J. Parker (drawn by T. Gibson),43,42
176,2,3:50.0,,T. Gibson makes free throw 1 of 2,43,43
177,2,3:50.0,,T. Gibson makes free throw 2 of 2,43,44
178,2,3:35.0,M. Brogdon misses 2-pt jump shot from 22 ft,,43,44
179,2,3:34.0,,Defensive rebound by J. Butler,43,44
180,2,3:12.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft,43,44
181,2,3:12.0,Defensive rebound by M. Brogdon,,43,44
182,2,3:12.0,Personal foul by M. Carter-Williams (drawn by M. Brogdon),,43,44
183,2,2:57.0,Personal foul by M. Carter-Williams (drawn by J. Henson),,43,44
184,2,2:57.0,,Chicago full timeout,43,44
185,2,2:57.0,J. Henson misses free throw 1 of 2,,43,44
186,2,2:57.0,Offensive rebound by Team,,43,44
187,2,2:57.0,,D. Wade enters the game for M. Carter-Williams,43,44
188,2,2:57.0,J. Henson makes free throw 2 of 2,,44,44
189,2,2:35.0,,T. Gibson misses 2-pt jump shot from 15 ft,44,44
190,2,2:32.0,,Offensive rebound by R. Lopez,44,44
191,2,2:32.0,,R. Lopez makes 2-pt dunk at rim,44,46
192,2,2:14.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,44,46
193,2,2:13.0,Offensive rebound by G. Antetokounmpo,,44,46
194,2,2:13.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,46,46
195,2,2:02.0,,J. Butler misses 2-pt jump shot from 11 ft (block by J. Parker),46,46
196,2,1:59.0,Defensive rebound by J. Henson,,46,46
197,2,1:46.0,J. Parker misses 2-pt jump shot from 16 ft,,46,46
198,2,1:45.0,,Defensive rebound by R. Lopez,46,46
199,2,1:24.0,,J. Butler misses 3-pt jump shot from 25 ft,46,46
200,2,1:23.0,,Offensive rebound by Team,46,46
201,2,1:12.0,,D. Wade misses 2-pt jump shot from 20 ft,46,46
202,2,1:11.0,,Offensive rebound by D. McDermott,46,46
203,2,1:02.0,,J. Butler makes 2-pt layup from 3 ft,46,48
204,2,1:02.0,,Shooting foul by J. Henson (drawn by J. Butler),46,48
205,2,1:02.0,,J. Butler makes free throw 1 of 1,46,49
206,2,0:44.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,46,49
207,2,0:43.0,,Defensive rebound by R. Lopez,46,49
208,2,0:36.0,,D. McDermott misses 3-pt jump shot from 26 ft,46,49
209,2,0:35.0,,Offensive rebound by D. Wade,46,49
210,2,0:17.0,,J. Butler misses 2-pt jump shot from 18 ft,46,49
211,2,0:16.0,Defensive rebound by G. Antetokounmpo,,46,49
212,2,0:13.0,Turnover by G. Antetokounmpo (bad pass; steal by J. Butler),,46,49
213,2,0:05.0,,J. Butler makes 2-pt layup from 1 ft,46,51
214,2,0:05.0,,Shooting foul by J. Parker (drawn by J. Butler),46,51
215,2,0:05.0,,J. Butler misses free throw 1 of 1,46,51
216,2,0:04.0,Defensive rebound by G. Antetokounmpo,,46,51
217,2,0:00.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,49,51
218,3,11:47.0,J. Parker makes 2-pt jump shot from 20 ft (assist by M. Brogdon),,51,51
219,3,11:28.0,,D. Wade misses 2-pt jump shot from 16 ft (block by G. Antetokounmpo),51,51
220,3,11:27.0,Defensive rebound by J. Parker,,51,51
221,3,11:25.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Parker),,53,51
222,3,11:11.0,,Personal foul by J. Henson (drawn by D. Wade),53,51
223,3,11:03.0,,R. Lopez makes 2-pt jump shot from 17 ft (assist by D. Wade),53,53
224,3,10:40.0,J. Parker makes 2-pt layup from 3 ft (assist by T. Snell),,55,53
225,3,10:24.0,,J. Butler makes 2-pt layup from 2 ft (assist by D. Wade),55,55
226,3,10:03.0,Turnover by G. Antetokounmpo (bad pass; steal by M. Carter-Williams),,55,55
227,3,9:59.0,,Shooting foul by M. Brogdon (drawn by M. Carter-Williams),55,55
228,3,9:59.0,,M. Carter-Williams makes free throw 1 of 2,55,56
229,3,9:59.0,,M. Carter-Williams misses free throw 2 of 2,55,56
230,3,9:59.0,Defensive rebound by M. Brogdon,,55,56
231,3,9:45.0,,Violation by R. Lopez (kicked ball),55,56
232,3,9:34.0,M. Brogdon makes 2-pt layup from 3 ft,,57,56
233,3,9:13.0,,Turnover by R. Lopez (3 sec),57,56
234,3,9:03.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),,59,56
235,3,8:36.0,,Personal foul by J. Henson (drawn by T. Gibson),59,56
236,3,8:36.0,G. Monroe enters the game for J. Henson,,59,56
237,3,8:29.0,,D. Wade makes 2-pt dunk at rim (assist by T. Gibson),59,58
238,3,8:13.0,M. Brogdon misses 2-pt jump shot from 12 ft,,59,58
239,3,8:12.0,Offensive rebound by M. Brogdon,,59,58
240,3,8:08.0,T. Snell makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,62,58
241,3,7:51.0,,D. Wade misses 3-pt jump shot from 25 ft,62,58
242,3,7:49.0,,Offensive rebound by J. Butler,62,58
243,3,7:39.0,,D. Wade misses 2-pt jump shot from 19 ft,62,58
244,3,7:38.0,Defensive rebound by M. Brogdon,,62,58
245,3,7:25.0,J. Parker misses 2-pt jump shot from 21 ft,,62,58
246,3,7:24.0,,Defensive rebound by R. Lopez,62,58
247,3,7:00.0,,R. Lopez makes 2-pt hook shot from 7 ft,62,60
248,3,6:47.0,T. Snell makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,65,60
249,3,6:30.0,,D. Wade misses 3-pt jump shot from 25 ft,65,60
250,3,6:29.0,Defensive rebound by J. Parker,,65,60
251,3,6:25.0,M. Brogdon makes 2-pt layup from 2 ft (assist by J. Parker),,67,60
252,3,6:25.0,,Chicago full timeout,67,60
253,3,6:02.0,,R. Lopez misses 2-pt jump shot from 18 ft,67,60
254,3,6:00.0,Defensive rebound by J. Parker,,67,60
255,3,5:55.0,,D. McDermott enters the game for D. Wade,67,60
256,3,5:46.0,G. Antetokounmpo makes 2-pt jump shot from 12 ft,,69,60
257,3,5:28.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),69,63
258,3,5:10.0,J. Parker makes 2-pt layup from 2 ft (assist by M. Brogdon),,71,63
259,3,4:44.0,,R. Lopez misses 2-pt hook shot from 7 ft,71,63
260,3,4:43.0,Defensive rebound by M. Brogdon,,71,63
261,3,4:39.0,Shooting foul by M. Carter-Williams (drawn by G. Monroe),,71,63
262,3,4:39.0,G. Monroe misses free throw 1 of 2,,71,63
263,3,4:39.0,Offensive rebound by Team,,71,63
264,3,4:39.0,,N. Mirotić enters the game for T. Gibson,71,63
265,3,4:39.0,,J. Grant enters the game for M. Carter-Williams,71,63
266,3,4:39.0,J. Terry enters the game for T. Snell,,71,63
267,3,4:39.0,M. Teletović enters the game for G. Antetokounmpo,,71,63
268,3,4:39.0,G. Monroe makes free throw 2 of 2,,72,63
269,3,4:22.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Butler),72,66
270,3,4:02.0,J. Parker makes 2-pt layup from 2 ft,,74,66
271,3,4:02.0,Shooting foul by J. Butler (drawn by J. Parker),,74,66
272,3,4:02.0,J. Parker makes free throw 1 of 1,,75,66
273,3,3:44.0,,Turnover by J. Butler (bad pass),75,66
274,3,3:34.0,M. Brogdon makes 2-pt layup from 2 ft,,77,66
275,3,3:21.0,,J. Butler misses 3-pt jump shot from 25 ft,77,66
276,3,3:20.0,,Offensive rebound by J. Butler,77,66
277,3,3:20.0,,Shooting foul by M. Teletović (drawn by J. Butler),77,66
278,3,3:20.0,,J. Butler makes free throw 1 of 2,77,67
279,3,3:20.0,,J. Butler makes free throw 2 of 2,77,68
280,3,2:59.0,G. Monroe misses 2-pt jump shot from 21 ft,,77,68
281,3,2:58.0,,Defensive rebound by N. Mirotić,77,68
282,3,2:43.0,,Shooting foul by M. Teletović (drawn by J. Butler),77,68
283,3,2:43.0,Milwaukee full timeout,,77,68
284,3,2:43.0,,J. Butler makes free throw 1 of 2,77,69
285,3,2:43.0,G. Antetokounmpo enters the game for M. Brogdon,,77,68
286,3,2:43.0,,J. Butler makes free throw 2 of 2,77,70
287,3,2:29.0,Turnover by J. Parker (traveling),,77,70
288,3,2:16.0,,J. Grant misses 3-pt jump shot from 25 ft,77,70
289,3,2:15.0,,Offensive rebound by N. Mirotić,77,70
290,3,1:57.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by J. Butler),77,73
291,3,1:35.0,G. Monroe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,79,73
292,3,1:19.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by J. Butler),79,76
293,3,1:06.0,J. Parker misses 2-pt layup from 3 ft (block by R. Lopez),,79,76
294,3,1:04.0,Offensive rebound by G. Monroe,,79,76
295,3,1:02.0,G. Monroe misses 2-pt layup from 2 ft,,79,76
296,3,1:01.0,,Defensive rebound by J. Butler,79,76
297,3,0:55.0,,J. Grant misses 3-pt jump shot from 25 ft,79,76
298,3,0:54.0,Defensive rebound by G. Antetokounmpo,,79,76
299,3,0:52.0,Personal foul by J. Grant (drawn by G. Antetokounmpo),,79,76
300,3,0:52.0,,C. Felício enters the game for R. Lopez,79,76
301,3,0:39.0,Turnover by G. Antetokounmpo (traveling),,79,76
302,3,0:33.0,,Shooting foul by J. Terry (drawn by J. Butler),79,76
303,3,0:33.0,,J. Butler misses free throw 1 of 2,79,76
304,3,0:33.0,,Offensive rebound by Team,79,76
305,3,0:33.0,,J. Butler misses free throw 2 of 2,79,76
306,3,0:32.0,Defensive rebound by G. Monroe,,79,76
307,3,0:28.0,Turnover by G. Monroe (bad pass; steal by C. Felício),,79,76
308,3,0:25.0,,Turnover by C. Felício (bad pass; steal by J. Terry),79,76
309,3,0:25.0,Personal foul by D. McDermott (drawn by J. Terry),,79,76
310,3,0:25.0,J. Terry misses free throw 1 of 2,,79,76
311,3,0:25.0,Offensive rebound by Team,,79,76
312,3,0:25.0,M. Brogdon enters the game for J. Parker,,79,76
313,3,0:25.0,J. Terry makes free throw 2 of 2,,80,76
314,3,0:01.0,,C. Felício misses 2-pt layup from 3 ft (block by G. Antetokounmpo),80,76
315,3,0:00.0,Defensive rebound by M. Brogdon,,80,76
316,4,11:47.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by D. Wade),80,79
317,4,11:34.0,Personal foul by C. Felício (drawn by G. Monroe),,80,79
318,4,11:25.0,M. Teletović misses 2-pt layup from 2 ft,,80,79
319,4,11:24.0,,Defensive rebound by C. Felício,80,79
320,4,11:11.0,,N. Mirotić misses 2-pt jump shot from 18 ft,80,79
321,4,11:10.0,Defensive rebound by G. Monroe,,80,79
322,4,10:52.0,G. Monroe misses 2-pt jump shot from 5 ft,,80,79
323,4,10:52.0,Offensive rebound by Team,,80,79
324,4,10:52.0,Personal foul by N. Mirotić (drawn by G. Monroe),,80,79
325,4,10:52.0,J. Parker enters the game for M. Teletović,,80,79
326,4,10:44.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,82,79
327,4,10:44.0,Shooting foul by C. Felício (drawn by G. Antetokounmpo),,82,79
328,4,10:44.0,G. Antetokounmpo makes free throw 1 of 1,,83,79
329,4,10:22.0,,D. Wade misses 2-pt jump shot from 4 ft,83,79
330,4,10:22.0,Defensive rebound by Team,,83,79
331,4,10:22.0,,T. Gibson enters the game for D. McDermott,83,79
332,4,10:04.0,G. Antetokounmpo makes 2-pt jump shot from 21 ft,,85,79
333,4,9:45.0,,D. Wade misses 2-pt dunk at rim,85,79
334,4,9:44.0,Defensive rebound by G. Antetokounmpo,,85,79
335,4,9:39.0,M. Brogdon makes 2-pt dunk at rim (assist by J. Parker),,87,79
336,4,9:39.0,,Chicago full timeout,87,79
337,4,9:22.0,,J. Grant misses 2-pt layup from 2 ft,87,79
338,4,9:21.0,Defensive rebound by G. Monroe,,87,79
339,4,9:15.0,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Monroe),,89,79
340,4,9:02.0,,Personal foul by J. Terry (drawn by N. Mirotić),89,79
341,4,9:02.0,,J. Butler enters the game for J. Grant,89,79
342,4,8:49.0,,Turnover by D. Wade (lost ball; steal by G. Monroe),89,79
343,4,8:49.0,Personal foul by D. Wade (drawn by G. Monroe),,89,79
344,4,8:37.0,Shooting foul by C. Felício (drawn by G. Antetokounmpo),,89,79
345,4,8:37.0,G. Antetokounmpo makes free throw 1 of 2,,90,79
346,4,8:37.0,G. Antetokounmpo misses free throw 2 of 2,,90,79
347,4,8:33.0,Offensive rebound by G. Antetokounmpo,,90,79
348,4,8:23.0,J. Parker misses 3-pt jump shot from 22 ft,,90,79
349,4,8:22.0,,Defensive rebound by D. Wade,90,79
350,4,8:08.0,,Shooting foul by G. Antetokounmpo (drawn by J. Butler),90,79
351,4,8:08.0,,J. Butler makes free throw 1 of 2,90,80
352,4,8:08.0,,D. McDermott enters the game for N. Mirotić,90,80
353,4,8:08.0,,J. Butler makes free throw 2 of 2,90,81
354,4,7:52.0,M. Brogdon makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,92,81
355,4,7:28.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by D. McDermott),92,83
356,4,7:06.0,Shooting foul by T. Gibson (drawn by G. Antetokounmpo),,92,83
357,4,7:06.0,G. Antetokounmpo makes free throw 1 of 2,,93,83
358,4,7:06.0,,M. Carter-Williams enters the game for D. Wade,93,83
359,4,7:06.0,G. Antetokounmpo makes free throw 2 of 2,,94,83
360,4,6:45.0,,C. Felício makes 2-pt hook shot from 6 ft (assist by J. Butler),94,85
361,4,6:26.0,G. Antetokounmpo misses 2-pt dunk at rim,,94,85
362,4,6:24.0,,Defensive rebound by J. Butler,94,85
363,4,6:18.0,,D. McDermott misses 3-pt jump shot from 25 ft,94,85
364,4,6:15.0,Defensive rebound by M. Brogdon,,94,85
365,4,6:07.0,J. Terry misses 3-pt jump shot from 24 ft,,94,85
366,4,6:06.0,,Defensive rebound by T. Gibson,94,85
367,4,5:53.0,,J. Butler misses 2-pt layup from 2 ft,94,85
368,4,5:53.0,,Offensive rebound by J. Butler,94,85
369,4,5:53.0,,Shooting foul by M. Brogdon (drawn by J. Butler),94,85
370,4,5:53.0,,Chicago full timeout,94,85
371,4,5:53.0,,J. Butler misses free throw 1 of 2,94,85
372,4,5:53.0,,Offensive rebound by Team,94,85
373,4,5:53.0,T. Snell enters the game for J. Terry,,94,85
374,4,5:53.0,,J. Butler makes free throw 2 of 2,94,86
375,4,5:43.0,M. Brogdon misses 2-pt layup from 1 ft (block by M. Carter-Williams),,94,86
376,4,5:43.0,Offensive rebound by Team,,94,86
377,4,5:27.0,J. Parker makes 3-pt jump shot from 23 ft (assist by M. Brogdon),,97,86
