,QUARTER,TIME_REMAINING,MIAMI_ACTION,MILWAUKEE_ACTION,MIAMI_SCORE,MILWAUKEE_SCORE
33,1,7:51.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by T. Snell),7,15
34,1,7:51.0,Miami full timeout,,7,15
35,1,7:51.0,J. Johnson enters the game for L. Babbitt,,7,15
36,1,7:33.0,J. Johnson makes 2-pt layup from 1 ft,,9,15
37,1,7:33.0,Shooting foul by J. Henson (drawn by J. Johnson),,9,15
38,1,7:33.0,J. Johnson makes free throw 1 of 1,,10,15
39,1,7:18.0,,T. Snell misses 2-pt layup from 3 ft,10,15
40,1,7:18.0,Defensive rebound by Team,,10,15
41,1,7:07.0,R. McGruder makes 2-pt layup at rim (assist by G. Dragić),,12,15
42,1,6:55.0,,Shooting foul by D. Waiters (drawn by M. Brogdon),12,15
43,1,6:55.0,,M. Brogdon makes free throw 1 of 2,12,16
44,1,6:55.0,,M. Beasley enters the game for G. Antetokounmpo,12,16
45,1,6:55.0,,M. Brogdon makes free throw 2 of 2,12,17
46,1,6:33.0,D. Waiters misses 3-pt jump shot from 26 ft,,12,17
47,1,6:32.0,,Defensive rebound by J. Parker,12,17
48,1,6:28.0,,M. Beasley makes 2-pt jump shot from 11 ft (assist by J. Parker),12,19
49,1,6:28.0,,Shooting foul by R. McGruder (drawn by M. Beasley),12,19
50,1,6:28.0,T. Johnson enters the game for R. McGruder,,12,19
51,1,6:28.0,,J. Terry enters the game for T. Snell,12,19
52,1,6:28.0,,M. Beasley makes free throw 1 of 1,12,20
53,1,6:18.0,H. Whiteside misses 2-pt jump shot from 5 ft (block by M. Beasley),,12,20
54,1,6:16.0,,Defensive rebound by M. Beasley,12,20
55,1,6:06.0,,J. Parker misses 2-pt layup from 2 ft,12,20
56,1,6:05.0,Defensive rebound by G. Dragić,,12,20
57,1,5:58.0,G. Dragić misses 2-pt layup from 2 ft,,12,20
58,1,5:57.0,,Defensive rebound by J. Henson,12,20
59,1,5:36.0,,M. Brogdon misses 2-pt layup from 3 ft,12,20
60,1,5:34.0,Defensive rebound by H. Whiteside,,12,20
61,1,5:33.0,Shooting foul by J. Terry (drawn by G. Dragić),,12,20
62,1,5:33.0,G. Dragić makes free throw 1 of 2,,13,20
63,1,5:33.0,,M. Dellavedova enters the game for M. Brogdon,13,20
64,1,5:33.0,,G. Monroe enters the game for J. Henson,13,20
65,1,5:33.0,G. Dragić makes free throw 2 of 2,,14,20
66,1,5:18.0,,J. Terry misses 3-pt jump shot from 24 ft,14,20
67,1,5:17.0,Defensive rebound by H. Whiteside,,14,20
68,1,5:03.0,T. Johnson makes 2-pt jump shot from 9 ft (assist by G. Dragić),,16,20
69,1,4:45.0,,J. Parker makes 3-pt jump shot from 27 ft (assist by M. Beasley),16,23
70,1,4:27.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by J. Johnson),,19,23
71,1,4:14.0,,G. Monroe makes 2-pt jump shot from 17 ft (assist by M. Dellavedova),19,25
72,1,4:00.0,D. Waiters misses 2-pt jump shot from 11 ft,,19,25
73,1,3:59.0,,Defensive rebound by M. Beasley,19,25
74,1,3:56.0,,Shooting foul by T. Johnson (drawn by G. Monroe),19,25
75,1,3:56.0,,G. Monroe makes free throw 1 of 2,19,26
76,1,3:56.0,D. Williams enters the game for H. Whiteside,,19,26
77,1,3:56.0,,G. Monroe makes free throw 2 of 2,19,27
78,1,3:47.0,T. Johnson misses 3-pt jump shot from 26 ft,,19,27
79,1,3:45.0,,Defensive rebound by G. Monroe,19,27
80,1,3:37.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Dellavedova),19,29
81,1,3:18.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by D. Waiters),,22,29
82,1,2:54.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by J. Terry),22,32
83,1,2:40.0,G. Dragić makes 2-pt jump shot from 5 ft,,24,32
84,1,2:21.0,,G. Monroe makes 2-pt jump shot from 16 ft,24,34
85,1,2:03.0,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Johnson),,27,34
86,1,1:43.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Dellavedova),27,36
87,1,1:29.0,D. Waiters misses 2-pt layup from 2 ft,,27,36
88,1,1:28.0,,Defensive rebound by M. Beasley,27,36
89,1,1:28.0,,Personal foul by T. Johnson (drawn by M. Dellavedova),27,36
90,1,1:28.0,,Milwaukee full timeout,27,36
91,1,1:28.0,,M. Dellavedova makes free throw 1 of 2,27,37
92,1,1:28.0,,G. Antetokounmpo enters the game for J. Parker,27,36
93,1,1:28.0,L. Babbitt enters the game for D. Waiters,,27,36
94,1,1:28.0,W. Ellington enters the game for T. Johnson,,27,36
95,1,1:28.0,,M. Dellavedova makes free throw 2 of 2,27,38
96,1,1:16.0,W. Ellington misses 2-pt jump shot from 17 ft,,27,38
97,1,1:13.0,,Defensive rebound by G. Antetokounmpo,27,38
98,1,0:54.0,,J. Terry misses 2-pt layup at rim,27,38
99,1,0:52.0,,Offensive rebound by G. Monroe,27,38
100,1,0:52.0,,G. Monroe makes 2-pt layup at rim,27,40
101,1,0:35.0,W. Ellington misses 3-pt jump shot from 24 ft,,27,40
102,1,0:34.0,,Defensive rebound by M. Beasley,27,40
103,1,0:27.0,,Shooting foul by G. Dragić (drawn by M. Dellavedova),27,40
104,1,0:27.0,,M. Dellavedova makes free throw 1 of 2,27,41
105,1,0:27.0,D. Waiters enters the game for G. Dragić,,27,41
106,1,0:27.0,,M. Dellavedova makes free throw 2 of 2,27,42
107,1,0:06.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by L. Babbitt),,30,42
108,1,0:00.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,30,42
109,1,0:00.0,,Offensive rebound by Team,30,42
110,2,11:46.0,,Personal foul by D. Williams (drawn by J. Terry),30,42
111,2,11:35.0,,G. Monroe misses 2-pt layup from 1 ft,30,42
112,2,11:33.0,Defensive rebound by D. Williams,,30,42
113,2,11:22.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by D. Waiters),,33,42
114,2,11:06.0,,M. Beasley makes 2-pt layup from 1 ft (assist by M. Dellavedova),33,44
115,2,10:50.0,W. Ellington makes 2-pt jump shot from 18 ft (assist by J. Johnson),,35,44
116,2,10:37.0,,M. Dellavedova misses 2-pt layup from 1 ft,35,44
117,2,10:35.0,,Offensive rebound by G. Monroe,35,44
118,2,10:35.0,,G. Monroe misses 2-pt layup from 2 ft,35,44
119,2,10:33.0,Defensive rebound by D. Williams,,35,44
120,2,10:28.0,Turnover by D. Williams (lost ball; steal by J. Terry),,35,44
121,2,10:16.0,,G. Monroe misses 2-pt layup from 2 ft,35,44
122,2,10:15.0,,Offensive rebound by G. Monroe,35,44
123,2,10:15.0,,G. Monroe misses 2-pt layup from 1 ft,35,44
124,2,10:15.0,,Offensive rebound by G. Monroe,35,44
125,2,10:15.0,,Shooting foul by L. Babbitt (drawn by G. Monroe),35,44
126,2,10:15.0,,G. Monroe makes free throw 1 of 2,35,45
127,2,10:15.0,,G. Monroe makes free throw 2 of 2,35,46
128,2,9:53.0,W. Ellington misses 3-pt jump shot from 25 ft,,35,46
129,2,9:52.0,,Defensive rebound by G. Antetokounmpo,35,46
130,2,9:39.0,,Personal foul by D. Williams (drawn by G. Monroe),35,46
131,2,9:39.0,H. Whiteside enters the game for D. Williams,,35,46
132,2,9:24.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Beasley),35,49
133,2,9:01.0,Turnover by H. Whiteside (bad pass; steal by J. Terry),,35,49
134,2,8:56.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Terry),35,51
135,2,8:55.0,Miami full timeout,,35,51
136,2,8:37.0,D. Waiters misses 2-pt layup at rim,,35,51
137,2,8:35.0,Offensive rebound by H. Whiteside,,35,51
138,2,8:34.0,H. Whiteside misses 2-pt hook shot from 2 ft,,35,51
139,2,8:30.0,,Defensive rebound by G. Monroe,35,51
140,2,8:18.0,,G. Monroe misses 2-pt hook shot from 4 ft,35,51
141,2,8:16.0,Defensive rebound by L. Babbitt,,35,51
142,2,8:03.0,W. Ellington makes 2-pt jump shot from 16 ft (assist by J. Johnson),,37,51
143,2,7:48.0,Violation by H. Whiteside (def goaltending),,37,51
144,2,7:48.0,,M. Beasley makes 2-pt layup at rim (assist by M. Dellavedova),37,53
145,2,7:25.0,L. Babbitt misses 3-pt jump shot from 26 ft,,37,53
146,2,7:23.0,Offensive rebound by W. Ellington,,37,53
147,2,7:19.0,L. Babbitt misses 3-pt jump shot from 27 ft,,37,53
148,2,7:18.0,,Defensive rebound by J. Terry,37,53
149,2,7:17.0,,Shooting foul by D. Waiters (drawn by G. Antetokounmpo),37,53
150,2,7:17.0,,G. Antetokounmpo makes free throw 1 of 2,37,54
151,2,7:17.0,G. Dragić enters the game for L. Babbitt,,37,54
152,2,7:17.0,T. Johnson enters the game for D. Waiters,,37,54
153,2,7:17.0,,M. Brogdon enters the game for J. Terry,37,54
154,2,7:17.0,,T. Snell enters the game for M. Dellavedova,37,54
155,2,7:17.0,,G. Antetokounmpo makes free throw 2 of 2,37,55
156,2,7:09.0,Personal foul by M. Beasley (drawn by J. Johnson),,37,55
157,2,6:53.0,G. Dragić misses 3-pt jump shot from 26 ft,,37,55
158,2,6:52.0,Offensive rebound by W. Ellington,,37,55
159,2,6:45.0,T. Johnson misses 2-pt jump shot from 14 ft,,37,55
160,2,6:43.0,,Defensive rebound by M. Beasley,37,55
161,2,6:36.0,,M. Brogdon makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),37,58
162,2,6:14.0,Shooting foul by M. Beasley (drawn by T. Johnson),,37,58
163,2,6:14.0,T. Johnson misses free throw 1 of 2,,37,58
164,2,6:14.0,Offensive rebound by Team,,37,58
165,2,6:14.0,,J. Henson enters the game for G. Monroe,37,58
166,2,6:14.0,,J. Parker enters the game for M. Beasley,37,58
167,2,6:14.0,T. Johnson makes free throw 2 of 2,,38,58
168,2,5:56.0,,T. Snell misses 2-pt jump shot from 6 ft,38,58
169,2,5:54.0,Defensive rebound by H. Whiteside,,38,58
170,2,5:45.0,H. Whiteside makes 2-pt dunk at rim (assist by T. Johnson),,40,58
171,2,5:28.0,,Turnover by G. Antetokounmpo (bad pass),40,58
172,2,5:28.0,Official timeout,,40,58
173,2,5:28.0,L. Babbitt enters the game for W. Ellington,,40,58
174,2,5:10.0,G. Dragić misses 3-pt jump shot from 24 ft,,40,58
175,2,5:09.0,,Defensive rebound by G. Antetokounmpo,40,58
176,2,4:52.0,,T. Snell makes 2-pt layup at rim,40,60
177,2,4:32.0,L. Babbitt makes 2-pt jump shot from 21 ft (assist by G. Dragić),,42,60
178,2,4:07.0,,J. Parker misses 2-pt jump shot from 21 ft,42,60
179,2,4:05.0,Defensive rebound by T. Johnson,,42,60
180,2,3:58.0,G. Dragić misses 3-pt jump shot from 23 ft,,42,60
181,2,3:57.0,,Defensive rebound by G. Antetokounmpo,42,60
182,2,3:41.0,,M. Brogdon misses 2-pt layup from 1 ft,42,60
183,2,3:39.0,Defensive rebound by H. Whiteside,,42,60
184,2,3:20.0,H. Whiteside makes 2-pt dunk at rim (assist by T. Johnson),,44,60
185,2,3:04.0,,M. Brogdon makes 2-pt layup at rim,44,62
186,2,2:50.0,G. Dragić makes 2-pt jump shot from 5 ft,,46,62
187,2,2:33.0,,Shooting foul by G. Dragić (drawn by M. Brogdon),46,62
188,2,2:33.0,,Milwaukee full timeout,46,62
189,2,2:33.0,,M. Brogdon makes free throw 1 of 2,46,63
190,2,2:33.0,R. McGruder enters the game for G. Dragić,,46,62
191,2,2:33.0,D. Waiters enters the game for L. Babbitt,,46,63
192,2,2:33.0,,M. Brogdon makes free throw 2 of 2,46,64
193,2,2:09.0,T. Johnson misses 3-pt jump shot from 27 ft,,46,64
194,2,2:09.0,,Defensive rebound by Team,46,64
195,2,1:44.0,,Turnover by Team (shot clock),46,64
196,2,1:29.0,D. Waiters misses 2-pt layup at rim (block by J. Parker),,46,64
197,2,1:26.0,,Defensive rebound by J. Parker,46,64
198,2,1:25.0,,Personal take foul by J. Johnson (drawn by J. Parker),46,64
199,2,1:25.0,,J. Parker misses free throw 1 of 2,46,64
200,2,1:25.0,,Offensive rebound by Team,46,64
201,2,1:25.0,,J. Parker makes free throw 2 of 2,46,65
202,2,1:16.0,T. Johnson makes 2-pt dunk at rim (assist by J. Johnson),,48,65
203,2,0:49.0,,T. Snell misses 3-pt jump shot from 25 ft,48,65
204,2,0:48.0,,Offensive rebound by J. Henson,48,65
205,2,0:33.0,,M. Brogdon misses 3-pt jump shot from 26 ft,48,65
206,2,0:32.0,,Offensive rebound by M. Brogdon,48,65
207,2,0:14.0,,Milwaukee full timeout,48,65
208,2,0:14.0,D. Williams enters the game for T. Johnson,,48,65
209,2,0:14.0,L. Babbitt enters the game for D. Waiters,,48,65
210,2,0:08.0,,J. Parker misses 2-pt jump shot from 7 ft,48,65
211,2,0:06.0,Defensive rebound by H. Whiteside,,48,65
212,2,0:02.0,L. Babbitt misses 3-pt jump shot from 25 ft,,48,65
213,2,0:01.0,,Defensive rebound by G. Antetokounmpo,48,65
214,3,11:35.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),48,68
215,3,11:22.0,D. Waiters makes 2-pt layup at rim (assist by H. Whiteside),,50,68
216,3,11:22.0,Shooting foul by J. Henson (drawn by D. Waiters),,50,68
217,3,11:22.0,D. Waiters makes free throw 1 of 1,,51,68
218,3,11:06.0,,T. Snell makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),51,70
219,3,10:44.0,L. Babbitt makes 2-pt jump shot from 19 ft (assist by D. Waiters),,53,70
220,3,10:25.0,,Turnover by J. Parker (back court),53,70
221,3,10:14.0,D. Waiters makes 2-pt layup at rim,,55,70
222,3,10:00.0,,J. Parker makes 2-pt jump shot from 17 ft (assist by M. Brogdon),55,72
223,3,9:41.0,D. Waiters misses 2-pt layup from 1 ft (block by J. Henson),,55,72
224,3,9:41.0,Offensive rebound by Team,,55,72
225,3,9:35.0,L. Babbitt makes 3-pt jump shot from 23 ft (assist by D. Waiters),,58,72
226,3,9:18.0,,J. Parker misses 2-pt jump shot from 16 ft,58,72
227,3,9:17.0,Defensive rebound by L. Babbitt,,58,72
228,3,9:07.0,H. Whiteside misses 2-pt jump shot from 6 ft,,58,72
229,3,9:06.0,,Defensive rebound by J. Henson,58,72
230,3,8:57.0,,Shooting foul by L. Babbitt (drawn by J. Parker),58,72
231,3,8:57.0,,J. Parker makes free throw 1 of 2,58,73
232,3,8:57.0,,J. Parker makes free throw 2 of 2,58,74
233,3,8:52.0,Personal block foul by T. Snell (drawn by D. Waiters),,58,74
234,3,8:43.0,D. Waiters misses 2-pt layup from 1 ft,,58,74
235,3,8:43.0,,Defensive rebound by Team,58,74
236,3,8:31.0,,J. Henson misses 2-pt jump shot from 15 ft,58,74
237,3,8:29.0,Defensive rebound by L. Babbitt,,58,74
238,3,8:06.0,G. Dragić misses 2-pt hook shot from 6 ft,,58,74
239,3,8:05.0,,Defensive rebound by T. Snell,58,74
240,3,7:48.0,,G. Antetokounmpo misses 2-pt jump shot from 14 ft,58,74
241,3,7:47.0,,Offensive rebound by M. Brogdon,58,74
242,3,7:34.0,,J. Parker makes 2-pt jump shot from 9 ft (assist by G. Antetokounmpo),58,76
243,3,7:07.0,R. McGruder makes 2-pt layup from 1 ft (assist by D. Waiters),,60,76
244,3,6:54.0,,J. Parker misses 2-pt jump shot from 7 ft (block by L. Babbitt),60,76
245,3,6:52.0,Defensive rebound by H. Whiteside,,60,76
246,3,6:40.0,D. Waiters misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,60,76
247,3,6:37.0,,Defensive rebound by G. Antetokounmpo,60,76
248,3,6:35.0,,T. Snell makes 2-pt layup at rim (assist by G. Antetokounmpo),60,78
249,3,6:19.0,D. Waiters misses 3-pt jump shot from 23 ft,,60,78
250,3,6:18.0,,Defensive rebound by J. Parker,60,78
251,3,6:05.0,,J. Henson misses 2-pt hook shot from 7 ft,60,78
252,3,6:05.0,,Offensive rebound by Team,60,78
253,3,6:05.0,T. Johnson enters the game for D. Waiters,,60,78
254,3,6:05.0,,M. Beasley enters the game for G. Antetokounmpo,60,78
255,3,6:05.0,,G. Monroe enters the game for J. Henson,60,78
256,3,6:05.0,J. Johnson enters the game for L. Babbitt,,60,78
257,3,5:58.0,,G. Monroe misses 2-pt layup from 2 ft (block by J. Johnson),60,78
258,3,5:58.0,,Offensive rebound by J. Parker,60,78
259,3,5:58.0,,J. Parker makes 2-pt hook shot from 3 ft,60,80
260,3,5:58.0,Miami full timeout,,60,80
261,3,5:40.0,R. McGruder makes 3-pt jump shot from 24 ft (assist by J. Johnson),,63,80
262,3,5:36.0,,Personal foul by T. Johnson (drawn by M. Brogdon),63,80
263,3,5:24.0,,Turnover by J. Parker (lost ball; steal by T. Johnson),63,80
264,3,5:24.0,Personal foul by M. Brogdon (drawn by T. Johnson),,63,80
265,3,5:24.0,,J. Terry enters the game for T. Snell,63,80
266,3,5:11.0,H. Whiteside makes 2-pt dunk at rim (assist by R. McGruder),,65,80
267,3,4:55.0,,J. Parker makes 3-pt jump shot from 24 ft (assist by M. Brogdon),65,83
268,3,4:36.0,H. Whiteside misses 2-pt jump shot from 8 ft,,65,83
269,3,4:34.0,,Defensive rebound by M. Beasley,65,83
270,3,4:19.0,,M. Beasley makes 2-pt layup from 1 ft,65,85
271,3,4:03.0,R. McGruder misses 3-pt jump shot from 23 ft,,65,85
272,3,4:01.0,,Defensive rebound by G. Monroe,65,85
273,3,3:45.0,,M. Beasley makes 2-pt jump shot from 16 ft,65,87
274,3,3:32.0,Shooting foul by M. Brogdon (drawn by G. Dragić),,65,87
275,3,3:32.0,G. Dragić makes free throw 1 of 2,,66,87
276,3,3:32.0,U. Haslem enters the game for H. Whiteside,,66,87
277,3,3:32.0,,T. Maker enters the game for J. Parker,66,87
278,3,3:32.0,G. Dragić makes free throw 2 of 2,,67,87
279,3,3:14.0,,Turnover by M. Brogdon (bad pass; steal by U. Haslem),67,87
280,3,3:11.0,Turnover by U. Haslem (bad pass; steal by M. Beasley),,67,87
281,3,3:07.0,,Turnover by M. Beasley (lost ball; steal by U. Haslem),67,87
282,3,3:02.0,G. Dragić misses 2-pt jump shot from 16 ft,,67,87
283,3,3:02.0,Offensive rebound by Team,,67,87
284,3,3:02.0,,Loose ball foul by M. Brogdon (drawn by U. Haslem),67,87
285,3,3:02.0,U. Haslem misses free throw 1 of 2,,67,87
286,3,3:02.0,Offensive rebound by Team,,67,87
287,3,3:02.0,U. Haslem misses free throw 2 of 2,,67,87
288,3,3:02.0,,M. Dellavedova enters the game for M. Brogdon,67,87
289,3,3:01.0,,Defensive rebound by G. Monroe,67,87
290,3,2:40.0,,G. Monroe misses 2-pt jump shot from 9 ft,67,87
291,3,2:39.0,Defensive rebound by J. Johnson,,67,87
292,3,2:32.0,T. Johnson misses 2-pt jump shot from 13 ft,,67,87
293,3,2:31.0,,Defensive rebound by G. Monroe,67,87
294,3,2:21.0,,Offensive foul by M. Beasley (drawn by T. Johnson),67,87
295,3,2:21.0,,Turnover by M. Beasley (offensive foul),67,87
296,3,2:21.0,,Milwaukee full timeout,67,87
297,3,2:04.0,G. Dragić misses 3-pt jump shot from 25 ft (block by T. Maker),,67,87
298,3,2:04.0,Offensive rebound by Team,,67,87
299,3,2:02.0,Shooting foul by M. Dellavedova (drawn by G. Dragić),,67,87
300,3,2:02.0,G. Dragić makes free throw 1 of 2,,68,87
301,3,2:02.0,G. Dragić makes free throw 2 of 2,,69,87
302,3,1:51.0,,T. Maker makes 2-pt layup at rim (assist by M. Dellavedova),69,89
303,3,1:29.0,R. McGruder misses 3-pt jump shot from 24 ft,,69,89
304,3,1:28.0,,Defensive rebound by M. Beasley,69,89
305,3,1:24.0,,Personal foul by R. McGruder (drawn by T. Maker),69,89
306,3,1:18.0,,Turnover by G. Monroe (bad pass; steal by T. Johnson),69,89
307,3,1:14.0,G. Dragić makes 2-pt layup at rim (assist by T. Johnson),,71,89
308,3,1:04.0,,Personal foul by G. Dragić (drawn by M. Dellavedova),71,89
309,3,1:04.0,,M. Dellavedova makes free throw 1 of 2,71,90
310,3,1:04.0,W. Ellington enters the game for G. Dragić,,71,90
311,3,1:04.0,,M. Dellavedova makes free throw 2 of 2,71,91
312,3,0:49.0,W. Ellington misses 2-pt jump shot from 19 ft,,71,91
313,3,0:46.0,,Defensive rebound by M. Dellavedova,71,91
314,3,0:31.0,,M. Dellavedova misses 2-pt jump shot from 7 ft (block by T. Johnson),71,91
315,3,0:30.0,,Offensive rebound by Team,71,91
316,3,0:19.0,,Turnover by Team (shot clock),71,91
317,3,0:19.0,L. Babbitt enters the game for R. McGruder,,71,91
318,3,0:19.0,D. Waiters enters the game for U. Haslem,,71,91
319,3,0:19.0,G. Dragić enters the game for T. Johnson,,71,91
320,3,0:04.0,D. Waiters makes 3-pt jump shot from 28 ft (assist by L. Babbitt),,74,91
321,3,0:00.0,,J. Terry misses 3-pt jump shot from 40 ft (block by G. Dragić),74,91
322,3,0:00.0,,Offensive rebound by Team,74,91
323,4,11:47.0,T. Johnson makes 2-pt dunk at rim (assist by J. Johnson),,76,91
324,4,11:24.0,,Turnover by G. Antetokounmpo (lost ball),76,91
325,4,11:16.0,T. Johnson misses 3-pt jump shot from 26 ft,,76,91
326,4,11:15.0,,Defensive rebound by G. Monroe,76,91
327,4,11:03.0,,G. Antetokounmpo makes 2-pt hook shot from 5 ft (assist by M. Dellavedova),76,93
328,4,10:52.0,Personal block foul by M. Dellavedova (drawn by D. Waiters),,76,93
329,4,10:40.0,L. Babbitt makes 3-pt jump shot from 26 ft (assist by W. Ellington),,79,93
330,4,10:27.0,,Turnover by M. Dellavedova (bad pass),79,93
331,4,10:13.0,J. Johnson makes 2-pt hook shot from 5 ft (assist by T. Johnson),,81,93
332,4,9:56.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),81,96
333,4,9:47.0,J. Johnson makes 2-pt layup from 1 ft,,83,96
334,4,9:35.0,,M. Dellavedova misses 2-pt layup at rim (block by T. Johnson),83,96
335,4,9:32.0,,Offensive rebound by G. Monroe,83,96
336,4,9:27.0,,G. Antetokounmpo misses 2-pt jump shot from 9 ft,83,96
337,4,9:25.0,Defensive rebound by D. Waiters,,83,96
338,4,9:22.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by D. Waiters),,86,96
339,4,9:22.0,,Milwaukee full timeout,86,96
340,4,9:22.0,,T. Snell enters the game for M. Beasley,86,96
341,4,9:22.0,,J. Parker enters the game for G. Monroe,86,96
342,4,9:13.0,,M. Dellavedova misses 2-pt layup from 1 ft (block by J. Johnson),86,96
343,4,9:10.0,Defensive rebound by D. Waiters,,86,96
344,4,8:48.0,J. Johnson misses 3-pt jump shot from 24 ft,,86,96
345,4,8:47.0,,Defensive rebound by M. Dellavedova,86,96
346,4,8:39.0,,J. Parker makes 3-pt jump shot from 24 ft (assist by J. Terry),86,99
347,4,8:20.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by J. Johnson),,89,99
348,4,8:00.0,,Turnover by M. Dellavedova (bad pass; steal by T. Johnson),89,99
349,4,7:53.0,T. Johnson makes 2-pt jump shot from 9 ft,,91,99
350,4,7:35.0,,J. Parker misses 2-pt jump shot from 18 ft,91,99
351,4,7:35.0,Defensive rebound by W. Ellington,,91,99
352,4,7:35.0,Personal foul by J. Parker (drawn by W. Ellington),,91,99
353,4,7:35.0,,M. Brogdon enters the game for M. Dellavedova,91,99
354,4,7:17.0,D. Waiters misses 3-pt jump shot from 28 ft,,91,99
355,4,7:16.0,,Defensive rebound by G. Antetokounmpo,91,99
356,4,7:08.0,,J. Parker misses 2-pt layup from 1 ft,91,99
357,4,7:06.0,Defensive rebound by L. Babbitt,,91,99
358,4,6:59.0,D. Waiters misses 2-pt jump shot from 10 ft,,91,99
359,4,6:58.0,,Defensive rebound by M. Brogdon,91,99
360,4,6:35.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),91,101
361,4,6:35.0,Miami full timeout,,91,101
362,4,6:35.0,G. Dragić enters the game for W. Ellington,,91,101
363,4,6:18.0,Turnover by D. Waiters (bad pass; steal by G. Antetokounmpo),,91,101
364,4,6:02.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,91,103
365,4,5:37.0,J. Johnson misses 2-pt hook shot from 10 ft,,91,103
366,4,5:35.0,,Defensive rebound by J. Parker,91,103
367,4,5:17.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,91,105
368,4,5:17.0,Miami full timeout,,91,105
369,4,5:17.0,H. Whiteside enters the game for D. Waiters,,91,105
370,4,5:17.0,,G. Monroe enters the game for J. Terry,91,105
371,4,5:03.0,H. Whiteside makes 2-pt hook shot from 2 ft,,93,105
372,4,4:43.0,,J. Parker misses 3-pt jump shot from 25 ft,93,105
373,4,4:41.0,,Offensive rebound by M. Brogdon,93,105
