,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
28,1,7:55.0,,J. Ennis makes 3-pt jump shot from 26 ft (assist by M. Conley),3,9
29,1,7:40.0,Y. Ferrell misses 2-pt jump shot from 15 ft,,3,9
30,1,7:39.0,,Defensive rebound by J. Ennis,3,9
31,1,7:23.0,,M. Conley misses 2-pt jump shot from 14 ft,3,9
32,1,7:21.0,,Offensive rebound by B. Wright,3,9
33,1,7:05.0,,M. Conley makes 2-pt layup from 1 ft,3,11
34,1,7:05.0,Dallas full timeout,,3,11
35,1,6:41.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,3,11
36,1,6:41.0,,Defensive rebound by J. Ennis,3,11
37,1,6:21.0,,V. Carter misses 3-pt jump shot from 28 ft,3,11
38,1,6:20.0,,Offensive rebound by T. Allen,3,11
39,1,6:05.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by V. Carter),3,14
40,1,5:54.0,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by W. Matthews),,5,14
41,1,5:39.0,,Turnover by M. Conley (bad pass),5,14
42,1,5:39.0,S. Mejri enters the game for N. Noel,,5,14
43,1,5:39.0,D. Harris enters the game for D. Nowitzki,,5,14
44,1,5:25.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,5,14
45,1,5:24.0,,Defensive rebound by B. Wright,5,14
46,1,5:05.0,,V. Carter misses 2-pt jump shot from 6 ft,5,14
47,1,5:05.0,Defensive rebound by S. Mejri,,5,14
48,1,4:53.0,S. Mejri makes 2-pt layup from 2 ft (assist by W. Matthews),,7,14
49,1,4:44.0,,Memphis full timeout,7,14
50,1,4:44.0,,Z. Randolph enters the game for V. Carter,7,14
51,1,4:44.0,,T. Daniels enters the game for T. Allen,7,14
52,1,4:34.0,,T. Daniels misses 3-pt jump shot from 25 ft,7,14
53,1,4:34.0,Defensive rebound by W. Matthews,,7,14
54,1,4:19.0,H. Barnes misses 2-pt jump shot from 18 ft,,7,14
55,1,4:16.0,,Defensive rebound by Z. Randolph,7,14
56,1,4:12.0,,Shooting foul by S. Mejri (drawn by B. Wright),7,14
57,1,4:12.0,,B. Wright makes free throw 1 of 2,7,15
58,1,4:12.0,,B. Wright makes free throw 2 of 2,7,16
59,1,3:58.0,H. Barnes misses 2-pt dunk at rim (block by B. Wright),,7,16
60,1,3:57.0,Offensive rebound by H. Barnes,,7,16
61,1,3:51.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,10,16
62,1,3:31.0,,M. Conley misses 3-pt jump shot from 25 ft,10,16
63,1,3:30.0,Defensive rebound by S. Mejri,,10,16
64,1,3:08.0,H. Barnes misses 3-pt jump shot from 25 ft,,10,16
65,1,3:08.0,,Defensive rebound by J. Ennis,10,16
66,1,3:07.0,Loose ball foul by S. Mejri (drawn by J. Ennis),,10,16
67,1,3:07.0,,W. Baldwin enters the game for M. Conley,10,16
68,1,3:07.0,N. Noel enters the game for S. Mejri,,10,16
69,1,3:07.0,D. Finney-Smith enters the game for W. Matthews,,10,16
70,1,3:07.0,J. Barea enters the game for Y. Ferrell,,10,16
71,1,2:51.0,,Turnover by T. Daniels (step out of bounds),10,16
72,1,2:34.0,D. Harris misses 3-pt jump shot from 25 ft,,10,16
73,1,2:34.0,,Defensive rebound by Z. Randolph,10,16
74,1,2:24.0,,J. Ennis misses 2-pt layup from 3 ft,10,16
75,1,2:23.0,,Offensive rebound by J. Ennis,10,16
76,1,2:23.0,,J. Ennis misses 2-pt layup from 1 ft,10,16
77,1,2:20.0,Defensive rebound by D. Harris,,10,16
78,1,2:16.0,Shooting foul by Z. Randolph (drawn by N. Noel),,10,16
79,1,2:16.0,N. Noel makes free throw 1 of 2,,11,16
80,1,2:16.0,,W. Selden enters the game for J. Ennis,11,16
81,1,2:16.0,,D. Davis enters the game for B. Wright,11,16
82,1,2:16.0,N. Noel makes free throw 2 of 2,,12,16
83,1,2:06.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by W. Baldwin),12,19
84,1,1:48.0,Personal foul by W. Baldwin (drawn by N. Noel),,12,19
85,1,1:48.0,D. Nowitzki enters the game for H. Barnes,,12,19
86,1,1:48.0,N. Brussino enters the game for N. Noel,,12,19
87,1,1:44.0,Personal foul by W. Baldwin,,12,19
88,1,1:44.0,J. Barea misses free throw 1 of 2,,12,19
89,1,1:44.0,Offensive rebound by Team,,12,19
90,1,1:44.0,J. Barea makes free throw 2 of 2,,13,19
91,1,1:28.0,,Turnover by W. Selden (bad pass; steal by D. Harris),13,19
92,1,1:25.0,D. Harris makes 2-pt layup from 1 ft,,15,19
93,1,1:14.0,,Turnover by W. Baldwin (traveling),15,19
94,1,1:04.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by J. Barea),,17,19
95,1,0:58.0,,Memphis full timeout,17,19
96,1,0:47.0,,Z. Randolph makes 2-pt hook shot from 8 ft,17,21
97,1,0:41.0,Shooting foul by D. Davis (drawn by D. Harris),,17,21
98,1,0:41.0,D. Harris makes free throw 1 of 2,,18,21
99,1,0:41.0,D. Harris makes free throw 2 of 2,,19,21
100,1,0:16.0,,W. Baldwin misses 2-pt layup from 1 ft,19,21
101,1,0:14.0,Defensive rebound by D. Nowitzki,,19,21
102,1,0:01.0,J. Barea misses 3-pt jump shot from 28 ft,,19,21
103,1,0:00.0,Offensive rebound by Team,,19,21
104,2,11:36.0,J. Barea misses 3-pt jump shot from 25 ft,,19,21
105,2,11:36.0,,Defensive rebound by Team,19,21
106,2,11:21.0,,Z. Randolph makes 2-pt jump shot from 22 ft (assist by T. Daniels),19,23
107,2,11:12.0,Personal foul by M. Conley (drawn by D. Harris),,19,23
108,2,11:04.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,19,23
109,2,11:04.0,,Defensive rebound by W. Baldwin,19,23
110,2,10:54.0,,T. Daniels misses 3-pt jump shot from 26 ft,19,23
111,2,10:53.0,,Offensive rebound by D. Davis,19,23
112,2,10:53.0,,D. Davis makes 2-pt dunk at rim,19,25
113,2,10:35.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,19,25
114,2,10:35.0,,Defensive rebound by Team,19,25
115,2,10:19.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by Z. Randolph),19,28
116,2,10:07.0,D. Nowitzki misses 2-pt jump shot from 21 ft,,19,28
117,2,10:06.0,,Defensive rebound by M. Conley,19,28
118,2,9:58.0,,M. Conley makes 2-pt layup from 1 ft,19,30
119,2,9:58.0,Dallas full timeout,,19,30
120,2,9:39.0,J. Barea misses 2-pt layup from 1 ft (block by M. Conley),,19,30
121,2,9:36.0,,Defensive rebound by D. Davis,19,30
122,2,9:19.0,,Z. Randolph misses 2-pt jump shot from 14 ft,19,30
123,2,9:18.0,Defensive rebound by D. Nowitzki,,19,30
124,2,9:08.0,J. Barea misses 3-pt jump shot from 26 ft,,19,30
125,2,9:07.0,Offensive rebound by N. Brussino,,19,30
126,2,9:05.0,Turnover by N. Brussino (bad pass; steal by M. Conley),,19,30
127,2,8:58.0,,W. Baldwin makes 2-pt layup from 1 ft (assist by M. Conley),19,32
128,2,8:56.0,Dallas full timeout,,19,32
129,2,8:56.0,Y. Ferrell enters the game for D. Nowitzki,,19,32
130,2,8:56.0,S. Curry enters the game for D. Harris,,19,32
131,2,8:56.0,W. Matthews enters the game for D. Finney-Smith,,19,32
132,2,8:56.0,N. Noel enters the game for J. Barea,,19,32
133,2,8:56.0,H. Barnes enters the game for N. Brussino,,19,32
134,2,8:44.0,Personal foul by D. Davis (drawn by H. Barnes),,19,32
135,2,8:34.0,H. Barnes makes 2-pt dunk at rim,,21,32
136,2,8:14.0,,Turnover by Z. Randolph (traveling),21,32
137,2,7:51.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,21,32
138,2,7:50.0,,Defensive rebound by Z. Randolph,21,32
139,2,7:38.0,,J. Ennis enters the game for D. Davis,21,32
140,2,7:38.0,,T. Allen enters the game for W. Baldwin,21,32
141,2,7:38.0,S. Mejri enters the game for N. Noel,,21,32
142,2,7:28.0,,Z. Randolph misses 2-pt jump shot from 7 ft (block by S. Mejri),21,32
143,2,7:27.0,,Offensive rebound by Z. Randolph,21,32
144,2,7:27.0,,Shooting foul by S. Mejri (drawn by Z. Randolph),21,32
145,2,7:27.0,,Z. Randolph makes free throw 1 of 2,21,33
146,2,7:27.0,,Z. Randolph makes free throw 2 of 2,21,34
147,2,7:14.0,W. Matthews misses 3-pt jump shot from 26 ft,,21,34
148,2,7:13.0,,Defensive rebound by Z. Randolph,21,34
149,2,6:57.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by Z. Randolph),21,37
150,2,6:39.0,Shooting foul by T. Allen (drawn by S. Mejri),,21,37
151,2,6:39.0,S. Mejri makes free throw 1 of 2,,22,37
152,2,6:39.0,N. Brussino enters the game for S. Curry,,22,37
153,2,6:39.0,,V. Carter enters the game for M. Conley,22,37
154,2,6:39.0,S. Mejri makes free throw 2 of 2,,23,37
155,2,6:21.0,,Z. Randolph makes 2-pt jump shot from 20 ft (assist by J. Ennis),23,39
156,2,6:09.0,S. Mejri misses 2-pt layup from 1 ft,,23,39
157,2,6:07.0,,Defensive rebound by T. Daniels,23,39
158,2,5:57.0,,T. Allen misses 2-pt jump shot from 14 ft,23,39
159,2,5:55.0,Defensive rebound by H. Barnes,,23,39
160,2,5:33.0,Turnover by W. Matthews (bad pass; steal by T. Allen),,23,39
161,2,5:27.0,,Shooting foul by N. Brussino (drawn by Z. Randolph),23,39
162,2,5:27.0,,Memphis full timeout,23,39
163,2,5:27.0,,Z. Randolph makes free throw 1 of 2,23,40
164,2,5:27.0,,Z. Randolph makes free throw 2 of 2,23,41
165,2,5:07.0,H. Barnes makes 2-pt dunk at rim,,25,41
166,2,4:48.0,,Turnover by V. Carter (bad pass; steal by Y. Ferrell),25,41
167,2,4:40.0,N. Brussino misses 3-pt jump shot from 23 ft,,25,41
168,2,4:37.0,Offensive rebound by S. Mejri,,25,41
169,2,4:19.0,N. Brussino misses 2-pt jump shot from 20 ft,,25,41
170,2,4:19.0,,Defensive rebound by Z. Randolph,25,41
171,2,4:10.0,,Z. Randolph misses 2-pt layup from 1 ft,25,41
172,2,4:08.0,,Offensive rebound by Z. Randolph,25,41
173,2,4:06.0,,Z. Randolph misses 2-pt layup from 1 ft,25,41
174,2,4:04.0,,Offensive rebound by T. Allen,25,41
175,2,4:00.0,,Z. Randolph makes 2-pt hook shot from 4 ft (assist by T. Allen),25,43
176,2,4:00.0,Dallas full timeout,,25,43
177,2,4:00.0,J. Barea enters the game for Y. Ferrell,,25,43
178,2,4:00.0,D. Harris enters the game for S. Mejri,,25,43
179,2,4:00.0,D. Nowitzki enters the game for N. Brussino,,25,43
180,2,3:42.0,D. Harris misses 3-pt jump shot from 24 ft,,25,43
181,2,3:41.0,,Defensive rebound by Z. Randolph,25,43
182,2,3:20.0,,J. Ennis misses 3-pt jump shot from 24 ft,25,43
183,2,3:19.0,Defensive rebound by H. Barnes,,25,43
184,2,3:09.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,25,43
185,2,3:08.0,,Defensive rebound by V. Carter,25,43
186,2,3:00.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by V. Carter),25,46
187,2,2:37.0,Shooting foul by J. Ennis (drawn by D. Harris),,25,46
188,2,2:37.0,D. Harris makes free throw 1 of 2,,26,46
189,2,2:37.0,,B. Wright enters the game for Z. Randolph,26,46
190,2,2:37.0,,M. Conley enters the game for T. Daniels,26,46
191,2,2:37.0,S. Curry enters the game for J. Barea,,26,46
192,2,2:37.0,D. Harris makes free throw 2 of 2,,27,46
193,2,2:21.0,,B. Wright misses 2-pt jump shot from 6 ft,27,46
194,2,2:19.0,Defensive rebound by D. Nowitzki,,27,46
195,2,2:14.0,Shooting foul by V. Carter (drawn by S. Curry),,27,46
196,2,2:14.0,S. Curry makes free throw 1 of 3,,28,46
197,2,2:14.0,S. Curry makes free throw 2 of 3,,29,46
198,2,2:14.0,,T. Daniels enters the game for V. Carter,29,46
199,2,2:14.0,S. Curry makes free throw 3 of 3,,30,46
200,2,1:58.0,,J. Ennis makes 2-pt layup from 1 ft,30,48
201,2,1:46.0,Personal foul by T. Allen (drawn by D. Nowitzki),,30,48
202,2,1:46.0,D. Nowitzki makes free throw 1 of 2,,31,48
203,2,1:46.0,D. Nowitzki makes free throw 2 of 2,,32,48
204,2,1:33.0,,J. Ennis makes 2-pt layup from 1 ft (assist by M. Conley),32,50
205,2,1:18.0,Personal foul by B. Wright (drawn by D. Nowitzki),,32,50
206,2,1:18.0,D. Nowitzki makes free throw 1 of 2,,33,50
207,2,1:18.0,D. Nowitzki makes free throw 2 of 2,,34,50
208,2,1:01.0,,T. Allen misses 3-pt jump shot from 24 ft,34,50
209,2,1:01.0,Defensive rebound by W. Matthews,,34,50
210,2,0:52.0,W. Matthews misses 2-pt jump shot from 6 ft,,34,50
211,2,0:50.0,,Defensive rebound by M. Conley,34,50
212,2,0:50.0,,Shooting foul by D. Nowitzki (drawn by J. Ennis),34,50
213,2,0:50.0,,J. Ennis makes 2-pt layup from 2 ft (assist by M. Conley),34,52
214,2,0:50.0,,J. Ennis misses free throw 1 of 1,34,52
215,2,0:50.0,Defensive rebound by D. Nowitzki,,34,52
216,2,0:50.0,D. Finney-Smith enters the game for W. Matthews,,34,52
217,2,0:32.0,S. Curry misses 2-pt jump shot from 21 ft,,34,52
218,2,0:30.0,,Defensive rebound by T. Allen,34,52
219,2,0:10.0,,M. Conley makes 2-pt jump shot from 6 ft,34,54
220,2,0:10.0,,Shooting foul by S. Curry (drawn by M. Conley),34,54
221,2,0:10.0,,M. Conley makes free throw 1 of 1,34,55
222,2,0:03.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,34,55
223,2,0:01.0,,Defensive rebound by J. Ennis,34,55
224,2,0:00.0,,J. Ennis misses 3-pt jump shot from 66 ft,34,55
225,2,0:00.0,,Offensive rebound by Team,34,55
226,3,11:44.0,S. Curry makes 3-pt jump shot from 26 ft (assist by W. Matthews),,37,55
227,3,11:18.0,,Turnover by M. Conley (bad pass; steal by H. Barnes),37,55
228,3,11:15.0,Personal take foul by J. Ennis (drawn by H. Barnes),,37,55
229,3,10:58.0,S. Curry misses 2-pt layup from 2 ft,,37,55
230,3,10:57.0,,Defensive rebound by T. Allen,37,55
231,3,10:40.0,,T. Allen misses 3-pt jump shot from 25 ft,37,55
232,3,10:39.0,Defensive rebound by S. Curry,,37,55
233,3,10:28.0,H. Barnes makes 2-pt layup from 2 ft,,39,55
234,3,10:28.0,,Memphis full timeout,39,55
235,3,10:09.0,,B. Wright makes 2-pt layup from 2 ft (assist by V. Carter),39,57
236,3,10:01.0,Personal foul by J. Ennis (drawn by W. Matthews),,39,57
237,3,9:46.0,H. Barnes misses 2-pt layup from 2 ft,,39,57
238,3,9:44.0,Offensive rebound by N. Noel,,39,57
239,3,9:44.0,N. Noel makes 2-pt layup from 1 ft,,41,57
240,3,9:22.0,,M. Conley misses 3-pt jump shot from 25 ft,41,57
241,3,9:22.0,Defensive rebound by D. Nowitzki,,41,57
242,3,9:21.0,,Loose ball foul by T. Allen (drawn by D. Nowitzki),41,57
243,3,9:07.0,H. Barnes misses 2-pt layup from 1 ft,,41,57
244,3,9:06.0,,Defensive rebound by V. Carter,41,57
245,3,8:57.0,,T. Allen makes 2-pt layup from 3 ft,41,59
246,3,8:41.0,D. Nowitzki misses 2-pt layup from 2 ft,,41,59
247,3,8:38.0,,Defensive rebound by B. Wright,41,59
248,3,8:32.0,,T. Allen misses 2-pt layup from 2 ft (block by N. Noel),41,59
249,3,8:29.0,Defensive rebound by W. Matthews,,41,59
250,3,8:23.0,S. Curry makes 3-pt jump shot from 25 ft (assist by W. Matthews),,44,59
251,3,8:06.0,,J. Ennis misses 2-pt layup from 2 ft (block by N. Noel),44,59
252,3,8:05.0,Defensive rebound by D. Nowitzki,,44,59
253,3,7:55.0,Turnover by N. Noel (traveling),,44,59
254,3,7:38.0,,Turnover by M. Conley (bad pass; steal by S. Curry),44,59
255,3,7:37.0,Personal take foul by M. Conley (drawn by S. Curry),,44,59
256,3,7:16.0,W. Matthews makes 2-pt layup from 2 ft,,46,59
257,3,7:16.0,,Memphis full timeout,46,59
258,3,7:16.0,,T. Daniels enters the game for J. Ennis,46,59
259,3,7:01.0,,T. Allen misses 2-pt layup at rim,46,59
260,3,7:00.0,Defensive rebound by N. Noel,,46,59
261,3,6:41.0,W. Matthews makes 2-pt jump shot from 13 ft,,48,59
262,3,6:23.0,,V. Carter misses 2-pt jump shot from 21 ft,48,59
263,3,6:22.0,Defensive rebound by N. Noel,,48,59
264,3,6:01.0,D. Nowitzki misses 2-pt jump shot from 22 ft,,48,59
265,3,6:01.0,,Defensive rebound by B. Wright,48,59
266,3,5:53.0,,T. Daniels misses 3-pt jump shot from 25 ft,48,59
267,3,5:53.0,Defensive rebound by D. Nowitzki,,48,59
268,3,5:53.0,Personal foul by T. Allen (drawn by D. Nowitzki),,48,59
269,3,5:53.0,D. Nowitzki makes free throw 1 of 2,,49,59
270,3,5:53.0,,Z. Randolph enters the game for T. Allen,49,59
271,3,5:53.0,D. Nowitzki makes free throw 2 of 2,,50,59
272,3,5:38.0,,Turnover by V. Carter (lost ball; steal by N. Noel),50,59
273,3,5:25.0,N. Noel misses 2-pt jump shot from 18 ft,,50,59
274,3,5:25.0,,Defensive rebound by M. Conley,50,59
275,3,5:23.0,,Personal foul by W. Matthews (drawn by M. Conley),50,59
276,3,5:23.0,J. Barea enters the game for S. Curry,,50,59
277,3,5:23.0,D. Harris enters the game for D. Nowitzki,,50,59
278,3,5:09.0,,B. Wright makes 2-pt dunk at rim (assist by M. Conley),50,61
279,3,4:49.0,J. Barea misses 3-pt jump shot from 26 ft,,50,61
280,3,4:48.0,,Defensive rebound by Z. Randolph,50,61
281,3,4:24.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by M. Conley),50,64
282,3,4:20.0,Dallas full timeout,,50,64
283,3,4:09.0,Offensive foul by N. Noel (drawn by T. Daniels),,50,64
284,3,4:09.0,Turnover by N. Noel (offensive foul),,50,64
285,3,3:53.0,,M. Conley makes 2-pt jump shot from 23 ft (assist by V. Carter),50,66
286,3,3:44.0,Personal foul by Z. Randolph (drawn by N. Noel),,50,66
287,3,3:44.0,N. Noel misses free throw 1 of 2,,50,66
288,3,3:44.0,Offensive rebound by Team,,50,66
289,3,3:44.0,N. Noel misses free throw 2 of 2,,50,66
290,3,3:44.0,,J. Ennis enters the game for V. Carter,50,66
291,3,3:43.0,,Defensive rebound by Z. Randolph,50,66
292,3,3:19.0,,Turnover by B. Wright (lost ball; steal by D. Harris),50,66
293,3,3:13.0,N. Noel makes 2-pt dunk at rim (assist by J. Barea),,52,66
294,3,2:53.0,,Turnover by J. Ennis (lost ball; steal by H. Barnes),52,66
295,3,2:31.0,W. Matthews misses 3-pt jump shot from 30 ft,,52,66
296,3,2:31.0,Offensive rebound by J. Barea,,52,66
297,3,2:26.0,J. Barea misses 2-pt layup from 3 ft,,52,66
298,3,2:24.0,,Defensive rebound by Z. Randolph,52,66
299,3,2:19.0,,Shooting foul by J. Barea (drawn by M. Conley),52,66
300,3,2:19.0,,M. Conley makes free throw 1 of 2,52,67
301,3,2:19.0,S. Mejri enters the game for N. Noel,,52,67
302,3,2:19.0,,D. Davis enters the game for B. Wright,52,67
303,3,2:19.0,,M. Conley makes free throw 2 of 2,52,68
304,3,2:06.0,H. Barnes makes 2-pt layup from 2 ft,,54,68
305,3,1:49.0,,Shooting foul by S. Mejri (drawn by Z. Randolph),54,68
306,3,1:49.0,,Z. Randolph makes free throw 1 of 2,54,69
307,3,1:49.0,,W. Baldwin enters the game for M. Conley,54,69
308,3,1:49.0,,Z. Randolph makes free throw 2 of 2,54,70
309,3,1:37.0,Personal foul by D. Davis (drawn by S. Mejri),,54,70
310,3,1:37.0,S. Mejri misses free throw 1 of 2,,54,70
311,3,1:37.0,Offensive rebound by Team,,54,70
312,3,1:37.0,S. Mejri misses free throw 2 of 2,,54,70
313,3,1:37.0,,Defensive rebound by J. Ennis,54,70
314,3,1:37.0,D. Finney-Smith enters the game for W. Matthews,,54,70
315,3,1:37.0,D. Nowitzki enters the game for H. Barnes,,54,70
316,3,1:11.0,,Turnover by Team (shot clock),54,70
317,3,1:00.0,D. Harris makes 2-pt layup from 1 ft,,56,70
318,3,0:48.0,,T. Daniels misses 3-pt jump shot from 24 ft,56,70
319,3,0:47.0,Defensive rebound by D. Finney-Smith,,56,70
320,3,0:35.0,J. Barea makes 3-pt jump shot from 28 ft,,59,70
321,3,0:13.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by W. Baldwin),59,73
322,3,0:00.0,J. Barea makes 3-pt jump shot from 29 ft,,62,73
323,4,11:41.0,,Z. Randolph misses 2-pt jump shot from 20 ft,62,73
324,4,11:41.0,Defensive rebound by D. Finney-Smith,,62,73
325,4,11:29.0,J. Barea misses 2-pt layup from 2 ft,,62,73
326,4,11:28.0,Offensive rebound by S. Mejri,,62,73
327,4,11:28.0,S. Mejri makes 2-pt layup from 1 ft,,64,73
328,4,11:10.0,,Z. Randolph makes 2-pt jump shot from 14 ft (assist by T. Daniels),64,75
329,4,10:55.0,Shooting foul by W. Baldwin (drawn by D. Harris),,64,75
330,4,10:55.0,D. Harris makes free throw 1 of 2,,65,75
331,4,10:55.0,D. Harris makes free throw 2 of 2,,66,75
332,4,10:44.0,,Personal foul by D. Harris (drawn by T. Daniels),66,75
333,4,10:39.0,,V. Carter misses 2-pt layup from 2 ft,66,75
334,4,10:37.0,Defensive rebound by D. Finney-Smith,,66,75
335,4,10:26.0,J. Barea misses 3-pt jump shot from 25 ft,,66,75
336,4,10:25.0,,Defensive rebound by T. Daniels,66,75
337,4,10:08.0,,Z. Randolph makes 2-pt jump shot from 14 ft,66,77
338,4,9:52.0,D. Nowitzki misses 2-pt jump shot from 12 ft (block by V. Carter),,66,77
339,4,9:50.0,,Defensive rebound by V. Carter,66,77
340,4,9:46.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by W. Baldwin),66,80
341,4,9:46.0,Dallas full timeout,,66,80
342,4,9:26.0,D. Nowitzki misses 2-pt jump shot from 21 ft,,66,80
343,4,9:25.0,,Defensive rebound by Z. Randolph,66,80
344,4,9:14.0,,Offensive foul by V. Carter (drawn by D. Harris),66,80
345,4,9:14.0,,Turnover by V. Carter (offensive foul),66,80
346,4,9:04.0,S. Mejri makes 2-pt dunk at rim (assist by J. Barea),,68,80
347,4,8:35.0,,Z. Randolph misses 2-pt layup from 1 ft,68,80
348,4,8:32.0,Defensive rebound by D. Nowitzki,,68,80
349,4,8:23.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,68,80
350,4,8:21.0,,Defensive rebound by J. Ennis,68,80
351,4,8:10.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by W. Baldwin),68,83
352,4,8:07.0,Dallas full timeout,,68,83
353,4,8:07.0,Y. Ferrell enters the game for S. Mejri,,68,83
354,4,8:07.0,W. Matthews enters the game for D. Harris,,68,83
355,4,8:07.0,N. Noel enters the game for D. Finney-Smith,,68,83
356,4,8:07.0,H. Barnes enters the game for D. Nowitzki,,68,83
357,4,7:42.0,J. Barea makes 3-pt jump shot from 25 ft,,71,83
358,4,7:27.0,,T. Daniels misses 2-pt jump shot from 18 ft,71,83
359,4,7:27.0,Defensive rebound by N. Noel,,71,83
360,4,7:14.0,,M. Conley enters the game for J. Ennis,71,83
361,4,7:05.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by J. Barea),,74,83
362,4,7:05.0,,Memphis full timeout,74,83
363,4,7:05.0,,T. Allen enters the game for W. Baldwin,74,83
364,4,6:43.0,,Z. Randolph makes 2-pt jump shot from 18 ft,74,85
365,4,6:26.0,N. Noel makes 2-pt dunk at rim (assist by J. Barea),,76,85
366,4,6:09.0,,Personal foul by H. Barnes (drawn by V. Carter),76,85
367,4,5:56.0,,T. Allen makes 2-pt layup from 1 ft (assist by Z. Randolph),76,87
368,4,5:28.0,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by W. Matthews),,79,87
369,4,5:05.0,,Z. Randolph makes 2-pt hook shot from 5 ft,79,89
370,4,4:46.0,J. Barea misses 3-pt jump shot from 26 ft,,79,89
371,4,4:46.0,,Defensive rebound by T. Daniels,79,89
372,4,4:23.0,,Personal foul by J. Barea,79,89
373,4,4:23.0,D. Harris enters the game for J. Barea,,79,89
374,4,4:14.0,,M. Conley makes 3-pt jump shot from 25 ft,79,92
375,4,3:59.0,Turnover by Y. Ferrell (bad pass; steal by Z. Randolph),,79,92
376,4,3:37.0,,T. Daniels misses 3-pt jump shot from 28 ft,79,92
377,4,3:37.0,Defensive rebound by N. Noel,,79,92
378,4,3:20.0,N. Noel makes 2-pt layup from 2 ft (assist by W. Matthews),,81,92
379,4,2:59.0,,M. Conley misses 3-pt jump shot from 26 ft,81,92
380,4,2:58.0,Defensive rebound by Y. Ferrell,,81,92
381,4,2:52.0,Personal foul by M. Conley (drawn by Y. Ferrell),,81,92
382,4,2:52.0,Dallas full timeout,,81,92
383,4,2:52.0,J. Barea enters the game for N. Noel,,81,92
384,4,2:52.0,D. Nowitzki enters the game for Y. Ferrell,,81,92
385,4,2:52.0,,J. Ennis enters the game for T. Daniels,81,92
386,4,2:46.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,81,92
387,4,2:45.0,,Defensive rebound by V. Carter,81,92
388,4,2:25.0,,Offensive foul by Z. Randolph (drawn by M. Conley),81,92
