,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
55,1,5:21.0,,J. Holiday makes 2-pt jump shot from 13 ft,14,20
56,1,5:09.0,,Offensive charge foul by L. Aldridge (drawn by H. Thompson),14,20
57,1,5:09.0,Turnover by L. Aldridge (offensive foul),,14,20
58,1,5:09.0,,D. Cunningham enters the game for D. Cousins,14,20
59,1,4:52.0,,S. Hill misses 2-pt jump shot from 8 ft,14,20
60,1,4:50.0,Defensive rebound by P. Gasol,,14,20
61,1,4:33.0,K. Leonard makes 2-pt jump shot from 14 ft (assist by M. Ginóbili),,16,20
62,1,4:25.0,,Turnover by J. Holiday (step out of bounds),16,20
63,1,4:04.0,K. Leonard makes 2-pt jump shot from 11 ft (assist by M. Ginóbili),,18,20
64,1,3:40.0,,H. Thompson misses 2-pt jump shot from 7 ft,18,20
65,1,3:38.0,Defensive rebound by L. Aldridge,,18,20
66,1,3:34.0,P. Mills makes 3-pt jump shot from 26 ft,,21,20
67,1,3:34.0,,New Orleans full timeout,21,20
68,1,3:34.0,D. Lee enters the game for L. Aldridge,,21,20
69,1,3:34.0,,E. Moore enters the game for H. Thompson,21,20
70,1,3:25.0,,E. Moore misses 2-pt jump shot from 9 ft,21,20
71,1,3:23.0,Defensive rebound by D. Lee,,21,20
72,1,3:10.0,M. Ginóbili misses 3-pt jump shot from 27 ft,,21,20
73,1,3:09.0,,Defensive rebound by E. Moore,21,20
74,1,3:00.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by E. Moore),21,22
75,1,2:43.0,Turnover by P. Gasol (traveling),,21,22
76,1,2:29.0,,J. Holiday makes 2-pt layup from 2 ft (assist by A. Davis),21,24
77,1,2:16.0,P. Gasol misses 3-pt jump shot from 26 ft,,21,24
78,1,2:14.0,,Defensive rebound by J. Holiday,21,24
79,1,2:04.0,,J. Holiday makes 2-pt jump shot from 18 ft,21,26
80,1,1:39.0,K. Leonard makes 2-pt hook shot from 8 ft,,23,26
81,1,1:29.0,,J. Holiday misses 2-pt jump shot from 3 ft,23,26
82,1,1:20.0,Defensive rebound by D. Lee,,23,26
83,1,1:11.0,P. Gasol makes 2-pt layup from 2 ft,,25,26
84,1,1:02.0,,E. Moore makes 2-pt jump shot from 11 ft (assist by J. Holiday),25,28
85,1,0:50.0,P. Mills misses 3-pt jump shot from 27 ft,,25,28
86,1,0:49.0,,Defensive rebound by D. Cunningham,25,28
87,1,0:35.0,,A. Davis makes 2-pt jump shot from 8 ft (assist by J. Holiday),25,30
88,1,0:16.0,K. Leonard makes 2-pt layup from 3 ft,,27,30
89,1,0:08.0,,Personal foul by P. Mills,27,30
90,1,0:08.0,J. Simmons enters the game for K. Leonard,,27,30
91,1,0:02.0,,E. Moore misses 2-pt jump shot from 14 ft,27,30
92,1,0:00.0,,Offensive rebound by Team,27,30
93,2,11:49.0,M. Ginóbili makes 2-pt jump shot from 12 ft,,29,30
94,2,11:49.0,Shooting foul by T. Frazier (drawn by M. Ginóbili),,29,30
95,2,11:49.0,M. Ginóbili makes free throw 1 of 1,,30,30
96,2,11:38.0,,Def 3 sec tech foul by D. Lee,30,30
97,2,11:38.0,,E. Moore makes technical free throw,30,31
98,2,11:28.0,,D. Cunningham misses 2-pt jump shot from 19 ft,30,31
99,2,11:27.0,,Offensive rebound by T. Frazier,30,31
100,2,11:12.0,,Personal foul by D. Lee (drawn by T. Frazier),30,31
101,2,11:04.0,,T. Frazier makes 2-pt jump shot from 7 ft,30,33
102,2,10:50.0,Turnover by P. Mills (lost ball),,30,33
103,2,10:38.0,,D. Cunningham makes 2-pt dunk at rim (assist by T. Frazier),30,35
104,2,10:38.0,San Antonio full timeout,,30,35
105,2,10:38.0,T. Parker enters the game for P. Gasol,,30,35
106,2,10:38.0,D. Dedmon enters the game for M. Ginóbili,,30,35
107,2,10:38.0,D. Green enters the game for P. Mills,,30,35
108,2,10:17.0,T. Parker misses 2-pt layup from 2 ft,,30,35
109,2,10:15.0,,Defensive rebound by D. Cousins,30,35
110,2,10:08.0,,D. Cousins misses 3-pt jump shot from 27 ft,30,35
111,2,10:06.0,Defensive rebound by D. Lee,,30,35
112,2,9:50.0,J. Simmons misses 3-pt jump shot from 27 ft,,30,35
113,2,9:49.0,,Defensive rebound by D. Cousins,30,35
114,2,9:43.0,,Turnover by D. Cousins (bad pass; steal by J. Simmons),30,35
115,2,9:33.0,J. Simmons misses 2-pt layup from 1 ft,,30,35
116,2,9:31.0,,Defensive rebound by D. Cousins,30,35
117,2,9:25.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by T. Frazier),30,38
118,2,9:08.0,J. Simmons makes 2-pt jump shot from 18 ft (assist by T. Parker),,32,38
119,2,8:54.0,,Turnover by T. Frazier (traveling),32,38
120,2,8:32.0,T. Parker misses 2-pt jump shot from 8 ft,,32,38
121,2,8:27.0,,Defensive rebound by H. Thompson,32,38
122,2,8:22.0,,Personal foul by D. Green (drawn by T. Frazier),32,38
123,2,8:22.0,D. Bertāns enters the game for D. Lee,,32,38
124,2,8:18.0,,Turnover by T. Frazier (bad pass),32,38
125,2,8:10.0,Turnover by T. Parker (bad pass),,32,38
126,2,7:57.0,,D. Cunningham misses 2-pt jump shot from 14 ft,32,38
127,2,7:55.0,Defensive rebound by D. Green,,32,38
128,2,7:46.0,D. Bertāns misses 3-pt jump shot from 24 ft,,32,38
129,2,7:44.0,Offensive rebound by D. Dedmon,,32,38
130,2,7:17.0,J. Simmons misses 2-pt dunk at rim (block by E. Moore),,32,38
131,2,7:16.0,,Defensive rebound by Team,32,38
132,2,7:02.0,,D. Cunningham misses 3-pt jump shot from 24 ft,32,38
133,2,7:01.0,Defensive rebound by D. Dedmon,,32,38
134,2,6:49.0,D. Green misses 2-pt jump shot from 15 ft,,32,38
135,2,6:48.0,,Defensive rebound by D. Cousins,32,38
136,2,6:34.0,,D. Cunningham makes 2-pt dunk at rim (assist by D. Cousins),32,40
137,2,6:21.0,T. Parker makes 2-pt layup from 2 ft,,34,40
138,2,6:11.0,,Turnover by D. Cousins (discontinued dribble),34,40
139,2,6:11.0,L. Aldridge enters the game for D. Bertāns,,34,40
140,2,6:11.0,K. Leonard enters the game for D. Dedmon,,34,40
141,2,6:11.0,,J. Holiday enters the game for T. Frazier,34,40
142,2,6:03.0,T. Parker misses 2-pt layup from 1 ft,,34,40
143,2,6:01.0,,Defensive rebound by D. Cousins,34,40
144,2,5:55.0,,J. Holiday misses 3-pt jump shot from 27 ft,34,40
145,2,5:51.0,Defensive rebound by L. Aldridge,,34,40
146,2,5:42.0,K. Leonard misses 3-pt jump shot from 24 ft,,34,40
147,2,5:41.0,,Defensive rebound by D. Cousins,34,40
148,2,5:29.0,,D. Cousins misses 3-pt jump shot from 26 ft,34,40
149,2,5:28.0,Defensive rebound by D. Green,,34,40
150,2,5:18.0,K. Leonard makes 2-pt jump shot from 6 ft,,36,40
151,2,5:12.0,,H. Thompson misses 3-pt jump shot from 26 ft,36,40
152,2,5:10.0,Defensive rebound by D. Green,,36,40
153,2,5:00.0,Personal foul by D. Cunningham (drawn by J. Simmons),,36,40
154,2,5:00.0,Official timeout,,36,40
155,2,5:00.0,P. Mills enters the game for T. Parker,,36,40
156,2,5:00.0,P. Gasol enters the game for J. Simmons,,36,40
157,2,5:00.0,,S. Hill enters the game for H. Thompson,36,40
158,2,5:00.0,,A. Davis enters the game for D. Cunningham,36,40
159,2,4:51.0,L. Aldridge makes 2-pt layup from 3 ft (assist by K. Leonard),,38,40
160,2,4:33.0,,A. Davis misses 2-pt layup from 2 ft,38,40
161,2,4:31.0,Defensive rebound by D. Green,,38,40
162,2,4:24.0,P. Mills makes 3-pt jump shot from 27 ft (assist by D. Green),,41,40
163,2,4:05.0,,J. Holiday misses 2-pt jump shot from 18 ft,41,40
164,2,4:04.0,Defensive rebound by K. Leonard,,41,40
165,2,3:57.0,D. Green misses 3-pt jump shot from 26 ft,,41,40
166,2,3:56.0,,Defensive rebound by A. Davis,41,40
167,2,3:43.0,,Offensive foul by D. Cousins (drawn by K. Leonard),41,40
168,2,3:43.0,,Turnover by D. Cousins (offensive foul),41,40
169,2,3:30.0,L. Aldridge makes 2-pt layup from 2 ft (assist by P. Mills),,43,40
170,2,3:16.0,,D. Cousins makes 2-pt layup from 3 ft,43,42
171,2,3:00.0,L. Aldridge misses 2-pt jump shot from 13 ft,,43,42
172,2,2:59.0,Offensive rebound by L. Aldridge,,43,42
173,2,2:55.0,D. Green misses 3-pt jump shot from 24 ft,,43,42
174,2,2:54.0,,Defensive rebound by D. Cousins,43,42
175,2,2:45.0,,J. Holiday makes 2-pt jump shot from 8 ft,43,44
176,2,2:31.0,K. Leonard makes 2-pt layup from 2 ft,,45,44
177,2,2:12.0,,J. Holiday misses 2-pt jump shot from 22 ft,45,44
178,2,2:12.0,,Offensive rebound by Team,45,44
179,2,2:12.0,Loose ball foul by K. Leonard (drawn by A. Davis),,45,44
180,2,2:12.0,,New Orleans full timeout,45,44
181,2,2:12.0,M. Ginóbili enters the game for D. Green,,45,44
182,2,1:58.0,,E. Moore misses 3-pt jump shot from 26 ft,45,44
183,2,1:57.0,Defensive rebound by P. Gasol,,45,44
184,2,1:44.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by P. Mills),,47,44
185,2,1:24.0,,D. Cousins makes 2-pt jump shot from 21 ft,47,46
186,2,1:04.0,K. Leonard makes 2-pt layup from 4 ft,,49,46
187,2,0:55.0,,Turnover by A. Davis (lost ball; steal by P. Mills),49,46
188,2,0:31.0,K. Leonard misses 3-pt jump shot from 26 ft,,49,46
189,2,0:31.0,,Defensive rebound by J. Holiday,49,46
190,2,0:14.0,,Shooting foul by P. Gasol (drawn by A. Davis),49,46
191,2,0:14.0,,A. Davis makes free throw 1 of 2,49,47
192,2,0:14.0,,A. Davis makes free throw 2 of 2,49,48
193,2,0:00.0,K. Leonard misses 2-pt jump shot from 8 ft,,49,48
194,2,0:00.0,Offensive rebound by P. Gasol,,49,48
195,2,0:00.0,P. Gasol misses 2-pt layup from 3 ft,,49,48
196,2,0:00.0,Offensive rebound by Team,,49,48
197,3,11:39.0,K. Leonard misses 2-pt layup from 3 ft,,49,48
198,3,11:38.0,,Defensive rebound by A. Davis,49,48
199,3,11:15.0,,J. Holiday misses 2-pt jump shot from 15 ft,49,48
200,3,11:14.0,Defensive rebound by K. Leonard,,49,48
201,3,11:08.0,D. Green makes 2-pt layup from 1 ft (assist by K. Leonard),,51,48
202,3,10:55.0,,D. Cousins makes 3-pt jump shot from 27 ft (assist by J. Holiday),51,51
203,3,10:38.0,D. Dedmon makes 2-pt dunk at rim (assist by K. Leonard),,53,51
204,3,10:28.0,,S. Hill misses 3-pt jump shot from 24 ft,53,51
205,3,10:26.0,Defensive rebound by L. Aldridge,,53,51
206,3,10:22.0,Personal foul by S. Hill (drawn by K. Leonard),,53,51
207,3,10:06.0,K. Leonard misses 2-pt hook shot from 12 ft,,53,51
208,3,10:05.0,,Defensive rebound by A. Davis,53,51
209,3,9:49.0,,A. Davis misses 2-pt jump shot from 13 ft,53,51
210,3,9:48.0,Defensive rebound by L. Aldridge,,53,51
211,3,9:42.0,T. Parker misses 2-pt jump shot from 15 ft,,53,51
212,3,9:40.0,,Defensive rebound by A. Davis,53,51
213,3,9:31.0,,Personal foul by D. Dedmon (drawn by D. Cousins),53,51
214,3,9:22.0,,Turnover by A. Davis (lost ball),53,51
215,3,9:05.0,Shooting foul by S. Hill (drawn by K. Leonard),,53,51
216,3,9:05.0,K. Leonard makes free throw 1 of 2,,54,51
217,3,9:05.0,K. Leonard makes free throw 2 of 2,,55,51
218,3,8:52.0,,D. Cousins misses 3-pt jump shot from 26 ft,55,51
219,3,8:51.0,Defensive rebound by T. Parker,,55,51
220,3,8:38.0,L. Aldridge makes 2-pt layup from 3 ft (assist by T. Parker),,57,51
221,3,8:29.0,,New Orleans full timeout,57,51
222,3,8:18.0,,J. Holiday misses 2-pt jump shot from 16 ft,57,51
223,3,8:17.0,Defensive rebound by Team,,57,51
224,3,7:51.0,L. Aldridge misses 2-pt jump shot from 22 ft,,57,51
225,3,7:51.0,,Defensive rebound by Team,57,51
226,3,7:51.0,Loose ball foul by D. Dedmon (drawn by D. Cousins),,57,51
227,3,7:51.0,P. Gasol enters the game for D. Dedmon,,57,51
228,3,7:34.0,,A. Davis misses 2-pt jump shot from 9 ft,57,51
229,3,7:32.0,Defensive rebound by K. Leonard,,57,51
230,3,7:21.0,P. Gasol misses 3-pt jump shot from 27 ft,,57,51
231,3,7:09.0,,Defensive rebound by J. Holiday,57,51
232,3,7:09.0,,D. Cousins makes 2-pt jump shot from 7 ft,57,53
233,3,7:00.0,P. Gasol makes 2-pt layup from 5 ft,,59,53
234,3,6:49.0,,D. Cousins misses 3-pt jump shot,59,53
235,3,6:48.0,Defensive rebound by L. Aldridge,,59,53
236,3,6:33.0,Turnover by K. Leonard (bad pass),,59,53
237,3,6:21.0,,A. Davis misses 2-pt jump shot from 6 ft (block by L. Aldridge),59,53
238,3,6:21.0,,Offensive rebound by Team,59,53
239,3,6:13.0,,J. Holiday makes 2-pt jump shot from 17 ft,59,55
240,3,6:01.0,Personal foul by H. Thompson (drawn by L. Aldridge),,59,55
241,3,5:51.0,Personal foul by A. Davis (drawn by L. Aldridge),,59,55
242,3,5:38.0,L. Aldridge makes 2-pt jump shot from 16 ft,,61,55
243,3,5:22.0,,S. Hill misses 2-pt jump shot from 7 ft,61,55
244,3,5:20.0,Defensive rebound by P. Gasol,,61,55
245,3,5:07.0,L. Aldridge misses 2-pt jump shot from 22 ft,,61,55
246,3,5:06.0,,Defensive rebound by D. Cousins,61,55
247,3,4:55.0,,H. Thompson misses 2-pt jump shot from 11 ft,61,55
248,3,4:53.0,Defensive rebound by L. Aldridge,,61,55
249,3,4:38.0,L. Aldridge misses 2-pt jump shot from 10 ft (block by A. Davis),,61,55
250,3,4:35.0,,Defensive rebound by D. Cousins,61,55
251,3,4:32.0,,J. Holiday misses 2-pt layup from 2 ft,61,55
252,3,4:32.0,,Offensive rebound by A. Davis,61,55
253,3,4:32.0,,Shooting foul by P. Gasol (drawn by A. Davis),61,55
254,3,4:32.0,,A. Davis makes free throw 1 of 2,61,56
255,3,4:32.0,,E. Moore enters the game for H. Thompson,61,56
256,3,4:32.0,,D. Cunningham enters the game for D. Cousins,61,56
257,3,4:32.0,P. Mills enters the game for T. Parker,,61,56
258,3,4:32.0,M. Ginóbili enters the game for D. Green,,61,56
259,3,4:32.0,,A. Davis makes free throw 2 of 2,61,57
260,3,4:08.0,K. Leonard misses 2-pt jump shot from 16 ft,,61,57
261,3,4:08.0,,Defensive rebound by J. Holiday,61,57
262,3,4:01.0,,A. Davis misses 2-pt jump shot from 4 ft (block by L. Aldridge),61,57
263,3,4:01.0,,Offensive rebound by Team,61,57
264,3,3:58.0,,J. Holiday makes 2-pt jump shot from 15 ft (assist by E. Moore),61,59
265,3,3:58.0,San Antonio full timeout,,61,59
266,3,3:41.0,K. Leonard makes 2-pt layup from 3 ft,,63,59
267,3,3:24.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by E. Moore),63,62
268,3,3:03.0,K. Leonard misses 2-pt jump shot from 17 ft,,63,62
269,3,3:03.0,,Defensive rebound by Team,63,62
270,3,2:47.0,J. Simmons enters the game for K. Leonard,,63,62
271,3,2:47.0,,J. Holiday misses 3-pt jump shot from 26 ft,63,62
272,3,2:45.0,Defensive rebound by J. Simmons,,63,62
273,3,2:34.0,P. Gasol makes 2-pt jump shot from 20 ft (assist by J. Simmons),,65,62
274,3,2:24.0,,S. Hill misses 3-pt jump shot from 26 ft,65,62
275,3,2:23.0,Defensive rebound by P. Gasol,,65,62
276,3,2:05.0,P. Gasol misses 3-pt jump shot from 27 ft,,65,62
277,3,2:03.0,Offensive rebound by P. Mills,,65,62
278,3,1:54.0,L. Aldridge makes 2-pt jump shot from 17 ft,,67,62
279,3,1:42.0,,Personal foul by J. Simmons (drawn by A. Davis),67,62
280,3,1:42.0,,D. Cousins enters the game for S. Hill,67,62
281,3,1:42.0,,T. Frazier enters the game for A. Davis,67,62
282,3,1:42.0,,H. Thompson enters the game for J. Holiday,67,62
283,3,1:29.0,,D. Cousins misses 2-pt jump shot from 18 ft,67,62
284,3,1:28.0,,Offensive rebound by Team,67,62
285,3,1:28.0,,Turnover by Team (shot clock),67,62
286,3,1:28.0,D. Lee enters the game for L. Aldridge,,67,62
287,3,1:11.0,P. Gasol misses 2-pt hook shot from 3 ft,,67,62
288,3,1:07.0,,Defensive rebound by Team,67,62
289,3,0:55.0,,D. Cousins makes 2-pt dunk at rim,67,64
290,3,0:42.0,P. Mills misses 3-pt jump shot from 26 ft,,67,64
291,3,0:40.0,,Defensive rebound by E. Moore,67,64
292,3,0:26.0,,E. Moore misses 2-pt layup from 2 ft (block by P. Gasol),67,64
293,3,0:24.0,Defensive rebound by J. Simmons,,67,64
294,3,0:24.0,Turnover by J. Simmons (traveling),,67,64
295,3,0:03.0,,Shooting foul by D. Lee (drawn by D. Cousins),67,64
296,3,0:03.0,,D. Cousins makes free throw 1 of 2,67,65
297,3,0:03.0,,D. Cousins makes free throw 2 of 2,67,66
298,3,0:00.0,P. Mills misses 3-pt jump shot from 38 ft,,67,66
299,3,0:00.0,Offensive rebound by Team,,67,66
300,4,11:44.0,,Shooting foul by D. Lee (drawn by D. Cunningham),67,66
301,4,11:44.0,,D. Cunningham makes free throw 1 of 2,67,67
302,4,11:44.0,,D. Cunningham misses free throw 2 of 2,67,67
303,4,11:44.0,D. Green enters the game for D. Lee,,67,67
304,4,11:42.0,,Offensive rebound by D. Cousins,67,67
305,4,11:42.0,,Loose ball foul by D. Cousins (drawn by J. Simmons),67,67
306,4,11:42.0,,Turnover by D. Cousins (offensive foul),67,67
307,4,11:26.0,P. Mills misses 3-pt jump shot from 27 ft,,67,67
308,4,11:25.0,,Defensive rebound by E. Moore,67,67
309,4,11:22.0,Violation by J. Simmons (kicked ball),,67,67
310,4,11:17.0,,T. Frazier misses 2-pt jump shot from 6 ft,67,67
311,4,11:16.0,,Offensive rebound by D. Cousins,67,67
312,4,11:13.0,,D. Cousins misses 2-pt layup from 3 ft,67,67
313,4,11:10.0,Defensive rebound by P. Mills,,67,67
314,4,10:59.0,P. Mills makes 2-pt jump shot from 21 ft (assist by P. Gasol),,69,67
315,4,10:37.0,,Offensive foul by D. Cunningham (drawn by D. Green),69,67
316,4,10:37.0,,Turnover by D. Cunningham (offensive foul),69,67
317,4,10:22.0,Shooting foul by D. Cousins (drawn by P. Gasol),,69,67
318,4,10:22.0,P. Gasol makes free throw 1 of 2,,70,67
319,4,10:22.0,P. Gasol makes free throw 2 of 2,,71,67
320,4,10:07.0,,H. Thompson misses 3-pt jump shot from 24 ft,71,67
321,4,10:06.0,Defensive rebound by M. Ginóbili,,71,67
322,4,10:00.0,Shooting foul by T. Frazier (drawn by P. Gasol),,71,67
323,4,10:00.0,P. Gasol misses free throw 1 of 2,,71,67
324,4,10:00.0,Offensive rebound by Team,,71,67
325,4,10:00.0,,A. Davis enters the game for D. Cunningham,71,67
326,4,10:00.0,,J. Holiday enters the game for T. Frazier,71,67
327,4,10:00.0,L. Aldridge enters the game for J. Simmons,,71,67
328,4,10:00.0,P. Gasol makes free throw 2 of 2,,72,67
329,4,9:47.0,,J. Holiday misses 3-pt jump shot from 25 ft,72,67
330,4,9:46.0,,Offensive rebound by D. Cousins,72,67
331,4,9:38.0,,E. Moore misses 2-pt jump shot from 18 ft,72,67
332,4,9:35.0,Defensive rebound by P. Gasol,,72,67
333,4,9:33.0,San Antonio full timeout,,72,67
334,4,9:33.0,J. Simmons enters the game for P. Gasol,,72,67
335,4,9:33.0,D. Dedmon enters the game for P. Mills,,72,67
336,4,9:27.0,P. Mills enters the game for J. Simmons,,72,67
337,4,9:27.0,M. Ginóbili makes 2-pt layup from 1 ft,,74,67
338,4,9:12.0,,Personal foul by M. Ginóbili (drawn by A. Davis),74,67
339,4,9:12.0,,A. Davis makes free throw 1 of 2,74,68
340,4,9:12.0,,A. Davis makes free throw 2 of 2,74,69
341,4,9:03.0,Personal foul by E. Moore (drawn by M. Ginóbili),,74,69
342,4,8:53.0,L. Aldridge makes 2-pt jump shot from 12 ft,,76,69
343,4,8:35.0,,A. Davis misses 2-pt layup from 2 ft (block by L. Aldridge),76,69
344,4,8:33.0,Defensive rebound by M. Ginóbili,,76,69
345,4,8:32.0,Turnover by D. Dedmon (traveling),,76,69
346,4,8:25.0,,Personal foul by D. Green (drawn by J. Holiday),76,69
347,4,8:16.0,,A. Davis makes 2-pt jump shot from 19 ft,76,71
348,4,8:00.0,L. Aldridge misses 2-pt jump shot from 20 ft,,76,71
349,4,7:58.0,,Defensive rebound by D. Cousins,76,71
350,4,7:50.0,,J. Holiday misses 2-pt jump shot from 17 ft,76,71
351,4,7:49.0,Defensive rebound by D. Green,,76,71
352,4,7:42.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,76,71
353,4,7:40.0,,Defensive rebound by E. Moore,76,71
354,4,7:29.0,,Shooting foul by D. Dedmon (drawn by D. Cousins),76,71
355,4,7:29.0,,D. Cousins makes free throw 1 of 2,76,72
356,4,7:29.0,K. Leonard enters the game for M. Ginóbili,,76,72
357,4,7:29.0,T. Parker enters the game for P. Mills,,76,72
358,4,7:29.0,,S. Hill enters the game for H. Thompson,76,72
359,4,7:29.0,,D. Cousins makes free throw 2 of 2,76,73
360,4,7:07.0,D. Green misses 2-pt jump shot from 6 ft,,76,73
361,4,7:07.0,,Defensive rebound by A. Davis,76,73
362,4,7:07.0,Loose ball foul by D. Dedmon (drawn by A. Davis),,76,73
363,4,7:07.0,,A. Davis makes free throw 1 of 2,76,74
364,4,7:07.0,P. Gasol enters the game for D. Dedmon,,76,73
365,4,7:07.0,,D. Cunningham enters the game for D. Cousins,76,74
366,4,7:07.0,,A. Davis makes free throw 2 of 2,76,75
367,4,6:52.0,K. Leonard makes 2-pt jump shot from 17 ft,,78,75
368,4,6:36.0,,J. Holiday makes 2-pt layup from 3 ft,78,77
369,4,6:18.0,L. Aldridge makes 2-pt jump shot from 5 ft,,80,77
370,4,6:04.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by E. Moore),80,80
371,4,5:38.0,D. Green makes 2-pt hook shot from 6 ft (assist by P. Gasol),,82,80
372,4,5:22.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by E. Moore),82,83
373,4,5:05.0,Personal foul by S. Hill (drawn by K. Leonard),,82,83
374,4,5:05.0,Official timeout,,82,83
375,4,5:05.0,K. Leonard makes free throw 1 of 2,,83,83
376,4,5:05.0,,D. Cousins enters the game for D. Cunningham,82,83
377,4,5:05.0,K. Leonard makes free throw 2 of 2,,84,83
378,4,4:55.0,,J. Holiday makes 2-pt jump shot from 16 ft,84,85
379,4,4:37.0,L. Aldridge misses 2-pt jump shot from 18 ft,,84,85
380,4,4:36.0,Offensive rebound by P. Gasol,,84,85
381,4,4:36.0,Shooting foul by D. Cousins (drawn by P. Gasol),,84,85
382,4,4:36.0,P. Gasol misses free throw 1 of 2,,84,85
383,4,4:36.0,Offensive rebound by Team,,84,85
384,4,4:36.0,P. Gasol misses free throw 2 of 2,,84,85
385,4,4:34.0,,Defensive rebound by Team,84,85
386,4,4:34.0,Loose ball foul by L. Aldridge (drawn by A. Davis),,84,85
387,4,4:34.0,,A. Davis misses free throw 1 of 2,84,85
388,4,4:34.0,,Offensive rebound by Team,84,85
389,4,4:34.0,,A. Davis makes free throw 2 of 2,84,86
