,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
131,2,9:57.0,,O. Casspi makes 3-pt jump shot from 23 ft (assist by A. Tolliver),28,38
132,2,9:52.0,Shooting foul by A. Tolliver (drawn by L. Williams),,28,38
133,2,9:52.0,L. Williams makes free throw 1 of 2,,29,38
134,2,9:52.0,,A. Afflalo enters the game for G. Temple,29,38
135,2,9:52.0,L. Williams makes free throw 2 of 2,,30,38
136,2,9:33.0,,A. Tolliver misses 3-pt jump shot from 26 ft,30,38
137,2,9:33.0,Defensive rebound by B. Ingram,,30,38
138,2,9:27.0,Personal foul by A. Afflalo (drawn by J. Clarkson),,30,38
139,2,9:13.0,Shooting foul by A. Tolliver (drawn by J. Clarkson),,30,38
140,2,9:13.0,J. Clarkson makes free throw 1 of 2,,31,38
141,2,9:13.0,J. Clarkson makes free throw 2 of 2,,32,38
142,2,9:03.0,,Personal foul by B. Ingram (drawn by A. Afflalo),32,38
143,2,8:51.0,,T. Lawson misses 3-pt jump shot from 24 ft,32,38
144,2,8:51.0,Defensive rebound by L. Nance,,32,38
145,2,8:45.0,Personal foul by O. Casspi (drawn by L. Nance),,32,38
146,2,8:45.0,Official timeout,,32,38
147,2,8:40.0,Turnover by L. Williams (bad pass; steal by A. Tolliver),,32,38
148,2,8:22.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by T. Lawson),32,41
149,2,8:12.0,L. Williams misses 2-pt layup from 2 ft,,32,41
150,2,8:10.0,Offensive rebound by T. Robinson,,32,41
151,2,8:01.0,J. Clarkson makes 2-pt layup from 2 ft (assist by T. Robinson),,34,41
152,2,7:43.0,,Turnover by T. Lawson (bad pass; steal by J. Clarkson),34,41
153,2,7:38.0,L. Nance makes 2-pt layup from 2 ft (assist by J. Clarkson),,36,41
154,2,7:19.0,,O. Casspi misses 2-pt jump shot from 12 ft,36,41
155,2,7:19.0,Defensive rebound by J. Clarkson,,36,41
156,2,7:12.0,L. Williams makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,39,41
157,2,7:04.0,,Sacramento full timeout,39,41
158,2,7:04.0,,K. Koufos enters the game for W. Cauley-Stein,39,41
159,2,7:04.0,J. Randle enters the game for L. Nance,,39,41
160,2,6:57.0,,O. Casspi misses 2-pt jump shot from 5 ft,39,41
161,2,6:56.0,,Offensive rebound by K. Koufos,39,41
162,2,6:56.0,,K. Koufos misses 2-pt layup from 1 ft,39,41
163,2,6:56.0,,Offensive rebound by Team,39,41
164,2,6:51.0,,O. Casspi misses 2-pt layup from 2 ft,39,41
165,2,6:50.0,,Offensive rebound by K. Koufos,39,41
166,2,6:46.0,,A. Afflalo misses 2-pt jump shot from 19 ft,39,41
167,2,6:45.0,Defensive rebound by B. Ingram,,39,41
168,2,6:41.0,B. Ingram misses 2-pt layup from 1 ft,,39,41
169,2,6:39.0,Offensive rebound by B. Ingram,,39,41
170,2,6:31.0,Personal foul by O. Casspi (drawn by J. Clarkson),,39,41
171,2,6:31.0,J. Clarkson makes free throw 1 of 2,,40,41
172,2,6:31.0,L. Deng enters the game for L. Williams,,40,41
173,2,6:31.0,,R. Gay enters the game for A. Tolliver,40,41
174,2,6:31.0,,D. Cousins enters the game for A. Afflalo,40,41
175,2,6:31.0,J. Clarkson makes free throw 2 of 2,,41,41
176,2,6:23.0,,Turnover by T. Lawson (bad pass; steal by T. Robinson),41,41
177,2,6:19.0,T. Robinson misses 2-pt layup from 2 ft,,41,41
178,2,6:18.0,,Defensive rebound by K. Koufos,41,41
179,2,6:10.0,,O. Casspi makes 2-pt layup from 3 ft (assist by T. Lawson),41,43
180,2,5:45.0,Turnover by Team (shot clock),,41,43
181,2,5:45.0,T. Mozgov enters the game for J. Clarkson,,41,43
182,2,5:45.0,N. Young enters the game for T. Robinson,,41,43
183,2,5:30.0,,O. Casspi makes 2-pt layup from 3 ft (assist by D. Cousins),41,45
184,2,5:12.0,B. Ingram misses 2-pt jump shot from 15 ft,,41,45
185,2,5:11.0,,Defensive rebound by D. Cousins,41,45
186,2,4:53.0,,T. Lawson misses 3-pt jump shot from 25 ft,41,45
187,2,4:53.0,Defensive rebound by L. Deng,,41,45
188,2,4:34.0,L. Deng makes 3-pt jump shot from 25 ft,,44,45
189,2,4:15.0,,D. Cousins misses 3-pt jump shot from 25 ft,44,45
190,2,4:14.0,,Offensive rebound by T. Lawson,44,45
191,2,4:08.0,,R. Gay misses 3-pt jump shot from 26 ft,44,45
192,2,4:08.0,Defensive rebound by N. Young,,44,45
193,2,4:01.0,N. Young misses 3-pt jump shot from 26 ft,,44,45
194,2,4:00.0,,Defensive rebound by R. Gay,44,45
195,2,3:50.0,,Shooting foul by J. Randle (drawn by T. Lawson),44,45
196,2,3:50.0,,T. Lawson makes free throw 1 of 2,44,46
197,2,3:50.0,D. Russell enters the game for B. Ingram,,44,46
198,2,3:50.0,,G. Temple enters the game for R. Gay,44,46
199,2,3:50.0,,T. Lawson makes free throw 2 of 2,44,47
200,2,3:40.0,L. Deng makes 2-pt dunk at rim (assist by D. Russell),,46,47
201,2,3:29.0,,Turnover by D. Cousins (traveling),46,47
202,2,3:29.0,,D. Collison enters the game for T. Lawson,46,47
203,2,3:19.0,Shooting foul by D. Collison (drawn by D. Russell),,46,47
204,2,3:19.0,D. Russell makes free throw 1 of 2,,47,47
205,2,3:19.0,D. Russell makes free throw 2 of 2,,48,47
206,2,2:58.0,,D. Cousins misses 2-pt jump shot from 20 ft,48,47
207,2,2:58.0,Defensive rebound by Team,,48,47
208,2,2:58.0,LA Lakers full timeout,,48,47
209,2,2:58.0,,A. Afflalo enters the game for O. Casspi,48,47
210,2,2:58.0,Violation by Team (jump ball),,48,47
211,2,2:53.0,Turnover by D. Russell (lost ball; steal by G. Temple),,48,47
212,2,2:53.0,,Turnover by G. Temple (back court),48,47
213,2,2:40.0,L. Deng makes 3-pt jump shot from 24 ft (assist by D. Russell),,51,47
214,2,2:25.0,,Shooting foul by T. Mozgov (drawn by D. Cousins),51,47
215,2,2:25.0,,D. Cousins misses free throw 1 of 2,51,47
216,2,2:25.0,,Offensive rebound by Team,51,47
217,2,2:25.0,,D. Cousins misses free throw 2 of 2,51,47
218,2,2:24.0,Defensive rebound by J. Randle,,51,47
219,2,2:10.0,D. Russell makes 2-pt jump shot from 17 ft,,53,47
220,2,1:48.0,,Turnover by A. Afflalo (traveling),53,47
221,2,1:30.0,J. Randle misses 2-pt hook shot from 5 ft,,53,47
222,2,1:29.0,,Defensive rebound by D. Cousins,53,47
223,2,1:24.0,,G. Temple makes 2-pt layup from 3 ft,53,49
224,2,1:07.0,D. Russell makes 3-pt jump shot from 25 ft,,56,49
225,2,0:45.0,,D. Cousins misses 2-pt jump shot from 8 ft,56,49
226,2,0:44.0,Defensive rebound by Team,,56,49
227,2,0:24.0,J. Randle makes 2-pt jump shot from 4 ft (assist by L. Deng),,58,49
228,2,0:07.0,,Personal take foul by N. Young (drawn by D. Collison),58,49
229,2,0:07.0,,A. Tolliver enters the game for K. Koufos,58,49
230,2,0:00.0,,A. Afflalo misses 3-pt jump shot from 24 ft,58,49
231,2,0:00.0,,Offensive rebound by Team,58,49
232,3,11:41.0,D. Russell misses 2-pt jump shot from 16 ft,,58,49
233,3,11:40.0,,Defensive rebound by D. Cousins,58,49
234,3,11:20.0,,G. Temple makes 2-pt layup from 3 ft (assist by D. Cousins),58,51
235,3,11:02.0,Turnover by T. Mozgov (lost ball; steal by K. Koufos),,58,51
236,3,10:50.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Collison),58,54
237,3,10:27.0,N. Young misses 2-pt jump shot from 17 ft,,58,54
238,3,10:26.0,,Defensive rebound by D. Cousins,58,54
239,3,10:16.0,,D. Collison makes 3-pt jump shot from 25 ft,58,57
240,3,10:07.0,D. Russell misses 2-pt jump shot from 8 ft (block by D. Cousins),,58,57
241,3,10:05.0,Offensive rebound by D. Russell,,58,57
242,3,10:02.0,L. Deng makes 2-pt jump shot from 19 ft,,60,57
243,3,9:41.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by D. Cousins),60,60
244,3,9:21.0,N. Young misses 3-pt jump shot from 25 ft,,60,60
245,3,9:20.0,,Defensive rebound by D. Cousins,60,60
246,3,9:10.0,,D. Cousins misses 2-pt layup from 4 ft,60,60
247,3,9:09.0,Defensive rebound by N. Young,,60,60
248,3,9:04.0,L. Deng makes 2-pt jump shot from 17 ft (assist by N. Young),,62,60
249,3,8:38.0,,Shooting foul by J. Randle (drawn by D. Cousins),62,60
250,3,8:38.0,,D. Cousins makes free throw 1 of 2,62,61
251,3,8:38.0,,D. Cousins makes free throw 2 of 2,62,62
252,3,8:16.0,T. Mozgov misses 2-pt hook shot from 11 ft,,62,62
253,3,8:15.0,Offensive rebound by J. Randle,,62,62
254,3,8:13.0,J. Randle misses 2-pt layup from 3 ft,,62,62
255,3,8:13.0,Offensive rebound by T. Mozgov,,62,62
256,3,8:13.0,T. Mozgov misses 2-pt layup from 1 ft,,62,62
257,3,8:11.0,,Defensive rebound by G. Temple,62,62
258,3,7:56.0,,D. Cousins makes 2-pt layup from 4 ft,62,64
259,3,7:28.0,D. Russell makes 2-pt jump shot from 16 ft,,64,64
260,3,7:13.0,,G. Temple makes 2-pt jump shot from 17 ft,64,66
261,3,6:49.0,Turnover by D. Russell (lost ball; steal by D. Collison),,64,66
262,3,6:46.0,,O. Casspi makes 2-pt dunk at rim (assist by D. Collison),64,68
263,3,6:46.0,,Shooting foul by T. Mozgov (drawn by O. Casspi),64,68
264,3,6:46.0,Technical foul by D. Russell,,64,68
265,3,6:46.0,LA Lakers full timeout,,64,68
266,3,6:46.0,,D. Cousins makes technical free throw,64,69
267,3,6:46.0,B. Ingram enters the game for D. Russell,,64,68
268,3,6:46.0,,O. Casspi misses free throw 1 of 1,64,69
269,3,6:44.0,,Offensive rebound by K. Koufos,64,69
270,3,6:42.0,,K. Koufos makes 2-pt hook shot from 4 ft,64,71
271,3,6:21.0,L. Deng misses 2-pt jump shot from 18 ft,,64,71
272,3,6:21.0,,Defensive rebound by D. Cousins,64,71
273,3,6:08.0,,D. Cousins makes 2-pt layup from 4 ft,64,73
274,3,6:08.0,,Shooting foul by T. Mozgov (drawn by D. Cousins),64,73
275,3,6:08.0,L. Williams enters the game for L. Deng,,64,73
276,3,6:08.0,T. Robinson enters the game for T. Mozgov,,64,73
277,3,6:08.0,,T. Lawson enters the game for O. Casspi,64,73
278,3,6:08.0,,D. Cousins makes free throw 1 of 1,64,74
279,3,5:50.0,B. Ingram makes 2-pt jump shot from 11 ft,,66,74
280,3,5:30.0,,K. Koufos makes 2-pt layup from 2 ft (assist by D. Cousins),66,76
281,3,5:09.0,Turnover by N. Young (bad pass; steal by T. Lawson),,66,76
282,3,5:00.0,,D. Cousins makes 2-pt layup from 1 ft (assist by D. Collison),66,78
283,3,4:42.0,L. Williams misses 2-pt layup from 3 ft,,66,78
284,3,4:39.0,,Defensive rebound by D. Cousins,66,78
285,3,4:27.0,,D. Cousins makes 3-pt jump shot from 25 ft,66,81
286,3,4:27.0,LA Lakers full timeout,,66,81
287,3,4:27.0,J. Clarkson enters the game for J. Randle,,66,81
288,3,4:27.0,L. Nance enters the game for N. Young,,66,81
289,3,4:10.0,L. Williams misses 3-pt jump shot from 24 ft,,66,81
290,3,4:10.0,,Defensive rebound by Team,66,81
291,3,3:58.0,,D. Collison makes 3-pt jump shot from 25 ft,66,84
292,3,3:38.0,Turnover by T. Robinson (bad pass; steal by K. Koufos),,66,84
293,3,3:28.0,,D. Collison makes 3-pt jump shot from 24 ft,66,87
294,3,3:11.0,,Offensive charge foul by L. Nance (drawn by D. Cousins),66,87
295,3,3:11.0,Turnover by L. Nance (offensive foul),,66,87
296,3,2:55.0,,Personal foul by J. Clarkson (drawn by D. Cousins),66,87
297,3,2:55.0,,Sacramento full timeout,66,87
298,3,2:55.0,,A. Afflalo enters the game for G. Temple,66,87
299,3,2:45.0,,Turnover by D. Cousins (bad pass; steal by L. Williams),66,87
300,3,2:39.0,L. Williams misses 2-pt layup from 3 ft,,66,87
301,3,2:38.0,,Defensive rebound by K. Koufos,66,87
302,3,2:35.0,,Turnover by D. Collison (lost ball; steal by T. Robinson),66,87
303,3,2:32.0,Turnover by T. Robinson (bad pass; steal by K. Koufos),,66,87
304,3,2:19.0,,D. Cousins misses 2-pt layup from 4 ft,66,87
305,3,2:18.0,Defensive rebound by T. Robinson,,66,87
306,3,2:04.0,J. Clarkson misses 2-pt jump shot from 11 ft,,66,87
307,3,2:03.0,Offensive rebound by J. Clarkson,,66,87
308,3,2:00.0,T. Robinson makes 2-pt dunk at rim (assist by J. Clarkson),,68,87
309,3,1:50.0,Offensive charge foul by D. Cousins (drawn by T. Robinson),,68,87
310,3,1:50.0,,Turnover by D. Cousins (offensive foul),68,87
311,3,1:50.0,,A. Tolliver enters the game for K. Koufos,68,87
312,3,1:30.0,J. Clarkson misses 2-pt jump shot from 9 ft,,68,87
313,3,1:30.0,,Defensive rebound by D. Cousins,68,87
314,3,1:20.0,,Shooting foul by B. Ingram (drawn by D. Collison),68,87
315,3,1:20.0,,D. Collison makes free throw 1 of 2,68,88
316,3,1:20.0,,Technical foul by D. Cousins,68,88
317,3,1:20.0,Technical foul by Team,,68,88
318,3,1:20.0,,D. Collison misses free throw 2 of 2,68,88
319,3,1:20.0,,W. Cauley-Stein enters the game for D. Cousins,68,88
320,3,1:18.0,Defensive rebound by T. Robinson,,68,88
321,3,1:06.0,L. Williams misses 3-pt jump shot from 23 ft,,68,88
322,3,1:06.0,,Defensive rebound by T. Lawson,68,88
323,3,0:56.0,,A. Afflalo misses 2-pt jump shot from 10 ft (block by T. Robinson),68,88
324,3,0:54.0,Defensive rebound by L. Williams,,68,88
325,3,0:52.0,Shooting foul by A. Tolliver (drawn by J. Clarkson),,68,88
326,3,0:52.0,J. Clarkson makes free throw 1 of 2,,69,88
327,3,0:52.0,,O. Casspi enters the game for D. Collison,69,88
328,3,0:52.0,J. Clarkson makes free throw 2 of 2,,70,88
329,3,0:33.0,,Turnover by W. Cauley-Stein (bad pass; steal by L. Nance),70,88
330,3,0:30.0,Shooting foul by W. Cauley-Stein (drawn by L. Nance),,70,88
331,3,0:30.0,L. Nance misses free throw 1 of 2,,70,88
332,3,0:30.0,Offensive rebound by Team,,70,88
333,3,0:30.0,L. Nance makes free throw 2 of 2,,71,88
334,3,0:08.0,,T. Lawson misses 2-pt jump shot from 12 ft,71,88
335,3,0:07.0,Defensive rebound by L. Nance,,71,88
336,3,0:02.0,Turnover by L. Nance (bad pass; steal by T. Lawson),,71,88
337,3,0:00.0,,T. Lawson misses 3-pt jump shot from 54 ft,71,88
338,3,0:00.0,,Offensive rebound by Team,71,88
339,4,11:37.0,Offensive charge foul by A. Tolliver (drawn by T. Robinson),,71,88
340,4,11:37.0,,Turnover by A. Tolliver (offensive foul),71,88
341,4,11:27.0,L. Williams makes 2-pt jump shot from 18 ft,,73,88
342,4,11:09.0,Violation by T. Robinson (def goaltending),,73,88
343,4,11:09.0,,O. Casspi makes 2-pt layup from 4 ft (assist by A. Tolliver),73,90
344,4,10:58.0,L. Williams misses 2-pt jump shot from 7 ft,,73,90
345,4,10:57.0,,Defensive rebound by T. Lawson,73,90
346,4,10:55.0,,Turnover by T. Lawson (lost ball; steal by L. Nance),73,90
347,4,10:54.0,Personal foul by T. Lawson (drawn by L. Nance),,73,90
348,4,10:44.0,J. Clarkson makes 2-pt jump shot from 7 ft,,75,90
349,4,10:21.0,,O. Casspi makes 2-pt jump shot from 5 ft,75,92
350,4,10:07.0,J. Clarkson makes 2-pt layup from 3 ft (assist by B. Ingram),,77,92
351,4,9:58.0,,Personal foul by J. Clarkson (drawn by T. Lawson),77,92
352,4,9:58.0,,K. Koufos enters the game for W. Cauley-Stein,77,92
353,4,9:42.0,,Turnover by O. Casspi (lost ball),77,92
354,4,9:36.0,Shooting foul by A. Afflalo (drawn by L. Williams),,77,92
355,4,9:36.0,L. Williams makes free throw 1 of 2,,78,92
356,4,9:36.0,L. Williams makes free throw 2 of 2,,79,92
357,4,9:17.0,,K. Koufos makes 2-pt layup from 4 ft (assist by A. Tolliver),79,94
358,4,9:00.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by L. Williams),,82,94
359,4,8:46.0,,A. Afflalo misses 3-pt jump shot from 24 ft,82,94
360,4,8:45.0,,Offensive rebound by O. Casspi,82,94
361,4,8:33.0,,T. Lawson makes 2-pt layup from 2 ft,82,96
362,4,8:22.0,T. Robinson misses 2-pt hook shot from 6 ft,,82,96
363,4,8:20.0,,Defensive rebound by A. Tolliver,82,96
364,4,8:14.0,Offensive charge foul by T. Lawson (drawn by J. Clarkson),,82,96
365,4,8:14.0,,Turnover by T. Lawson (offensive foul),82,96
366,4,8:14.0,Official timeout,,82,96
367,4,8:14.0,J. Randle enters the game for B. Ingram,,82,96
368,4,8:14.0,L. Deng enters the game for L. Nance,,82,96
369,4,8:14.0,N. Young enters the game for T. Robinson,,82,96
370,4,8:14.0,,D. Cousins enters the game for A. Tolliver,82,96
371,4,8:14.0,,G. Temple enters the game for A. Afflalo,82,96
372,4,8:03.0,N. Young misses 3-pt jump shot from 25 ft,,82,96
373,4,8:02.0,,Defensive rebound by T. Lawson,82,96
374,4,7:43.0,,K. Koufos makes 2-pt layup from 2 ft (assist by O. Casspi),82,98
375,4,7:31.0,L. Williams misses 2-pt jump shot from 5 ft (block by K. Koufos),,82,98
376,4,7:30.0,Offensive rebound by Team,,82,98
377,4,7:21.0,J. Clarkson misses 2-pt jump shot from 6 ft,,82,98
378,4,7:20.0,,Defensive rebound by D. Cousins,82,98
379,4,7:03.0,,D. Cousins misses 2-pt layup from 3 ft,82,98
380,4,7:02.0,Defensive rebound by L. Deng,,82,98
381,4,6:58.0,Turnover by L. Deng (lost ball; steal by T. Lawson),,82,98
382,4,6:56.0,,Loose ball foul by D. Cousins,82,98
383,4,6:56.0,,Turnover by D. Cousins (offensive foul),82,98
384,4,6:56.0,Technical foul by L. Williams,,82,98
385,4,6:56.0,,D. Cousins makes technical free throw,82,99
386,4,6:56.0,,D. Collison enters the game for O. Casspi,82,99
387,4,6:38.0,J. Clarkson misses 2-pt jump shot from 12 ft,,82,99
