,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
47,1,4:52.0,B. Beal misses free throw 1 of 2,,20,11
48,1,4:52.0,Offensive rebound by Team,,20,11
49,1,4:52.0,,M. Ellis enters the game for G. Robinson,20,11
50,1,4:52.0,B. Beal makes free throw 2 of 2,,21,11
51,1,4:36.0,,M. Turner makes 2-pt hook shot from 7 ft (assist by P. George),21,13
52,1,4:36.0,,Shooting foul by J. Smith (drawn by M. Turner),21,13
53,1,4:36.0,,M. Turner makes free throw 1 of 1,21,14
54,1,4:23.0,M. Gortat makes 2-pt jump shot from 17 ft (assist by O. Porter),,23,14
55,1,4:12.0,,P. George makes 3-pt jump shot from 27 ft (assist by J. Teague),23,17
56,1,3:55.0,B. Beal makes 2-pt jump shot from 23 ft,,25,17
57,1,3:32.0,,J. Teague misses 3-pt jump shot from 24 ft,25,17
58,1,3:32.0,,Offensive rebound by M. Turner,25,17
59,1,3:29.0,,K. Séraphin makes 2-pt jump shot from 8 ft (assist by M. Turner),25,19
60,1,3:14.0,B. Beal misses 2-pt jump shot from 22 ft,,25,19
61,1,3:13.0,,Defensive rebound by J. Teague,25,19
62,1,3:12.0,,Personal foul by J. Smith (drawn by J. Teague),25,19
63,1,3:12.0,,C. Miles enters the game for K. Séraphin,25,19
64,1,3:12.0,K. Oubre enters the game for J. Smith,,25,19
65,1,2:48.0,,J. Teague misses 2-pt layup from 1 ft,25,19
66,1,2:47.0,Defensive rebound by J. Wall,,25,19
67,1,2:41.0,O. Porter misses 3-pt jump shot from 24 ft,,25,19
68,1,2:40.0,Offensive rebound by M. Gortat,,25,19
69,1,2:37.0,M. Gortat makes 2-pt jump shot from 3 ft,,27,19
70,1,2:19.0,,M. Ellis makes 2-pt jump shot from 12 ft,27,21
71,1,2:13.0,Washington full timeout,,27,21
72,1,2:13.0,I. Mahinmi enters the game for M. Gortat,,27,21
73,1,2:13.0,T. Burke enters the game for B. Beal,,27,21
74,1,2:13.0,,A. Jefferson enters the game for M. Turner,27,21
75,1,2:13.0,,R. Stuckey enters the game for J. Teague,27,21
76,1,2:01.0,J. Wall makes 2-pt jump shot from 9 ft,,29,21
77,1,1:46.0,,P. George misses 2-pt jump shot from 19 ft,29,21
78,1,1:46.0,Defensive rebound by T. Burke,,29,21
79,1,1:38.0,Turnover by J. Wall (lost ball; steal by C. Miles),,29,21
80,1,1:34.0,,C. Miles misses 2-pt layup from 3 ft (block by O. Porter),29,21
81,1,1:34.0,,Offensive rebound by Team,29,21
82,1,1:34.0,,G. Robinson enters the game for P. George,29,21
83,1,1:34.0,T. Satoranský enters the game for J. Wall,,29,21
84,1,1:26.0,,A. Jefferson makes 2-pt jump shot from 17 ft (assist by R. Stuckey),29,23
85,1,1:06.0,Shooting foul by A. Jefferson (drawn by I. Mahinmi),,29,23
86,1,1:06.0,I. Mahinmi misses free throw 1 of 2,,29,23
87,1,1:06.0,Offensive rebound by Team,,29,23
88,1,1:06.0,I. Mahinmi misses free throw 2 of 2,,29,23
89,1,1:06.0,,Defensive rebound by A. Jefferson,29,23
90,1,0:45.0,,M. Ellis makes 2-pt layup from 1 ft,29,25
91,1,0:26.0,I. Mahinmi makes 2-pt hook shot from 6 ft,,31,25
92,1,0:07.0,,C. Miles makes 2-pt dunk at rim (assist by M. Ellis),31,27
93,1,0:00.0,O. Porter makes 3-pt jump shot from 29 ft,,34,27
94,2,11:46.0,,G. Robinson misses 3-pt jump shot from 23 ft,34,27
95,2,11:45.0,Defensive rebound by I. Mahinmi,,34,27
96,2,11:32.0,K. Oubre misses 3-pt jump shot from 24 ft,,34,27
97,2,11:32.0,,Defensive rebound by M. Ellis,34,27
98,2,11:24.0,,C. Miles makes 2-pt jump shot from 20 ft (assist by M. Ellis),34,29
99,2,11:00.0,M. Morris makes 3-pt jump shot from 23 ft (assist by T. Burke),,37,29
100,2,10:38.0,,Personal block foul by I. Mahinmi (drawn by R. Stuckey),37,29
101,2,10:24.0,,M. Ellis makes 2-pt jump shot from 17 ft,37,31
102,2,10:09.0,Turnover by T. Burke (bad pass; steal by C. Miles),,37,31
103,2,10:08.0,Loose ball foul by M. Morris (drawn by C. Miles),,37,31
104,2,9:57.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by M. Ellis),37,33
105,2,9:40.0,K. Oubre misses 2-pt dunk at rim,,37,33
106,2,9:40.0,,Defensive rebound by A. Jefferson,37,33
107,2,9:32.0,,A. Jefferson makes 2-pt jump shot from 17 ft (assist by M. Ellis),37,35
108,2,9:24.0,Washington full timeout,,37,35
109,2,9:17.0,M. Morris misses 2-pt layup from 3 ft,,37,35
110,2,9:16.0,,Defensive rebound by Team,37,35
111,2,8:53.0,,M. Ellis misses 2-pt layup from 2 ft,37,35
112,2,8:53.0,Defensive rebound by M. Morris,,37,35
113,2,8:32.0,M. Morris makes 2-pt jump shot from 21 ft (assist by K. Oubre),,39,35
114,2,8:18.0,,C. Miles misses 3-pt jump shot from 26 ft,39,35
115,2,8:17.0,Defensive rebound by I. Mahinmi,,39,35
116,2,8:06.0,Shooting foul by A. Jefferson (drawn by I. Mahinmi),,39,35
117,2,8:06.0,I. Mahinmi makes free throw 1 of 2,,40,35
118,2,8:06.0,I. Mahinmi misses free throw 2 of 2,,40,35
119,2,8:06.0,,K. Séraphin enters the game for G. Robinson,40,35
120,2,8:06.0,B. Beal enters the game for T. Satoranský,,40,35
121,2,8:05.0,,Defensive rebound by K. Séraphin,40,35
122,2,7:42.0,,A. Jefferson misses 2-pt jump shot from 21 ft,40,35
123,2,7:41.0,Defensive rebound by B. Beal,,40,35
124,2,7:35.0,Shooting block foul by A. Jefferson (drawn by K. Oubre),,40,35
125,2,7:35.0,K. Oubre makes free throw 1 of 2,,41,35
126,2,7:35.0,K. Oubre misses free throw 2 of 2,,41,35
127,2,7:35.0,Offensive rebound by Team,,41,35
128,2,7:35.0,,Loose ball foul by M. Turner (drawn by M. Morris),41,35
129,2,7:35.0,J. Wall enters the game for T. Burke,,41,35
130,2,7:35.0,M. Gortat enters the game for I. Mahinmi,,41,35
131,2,7:35.0,,P. George enters the game for C. Miles,41,35
132,2,7:35.0,,M. Turner enters the game for A. Jefferson,41,35
133,2,7:24.0,M. Gortat misses 2-pt jump shot from 10 ft,,41,35
134,2,7:23.0,,Defensive rebound by K. Séraphin,41,35
135,2,7:22.0,,Turnover by K. Séraphin (bad pass; steal by B. Beal),41,35
136,2,7:20.0,B. Beal makes 2-pt dunk at rim,,43,35
137,2,6:57.0,,R. Stuckey makes 3-pt jump shot from 28 ft (assist by M. Ellis),43,38
138,2,6:36.0,J. Wall misses 2-pt layup from 3 ft,,43,38
139,2,6:35.0,Offensive rebound by K. Oubre,,43,38
140,2,6:33.0,K. Oubre makes 2-pt layup from 2 ft,,45,38
141,2,6:18.0,,R. Stuckey makes 2-pt layup from 2 ft,45,40
142,2,6:08.0,Turnover by B. Beal (traveling),,45,40
143,2,6:08.0,O. Porter enters the game for K. Oubre,,45,40
144,2,5:52.0,,K. Séraphin misses 2-pt hook shot from 7 ft,45,40
145,2,5:51.0,Defensive rebound by M. Gortat,,45,40
146,2,5:46.0,J. Wall makes 2-pt layup from 3 ft,,47,40
147,2,5:46.0,Shooting block foul by K. Séraphin (drawn by J. Wall),,47,40
148,2,5:46.0,Official timeout,,47,40
149,2,5:46.0,J. Wall makes free throw 1 of 1,,48,40
150,2,5:33.0,,M. Turner misses 2-pt jump shot from 10 ft,48,40
151,2,5:32.0,Defensive rebound by O. Porter,,48,40
152,2,5:19.0,O. Porter misses 3-pt jump shot from 23 ft,,48,40
153,2,5:17.0,Offensive rebound by M. Morris,,48,40
154,2,5:13.0,J. Wall misses 2-pt jump shot from 21 ft,,48,40
155,2,5:11.0,Offensive rebound by O. Porter,,48,40
156,2,5:08.0,B. Beal makes 3-pt jump shot from 29 ft (assist by O. Porter),,51,40
157,2,4:53.0,,M. Ellis misses 2-pt layup from 2 ft (block by J. Wall),51,40
158,2,4:53.0,,Offensive rebound by Team,51,40
159,2,4:53.0,,J. Teague enters the game for R. Stuckey,51,40
160,2,4:40.0,,M. Turner misses 2-pt jump shot from 20 ft,51,40
161,2,4:40.0,,Offensive rebound by Team,51,40
162,2,4:40.0,,Turnover by Team (shot clock),51,40
163,2,4:32.0,M. Morris makes 2-pt layup from 1 ft (assist by J. Wall),,53,40
164,2,4:15.0,,Turnover by J. Teague (lost ball),53,40
165,2,4:04.0,Shooting foul by M. Turner (drawn by J. Wall),,53,40
166,2,4:04.0,J. Wall makes free throw 1 of 2,,54,40
167,2,4:04.0,,Violation by M. Ellis (lane),54,40
168,2,4:04.0,J. Wall makes free throw 2 of 2,,55,40
169,2,3:53.0,,P. George misses 2-pt jump shot from 19 ft,55,40
170,2,3:52.0,,Offensive rebound by K. Séraphin,55,40
171,2,3:50.0,,K. Séraphin makes 2-pt layup from 1 ft,55,42
172,2,3:43.0,B. Beal misses 3-pt jump shot from 27 ft,,55,42
173,2,3:42.0,,Defensive rebound by J. Teague,55,42
174,2,3:23.0,,K. Séraphin misses 2-pt jump shot from 13 ft,55,42
175,2,3:23.0,Defensive rebound by M. Gortat,,55,42
176,2,3:08.0,M. Gortat makes 2-pt layup from 2 ft (assist by M. Morris),,57,42
177,2,3:08.0,,Indiana full timeout,57,42
178,2,3:08.0,,C. Miles enters the game for M. Ellis,57,42
179,2,3:08.0,,Violation by Team (delay of game),57,42
180,2,2:51.0,,P. George misses 3-pt jump shot from 26 ft,57,42
181,2,2:50.0,,Offensive rebound by M. Turner,57,42
182,2,2:50.0,,Shooting foul by B. Beal (drawn by M. Turner),57,42
183,2,2:50.0,,M. Turner makes free throw 1 of 2,57,43
184,2,2:50.0,,M. Turner misses free throw 2 of 2,57,43
185,2,2:50.0,Defensive rebound by M. Gortat,,57,43
186,2,2:30.0,M. Morris makes 2-pt jump shot from 18 ft,,59,43
187,2,2:12.0,,P. George misses 3-pt jump shot from 28 ft,59,43
188,2,2:11.0,Defensive rebound by B. Beal,,59,43
189,2,2:04.0,O. Porter makes 2-pt layup from 1 ft (assist by J. Wall),,61,43
190,2,2:04.0,Shooting foul by P. George (drawn by O. Porter),,61,43
191,2,2:04.0,O. Porter makes free throw 1 of 1,,62,43
192,2,1:52.0,,P. George makes 2-pt jump shot from 6 ft,62,45
193,2,1:39.0,B. Beal misses 2-pt jump shot from 18 ft,,62,45
194,2,1:39.0,,Defensive rebound by J. Teague,62,45
195,2,1:32.0,,M. Turner makes 2-pt jump shot from 3 ft,62,47
196,2,1:32.0,,Shooting block foul by M. Morris (drawn by M. Turner),62,47
197,2,1:32.0,J. Smith enters the game for M. Morris,,62,47
198,2,1:32.0,,M. Turner makes free throw 1 of 1,62,48
199,2,1:19.0,O. Porter misses 3-pt jump shot from 26 ft,,62,48
200,2,1:18.0,,Defensive rebound by J. Teague,62,48
201,2,1:00.0,,M. Turner makes 2-pt jump shot from 14 ft (assist by J. Teague),62,50
202,2,0:49.0,J. Wall misses 2-pt jump shot from 18 ft,,62,50
203,2,0:49.0,Offensive rebound by J. Smith,,62,50
204,2,0:40.0,B. Beal misses 2-pt jump shot from 15 ft,,62,50
205,2,0:38.0,,Defensive rebound by K. Séraphin,62,50
206,2,0:25.0,,J. Teague makes 2-pt jump shot from 21 ft,62,52
207,2,0:04.0,J. Wall misses 2-pt layup from 1 ft,,62,52
208,2,0:03.0,,Defensive rebound by M. Turner,62,52
209,2,0:00.0,,J. Teague misses 3-pt jump shot from 32 ft,62,52
210,2,0:00.0,,Offensive rebound by Team,62,52
211,3,11:47.0,,M. Turner misses 2-pt jump shot from 13 ft,62,52
212,3,11:46.0,Defensive rebound by O. Porter,,62,52
213,3,11:30.0,B. Beal misses 3-pt jump shot from 27 ft,,62,52
214,3,11:29.0,,Defensive rebound by M. Turner,62,52
215,3,11:20.0,,P. George makes 2-pt jump shot from 22 ft,62,54
216,3,10:59.0,Shooting foul by K. Séraphin (drawn by M. Morris),,62,54
217,3,10:59.0,M. Morris makes free throw 1 of 2,,63,54
218,3,10:59.0,M. Morris makes free throw 2 of 2,,64,54
219,3,10:43.0,,P. George makes 2-pt jump shot from 9 ft,64,56
220,3,10:24.0,Turnover by B. Beal (bad pass; steal by M. Turner),,64,56
221,3,10:14.0,,M. Turner makes 2-pt layup from 1 ft (assist by K. Séraphin),64,58
222,3,10:14.0,,Shooting foul by M. Gortat (drawn by M. Turner),64,58
223,3,10:14.0,,M. Turner makes free throw 1 of 1,64,59
224,3,10:02.0,O. Porter makes 2-pt jump shot from 14 ft,,66,59
225,3,9:39.0,,P. George misses 2-pt jump shot from 12 ft,66,59
226,3,9:39.0,Defensive rebound by O. Porter,,66,59
227,3,9:32.0,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Wall),,69,59
228,3,9:15.0,,Shooting foul by O. Porter (drawn by K. Séraphin),69,59
229,3,9:15.0,,K. Séraphin makes free throw 1 of 2,69,60
230,3,9:15.0,,K. Séraphin misses free throw 2 of 2,69,60
231,3,9:15.0,Defensive rebound by M. Gortat,,69,60
232,3,8:59.0,O. Porter misses 3-pt jump shot from 24 ft,,69,60
233,3,8:58.0,,Defensive rebound by Team,69,60
234,3,8:42.0,,P. George misses 3-pt jump shot from 27 ft,69,60
235,3,8:41.0,Defensive rebound by M. Gortat,,69,60
236,3,8:25.0,O. Porter makes 2-pt jump shot from 10 ft (assist by M. Morris),,71,60
237,3,8:05.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by J. Teague),71,62
238,3,7:49.0,O. Porter misses 2-pt layup from 4 ft,,71,62
239,3,7:48.0,Offensive rebound by B. Beal,,71,62
240,3,7:40.0,M. Gortat misses 2-pt hook shot from 7 ft,,71,62
241,3,7:40.0,,Defensive rebound by P. George,71,62
242,3,7:18.0,,J. Teague makes 2-pt jump shot from 7 ft,71,64
243,3,7:04.0,M. Gortat makes 2-pt layup from 3 ft (assist by J. Wall),,73,64
244,3,6:48.0,,G. Robinson misses 2-pt jump shot from 19 ft,73,64
245,3,6:47.0,Defensive rebound by O. Porter,,73,64
246,3,6:43.0,Offensive foul by M. Gortat (drawn by P. George),,73,64
247,3,6:43.0,Turnover by M. Gortat (offensive foul),,73,64
248,3,6:33.0,,J. Teague misses 3-pt jump shot from 26 ft,73,64
249,3,6:32.0,Defensive rebound by M. Morris,,73,64
250,3,6:13.0,J. Wall misses 2-pt layup from 1 ft,,73,64
251,3,6:11.0,Offensive rebound by M. Morris,,73,64
252,3,6:11.0,M. Morris makes 2-pt layup from 1 ft,,75,64
253,3,5:59.0,,G. Robinson makes 2-pt jump shot from 7 ft,75,66
254,3,5:59.0,,Shooting foul by B. Beal (drawn by G. Robinson),75,66
255,3,5:59.0,,Indiana full timeout,75,66
256,3,5:59.0,,G. Robinson makes free throw 1 of 1,75,67
257,3,5:39.0,M. Morris misses 3-pt jump shot from 26 ft,,75,67
258,3,5:37.0,,Defensive rebound by P. George,75,67
259,3,5:23.0,,Turnover by M. Turner (bad pass; steal by M. Gortat),75,67
260,3,5:12.0,J. Wall makes 2-pt layup from 2 ft,,77,67
261,3,4:57.0,,Shooting foul by M. Morris (drawn by P. George),77,67
262,3,4:57.0,,P. George makes free throw 1 of 2,77,68
263,3,4:57.0,,M. Ellis enters the game for G. Robinson,77,68
264,3,4:57.0,J. Smith enters the game for M. Morris,,77,68
265,3,4:57.0,,P. George makes free throw 2 of 2,77,69
266,3,4:38.0,J. Wall misses 3-pt jump shot from 25 ft,,77,69
267,3,4:37.0,,Defensive rebound by M. Ellis,77,69
268,3,4:26.0,,K. Séraphin misses 2-pt hook shot from 7 ft,77,69
269,3,4:26.0,Defensive rebound by M. Gortat,,77,69
270,3,4:16.0,B. Beal makes 3-pt jump shot from 24 ft,,80,69
271,3,3:56.0,,P. George misses 2-pt jump shot from 21 ft,80,69
272,3,3:55.0,Defensive rebound by O. Porter,,80,69
273,3,3:46.0,O. Porter misses 2-pt jump shot from 8 ft,,80,69
274,3,3:44.0,Offensive rebound by Team,,80,69
275,3,3:44.0,,C. Miles enters the game for K. Séraphin,80,69
276,3,3:26.0,J. Wall makes 2-pt jump shot from 7 ft,,82,69
277,3,3:07.0,,C. Miles misses 2-pt jump shot from 12 ft,82,69
278,3,3:06.0,Defensive rebound by J. Smith,,82,69
279,3,3:02.0,Turnover by J. Wall (lost ball; steal by P. George),,82,69
280,3,3:00.0,,Clear path foul by M. Gortat,82,69
281,3,3:00.0,,P. George makes clear path free throw 1 of 2,82,70
282,3,3:00.0,,P. George makes clear path free throw 2 of 2,82,71
283,3,3:00.0,,R. Stuckey enters the game for J. Teague,82,71
284,3,2:49.0,,P. George misses 3-pt jump shot from 26 ft,82,71
285,3,2:47.0,Defensive rebound by J. Smith,,82,71
286,3,2:27.0,J. Wall misses 2-pt jump shot from 20 ft,,82,71
287,3,2:27.0,,Defensive rebound by M. Turner,82,71
288,3,2:15.0,,Turnover by P. George (lost ball; steal by J. Wall),82,71
289,3,2:15.0,Washington full timeout,,82,71
290,3,2:15.0,I. Mahinmi enters the game for M. Gortat,,82,71
291,3,2:15.0,T. Burke enters the game for B. Beal,,82,71
292,3,2:03.0,Turnover by J. Wall (bad pass; steal by M. Turner),,82,71
293,3,1:55.0,,M. Turner makes 2-pt jump shot from 5 ft (assist by M. Ellis),82,73
294,3,1:31.0,J. Wall makes 2-pt jump shot from 19 ft,,84,73
295,3,1:14.0,,Shooting foul by I. Mahinmi (drawn by M. Turner),84,73
296,3,1:14.0,,M. Turner misses free throw 1 of 2,84,73
297,3,1:14.0,,Offensive rebound by Team,84,73
298,3,1:14.0,,M. Turner makes free throw 2 of 2,84,74
299,3,1:03.0,T. Burke makes 3-pt jump shot from 24 ft (assist by J. Wall),,87,74
300,3,0:51.0,,Shooting foul by I. Mahinmi (drawn by M. Ellis),87,74
301,3,0:51.0,,M. Ellis makes free throw 1 of 2,87,75
302,3,0:51.0,,M. Ellis misses free throw 2 of 2,87,75
303,3,0:51.0,Defensive rebound by I. Mahinmi,,87,75
304,3,0:51.0,,A. Jefferson enters the game for M. Turner,87,75
305,3,0:51.0,,G. Robinson enters the game for P. George,87,75
306,3,0:51.0,K. Oubre enters the game for O. Porter,,87,75
307,3,0:41.0,J. Wall makes 2-pt layup from 2 ft,,89,75
308,3,0:41.0,Shooting foul by A. Jefferson (drawn by J. Wall),,89,75
309,3,0:41.0,J. Wall makes free throw 1 of 1,,90,75
310,3,0:19.0,,G. Robinson makes 2-pt layup from 1 ft (assist by M. Ellis),90,77
311,3,0:03.0,,Offensive charge foul by J. Wall (drawn by C. Miles),90,77
312,3,0:03.0,Turnover by J. Wall (offensive foul),,90,77
313,3,0:03.0,T. Satoranský enters the game for J. Wall,,90,77
314,4,11:42.0,I. Mahinmi makes 2-pt hook shot from 10 ft,,92,77
315,4,11:29.0,,Shooting foul by T. Satoranský (drawn by R. Stuckey),92,77
316,4,11:29.0,,R. Stuckey makes free throw 1 of 2,92,78
317,4,11:29.0,,R. Stuckey makes free throw 2 of 2,92,79
318,4,11:06.0,J. Smith makes 3-pt jump shot from 24 ft (assist by T. Burke),,95,79
319,4,10:47.0,,A. Jefferson makes 2-pt jump shot from 16 ft (assist by R. Stuckey),95,81
320,4,10:26.0,T. Satoranský misses 3-pt jump shot from 27 ft,,95,81
321,4,10:25.0,,Defensive rebound by M. Ellis,95,81
322,4,10:08.0,,A. Jefferson makes 2-pt jump shot from 10 ft (assist by G. Robinson),95,83
323,4,9:48.0,T. Burke misses 2-pt jump shot from 14 ft,,95,83
324,4,9:47.0,,Defensive rebound by A. Jefferson,95,83
325,4,9:23.0,,A. Jefferson misses 2-pt jump shot from 16 ft,95,83
326,4,9:22.0,Defensive rebound by T. Burke,,95,83
327,4,9:09.0,T. Burke misses 3-pt jump shot from 29 ft,,95,83
328,4,9:09.0,,Defensive rebound by Team,95,83
329,4,8:53.0,,A. Jefferson makes 2-pt dunk at rim (assist by C. Miles),95,85
330,4,8:53.0,Washington full timeout,,95,85
331,4,8:53.0,M. Morris enters the game for J. Smith,,95,85
332,4,8:53.0,B. Beal enters the game for T. Burke,,95,85
333,4,8:40.0,M. Morris misses 2-pt layup from 2 ft,,95,85
334,4,8:38.0,Offensive rebound by T. Satoranský,,95,85
335,4,8:34.0,B. Beal misses 2-pt jump shot from 17 ft,,95,85
336,4,8:33.0,,Defensive rebound by G. Robinson,95,85
337,4,8:14.0,,M. Ellis misses 3-pt jump shot from 29 ft,95,85
338,4,8:13.0,Defensive rebound by I. Mahinmi,,95,85
339,4,8:02.0,Personal foul by C. Miles (drawn by M. Morris),,95,85
340,4,8:02.0,,P. George enters the game for G. Robinson,95,85
341,4,8:02.0,,M. Turner enters the game for A. Jefferson,95,85
342,4,8:02.0,M. Gortat enters the game for I. Mahinmi,,95,85
343,4,8:02.0,J. Wall enters the game for T. Satoranský,,95,85
344,4,7:47.0,B. Beal makes 2-pt layup from 1 ft,,97,85
345,4,7:24.0,,Personal foul by K. Oubre (drawn by R. Stuckey),97,85
346,4,7:14.0,,C. Miles makes 2-pt layup from 2 ft,97,87
347,4,7:03.0,K. Oubre misses 3-pt jump shot from 24 ft,,97,87
348,4,7:02.0,,Defensive rebound by P. George,97,87
349,4,6:49.0,,R. Stuckey makes 3-pt jump shot from 23 ft (assist by P. George),97,90
350,4,6:42.0,Washington full timeout,,97,90
351,4,6:42.0,O. Porter enters the game for K. Oubre,,97,90
352,4,6:30.0,J. Wall makes 2-pt jump shot from 17 ft,,99,90
353,4,6:13.0,,P. George misses 2-pt layup from 1 ft,99,90
354,4,6:13.0,Defensive rebound by Team,,99,90
355,4,5:54.0,O. Porter makes 3-pt jump shot from 24 ft (assist by B. Beal),,102,90
356,4,5:34.0,,R. Stuckey makes 2-pt layup from 1 ft,102,92
357,4,5:18.0,Turnover by J. Wall (bad pass; steal by P. George),,102,92
358,4,5:13.0,,P. George makes 2-pt dunk at rim,102,94
359,4,4:43.0,J. Wall misses 2-pt jump shot from 20 ft,,102,94
360,4,4:41.0,,Defensive rebound by P. George,102,94
361,4,4:21.0,,P. George misses 2-pt jump shot from 20 ft,102,94
362,4,4:20.0,Defensive rebound by Team,,102,94
363,4,4:20.0,,Loose ball foul by M. Turner (drawn by B. Beal),102,94
364,4,4:20.0,Official timeout,,102,94
365,4,3:58.0,J. Wall makes 2-pt jump shot from 18 ft,,104,94
366,4,3:38.0,,R. Stuckey misses 3-pt jump shot from 23 ft,104,94
367,4,3:37.0,Defensive rebound by M. Morris,,104,94
368,4,3:21.0,Turnover by M. Morris (bad pass; steal by R. Stuckey),,104,94
369,4,3:17.0,,R. Stuckey misses 2-pt layup from 1 ft (block by J. Wall),104,94
370,4,3:17.0,Defensive rebound by M. Morris,,104,94
371,4,2:58.0,,Indiana full timeout,104,94
372,4,2:58.0,,J. Teague enters the game for R. Stuckey,104,94
373,4,2:53.0,Turnover by Team (shot clock),,104,94
374,4,2:35.0,,P. George misses 2-pt layup from 2 ft,104,94
375,4,2:34.0,,Offensive rebound by M. Turner,104,94
376,4,2:34.0,,M. Turner misses 2-pt layup from 1 ft,104,94
377,4,2:33.0,Defensive rebound by M. Morris,,104,94
378,4,2:15.0,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),,106,94
379,4,1:49.0,,P. George makes 2-pt jump shot from 5 ft,106,96
380,4,1:29.0,M. Morris makes 2-pt jump shot from 12 ft (assist by J. Wall),,108,96
381,4,1:29.0,,Indiana full timeout,108,96
382,4,1:26.0,,M. Ellis makes 2-pt dunk at rim,108,98
383,4,1:08.0,J. Wall misses 2-pt jump shot from 18 ft,,108,98
384,4,1:06.0,,Defensive rebound by C. Miles,108,98
385,4,1:02.0,,Turnover by P. George (traveling),108,98
386,4,0:47.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,111,98
387,4,0:47.0,,Indiana full timeout,111,98
388,4,0:47.0,K. Oubre enters the game for O. Porter,,111,98
389,4,0:47.0,T. Satoranský enters the game for M. Morris,,111,98
390,4,0:47.0,S. Mac enters the game for M. Gortat,,111,98
391,4,0:47.0,J. Smith enters the game for B. Beal,,111,98
392,4,0:47.0,T. Burke enters the game for J. Wall,,111,98
