,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
47,1,3:55.0,G. Monroe misses 2-pt jump shot from 9 ft,,13,20
48,1,3:55.0,,Defensive rebound by A. Drummond,13,20
49,1,3:52.0,,Turnover by I. Smith (bad pass; steal by G. Monroe),13,20
50,1,3:46.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Parker),,15,20
51,1,3:19.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,15,20
52,1,3:19.0,Defensive rebound by G. Monroe,,15,20
53,1,3:03.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,15,20
54,1,3:02.0,,Defensive rebound by A. Drummond,15,20
55,1,2:53.0,,A. Drummond makes 2-pt layup from 1 ft (assist by I. Smith),15,22
56,1,2:33.0,Shooting foul by T. Harris (drawn by G. Antetokounmpo),,15,22
57,1,2:33.0,,Detroit full timeout,15,22
58,1,2:33.0,G. Antetokounmpo makes free throw 1 of 2,,16,22
59,1,2:33.0,,A. Baynes enters the game for T. Harris,15,22
60,1,2:33.0,,B. Udrih enters the game for A. Drummond,15,22
61,1,2:33.0,,M. Morris enters the game for I. Smith,15,22
62,1,2:33.0,M. Teletović enters the game for J. Parker,,15,22
63,1,2:33.0,G. Antetokounmpo makes free throw 2 of 2,,17,22
64,1,2:17.0,,M. Morris misses 2-pt jump shot from 18 ft,17,22
65,1,2:17.0,Defensive rebound by G. Antetokounmpo,,17,22
66,1,1:59.0,G. Monroe misses 2-pt hook shot from 5 ft,,17,22
67,1,1:59.0,,Defensive rebound by A. Baynes,17,22
68,1,1:41.0,,A. Baynes misses 2-pt hook shot from 6 ft,17,22
69,1,1:41.0,Defensive rebound by G. Monroe,,17,22
70,1,1:29.0,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,19,22
71,1,1:29.0,Shooting foul by B. Udrih (drawn by M. Brogdon),,19,22
72,1,1:29.0,M. Brogdon misses free throw 1 of 1,,19,22
73,1,1:29.0,M. Beasley enters the game for G. Antetokounmpo,,19,22
74,1,1:29.0,,S. Johnson enters the game for K. Caldwell-Pope,19,22
75,1,1:28.0,,Defensive rebound by M. Morris,19,22
76,1,1:13.0,,B. Udrih misses 2-pt jump shot from 14 ft,19,22
77,1,1:13.0,,Offensive rebound by M. Morris,19,22
78,1,1:10.0,,M. Morris misses 2-pt layup from 1 ft,19,22
79,1,1:08.0,,Offensive rebound by A. Baynes,19,22
80,1,1:06.0,,A. Baynes makes 2-pt layup at rim,19,24
81,1,0:49.0,G. Monroe makes 2-pt layup from 1 ft,,21,24
82,1,0:26.0,,Turnover by B. Udrih (bad pass; steal by R. Vaughn),21,24
83,1,0:02.0,G. Monroe misses 2-pt jump shot from 5 ft,,21,24
84,1,0:01.0,,Defensive rebound by M. Morris,21,24
85,1,0:01.0,,M. Morris misses 3-pt jump shot from 79 ft,21,24
86,1,0:00.0,,Offensive rebound by Team,21,24
87,2,11:42.0,,M. Morris misses 2-pt jump shot from 5 ft,21,24
88,2,11:41.0,,Offensive rebound by A. Baynes,21,24
89,2,11:39.0,,A. Baynes makes 2-pt layup at rim,21,26
90,2,11:26.0,M. Beasley makes 2-pt layup from 2 ft,,23,26
91,2,11:07.0,,A. Baynes misses 2-pt layup from 2 ft,23,26
92,2,11:06.0,Defensive rebound by R. Vaughn,,23,26
93,2,10:55.0,R. Vaughn misses 2-pt jump shot from 6 ft,,23,26
94,2,10:55.0,,Defensive rebound by S. Johnson,23,26
95,2,10:47.0,,J. Leuer makes 2-pt hook shot from 4 ft (assist by B. Udrih),23,28
96,2,10:38.0,Turnover by M. Beasley (traveling),,23,28
97,2,10:38.0,,A. Drummond enters the game for A. Baynes,23,28
98,2,10:24.0,,Personal foul by R. Vaughn (drawn by S. Johnson),23,28
99,2,10:23.0,,Turnover by M. Morris (bad pass; steal by M. Beasley),23,28
100,2,10:22.0,Personal foul by B. Udrih (drawn by M. Beasley),,23,28
101,2,10:11.0,Turnover by M. Beasley (bad pass; steal by S. Johnson),,23,28
102,2,10:07.0,,B. Udrih makes 2-pt layup from 1 ft (assist by S. Johnson),23,30
103,2,9:46.0,Turnover by R. Vaughn (bad pass; steal by A. Drummond),,23,30
104,2,9:42.0,,A. Drummond makes 2-pt dunk at rim (assist by J. Leuer),23,32
105,2,9:42.0,Milwaukee full timeout,,23,32
106,2,9:42.0,M. Dellavedova enters the game for M. Brogdon,,23,32
107,2,9:42.0,J. Henson enters the game for G. Monroe,,23,32
108,2,9:28.0,R. Vaughn misses 3-pt jump shot from 25 ft,,23,32
109,2,9:27.0,Offensive rebound by M. Teletović,,23,32
110,2,9:17.0,Turnover by J. Henson (3 sec),,23,32
111,2,8:59.0,,J. Leuer misses 3-pt jump shot from 23 ft,23,32
112,2,8:59.0,Defensive rebound by M. Beasley,,23,32
113,2,8:48.0,M. Teletović misses 3-pt jump shot from 26 ft,,23,32
114,2,8:48.0,,Defensive rebound by A. Drummond,23,32
115,2,8:38.0,,B. Udrih makes 2-pt layup at rim,23,34
116,2,8:17.0,M. Teletović makes 2-pt jump shot from 8 ft,,25,34
117,2,8:02.0,,M. Morris misses 2-pt jump shot from 18 ft,25,34
118,2,8:01.0,Defensive rebound by J. Henson,,25,34
119,2,7:48.0,M. Teletović misses 2-pt jump shot from 14 ft,,25,34
120,2,7:48.0,,Defensive rebound by S. Johnson,25,34
121,2,7:40.0,,Turnover by B. Udrih (traveling),25,34
122,2,7:40.0,,T. Harris enters the game for M. Morris,25,34
123,2,7:24.0,R. Vaughn makes 3-pt jump shot from 23 ft (assist by M. Beasley),,28,34
124,2,7:01.0,,B. Udrih makes 2-pt jump shot from 15 ft,28,36
125,2,6:39.0,M. Beasley makes 2-pt jump shot from 15 ft (assist by J. Henson),,30,36
126,2,6:16.0,,A. Drummond misses 2-pt hook shot from 5 ft,30,36
127,2,6:15.0,Defensive rebound by M. Teletović,,30,36
128,2,6:04.0,M. Beasley misses 3-pt jump shot from 24 ft,,30,36
129,2,6:04.0,,Defensive rebound by S. Johnson,30,36
130,2,5:50.0,,A. Drummond makes 2-pt jump shot from 5 ft (assist by B. Udrih),30,38
131,2,5:39.0,R. Vaughn misses 3-pt jump shot from 26 ft,,30,38
132,2,5:39.0,Offensive rebound by Team,,30,38
133,2,5:39.0,Official timeout,,30,38
134,2,5:39.0,,K. Caldwell-Pope enters the game for B. Udrih,30,38
135,2,5:39.0,,I. Smith enters the game for S. Johnson,30,38
136,2,5:39.0,T. Snell enters the game for R. Vaughn,,30,38
137,2,5:39.0,J. Parker enters the game for M. Teletović,,30,38
138,2,5:39.0,G. Antetokounmpo enters the game for M. Beasley,,30,38
139,2,5:26.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,33,38
140,2,5:09.0,,Shooting foul by J. Henson (drawn by A. Drummond),33,38
141,2,5:09.0,,A. Drummond makes free throw 1 of 2,33,39
142,2,5:09.0,,A. Drummond makes free throw 2 of 2,33,40
143,2,4:58.0,Turnover by M. Dellavedova (bad pass; steal by T. Harris),,33,40
144,2,4:56.0,,Shooting foul by J. Henson (drawn by K. Caldwell-Pope),33,40
145,2,4:56.0,,K. Caldwell-Pope makes free throw 1 of 2,33,41
146,2,4:56.0,,K. Caldwell-Pope makes free throw 2 of 2,33,42
147,2,4:44.0,J. Parker misses 2-pt jump shot from 14 ft,,33,42
148,2,4:44.0,,Defensive rebound by Team,33,42
149,2,4:23.0,,A. Drummond misses 2-pt layup at rim,33,42
150,2,4:23.0,,Offensive rebound by A. Drummond,33,42
151,2,4:20.0,,A. Drummond makes 2-pt layup from 1 ft,33,44
152,2,3:56.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,33,44
153,2,3:56.0,Offensive rebound by J. Parker,,33,44
154,2,3:51.0,T. Snell misses 3-pt jump shot from 26 ft,,33,44
155,2,3:51.0,,Defensive rebound by T. Harris,33,44
156,2,3:39.0,,I. Smith misses 2-pt jump shot from 7 ft,33,44
157,2,3:39.0,,Offensive rebound by K. Caldwell-Pope,33,44
158,2,3:36.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,33,44
159,2,3:36.0,Defensive rebound by J. Henson,,33,44
160,2,3:36.0,Shooting foul by I. Smith (drawn by G. Antetokounmpo),,33,44
161,2,3:36.0,G. Antetokounmpo makes free throw 1 of 2,,34,44
162,2,3:36.0,M. Plumlee enters the game for J. Henson,,34,44
163,2,3:36.0,G. Antetokounmpo makes free throw 2 of 2,,35,44
164,2,3:21.0,,I. Smith makes 2-pt layup from 1 ft,35,46
165,2,3:21.0,,Shooting foul by M. Plumlee (drawn by I. Smith),35,46
166,2,3:21.0,,M. Morris enters the game for T. Harris,35,46
167,2,3:21.0,,I. Smith makes free throw 1 of 1,35,47
168,2,3:09.0,J. Parker misses 2-pt layup from 1 ft,,35,47
169,2,3:07.0,Offensive rebound by J. Parker,,35,47
170,2,3:04.0,J. Parker misses 2-pt layup at rim (block by J. Leuer),,35,47
171,2,3:04.0,,Defensive rebound by M. Morris,35,47
172,2,2:53.0,,Detroit full timeout,35,47
173,2,2:44.0,,I. Smith misses 2-pt jump shot from 20 ft,35,47
174,2,2:43.0,Defensive rebound by J. Parker,,35,47
175,2,2:29.0,J. Parker makes 2-pt layup at rim (assist by M. Plumlee),,37,47
176,2,2:08.0,,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,37,47
177,2,2:07.0,Defensive rebound by G. Antetokounmpo,,37,47
178,2,2:04.0,Personal foul by J. Leuer (drawn by J. Parker),,37,47
179,2,1:48.0,G. Antetokounmpo misses 2-pt jump shot from 4 ft (block by A. Drummond),,37,47
180,2,1:48.0,Offensive rebound by Team,,37,47
181,2,1:44.0,Turnover by G. Antetokounmpo (bad pass),,37,47
182,2,1:32.0,,M. Morris misses 3-pt jump shot from 26 ft,37,47
183,2,1:32.0,Defensive rebound by J. Parker,,37,47
184,2,1:24.0,J. Parker makes 2-pt layup at rim,,39,47
185,2,1:10.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by I. Smith),39,50
186,2,0:53.0,J. Parker misses 2-pt jump shot from 15 ft,,39,50
187,2,0:53.0,,Defensive rebound by K. Caldwell-Pope,39,50
188,2,0:42.0,,M. Morris misses 2-pt jump shot from 20 ft,39,50
189,2,0:41.0,Defensive rebound by Team,,39,50
190,2,0:20.0,G. Antetokounmpo misses 2-pt jump shot from 16 ft,,39,50
191,2,0:20.0,,Defensive rebound by A. Drummond,39,50
192,2,0:04.0,,I. Smith misses 2-pt jump shot from 20 ft,39,50
193,2,0:02.0,,Offensive rebound by K. Caldwell-Pope,39,50
194,2,0:01.0,,K. Caldwell-Pope misses 2-pt jump shot from 13 ft (block by G. Antetokounmpo),39,50
195,2,0:00.0,,Offensive rebound by Team,39,50
196,3,11:44.0,,T. Harris misses 2-pt layup from 1 ft,39,50
197,3,11:44.0,Defensive rebound by M. Plumlee,,39,50
198,3,11:28.0,J. Parker makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,41,50
199,3,11:18.0,,T. Harris misses 2-pt jump shot from 8 ft (block by G. Antetokounmpo),41,50
200,3,11:17.0,,Offensive rebound by A. Drummond,41,50
201,3,11:15.0,,A. Drummond misses 2-pt dunk at rim,41,50
202,3,11:13.0,Defensive rebound by M. Dellavedova,,41,50
203,3,11:03.0,J. Parker misses 2-pt jump shot from 5 ft,,41,50
204,3,11:03.0,,Defensive rebound by A. Drummond,41,50
205,3,10:54.0,,A. Drummond misses 2-pt jump shot from 6 ft,41,50
206,3,10:54.0,,Offensive rebound by K. Caldwell-Pope,41,50
207,3,10:54.0,,Shooting foul by M. Plumlee (drawn by A. Drummond),41,50
208,3,10:54.0,,A. Drummond makes free throw 1 of 2,41,51
209,3,10:54.0,,A. Drummond misses free throw 2 of 2,41,51
210,3,10:53.0,Defensive rebound by M. Plumlee,,41,51
211,3,10:35.0,M. Plumlee makes 2-pt dunk at rim (assist by M. Dellavedova),,43,51
212,3,10:21.0,,I. Smith misses 2-pt jump shot from 14 ft,43,51
213,3,10:21.0,,Offensive rebound by A. Drummond,43,51
214,3,10:16.0,,A. Drummond misses 2-pt layup from 3 ft,43,51
215,3,10:15.0,,Offensive rebound by A. Drummond,43,51
216,3,10:13.0,,A. Drummond makes 2-pt layup from 1 ft,43,53
217,3,10:00.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,43,53
218,3,9:59.0,Offensive rebound by M. Plumlee,,43,53
219,3,9:54.0,M. Plumlee makes 2-pt layup at rim (assist by G. Antetokounmpo),,45,53
220,3,9:54.0,,Detroit full timeout,45,53
221,3,9:54.0,M. Teletović enters the game for J. Parker,,45,53
222,3,9:40.0,,M. Morris makes 2-pt jump shot from 16 ft,45,55
223,3,9:21.0,G. Antetokounmpo makes 2-pt jump shot from 18 ft,,47,55
224,3,9:10.0,,Turnover by M. Morris (bad pass),47,55
225,3,8:53.0,M. Plumlee misses 2-pt jump shot from 5 ft (block by A. Drummond),,47,55
226,3,8:53.0,,Defensive rebound by A. Drummond,47,55
227,3,8:37.0,,I. Smith makes 2-pt jump shot from 17 ft (assist by A. Drummond),47,57
228,3,8:19.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,47,57
229,3,8:19.0,Offensive rebound by M. Dellavedova,,47,57
230,3,8:04.0,M. Plumlee misses 2-pt hook shot from 7 ft,,47,57
231,3,8:04.0,Offensive rebound by M. Plumlee,,47,57
232,3,7:51.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,50,57
233,3,7:29.0,,T. Harris misses 3-pt jump shot from 26 ft,50,57
234,3,7:29.0,Defensive rebound by G. Antetokounmpo,,50,57
235,3,7:14.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft,,52,57
236,3,6:56.0,,A. Drummond makes 2-pt layup at rim (assist by M. Morris),52,59
237,3,6:42.0,M. Dellavedova makes 2-pt layup from 1 ft,,54,59
238,3,6:21.0,,M. Morris makes 2-pt layup at rim,54,61
239,3,5:55.0,M. Plumlee makes 2-pt jump shot from 14 ft (assist by T. Snell),,56,61
240,3,5:39.0,,I. Smith misses 2-pt jump shot from 5 ft,56,61
241,3,5:38.0,,Offensive rebound by A. Drummond,56,61
242,3,5:34.0,,A. Drummond misses 2-pt layup from 1 ft,56,61
243,3,5:34.0,,Offensive rebound by K. Caldwell-Pope,56,61
244,3,5:30.0,,M. Morris misses 3-pt jump shot from 25 ft,56,61
245,3,5:29.0,Defensive rebound by M. Plumlee,,56,61
246,3,5:27.0,Turnover by M. Plumlee (lost ball; steal by A. Drummond),,56,61
247,3,5:18.0,,A. Drummond misses 2-pt jump shot from 4 ft (block by G. Antetokounmpo),56,61
248,3,5:18.0,,Offensive rebound by Team,56,61
249,3,5:18.0,,J. Leuer enters the game for M. Morris,56,61
250,3,5:18.0,G. Monroe enters the game for M. Plumlee,,56,61
251,3,5:09.0,,I. Smith misses 2-pt layup from 1 ft,56,61
252,3,5:08.0,,Offensive rebound by A. Drummond,56,61
253,3,5:08.0,,Personal foul by M. Teletović (drawn by A. Drummond),56,61
254,3,5:01.0,,Turnover by I. Smith (bad pass),56,61
255,3,4:51.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Dellavedova),,58,61
256,3,4:33.0,,Def 3 sec tech foul by M. Dellavedova,58,61
257,3,4:33.0,,K. Caldwell-Pope makes technical free throw,58,62
258,3,4:33.0,R. Vaughn enters the game for T. Snell,,58,62
259,3,4:23.0,,Turnover by I. Smith (bad pass; steal by R. Vaughn),58,62
260,3,4:19.0,Shooting foul by J. Leuer (drawn by G. Antetokounmpo),,58,62
261,3,4:19.0,G. Antetokounmpo makes free throw 1 of 2,,59,62
262,3,4:19.0,G. Antetokounmpo makes free throw 2 of 2,,60,62
263,3,3:52.0,,I. Smith misses 3-pt jump shot from 27 ft,60,62
264,3,3:51.0,Defensive rebound by G. Monroe,,60,62
265,3,3:40.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,60,62
266,3,3:40.0,Offensive rebound by G. Monroe,,60,62
267,3,3:36.0,Turnover by G. Monroe (bad pass; steal by K. Caldwell-Pope),,60,62
268,3,3:31.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by I. Smith),60,64
269,3,3:05.0,R. Vaughn misses 2-pt jump shot from 7 ft,,60,64
270,3,3:05.0,,Defensive rebound by A. Drummond,60,64
271,3,3:00.0,,I. Smith misses 2-pt layup from 4 ft (block by M. Teletović),60,64
272,3,3:00.0,,Offensive rebound by T. Harris,60,64
273,3,3:00.0,,T. Harris makes 2-pt layup from 1 ft,60,66
274,3,3:00.0,Milwaukee full timeout,,60,66
275,3,3:00.0,,A. Baynes enters the game for A. Drummond,60,66
276,3,3:00.0,,B. Udrih enters the game for I. Smith,60,66
277,3,3:00.0,M. Brogdon enters the game for M. Dellavedova,,60,66
278,3,3:00.0,M. Beasley enters the game for M. Teletović,,60,66
279,3,2:43.0,G. Monroe makes 2-pt hook shot from 5 ft,,62,66
280,3,2:27.0,,K. Caldwell-Pope makes 2-pt jump shot from 8 ft (assist by T. Harris),62,68
281,3,2:11.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft,,62,68
282,3,2:10.0,,Defensive rebound by B. Udrih,62,68
283,3,2:07.0,,Turnover by B. Udrih (lost ball; steal by G. Monroe),62,68
284,3,2:03.0,Shooting foul by K. Caldwell-Pope (drawn by M. Beasley),,62,68
285,3,2:03.0,M. Beasley makes free throw 1 of 2,,63,68
286,3,2:03.0,M. Beasley misses free throw 2 of 2,,63,68
287,3,2:02.0,,Defensive rebound by T. Harris,63,68
288,3,1:49.0,,Turnover by A. Baynes (lost ball; steal by M. Brogdon),63,68
289,3,1:37.0,M. Brogdon makes 2-pt jump shot from 19 ft,,65,68
290,3,1:12.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,65,68
291,3,1:12.0,Defensive rebound by G. Antetokounmpo,,65,68
292,3,0:51.0,R. Vaughn misses 3-pt jump shot from 24 ft,,65,68
293,3,0:51.0,,Defensive rebound by B. Udrih,65,68
294,3,0:46.0,,T. Harris makes 2-pt jump shot from 5 ft (assist by B. Udrih),65,70
295,3,0:32.0,M. Brogdon misses 2-pt layup from 2 ft,,65,70
296,3,0:32.0,,Defensive rebound by A. Baynes,65,70
297,3,0:27.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by B. Udrih),65,73
298,3,0:05.0,Turnover by G. Antetokounmpo (bad pass; steal by K. Caldwell-Pope),,65,73
299,3,0:01.0,,T. Harris makes 2-pt dunk at rim (assist by K. Caldwell-Pope),65,75
300,3,0:01.0,M. Brogdon misses 3-pt jump shot from 51 ft,,65,75
301,3,0:00.0,Offensive rebound by Team,,65,75
302,4,11:48.0,Shooting foul by J. Leuer (drawn by J. Parker),,65,75
303,4,11:48.0,J. Parker makes free throw 1 of 2,,66,75
304,4,11:48.0,J. Parker misses free throw 2 of 2,,66,75
305,4,11:46.0,,Defensive rebound by J. Leuer,66,75
306,4,11:36.0,,Personal foul by M. Beasley (drawn by M. Morris),66,75
307,4,11:24.0,,B. Udrih misses 2-pt jump shot from 13 ft,66,75
308,4,11:24.0,Defensive rebound by J. Parker,,66,75
309,4,11:16.0,M. Beasley misses 3-pt jump shot from 23 ft,,66,75
310,4,11:16.0,,Defensive rebound by A. Baynes,66,75
311,4,11:07.0,,Personal foul by G. Monroe (drawn by A. Baynes),66,75
312,4,11:07.0,,A. Drummond enters the game for A. Baynes,66,75
313,4,10:52.0,,M. Morris misses 3-pt jump shot from 23 ft,66,75
314,4,10:52.0,Defensive rebound by G. Monroe,,66,75
315,4,10:41.0,G. Monroe makes 2-pt hook shot from 5 ft (assist by M. Brogdon),,68,75
316,4,10:41.0,Shooting foul by A. Drummond (drawn by G. Monroe),,68,75
317,4,10:41.0,G. Monroe makes free throw 1 of 1,,69,75
318,4,10:24.0,,M. Morris makes 2-pt jump shot from 6 ft,69,77
319,4,10:11.0,G. Monroe misses 2-pt jump shot from 12 ft,,69,77
320,4,10:11.0,,Defensive rebound by S. Johnson,69,77
321,4,10:00.0,,J. Leuer makes 2-pt jump shot from 17 ft (assist by B. Udrih),69,79
322,4,9:39.0,M. Beasley makes 2-pt layup from 1 ft,,71,79
323,4,9:21.0,,M. Morris misses 3-pt jump shot from 27 ft,71,79
324,4,9:21.0,Defensive rebound by M. Brogdon,,71,79
325,4,9:11.0,G. Monroe misses 2-pt layup at rim,,71,79
326,4,9:11.0,,Defensive rebound by B. Udrih,71,79
327,4,9:11.0,,Personal foul by G. Monroe (drawn by B. Udrih),71,79
328,4,8:56.0,,Turnover by B. Udrih (lost ball; steal by M. Beasley),71,79
329,4,8:53.0,Shooting foul by M. Morris (drawn by G. Monroe),,71,79
330,4,8:53.0,Official timeout,,71,79
331,4,8:53.0,G. Monroe makes free throw 1 of 2,,72,79
332,4,8:53.0,G. Monroe makes free throw 2 of 2,,73,79
333,4,8:35.0,,Personal foul by M. Beasley (drawn by M. Morris),73,79
334,4,8:24.0,,J. Leuer misses 2-pt jump shot from 8 ft,73,79
335,4,8:22.0,,Offensive rebound by A. Drummond,73,79
336,4,8:21.0,,A. Drummond misses 2-pt layup from 1 ft,73,79
337,4,8:21.0,Defensive rebound by M. Brogdon,,73,79
338,4,7:58.0,M. Brogdon misses 2-pt jump shot from 16 ft,,73,79
339,4,7:58.0,,Defensive rebound by J. Leuer,73,79
340,4,7:51.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by B. Udrih),73,82
341,4,7:33.0,R. Vaughn misses 2-pt jump shot from 12 ft,,73,82
342,4,7:31.0,,Defensive rebound by A. Drummond,73,82
343,4,7:24.0,,Turnover by B. Udrih (bad pass; steal by R. Vaughn),73,82
344,4,7:20.0,R. Vaughn makes 2-pt layup at rim (assist by M. Beasley),,75,82
345,4,7:03.0,,Personal foul by M. Beasley (drawn by M. Morris),75,82
346,4,7:03.0,,M. Morris makes free throw 1 of 2,75,83
347,4,7:03.0,J. Henson enters the game for G. Monroe,,75,82
348,4,7:03.0,G. Antetokounmpo enters the game for M. Beasley,,75,82
349,4,7:03.0,,T. Harris enters the game for J. Leuer,75,82
350,4,7:03.0,,I. Smith enters the game for B. Udrih,75,82
351,4,7:03.0,M. Dellavedova enters the game for M. Brogdon,,75,83
352,4,7:03.0,,M. Morris makes free throw 2 of 2,75,84
353,4,6:49.0,J. Parker misses 2-pt jump shot from 5 ft,,75,84
354,4,6:49.0,Offensive rebound by J. Parker,,75,84
355,4,6:49.0,Personal foul by I. Smith (drawn by J. Parker),,75,84
356,4,6:38.0,J. Henson misses 2-pt hook shot from 8 ft,,75,84
357,4,6:36.0,,Defensive rebound by A. Drummond,75,84
358,4,6:25.0,,T. Harris makes 2-pt jump shot from 16 ft (assist by S. Johnson),75,86
359,4,5:59.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,75,86
360,4,5:59.0,,Defensive rebound by A. Drummond,75,86
361,4,5:48.0,,T. Harris misses 2-pt layup from 1 ft,75,86
362,4,5:48.0,,Offensive rebound by A. Drummond,75,86
363,4,5:48.0,,A. Drummond makes 2-pt dunk at rim,75,88
364,4,5:48.0,Milwaukee full timeout,,75,88
365,4,5:48.0,,K. Caldwell-Pope enters the game for S. Johnson,75,88
366,4,5:48.0,T. Snell enters the game for R. Vaughn,,75,88
367,4,5:48.0,Violation by Team (jump ball),,75,88
368,4,5:28.0,T. Snell misses 2-pt jump shot from 15 ft,,75,88
369,4,5:27.0,,Defensive rebound by A. Drummond,75,88
370,4,5:19.0,,I. Smith makes 2-pt layup from 5 ft,75,90
371,4,4:55.0,M. Dellavedova makes 2-pt layup from 1 ft,,77,90
372,4,4:39.0,,T. Harris misses 2-pt jump shot from 14 ft,77,90
373,4,4:39.0,Defensive rebound by T. Snell,,77,90
374,4,4:28.0,T. Snell misses 2-pt jump shot from 13 ft,,77,90
