,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
33,1,6:56.0,,Defensive rebound by M. Kidd-Gilchrist,9,7
34,1,6:48.0,,M. Williams misses 3-pt jump shot from 26 ft,9,7
35,1,6:47.0,Defensive rebound by M. Turner,,9,7
36,1,6:30.0,Turnover by J. Teague (bad pass; steal by K. Walker),,9,7
37,1,6:25.0,,M. Williams makes 2-pt layup from 1 ft,9,9
38,1,6:14.0,Turnover by P. George (bad pass; steal by M. Kidd-Gilchrist),,9,9
39,1,6:13.0,,Personal foul by P. George (drawn by M. Kidd-Gilchrist),9,9
40,1,6:13.0,,J. Lamb enters the game for M. Williams,9,9
41,1,5:58.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,9,9
42,1,5:57.0,Defensive rebound by P. George,,9,9
43,1,5:49.0,T. Young makes 2-pt layup from 1 ft (assist by P. George),,11,9
44,1,5:34.0,,Def 3 sec tech foul by T. Young,11,9
45,1,5:34.0,,Charlotte full timeout,11,9
46,1,5:34.0,M. Ellis enters the game for C. Miles,,11,9
47,1,5:34.0,,N. Batum makes technical free throw,11,10
48,1,5:32.0,,Personal foul by P. George (drawn by N. Batum),11,10
49,1,5:32.0,G. Robinson enters the game for P. George,,11,10
50,1,5:15.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by J. Lamb),11,13
51,1,4:57.0,M. Ellis misses 2-pt jump shot from 19 ft,,11,13
52,1,4:56.0,,Defensive rebound by M. Kidd-Gilchrist,11,13
53,1,4:37.0,,J. Lamb misses 2-pt jump shot from 4 ft,11,13
54,1,4:36.0,Defensive rebound by G. Robinson,,11,13
55,1,4:31.0,Turnover by G. Robinson (bad pass; steal by C. Zeller),,11,13
56,1,4:20.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by M. Turner),11,13
57,1,4:16.0,,Offensive rebound by M. Kidd-Gilchrist,11,13
58,1,4:13.0,,C. Zeller makes 2-pt layup from 2 ft (assist by N. Batum),11,15
59,1,3:53.0,J. Teague misses 2-pt jump shot from 17 ft,,11,15
60,1,3:52.0,,Defensive rebound by C. Zeller,11,15
61,1,3:44.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),11,18
62,1,3:38.0,Indiana full timeout,,11,18
63,1,3:38.0,,B. Roberts enters the game for M. Kidd-Gilchrist,11,18
64,1,3:38.0,,M. Williams enters the game for K. Walker,11,18
65,1,3:38.0,C. Miles enters the game for T. Young,,11,18
66,1,3:38.0,R. Stuckey enters the game for J. Teague,,11,18
67,1,3:24.0,M. Ellis misses 2-pt jump shot from 17 ft,,11,18
68,1,3:23.0,,Defensive rebound by J. Lamb,11,18
69,1,3:11.0,,J. Lamb makes 2-pt layup from 1 ft,11,20
70,1,3:03.0,M. Ellis makes 2-pt layup from 2 ft (assist by M. Turner),,13,20
71,1,3:03.0,Shooting foul by N. Batum (drawn by M. Ellis),,13,20
72,1,3:03.0,,J. O'Bryant enters the game for C. Zeller,13,20
73,1,3:03.0,A. Jefferson enters the game for M. Turner,,13,20
74,1,3:03.0,M. Ellis makes free throw 1 of 1,,14,20
75,1,2:43.0,,M. Williams misses 3-pt jump shot from 23 ft,14,20
76,1,2:42.0,Defensive rebound by M. Ellis,,14,20
77,1,2:37.0,C. Miles misses 3-pt jump shot from 25 ft,,14,20
78,1,2:35.0,,Defensive rebound by J. Lamb,14,20
79,1,2:28.0,,J. Lamb misses 2-pt jump shot from 14 ft,14,20
80,1,2:26.0,Defensive rebound by A. Jefferson,,14,20
81,1,2:10.0,A. Jefferson misses 2-pt hook shot from 7 ft,,14,20
82,1,2:09.0,,Defensive rebound by N. Batum,14,20
83,1,2:03.0,,Turnover by N. Batum (bad pass; steal by G. Robinson),14,20
84,1,1:51.0,Turnover by R. Stuckey (bad pass; steal by N. Batum),,14,20
85,1,1:35.0,,N. Batum makes 2-pt jump shot from 15 ft (assist by J. Lamb),14,22
86,1,1:13.0,M. Ellis makes 2-pt jump shot from 13 ft (assist by G. Robinson),,16,22
87,1,0:59.0,,N. Batum makes 2-pt layup at rim (assist by J. O'Bryant),16,24
88,1,0:41.0,M. Ellis misses 2-pt jump shot from 9 ft,,16,24
89,1,0:39.0,,Defensive rebound by J. Lamb,16,24
90,1,0:26.0,,J. O'Bryant misses 2-pt jump shot from 18 ft,16,24
91,1,0:24.0,Defensive rebound by G. Robinson,,16,24
92,1,0:04.0,G. Robinson misses 3-pt jump shot from 23 ft,,16,24
93,1,0:03.0,,Defensive rebound by N. Batum,16,24
94,1,0:01.0,,N. Batum makes 3-pt jump shot from 29 ft,16,27
95,2,11:41.0,C. Miles misses 3-pt jump shot from 25 ft,,16,27
96,2,11:40.0,,Defensive rebound by B. Roberts,16,27
97,2,11:19.0,,B. Roberts makes 3-pt jump shot from 25 ft (assist by M. Belinelli),16,30
98,2,11:02.0,R. Stuckey misses 2-pt jump shot from 18 ft,,16,30
99,2,11:01.0,,Defensive rebound by J. O'Bryant,16,30
100,2,10:50.0,,J. O'Bryant misses 2-pt layup from 1 ft,16,30
101,2,10:49.0,,Offensive rebound by J. Lamb,16,30
102,2,10:49.0,,J. Lamb makes 2-pt dunk at rim,16,32
103,2,10:28.0,Turnover by M. Ellis (bad pass; steal by M. Belinelli),,16,32
104,2,10:14.0,,J. O'Bryant misses 2-pt jump shot from 14 ft,16,32
105,2,10:11.0,Defensive rebound by G. Robinson,,16,32
106,2,10:02.0,C. Miles misses 2-pt jump shot from 10 ft,,16,32
107,2,10:01.0,Offensive rebound by C. Miles,,16,32
108,2,10:01.0,C. Miles makes 2-pt layup from 1 ft,,18,32
109,2,9:33.0,,M. Williams misses 2-pt jump shot from 6 ft,18,32
110,2,9:33.0,,Offensive rebound by Team,18,32
111,2,9:33.0,,Turnover by Team (shot clock),18,32
112,2,9:33.0,P. George enters the game for G. Robinson,,18,32
113,2,9:21.0,P. George misses 2-pt jump shot from 19 ft,,18,32
114,2,9:20.0,,Defensive rebound by M. Belinelli,18,32
115,2,9:18.0,,Turnover by M. Belinelli (bad pass),18,32
116,2,9:18.0,,K. Walker enters the game for B. Roberts,18,32
117,2,9:07.0,Personal foul by M. Williams (drawn by P. George),,18,32
118,2,8:55.0,Turnover by P. George (bad pass),,18,32
119,2,8:55.0,Official timeout,,18,32
120,2,8:48.0,,Turnover by J. Lamb (bad pass),18,32
121,2,8:39.0,R. Stuckey misses 3-pt jump shot from 24 ft,,18,32
122,2,8:38.0,,Defensive rebound by M. Williams,18,32
123,2,8:30.0,,Shooting foul by A. Jefferson (drawn by J. O'Bryant),18,32
124,2,8:30.0,,J. O'Bryant makes free throw 1 of 2,18,33
125,2,8:30.0,,J. O'Bryant misses free throw 2 of 2,18,33
126,2,8:30.0,M. Turner enters the game for A. Jefferson,,18,33
127,2,8:28.0,Defensive rebound by R. Stuckey,,18,33
128,2,8:10.0,P. George makes 3-pt jump shot from 24 ft (assist by C. Miles),,21,33
129,2,7:51.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by K. Walker),21,36
130,2,7:28.0,M. Ellis makes 3-pt jump shot from 24 ft (assist by P. George),,24,36
131,2,7:12.0,,K. Walker makes 2-pt layup at rim,24,38
132,2,6:56.0,P. George makes 2-pt jump shot from 18 ft (assist by M. Ellis),,26,38
133,2,6:36.0,,K. Walker makes 3-pt jump shot from 24 ft,26,41
134,2,6:24.0,Offensive foul by M. Turner (drawn by M. Belinelli),,26,41
135,2,6:24.0,Turnover by M. Turner (offensive foul),,26,41
136,2,6:24.0,G. Robinson enters the game for C. Miles,,26,41
137,2,6:24.0,J. Teague enters the game for R. Stuckey,,26,41
138,2,6:24.0,,C. Zeller enters the game for M. Williams,26,41
139,2,6:24.0,,N. Batum enters the game for J. Lamb,26,41
140,2,6:24.0,,M. Kidd-Gilchrist enters the game for J. O'Bryant,26,41
141,2,6:05.0,,C. Zeller misses 2-pt layup from 1 ft,26,41
142,2,6:05.0,,Offensive rebound by C. Zeller,26,41
143,2,6:05.0,,Shooting foul by G. Robinson (drawn by C. Zeller),26,41
144,2,6:05.0,,C. Zeller makes free throw 1 of 2,26,42
145,2,6:05.0,,C. Zeller makes free throw 2 of 2,26,43
146,2,5:52.0,M. Turner misses 2-pt jump shot from 18 ft,,26,43
147,2,5:51.0,,Defensive rebound by M. Kidd-Gilchrist,26,43
148,2,5:31.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,26,43
149,2,5:29.0,,Offensive rebound by K. Walker,26,43
150,2,5:27.0,,Shooting foul by M. Turner (drawn by K. Walker),26,43
151,2,5:27.0,,Charlotte full timeout,26,43
152,2,5:27.0,,K. Walker makes free throw 1 of 2,26,44
153,2,5:27.0,,K. Walker makes free throw 2 of 2,26,45
154,2,5:06.0,P. George makes 2-pt jump shot from 18 ft,,28,45
155,2,4:48.0,,M. Belinelli misses 2-pt jump shot from 20 ft,28,45
156,2,4:47.0,Defensive rebound by J. Teague,,28,45
157,2,4:39.0,Turnover by P. George (bad pass; steal by C. Zeller),,28,45
158,2,4:33.0,,M. Belinelli misses 2-pt jump shot from 20 ft,28,45
159,2,4:30.0,Defensive rebound by P. George,,28,45
160,2,4:27.0,Turnover by P. George (bad pass; steal by N. Batum),,28,45
161,2,4:22.0,,Shooting foul by M. Ellis (drawn by M. Kidd-Gilchrist),28,45
162,2,4:22.0,,M. Kidd-Gilchrist makes free throw 1 of 2,28,46
163,2,4:22.0,T. Young enters the game for M. Ellis,,28,46
164,2,4:22.0,,M. Kidd-Gilchrist makes free throw 2 of 2,28,47
165,2,4:08.0,J. Teague misses 2-pt jump shot from 18 ft,,28,47
166,2,4:07.0,,Defensive rebound by M. Kidd-Gilchrist,28,47
167,2,3:49.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by M. Belinelli),28,49
168,2,3:29.0,G. Robinson misses 2-pt jump shot from 16 ft,,28,49
169,2,3:28.0,,Defensive rebound by M. Belinelli,28,49
170,2,3:10.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by C. Zeller),28,52
171,2,3:09.0,Indiana full timeout,,28,52
172,2,3:09.0,,M. Williams enters the game for M. Belinelli,28,52
173,2,2:52.0,T. Young misses 2-pt layup from 3 ft,,28,52
174,2,2:51.0,Offensive rebound by M. Turner,,28,52
175,2,2:51.0,M. Turner misses 2-pt layup at rim,,28,52
176,2,2:50.0,,Defensive rebound by K. Walker,28,52
177,2,2:42.0,,K. Walker misses 2-pt layup from 1 ft,28,52
178,2,2:42.0,Defensive rebound by M. Turner,,28,52
179,2,2:23.0,P. George makes 3-pt jump shot from 23 ft (assist by J. Teague),,31,52
180,2,2:07.0,,Shooting foul by G. Robinson (drawn by N. Batum),31,52
181,2,2:07.0,,N. Batum makes free throw 1 of 2,31,53
182,2,2:07.0,,N. Batum makes free throw 2 of 2,31,54
183,2,1:58.0,P. George makes 3-pt jump shot from 25 ft (assist by J. Teague),,34,54
184,2,1:42.0,,N. Batum misses 2-pt jump shot from 19 ft,34,54
185,2,1:41.0,Defensive rebound by P. George,,34,54
186,2,1:34.0,P. George misses 3-pt jump shot from 24 ft,,34,54
187,2,1:33.0,,Defensive rebound by C. Zeller,34,54
188,2,1:23.0,,K. Walker makes 2-pt layup from 2 ft,34,56
189,2,1:08.0,Shooting foul by K. Walker (drawn by J. Teague),,34,56
190,2,1:08.0,J. Teague makes free throw 1 of 2,,35,56
191,2,1:08.0,J. Teague misses free throw 2 of 2,,35,56
192,2,1:07.0,Offensive rebound by Team,,35,56
193,2,1:00.0,G. Robinson misses 2-pt jump shot from 21 ft,,35,56
194,2,1:00.0,,Defensive rebound by M. Kidd-Gilchrist,35,56
195,2,0:51.0,,C. Zeller makes 2-pt layup from 2 ft (assist by K. Walker),35,58
196,2,0:42.0,M. Turner misses 3-pt jump shot from 26 ft,,35,58
197,2,0:41.0,,Defensive rebound by M. Kidd-Gilchrist,35,58
198,2,0:32.0,,K. Walker misses 2-pt layup from 2 ft (block by J. Teague),35,58
199,2,0:30.0,,Offensive rebound by C. Zeller,35,58
200,2,0:30.0,,C. Zeller misses 2-pt layup from 1 ft,35,58
201,2,0:30.0,,Offensive rebound by Team,35,58
202,2,0:15.0,,K. Walker misses 3-pt jump shot from 25 ft,35,58
203,2,0:14.0,Defensive rebound by T. Young,,35,58
204,2,0:00.0,P. George makes 2-pt jump shot from 6 ft,,37,58
205,3,11:36.0,J. Teague misses 3-pt jump shot from 25 ft,,37,58
206,3,11:35.0,,Defensive rebound by C. Zeller,37,58
207,3,11:15.0,,M. Williams misses 3-pt jump shot from 26 ft,37,58
208,3,11:14.0,Defensive rebound by P. George,,37,58
209,3,11:04.0,C. Miles makes 3-pt jump shot from 25 ft (assist by P. George),,40,58
210,3,10:48.0,,N. Batum misses 3-pt jump shot from 25 ft,40,58
211,3,10:47.0,Defensive rebound by P. George,,40,58
212,3,10:31.0,P. George misses 3-pt jump shot from 25 ft,,40,58
213,3,10:30.0,,Defensive rebound by M. Kidd-Gilchrist,40,58
214,3,10:19.0,,Turnover by N. Batum (traveling),40,58
215,3,10:04.0,P. George makes 3-pt jump shot from 23 ft (assist by M. Turner),,43,58
216,3,9:46.0,,C. Zeller misses 2-pt dunk at rim (block by M. Turner),43,58
217,3,9:44.0,,Offensive rebound by M. Kidd-Gilchrist,43,58
218,3,9:32.0,,K. Walker misses 2-pt layup at rim,43,58
219,3,9:31.0,Defensive rebound by J. Teague,,43,58
220,3,9:25.0,J. Teague makes 2-pt layup from 2 ft (assist by C. Miles),,45,58
221,3,9:25.0,,Charlotte full timeout,45,58
222,3,9:03.0,,N. Batum misses 2-pt jump shot from 20 ft,45,58
223,3,9:02.0,,Offensive rebound by M. Kidd-Gilchrist,45,58
224,3,8:57.0,,K. Walker misses 3-pt jump shot from 24 ft,45,58
225,3,8:56.0,Defensive rebound by P. George,,45,58
226,3,8:47.0,J. Teague makes 2-pt layup at rim,,47,58
227,3,8:29.0,,N. Batum misses 2-pt jump shot from 9 ft,47,58
228,3,8:27.0,,Offensive rebound by C. Zeller,47,58
229,3,8:27.0,,C. Zeller makes 2-pt dunk at rim,47,60
230,3,8:15.0,Personal foul by C. Zeller (drawn by J. Teague),,47,60
231,3,8:00.0,C. Miles makes 2-pt layup from 1 ft (assist by J. Teague),,49,60
232,3,7:47.0,,N. Batum makes 2-pt jump shot from 17 ft (assist by M. Kidd-Gilchrist),49,62
233,3,7:20.0,Turnover by Team (shot clock),,49,62
234,3,7:05.0,,N. Batum misses 3-pt jump shot from 24 ft,49,62
235,3,7:04.0,Defensive rebound by J. Teague,,49,62
236,3,6:56.0,J. Teague misses 2-pt jump shot from 5 ft (block by M. Williams),,49,62
237,3,6:55.0,,Defensive rebound by K. Walker,49,62
238,3,6:51.0,,K. Walker misses 2-pt jump shot from 16 ft,49,62
239,3,6:49.0,Defensive rebound by P. George,,49,62
240,3,6:37.0,Turnover by T. Young (bad pass; steal by N. Batum),,49,62
241,3,6:25.0,,M. Williams misses 3-pt jump shot from 25 ft,49,62
242,3,6:23.0,Defensive rebound by Team,,49,62
243,3,6:23.0,,J. Lamb enters the game for M. Williams,49,62
244,3,6:11.0,M. Turner makes 2-pt jump shot from 14 ft (assist by J. Teague),,51,62
245,3,6:00.0,,N. Batum makes 2-pt jump shot from 13 ft (assist by K. Walker),51,64
246,3,6:00.0,,Shooting foul by M. Turner (drawn by N. Batum),51,64
247,3,6:00.0,,N. Batum makes free throw 1 of 1,51,65
248,3,5:40.0,C. Miles makes 3-pt jump shot from 25 ft (assist by J. Teague),,54,65
249,3,5:26.0,,K. Walker makes 2-pt layup from 1 ft,54,67
250,3,5:11.0,T. Young makes 2-pt layup from 1 ft (assist by J. Teague),,56,67
251,3,4:57.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by N. Batum),56,69
252,3,4:34.0,C. Miles misses 3-pt jump shot from 28 ft,,56,69
253,3,4:33.0,,Defensive rebound by C. Zeller,56,69
254,3,4:13.0,,N. Batum misses 2-pt jump shot from 15 ft,56,69
255,3,4:12.0,Defensive rebound by C. Miles,,56,69
256,3,4:05.0,J. Teague misses 2-pt layup from 1 ft,,56,69
257,3,4:04.0,,Defensive rebound by M. Kidd-Gilchrist,56,69
258,3,4:04.0,,Personal foul by J. Teague (drawn by J. Lamb),56,69
259,3,4:04.0,M. Ellis enters the game for J. Teague,,56,69
260,3,4:04.0,,M. Williams enters the game for M. Kidd-Gilchrist,56,69
261,3,4:04.0,,B. Roberts enters the game for K. Walker,56,69
262,3,4:04.0,A. Brooks enters the game for C. Miles,,56,69
263,3,3:51.0,,Turnover by N. Batum (lost ball; steal by T. Young),56,69
264,3,3:44.0,T. Young misses 2-pt layup from 1 ft (block by N. Batum),,56,69
265,3,3:42.0,,Defensive rebound by M. Williams,56,69
266,3,3:28.0,,M. Williams misses 3-pt jump shot from 23 ft,56,69
267,3,3:27.0,Defensive rebound by P. George,,56,69
268,3,3:24.0,Indiana full timeout,,56,69
269,3,3:24.0,R. Christmas enters the game for M. Turner,,56,69
270,3,3:24.0,G. Robinson enters the game for T. Young,,56,69
271,3,3:05.0,M. Ellis makes 2-pt jump shot from 22 ft,,58,69
272,3,2:36.0,,J. Lamb misses 3-pt jump shot from 24 ft,58,69
273,3,2:35.0,Defensive rebound by R. Christmas,,58,69
274,3,2:26.0,P. George makes 3-pt jump shot from 25 ft (assist by A. Brooks),,61,69
275,3,2:14.0,,Personal foul by P. George (drawn by C. Zeller),61,69
276,3,2:14.0,,J. O'Bryant enters the game for C. Zeller,61,69
277,3,2:14.0,,M. Belinelli enters the game for N. Batum,61,69
278,3,2:06.0,,Personal foul by M. Ellis (drawn by M. Williams),61,69
279,3,1:57.0,,B. Roberts makes 3-pt jump shot from 25 ft (assist by J. O'Bryant),61,72
280,3,1:34.0,A. Brooks misses 2-pt jump shot from 16 ft,,61,72
281,3,1:32.0,,Defensive rebound by J. Lamb,61,72
282,3,1:23.0,,J. O'Bryant misses 3-pt jump shot from 25 ft,61,72
283,3,1:21.0,Defensive rebound by A. Brooks,,61,72
284,3,1:06.0,P. George makes 2-pt jump shot from 19 ft,,63,72
285,3,0:51.0,,Personal foul by G. Robinson (drawn by M. Williams),63,72
286,3,0:51.0,,M. Williams makes free throw 1 of 2,63,73
287,3,0:51.0,C. Miles enters the game for P. George,,63,73
288,3,0:51.0,,M. Williams makes free throw 2 of 2,63,74
289,3,0:38.0,A. Brooks misses 2-pt jump shot from 22 ft,,63,74
290,3,0:37.0,Offensive rebound by G. Robinson,,63,74
291,3,0:31.0,Personal foul by J. Lamb (drawn by M. Ellis),,63,74
292,3,0:23.0,C. Miles makes 3-pt jump shot from 25 ft (assist by M. Ellis),,66,74
293,3,0:03.0,,B. Roberts misses 3-pt jump shot from 25 ft,66,74
294,3,0:03.0,,Offensive rebound by J. O'Bryant,66,74
295,3,0:03.0,,Turnover by J. O'Bryant (lost ball),66,74
296,3,0:00.0,A. Brooks misses 3-pt jump shot from 46 ft,,66,74
297,3,0:00.0,Offensive rebound by Team,,66,74
298,4,11:42.0,,M. Belinelli misses 2-pt jump shot from 18 ft,66,74
299,4,11:41.0,,Offensive rebound by M. Williams,66,74
300,4,11:29.0,,J. Lamb makes 2-pt layup from 3 ft (assist by M. Belinelli),66,76
301,4,11:14.0,Turnover by M. Ellis (bad pass),,66,76
302,4,10:59.0,,M. Belinelli misses 2-pt jump shot from 21 ft,66,76
303,4,10:58.0,Defensive rebound by C. Miles,,66,76
304,4,10:44.0,Personal foul by J. O'Bryant (drawn by A. Brooks),,66,76
305,4,10:32.0,M. Ellis misses 3-pt jump shot from 27 ft,,66,76
306,4,10:30.0,,Defensive rebound by B. Roberts,66,76
307,4,10:18.0,,Turnover by B. Roberts (bad pass; steal by A. Brooks),66,76
308,4,10:13.0,M. Ellis makes 2-pt layup from 1 ft (assist by A. Brooks),,68,76
309,4,9:50.0,,Shooting block foul by C. Miles (drawn by M. Williams),68,76
310,4,9:50.0,,M. Williams makes free throw 1 of 2,68,77
311,4,9:50.0,,M. Williams makes free throw 2 of 2,68,78
312,4,9:30.0,A. Brooks makes 2-pt hook shot from 4 ft (assist by C. Miles),,70,78
313,4,9:17.0,,Offensive foul by J. O'Bryant (drawn by A. Brooks),70,78
314,4,9:17.0,,Turnover by J. O'Bryant (offensive foul),70,78
315,4,9:17.0,P. George enters the game for C. Miles,,70,78
316,4,9:17.0,,K. Walker enters the game for B. Roberts,70,78
317,4,9:17.0,,M. Kidd-Gilchrist enters the game for J. O'Bryant,70,78
318,4,9:17.0,,C. Zeller enters the game for M. Belinelli,70,78
319,4,9:07.0,Turnover by M. Ellis (bad pass; steal by M. Williams),,70,78
320,4,9:01.0,,K. Walker makes 2-pt layup from 1 ft,70,80
321,4,8:45.0,R. Christmas makes 2-pt jump shot from 7 ft (assist by P. George),,72,80
322,4,8:31.0,,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),72,82
323,4,8:13.0,P. George makes 3-pt jump shot from 26 ft,,75,82
324,4,7:59.0,Official timeout,,75,82
325,4,7:50.0,,J. Lamb makes 3-pt jump shot from 26 ft,75,85
326,4,7:28.0,G. Robinson misses 3-pt jump shot from 23 ft,,75,85
327,4,7:27.0,,Defensive rebound by M. Kidd-Gilchrist,75,85
328,4,7:18.0,,K. Walker misses 2-pt jump shot from 19 ft,75,85
329,4,7:17.0,Defensive rebound by P. George,,75,85
330,4,7:06.0,M. Ellis misses 2-pt jump shot from 19 ft,,75,85
331,4,7:04.0,Offensive rebound by R. Christmas,,75,85
332,4,6:51.0,P. George makes 2-pt jump shot from 16 ft (assist by G. Robinson),,77,85
333,4,6:26.0,,J. Lamb makes 2-pt layup from 1 ft,77,87
334,4,6:07.0,Turnover by P. George (bad pass),,77,87
335,4,6:07.0,J. Teague enters the game for A. Brooks,,77,87
336,4,6:07.0,M. Turner enters the game for R. Christmas,,77,87
337,4,6:07.0,,N. Batum enters the game for M. Kidd-Gilchrist,77,87
338,4,5:54.0,,N. Batum misses 3-pt jump shot from 24 ft,77,87
339,4,5:53.0,Defensive rebound by M. Ellis,,77,87
340,4,5:39.0,P. George misses 3-pt jump shot from 25 ft,,77,87
341,4,5:37.0,,Defensive rebound by K. Walker,77,87
342,4,5:32.0,,Shooting foul by M. Turner (drawn by K. Walker),77,87
343,4,5:32.0,,Charlotte full timeout,77,87
344,4,5:32.0,,K. Walker makes free throw 1 of 2,77,88
345,4,5:32.0,C. Miles enters the game for G. Robinson,,77,87
346,4,5:32.0,,M. Kidd-Gilchrist enters the game for J. Lamb,77,87
347,4,5:32.0,,K. Walker makes free throw 2 of 2,77,89
348,4,5:14.0,P. George makes 2-pt jump shot from 17 ft (assist by M. Ellis),,79,89
349,4,4:55.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),79,92
350,4,4:42.0,J. Teague misses 2-pt layup from 2 ft,,79,92
351,4,4:41.0,,Defensive rebound by C. Zeller,79,92
352,4,4:32.0,,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),79,94
353,4,4:10.0,M. Turner misses 2-pt jump shot from 20 ft,,79,94
354,4,4:09.0,,Defensive rebound by M. Williams,79,94
355,4,3:57.0,,K. Walker misses 3-pt jump shot from 25 ft (block by J. Teague),79,94
356,4,3:55.0,,Offensive rebound by K. Walker,79,94
357,4,3:49.0,,K. Walker makes 2-pt jump shot from 17 ft,79,96
358,4,3:30.0,J. Teague makes 3-pt jump shot from 24 ft,,82,96
359,4,3:20.0,,Turnover by K. Walker (lost ball),82,96
360,4,3:20.0,Indiana full timeout,,82,96
361,4,3:20.0,G. Robinson enters the game for M. Ellis,,82,96
362,4,3:05.0,P. George misses 3-pt jump shot from 25 ft,,82,96
363,4,3:04.0,Offensive rebound by G. Robinson,,82,96
364,4,2:59.0,P. George misses 3-pt jump shot from 25 ft,,82,96
365,4,2:58.0,,Defensive rebound by K. Walker,82,96
366,4,2:45.0,,N. Batum misses 3-pt jump shot from 25 ft,82,96
367,4,2:44.0,Defensive rebound by M. Turner,,82,96
368,4,2:37.0,Personal foul by M. Kidd-Gilchrist (drawn by J. Teague),,82,96
369,4,2:31.0,P. George misses 3-pt jump shot from 25 ft,,82,96
370,4,2:30.0,,Defensive rebound by N. Batum,82,96
371,4,2:13.0,,N. Batum misses 2-pt jump shot from 12 ft,82,96
372,4,2:12.0,Defensive rebound by G. Robinson,,82,96
373,4,2:04.0,P. George misses 2-pt jump shot from 14 ft,,82,96
374,4,2:02.0,,Defensive rebound by N. Batum,82,96
375,4,1:49.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 6 ft (assist by K. Walker),82,98
376,4,1:49.0,,Shooting foul by P. George (drawn by M. Kidd-Gilchrist),82,98
377,4,1:49.0,,M. Kidd-Gilchrist makes free throw 1 of 1,82,99
378,4,1:49.0,Indiana full timeout,,82,99
379,4,1:44.0,P. George makes 2-pt layup from 1 ft (assist by M. Turner),,84,99
380,4,1:18.0,,N. Batum misses 2-pt jump shot from 10 ft,84,99
381,4,1:18.0,Defensive rebound by Team,,84,99
382,4,1:05.0,P. George misses 3-pt jump shot from 24 ft,,84,99
383,4,1:04.0,Offensive rebound by J. Teague,,84,99
