,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
75,1,3:46.0,K. Humphries enters the game for K. Korver,,19,17
76,1,3:46.0,T. Sefolosha enters the game for D. Schröder,,19,17
77,1,3:31.0,,Turnover by N. Stauskas (bad pass; steal by K. Humphries),19,17
78,1,3:25.0,K. Humphries makes 2-pt dunk at rim (assist by T. Hardaway),,21,17
79,1,3:07.0,,J. Grant makes 2-pt layup from 2 ft (assist by N. Stauskas),21,19
80,1,2:55.0,T. Hardaway misses 3-pt jump shot from 25 ft (block by J. Grant),,21,19
81,1,2:53.0,,Defensive rebound by N. Stauskas,21,19
82,1,2:49.0,,N. Stauskas misses 2-pt layup from 2 ft,21,19
83,1,2:45.0,Defensive rebound by T. Hardaway,,21,19
84,1,2:36.0,M. Delaney makes 3-pt jump shot from 26 ft (assist by M. Muscala),,24,19
85,1,2:09.0,,N. Stauskas misses 3-pt jump shot from 24 ft,24,19
86,1,2:07.0,,Offensive rebound by T. McConnell,24,19
87,1,2:06.0,,T. McConnell makes 2-pt jump shot from 3 ft,24,21
88,1,1:52.0,T. Hardaway misses 2-pt layup from 3 ft (block by J. Grant),,24,21
89,1,1:49.0,,Defensive rebound by R. Holmes,24,21
90,1,1:44.0,,R. Covington misses 3-pt jump shot from 24 ft,24,21
91,1,1:41.0,Defensive rebound by K. Humphries,,24,21
92,1,1:26.0,T. Hardaway misses 3-pt jump shot from 25 ft,,24,21
93,1,1:23.0,,Defensive rebound by R. Holmes,24,21
94,1,1:14.0,,T. McConnell makes 2-pt jump shot from 12 ft,24,23
95,1,1:09.0,Personal block foul by T. McConnell (drawn by M. Delaney),,24,23
96,1,1:09.0,M. Delaney makes free throw 1 of 2,,25,23
97,1,1:09.0,M. Delaney misses free throw 2 of 2,,25,23
98,1,1:09.0,,H. Thompson enters the game for R. Covington,25,23
99,1,1:07.0,,Defensive rebound by J. Grant,25,23
100,1,1:00.0,,Turnover by R. Holmes (lost ball; steal by M. Delaney),25,23
101,1,0:56.0,T. Hardaway makes 2-pt dunk at rim (assist by M. Delaney),,27,23
102,1,0:56.0,Shooting foul by N. Stauskas (drawn by T. Hardaway),,27,23
103,1,0:56.0,T. Hardaway misses free throw 1 of 1,,27,23
104,1,0:55.0,Offensive rebound by M. Muscala,,27,23
105,1,0:52.0,T. Hardaway misses 3-pt jump shot from 25 ft,,27,23
106,1,0:50.0,,Defensive rebound by H. Thompson,27,23
107,1,0:35.0,,Def 3 sec tech foul by K. Humphries,27,23
108,1,0:35.0,,T. McConnell misses technical free throw,27,23
109,1,0:35.0,,Offensive rebound by Team,27,23
110,1,0:34.0,,Turnover by T. McConnell (bad pass; steal by K. Humphries),27,23
111,1,0:29.0,M. Muscala makes 2-pt dunk at rim (assist by K. Humphries),,29,23
112,1,0:09.0,,Shooting foul by M. Delaney (drawn by J. Grant),29,23
113,1,0:09.0,,J. Grant misses free throw 1 of 2,29,23
114,1,0:09.0,,Offensive rebound by Team,29,23
115,1,0:09.0,,J. Grant makes free throw 2 of 2,29,24
116,2,11:44.0,T. Hardaway misses 2-pt jump shot from 17 ft,,29,24
117,2,11:42.0,,Defensive rebound by N. Stauskas,29,24
118,2,11:35.0,,J. Okafor misses 2-pt jump shot from 9 ft,29,24
119,2,11:34.0,Defensive rebound by K. Humphries,,29,24
120,2,11:25.0,T. Hardaway makes 2-pt layup from 1 ft,,31,24
121,2,11:12.0,,T. McConnell misses 2-pt jump shot from 6 ft,31,24
122,2,11:10.0,Defensive rebound by T. Hardaway,,31,24
123,2,10:53.0,M. Delaney misses 2-pt jump shot from 16 ft,,31,24
124,2,10:52.0,,Defensive rebound by J. Okafor,31,24
125,2,10:32.0,,H. Thompson misses 2-pt jump shot from 24 ft,31,24
126,2,10:31.0,Defensive rebound by M. Muscala,,31,24
127,2,10:21.0,M. Muscala misses 3-pt jump shot from 26 ft,,31,24
128,2,10:20.0,,Defensive rebound by H. Thompson,31,24
129,2,10:15.0,,Shooting foul by M. Muscala (drawn by J. Grant),31,24
130,2,10:15.0,,J. Grant misses free throw 1 of 2,31,24
131,2,10:15.0,,Offensive rebound by Team,31,24
132,2,10:15.0,P. Millsap enters the game for M. Muscala,,31,24
133,2,10:15.0,K. Bazemore enters the game for T. Hardaway,,31,24
134,2,10:15.0,,J. Grant makes free throw 2 of 2,31,25
135,2,10:02.0,Shooting foul by H. Thompson (drawn by T. Sefolosha),,31,25
136,2,10:02.0,T. Sefolosha makes free throw 1 of 2,,32,25
137,2,10:02.0,T. Sefolosha misses free throw 2 of 2,,32,25
138,2,10:02.0,,J. Embiid enters the game for J. Grant,32,25
139,2,10:01.0,,Defensive rebound by J. Embiid,32,25
140,2,9:44.0,,H. Thompson misses 2-pt layup from 2 ft,32,25
141,2,9:42.0,Defensive rebound by T. Sefolosha,,32,25
142,2,9:31.0,Turnover by P. Millsap (bad pass; steal by T. McConnell),,32,25
143,2,9:22.0,Offensive charge foul by N. Stauskas (drawn by K. Bazemore),,32,25
144,2,9:22.0,,Turnover by N. Stauskas (offensive foul),32,25
145,2,9:04.0,K. Bazemore misses 2-pt jump shot from 18 ft,,32,25
146,2,9:03.0,,Defensive rebound by J. Embiid,32,25
147,2,8:57.0,,Turnover by N. Stauskas (bad pass),32,25
148,2,8:57.0,Official timeout,,32,25
149,2,8:57.0,K. Korver enters the game for T. Sefolosha,,32,25
150,2,8:43.0,Shooting foul by J. Embiid (drawn by P. Millsap),,32,25
151,2,8:43.0,P. Millsap makes free throw 1 of 2,,33,25
152,2,8:43.0,,G. Henderson enters the game for N. Stauskas,33,25
153,2,8:43.0,P. Millsap makes free throw 2 of 2,,34,25
154,2,8:32.0,,Turnover by J. Embiid (bad pass),34,25
155,2,8:32.0,D. Schröder enters the game for M. Delaney,,34,25
156,2,8:23.0,K. Bazemore misses 2-pt jump shot from 5 ft (block by J. Embiid),,34,25
157,2,8:21.0,,Defensive rebound by J. Okafor,34,25
158,2,8:02.0,,Shooting foul by K. Humphries (drawn by J. Embiid),34,25
159,2,8:02.0,,J. Embiid makes free throw 1 of 2,34,26
160,2,8:02.0,D. Howard enters the game for K. Humphries,,34,26
161,2,8:02.0,,S. Rodríguez enters the game for T. McConnell,34,26
162,2,8:02.0,,J. Embiid makes free throw 2 of 2,34,27
163,2,7:46.0,D. Howard misses 2-pt layup from 2 ft (block by J. Embiid),,34,27
164,2,7:46.0,Offensive rebound by Team,,34,27
165,2,7:46.0,,D. Šarić enters the game for J. Okafor,34,27
166,2,7:41.0,D. Schröder makes 2-pt layup from 1 ft (assist by K. Korver),,36,27
167,2,7:28.0,,Personal foul by D. Howard (drawn by J. Embiid),36,27
168,2,7:15.0,,S. Rodríguez makes 2-pt jump shot from 23 ft,36,29
169,2,7:08.0,Personal foul by J. Embiid (drawn by D. Howard),,36,29
170,2,7:08.0,,J. Okafor enters the game for J. Embiid,36,29
171,2,7:05.0,K. Bazemore makes 2-pt layup from 2 ft (assist by K. Korver),,38,29
172,2,6:52.0,,G. Henderson misses 3-pt jump shot from 24 ft,38,29
173,2,6:51.0,Defensive rebound by K. Korver,,38,29
174,2,6:45.0,K. Korver misses 3-pt jump shot from 24 ft,,38,29
175,2,6:42.0,,Defensive rebound by H. Thompson,38,29
176,2,6:31.0,,H. Thompson makes 3-pt jump shot from 22 ft (assist by D. Šarić),38,32
177,2,6:29.0,Atlanta full timeout,,38,32
178,2,6:20.0,,Violation by S. Rodríguez (kicked ball),38,32
179,2,6:14.0,Personal foul by H. Thompson (drawn by P. Millsap),,38,32
180,2,6:08.0,Turnover by D. Schröder (bad pass; steal by S. Rodríguez),,38,32
181,2,6:02.0,,J. Okafor misses 2-pt jump shot from 7 ft (block by D. Howard),38,32
182,2,5:58.0,,Offensive rebound by J. Okafor,38,32
183,2,5:48.0,,D. Šarić misses 2-pt jump shot from 21 ft,38,32
184,2,5:46.0,Defensive rebound by D. Howard,,38,32
185,2,5:37.0,K. Korver makes 3-pt jump shot from 26 ft (assist by P. Millsap),,41,32
186,2,5:16.0,,G. Henderson misses 2-pt jump shot from 12 ft,41,32
187,2,5:15.0,Defensive rebound by K. Korver,,41,32
188,2,5:08.0,D. Schröder misses 3-pt jump shot from 24 ft,,41,32
189,2,5:07.0,,Defensive rebound by J. Okafor,41,32
190,2,4:58.0,,Turnover by S. Rodríguez (bad pass; steal by K. Korver),41,32
191,2,4:48.0,P. Millsap misses 2-pt jump shot from 7 ft,,41,32
192,2,4:46.0,,Defensive rebound by D. Šarić,41,32
193,2,4:32.0,,J. Okafor misses 2-pt jump shot from 13 ft,41,32
194,2,4:29.0,Defensive rebound by K. Bazemore,,41,32
195,2,4:24.0,Offensive foul by D. Howard (drawn by J. Okafor),,41,32
196,2,4:24.0,Turnover by D. Howard (offensive foul),,41,32
197,2,4:24.0,,Philadelphia full timeout,41,32
198,2,4:24.0,M. Muscala enters the game for D. Howard,,41,32
199,2,4:24.0,,N. Stauskas enters the game for G. Henderson,41,32
200,2,4:24.0,,R. Holmes enters the game for J. Okafor,41,32
201,2,4:24.0,,R. Covington enters the game for H. Thompson,41,32
202,2,4:10.0,,D. Šarić misses 3-pt jump shot from 25 ft,41,32
203,2,4:09.0,Defensive rebound by K. Bazemore,,41,32
204,2,3:57.0,K. Korver makes 3-pt jump shot from 24 ft (assist by P. Millsap),,44,32
205,2,3:39.0,,N. Stauskas misses 2-pt jump shot from 4 ft (block by M. Muscala),44,32
206,2,3:39.0,,Offensive rebound by Team,44,32
207,2,3:39.0,T. Hardaway enters the game for K. Bazemore,,44,32
208,2,3:35.0,,Turnover by R. Covington (bad pass; steal by T. Hardaway),44,32
209,2,3:27.0,M. Muscala makes 2-pt jump shot from 15 ft (assist by K. Korver),,46,32
210,2,3:09.0,,D. Šarić misses 2-pt jump shot from 5 ft,46,32
211,2,3:08.0,Defensive rebound by M. Muscala,,46,32
212,2,3:00.0,P. Millsap misses 2-pt layup at rim,,46,32
213,2,2:58.0,,Defensive rebound by D. Šarić,46,32
214,2,2:50.0,,R. Covington misses 3-pt jump shot from 26 ft,46,32
215,2,2:48.0,Defensive rebound by T. Hardaway,,46,32
216,2,2:42.0,K. Korver makes 2-pt layup from 1 ft (assist by P. Millsap),,48,32
217,2,2:41.0,,Philadelphia full timeout,48,32
218,2,2:41.0,K. Humphries enters the game for P. Millsap,,48,32
219,2,2:29.0,,S. Rodríguez makes 2-pt jump shot from 7 ft,48,34
220,2,2:17.0,M. Muscala makes 2-pt jump shot from 7 ft (assist by D. Schröder),,50,34
221,2,1:57.0,,S. Rodríguez misses 3-pt jump shot from 26 ft,50,34
222,2,1:56.0,,Offensive rebound by Team,50,34
223,2,1:47.0,,R. Holmes makes 2-pt dunk at rim (assist by S. Rodríguez),50,36
224,2,1:26.0,K. Humphries misses 3-pt jump shot from 25 ft,,50,36
225,2,1:25.0,,Defensive rebound by D. Šarić,50,36
226,2,1:18.0,,Offensive foul by D. Šarić (drawn by M. Muscala),50,36
227,2,1:18.0,,Turnover by D. Šarić (offensive foul),50,36
228,2,1:18.0,K. Bazemore enters the game for K. Korver,,50,36
229,2,1:00.0,D. Schröder makes 2-pt layup from 1 ft,,52,36
230,2,0:47.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by R. Holmes),52,39
231,2,0:31.0,Shooting foul by R. Holmes (drawn by D. Schröder),,52,39
232,2,0:31.0,D. Schröder makes free throw 1 of 2,,53,39
233,2,0:31.0,D. Schröder misses free throw 2 of 2,,53,39
234,2,0:31.0,Offensive rebound by K. Humphries,,53,39
235,2,0:31.0,Turnover by K. Humphries (offensive goaltending),,53,39
236,2,0:31.0,T. Sefolosha enters the game for T. Hardaway,,53,39
237,2,0:13.0,,S. Rodríguez misses 2-pt jump shot from 17 ft,53,39
238,2,0:09.0,Defensive rebound by T. Sefolosha,,53,39
239,2,0:03.0,Turnover by D. Schröder (bad pass),,53,39
240,3,11:47.0,K. Bazemore misses 2-pt jump shot from 16 ft,,53,39
241,3,11:46.0,,Defensive rebound by D. Šarić,53,39
242,3,11:22.0,,J. Embiid misses 2-pt jump shot from 12 ft (block by D. Howard),53,39
243,3,11:20.0,Defensive rebound by D. Howard,,53,39
244,3,10:59.0,P. Millsap makes 2-pt jump shot from 19 ft (assist by D. Schröder),,55,39
245,3,10:45.0,,R. Covington misses 3-pt jump shot from 25 ft,55,39
246,3,10:43.0,Defensive rebound by K. Bazemore,,55,39
247,3,10:38.0,P. Millsap makes 2-pt dunk at rim (assist by K. Bazemore),,57,39
248,3,10:17.0,,J. Embiid makes 2-pt jump shot from 19 ft (assist by G. Henderson),57,41
249,3,10:09.0,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),,59,41
250,3,9:57.0,,S. Rodríguez makes 2-pt layup from 1 ft,59,43
251,3,9:33.0,P. Millsap misses 2-pt jump shot from 5 ft,,59,43
252,3,9:32.0,,Defensive rebound by S. Rodríguez,59,43
253,3,9:26.0,,G. Henderson misses 2-pt jump shot from 15 ft (block by D. Howard),59,43
254,3,9:25.0,Offensive rebound by Team,,59,43
255,3,9:12.0,D. Schröder makes 2-pt jump shot from 17 ft,,61,43
256,3,8:49.0,,Shooting foul by P. Millsap (drawn by J. Embiid),61,43
257,3,8:49.0,,J. Embiid misses free throw 1 of 2,61,43
258,3,8:49.0,,Offensive rebound by Team,61,43
259,3,8:49.0,,J. Embiid makes free throw 2 of 2,61,44
260,3,8:39.0,K. Bazemore makes 2-pt layup from 2 ft (assist by D. Schröder),,63,44
261,3,8:25.0,,Turnover by R. Covington (traveling),63,44
262,3,8:09.0,Turnover by K. Bazemore (bad pass; steal by G. Henderson),,63,44
263,3,8:02.0,,Turnover by R. Covington (lost ball; steal by K. Korver),63,44
264,3,7:53.0,Turnover by K. Korver (bad pass; steal by J. Embiid),,63,44
265,3,7:39.0,,Personal foul by D. Howard (drawn by J. Embiid),63,44
266,3,7:39.0,M. Muscala enters the game for D. Howard,,63,44
267,3,7:39.0,,N. Stauskas enters the game for R. Covington,63,44
268,3,7:30.0,,J. Embiid makes 2-pt layup from 1 ft (assist by S. Rodríguez),63,46
269,3,7:20.0,,Violation by D. Šarić (kicked ball),63,46
270,3,7:20.0,,J. Grant enters the game for D. Šarić,63,46
271,3,7:08.0,K. Bazemore makes 2-pt jump shot from 15 ft,,65,46
272,3,6:54.0,,Turnover by J. Embiid (lost ball; steal by P. Millsap),65,46
273,3,6:45.0,P. Millsap misses 3-pt jump shot from 25 ft,,65,46
274,3,6:43.0,,Defensive rebound by N. Stauskas,65,46
275,3,6:29.0,,J. Embiid misses 2-pt layup from 1 ft,65,46
276,3,6:28.0,,Offensive rebound by Team,65,46
277,3,6:28.0,,J. Okafor enters the game for J. Embiid,65,46
278,3,6:28.0,,Philadelphia full timeout,65,46
279,3,6:18.0,,Shooting foul by P. Millsap (drawn by J. Okafor),65,46
280,3,6:18.0,,J. Okafor makes free throw 1 of 2,65,47
281,3,6:18.0,,J. Okafor makes free throw 2 of 2,65,48
282,3,6:07.0,P. Millsap misses 2-pt jump shot from 16 ft,,65,48
283,3,6:05.0,,Defensive rebound by Team,65,48
284,3,5:49.0,,Shooting foul by M. Muscala (drawn by J. Okafor),65,48
285,3,5:49.0,,J. Okafor makes free throw 1 of 2,65,49
286,3,5:49.0,,H. Thompson enters the game for G. Henderson,65,49
287,3,5:49.0,,T. McConnell enters the game for S. Rodríguez,65,49
288,3,5:49.0,,J. Okafor makes free throw 2 of 2,65,50
289,3,5:37.0,Shooting foul by J. Grant (drawn by P. Millsap),,65,50
290,3,5:37.0,P. Millsap misses free throw 1 of 2,,65,50
291,3,5:37.0,Offensive rebound by Team,,65,50
292,3,5:37.0,K. Humphries enters the game for M. Muscala,,65,50
293,3,5:37.0,P. Millsap makes free throw 2 of 2,,66,50
294,3,5:21.0,,J. Okafor misses 2-pt jump shot from 12 ft,66,50
295,3,5:19.0,Defensive rebound by P. Millsap,,66,50
296,3,5:11.0,M. Muscala enters the game for P. Millsap,,66,50
297,3,5:07.0,Turnover by K. Korver (bad pass; steal by J. Okafor),,66,50
298,3,5:01.0,,Personal foul by K. Bazemore (drawn by T. McConnell),66,50
299,3,5:01.0,,T. McConnell makes free throw 1 of 2,66,51
300,3,5:01.0,T. Hardaway enters the game for K. Korver,,66,50
301,3,5:01.0,,T. McConnell makes free throw 2 of 2,66,52
302,3,4:37.0,K. Bazemore misses 2-pt jump shot from 16 ft,,66,52
303,3,4:35.0,,Defensive rebound by T. McConnell,66,52
304,3,4:18.0,,J. Okafor makes 2-pt hook shot from 12 ft,66,54
305,3,4:11.0,Atlanta full timeout,,66,54
306,3,3:58.0,K. Humphries misses 2-pt layup from 3 ft,,66,54
307,3,3:57.0,,Defensive rebound by J. Grant,66,54
308,3,3:50.0,,J. Grant misses 2-pt layup from 2 ft (block by K. Humphries),66,54
309,3,3:48.0,Defensive rebound by M. Muscala,,66,54
310,3,3:41.0,T. Hardaway misses 2-pt jump shot from 5 ft (block by N. Stauskas),,66,54
311,3,3:41.0,,Defensive rebound by Team,66,54
312,3,3:41.0,T. Sefolosha enters the game for K. Bazemore,,66,54
313,3,3:21.0,,J. Grant makes 2-pt dunk at rim (assist by T. McConnell),66,56
314,3,3:02.0,K. Humphries misses 2-pt jump shot from 17 ft,,66,56
315,3,3:01.0,,Defensive rebound by J. Grant,66,56
316,3,2:49.0,,J. Okafor misses 2-pt jump shot from 4 ft,66,56
317,3,2:47.0,Defensive rebound by M. Muscala,,66,56
318,3,2:40.0,Shooting foul by T. McConnell (drawn by D. Schröder),,66,56
319,3,2:40.0,D. Schröder makes free throw 1 of 2,,67,56
320,3,2:40.0,,R. Holmes enters the game for J. Okafor,67,56
321,3,2:40.0,D. Schröder makes free throw 2 of 2,,68,56
322,3,2:32.0,,T. McConnell misses 3-pt jump shot from 25 ft,68,56
323,3,2:30.0,Defensive rebound by K. Humphries,,68,56
324,3,2:19.0,Shooting foul by J. Grant (drawn by K. Humphries),,68,56
325,3,2:19.0,K. Humphries makes free throw 1 of 2,,69,56
326,3,2:19.0,K. Humphries misses free throw 2 of 2,,69,56
327,3,2:19.0,M. Delaney enters the game for D. Schröder,,69,56
328,3,2:19.0,P. Millsap enters the game for M. Muscala,,69,56
329,3,2:18.0,,Defensive rebound by R. Holmes,69,56
330,3,2:08.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),69,58
331,3,1:46.0,Shooting foul by J. Grant (drawn by P. Millsap),,69,58
332,3,1:46.0,P. Millsap makes free throw 1 of 2,,70,58
333,3,1:46.0,P. Millsap makes free throw 2 of 2,,71,58
334,3,1:34.0,,N. Stauskas misses 2-pt jump shot from 11 ft,71,58
335,3,1:32.0,Defensive rebound by K. Humphries,,71,58
336,3,1:23.0,K. Humphries misses 2-pt jump shot from 17 ft,,71,58
337,3,1:21.0,,Defensive rebound by T. McConnell,71,58
338,3,1:12.0,,H. Thompson misses 2-pt jump shot from 17 ft,71,58
339,3,1:11.0,Defensive rebound by K. Humphries,,71,58
340,3,1:04.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by M. Delaney),,74,58
341,3,0:42.0,,J. Grant misses 3-pt jump shot from 26 ft,74,58
342,3,0:40.0,Defensive rebound by K. Humphries,,74,58
343,3,0:30.0,P. Millsap misses 3-pt jump shot from 26 ft,,74,58
344,3,0:29.0,,Defensive rebound by H. Thompson,74,58
345,3,0:08.0,,J. Grant misses 2-pt jump shot from 16 ft,74,58
346,3,0:06.0,Defensive rebound by K. Humphries,,74,58
347,3,0:01.0,T. Hardaway misses 3-pt jump shot from 26 ft,,74,58
348,3,0:00.0,Offensive rebound by Team,,74,58
349,4,11:43.0,,J. Embiid makes 2-pt jump shot from 18 ft,74,60
350,4,11:31.0,P. Millsap makes 2-pt layup from 1 ft (assist by M. Muscala),,76,60
351,4,11:06.0,,Turnover by T. McConnell (bad pass),76,60
352,4,10:53.0,M. Delaney makes 2-pt jump shot from 8 ft,,78,60
353,4,10:35.0,,N. Stauskas misses 2-pt layup from 1 ft,78,60
354,4,10:34.0,Defensive rebound by Team,,78,60
355,4,10:17.0,P. Millsap makes 2-pt jump shot from 5 ft,,80,60
356,4,10:15.0,,Turnover by J. Embiid (inbound),80,60
357,4,10:15.0,,D. Šarić enters the game for J. Grant,80,60
358,4,10:09.0,M. Muscala makes 2-pt jump shot from 17 ft (assist by M. Delaney),,82,60
359,4,10:07.0,,Philadelphia full timeout,82,60
360,4,10:07.0,,S. Rodríguez enters the game for T. McConnell,82,60
361,4,9:47.0,,S. Rodríguez makes 2-pt jump shot from 7 ft (assist by J. Embiid),82,62
362,4,9:30.0,P. Millsap misses 2-pt jump shot from 10 ft,,82,62
363,4,9:28.0,,Defensive rebound by N. Stauskas,82,62
364,4,9:19.0,,J. Embiid misses 2-pt jump shot from 3 ft (block by M. Muscala),82,62
365,4,9:17.0,Defensive rebound by T. Sefolosha,,82,62
366,4,9:04.0,T. Hardaway misses 3-pt jump shot from 26 ft,,82,62
367,4,9:01.0,,Defensive rebound by N. Stauskas,82,62
368,4,8:50.0,,S. Rodríguez misses 3-pt jump shot from 24 ft,82,62
369,4,8:48.0,Defensive rebound by P. Millsap,,82,62
370,4,8:42.0,D. Howard enters the game for P. Millsap,,82,62
371,4,8:42.0,,R. Holmes enters the game for J. Embiid,82,62
372,4,8:39.0,M. Muscala makes 2-pt jump shot from 19 ft (assist by T. Sefolosha),,84,62
373,4,8:26.0,,R. Holmes makes 2-pt jump shot from 12 ft (assist by S. Rodríguez),84,64
374,4,8:10.0,M. Delaney makes 2-pt jump shot from 17 ft,,86,64
375,4,7:58.0,,R. Holmes makes 2-pt jump shot from 12 ft (assist by S. Rodríguez),86,66
376,4,7:44.0,M. Delaney misses 2-pt jump shot from 15 ft,,86,66
377,4,7:43.0,,Defensive rebound by H. Thompson,86,66
378,4,7:35.0,,Personal foul by T. Sefolosha (drawn by H. Thompson),86,66
379,4,7:35.0,K. Korver enters the game for T. Hardaway,,86,66
380,4,7:24.0,,S. Rodríguez makes 2-pt jump shot from 15 ft,86,68
