,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
66,1,2:22.0,S. Johnson enters the game for M. Morris,,23,17
67,1,2:22.0,J. Leuer enters the game for A. Drummond,,23,17
68,1,2:22.0,,G. Green enters the game for J. Jerebko,23,17
69,1,2:22.0,,K. Olynyk enters the game for A. Horford,23,17
70,1,2:22.0,,A. Johnson enters the game for I. Thomas,23,17
71,1,2:12.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by M. Smart),23,20
72,1,1:59.0,Personal foul by M. Smart (drawn by T. Harris),,23,20
73,1,1:59.0,R. Bullock enters the game for K. Caldwell-Pope,,23,20
74,1,1:48.0,R. Jackson makes 2-pt jump shot from 19 ft,,25,20
75,1,1:21.0,,J. Crowder misses 2-pt jump shot from 19 ft,25,20
76,1,1:20.0,Defensive rebound by S. Johnson,,25,20
77,1,1:13.0,R. Jackson misses 2-pt layup from 3 ft (block by A. Johnson),,25,20
78,1,1:12.0,,Defensive rebound by A. Johnson,25,20
79,1,1:09.0,,Shooting block foul by S. Johnson (drawn by J. Crowder),25,20
80,1,1:09.0,,J. Crowder makes free throw 1 of 2,25,21
81,1,1:09.0,,J. Crowder misses free throw 2 of 2,25,21
82,1,1:09.0,Defensive rebound by T. Harris,,25,21
83,1,0:48.0,R. Jackson misses 3-pt jump shot from 25 ft,,25,21
84,1,0:48.0,,Defensive rebound by G. Green,25,21
85,1,0:36.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by M. Smart),25,23
86,1,0:27.0,T. Harris misses 3-pt jump shot from 30 ft,,25,23
87,1,0:26.0,,Defensive rebound by A. Johnson,25,23
88,1,0:02.0,,M. Smart makes 3-pt jump shot from 25 ft,25,26
89,1,0:00.0,R. Jackson misses 3-pt jump shot from 54 ft,,25,26
90,1,0:00.0,Offensive rebound by Team,,25,26
91,2,11:49.0,R. Bullock misses 2-pt jump shot from 16 ft,,25,26
92,2,11:48.0,,Defensive rebound by M. Smart,25,26
93,2,11:34.0,,G. Green misses 2-pt jump shot from 16 ft,25,26
94,2,11:33.0,Defensive rebound by J. Leuer,,25,26
95,2,11:25.0,J. Leuer misses 3-pt jump shot from 26 ft,,25,26
96,2,11:24.0,,Defensive rebound by J. Brown,25,26
97,2,11:04.0,,A. Johnson misses 2-pt jump shot from 6 ft (block by T. Harris),25,26
98,2,11:02.0,Defensive rebound by J. Leuer,,25,26
99,2,10:53.0,Shooting foul by A. Johnson (drawn by J. Leuer),,25,26
100,2,10:53.0,J. Leuer makes free throw 1 of 2,,26,26
101,2,10:53.0,J. Leuer makes free throw 2 of 2,,27,26
102,2,10:41.0,,M. Smart misses 2-pt layup from 3 ft (block by I. Smith),27,26
103,2,10:40.0,,Offensive rebound by Team,27,26
104,2,10:37.0,,A. Johnson makes 2-pt layup from 2 ft (assist by J. Brown),27,28
105,2,10:24.0,T. Harris misses 3-pt jump shot from 25 ft,,27,28
106,2,10:23.0,,Defensive rebound by A. Johnson,27,28
107,2,10:11.0,,J. Brown misses 2-pt jump shot from 16 ft,27,28
108,2,10:09.0,Defensive rebound by T. Harris,,27,28
109,2,10:02.0,T. Harris misses 2-pt jump shot from 6 ft (block by K. Olynyk),,27,28
110,2,10:01.0,,Defensive rebound by Team,27,28
111,2,9:52.0,,K. Olynyk misses 3-pt jump shot from 25 ft,27,28
112,2,9:51.0,Defensive rebound by S. Johnson,,27,28
113,2,9:45.0,Shooting block foul by J. Brown (drawn by S. Johnson),,27,28
114,2,9:45.0,S. Johnson misses free throw 1 of 2,,27,28
115,2,9:45.0,Offensive rebound by Team,,27,28
116,2,9:45.0,,T. Rozier enters the game for J. Brown,27,28
117,2,9:45.0,S. Johnson makes free throw 2 of 2,,28,28
118,2,9:30.0,,Shooting foul by J. Leuer (drawn by G. Green),28,28
119,2,9:30.0,,G. Green makes free throw 1 of 2,28,29
120,2,9:30.0,A. Drummond enters the game for J. Leuer,,28,29
121,2,9:30.0,,G. Green makes free throw 2 of 2,28,30
122,2,9:16.0,S. Johnson misses 3-pt jump shot from 24 ft,,28,30
123,2,9:15.0,,Defensive rebound by K. Olynyk,28,30
124,2,9:06.0,,G. Green misses 2-pt jump shot from 20 ft,28,30
125,2,9:05.0,Defensive rebound by A. Drummond,,28,30
126,2,8:54.0,I. Smith misses 2-pt jump shot from 19 ft,,28,30
127,2,8:53.0,,Defensive rebound by K. Olynyk,28,30
128,2,8:43.0,,Shooting foul by I. Smith (drawn by M. Smart),28,30
129,2,8:43.0,Official timeout,,28,30
130,2,8:43.0,,M. Smart makes free throw 1 of 2,28,31
131,2,8:43.0,M. Morris enters the game for T. Harris,,28,30
132,2,8:43.0,,M. Smart misses free throw 2 of 2,28,31
133,2,8:43.0,Defensive rebound by A. Drummond,,28,31
134,2,8:26.0,M. Morris makes 2-pt jump shot from 16 ft (assist by I. Smith),,30,31
135,2,8:11.0,,M. Smart misses 2-pt jump shot from 16 ft,30,31
136,2,8:10.0,Defensive rebound by M. Morris,,30,31
137,2,8:07.0,Turnover by M. Morris (bad pass; steal by T. Rozier),,30,31
138,2,8:02.0,,T. Rozier makes 2-pt layup from 1 ft,30,33
139,2,7:38.0,M. Morris makes 2-pt jump shot from 7 ft,,32,33
140,2,7:33.0,,K. Olynyk makes 2-pt dunk at rim (assist by M. Smart),32,35
141,2,7:26.0,Detroit full timeout,,32,35
142,2,7:26.0,,A. Horford enters the game for A. Johnson,32,35
143,2,7:16.0,M. Morris misses 2-pt jump shot from 17 ft,,32,35
144,2,7:15.0,Offensive rebound by A. Drummond,,32,35
145,2,7:15.0,A. Drummond misses 2-pt layup from 1 ft,,32,35
146,2,7:14.0,,Defensive rebound by M. Smart,32,35
147,2,7:00.0,,M. Smart makes 2-pt jump shot from 4 ft (assist by A. Horford),32,37
148,2,6:47.0,Personal foul by T. Rozier (drawn by M. Morris),,32,37
149,2,6:47.0,,I. Thomas enters the game for G. Green,32,37
150,2,6:47.0,K. Caldwell-Pope enters the game for R. Bullock,,32,37
151,2,6:36.0,S. Johnson misses 3-pt jump shot from 24 ft,,32,37
152,2,6:36.0,,Defensive rebound by T. Rozier,32,37
153,2,6:23.0,,M. Smart misses 2-pt jump shot from 4 ft,32,37
154,2,6:22.0,Defensive rebound by M. Morris,,32,37
155,2,6:08.0,M. Morris misses 3-pt jump shot from 26 ft,,32,37
156,2,6:07.0,Offensive rebound by S. Johnson,,32,37
157,2,6:03.0,Turnover by S. Johnson (bad pass; steal by I. Thomas),,32,37
158,2,5:53.0,,T. Rozier misses 3-pt jump shot from 24 ft,32,37
159,2,5:51.0,Defensive rebound by S. Johnson,,32,37
160,2,5:46.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,32,37
161,2,5:45.0,,Defensive rebound by K. Olynyk,32,37
162,2,5:38.0,,I. Thomas misses 2-pt layup from 2 ft,32,37
163,2,5:37.0,Defensive rebound by K. Caldwell-Pope,,32,37
164,2,5:14.0,S. Johnson misses 2-pt jump shot from 5 ft,,32,37
165,2,5:14.0,,Defensive rebound by A. Horford,32,37
166,2,5:06.0,,Boston full timeout,32,37
167,2,5:06.0,,J. Crowder enters the game for M. Smart,32,37
168,2,5:06.0,R. Jackson enters the game for S. Johnson,,32,37
169,2,5:06.0,T. Harris enters the game for I. Smith,,32,37
170,2,5:01.0,,Personal foul by M. Morris (drawn by J. Crowder),32,37
171,2,5:01.0,Violation by Team (jump ball),,32,37
172,2,4:52.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by I. Thomas),32,40
173,2,4:36.0,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,,32,40
174,2,4:34.0,Offensive rebound by A. Drummond,,32,40
175,2,4:33.0,A. Drummond makes 2-pt layup from 1 ft,,34,40
176,2,4:26.0,,Turnover by I. Thomas (bad pass; steal by A. Drummond),34,40
177,2,4:21.0,Shooting foul by I. Thomas (drawn by K. Caldwell-Pope),,34,40
178,2,4:21.0,K. Caldwell-Pope misses free throw 1 of 2,,34,40
179,2,4:21.0,Offensive rebound by Team,,34,40
180,2,4:21.0,K. Caldwell-Pope makes free throw 2 of 2,,35,40
181,2,4:00.0,,A. Horford misses 2-pt jump shot from 15 ft,35,40
182,2,3:59.0,Defensive rebound by K. Caldwell-Pope,,35,40
183,2,3:54.0,Personal foul by T. Rozier (drawn by R. Jackson),,35,40
184,2,3:54.0,R. Jackson makes free throw 1 of 2,,36,40
185,2,3:54.0,R. Jackson misses free throw 2 of 2,,36,40
186,2,3:54.0,,Defensive rebound by J. Jerebko,36,40
187,2,3:54.0,,M. Smart enters the game for T. Rozier,36,40
188,2,3:54.0,,J. Jerebko enters the game for K. Olynyk,36,40
189,2,3:41.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by I. Thomas),36,43
190,2,3:27.0,A. Drummond makes 2-pt hook shot from 8 ft (assist by R. Jackson),,38,43
191,2,3:12.0,,I. Thomas makes 2-pt jump shot from 8 ft (assist by A. Horford),38,45
192,2,3:00.0,T. Harris misses 3-pt jump shot from 26 ft,,38,45
193,2,2:59.0,Offensive rebound by A. Drummond,,38,45
194,2,2:54.0,A. Drummond makes 2-pt hook shot from 9 ft,,40,45
195,2,2:32.0,,Shooting foul by M. Morris (drawn by J. Crowder),40,45
196,2,2:32.0,,J. Crowder misses free throw 1 of 2,40,45
197,2,2:32.0,,Offensive rebound by Team,40,45
198,2,2:32.0,S. Johnson enters the game for M. Morris,,40,45
199,2,2:32.0,,J. Crowder makes free throw 2 of 2,40,46
200,2,2:10.0,A. Drummond misses 2-pt hook shot from 5 ft,,40,46
201,2,2:09.0,,Defensive rebound by J. Jerebko,40,46
202,2,2:02.0,,I. Thomas makes 3-pt jump shot from 28 ft (assist by M. Smart),40,49
203,2,1:48.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,40,49
204,2,1:47.0,Offensive rebound by A. Drummond,,40,49
205,2,1:47.0,A. Drummond misses 2-pt layup from 2 ft,,40,49
206,2,1:45.0,,Defensive rebound by A. Horford,40,49
207,2,1:37.0,,M. Smart misses 3-pt jump shot from 24 ft,40,49
208,2,1:37.0,Defensive rebound by Team,,40,49
209,2,1:21.0,A. Drummond misses 2-pt jump shot from 5 ft (block by A. Horford),,40,49
210,2,1:20.0,,Defensive rebound by Team,40,49
211,2,1:09.0,,M. Smart misses 2-pt layup from 1 ft,40,49
212,2,1:08.0,Defensive rebound by S. Johnson,,40,49
213,2,1:05.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by S. Johnson),,42,49
214,2,0:56.0,,Turnover by I. Thomas (lost ball),42,49
215,2,0:48.0,R. Jackson makes 2-pt hook shot from 3 ft,,44,49
216,2,0:36.0,,I. Thomas makes 2-pt jump shot from 16 ft,44,51
217,2,0:23.0,,Violation by A. Horford (def goaltending),44,51
218,2,0:23.0,S. Johnson makes 2-pt layup from 3 ft,,46,51
219,2,0:04.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by I. Thomas),46,54
220,2,0:01.0,K. Caldwell-Pope misses 3-pt jump shot from 33 ft,,46,54
221,2,0:00.0,Offensive rebound by Team,,46,54
222,3,11:42.0,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,,46,54
223,3,11:42.0,,Defensive rebound by J. Jerebko,46,54
224,3,11:26.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by I. Thomas),46,56
225,3,11:11.0,M. Morris makes 2-pt layup from 1 ft (assist by R. Jackson),,48,56
226,3,10:56.0,,I. Thomas makes 2-pt layup from 1 ft,48,58
227,3,10:37.0,Turnover by R. Jackson (lost ball; steal by I. Thomas),,48,58
228,3,10:32.0,,I. Thomas misses 3-pt jump shot from 25 ft,48,58
229,3,10:31.0,,Offensive rebound by Team,48,58
230,3,10:27.0,,Turnover by I. Thomas (bad pass; steal by K. Caldwell-Pope),48,58
231,3,10:23.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,48,58
232,3,10:21.0,,Defensive rebound by J. Crowder,48,58
233,3,10:16.0,,Turnover by A. Horford (bad pass; steal by R. Jackson),48,58
234,3,10:14.0,Shooting foul by J. Jerebko (drawn by R. Jackson),,48,58
235,3,10:14.0,R. Jackson makes free throw 1 of 2,,49,58
236,3,10:14.0,R. Jackson makes free throw 2 of 2,,50,58
237,3,10:01.0,,J. Brown misses 3-pt jump shot from 24 ft,50,58
238,3,10:00.0,Defensive rebound by A. Drummond,,50,58
239,3,9:53.0,M. Morris misses 3-pt jump shot from 25 ft,,50,58
240,3,9:52.0,,Defensive rebound by J. Jerebko,50,58
241,3,9:39.0,,I. Thomas misses 2-pt layup from 3 ft (block by J. Leuer),50,58
242,3,9:38.0,Defensive rebound by A. Drummond,,50,58
243,3,9:31.0,A. Drummond misses 2-pt hook shot from 6 ft,,50,58
244,3,9:30.0,,Defensive rebound by A. Horford,50,58
245,3,9:18.0,,Personal foul by K. Caldwell-Pope (drawn by I. Thomas),50,58
246,3,9:07.0,,J. Brown misses 2-pt layup from 2 ft (block by A. Drummond),50,58
247,3,9:06.0,Defensive rebound by A. Drummond,,50,58
248,3,8:58.0,M. Morris misses 3-pt jump shot from 25 ft,,50,58
249,3,8:57.0,Offensive rebound by J. Leuer,,50,58
250,3,8:54.0,J. Leuer misses 2-pt jump shot from 6 ft,,50,58
251,3,8:52.0,,Defensive rebound by J. Crowder,50,58
252,3,8:42.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by I. Thomas),50,61
253,3,8:41.0,Detroit full timeout,,50,61
254,3,8:27.0,J. Leuer misses 2-pt jump shot from 13 ft,,50,61
255,3,8:26.0,Offensive rebound by A. Drummond,,50,61
256,3,8:26.0,A. Drummond makes 2-pt layup from 1 ft,,52,61
257,3,8:12.0,,Personal foul by R. Jackson (drawn by J. Brown),52,61
258,3,8:04.0,,A. Horford makes 2-pt hook shot from 5 ft,52,63
259,3,7:46.0,M. Morris misses 2-pt jump shot from 14 ft,,52,63
260,3,7:45.0,,Defensive rebound by J. Crowder,52,63
261,3,7:34.0,,I. Thomas misses 2-pt jump shot from 14 ft,52,63
262,3,7:34.0,Defensive rebound by A. Drummond,,52,63
263,3,7:30.0,Personal foul by J. Brown (drawn by R. Jackson),,52,63
264,3,7:30.0,R. Jackson makes free throw 1 of 2,,53,63
265,3,7:30.0,R. Jackson misses free throw 2 of 2,,53,63
266,3,7:29.0,,Defensive rebound by J. Brown,53,63
267,3,7:07.0,,A. Horford misses 3-pt jump shot from 25 ft,53,63
268,3,7:06.0,Defensive rebound by A. Drummond,,53,63
269,3,6:50.0,A. Drummond makes 2-pt dunk at rim (assist by J. Leuer),,55,63
270,3,6:25.0,,J. Brown makes 2-pt layup from 2 ft (assist by A. Horford),55,65
271,3,6:14.0,Offensive foul by R. Jackson (drawn by I. Thomas),,55,65
272,3,6:14.0,Turnover by R. Jackson (offensive foul),,55,65
273,3,6:14.0,,M. Smart enters the game for J. Jerebko,55,65
274,3,5:51.0,,J. Crowder misses 3-pt jump shot from 24 ft,55,65
275,3,5:50.0,Defensive rebound by M. Morris,,55,65
276,3,5:40.0,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),,57,65
277,3,5:23.0,,Personal foul by J. Leuer (drawn by J. Crowder),57,65
278,3,5:23.0,T. Harris enters the game for M. Morris,,57,65
279,3,5:13.0,,J. Crowder misses 2-pt jump shot from 23 ft,57,65
280,3,5:12.0,Defensive rebound by R. Jackson,,57,65
281,3,5:08.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,57,65
282,3,5:07.0,,Defensive rebound by A. Horford,57,65
283,3,4:54.0,,I. Thomas misses 3-pt jump shot from 25 ft,57,65
284,3,4:53.0,Defensive rebound by A. Drummond,,57,65
285,3,4:44.0,K. Caldwell-Pope makes 2-pt dunk at rim,,59,65
286,3,4:44.0,,Boston full timeout,59,65
287,3,4:44.0,,K. Olynyk enters the game for J. Brown,59,65
288,3,4:33.0,,Shooting foul by R. Jackson (drawn by M. Smart),59,65
289,3,4:33.0,,M. Smart makes free throw 1 of 2,59,66
290,3,4:33.0,I. Smith enters the game for R. Jackson,,59,66
291,3,4:33.0,,M. Smart makes free throw 2 of 2,59,67
292,3,4:12.0,J. Leuer makes 2-pt jump shot from 9 ft (assist by K. Caldwell-Pope),,61,67
293,3,3:50.0,,Personal foul by I. Smith (drawn by I. Thomas),61,67
294,3,3:50.0,,I. Thomas makes free throw 1 of 2,61,68
295,3,3:50.0,,I. Thomas makes free throw 2 of 2,61,69
296,3,3:31.0,T. Harris makes 2-pt jump shot from 13 ft,,63,69
297,3,3:19.0,,M. Smart misses 2-pt jump shot from 14 ft,63,69
298,3,3:18.0,Defensive rebound by I. Smith,,63,69
299,3,3:11.0,,G. Green enters the game for I. Thomas,63,69
300,3,3:11.0,,A. Johnson enters the game for A. Horford,63,69
301,3,3:00.0,J. Leuer misses 3-pt jump shot from 28 ft,,63,69
302,3,2:59.0,,Defensive rebound by M. Smart,63,69
303,3,2:41.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by M. Smart),63,72
304,3,2:28.0,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,,63,72
305,3,2:27.0,Offensive rebound by A. Drummond,,63,72
306,3,2:27.0,A. Drummond makes 2-pt layup from 1 ft,,65,72
307,3,2:04.0,,J. Crowder misses 2-pt layup from 2 ft (block by J. Leuer),65,72
308,3,2:03.0,Defensive rebound by T. Harris,,65,72
309,3,1:55.0,T. Harris misses 2-pt layup from 1 ft (block by A. Johnson),,65,72
310,3,1:55.0,,Defensive rebound by M. Smart,65,72
311,3,1:52.0,,J. Crowder makes 2-pt layup from 1 ft (assist by M. Smart),65,74
312,3,1:36.0,Shooting foul by A. Johnson (drawn by A. Drummond),,65,74
313,3,1:36.0,A. Drummond misses free throw 1 of 2,,65,74
314,3,1:36.0,Offensive rebound by Team,,65,74
315,3,1:36.0,S. Johnson enters the game for K. Caldwell-Pope,,65,74
316,3,1:36.0,A. Drummond makes free throw 2 of 2,,66,74
317,3,1:20.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by M. Smart),66,77
318,3,0:58.0,I. Smith makes 2-pt jump shot from 19 ft,,68,77
319,3,0:50.0,,Personal foul by A. Drummond (drawn by M. Smart),68,77
320,3,0:50.0,,M. Smart makes free throw 1 of 2,68,78
321,3,0:50.0,M. Morris enters the game for T. Harris,,68,78
322,3,0:50.0,,M. Smart makes free throw 2 of 2,68,79
323,3,0:37.0,S. Johnson misses 3-pt jump shot from 26 ft,,68,79
324,3,0:37.0,Offensive rebound by I. Smith,,68,79
325,3,0:36.0,I. Smith makes 2-pt layup from 2 ft,,70,79
326,3,0:20.0,,M. Smart misses 2-pt jump shot from 19 ft,70,79
327,3,0:18.0,Defensive rebound by A. Drummond,,70,79
328,3,0:11.0,Turnover by I. Smith (bad pass; steal by K. Olynyk),,70,79
329,3,0:01.0,,G. Green misses 3-pt jump shot from 26 ft,70,79
330,3,0:00.0,Defensive rebound by J. Leuer,,70,79
331,4,11:45.0,,Shooting foul by S. Johnson (drawn by I. Thomas),70,79
332,4,11:45.0,,I. Thomas makes free throw 1 of 2,70,80
333,4,11:45.0,,I. Thomas makes free throw 2 of 2,70,81
334,4,11:36.0,Personal foul by M. Smart (drawn by M. Morris),,70,81
335,4,11:20.0,S. Johnson misses 3-pt jump shot from 25 ft,,70,81
336,4,11:19.0,,Defensive rebound by G. Green,70,81
337,4,11:10.0,,I. Thomas misses 3-pt jump shot from 25 ft,70,81
338,4,11:09.0,Defensive rebound by A. Drummond,,70,81
339,4,11:01.0,I. Smith makes 2-pt jump shot from 20 ft,,72,81
340,4,10:40.0,,A. Johnson misses 3-pt jump shot from 25 ft,72,81
341,4,10:39.0,,Offensive rebound by M. Smart,72,81
342,4,10:27.0,,G. Green makes 2-pt jump shot from 17 ft (assist by I. Thomas),72,83
343,4,10:10.0,S. Johnson makes 2-pt jump shot from 12 ft,,74,83
344,4,9:53.0,,A. Johnson misses 2-pt layup from 2 ft,74,83
345,4,9:52.0,,Offensive rebound by A. Johnson,74,83
346,4,9:52.0,,A. Johnson makes 2-pt layup from 1 ft,74,85
347,4,9:35.0,I. Smith makes 2-pt jump shot from 13 ft,,76,85
348,4,9:15.0,,G. Green misses 2-pt jump shot from 16 ft,76,85
349,4,9:14.0,Defensive rebound by A. Drummond,,76,85
350,4,9:07.0,T. Harris makes 2-pt layup from 3 ft (assist by I. Smith),,78,85
351,4,9:07.0,Shooting block foul by A. Johnson (drawn by T. Harris),,78,85
352,4,9:07.0,T. Harris misses free throw 1 of 1,,78,85
353,4,9:07.0,,Defensive rebound by K. Olynyk,78,85
354,4,9:07.0,,T. Rozier enters the game for G. Green,78,85
355,4,8:50.0,,M. Smart misses 2-pt jump shot from 5 ft (block by A. Drummond),78,85
356,4,8:49.0,Defensive rebound by S. Johnson,,78,85
357,4,8:38.0,T. Harris misses 3-pt jump shot from 24 ft,,78,85
358,4,8:38.0,Offensive rebound by A. Drummond,,78,85
359,4,8:37.0,A. Drummond makes 2-pt layup from 3 ft,,80,85
360,4,8:37.0,Shooting foul by K. Olynyk (drawn by A. Drummond),,80,85
361,4,8:37.0,Official timeout,,80,85
362,4,8:37.0,K. Caldwell-Pope enters the game for S. Johnson,,80,85
363,4,8:37.0,,A. Horford enters the game for A. Johnson,80,85
364,4,8:37.0,A. Drummond makes free throw 1 of 1,,81,85
365,4,8:13.0,,A. Horford makes 2-pt jump shot from 14 ft,81,87
366,4,7:54.0,M. Morris makes 2-pt layup from 2 ft,,83,87
367,4,7:39.0,,Shooting foul by K. Caldwell-Pope (drawn by K. Olynyk),83,87
368,4,7:39.0,,K. Olynyk misses free throw 1 of 2,83,87
369,4,7:39.0,,Offensive rebound by Team,83,87
370,4,7:39.0,,K. Olynyk makes free throw 2 of 2,83,88
371,4,7:21.0,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),,86,88
372,4,7:04.0,,I. Thomas misses 3-pt jump shot from 25 ft (block by I. Smith),86,88
373,4,7:03.0,Defensive rebound by I. Smith,,86,88
374,4,7:00.0,I. Smith makes 2-pt dunk at rim,,88,88
375,4,6:47.0,,Shooting foul by T. Harris (drawn by I. Thomas),88,88
376,4,6:47.0,,I. Thomas makes free throw 1 of 2,88,89
377,4,6:47.0,,J. Jerebko enters the game for K. Olynyk,88,89
378,4,6:47.0,,J. Crowder enters the game for M. Smart,88,89
379,4,6:47.0,,I. Thomas makes free throw 2 of 2,88,90
380,4,6:34.0,Shooting foul by I. Thomas (drawn by K. Caldwell-Pope),,88,90
381,4,6:34.0,K. Caldwell-Pope makes free throw 1 of 3,,89,90
382,4,6:34.0,K. Caldwell-Pope makes free throw 2 of 3,,90,90
383,4,6:34.0,K. Caldwell-Pope makes free throw 3 of 3,,91,90
384,4,6:23.0,,Turnover by Team (5 sec inbounds),91,90
